religion,gender,Veteran,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Muslim,Non-binary,Non-Veteran,Other,89.22073686152221,231.36700640297016,-28.16818234597792,C,-12.354975898460903,C,C,-101.63464188689089,56.951568064126,0
Other,M,Non-Veteran,White,21.039543378233336,55.885165728369124,50.215982931005584,B,4.723964586634869,A,E,80.68955220592461,13.635489654735109,0
Buddhist,Female,No,White,115.56803189489915,-13.454086902516499,60.69204160295888,A,-32.112213794631536,C,D,7.46618679465095,163.54458121416639,1
Hindu,F,Veteran,Black,152.19051637665666,-83.45536537001709,4.8919522212548285,A,-29.951305449107963,A,D,-124.2070834241662,-217.5306096258762,1
None,Female,Veteran,Hispanic,-151.9872807725162,-89.18055674692718,101.72129415497868,C,20.282554770021175,A,B,203.94510384753994,63.991202394486855,0
Buddhist,F,Non-Veteran,African American,-12.08814058873498,153.72882338758274,-10.433652372466879,D,123.35123943317932,D,B,-95.19585725586767,12.063873430341024,1
Buddhist,Non-binary,Yes,Black,-2.584247037356233,4.942539129422605,85.69060112123842,D,25.79527453899241,B,E,-44.977994376623776,-134.81859040762566,1
Jewish,Female,Non-Veteran,Other,13.885764443829613,101.68709471429031,92.66844449824981,E,-21.679123290531653,B,D,58.803610406503495,-161.7346262753864,1
Christian,F,Yes,Black,96.30915446904781,-101.11748337640553,100.56022805426976,E,39.30720433473573,A,E,-43.50618652194383,-9.309446650033358,0
None,Male,Yes,Asian,187.5878112854949,-18.44424722105566,-13.853276132416479,A,-36.315990398325496,E,C,27.797780359902085,-18.008556609023415,0
Buddhist,Non-binary,Veteran,African American,-75.5158163252235,144.79264961117184,-93.15708458745863,A,22.127602153923526,B,B,76.16288866146981,-83.79582758970942,1
Other,Female,Non-Veteran,African American,-50.719520286798584,-26.62893516381053,45.68998153596862,B,111.5202132808241,A,C,-100.11918754348675,17.944720983868592,1
Muslim,M,No,Other,111.992911093508,60.91791269166357,-48.51627643541154,B,-13.667691903580344,E,D,45.923340160616135,119.1382226711977,1
Hindu,Male,Non-Veteran,Other,29.375205122881372,-17.861635188435613,78.56321402295262,A,40.57787167833857,A,E,-11.761782478272655,67.89711573857346,0
Hindu,Other,Veteran,White,16.420300360588154,175.57691209925076,78.69854684488254,A,-100.64132999408899,C,E,-115.68151187970304,-4.878683610706838,0
None,F,No,African American,-52.64768405742073,-17.472302434017614,-72.99534136501396,C,69.88403942248816,E,E,-43.48841934378309,-11.614310899078797,0
Christian,Other,No,White,120.68522134770797,83.89114285004122,20.556149429600502,E,126.38304639593805,C,B,103.06433832398452,19.443881709398962,0
Other,Male,Yes,Other,-4.0571941638555,149.14488708489378,-11.845992390267986,A,-165.26380063648938,C,A,61.664292753426,-50.44816184594069,0
Buddhist,Other,No,Other,24.570714180591523,54.927224899142615,174.48771060026257,D,68.99435940289939,A,D,26.179694673419306,-50.16681981619012,0
Jewish,Female,No,Hispanic,55.60012262980618,30.746237168342816,5.192891248834553,E,-30.76028723549887,C,C,25.33471134939625,72.09877694856954,0
Buddhist,Non-binary,No,African American,5.323395632164971,-24.288611051964015,-24.703887558527644,B,-52.09028999190784,C,A,108.60729488007046,100.32095407904758,1
Muslim,Non-binary,No,Black,64.45821034141257,155.96962013483918,-183.7952833647725,B,12.098463877800752,E,E,5.585200235574927,-96.10182269863088,0
Hindu,Other,No,African American,35.50563998510491,-142.92804746864496,7.702201997358425,E,-22.64513649482833,D,A,-145.14249735440055,-37.46212770864121,0
Jewish,F,Yes,Hispanic,-82.54792079730919,-82.32028707404397,9.396302161393193,E,-128.25055112506053,E,A,-10.276286955739662,-200.34094052943087,0
Hindu,Non-binary,Yes,Hispanic,15.199643305581573,-82.56195535136104,-82.86681520346504,A,-17.8313883665266,E,D,-44.314217927352246,94.24921662182341,1
Buddhist,M,Yes,Asian,9.287975888723125,200.76410133903173,139.55718258031098,B,35.4255696197179,B,E,27.329767863846893,42.937695888507726,0
Buddhist,F,Veteran,Other,128.32054533512843,26.07258513832927,-38.15545982427547,A,89.67340368479154,A,A,60.31349579670171,-87.91904956660889,1
Christian,Female,No,Black,101.56204265227089,-70.64575239090574,-188.32119031148173,B,-102.22979087359754,B,A,18.30977949438881,69.89023602109424,0
Christian,Female,Veteran,Black,72.87692270385287,151.3628992563807,19.06728755824935,D,7.966222443633879,B,A,208.87630924792958,-154.5500365450788,0
Buddhist,Female,Non-Veteran,African American,-39.11849220120875,66.4204302538728,59.081136861327444,C,159.7798583254628,A,B,-28.520640677648533,-167.92259714061174,1
Other,M,No,Asian,90.32020491790517,73.72416902194786,-87.92742140533409,E,78.10725004302512,A,C,-98.07263261342229,-56.43038853694572,0
Christian,Other,No,Black,-118.76386337464331,130.74379123593275,-41.82113680873391,B,-4.850737800701228,A,E,-135.52610830715727,-95.82802047178748,0
Muslim,F,Non-Veteran,White,69.99496295883073,55.770466580805625,221.68085672761228,C,77.68082789108595,A,D,39.028363301392396,72.6500429341178,0
Other,Female,Non-Veteran,Hispanic,63.7802797935144,187.2602796407807,-50.410766428359985,C,13.714936744560823,B,D,-91.52128887528708,-175.41998981179418,1
Buddhist,Female,Non-Veteran,Asian,-106.32038514602344,36.837879233284035,130.96747215061822,E,-59.16603149367725,C,C,69.8756057656107,-2.1461691644950176,0
None,Non-binary,Yes,African American,69.89046823526839,-141.75287087132676,31.8413349811685,B,-27.508437699012006,A,B,146.5281605391662,14.91128744988774,1
Muslim,Non-binary,Non-Veteran,African American,50.63137575701758,-70.60873983452696,-44.374165055401384,B,-33.4518634053126,B,E,64.50673126293111,11.875943200652188,0
Hindu,Non-binary,Veteran,White,74.19595335398984,124.72070198698972,-21.644406575958694,E,-29.234055960153064,B,A,-102.97576729619595,-117.01680014750151,1
Hindu,M,Yes,Asian,-22.824623311871218,-29.71822535547719,-26.489143633105073,E,-87.37177487346112,B,B,105.82065428604179,79.4030800969163,0
Other,Female,Non-Veteran,African American,-237.51067304588602,-103.21510245262301,-116.43389184491204,E,30.567519369886163,A,E,31.531176725922826,65.05658831661866,0
Buddhist,Non-binary,Veteran,African American,-76.46737796167571,160.28471636587457,33.184944300340554,E,62.22843120602784,E,A,-92.63487551452636,33.58535391401525,0
Jewish,Male,Yes,Black,-118.69320433060892,15.39200311752188,-108.29190175558831,E,-16.418726377204873,E,E,234.07878021840855,-127.07305269035147,1
Buddhist,M,Yes,Hispanic,-108.23788715614808,158.0389067552697,-2.271677977219583,E,2.3673679862229005,E,A,-16.09252001791494,-195.26349828978846,1
Muslim,Other,Veteran,White,73.35102731129668,-80.25958354977794,-73.45137515718932,C,-185.3245727964927,E,B,134.06127348339317,163.52944520217477,1
Jewish,Male,Yes,Hispanic,59.399226659086935,-115.69908537785949,106.63958377648217,E,69.21781845822011,C,E,169.65580112763558,-22.671920034912947,0
Buddhist,Non-binary,Veteran,Black,12.297498929577866,-15.125761479636205,-156.96416950552546,C,55.564477272335246,E,C,-154.5472863629876,-57.49590523096843,1
Buddhist,Other,Non-Veteran,African American,-111.79668628846196,57.61551072106859,-82.38855105822554,A,223.0809056817267,B,C,87.22257666567984,-58.39613637386051,1
Buddhist,Other,Non-Veteran,Asian,212.12139262219435,-65.6017743153069,29.852138390306166,B,-0.8293795994528915,E,C,50.02058092073337,128.3633831831191,0
Other,Female,Yes,Other,6.841710483904749,65.54129446268755,-170.037871782725,B,-90.88828636796299,D,A,-120.42627425862749,89.71633524034635,1
Other,Male,Veteran,White,2.9990440034782133,112.44906403706052,-57.000579071987765,A,-87.85849180886565,E,C,16.123398513245835,-110.68953452811543,0
None,Other,Yes,Hispanic,-119.44172932415047,179.45187450368496,-53.11955341600477,B,-14.867207989446946,E,E,-132.10458322735508,-66.22410423718824,1
Christian,Non-binary,Yes,Other,-27.087129315555806,33.69446907383406,139.04594862493192,A,6.952073302080905,A,A,-21.999590404055404,-2.2877298363983876,0
Jewish,M,Non-Veteran,Other,24.525958796512153,-5.4643306682039805,-15.35139911913174,A,-20.49517913327489,C,E,10.129242532275958,25.250624297001796,1
Buddhist,Non-binary,Veteran,Asian,-36.975982055767496,-76.91962543925086,60.367900782048444,C,80.04521988252972,E,E,-154.38177146518436,31.372198679751364,0
Hindu,F,Veteran,Other,46.68232574766556,-32.451384103763246,24.296599366871604,C,90.71604427554063,B,D,-158.793107130356,86.64088683342494,1
Buddhist,Female,Non-Veteran,African American,-72.14503508904816,38.24333930432438,-187.75583560485668,E,-180.09913187315112,B,B,79.976778707416,29.487572088149562,0
Buddhist,Female,No,Asian,61.23174741210148,21.122363658835592,-12.514407814778854,A,72.61670796010868,D,B,-19.553780431213305,-31.42288752457474,0
Muslim,Male,No,Hispanic,-20.416789343217804,-85.67486236254483,2.8168548474297803,A,84.41800961083028,A,A,11.259388702652995,120.63358921281058,1
Hindu,Female,No,Hispanic,-92.83262805077163,167.36649260025374,184.85361601620772,A,107.00274962366014,A,D,-7.1908816906833914,-83.90999774903986,1
Hindu,Other,No,White,77.19780721050975,-273.14730554331624,-137.88507900060722,D,49.527789918339955,C,C,18.35562526795444,306.3239133072206,1
Buddhist,Non-binary,No,Asian,-92.74704002090859,-266.1546850594987,69.21352718822837,D,-37.873766392696645,D,C,155.19486085844505,-43.667691489709746,1
Jewish,Male,No,Other,136.82877311383973,-44.52011618498687,8.591376634010881,B,-71.74993510947333,A,B,-20.057307171694422,25.824956335932846,1
Buddhist,F,Veteran,Hispanic,195.34331023797768,50.758123132843835,-38.6999221708513,A,168.44105316400768,B,C,78.06793808608577,-64.4491133447626,0
Other,M,No,White,-60.517219764562554,160.60317598974595,-204.6473012903276,B,-233.90620833726695,A,D,-2.876909572012487,-92.58841711549454,0
Other,Male,Veteran,African American,-133.85340898241697,229.5978100789271,-85.10885477073684,B,-35.51515482483586,E,A,116.9256917901485,-71.6002112497455,0
Jewish,Non-binary,Veteran,Asian,-30.20374920939436,148.12334058247728,-107.8449810566652,E,-17.861267824646124,C,D,-15.488351777624892,32.042620403429325,0
Buddhist,F,No,Asian,30.079131104232797,17.98082653650749,14.34318246661482,A,-123.40383328384176,D,B,-20.28787422664412,-189.97074163300474,1
None,M,Yes,White,-9.325006077810237,25.312175180970282,25.004615839918692,A,-128.48253353339257,E,C,87.97366707141573,138.99068197590648,1
Muslim,Non-binary,Yes,Asian,102.92919477273341,-0.646247709455975,105.24786794732724,A,10.380082798360052,C,B,-28.046742962242437,33.98927514911712,1
Buddhist,Female,No,Other,-69.15208550858559,25.74278841338366,126.13342964197575,E,-17.45148987468543,C,E,128.6230637321671,-98.87740506043701,0
None,M,Non-Veteran,Other,119.00395961775307,-22.275398562435818,-129.91407736647332,A,103.03713346344239,E,C,-43.46354413318902,-65.7525358816164,0
Muslim,F,Veteran,Black,-11.187654206181227,-64.44622794690295,6.744602825489085,A,123.28218614002768,E,D,-26.189477696844087,16.44409670310213,1
Hindu,Female,Non-Veteran,African American,-58.52622442640182,29.748386798742672,-173.43142914023792,A,250.0224502022561,C,C,-94.54824717222859,96.90945091133307,1
Muslim,Female,No,Asian,33.992006531794146,101.02839219010423,43.27290832958076,D,-51.89623411761492,D,D,246.53732855639302,36.242256368437815,1
None,M,Yes,Asian,89.4597255328826,-90.4551521707595,-149.18823398539936,E,-1.2159649603370337,D,D,98.84796673232678,-129.34011558280724,0
Jewish,Male,Veteran,Asian,56.210030578792605,-26.66345786264665,140.90424917616312,B,-103.60446532162709,E,D,-73.24626841405005,-120.60893734391315,0
Hindu,Non-binary,Non-Veteran,Other,46.19374672822896,14.717751330771986,-91.19716344842026,D,156.97008981261138,A,A,-103.02514879671281,-130.26517871657978,1
Christian,F,Veteran,Other,-31.4151885079894,-10.418453585461286,158.47538728237026,E,-114.56978476574523,B,B,118.124469176683,55.65530741316116,1
Other,Male,Veteran,Other,80.67776966976221,89.5779680298386,24.858721387291652,C,-198.67145622207477,B,C,141.29729051244954,37.96829327180033,0
Muslim,M,Yes,Black,-29.13255721926742,27.29362552222348,121.99873009147912,E,-30.17392957067854,D,A,6.9224185270390075,9.270569854730336,0
Other,F,Non-Veteran,Asian,78.73757476522003,42.42278694810883,-79.35515344289014,A,-20.188612797546078,E,A,129.4751778852213,-202.7795525265295,1
Christian,Non-binary,No,African American,-59.0188478137096,-5.774302695522991,-107.5040124234085,B,127.96789677882563,A,A,168.79560920305153,-94.73794042763795,1
Jewish,Non-binary,Yes,African American,-138.29749017838344,-99.46642669588421,37.01844718036016,C,33.00852744765421,E,E,-58.02972675618685,88.00368884324942,0
Muslim,Other,Yes,White,-54.269182772609334,120.09922970152775,-79.30744130260831,C,168.4800058161238,B,A,-3.3739640062967933,-91.64662659135611,0
Hindu,F,Veteran,White,-65.21191243181896,142.286839270986,-146.7740670792834,D,-185.2386752485147,C,A,4.319514549338997,-3.5905606760207953,1
Muslim,Other,Non-Veteran,African American,143.38821313391435,-52.66875942974305,17.12846881626048,C,-71.6316133942938,E,E,98.88827387085031,-208.86162171739144,1
Jewish,Female,Yes,White,-110.12043934817054,61.10568964745735,-185.7663138921605,C,76.1338310153607,A,D,-20.202457536359816,52.409626311762594,1
Christian,Female,Yes,Other,-85.25679190113597,183.1381297761142,-60.8262190052079,E,74.06377061487474,A,E,-32.19622856612122,33.96161128124536,0
Other,Male,Yes,African American,-83.06580643897156,66.98693530097725,150.46528625156768,B,30.99691367437482,D,D,70.26803533482872,-65.62474490107773,1
Other,Female,Non-Veteran,Black,-12.323356332036852,18.69689018245282,1.3316037766967403,B,-182.31519812569735,E,C,-64.33073986458174,46.03362319042485,1
Other,Non-binary,Veteran,African American,91.7023253825987,-173.3871597172995,-55.042486667258686,A,145.92331106281011,D,C,-22.72057212611868,-18.809532415041584,0
Jewish,Female,Yes,African American,149.1855275698921,106.14949697010793,-109.67469213200273,D,-166.5680805375072,A,A,9.677634173696664,-24.620283788950477,0
Muslim,Other,Veteran,Black,56.9981079295613,54.894837836025886,-75.06021712631158,B,153.70156986083157,C,C,-89.82858882924445,-68.60720907080588,1
Christian,F,Non-Veteran,Asian,0.6318986876966357,-29.767003807032243,-26.805019011529357,D,144.95861231343764,C,B,118.86813097317379,174.5556406780497,1
Christian,Female,Yes,Hispanic,14.508717630538962,59.54713462248262,-87.05629427442447,E,-92.99928129269244,A,D,-149.067657433335,152.7119896515025,0
Jewish,Non-binary,Veteran,Other,-119.79910188657897,65.44222669163106,15.251668687121619,C,204.26914242002857,D,B,-25.08116906353471,63.11720718509747,1
Jewish,M,No,Hispanic,123.77692030232245,62.83789806358732,-140.14234959754012,B,141.21426241513467,C,C,-16.60370591185891,-24.104647502627316,0
Jewish,F,No,Asian,-3.43725219246625,0.6193716087831862,-31.366510123564396,D,-191.4684149950709,E,B,11.073240663549475,66.0317356379104,0
Muslim,Other,No,Black,-40.957678188175564,127.88762485512524,-143.69102857007684,A,-48.589341866762375,A,A,36.37535667405572,-90.703774104006,0
Christian,M,Yes,Asian,25.278983727403627,-82.24063257529424,-198.97223923770179,A,-9.597118063756668,E,A,-52.013161758332636,67.8704637875386,0
Buddhist,M,No,White,125.88027166081032,38.916605701611346,-60.47325896665563,D,-5.581322600936586,E,D,39.66808673704259,-77.38710525643697,1
Christian,Female,Yes,African American,-288.6707773289995,32.32022390883493,55.21661618428936,E,-183.68757771361354,C,E,-110.60205640493909,-43.29411378404759,1
Hindu,Male,Non-Veteran,White,125.49488219365436,24.513812175876105,167.80348038776117,D,12.470503745386747,D,E,114.35261336223202,-20.59616889446761,0
Christian,Non-binary,Non-Veteran,Black,135.50825038646593,37.81090736594636,108.40676123043447,E,128.24069321415075,A,A,45.70813803212371,25.351315405475294,0
Jewish,Male,Veteran,Hispanic,166.6361675421896,-1.5306326173102751,-95.48581451685504,D,-27.757289669547543,B,A,38.102705697624025,-153.24361668755895,0
Hindu,Non-binary,Veteran,Black,-158.58716363149387,29.151411086977724,31.350231937359137,B,25.736354423654785,B,A,7.946375277466634,-53.161874754765584,1
Christian,M,Yes,Asian,-39.93384504792256,-132.78024447725585,-109.10394527063818,E,3.994823570295939,C,C,-7.157044284616966,-143.84112679503772,1
Christian,M,Veteran,African American,102.25426379481719,121.44322707660815,43.1039695135718,B,43.515569465987404,E,C,-28.429911689408243,-30.49033173806383,1
Other,Male,Yes,Other,145.26841758727696,82.88803017499889,24.086270650249748,A,122.19622310521817,A,E,-7.184959834994734,55.93723626849552,0
Muslim,F,Veteran,Black,-10.112180166602629,116.06021161658151,3.3122476238036693,E,113.47798184361622,A,E,10.157584914371789,-94.57931611721835,1
Hindu,Other,Yes,Hispanic,103.30073134256605,83.47449534637904,-3.801791233808655,B,123.10841430374914,B,E,-30.60343917795127,45.469669316802865,0
Other,Female,Yes,White,-122.83229258132384,-109.06479561120123,-48.88105383466876,A,-15.483264682927848,B,A,5.105774049934882,3.0508332189722145,1
Christian,F,Veteran,Hispanic,162.41209242284438,241.12962430787533,-72.7789409739059,C,62.21229436594151,B,C,-42.058492219860625,-158.74499237235875,0
Hindu,Non-binary,No,Hispanic,21.880962887875583,-125.78073724931227,69.0772380867154,C,-162.6355140803845,E,B,4.47147483648247,-60.120456047002754,0
None,Non-binary,Yes,Other,-31.09260312032212,138.93798493879868,177.9738688070942,C,-73.55239226866968,B,B,81.58322447502509,149.13722335353043,1
None,Male,Yes,African American,55.491763555522944,-68.72180788072481,219.28289011619313,D,77.90016093663733,C,D,-90.18465547847119,135.2713188672809,1
