religious_affiliation,race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Buddhist,Hispanic,69.9540974103748,E,A,-40.738937739813984,-22.36187690896162,0.7036286736550427,D,A,-122.97805346855684,21.20318040363473,E,-185.00221166473963,D,C,C,174.45767434937082,D,96.5303101600553,E,1
Christian,Black,-42.12801023021388,B,C,-211.93629583532018,-89.32521027868701,65.67741964989887,D,A,93.03539356904544,43.89857863368716,B,-4.350228757530682,A,D,C,-289.47767976072123,C,-24.509835442335586,D,0
Jewish,Black,-93.72484581873778,A,C,15.809171158764984,108.29414331501823,-106.1156324788592,B,C,-106.52461369749389,79.68632010229828,E,-98.05761739449875,D,A,D,-80.18054069823818,D,11.227340147116445,B,1
Buddhist,White,46.41850035532044,C,E,111.35547957458058,-93.18630356392792,44.18552299571988,A,E,-73.86348992310556,-234.76046323349644,A,-1.508211906343214,B,E,A,-119.79065845063108,A,24.257130709030104,B,1
Buddhist,White,-15.932347189958953,A,A,-251.00633988518504,-62.866631936470306,220.52086040270274,A,D,58.942298034036,167.25383613388783,D,143.9179556431843,B,A,A,177.01430236968721,C,69.10361179768839,C,1
Christian,African American,-54.061846721378885,D,E,120.77080338140766,205.18680447247343,-119.81093758250346,A,B,93.3493162890845,18.358220342196425,C,234.30657231364128,A,E,A,-14.431995316553007,A,-137.9864673113861,A,0
Buddhist,Asian,-92.07514119546693,E,D,-88.20693054237421,-46.05748155956271,192.2488230813441,C,C,97.0409465515705,25.57518449512693,E,147.57684116531482,D,C,E,11.578165564031691,E,48.87365316182745,E,1
Buddhist,Other,39.21775700794347,C,E,121.1273798643079,102.07458748946314,5.589287741844276,C,C,-0.21361738326685611,-119.25347609155641,A,128.5529212847729,A,A,B,40.91537309071968,D,190.96125177563812,C,0
Other,Other,-165.56642885845272,B,B,154.5911055251708,89.81875027333133,34.00403100839494,C,C,-120.66439885305789,60.531799241024785,D,-45.82446645803272,D,C,E,25.478047494395344,B,-106.92015396443088,C,0
None,Other,100.86546871665408,D,C,51.0554347390082,98.4272745883112,-66.0843652049195,D,B,-182.4019622449929,-23.442280049960118,E,46.86819761447168,A,B,E,-58.54913638933387,B,-25.713950116737845,A,1
Jewish,Black,-219.47835554927596,A,C,-37.21826846840213,57.63209334542352,-28.332601851106396,E,A,-58.16086625280131,34.33913049717177,B,-56.4022633717575,C,E,A,-149.55701897566615,D,109.17824629918304,B,1
Jewish,Asian,110.61749594037298,C,C,-111.9591690025348,-48.56590864446779,-65.71435651214743,B,D,84.9298360260951,-60.64929609919385,B,2.930175837448601,D,B,B,-89.48004209728917,E,226.81920523365415,B,1
Muslim,Black,52.51346264321381,C,E,-35.22530921280828,50.01187287183224,36.99639029631608,A,D,13.733742889634987,165.07512261266135,C,-139.91491379651166,D,E,C,56.330482525164484,A,-71.74741885058306,B,0
Jewish,Black,-199.34247693276112,E,D,-16.787397521955853,163.07928027434914,81.50264149331625,B,D,-98.9421008206172,-15.330675641561031,E,15.65173596313263,E,A,B,161.11333265926396,C,137.8547765027021,C,0
Buddhist,Black,76.05803052843909,C,B,99.64000113525405,-84.36584383808382,-73.70457046321879,A,D,22.81856286083138,-37.48790910815777,E,-36.899190634747434,A,A,A,-41.887413177554784,E,-142.3702186067947,B,0
Jewish,Other,-28.3412011186399,C,A,41.1354598583739,-9.111296251982516,1.7735293868576745,C,E,-83.06515256385013,-27.496937646891297,E,43.41944785321248,E,A,A,-58.29529781269148,C,73.53967186549839,C,1
Other,White,-121.8283808310191,E,D,3.427350273703453,-112.07503025080892,-32.29345341884991,E,B,-109.05045549938195,69.48113834336395,D,26.024381344694152,D,E,D,153.60934632426716,A,30.973612016020276,C,1
None,African American,-33.904690559104125,C,D,39.51580948365659,-69.48915751861608,-64.19204635811607,B,B,-161.41134271985237,37.09172169337993,C,54.4400876436797,D,B,A,-143.32443762533075,A,18.18757138507975,B,0
Other,Black,119.2781312684495,C,E,41.874537596741,162.3253292631707,-238.3826792859165,A,D,-101.18710849247043,-22.57288472086628,B,-83.22373026184093,D,D,E,-114.91037415003935,E,-57.652813347400354,D,0
None,White,69.76988348142127,D,D,-131.0788859511625,111.60405339475278,-59.09414597735123,B,D,62.4163544870924,-38.77478824178826,D,-46.040476360381525,D,B,B,36.90897984119512,D,-85.46660431743803,D,1
None,Asian,-139.4158928420679,C,B,9.246834051078126,84.82079329148702,180.65230366542298,B,C,-10.683628005075182,-188.46872283753518,D,-62.03546466585642,B,E,C,-67.39591251358861,E,-152.42822069276548,A,1
Hindu,Other,25.805195529858533,C,A,-57.88220383592697,151.94158409255985,89.5708128831453,E,A,23.039413940798443,15.792967104625822,E,-62.201596925562896,B,E,A,142.2303317772794,E,-35.266678222310944,C,0
None,Asian,32.664682220494115,B,D,99.21269289873045,-25.998857723242384,-63.87870260413069,E,C,42.446784839625366,72.3641198202828,E,-133.27557057722836,A,A,C,-34.5447711194327,D,-43.785053015445804,E,1
Jewish,Black,119.8578374510652,A,E,133.46885862242058,213.688817095248,45.96030693710566,E,A,19.984976182500525,-26.29916389222094,D,100.75756279342158,D,D,C,79.13720300267053,A,13.265913169947153,A,1
Hindu,Asian,62.7033503584453,C,B,-22.58884354662747,162.2466542596755,30.392400847799667,D,D,-47.24060793656684,26.024113542123985,C,-149.46295063921124,A,A,D,-127.51824882715563,E,-282.1906472872249,D,1
Muslim,African American,105.99180367626846,A,D,-79.58315027933878,61.7048783280659,16.128721132998507,E,D,-250.40221200391892,51.353910674210866,A,48.54201133966512,E,A,C,37.44271406791724,D,8.101751018179936,B,1
Jewish,Other,-107.64731585644056,B,D,8.574233257287538,54.36254026983058,-72.58669821223035,E,C,-156.86773758126697,228.54048359468985,C,-151.82035020342477,B,A,B,-19.013406580861655,A,-75.6190267168045,E,0
Muslim,Hispanic,155.81955879623465,B,A,-29.163347367949697,116.64604340881115,57.52397675876272,B,B,76.23120212961398,28.46135025513798,E,-99.02367628067896,C,B,E,-149.59606447281593,A,96.67822990603929,A,0
Buddhist,African American,-4.41401060991085,D,B,47.59841163723073,-194.36207102475578,6.07310461865576,C,A,2.2789563089823934,-116.34761360476664,D,-35.5778518874841,A,A,A,7.1950821669468725,A,-45.097692981248116,E,0
None,White,-105.6939999839231,B,A,48.02641767536238,-1.8741666831867736,-44.68164385746971,E,A,154.58631518095314,-252.53867543539735,C,-84.25293707584464,D,A,D,-177.71238311946064,B,-42.24759990386602,A,0
Hindu,Other,-143.24208668908793,C,A,61.680289982651495,180.05421184240944,-154.73245950564262,E,D,-44.935932971712276,-137.15903512905007,B,-160.9707563927885,A,E,D,-50.846915975185105,B,88.07798483887824,B,0
Buddhist,Black,-106.04896067732246,A,E,215.85603559209545,84.97483010591019,49.423654657467644,A,A,43.55263827179403,-69.73895333557543,A,-56.09813365375413,C,E,C,-55.395347284656715,C,-57.56370359594393,D,1
Jewish,Black,171.10030068589396,B,C,-107.88938453357449,288.8405754772739,-90.81878073466231,D,E,-85.8217897872911,-110.37701675794767,A,23.2909469645279,D,C,E,21.64749251922873,A,28.60943182865798,D,1
Buddhist,Black,181.34924240022272,B,A,-59.19246036661679,97.0294130252674,22.59440409208013,B,E,113.07800528817648,74.47348493935179,A,-89.4257520801425,A,B,A,2.6675454064507007,E,75.70927714944709,E,1
Muslim,Black,102.40100148626858,D,D,36.8841993344086,122.75860442942528,139.24369652351143,B,C,-1.047697677982563,2.5463616149033252,A,-100.59722144633372,A,C,A,150.3568592715135,E,64.72104342273623,A,0
Hindu,Black,229.54413561407617,E,E,-57.350432242919155,2.9769707259465976,7.76139498812828,D,A,-130.96500961404044,-175.83586384892652,D,97.9779796707586,A,B,B,159.32464032970927,A,20.89989932704252,E,0
Buddhist,Other,-49.870271037519295,E,A,-65.1878211767686,147.0051962786046,72.47459140682736,E,D,-3.7998950004089647,-73.67565615782681,A,-85.50679231646757,A,E,B,81.84121098644356,A,-84.2843142086249,B,0
Buddhist,Black,134.76994905432835,C,B,45.617622296570296,78.57990540631346,-131.66137200376355,A,E,128.01013011757868,36.55973188891014,B,35.524230238238744,D,C,A,-20.83051550210643,C,-67.65810416004351,B,1
Muslim,Asian,42.28043154912558,A,C,82.56489813109569,-32.821448254343544,29.47386025897104,B,B,63.98569886982758,-68.59580120372704,B,94.7726902933461,A,B,A,218.10479244053323,D,-110.39231035512675,C,1
Jewish,Hispanic,23.12159847985265,B,B,61.74730108813873,172.18735061070797,120.71339036376459,D,C,-3.052088155303418,97.1085313129691,B,-68.01167381230425,D,B,C,129.8868864965774,A,216.16432308556463,B,0
Buddhist,White,-49.85476959880897,B,E,47.998722757256665,16.75799918630891,-15.413164429743919,D,A,-27.655393736634714,28.01482355136556,C,196.31902869092377,C,D,C,-58.818968140909014,A,-83.19333005909706,B,1
Jewish,Asian,136.697303008437,D,E,83.59675696659332,-100.50837268544244,65.85199379339632,C,A,9.520446683296123,-70.40758303625228,A,-62.24193330145222,B,D,C,-41.86815804670213,D,107.94528749747701,B,1
Buddhist,Asian,-237.5689617483476,E,E,107.01008083702695,-1.5193508078689995,223.02895015054983,A,A,4.9828103618335975,135.26930386322726,C,-228.98882213568453,B,D,D,-17.830091889830697,A,-40.77334078459227,C,1
Muslim,Black,-67.06350540467392,D,C,97.04871500372154,-90.46049168306155,65.84651288150053,E,D,83.39991743233726,-64.40154579042415,C,62.393933520048115,B,D,C,-21.248810594904917,B,-77.58486673135212,A,1
Buddhist,Other,-56.04274482687281,D,D,190.95455671529578,-76.39357409163165,75.03365049978441,C,E,-11.16150701484063,16.181296281107425,E,-88.97426435085043,E,A,A,38.17225330462322,C,-31.75324205509066,C,0
Buddhist,Other,134.24801630461434,A,C,36.55767893564532,86.78904949417348,-94.79207547175396,C,A,-60.97602358506515,58.89158948097448,B,118.49674410264448,D,B,B,14.38584631189674,C,102.98260196559386,E,0
Buddhist,African American,-101.7718090303428,A,A,-25.59642723108387,-204.5474848764023,223.1442729500788,A,B,61.7609256970274,2.9478260229888558,A,-77.56835548927403,A,B,E,-71.44059151680004,E,58.0469705046301,B,1
Jewish,Asian,-161.3795958017807,A,C,79.44264003326397,29.493436086746637,-80.96453315974628,A,C,-20.6178535030497,-195.35762803081036,D,72.41550447987908,D,A,E,-20.741744154328703,A,122.35542442586961,E,1
Christian,Hispanic,-53.196602980662675,A,D,23.345653795880175,-35.515016909237715,101.32333298760614,C,D,-41.09360407046061,-27.499891221742573,A,-24.0839036359617,A,B,E,82.82571823916591,D,76.53102442765979,C,1
Hindu,Other,21.83856592017656,D,A,120.13393923466076,-169.62345394509518,-29.453208259846964,C,A,-62.891398084925044,174.75185901540976,B,49.692185229980254,E,D,C,91.5870475123768,E,-23.093659421775076,E,1
Muslim,Black,21.53286189680729,A,C,-99.96050071113967,88.99352596865121,-61.17451001657533,E,D,-25.514263973685253,-118.56912531388876,D,-24.247978655048115,A,C,B,-46.88883454857993,B,-34.41143662778344,B,1
Hindu,Hispanic,-28.10341345512923,B,E,261.34221555099657,138.63135912951435,-60.78911484584242,E,B,97.75063183288857,-137.2549205859311,C,82.61793517682212,C,A,D,161.7531479628967,B,59.19044005021635,E,0
Jewish,Asian,-162.3363904507392,E,A,-43.55671696335612,-165.57498261157062,185.06190985601327,E,C,-89.38458385780112,118.8058430801574,B,50.908526894745954,A,C,B,-34.95289818463126,B,173.70470153157805,C,0
Muslim,Black,38.919763900282895,C,E,162.3571279726827,-52.70145667619016,39.05723399315149,C,A,30.041399923709903,130.37412562348678,C,-85.80541449345645,E,C,A,155.73426026835563,E,24.02381891753514,A,0
Buddhist,Hispanic,-67.79040597854282,C,A,-77.82142484608734,-38.19686064275485,18.350145264619638,B,D,-7.0219959315384255,-44.49313663985772,A,22.22560469102897,D,E,E,229.37059664825205,D,250.00059049824142,A,1
Muslim,Asian,31.515148417532973,C,D,83.30897764712934,18.377311160643732,-202.43902829477884,D,C,-83.75076533706431,-179.04621056455957,B,107.14810321286916,D,C,E,13.023086157076927,A,21.202055871132014,C,1
Other,Other,17.247200173557967,B,E,-44.550704502964244,-19.69522736457701,-7.1339337988996165,E,E,-50.29868485308728,-70.23550600833059,B,-59.50301180877384,D,A,E,-18.0047279142212,D,212.83820354263483,A,0
Hindu,African American,117.37375156275247,B,E,13.689432843399418,-251.65536398355138,-102.296574593573,C,C,-92.39465251114277,-19.3104110096136,C,88.11448776065168,C,A,A,-119.67948470240775,E,-87.93447521774385,B,0
Christian,Black,122.56399047533448,A,B,-147.881495245401,68.8888092480502,-164.20455727463272,A,D,-202.20198329758628,-131.7143645223145,A,1.51140259324866,D,D,A,-138.6584217898243,A,29.613816298984457,E,0
Muslim,Hispanic,65.70231868999166,C,E,162.20460026260199,36.99278752989014,157.6194593124387,B,A,-85.76087599339044,-10.518751896123165,D,-112.44889271489409,A,E,D,-8.904821655096843,E,-69.10452520365973,B,0
Muslim,Black,29.87634630139872,D,B,18.539235875533233,85.13547546174124,-41.56572615624924,A,A,-66.60291434339189,84.68640630269884,B,-1.789497584935979,D,A,D,-33.22141774997346,D,-40.64885658713933,D,1
Other,African American,-56.09475998366923,B,C,179.59734391571945,26.44791886356501,79.92751536284854,A,C,-72.12485967962363,57.169889228312506,B,-140.4329764731715,B,A,A,-85.79638160006206,D,149.60039159521645,C,1
Jewish,Other,84.79628619530895,C,D,-91.53454181689764,147.92695604258975,171.84017100758365,B,D,-124.34425718023105,47.511598069993525,C,-20.559088071115465,B,A,A,-18.282172728571034,A,-30.267525924048677,B,1
None,White,8.41624452515202,A,D,-30.403041900583816,56.48904659807101,58.77603489115184,C,B,1.2982144952241115,30.045004947005665,B,-19.100268027783184,B,D,B,106.11971447506426,C,-81.90728596342348,A,1
Jewish,Other,8.953359065812995,E,C,-202.20240518433775,2.798099650606861,-2.4533652606913368,E,E,79.53015121859418,-205.8381011336143,B,91.08954814167645,B,B,A,137.413262723175,C,53.16031914514385,A,1
Buddhist,Hispanic,67.2096772845637,B,E,151.04241966452528,107.45711485749972,78.9591863229297,D,D,137.33846545598357,64.76437901721432,B,-55.028261579822924,B,B,D,-52.65862734417782,E,-108.20036954667901,B,1
Hindu,White,-116.9890646210352,C,D,-27.353414504748248,-153.61238376050235,30.39134160365618,E,B,-122.77764833826343,-45.342088221365636,C,-187.4080349598326,E,B,E,-87.73197562784554,D,17.078974595234826,D,0
Other,African American,-65.1525958940954,C,E,-70.8002018116481,-35.533679308497945,38.998960855221455,B,B,110.63033917722419,-196.757454570708,A,32.696904934476215,E,C,C,-41.0674027598737,E,216.44286079421008,B,1
Christian,Black,59.96589507230814,B,A,176.45343530037636,-22.470492781059832,135.22796424520382,C,E,52.663217416041896,36.06551228909567,E,84.52441169554322,C,D,A,59.083996490175096,E,-113.84292905569879,D,0
Jewish,African American,63.96588480773852,C,C,-47.39797545367212,-217.88887111147594,55.08546142609343,C,C,-40.66668615912893,-63.711920100154174,D,130.963933725118,D,A,D,212.35901334445538,C,147.8728049583922,B,1
Buddhist,Black,86.68731921608665,C,C,-115.82615133522592,25.666472294643018,-120.69799935981045,D,D,26.085651029463307,-63.4257398871773,D,-117.35708882627279,B,A,C,151.5103631541573,B,-32.058564090859285,A,1
Christian,Other,-7.13716178803465,D,E,181.52178024198577,-58.2243033186424,-156.71557757995444,A,D,28.328638530071597,130.0997057689194,B,-98.23221968340793,D,E,D,-76.92753556071705,D,-89.84788624443752,E,0
Muslim,Hispanic,81.94119853776014,C,C,-39.83654680033158,19.455688489127212,-113.05660262420116,C,B,50.16450331704788,-208.28399721969953,C,146.457453678212,B,C,A,-77.54942130591606,D,0.11456712377268996,E,0
Jewish,African American,57.86685195623005,B,B,-123.20290532748197,81.18304981011315,364.0108564537299,C,A,-101.23991764079759,126.1365759889297,D,-67.0190098548074,D,D,B,16.66976652645729,E,-141.3149638697312,C,1
Hindu,Other,45.599545227497536,D,E,-105.2703512692736,92.74605809643064,88.95226671040663,E,E,11.255227102071686,-164.65913674654934,D,-124.75561068416371,E,C,C,-0.5060877002953263,B,-13.229453636205449,B,0
Buddhist,Other,140.5010430338651,B,B,-7.632324860855408,-244.6362295191387,209.25599057490513,D,D,6.194586373591786,41.48357604285412,D,56.20770687477204,B,A,B,-4.119868829329915,B,258.88043390941664,D,0
Christian,Asian,-124.41100123137514,E,B,141.57535841763357,29.81770561360696,-24.496329398688527,D,E,-5.5039175375761324,21.45374037461445,D,0.45957789172061836,B,E,B,-190.95647583152234,C,96.07207229337912,E,1
Christian,Hispanic,-143.56575060298832,B,E,-64.82621109591256,49.84654225176133,188.00522437860639,A,D,-11.926806523589311,138.99035780218324,B,-5.51798913520193,E,E,A,-14.04700478678696,B,-36.544225954652006,A,0
Christian,Other,203.1962077038124,D,A,-58.797685620773834,172.42995259456418,-92.78798285077505,B,B,37.27801721323781,195.61649941876058,E,163.8950059945782,C,D,A,-28.448364655074766,D,-111.48525981640178,D,1
Hindu,African American,56.748085494383304,D,B,-2.850447334595026,127.32399391042641,97.63470983996717,A,A,-161.940461367532,-74.83945488082901,A,0.15119046318004897,A,D,D,-59.71513642955656,A,110.81076186122267,C,0
Buddhist,African American,7.629052185932575,B,E,34.43146847567347,203.65707926754877,20.55286380581577,D,A,-15.89253142523495,-48.0399374463209,A,37.04353316882585,A,E,D,-45.2803032630146,A,144.4561994910949,D,1
Hindu,Hispanic,-87.39059680096709,D,E,60.755017517673934,-125.29908903593142,31.323919974452284,E,D,-33.25465345455909,88.48224698503373,C,-35.92149321231751,A,E,E,56.989462269330005,A,171.36463590163723,A,0
Hindu,Black,-6.33276875061278,C,E,-45.848522776281605,62.0524188370323,-22.07173396616026,B,D,-133.14711163797392,54.03875631798025,C,-99.34078111408574,C,C,A,105.89118677667852,B,22.739201061514418,A,1
Jewish,Hispanic,24.692700377062657,E,B,-60.5198521534383,-74.5314671447716,-67.22003498392486,B,C,153.79259683734483,16.54494820657846,B,13.120337379464381,C,A,B,-8.52232392595056,D,-103.86443916241231,B,0
Other,Black,-0.6891069247997391,B,D,-71.55328484152868,-158.3105163426999,-49.84983361220942,E,D,-111.3801448238565,-57.69250841763348,B,-33.65155821991233,B,D,B,113.11443237420877,C,56.18347864672726,E,1
None,Black,-167.23869268197242,C,B,-130.80979090082596,140.9779911971048,-75.64931410459438,E,C,-216.27925888255635,55.39192186397598,D,109.02935394848761,B,D,A,-33.73754903335738,D,93.95051608984994,A,0
Hindu,Black,138.78544619039417,C,B,-83.64982663723379,-48.3961646795968,-57.60117457301893,A,A,26.392650556234067,54.0436388491087,E,25.650579264613803,A,A,E,56.41127046912656,D,10.73394995242109,B,1
