Veteran,genero,age_range,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Veteran,Male,26-35,Asian,62.92595164352607,5.4476136173485035,E,-18.848610674028006,1.3113094837406833,94.74115002674222,1
No,M,65+,Hispanic,15.00659681221848,-14.823391564367592,B,-137.46982465547325,88.08619173709374,-44.602086435383946,1
Yes,Non-binary,18-25,African American,-181.17281239329796,-33.303397005823335,C,73.42814785880769,-153.78558219854415,5.708352999202622,1
No,M,36-50,Other,39.46018515374878,80.73130529898881,A,-193.20982110085578,-72.89345438320383,76.91050874425731,1
Veteran,Other,65+,White,-13.219608764738409,-44.328098924971634,E,162.30603422167013,-76.74461958750712,83.48087185170053,0
Yes,M,51-65,White,-141.01907976950304,-93.71695226099267,E,58.26192784023051,92.89345183473503,154.81537884367447,0
Non-Veteran,Female,18-25,Hispanic,-116.85947894831517,9.059800026551153,D,63.405444900377994,73.66154586848337,-11.92242163349383,0
Non-Veteran,Female,18-25,Other,-83.5808094333381,-239.45330608426772,D,41.116945834258196,23.766934450054773,-81.20347161640564,1
No,Other,36-50,White,-12.067248252495464,31.83717477527901,E,-41.8367878406443,-41.41349665444736,-45.883358766418866,0
Non-Veteran,Female,18-25,Black,-56.62830975158848,215.06402928245402,A,94.67655243536106,-63.23806812938352,-95.32250094593935,0
Yes,Male,65+,Hispanic,-98.2739980933012,-63.87272704575745,C,193.75335001901942,-155.79889487735835,136.83153981698302,1
Yes,Other,18-25,African American,-154.97316218243412,44.06241444237949,A,-56.35018063065841,4.74054695867749,-72.11619907839736,0
Veteran,Male,51-65,Asian,25.936689772537,-65.94071614589161,D,-99.3069359795312,-88.8099028132196,1.3507035996149477,1
Yes,F,26-35,African American,-29.68280028146128,-37.72515478050848,D,54.599969698340665,-121.12826944088515,5.2697839273807165,1
Non-Veteran,Non-binary,18-25,Other,-7.949571741179075,-213.22999365589635,A,51.87436445290449,-3.789395703510786,-259.34886319405933,1
Veteran,Male,51-65,Hispanic,-37.27217707465502,-31.080002467125674,C,86.16887341445815,19.549705914327838,-60.3427359330705,1
Yes,F,18-25,African American,135.35493897315916,-142.3487814197986,C,188.15518901397039,-29.998944995371975,-28.319966364445953,1
No,M,18-25,African American,21.96578083440384,-52.3580243456425,A,-240.1742007001862,80.60395046596724,-15.649683958803905,1
Non-Veteran,Female,18-25,Other,106.12062590130532,158.6413043540205,D,-131.37971707265638,-90.10117820926675,18.420632200185153,0
Yes,F,36-50,Asian,-109.2324005529498,148.2476775155783,A,111.72649541516546,-82.22718052664388,30.186838005322787,1
Yes,Male,26-35,Black,-8.677005029895186,187.95530421231445,A,-62.479394361421456,-137.40163806916547,-206.38777620082956,0
Yes,Female,65+,White,-139.2702346470186,183.92834910110406,B,-97.83269125742413,63.73335853872965,20.253153989110544,0
Yes,Male,65+,African American,118.04547560742176,-160.55688384850697,B,-29.10878672214095,-63.29745019892257,-17.130631119727713,1
Yes,Non-binary,18-25,Other,-146.83985656318154,139.1174769544756,E,-1.8994774850759,61.15800928682007,5.264047207061508,0
No,M,36-50,Asian,-34.575234202414116,118.33876121790749,E,-37.03478712246862,34.01082858686053,53.65362381337228,1
No,M,18-25,White,84.89710265502853,-2.2357703681527097,C,81.52770420205671,-149.02202691984746,77.60092437893874,1
Veteran,Male,36-50,Asian,32.9888315575944,109.94887626002614,A,-35.598854329599355,160.79446686604143,35.75175979070936,1
No,Non-binary,65+,Hispanic,-64.27800496965631,-118.3370720030845,A,-47.497165975212674,55.53319421755087,116.96843770513907,1
No,Other,36-50,White,82.25514781685177,-39.25344610035849,E,-75.0724677295829,201.6764619307004,103.67271937347778,0
Veteran,M,51-65,Asian,13.80594715088812,35.69448821746576,D,-136.957630324261,-1.5867212392984356,45.66937499183966,1
Non-Veteran,Non-binary,65+,Other,-144.00340605042638,-49.81330138442494,A,-147.44447052977623,-16.132106504989956,88.39203038267195,0
No,Female,51-65,Black,120.92718368522581,-127.97410881606339,D,67.66503711171168,-37.36933836718692,-19.614849500115163,1
Non-Veteran,Non-binary,65+,Other,178.21268417891662,-72.31684246812297,C,-38.58518840242769,-40.77588878078166,119.03195066705324,1
No,Other,26-35,White,-142.41462457780213,17.964120618231654,E,92.33051788523677,22.242819168140464,-184.25027970037806,0
Non-Veteran,M,51-65,Other,-88.26142113013115,-14.8003228997886,E,-14.444841640244249,-199.8342605858743,77.0293340872476,1
Yes,Other,65+,White,98.09281105004861,-48.600246101516156,E,-71.59255014636217,-4.158793437076254,-61.77660329473611,1
No,Non-binary,65+,Asian,84.99729001626469,-153.89032299204254,B,146.1000628686148,27.44037177500087,-121.58814783762617,0
Non-Veteran,Non-binary,65+,Hispanic,227.22516912257657,52.451326575404856,B,70.68232847008525,-15.999846744399365,-29.881435944998074,0
No,Female,18-25,Other,54.61701251870683,-133.06990038302982,B,-78.13853829195104,-78.55958297352345,-75.34681913246565,1
No,Non-binary,18-25,Hispanic,-35.0699754027993,40.14222217239375,C,74.43210633335902,33.598573969190184,-78.01044867808407,1
Yes,Non-binary,18-25,Asian,-14.65426797352099,90.2737857979203,E,19.636439306519417,-69.36338665007145,-13.163967158775716,0
Yes,F,36-50,White,-124.43299623020027,72.64885756081915,C,-234.85023290787038,-45.43682919886975,24.154704999485453,0
Non-Veteran,Other,36-50,Asian,-115.3949853583551,-281.5104667645669,B,-86.29299361503956,-21.806085192400325,-109.59799861618886,1
Veteran,F,18-25,Asian,-133.7709683569606,-2.4976293753936067,A,157.64068945865307,-19.022289305345502,-22.99429632577483,1
Veteran,M,65+,Hispanic,-79.21632342283242,-158.39822629295696,A,-185.7221493578063,174.49454580568374,119.28525250149929,1
Veteran,Male,51-65,Hispanic,55.105489418696884,-74.89299673043872,B,-74.81916683972794,71.33495313314549,46.15722846280092,1
Yes,Male,26-35,African American,-131.96984461086342,32.29726940863312,D,-17.615364079877672,80.53220089591552,23.54585091151424,1
No,Other,36-50,Other,143.46751216799785,-169.33091130186887,A,-81.44773672742434,-316.585141394571,43.403490384599344,1
Non-Veteran,Male,51-65,Asian,85.51971204446106,-171.4338623734379,D,-118.45904570764574,136.84707119269115,7.705509878404469,0
No,F,65+,Black,-11.507615493312718,-0.1503544988137561,D,-164.39581143235117,237.36790009272363,-36.91791457126609,1
Non-Veteran,Other,36-50,African American,-113.26157642397168,172.37631345692205,E,-59.25666310384094,-192.76489228697562,-29.86901479717343,0
Non-Veteran,Non-binary,26-35,Hispanic,8.433130448803277,236.91452874676125,D,-24.377310063869857,88.76467994986575,65.62786802115902,1
Veteran,Other,26-35,Hispanic,-45.1699343534626,-37.899351827752724,B,-12.000822219455777,-45.327810951549935,52.78153447216114,1
Non-Veteran,F,51-65,Other,-42.7402509317049,136.78586471555047,C,-119.5896745234887,38.491381254425065,190.90031514485136,1
Veteran,F,36-50,Hispanic,-52.74630256756948,-3.3543173168729004,C,-163.86902043298264,-55.995075446014695,-121.78213216116316,1
Yes,Female,26-35,White,-75.84005704286639,8.695643998413518,C,-126.51266837521247,-176.0279701334617,68.24058941627536,1
Yes,Other,36-50,Hispanic,-19.90268256020474,51.21979020004317,A,119.65054113409262,-124.23530498680695,88.68894770630004,1
Yes,M,26-35,Hispanic,91.89395436425319,17.36194614865727,C,-94.03989718232157,-137.66509907563932,-165.63069834317184,1
Non-Veteran,F,51-65,White,-33.287875685303725,69.29347612325225,D,87.0019172620336,-81.17917099498754,102.21740071213962,1
No,Female,65+,White,35.98575067968176,-31.49196139540132,E,-69.8513724316169,109.5712982967646,-53.221661093747976,1
Veteran,Male,26-35,African American,-68.59779584131196,189.5199412887499,B,-9.582103216199513,-18.675387044897864,-183.5567405867867,0
Veteran,F,51-65,Hispanic,-29.925910087334074,-67.78391945485275,B,72.10186281440619,-65.5566425508826,85.60590243399048,0
Veteran,M,51-65,Asian,7.256140006919254,45.35588769659882,E,-160.84334147693542,-1.452167537194487,-119.29153877108811,1
No,Non-binary,36-50,Other,-147.6973331629822,40.59541946822043,B,-61.05786799192894,64.82129091959031,-41.618084955976165,1
Non-Veteran,Other,26-35,Other,42.5459286481921,-138.51838897342745,D,-15.289615024868503,171.98006024084012,-114.81735823208801,0
No,Male,18-25,Hispanic,133.79535446710574,-3.0384976279398033,A,3.9956914066497227,102.38616809176393,38.92922212560303,1
No,F,26-35,Black,-79.35385441245393,-139.53211220960947,C,128.09390458104724,-82.5004662031223,-17.70816524833077,0
Non-Veteran,Female,18-25,Other,-31.152791153995874,60.73554334090745,A,61.904466589434456,-8.638362166228813,-140.6366516470021,0
Yes,M,51-65,White,-33.23748486475471,-14.689580296576146,D,256.85809012818004,-70.91151172979731,133.18637814937023,0
Non-Veteran,Other,51-65,Black,-15.550152449440857,46.178220375152165,C,39.167629286689866,-21.976584075750388,158.38691799549218,1
No,M,26-35,Other,-97.34538516794885,9.250308231425617,B,-55.85444309658989,-45.07681828149598,31.003609981798814,0
Veteran,Other,26-35,African American,-116.1403122365344,19.201091487702747,B,13.5031452928584,65.46078946715394,19.61977939921164,0
Veteran,Non-binary,65+,White,43.999264103126755,78.87459185571645,D,152.28732676931637,-104.62530798544287,110.04560389132283,0
No,Male,26-35,Asian,-209.28621517155744,-3.2004607810480463,C,-11.561378528883866,124.3224019136344,43.5117459120986,1
No,Female,26-35,White,-35.65181289585415,19.127473821508808,E,-124.76210462435118,75.12014430511039,-150.46205393796234,1
No,Other,18-25,Asian,-59.47729153892227,43.308312708613876,A,185.59730729790553,-39.617838264744776,138.64124240611446,0
Veteran,Other,51-65,Other,16.12076554123837,-2.238467022622249,B,-72.97273152803267,-63.374469332047475,16.746155867038325,0
Veteran,Male,36-50,Hispanic,70.04942938152793,-108.48234085718114,B,-38.72191192471754,20.54435153396757,83.49135760185766,1
Veteran,Male,18-25,Hispanic,71.1509625346942,-87.55843385103638,A,-178.80053019485405,-51.65131216029025,13.704387920564859,1
No,M,18-25,Other,-58.68085199105483,-6.341113386331385,B,-37.145166165837146,-57.73711322964882,-46.425490565385886,0
No,F,51-65,African American,16.23895596706361,-56.143303788630384,A,-167.60621329684128,19.245093241873214,94.13348474877589,1
Yes,F,65+,Asian,72.26787999487763,-53.55656907932605,D,-37.04775955920671,-22.085248702881934,-127.46934441438917,0
No,M,36-50,Hispanic,72.13409947066724,-27.301825196290253,E,95.44797859233255,-18.231752028404177,-133.7081340185474,0
Veteran,Female,18-25,Hispanic,184.63899558753982,-44.049219092356815,B,-79.48889072506431,-153.06110814185342,-77.85383196882648,0
Veteran,Male,26-35,Black,207.06921470300483,-121.51538362201836,C,-118.19688412027473,8.990765460141818,44.011238107597194,0
No,F,51-65,African American,4.993483602756275,-97.8369449328403,C,92.62713857851533,74.46919407394083,-150.3988008995271,1
Non-Veteran,Female,65+,Hispanic,-98.95604310766419,103.04954158399866,B,-46.00213075484263,-34.887980303095304,-79.82853852367914,0
Veteran,Non-binary,18-25,Other,80.10860652480567,77.34075639343433,D,-208.07046442039226,110.03283795417387,-135.56364656068274,0
No,Female,36-50,African American,-4.521196780065169,52.93496364526163,A,-53.8104824021058,-72.59907931360611,43.789596672280645,1
Veteran,Male,36-50,African American,-51.73080046289883,-18.14946183546121,B,-10.185521843693408,130.95504148961632,-158.71746999582933,1
Non-Veteran,M,51-65,Asian,167.57001932876742,161.65834794226026,B,40.06831222119289,30.415212538297116,154.29847451538097,1
Yes,F,26-35,Hispanic,123.18657719993426,114.78895674189606,A,61.41041758600985,83.7929421320499,68.11574679667987,0
Yes,Male,65+,African American,-84.50442527060346,-76.27533154738738,C,-16.105852013343057,54.238301522253295,100.50287733013883,1
Yes,Female,26-35,Asian,-131.93806322547067,-182.27691631272313,B,-12.525221421676896,36.673078544644994,-65.45276427850794,1
Veteran,Female,18-25,African American,-43.868722668337156,-15.062394763909936,B,39.41947447146915,-23.916307486396672,-56.04911250486786,0
Yes,F,18-25,African American,101.22524542598181,-172.70414027939594,E,219.81894151996445,-261.4375208644766,84.75905304954269,0
Yes,Non-binary,18-25,White,81.96400835290747,97.15107732954495,D,19.939959365352212,147.3108064955655,104.41502522635288,0
Non-Veteran,Female,18-25,White,-107.39263338565439,2.5125064796928593,E,6.162957735000978,20.103139817714823,20.94207800988913,0
Veteran,Female,36-50,White,-53.85281905798194,122.72449421039985,A,-14.773480192302976,68.07309532947453,-12.33628766380755,1
Non-Veteran,Male,36-50,Hispanic,-51.526477771429036,-105.18278141717737,A,-75.52886436257887,-77.91755581643369,143.56223670765806,0
Veteran,Female,65+,Black,-5.433180020363969,-39.354202769279354,E,-87.05415168677688,80.74087279575488,90.54006781838962,1
No,Non-binary,65+,Black,-95.802914736225,45.86207817788544,E,121.54548343957829,22.165627032029974,21.71112342503376,0
Yes,F,36-50,Hispanic,-137.548780027033,101.61896731467913,A,68.87629248249165,-9.634114498317556,82.36856951827288,1
No,F,65+,Asian,-82.70637301461842,82.01056303646222,C,126.09908859405196,-102.07480813519017,101.82762909275158,0
Non-Veteran,Male,65+,Other,7.52895050026471,192.78936741909507,B,204.689400397165,-135.84516593121404,127.75612017025992,1
Yes,Non-binary,18-25,White,70.92818433001459,60.327599653909694,D,115.92021565004045,47.16291692433091,-124.83907421674057,0
No,Female,18-25,Asian,-178.0293098082504,139.4490092991115,D,-69.18355911377877,116.75738017582786,-153.37753857947047,0
Non-Veteran,Male,36-50,Black,-130.96088831107443,132.00323144850015,E,-84.36267283935399,-82.23729708025989,-105.83720575049202,0
No,F,51-65,Black,123.56156680750485,169.10671265790506,C,-70.09072033386722,242.7562222009187,-59.45355970142469,0
No,M,51-65,Other,10.987351354796841,-94.00340775688187,A,-102.67738051468038,240.30101499858966,-119.62924440608369,1
No,F,26-35,Asian,-168.85422381776988,73.88241763750919,A,-7.815294898608216,156.89343924322085,-45.956233341515436,0
Yes,Female,26-35,Black,-16.50765123640149,73.53023755155267,B,84.5322085447719,49.21796120489043,-34.16744288030401,1
Yes,Non-binary,51-65,White,-39.59028981901066,-154.9842797810994,B,-121.55844558127524,-163.95165007840907,0.5708879454571978,1
No,Female,36-50,White,-227.9992825898511,-91.29899709324677,B,67.47859283793633,7.963029137491187,109.43680411057322,1
Non-Veteran,Male,65+,African American,20.597090037113254,-158.73165391578863,E,33.71629267999863,-36.58453394143631,17.064813891034166,0
Veteran,F,51-65,Black,228.4786695635096,-106.91261363770022,C,43.29402582898744,18.13491048757533,-134.39226759506928,0
Veteran,Other,18-25,Black,195.61666674472932,82.79113100768603,C,-103.21905136496194,-90.72876225955297,-137.90193244568954,0
Veteran,Male,26-35,African American,-177.9964927881241,-64.69015858170908,A,-77.23204832278508,46.270760462777034,187.65306759353538,1
Veteran,Female,36-50,Black,88.57773328799905,-11.022716790818595,B,-145.10954774724357,60.36867610935989,139.31225161620264,0
No,Non-binary,36-50,White,-3.442904573822985,-124.22157675495794,E,72.30078719836501,-8.434944712750205,-102.72434810787084,0
Yes,Male,26-35,Black,136.0047247322619,106.84744279855816,C,-223.29037133677713,-61.91481822033483,-45.96312204885456,1
Veteran,Male,26-35,Hispanic,65.75840104762783,88.1028591023687,D,14.611716433605798,-44.807204483267114,-118.9658860177228,0
Veteran,Female,26-35,Asian,156.98013916647534,32.30816125833739,D,-21.797464859251882,-28.152074829287603,-106.3721602430308,1
Yes,Other,36-50,Other,10.43001500525475,188.315011454791,D,-1.569242698680415,286.15699566572033,-59.20465229653809,1
Non-Veteran,F,51-65,African American,106.06529683557564,-116.2822046795409,D,-74.61857756673145,12.982115874776618,-102.92446811168581,0
Yes,F,36-50,Black,72.99513618852743,-50.23644273560473,A,-8.726683041346597,37.223072515312545,35.86126225815045,0
Yes,Male,36-50,Other,-83.2995351918586,-11.286927395877987,D,12.950471704107247,-47.89449414743702,-85.0562875877495,0
No,F,51-65,Other,-174.3531472420055,-50.991282969527575,E,41.50798248710505,-176.11888031205123,-54.3716978825711,0
Non-Veteran,Male,51-65,White,-192.14889536743055,4.3590644372991765,E,97.75023813541242,-185.04535304125852,-162.86550977445353,0
Veteran,M,51-65,Other,69.99107746895884,70.74776782936384,C,13.67752892882072,-49.78352766198345,-102.5769825103397,0
Veteran,F,36-50,Asian,-32.010862817583835,-72.01913734782921,A,42.76226139382605,-135.32713621193045,-1.9524086905217952,1
Veteran,Female,18-25,White,-16.709788077136718,-127.56935191500776,E,-115.3675297372142,145.45618366585614,58.94159384291115,0
Veteran,Female,65+,Other,-119.9068003687548,3.9903155483662975,A,177.37802607508232,28.8643541869383,-86.73159343140068,0
Veteran,Other,26-35,Other,-139.5985031539061,55.839602336123264,D,10.221415855565585,133.1315077566443,187.5489246553976,1
Non-Veteran,F,18-25,African American,176.0490624352241,66.16622875620413,C,28.275417281694494,-4.2388055293307625,11.639137098073427,0
Non-Veteran,M,36-50,Other,-87.69458812206396,-65.99395051742847,C,107.77847488716841,19.285339692794857,15.269382088786132,1
Yes,Non-binary,36-50,African American,109.63358956642767,-123.96090330895203,E,113.80030682720432,13.519622971708403,96.23120119449491,1
