disability,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Yes,65+,-66.0367960035421,125.30046168315081,-28.218793511143268,D,-93.38791935253018,B,B,B,C,B,-127.79267282013788,D,1
Mental,51-65,-221.88004643282392,109.34864769876023,-65.31284206046274,C,62.043097027127324,D,A,E,A,D,-10.893273992831949,E,0
Both,36-50,-16.806626876588375,-31.755195532204716,-169.78685664763756,A,4.510702359014361,E,A,E,B,E,-140.70864664295584,A,1
Both,18-25,34.74770832979298,20.819422472761893,-23.5178298055413,B,24.53642242717122,B,B,C,E,E,-27.165453571060016,D,1
None,51-65,-60.730479948045655,-10.965093085649363,-77.55669966946627,D,24.76348552422747,A,C,B,B,B,68.74440390607779,D,1
None,51-65,28.70139920699721,-2.071380611350004,-100.86807200582089,B,85.88394204171792,A,E,B,C,C,198.62286703327757,C,1
None,65+,13.877080640850314,-44.324710743642626,-167.05063001207319,A,50.31434400881608,E,D,A,B,E,2.4814370069729614,D,1
No,65+,137.87370193817964,13.503829764861885,37.44196704153004,B,-105.23075128414803,B,B,E,D,E,20.421662328965606,A,1
None,18-25,86.7870266843454,157.90124502795865,30.490931451421467,C,-107.10417276030225,B,C,C,D,C,83.05257659662337,D,1
Yes,36-50,-115.92933178417522,-38.87070925380924,-38.049787106555854,E,91.64366614348396,B,E,B,E,C,-234.08779628150654,D,1
Yes,26-35,-105.83627858938118,62.29493635346487,-22.55010079314472,C,61.72613901703548,E,D,D,A,D,10.295260223515795,C,1
Mental,51-65,82.20217800271189,-66.53460258810009,-68.63515518628944,B,214.68084161574487,D,C,D,B,C,113.0748185077671,E,0
Both,36-50,-261.89237197263975,-175.00869109644253,-96.21898888162136,D,-58.74918647218308,C,D,B,E,A,-39.310387317648036,D,0
Yes,18-25,88.67654917173199,-89.01844639724588,-11.161561756114551,B,88.9621966622241,C,A,C,E,D,-262.53527969277377,C,0
Mental,65+,-33.4022014539129,109.0955666409731,21.42348676711468,A,81.70688744734665,A,B,C,E,E,67.72312255662177,C,0
No,18-25,-68.92679660974291,141.41483128816355,266.3165121550471,D,-15.617334739766573,E,B,E,B,B,47.76915318425677,B,0
Both,51-65,152.89915331952136,-210.35775397748776,-207.12278112842176,E,-233.71496209994413,A,E,A,C,C,100.80568057956889,D,0
None,51-65,140.29869580311092,-233.49620489360325,-53.45348856135151,B,201.57526371222212,B,D,C,D,B,-173.5144297159154,C,1
Both,18-25,47.29930728534599,0.1185746254344403,-108.98396071729293,E,-109.24582032604324,C,C,D,B,E,-110.14288457500608,C,0
Yes,36-50,35.93932752083115,167.09135631100284,-12.766653125810242,D,80.31986499490205,A,D,D,A,C,52.182017584173956,B,1
None,36-50,-33.930981908011546,-29.452223716625593,-28.379183919287897,C,-1.4294896992112738,C,D,A,E,C,17.286547019047315,C,0
Physical,26-35,-8.380976646778537,14.342185543190011,-64.8936234235354,B,-105.85360643943112,D,B,B,E,A,-112.40276953403927,C,0
Mental,36-50,45.07590263736188,46.95650727155776,137.71739826755612,B,-34.247723729403944,B,C,B,C,D,24.244063345625587,C,1
Mental,51-65,208.7244623958025,48.57409585514872,-99.86518924525271,C,-39.74115664293455,D,A,E,C,C,-30.213437020927024,D,0
None,26-35,64.45079429361584,36.41114751392664,-147.42846523442324,A,62.123609614526885,A,A,C,E,A,16.927322244908165,B,0
Mental,51-65,-56.87713257998324,77.5598457881199,32.44381946454212,C,49.965304005773994,A,E,B,C,C,-104.00319996285505,C,1
Mental,65+,-89.05161401013338,2.37311078888942,81.9441839715942,A,-15.620121627611946,C,E,A,D,B,62.05130785197268,E,1
Both,36-50,59.742239509658255,-90.63057903750295,-12.602292275449672,B,49.264498949997396,D,B,B,E,B,116.35228269107468,E,0
Mental,36-50,86.70850359510887,15.138652792099261,88.95621862870541,B,36.45296425847316,E,B,C,E,C,132.6428306366489,A,0
Physical,65+,-97.56579631484443,51.66031398500911,32.88324473256063,D,58.902308204300816,E,E,C,C,D,81.88714068287699,B,0
None,51-65,35.94893524942723,-70.46790566360575,-76.11431104660028,E,103.28481288016474,D,A,C,A,B,-73.51968352397566,C,0
Mental,26-35,89.03702216938645,59.05502810122876,13.246014374941362,D,-104.07878739347088,E,C,A,C,B,-180.7923267290012,D,1
None,18-25,-54.5034879188178,-136.88636960549036,51.739955958447304,C,-26.7120987459385,A,D,B,A,B,-8.301040095750126,E,1
None,36-50,-35.25086035855021,17.633614248508145,-75.82253654532434,E,12.939526685414323,A,B,C,C,B,87.31218735971025,D,0
No,51-65,105.35757075811793,-70.41369005604462,102.57148333174851,B,-205.4797150459146,D,B,B,C,E,-35.931936561912295,B,0
Physical,65+,-95.58230441466564,58.42313491100931,-24.66571997539559,E,251.79291976110014,C,D,A,B,E,-70.94068165466877,C,0
None,26-35,-71.71643383576907,58.541062885901454,-132.57839941155942,A,124.40993963567661,B,A,D,D,E,-26.070728653687613,D,1
Physical,26-35,68.54377360416382,172.22432186889276,-111.79716885781654,C,0.9185196752952471,B,D,B,C,A,5.678769007207728,D,0
Mental,65+,-129.06511644244014,-251.25514823003178,-22.526540669477036,C,-86.34685779213302,B,E,D,E,D,19.403147061180892,A,1
Mental,51-65,55.356955280932276,118.38951067212002,-189.92507843040272,A,-84.58573702361755,B,A,D,D,A,90.5384301377467,D,0
Yes,51-65,146.0327822666504,310.81919331003525,-24.084664938494242,C,23.35017652485216,D,D,A,D,C,-107.14603104935618,A,1
Both,26-35,-78.17353618023587,-22.177614640776227,-34.9530463535699,C,-7.976506550435597,B,A,B,A,D,57.98513997619191,C,0
Mental,26-35,-26.162405499272772,-160.4988966130887,-118.40086936784661,B,87.19749699569013,B,C,C,E,E,73.10306538913851,C,0
Physical,65+,-21.879094470943272,56.28791577094381,-163.67931875909562,A,-37.399379489510345,E,C,B,A,D,-123.82067319002559,A,0
Physical,26-35,-45.13379654621759,5.6393990557245415,40.09153287980696,C,1.4956483362337474,C,D,B,A,C,-28.902648116220497,D,0
Both,36-50,-320.10519062592766,95.48629471629675,25.721390383914144,E,-106.66731148671997,C,E,D,A,D,4.82552016582313,E,0
Both,51-65,-25.473205455112648,72.84926025423107,16.226539881473627,C,55.509257959064165,D,D,C,D,D,57.432898309931446,A,0
None,65+,-102.64643013031112,-160.24175202541815,76.68845361114067,B,79.85845040888579,C,E,E,C,E,-1.6964686112176497,D,0
Yes,65+,-206.72735783278773,-205.28468245458163,21.653763887844114,B,-43.79687246899168,B,E,C,A,D,30.36891582081115,E,1
Physical,65+,30.736133431326234,34.886596407460104,121.0025229099947,D,-34.57433848370848,B,E,A,D,B,-21.92022310319772,E,1
None,65+,43.27705236046609,-49.29721838051685,144.77222686757813,A,78.49139013892528,A,A,D,D,A,63.58840374076629,B,1
No,18-25,44.45184515091325,182.56188599257385,59.870821477062506,B,-48.18121927734411,E,D,D,D,B,-76.81784280545088,A,1
No,65+,-99.56954950230644,70.54193744212228,-163.00201176334932,A,-26.885704436124502,C,E,C,B,A,-26.001876065617207,A,0
None,65+,41.83854242431026,-106.77496345020671,167.98001982659113,B,107.53704977513591,C,A,E,C,A,17.255118720520528,E,1
Mental,51-65,-66.76827820841402,21.264021950709854,35.44152410723934,D,149.90069872248958,D,C,A,B,E,-24.683131914328634,A,1
Physical,36-50,-112.34967319517331,195.45230827337414,88.78919639423697,A,-27.0814886981329,A,A,E,D,A,-31.697099610145656,E,0
Both,51-65,-26.12474121875924,-169.89415941996748,-136.63328370181597,E,-24.188972873088257,A,D,E,B,B,135.48291778609888,A,1
No,36-50,2.2726312094684604,20.23799247343051,-74.8940117007323,C,129.2126106932609,E,D,D,B,C,-28.5132809672941,A,0
Yes,51-65,-131.75769383812687,51.508291106425055,-81.89160593506438,B,-69.21916807919752,C,A,C,C,D,-30.2261624987946,D,0
Mental,26-35,-74.76836428197993,43.93279507272732,-46.523012164004015,A,-50.94730108742106,E,B,E,E,D,13.510669395496913,D,1
Yes,36-50,-12.941265242717707,147.51094088335395,136.56255862501473,D,59.708532529144385,C,C,B,D,B,-45.01779243839296,B,1
Yes,36-50,20.38950993406041,74.40450526251684,222.31084876791672,A,171.79122637403404,E,A,E,E,A,-12.968955984734572,B,1
Both,36-50,74.82272362562612,-83.03813504194102,-45.81469555856499,E,-41.96683554739175,E,C,C,A,C,56.159646692457834,B,1
Both,51-65,65.48774772420619,-29.962418008341906,-77.23025273350196,C,26.64349206599688,B,E,E,B,E,-34.489501608325654,B,0
None,18-25,103.22368920452743,69.00185168949771,27.701761441854256,D,196.508557359106,A,D,A,A,C,55.48903116221635,D,1
No,26-35,-186.16425225351492,163.15834629066768,63.946120221737814,E,-153.04556909054898,D,D,C,D,B,-13.1215809885649,B,1
Yes,65+,-12.895313760885847,27.395116050728515,-111.43866538488791,E,-159.21782701199405,B,E,D,C,C,-76.82240144591512,B,0
Both,26-35,-163.30783568187562,-30.682513787487764,13.746555335601936,E,27.578479114104958,B,E,C,B,B,-73.65561730269408,A,1
Yes,65+,104.2016932322218,38.51675044759414,-24.4460010647859,B,55.58965293451352,A,C,E,A,C,-4.808693800160774,E,1
Mental,26-35,-60.167958793888474,-119.70980818974235,-40.860796100139254,B,-41.55360310280465,B,B,D,D,C,9.953691126529325,C,1
No,51-65,135.65555702538518,-101.3498057042638,92.606657722771,B,-25.392184090566257,C,D,B,B,C,19.305472031578514,D,0
No,18-25,135.7260164820231,-134.07324617519444,-83.30248435965053,B,-52.41721871572583,D,E,C,A,B,58.35164209043309,B,1
No,36-50,-64.20091728080895,108.97843755191425,-54.91497713953909,B,-112.35439765774764,D,C,B,E,A,-101.47841330994241,A,1
Yes,26-35,-56.57047678073278,-55.572361573642546,-9.981525115921748,B,59.18815240213699,D,D,D,D,A,9.111919110642624,A,1
Mental,65+,-72.47463842302832,-42.976980640420386,131.64831571025468,E,263.73233399580806,A,B,E,C,C,-42.34829409547683,C,1
Mental,51-65,74.96830850457401,161.0232342763871,62.78709431835799,E,-89.32628002865533,E,A,C,A,A,143.72539691858088,B,1
Mental,26-35,48.63058036083053,-17.267551475633127,180.2615059108731,A,85.55525115399345,A,A,E,B,A,-91.05851224616427,D,1
No,51-65,72.40576033794032,157.11993613264357,191.1419868554247,B,75.34266760332575,A,E,E,C,C,49.924330617336864,D,1
None,18-25,13.736381587817787,108.10353427055261,-12.046137712063503,C,124.0340691557471,C,E,B,E,B,-166.6135077660735,E,1
Physical,51-65,-88.23469832277218,-51.69269627264408,-10.962929571051006,E,6.138224025955966,B,A,E,A,B,-7.478295645730777,C,0
Physical,65+,-187.4162047060852,55.54421492444178,99.39038532120651,A,89.38953969564947,D,A,C,B,D,-95.60377396720479,C,0
Physical,26-35,-26.161575973363664,-50.08025928186919,8.960224803233794,E,-46.027931466895055,A,C,A,C,E,-9.460285518930334,D,0
None,65+,-48.30563151268883,-103.09358286299349,250.9935272194567,D,10.388555727883448,A,D,D,A,E,279.250403723352,E,0
None,26-35,38.605703361824986,-180.87753726731253,-44.277646144721835,E,-17.666223347204905,D,E,E,D,E,63.03518078560646,A,1
Mental,36-50,92.32891144607473,-11.048815090678882,11.82470649764143,C,69.09400649792407,A,A,E,B,D,85.77163633653421,E,0
No,65+,-22.770298525521415,-7.147718655393849,71.22828607288668,E,-28.964680794255855,C,D,A,B,A,-61.918610280461,E,1
Both,36-50,-18.76997719055586,110.4249428699401,-76.33044989864104,E,108.30716439808985,A,E,B,C,D,268.01410576786793,E,0
Mental,65+,-11.201574320033735,21.261282885688704,48.620204793778605,C,-39.55290700255358,E,D,D,D,E,9.523430150982474,B,0
No,18-25,-103.25451902109234,97.02410641644347,58.66324028243054,E,-33.49918128835634,A,B,D,D,E,6.3504124966180076,E,0
None,26-35,-89.93563113125033,118.55061873154227,-66.91067764148373,A,54.180780645019496,B,E,B,E,A,32.773694323974425,C,1
Yes,18-25,29.608255391574477,137.3374315902958,78.16433347017706,C,72.0052805698673,C,D,C,D,D,9.2497774588456,E,0
None,18-25,-148.17299810072683,120.67021379258907,125.88035899360479,C,-16.458948334336863,C,C,C,A,C,132.63494116509804,A,0
Mental,36-50,-176.70294365317307,-44.83533757384676,127.38235061126811,D,45.94733646332543,A,A,E,B,B,-203.57464995321695,C,1
Mental,36-50,44.70811171998769,8.163844016328431,-18.423108413629212,D,-56.691339590026004,C,E,E,B,D,-25.18105708545848,B,0
Physical,65+,-171.05264801451185,87.57706973736306,-56.56043947140401,C,253.97634269835828,C,E,D,B,C,16.60801940816355,C,1
No,36-50,-1.6673585201978618,22.363927251158334,29.56569183716966,A,81.66273397203818,E,C,A,A,B,80.34687431090504,D,0
Both,18-25,-67.86646833921918,180.25599287718487,-6.9168855503006625,B,37.13780468410835,A,C,A,A,B,33.69891355649308,B,0
Mental,36-50,82.03942363729404,-92.83829241837309,28.188813391292406,C,-12.809375970956047,B,A,C,A,A,-38.44232451319389,A,1
Mental,26-35,187.2791127268452,50.223229202564326,-48.934724093643936,E,-35.256426990231994,C,C,E,B,A,-138.3543447249521,C,0
Yes,18-25,55.44084926696611,-58.64948841256559,-80.96139021483873,A,-65.28002759978341,E,E,C,A,A,130.5631816302104,A,0
Yes,65+,44.30749871921329,6.468124795402224,-62.15186198210855,D,58.84832864844692,B,C,A,B,A,-57.00781139529346,D,0
Mental,51-65,-38.73063858266141,-11.499886716518194,-76.19595787417992,C,-159.9678931908113,B,D,E,C,A,-270.46207300902097,C,0
Yes,51-65,-223.2627795920932,-5.730636362688161,-91.07747038937897,C,-157.3507719319794,D,D,D,B,C,38.45578890335617,D,0
Physical,51-65,-91.43061101757928,-147.00133527969905,-83.91859341401214,A,-57.56413917740054,D,A,D,B,A,-112.09710228570025,C,0
Both,51-65,223.15419232594044,-89.8411202405743,-29.817447458155073,D,8.845811303138557,C,A,B,B,A,24.663959248655406,A,1
None,65+,-75.18134879221462,-122.33132488239598,-171.15206156398574,D,-16.941187924759777,B,B,E,C,A,-55.42162165554675,B,0
No,26-35,-35.7107233186954,-59.3983335796498,-162.71955521946802,B,0.3680621396306585,C,E,E,D,C,117.40259500880539,C,1
Physical,51-65,38.067909723979376,-148.68603245517866,-82.85269641308676,C,-126.37893412021639,D,E,A,A,B,-92.0609040287512,B,0
Yes,36-50,12.639881072140572,-47.53819443678797,17.066385270223407,A,40.75032145191972,B,A,E,E,D,78.6339270427078,E,1
Both,51-65,38.342678728383376,-5.664813535187164,186.70356793796418,C,-100.24065817120346,C,C,D,D,D,-12.659423423118623,C,1
None,36-50,-129.91778362449344,-52.15230077775331,-43.9540977273568,D,45.17558776912065,C,C,E,D,E,-70.63286915490964,B,1
None,51-65,-102.54426071344278,64.91753671613202,1.7388457284560035,A,134.33566265909985,C,A,B,C,A,47.200831251397474,E,1
Physical,18-25,112.12075136522783,-5.088868889972956,109.87439014923777,E,101.38595860994583,D,B,D,E,D,-19.743850864957896,A,0
None,36-50,11.026852054536205,-89.50401794794597,55.603190129191304,C,60.813038362140695,B,D,E,B,B,-43.09016524179782,E,0
Yes,18-25,-0.6510711978458866,254.6109337659347,-101.47354596471463,D,134.50207718843075,D,D,B,B,D,-132.5423886103335,A,1
No,26-35,-29.21378724758792,212.22338640634462,6.89185423734293,C,159.62853418276094,E,E,D,D,D,0.6326100701652682,B,0
Mental,65+,-79.11766171389822,-181.6604715796514,227.65438826104463,D,227.7129335169254,A,E,E,D,E,-34.78276957331368,A,0
Yes,26-35,10.266292719598445,8.888516073700762,113.57140027651218,E,16.462439183187747,C,C,C,B,C,65.42302173590642,E,0
No,51-65,77.8976522469332,168.75767535101446,161.4032972313472,A,-115.97585675823568,A,D,B,C,D,21.45916554449191,B,0
No,65+,71.29033188538266,63.84434488182607,-50.42970021433418,A,-35.31453189673246,C,A,C,C,A,-90.4170459343501,C,0
Yes,18-25,40.726748778946856,-47.72386254359996,-295.7201875305802,A,108.13658805482366,D,D,E,C,E,-128.83699417438896,E,1
Physical,26-35,31.38079000276093,4.562602313878926,34.491308409640645,B,-123.83431306253667,C,B,D,C,A,-30.299361638537547,E,0
Yes,18-25,-47.30552053097112,33.678927035117106,114.29762542437312,E,-175.95980190839379,B,A,E,E,D,20.619690979204535,D,0
None,65+,-98.59260869344804,62.61496309155277,176.47252025216986,A,115.83144218970067,D,E,C,A,E,-63.15557424208558,A,1
Both,26-35,-43.85255544631701,-29.147400754461707,-98.51353057049863,C,-1.16864223574399,B,A,D,E,B,-163.97154567497907,D,0
Yes,18-25,-160.1913191804433,108.37474672450205,-49.672137637686625,D,113.00487003959645,E,E,B,B,E,143.75865030916017,A,1
No,51-65,-78.84854378936004,29.47385035371044,-18.109480464660557,C,-187.5958415488913,D,B,B,D,E,-60.12059931740082,D,1
Both,26-35,45.31391863375159,-89.01463334441972,-9.066971934724092,E,-104.81753979361284,D,B,C,E,D,-58.06044386342957,E,0
Mental,65+,-140.77383725569905,99.10433291637146,71.98649616056699,A,64.04920394784527,C,A,D,B,A,9.814847740760149,C,0
Both,65+,10.825686293891165,-68.38269686888096,4.772693810486374,C,109.24623134963767,A,E,A,C,E,72.66375088301271,A,1
None,18-25,137.8186366682086,38.62083392160559,-79.01686985841307,B,89.77942355290027,C,E,D,D,C,-68.22544049499835,C,1
Yes,65+,-38.32073272363584,49.36123081482546,-47.54400298511287,B,-15.110805759824286,E,A,E,D,E,-41.68007219497882,C,0
Yes,36-50,177.62303927719842,77.41655511935957,-135.75778081543896,C,123.81578123967456,A,D,E,E,D,-14.48362073232096,C,1
Physical,65+,230.22902969204094,43.87616984517575,112.0126681225143,A,-63.1959289308974,E,D,E,C,D,214.84200961756926,A,1
Both,51-65,-101.80073781814293,-23.55446274650321,-77.98681637390727,E,88.38793976089681,B,D,C,D,B,10.136279867602644,B,0
No,36-50,-167.26015234144873,-110.34833203294741,-1.553346860353053,D,-118.1569322744325,A,E,B,C,A,-209.01953281949676,E,1
Yes,65+,-124.42242849518243,47.535860635072716,-45.67250723486821,B,-148.03758375732366,B,C,C,A,E,13.638726867430009,B,1
Both,51-65,81.81128612321096,-51.05629466970605,-31.398953619681347,B,-1.0103376831738724,D,E,B,A,A,72.86030911220168,E,0
No,18-25,-81.28999721664152,-43.80739246457242,117.32710267079088,C,-28.047823372601606,D,B,C,E,E,-40.76354198029444,C,0
Physical,51-65,-56.14621643407705,-2.4672693346863372,-4.869782830439673,D,-67.28988754876418,C,B,C,B,D,59.64950119913003,B,0
None,18-25,23.748250092138885,123.53425985380642,55.56808524830616,D,-2.2017706461482764,A,D,E,C,C,-66.91100469928249,A,0
Mental,36-50,137.9901825210614,-70.11560104496478,136.6235989842194,D,-105.34363405672052,B,E,B,C,D,-9.431393844169861,A,1
None,36-50,71.72429361566391,148.60007424108832,-95.70022279347482,D,-162.44543747042528,C,B,C,C,E,6.658817435172996,B,1
Mental,26-35,93.17421723198153,164.57822971224388,-123.57813864448433,A,-48.411122919542755,B,D,E,B,B,125.31292927101654,B,0
Mental,51-65,65.84017079518776,78.08374825286218,-57.17131391548978,B,84.53723401035428,E,D,C,B,C,102.13399729489205,B,1
Mental,65+,-55.3308752037032,-104.8232005631077,42.1380097844152,A,-94.34867722480385,C,B,A,D,C,-211.42565782778286,B,0
Yes,36-50,67.27950414664757,-58.72172578764794,-7.68783404720398,B,105.13165368908734,C,D,B,B,B,19.981524767508162,B,0
No,26-35,-176.2049713948568,12.72296355825657,27.508837841403206,E,42.929177637139745,A,C,D,C,A,38.08344034219875,D,0
Mental,36-50,70.78760186193058,49.91372899001964,-29.88657629360037,C,-18.580980212398956,B,D,C,D,A,35.87787334012288,E,0
Mental,36-50,-95.66915955564332,-81.24863137000125,23.995091650303944,C,18.29201942351099,C,D,B,A,A,-56.33483853797675,C,0
Mental,65+,-12.802427836886348,-124.41490313382684,-59.64766806763138,D,23.400534190310108,A,B,D,D,E,-117.96494791971888,B,0
Both,51-65,38.79262108800559,-206.9537922655885,56.855099978276456,D,-65.0121427654581,C,C,E,C,A,57.90058777532602,E,0
Mental,18-25,-70.0650834750801,53.878800710369255,-92.77586575695324,C,168.49436379122412,B,B,B,D,E,111.75311101541428,B,0
None,65+,-62.229575045119645,67.16831892133929,-12.243017877931425,B,73.25392718163197,D,C,A,A,D,137.39467122564545,B,1
Yes,26-35,-2.9141314117519426,-55.651322268863446,38.71251276147831,B,53.66037014707079,B,B,A,B,C,-146.77379745270284,A,0
None,18-25,2.3523415832528087,29.886845139454714,99.97352764830384,A,-80.19230042891348,C,C,D,E,E,104.2055963102711,E,1
Yes,65+,-32.33365219874694,216.38785976977334,108.01296538514657,E,146.83590282320262,D,B,D,A,E,-124.98309708840836,E,0
No,36-50,-56.15563526317271,-126.64142759235537,-31.663028639635517,E,210.25946404285628,E,D,D,E,B,-61.54043513718243,C,1
Both,18-25,-20.648603182292536,-239.25697644941678,-39.61264025617396,B,134.89888186356234,B,C,C,B,C,-6.7823967292311425,B,0
