sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Heterosexual,B,104.64130076787353,C,59.867291505409526,-94.10643348270506,54.50924209565363,A,-12.76836357756731,A,0
Bisexual,D,-129.9065757108069,C,142.29608098180816,-116.6950059758251,-94.6233372977607,C,48.128846356852854,A,1
Bisexual,A,-4.855873994588399,D,-183.0871008853916,-129.42438475474708,-190.41915571875649,A,154.97275390646644,A,0
Heterosexual,E,116.6355974350304,B,60.26666865843684,-8.243415846336259,-103.70575592060062,D,-52.07001593054099,D,1
Other,D,28.69868106188043,E,55.80452585197039,26.798706605686352,64.66864561030317,E,17.93387596250317,C,0
Homosexual,B,-64.56965974361634,C,-75.87791206029031,63.44311738566054,-105.29810247769349,B,-97.17786827668644,D,0
Bisexual,B,-126.79042209832254,C,21.582206208492526,-52.34528926157368,36.11640477605613,B,109.17801222429804,D,0
Bisexual,E,97.30068401030755,C,-33.63944446541131,-105.48193774978722,-2.4420295214980943,E,-9.926607649060243,E,0
Other,E,-73.03227832467799,E,87.48710732009206,121.01841840818165,106.90381220425004,B,232.39978532634913,D,0
Bisexual,C,167.80879572817005,D,41.99822175391662,-94.25224976431528,36.323745717759394,D,-77.22163363210461,E,0
Homosexual,B,188.44066527984725,C,-108.18839311534533,-51.654462305487414,-166.22098740457326,C,61.838196074122074,A,1
Homosexual,B,-60.00363369987126,B,-10.868047285510931,-93.7690422565977,57.145054842317364,D,-197.1778583378439,B,1
Homosexual,C,15.65737016954457,D,123.59475030543328,43.97308316902922,-168.1929766836681,D,70.80431209148294,B,1
Bisexual,B,21.003077222237028,C,16.12337383502155,132.16171842134963,-45.920622107940936,B,4.730456783811761,E,0
Homosexual,A,11.125425918293761,C,30.854430387378386,74.86352581074567,-58.9702436653472,A,-170.78102521377446,E,1
Homosexual,C,58.007320895252725,B,-121.1903054539369,35.65919510922347,-26.15089720405934,E,24.225863440815804,C,1
Homosexual,A,-88.52977284965195,C,350.22721132335397,-261.850843565643,91.5717435530289,D,104.35606437074341,B,0
Heterosexual,A,210.28712708670204,B,112.74929305065149,136.45752340013175,-73.00622804936795,A,-7.23241413580081,B,0
Bisexual,E,5.503475618770631,D,49.73404035913542,-14.299205426893971,-35.88939359011871,C,-3.0187646445457026,E,0
Other,A,-143.25714666623415,E,45.752479461812435,2.0978509023401024,159.90721023432465,B,90.1629538315605,A,0
Other,B,-195.07011779356262,A,7.922373501936643,-83.80227337106322,43.11191513123418,A,-42.22138606700587,D,0
Homosexual,B,-52.57030847125098,D,-42.251310796955075,74.70854464744122,-126.67103316839719,C,-113.40298413098672,E,0
Heterosexual,C,67.9712145644737,B,-196.0689023502331,4.2822252952996,-68.13776014956976,D,-18.306398342385137,A,0
Other,B,-113.38430337263894,C,80.1152724162728,49.79609093918915,-39.48209254017709,A,79.71082392359233,A,1
Other,D,8.132810722707505,B,-206.48530507894554,119.30949553155304,93.06583520804911,B,32.64344852882141,A,1
Other,A,-139.8835779478433,E,107.35592168280834,-80.16544500290038,-54.36554219365776,C,-86.21757687219946,D,1
Other,A,-66.66480054827615,E,-97.46804132330152,-15.268181661735772,37.94963333558658,D,-74.01182313751269,D,1
Other,E,76.76480323255153,C,-50.13331988117372,-10.171118042180813,-108.06335301094533,A,99.21828700967261,A,0
Bisexual,A,-187.04212920150945,C,96.07147392504596,-145.46691142119573,-28.119875184077692,D,-125.53109454776445,A,0
Heterosexual,A,96.51157224978033,A,8.753814483719967,-27.45264092830224,-101.71885977239263,E,38.878596680126684,E,1
Other,D,-98.85860713934973,D,-5.268317472178106,-60.81437330827855,-95.90355735797607,B,-128.22905028603472,D,1
Other,C,37.33684162860771,B,-74.10852359136672,259.8971827765656,-178.11423750263273,C,-20.90073201876329,E,0
Heterosexual,D,205.33077007031585,C,-103.51717800955942,182.62362401020837,-79.802150887349,C,123.10867635899083,E,1
Homosexual,E,2.46972237146892,A,52.62112662047726,-116.28225057617776,126.88525109773632,C,168.65684615669943,A,1
Other,D,-30.275708417379732,E,-40.96393058687086,-91.05165707999369,35.9612196315067,D,-69.32055763847569,D,0
Other,B,61.17916948548871,D,-162.42199296036287,32.02428800952292,-58.50225777517297,C,-22.13448698353642,B,0
Bisexual,E,-94.31809239015789,A,-20.60013743576829,-72.79300874803552,-236.92090325039499,C,-227.4409591765238,D,1
Other,A,-185.49527442418199,B,-57.482490557586594,24.904182838417388,67.04452981710419,C,65.51437145561157,E,1
Other,B,26.09680232331588,A,-38.251567340981815,45.9635041778708,64.16962337844691,D,136.90548215251917,E,1
Other,E,123.80432896771313,D,89.67572408430317,-138.65668955181818,-118.12331524647708,B,-114.22873801081784,D,0
Homosexual,E,154.3266582343076,E,-31.394198450728695,21.187250994161122,-209.56584071731993,C,-104.7325975753537,E,1
Other,A,103.29658753029192,B,79.36863453831856,-115.62055656090627,52.461701023079144,A,-23.06689784571333,A,1
Heterosexual,B,-77.6024691825745,B,59.90210383439815,-149.87058186825593,9.887842243591896,A,58.75850869274555,B,1
Other,A,93.98495514581015,D,-252.3129734609001,89.80629816534453,65.75488316653255,D,108.1833553266885,E,1
Homosexual,E,128.5781872596069,D,13.075332365283415,102.04352688794273,-58.41968285499887,A,129.46778300254462,D,1
Homosexual,B,35.62288472518708,E,-83.02116502769607,-43.39178743578609,0.43480797399440335,D,13.435792321850698,C,1
Heterosexual,D,80.21286609522676,E,133.41967487365832,52.63458858225022,-52.41359196041772,B,-61.42589085644688,B,0
Heterosexual,C,-7.044453284291554,C,-7.743289641629724,-20.215683542607866,-99.70362495170414,E,-111.60067379883694,E,0
Heterosexual,B,-182.49689333355784,D,2.680634676565266,4.207444073947686,152.95135412302045,E,79.50881293126034,C,0
Bisexual,B,-17.93282664086035,D,4.667752465026967,59.86085733806382,137.86139354455077,B,-139.94322935373773,A,0
Heterosexual,B,-191.53316901258123,E,-18.763617748527945,1.7777725765978067,-90.01577460543376,B,111.41761000450543,A,1
Other,B,-21.860595852019223,D,99.06178114367236,-34.764507842684786,-16.279962011358094,A,188.6143849146849,D,0
Bisexual,B,136.23207457130582,B,-31.66424110924308,-106.22212341396609,116.26987090809881,D,98.99370763572513,D,1
Other,A,-120.16506358441615,D,52.91772204021514,72.9506345797055,-225.01103854012854,B,42.222951840021764,E,1
Heterosexual,C,-71.00113791721579,C,-130.327853768415,-134.0650527814847,-96.80032329945762,E,88.73087780480662,A,0
Bisexual,E,-6.383346156905975,B,71.61359028702846,-0.40076182151354633,-42.61125805695077,D,-33.93809534785535,B,1
Other,D,133.89626921726483,E,-61.55404828892962,132.32997105521954,-31.042715205434867,B,47.61963061076963,A,0
Heterosexual,D,33.49307611856171,E,3.1407162078902693,-35.324930510420074,73.60830265622069,C,-111.53300053065986,D,0
Homosexual,E,-127.85318869698168,A,-36.262033380483224,52.13341848181112,-55.522321634091455,C,26.604438731131598,A,1
Heterosexual,C,-27.560270238298457,C,10.178712178251924,58.632823793100485,-110.50783616223241,E,82.85117735934094,C,1
Heterosexual,C,-23.9572997659222,C,-7.06783890927393,-43.443879011038405,9.540428075203849,A,-4.514799175275813,B,1
Homosexual,E,-61.65008661499145,B,-43.11738651524972,-103.67126544893867,106.11268228535542,D,145.2387678629817,C,0
Homosexual,C,-46.346021938795054,C,-2.5437605052403263,-115.99800629336447,-106.3820254941306,D,129.32163219302168,A,1
Bisexual,C,110.05565164221778,B,-97.73944947182399,76.60164427986011,-252.32794475600429,C,-124.11101729416968,D,1
Other,A,-126.27601830903437,E,-256.99858268637604,-17.072041696380104,61.64156281137792,C,25.573644598631812,E,0
Bisexual,D,-46.92109381611894,A,46.035884326036644,6.870753301384867,-29.76477277306383,B,73.90245095888373,C,0
Heterosexual,A,-40.084749012913626,A,188.01957626414685,-90.77110840603659,-79.36198013256733,B,-151.53501393071153,E,1
Homosexual,D,69.42786515775546,E,78.01449973344407,-20.44207016041148,64.87643744457621,C,-17.18184350039327,A,1
Bisexual,A,-57.01694787123755,A,-92.29844756532492,-12.78914513999526,6.458617678365735,B,-245.12004028716672,D,1
Homosexual,E,79.65476424380446,A,-126.81362289246646,-56.91747042265584,76.46764699950404,C,-18.211040846598507,E,1
Other,B,-54.46027076408666,C,16.285011945669297,16.52061279725955,-140.80158032999944,E,-178.63954430222398,B,1
Bisexual,A,-107.1232037439132,B,129.62289533209713,-72.49225948416948,135.78353342085776,B,-50.409256242809,C,0
Homosexual,C,102.06814463478746,A,141.8845301595323,-18.685563312452278,85.71110724212626,B,-28.293312857127063,A,1
Bisexual,C,-99.47246314955765,E,59.79905852939712,-56.244747114087424,-120.36210356079242,C,245.1860541977426,E,0
Other,C,-13.023333467273677,A,-80.61058327419533,-34.22163281807753,94.54153681124069,D,-128.01398155851032,E,1
Homosexual,C,141.76335114345483,C,-41.38249207840746,-82.03219173940327,147.67671723859166,C,29.603412711402292,E,0
Bisexual,D,-134.6506345402864,C,106.02456999072774,-73.7762831781965,74.28243969573465,C,130.91485117551997,E,1
Heterosexual,A,70.65348202881515,A,-126.50850164027871,48.268394852153385,-87.58288420520815,E,64.44900498690093,C,1
Homosexual,A,-76.27981993250556,A,-45.10797546707393,-16.108408992981598,-65.09916923503879,C,-53.577962716620696,B,0
Other,B,6.838729445955992,B,-162.3577272056858,170.44206520273804,16.922399583780468,B,-147.32966445112098,D,0
Heterosexual,A,106.13148810208529,A,-117.24468378518105,-85.91913342637184,64.9677945454213,B,-104.69548191296481,D,0
Bisexual,D,-133.75952928555444,A,59.50810679397526,-159.9674491043242,-29.070932191397713,C,-64.00652767563186,A,0
Homosexual,A,-83.70619337006208,C,99.6938974738374,-212.01791158694715,68.99565134558743,E,93.45941447373977,C,0
Other,B,-5.4244971194401925,C,-42.320049803788315,18.87230706638834,-171.0379973443771,B,67.97153915766867,D,0
Other,B,-104.57904666957398,B,242.77139562729272,-98.84259362958278,-25.291850930846444,D,73.70457623337884,A,1
Other,D,52.78619866974967,C,25.750292478059027,-14.302561926807892,29.35551273630319,B,-86.12978135264872,E,1
Bisexual,C,22.859955932483857,B,45.31820982084878,-124.35644540782216,15.795425910352638,E,-7.28623798991777,C,0
Bisexual,D,13.741232475497627,A,23.348554991620652,151.29775593202294,55.05723954595406,B,199.61762986073313,D,1
Homosexual,B,-12.77740627082839,C,-169.85150971549797,-7.076242341734548,23.211034884451294,A,161.41833540211098,E,1
Bisexual,C,-13.956080670697823,A,-71.44460308442851,53.62573851921425,108.46622489248729,D,127.07401044689081,C,1
Other,A,-127.79963117619069,E,-0.5310232676429275,65.61991963012866,72.00634745109888,C,-68.25058092490615,C,0
Other,C,-31.673406112062253,A,-27.208074735977284,-24.656625855541325,-154.64559138232565,D,-140.0472989190173,B,1
Heterosexual,E,-107.49102185649188,A,41.453268519230704,30.656489694102596,-107.76289712361293,B,-55.72560560567301,D,1
Homosexual,A,-77.05584644305907,D,-42.64421078366464,16.92636903528476,-96.81389976311083,C,138.10273212668747,D,0
Homosexual,D,-50.819703864421705,A,-1.7233773894464055,-114.58754683728101,78.85937728567183,C,37.9753882417692,E,0
Heterosexual,E,-31.197776777159508,E,-19.962654852954937,-9.574937959882677,-183.09441886309526,D,20.897574315210587,C,1
Heterosexual,B,43.06637437440575,D,99.642296152442,-32.16581601266186,-75.89989535183527,A,-25.079106877446268,D,1
Heterosexual,B,-68.85667659543877,C,-111.25457451241078,-136.9790123850837,-165.01322359068246,B,-49.75386803648463,A,1
Heterosexual,E,-110.1232422274437,B,-188.64366977448628,86.1955849965122,88.87974925949439,E,-71.01856596642338,B,1
Other,D,-16.852232578050668,E,-38.65333857940275,-9.272486091481616,-200.19702839722618,B,-124.93973812059383,E,0
Heterosexual,C,-105.96477941940799,B,38.539290100507905,-18.638923254141048,-119.71917973503061,E,75.091965183802,E,1
Other,D,-278.5933549937837,A,43.79540944905666,8.07945883169336,-9.283416943398109,A,-21.490091683952798,E,1
Heterosexual,D,-13.050984239810361,D,-137.13712560084818,-146.5319267806046,13.000279544940794,B,71.85227030241161,C,1
Other,E,-21.523512197543067,D,85.83358195544666,-121.84844267873791,-42.33418500214295,B,94.4296339190998,D,0
Bisexual,D,-165.0474098513031,D,83.37097925243407,-126.37917446501123,64.80459792433831,C,-89.01310926742619,C,1
Homosexual,E,-132.47033196103467,B,223.22086245895312,-64.63668456441387,-265.0916010524021,E,-39.456320572963364,A,0
Bisexual,D,-201.3745363370492,A,-96.39406923642979,-205.13293846437276,73.38991826546446,A,110.18229651042051,C,0
Homosexual,E,-212.6845655809818,A,36.86366748853607,163.52808853944748,-88.1032019385535,C,-47.298840508501584,B,0
Bisexual,C,123.38149695060996,A,-45.079330426250245,17.47862401190184,4.564175493847703,A,-27.80698580493311,B,0
Bisexual,D,48.619908046283236,E,9.970795187110758,43.32301847921457,85.98009614989,A,-95.56383536258836,E,1
Bisexual,B,-153.67444388690993,B,51.04473957037028,23.811777584137708,31.248192498197515,C,181.88812623732596,E,1
Bisexual,B,93.61882951631382,B,13.002125890359817,-31.269596809275235,153.33726230310987,C,-43.50362475834749,C,0
Heterosexual,C,54.81122188946061,A,-79.70557801009393,73.40706728827429,-116.81802193237338,E,-110.87401541136516,D,0
Other,C,-136.4652345200901,D,170.57847057345975,60.165010938171484,-194.53254697273556,D,18.027391581461742,D,1
Other,D,-141.3415696912938,C,5.0675285742878575,169.5502320044039,-12.86792543315746,B,84.03277514695566,C,1
Heterosexual,B,79.67474847897968,C,-51.563586520417005,-5.73534860914632,140.29528639679117,B,-14.275152734295332,A,1
Homosexual,E,93.67118626885971,A,-191.0659122469905,-120.90283022674859,-141.01904780014237,C,-133.41557638293034,A,1
Other,C,45.06405460584,E,-45.63612196042534,-176.70442496628038,-27.941025477095266,B,60.24575413136672,E,1
Other,B,36.7768720791158,E,108.98907753395926,-43.291319440533066,-82.71427262846312,B,-36.15079797874728,B,1
Homosexual,D,26.65603652075606,C,96.71567706880953,-25.862303593901476,177.04417887110324,E,-61.48465733317692,E,1
Heterosexual,E,202.36414093927402,B,-89.88801458652853,-126.5280331988347,-94.82137243848317,D,-125.75203292271702,C,1
Heterosexual,D,68.90519672034782,D,-24.58426905203883,83.34173423228548,71.90242638969448,D,38.555896822241706,D,0
Other,A,-5.281088057106677,A,20.135608197960845,-61.257126032377386,243.86095128349572,C,-19.377875339172622,B,0
Heterosexual,B,-79.68407650323388,B,-76.06039656759907,-54.31556291706061,-46.871670465016614,D,-132.57929393911581,A,1
Heterosexual,A,202.22343923205938,E,107.14068052913352,-111.01699203649267,97.45360399916409,B,-57.88837559822353,C,0
Other,D,-17.388846686727916,D,-115.05111617307557,18.272622238351705,-26.053540989437813,D,-155.33357737833583,E,0
Homosexual,C,-156.58387992475204,B,40.73839214028991,-111.76531514496442,-79.40043516447284,A,138.1423574846274,C,0
Bisexual,C,-23.433415249312333,B,-119.28081971858009,-171.5443893294886,-3.7317221785274683,B,-163.36464547915386,D,0
Bisexual,E,119.39010539254068,C,23.057261634590752,-3.0404662107740137,-60.33054899670979,A,18.80899709459929,E,1
Other,E,106.9966075534372,E,190.99537296416545,-49.39422955293752,80.36089750259312,C,-38.275976188489025,E,0
Heterosexual,D,-89.66972658217051,A,-27.87454813465171,-90.07202046532663,112.76181827574815,D,-120.72038277231132,E,1
Homosexual,C,5.9381573166569925,E,51.07314413541717,86.06125759191917,-91.45658990153859,D,34.98021386682232,D,1
Homosexual,E,64.33442988614317,D,77.99351463380889,17.433412614375978,66.4597346138126,B,57.50142069149007,A,0
Homosexual,C,-70.98219850581977,B,-171.70640559564927,0.3780428526392139,124.83234723601575,A,-130.2606651936447,C,0
Other,B,-177.10020731043653,D,116.43266458620892,35.30681335045438,34.96083960311251,B,22.664024990514523,E,1
Heterosexual,E,-95.04248416596485,C,31.12731836868587,68.53854104115243,75.23675520406661,C,-9.366150986412533,C,1
Homosexual,A,72.32538928552164,E,-67.8069988815872,-6.203753663622623,-96.87690260469923,C,46.7901237759495,A,1
Heterosexual,C,-44.22885101731067,A,81.08012470186215,-94.771035174825,10.88985620321887,D,57.31650421580514,C,1
Heterosexual,B,72.27937230639743,A,4.507559850414827,99.849932397561,22.048644985878504,B,-106.66669698037568,C,1
Other,B,-70.99949845752427,E,71.48866684182106,52.592027687473234,-108.08170688980707,B,-113.3007460845732,C,1
Bisexual,A,126.90296627283864,B,-97.89832388162151,103.05352072672946,29.29313684371515,A,-262.07235837568453,B,0
Heterosexual,D,247.6516116887173,B,-87.29486005888168,-46.64719715532816,204.2920180229927,D,201.48174918339973,D,0
Heterosexual,D,-122.62548282960779,D,0.8521193792797411,124.33436646405562,72.07719345730058,E,-6.390237843193293,E,0
Homosexual,E,-145.18179996867627,E,-44.64157348971061,-44.46049108302273,144.97664883236217,A,88.33692644687599,D,0
Homosexual,A,22.33579042525616,A,-23.597719456004338,-106.86026796335157,229.11659245196265,A,184.04169284663342,D,1
Homosexual,E,8.34528406692317,C,-23.920084051040057,82.48640511355825,-58.344558590324866,D,-19.31501182557598,A,0
Heterosexual,A,-150.57729659213243,B,-100.96502164071785,-141.70751752450573,-47.08890017265199,B,-15.484317179062646,A,1
Heterosexual,A,-141.42897645278458,B,19.285720806963667,53.96439055292177,-151.56564137603857,D,41.96035447661937,D,1
Homosexual,B,-39.97556450489258,E,115.18538933894924,152.83317178924972,-9.514515392262199,A,83.99955772335872,B,0
Heterosexual,D,-76.77927078195674,C,-70.6771368197451,-139.31869341951761,-219.57373247094944,E,19.091464572959886,B,0
Heterosexual,A,91.48521658399792,A,-6.456484001678427,-154.5516883854018,29.937011112557027,A,-146.19697661367098,D,0
Heterosexual,B,194.61482852345188,B,-36.26749115665602,22.685114546517394,41.517822948485644,C,99.13828428425595,A,0
Heterosexual,C,-26.472817789146074,E,18.589271161469892,130.89288856901976,30.510004201594406,E,-61.329174302142555,D,0
Heterosexual,E,198.9414994222524,A,-254.2460635143019,107.24174813985745,104.06436608645615,D,61.22465613317687,E,1
Other,D,-15.997439567332913,C,74.10408625275642,-79.59420200625505,56.31722583955002,B,-200.79173257178093,A,0
