Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Yes,-101.6814211692864,D,221.47467744532082,-12.041920797496436,140.63223274696134,D,91.99985417540077,-185.99361331624905,-65.65329427627371,D,A,D,A,A,1
Non-Veteran,97.73837048331667,A,136.76409828004063,2.4826471932920935,33.63936062501912,A,-118.81385740868377,98.42483989354123,-111.61696477232026,C,D,C,A,D,0
Yes,-33.59213671056623,B,-77.34031502138592,-119.39640876237524,91.61725092900487,E,74.42431760382331,65.5430493852381,-14.366072463881407,A,C,C,B,A,1
Yes,-24.521635121819273,D,-4.055390329234283,64.42385218218733,-95.6966487675336,A,2.4681661359944687,85.00019230228683,-49.07569925428508,D,C,C,E,E,0
Non-Veteran,24.524124266423268,B,-68.92814187927499,82.97186462118266,-64.43825663026279,D,-10.06293580632584,41.782575634445216,-10.099310563160708,A,B,D,D,E,0
No,77.32559975521653,C,-36.4136165355528,-158.237868226363,36.383061718266084,D,-6.061467555250839,-22.866678246100715,-225.82534275725118,B,A,D,A,B,0
Veteran,105.67058721055838,C,150.14594300120342,60.42221547843648,19.765946468369254,C,46.16745686245831,5.674956905914517,-224.28328973056435,C,A,E,C,C,1
Yes,-215.64592221143107,C,145.27342222975827,-103.19151992736302,-124.53629092481005,C,81.83887879492548,110.1698689813222,-16.748562814379568,B,B,D,B,D,0
No,-191.5310371890128,D,-69.3521592011658,14.938851119158517,90.13633874992783,A,43.717648205061074,-105.14316176694058,54.57990328184311,D,D,B,C,A,1
No,0.141770884077592,B,-161.27646543059987,-89.65664988998753,-66.00456823978556,C,-37.139198329552656,212.81933220278887,59.923861392686625,E,D,B,D,E,0
Veteran,-131.18360440836352,A,56.857534290682054,38.766074787714,-104.63493878329602,C,131.1727610223997,-27.813286252055697,-12.764191362519153,D,E,B,E,E,1
Veteran,74.8184474795094,D,152.91492121534404,63.85677904788183,16.155455396112973,A,-137.04784470593762,28.5496574277373,-10.875817480429895,E,D,E,A,B,1
Yes,50.09866680184808,E,14.110238645786813,16.064552731650732,129.38555423257574,E,-143.04858158038954,-2.4347004030231574,-77.14684387697281,C,E,C,E,A,1
Yes,-80.26682644242129,D,62.62478980920737,63.3266299383346,-82.73292349234521,C,-50.291200939934754,109.70491713515347,-144.29977733868955,A,B,A,C,E,1
Veteran,35.17090256655808,D,-67.48802415135304,-75.04882226667418,125.36104660052105,C,-93.29705189288502,-123.66877391257091,-53.532715670993,A,E,E,B,D,1
Yes,-29.464364160260708,D,5.543605467032441,105.68051242701935,37.68070850731133,E,11.629716424294498,-57.0393871910277,55.02416880390552,E,D,E,B,D,1
Non-Veteran,-54.986836481104795,B,124.79942460621176,12.74478124429842,-12.459323835778175,B,163.3933376167859,188.1176543415253,-59.4060617590857,E,D,D,B,D,1
Non-Veteran,-122.17516955518786,B,30.656061143517476,-96.97963932000778,68.86620470426395,B,-89.01591028683951,79.06000465639721,103.11076145770375,C,A,B,B,B,0
Non-Veteran,-51.33265443528392,D,-74.16431529689818,-159.55712339439197,-156.91072029559055,A,-56.91687131929558,3.0294767872081128,-3.1247889542962497,A,C,B,A,D,1
Non-Veteran,67.23470878536475,C,44.011363300517544,52.566072000259304,73.38908380565205,B,20.25408133171357,-76.02267595606607,180.81482705067847,D,D,C,D,A,0
Yes,-52.93308053354855,E,-105.16640493697898,221.53490586393207,11.881984089627595,A,-158.34753497810505,-0.28125155685456404,-169.98162407537646,E,C,A,E,B,0
Yes,170.05211846648652,A,30.409641893605965,-131.48024222772835,-104.65210876640019,C,-117.99898916078205,-298.95219330998896,92.44843209616928,D,E,E,E,B,1
Yes,144.31332232156348,C,39.09450741192201,-52.99164263997503,-154.78989331469413,B,28.913880764834264,162.19009404029524,104.25758810643974,D,E,A,E,A,1
Non-Veteran,-129.08554433776553,C,-22.7492954894692,7.273477266470595,-3.875984299330866,B,-33.090175038169804,-76.45891394786062,-87.26036394557283,E,C,B,A,D,0
No,247.19027153901715,E,33.68559637814624,-2.0044786231734775,57.928546908576095,C,-7.218681839293022,70.1567583978089,93.39938198731296,C,E,E,E,D,0
No,-16.535565812499794,A,-108.02398133646531,-135.45843201640875,23.669112759040058,C,-81.79971489592785,150.18034428108342,76.14452991030784,B,E,C,B,C,0
No,-43.02041549308155,D,-230.4221690176111,-189.9270093189702,-99.78677578978741,D,-40.77773692441745,-63.76101496250032,-15.07128142140246,A,D,A,A,E,1
Non-Veteran,-132.80631450822352,B,19.502745046109883,87.35125471172881,96.60772599795163,C,46.765365795617775,-140.22723148022368,75.03310677142828,C,E,B,E,E,1
Yes,23.13508655901508,A,99.71196903800076,54.64966871913528,-145.9523568786821,D,-93.46920255434165,85.73535834800138,107.53597358447797,B,D,D,B,B,0
Veteran,38.841860466745565,B,-17.691179619401392,73.84565725178945,-47.65697477674002,E,111.87907883777201,-20.57282543046989,112.46130331572839,D,D,E,A,B,1
Yes,7.067629627420262,E,185.86986393897467,10.609866491765816,-58.28889428392509,A,-217.13598165416488,78.6819834408811,-107.22301920583656,C,E,A,A,A,0
Veteran,-111.48620504890499,E,67.64165186702031,75.17685653259106,74.5069648665662,C,-91.84993774428737,19.56019753133794,0.4175808406427927,A,D,E,C,B,0
Non-Veteran,-11.452074390203768,E,68.68939927930987,-127.33220355686352,104.17308370458021,C,-53.090505732937096,-12.418748329978818,-111.69155827796473,A,A,D,B,B,0
Yes,47.04520474679169,D,114.11664393907921,62.695071487095774,81.79336270035901,D,-5.343553085294415,123.44665428476303,-102.93914438407359,C,C,B,B,D,1
Veteran,54.93593234942945,A,-10.027430498589178,-223.43814894072503,-133.767799515397,C,-209.61337570053433,-105.52187521477434,-58.138301091469955,A,E,C,A,E,0
Non-Veteran,-4.268885582987594,D,-71.20983978116358,116.07455823842649,-16.212674002790077,B,-11.660612245479914,272.2982354191013,-78.46964976873414,B,E,A,B,E,0
No,-98.15916451300521,E,144.89183633459925,-116.1664946116082,9.591815923507891,C,-187.79485458961324,155.463523932163,-83.5817315147329,B,A,E,C,A,0
No,-71.80708577607561,B,-59.81962733860845,-36.298556093591635,110.00779631094855,D,-52.532459846069955,25.601881306616818,-251.24146620490686,A,E,C,D,C,1
No,-10.723167324285495,D,-21.185778998179398,58.345096598892546,-84.39431511364623,B,-69.07445197969977,105.47017571541417,-132.932891069402,B,A,A,C,D,1
No,-109.40138712881608,E,-125.88863310372989,32.03294768957392,13.861275708954308,E,-67.67145346617683,11.685013175372024,-76.44086437409688,C,C,D,B,C,1
Yes,30.641829267738768,A,179.81147523775493,235.06439586922184,-186.81585285312974,A,41.25556806558098,-13.976807267597632,25.29497877357657,B,A,D,A,B,1
Yes,145.38054631146977,C,-35.69295131432064,33.3683743092528,-45.28279987420814,E,-112.20769566440363,-0.7250375770298593,50.847633772257794,E,B,A,A,C,0
No,316.5472060671381,D,-37.05348909127086,23.065307614490575,-137.9600740729944,A,-76.90643356158566,-253.89605796203662,157.12460322947467,B,A,C,A,C,0
No,-102.66414322481754,B,21.701856736481915,180.59170237399513,-23.22688508411875,E,62.32363031254368,162.34913164691525,174.3985955873672,B,A,C,B,A,0
Non-Veteran,-134.88819933888462,E,47.710725769897294,-53.1727950660584,94.58597237315666,E,213.33626996452523,-79.66198239908199,96.50316975704297,A,B,A,A,E,1
Non-Veteran,-7.054878562887914,D,99.55164506647726,47.83797913798765,-71.26171785427418,D,5.210784067386834,7.325918682152892,-70.9299641285425,B,C,D,D,D,0
Veteran,-193.62509450161573,E,-72.16671990480968,-25.175236944888766,-42.67030247544238,E,-1.548267644761945,106.86742437819849,-105.46051539865356,D,B,B,B,E,0
Yes,128.18581219218925,B,-51.96991425984794,-31.796254925285623,-265.65528878259255,A,116.49144049155993,74.92884368278797,-73.33462044786666,E,C,E,B,D,1
Yes,-57.439746368055964,C,118.9461237778282,0.49064365816130695,-21.710319059876245,D,-49.4668735630197,-92.04545282768909,-120.41067478042662,E,B,E,B,A,0
Yes,120.02092897598547,E,80.4891042571547,60.030734480456395,17.362509641717114,B,-47.50267245690049,-110.38570484745635,-152.95385035341465,A,B,A,E,D,0
Non-Veteran,-65.732768135833,B,-133.5574868594564,-55.27194751376038,-153.2402588392717,B,69.02176877080251,-48.240719412757535,-77.33830661703163,D,C,C,C,D,1
Non-Veteran,-49.26872603744512,E,112.35058348572137,170.66080259827586,23.343636423380897,E,-0.8389860709949977,90.72269386788003,74.53865610562404,B,A,A,D,B,1
Non-Veteran,116.3068742422517,B,53.24129595724848,70.92348641257719,-11.138991226152477,B,10.358089001518483,2.6576391749174024,115.9600844991048,C,E,D,B,E,1
Yes,-122.15197292943714,B,-39.65637343653473,70.94504144911299,78.79027897485386,C,-219.86590472849574,-138.09601513861486,10.3541028965577,C,E,B,B,C,0
Veteran,45.21304084165993,D,85.41814357163513,109.43578130788352,-114.26598676521719,D,119.09094222694105,157.1837340234177,-2.4896656796225605,B,E,D,C,C,1
Yes,-109.44800838808722,C,-131.16023837761622,-68.42722977004439,14.140232418256973,A,14.7947833753831,-116.73088023353888,12.744642597106429,A,D,E,C,B,1
Veteran,-128.20649543439035,E,202.93432661247448,-87.85604154481663,-17.629501945861293,B,49.048738895260456,-223.85380499528375,-100.85669161086412,C,B,B,D,E,1
No,-14.127905973996063,E,78.89326938078801,-76.80046961273578,-54.56434873435595,B,26.879689197920886,-149.74276061803363,-1.5349245827889302,B,A,A,E,C,1
No,184.4512063301619,B,-81.95000785534897,-224.2623003200618,100.43397356071569,A,-124.46326340554945,-70.09682916804306,14.625201617745198,D,D,A,E,B,1
Non-Veteran,-13.539534325825779,B,-233.26846206317094,-32.135306516597836,76.2889890900426,E,16.33847763149816,245.3054040610294,-52.327700572226895,E,B,A,C,A,0
Yes,-88.10011466807201,E,39.20463845626866,154.36382766231688,158.7616264324438,D,-11.063034276629423,32.204047248152044,-24.18680597491005,D,C,B,E,A,1
Yes,-115.06518032299601,A,-25.560394374164318,-32.054712379972194,243.20951237501305,C,-113.97293668224093,40.42830363179809,124.0195765196269,B,E,D,E,A,0
Yes,-53.93356184067982,E,102.41359201371422,-41.98347916133293,-72.40785585534914,E,-106.54916984768809,-115.11644864364803,-59.382972756850435,C,B,C,D,E,1
Non-Veteran,-207.97042704695025,A,98.69670337352615,79.25914024865965,-181.90789759631522,C,-68.26691018601937,85.23588607032808,70.92880406020177,B,A,B,E,D,0
Yes,-183.97339669088603,D,-51.24876780373716,-181.8732760678335,-5.159783177117697,B,-201.23592835479505,-188.41146382105916,-92.46083333008818,A,C,C,A,A,1
Veteran,27.031763356892725,C,-34.62573630650152,-29.228833589023886,161.13768379115572,C,-176.4944088351432,56.052966621010135,74.82435063872703,A,D,E,A,E,1
No,-106.04175488509733,B,-94.10741366227546,78.9944395291635,-165.94897528736385,B,168.77402964187982,-126.8035602903161,-37.80148331059591,D,B,B,A,C,1
Yes,-181.70048529676015,E,-62.62785642304076,-83.68910713928076,177.50095797747028,A,80.29851759943195,46.574684569847484,30.42118506888889,B,C,B,B,D,1
Yes,-149.4511707653078,E,82.71364943980213,15.807982696828251,39.3596297161557,E,110.19253969285103,-7.373951095882327,-56.30124267844835,E,E,A,C,D,1
Veteran,98.15755608797807,C,-77.91188557228578,-89.40439902929785,32.567354395988154,C,-25.289211975686847,-44.118963419121464,18.883880436598837,E,A,E,D,A,0
Veteran,46.37015946237193,E,32.06769521733988,70.49095127751967,6.9618266110767015,D,100.24248768985072,22.14085829501378,39.86683130969727,D,E,A,E,C,1
Non-Veteran,57.50235034356916,A,98.47507394741076,133.09565767136397,-145.7551783561828,D,56.740889618593826,59.80029635485803,2.2941950330266754,D,B,D,D,E,0
Veteran,12.464862921192399,D,-46.77682431547836,86.8775854994747,-70.63816054582091,C,-17.351891030923845,-38.15919044976825,35.55018678655203,B,C,D,C,B,0
Veteran,-82.2935298992653,C,79.14333873464354,28.486109211849747,-63.27143261185672,B,84.26411788274926,10.701372675136492,25.346474735106757,B,A,A,B,A,0
No,28.451281130164958,D,180.14715730353717,-18.301725683790053,-68.08958457156938,A,5.1410436166303395,123.45491243069971,32.98055852913764,B,D,B,B,D,0
No,-135.1249489747744,A,-11.922423784983835,9.137674699046233,-144.174281576812,A,-88.78484967153737,-56.30002127500918,-18.913621295106445,B,C,D,A,B,1
Non-Veteran,89.4881527829536,E,134.02701139902604,-60.14923092404329,-64.97009006402983,D,-152.42488784419993,117.10125250310651,-44.782478675291955,A,A,D,D,D,0
Yes,24.320974206254753,C,167.18335306561477,59.41444832670631,113.29505149639067,B,27.723253695104848,-187.7686956282699,3.062792401562643,E,E,B,E,E,1
Non-Veteran,-58.65080904171881,E,-34.417897338917975,84.63419822603151,27.61740156096834,B,-143.49273508711772,-27.538199378054674,110.92398607564529,D,C,C,B,B,1
No,-66.83343853941464,D,71.75607896450073,92.90096498235418,88.22599358671107,A,4.69994515668327,36.113537122458865,-53.81653208734218,E,A,B,C,B,1
Non-Veteran,-168.919181552162,A,-63.49813413869779,87.12610136240147,11.95134954135028,D,-177.1847012233506,17.89210972942523,82.57460196689664,C,D,A,D,A,1
Yes,-26.069490892298386,C,-32.89151769472426,101.53625790780798,203.3530323574324,B,43.32101282875927,97.2053962380652,-77.55302521334262,B,E,D,D,B,0
Veteran,-81.4006797736719,A,7.727986180770112,58.0824672621335,20.646916859459868,D,-58.01555589076591,-5.735441997696156,-151.7860474019756,E,C,A,C,E,1
Non-Veteran,-151.25130978283724,D,-115.38805609922724,-6.475445224318542,-59.51676072930473,E,0.063604731805899,63.148564116580395,66.85359801051436,B,A,C,C,B,1
Yes,-100.24817469541827,A,120.56159532364612,47.39857492524861,15.742245907610869,C,131.99702709585102,-97.61076179285159,83.62085800164516,A,C,E,C,A,0
Non-Veteran,59.826497909621644,D,-71.05241615763224,113.71578149248509,-78.42929391459808,A,309.98401761135045,163.06938367760034,-53.21095151978589,C,A,E,D,C,0
Yes,70.28383042599154,E,85.72537284890383,-1.5214845528526042,-23.061209465468618,B,122.84017636248325,3.2956077209678796,117.19946922488352,D,D,D,E,D,0
Yes,13.989377954806665,C,5.768807673851821,206.53877828045867,82.98906337991835,E,-11.9002121339087,25.11403577756613,-19.111114353904767,D,E,A,E,A,0
Veteran,-62.80042235525364,A,90.77070981731634,-269.79894552243167,137.9254400603672,D,-80.77123042884946,-66.88976465414923,58.22595258309015,C,D,A,C,A,1
Non-Veteran,-38.85127048729166,C,78.27366470100054,36.09109030767901,76.33548530754636,E,45.62901878276629,-137.27659215774247,-40.2010444918513,D,C,B,A,B,0
No,-339.11072419247023,C,249.68913858320346,44.77708947064801,14.14944659408944,A,81.50402936089128,101.76564919400144,36.309070582366324,B,B,B,A,A,1
Non-Veteran,27.690226548993618,E,10.117262637222812,-6.716625643913552,156.89349788324185,B,21.88497818038513,15.842591483027988,63.48332959901571,C,C,B,E,E,1
Yes,24.078068230990823,B,57.70355164604041,8.53060051224973,-151.66798005998115,A,-249.02385817478324,-130.70789249348243,-137.91073781211725,E,D,C,C,C,1
Non-Veteran,84.36740103063485,D,-128.2756592016994,-42.569137657825415,108.3024523030217,D,-67.30706247548382,81.09082449865656,-52.98735411478553,E,A,A,A,C,0
Non-Veteran,4.186887509231164,D,39.34792763347367,-62.114719457235346,176.89336934706733,D,123.99380839744083,63.90507274745525,63.92670218741888,E,C,B,C,E,1
Yes,80.62903567572228,B,53.69165789781757,-41.1763913731442,114.0281419320484,C,-34.232264705203654,-81.6432485208496,-61.40298119365496,E,B,C,C,B,0
No,-31.574685309405375,A,-34.44867126097325,-22.808533752738636,3.3193658807974193,D,16.397594526430044,32.99717114957252,139.98451832685078,B,B,E,E,E,0
Veteran,56.94891048009809,D,-62.65733793106409,38.452281035686156,-6.768679296186102,E,-23.931617281034057,-24.00972329006844,105.91173493546331,A,C,A,E,E,1
No,64.0522969236232,D,-126.8521468787063,-25.632556220838467,92.69576554698699,D,-15.546568038390191,-78.93880236287337,86.55848392188774,C,D,A,A,E,0
No,198.45671704183897,C,-102.21599862822526,126.23093872035702,-114.6979322072953,E,66.04625844702755,-39.131666678045995,44.212424740622,C,B,C,E,D,0
No,40.98383191164563,C,-4.25583214356917,19.971121546471288,-115.664878396676,D,-62.309314523528094,53.58093430675923,-99.1288734590506,C,C,A,D,E,1
Veteran,-35.75462983536174,B,-84.12491041527993,43.03923309745025,-70.49805464902134,B,-114.46018924880073,34.13228218249012,-172.7969747173028,D,E,C,A,D,1
Veteran,-133.1998800046093,A,-27.974338995735476,134.76336276498154,-167.93092488469026,C,-62.740368715654284,-142.18627431846562,-7.833347288681846,D,E,B,C,E,0
No,-103.19138614714237,D,-233.37349750732045,249.40331039099993,113.63955598606206,A,-161.8823664025849,367.1913336801092,15.078817182005366,C,D,A,C,B,1
Veteran,-23.161265674153757,A,-63.587970978817076,-9.865264372645438,3.518012190114879,B,-66.88937140568163,-124.23894086343506,-50.76052102482905,B,E,D,D,C,1
Veteran,-145.21740716268107,B,76.35732131414873,237.50895970528015,-144.51947556196762,B,-61.42419658388665,-60.02472303601564,-34.89076636555038,B,B,E,C,E,0
Non-Veteran,-193.19708862708995,C,109.61551558968206,-159.51987602919814,67.48347876930887,B,131.03483684860313,66.66795299430554,69.53445425070933,D,A,B,E,B,1
Yes,-45.26514846503936,A,-173.05757456557728,-116.63089033420772,-57.52567691485707,A,182.134526718765,-173.90749774949992,203.4318719811193,D,A,D,C,B,1
Veteran,166.747439893459,D,60.7732241930226,-76.51298457307864,2.8696314301290133,A,-118.08684327852706,45.53422219148221,-29.036947766823616,A,C,D,A,D,1
Non-Veteran,-86.3125106048018,D,-140.84673330578278,15.266966252924401,172.59646610117858,D,-18.60051912644781,91.72760202768417,-95.54586067553423,B,C,D,C,D,1
No,81.65207733971172,E,-165.33364098979612,63.6770947908564,-101.73872621915953,B,125.93623281310605,-9.993441675197879,-210.23287697659674,C,D,C,B,D,0
Veteran,-57.17923573334242,C,-97.32967566245799,123.61772120462892,71.17642722060778,B,-21.5226909386917,97.76550975085517,-188.37394367806382,A,A,E,A,C,1
Non-Veteran,9.36493706893177,C,158.8991177599252,30.47791562507341,44.244704928401035,B,-123.88841370963797,87.79910094533582,36.24129218234094,B,B,C,B,B,0
Non-Veteran,-5.528006174098012,A,119.39671349931491,-209.1968058540348,-113.14282184100044,A,-57.672001354096366,234.33169150846834,-3.291636700713153,B,A,D,C,E,0
Veteran,-98.04566937161945,B,-40.34303116545491,215.91652038759923,1.695377546993004,E,-55.796682535531936,34.03194605062983,-13.42105733217586,D,A,B,E,A,1
No,90.02203369268445,B,-152.00913211848305,161.45009134494103,43.26563759451613,C,27.571712739815485,27.51108802681228,-127.02373166708585,E,E,D,C,D,1
Yes,163.7333402839843,C,-135.36160784324824,-42.564835508225414,128.88027109126512,B,-96.86815928076753,13.456081719816847,22.317159277028374,C,E,E,A,B,1
No,23.14785210919263,C,-63.227947455969414,-75.94212312411372,-50.69879242706688,A,69.0261481112573,-84.70171297201267,-125.92840495101407,A,D,C,E,B,0
