age_range,civil_status,Veteran,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
65+,Divorced,No,Homosexual,B,C,-114.71500929673257,111.37795491220155,D,E,E,-115.23966448271293,-112.46835197349418,C,-18.53296192627635,C,122.4374261566636,49.021304950620674,160.59266535890458,-3.5182313023122824,1
51-65,Divorced,Veteran,Homosexual,E,E,-38.93298656854081,-107.85542001649384,A,E,D,17.24168803888375,14.08978065901278,D,6.241655922367164,E,-33.70581985636804,-206.03789539231684,18.600933545609344,-58.673573545674216,0
51-65,Married,Non-Veteran,Other,A,B,171.7870359011296,-141.8084002191494,B,C,D,123.22436150709413,51.465972841523964,C,-57.2026198279446,A,27.660330440854636,113.48918114050777,5.366180220004654,40.4021377968937,0
26-35,Widowed,Veteran,Homosexual,E,C,-158.67059887394424,-75.14160654696205,D,D,A,54.10007374517991,151.18600810869526,B,8.871779475054312,E,28.822866045848052,118.1577800459616,-35.823999543237925,117.01408181914891,1
26-35,Married,Yes,Heterosexual,C,E,42.390521877734514,-45.912088664411286,C,A,E,7.649226639600136,-90.07741556142224,B,135.918078028515,C,14.224246220241774,-223.08168914712007,191.2130991248435,77.66810446365804,1
26-35,Divorced,Non-Veteran,Other,D,E,26.040078740689403,-105.59944285555206,B,A,D,48.20570163318402,101.83291216510928,A,-110.9668268215549,B,42.23456653308796,21.514696800992976,6.217440136584325,-57.52484284000674,0
65+,Married,No,Homosexual,E,E,249.0753611599372,64.03531382799862,B,C,B,-15.019555412666024,-44.04637461192487,C,83.11508429329308,E,7.754838570079803,66.37089331814333,100.44066213181767,2.8899426247496884,1
18-25,Divorced,Veteran,Bisexual,B,A,52.44377324396662,-42.47567351374603,D,B,D,-33.64391867850634,-89.08310278503046,A,219.8586294991002,B,10.022836366010452,-30.791985834224388,198.34821163815423,-24.568312952740833,0
51-65,Married,Yes,Homosexual,D,E,78.27990242448018,104.32899325557526,E,D,C,-9.102160735958455,-25.342463210682826,E,44.2462131625926,B,-47.31884233038812,-30.92660350754149,26.780007911741126,31.149292324321813,0
51-65,Widowed,Non-Veteran,Homosexual,C,D,122.59099424256917,70.37155395115076,A,C,B,-48.46248134107786,-123.1471491333015,C,-254.58594808384004,E,-24.73961432003166,-60.11687640410894,70.54444172377808,143.9390829581788,1
18-25,Divorced,Yes,Homosexual,D,A,-115.50082076373623,-66.89206768142316,B,A,A,70.38324803094233,160.71865128571744,C,32.02321950232563,D,-177.04760841334516,-31.11576757384328,-154.29266448875606,-59.40813020268586,0
18-25,Widowed,Non-Veteran,Bisexual,C,B,-157.13314309519888,-31.429413708360244,C,D,D,14.946270408554854,-31.89258431807529,D,113.89175323863951,A,56.18396487866795,-92.53313281725377,-122.00725128786631,32.038190154514176,0
65+,Married,Non-Veteran,Heterosexual,B,E,-96.34207437516635,-108.16459046297093,C,C,D,-76.76594201795753,51.78423629574398,E,-55.67819124200247,B,33.16029670556628,42.78503055255609,-6.717028014498652,-12.37118674290086,1
36-50,Single,Non-Veteran,Heterosexual,C,A,-169.72761370804653,-145.08026863087798,E,B,C,50.3873128571223,-81.6378820849642,D,22.13220145803103,E,-23.199518496549498,191.27784274887216,43.99293605467562,-79.84380841044111,0
18-25,Single,Non-Veteran,Other,C,E,-33.45679072071657,130.60001716627895,C,C,D,-173.94175874534034,166.05387944989198,A,49.46315742567277,A,-15.799250547897886,166.388463497711,169.14876528456247,106.86089399898282,1
65+,Widowed,Yes,Bisexual,E,D,-4.509099792699815,34.17833964074078,D,D,A,22.681855446963738,-84.36645622877919,E,60.86203910378857,B,-199.17330779420428,-26.52379742850277,-16.72336698889009,77.85811939764781,1
18-25,Single,Non-Veteran,Homosexual,C,A,46.51451377138366,107.86615634622723,D,C,C,-157.8734036340685,16.625446446420742,A,-19.66898371373535,D,-135.97048177547242,61.93652264658375,-116.78909361980259,-34.00373236585768,0
18-25,Single,Non-Veteran,Other,E,C,-44.53085869623756,43.87636122208766,A,A,D,50.71117312771939,224.35699722753927,C,26.765140387230847,E,-43.743526488970254,90.1842209658342,73.25533957306905,152.26116409879813,1
65+,Single,Veteran,Other,A,C,-4.871237868085247,92.60314064474038,D,B,C,9.413521489315825,-55.396077277624336,B,166.08294644847592,A,47.48988190485141,24.70956252555092,31.502765168617792,26.755418296348925,1
65+,Married,Non-Veteran,Other,D,B,-323.83742638679524,-63.32481740006338,D,C,B,108.0812230183495,-2.8088526346881277,D,23.105554853377537,E,23.52659890183848,215.64935205142768,9.159603074252633,-136.13283376726332,1
18-25,Divorced,No,Other,A,C,-53.06451649522261,60.129743896615885,E,E,A,44.271415568468186,27.671222854978105,A,-59.48627813234221,A,-33.93444307168346,-13.125382862378004,-1.0500437699237832,-7.048528201964993,0
51-65,Widowed,Yes,Homosexual,B,A,30.457176166641446,110.05422968205724,C,D,B,-21.143268827849393,64.18761277298208,A,-38.696119096044804,D,-67.67645087733666,35.259190244085886,5.575436235870608,-195.72831910961722,0
36-50,Widowed,Yes,Heterosexual,C,E,-150.0723050831266,-134.68505585342297,E,E,B,-121.93643857593905,-20.452196033735035,E,-23.533177853602226,A,90.37088674860071,-194.19448435033917,72.69373522041906,57.05152159495329,1
18-25,Widowed,No,Heterosexual,C,C,21.0165040045501,-123.24695858770924,B,D,D,23.354298192171566,-39.61621714835355,C,31.589923167529317,C,34.634633783158726,-30.671314622801482,13.128660191129029,-13.341980243894398,1
65+,Single,No,Bisexual,D,B,-26.85053965267977,9.05888098435581,A,D,D,91.79244109363162,-6.100341153990402,A,113.5003408017588,C,112.9567275819725,162.14010169932536,179.12143865111122,63.00383111239457,0
18-25,Single,No,Other,A,D,0.698848578529343,-44.99149992090396,B,B,B,-114.66455520624072,25.93200091730157,C,130.03269106691522,D,54.131751259273194,86.737279773608,141.1422507128831,-38.26393783898451,1
18-25,Divorced,Veteran,Heterosexual,B,A,6.92427061273987,7.901772375692719,D,B,E,-116.40742192416045,39.5215751267194,D,-33.285392529045176,D,-42.5871263974581,20.695651071213216,-0.18919688917791477,47.33674089056858,1
36-50,Single,No,Homosexual,B,D,-1.4716178105863902,-77.85844982429653,E,C,C,-55.4829604563287,-95.17208723706305,D,87.35831221471688,B,-43.94187416772258,-25.754294478536977,121.72812006467453,-58.675264620823185,1
26-35,Single,Yes,Other,B,D,12.622656259892306,-54.09520463293678,C,E,D,-121.72887661199039,29.400810461145156,D,-30.839772980045627,A,96.1890511368379,-4.666942354209851,63.14331461755407,-11.49665874637164,0
26-35,Widowed,Yes,Heterosexual,B,D,48.32834378289612,95.12217809802206,A,E,D,69.91728808219297,-61.859358178008705,B,-50.8763028954611,C,30.993704624871633,-154.17669853314175,-12.470756881776802,127.70929833330587,0
36-50,Married,Yes,Bisexual,E,C,145.98180028687574,64.73765291750094,A,E,C,98.60633416274962,-149.8180164303592,A,80.57358987499882,C,31.36425467581333,-175.48935547580433,195.12366072161637,22.03721793021557,0
65+,Married,Non-Veteran,Bisexual,A,D,-18.735793911487242,115.20932676828795,D,D,D,48.3553246904307,-91.21830328147934,B,-126.8803063543502,D,-151.89014751315162,139.76434191372047,1.9120579531426403,84.74941213599539,1
26-35,Single,Veteran,Homosexual,C,A,0.30062817509850026,-140.29106757222496,E,B,C,175.4112197422637,-3.8027920388364436,B,-104.52876403377438,E,-2.9431889002947633,9.752955575656088,-19.222536836546762,-30.05482113936538,0
51-65,Widowed,No,Homosexual,E,E,-133.19600266670452,4.5491796671887,B,C,B,-161.21675859732227,242.20185516305133,A,10.760324902095242,B,49.798702358918355,-29.946450614405297,-2.266300817525905,-93.78499508395299,1
65+,Widowed,No,Other,D,B,94.75301001125936,93.60549529187936,C,C,B,23.78358938836101,52.38187113611552,A,-238.451266114349,E,-81.89210340023537,-18.278714725536947,-88.02684011450187,-102.65057664282125,1
36-50,Divorced,No,Heterosexual,E,A,33.499122488964844,-22.1371322379495,A,D,C,-40.69082139161421,-99.2364211577161,C,128.6524301626934,E,-106.89367800713663,76.10468330820757,-128.16355939604222,-144.4930583939406,0
18-25,Widowed,Non-Veteran,Other,B,E,-186.91129215950474,-68.61212752388353,A,E,A,25.512352180435087,-87.44946979719306,B,-28.42931891055242,A,227.3075804591453,-131.133716015161,109.980409829971,-181.49793962062975,1
65+,Single,Veteran,Bisexual,B,D,21.32777129471189,70.09060969148621,C,D,A,178.30979156250396,-10.256124085905835,B,4.172833376201405,D,42.37622161456889,-9.26169930269892,113.43125909154135,-119.50751133578467,1
26-35,Widowed,Veteran,Other,C,D,-22.133237037434984,28.94196851043639,C,B,A,9.647787295172984,-55.349414021576806,D,26.139978131732967,E,143.7988021231281,31.443862893052966,44.006695020468115,68.65994372331483,0
65+,Widowed,Veteran,Heterosexual,E,A,-40.84842774795988,46.21556063196592,D,D,B,24.24351654184567,37.58643786735749,D,-80.7019103250118,B,46.6706423255883,3.776857464743335,-92.34014647369855,-82.2561172440499,1
51-65,Widowed,Yes,Bisexual,D,D,168.1919242939847,40.381412589050136,D,D,A,-8.988378702605884,21.528605100062244,B,53.73491837487112,D,-228.8949717070235,60.32669344763798,-10.023931953595602,45.95384955784423,0
26-35,Widowed,Yes,Homosexual,D,B,14.154699360931863,89.53851319909013,B,D,B,74.8543512769817,100.07854621663286,D,9.6836792606384,B,-5.472439750004551,66.41041716498242,22.14917502220928,-232.02931644858768,0
18-25,Single,Veteran,Heterosexual,B,E,122.64452817181876,126.40300758024378,D,B,C,3.3667397097125678,-101.71357410325041,C,-35.079471528374015,A,-2.0751974998497484,-111.24226780258812,-66.54871238007419,-96.19971793202829,0
26-35,Single,Non-Veteran,Other,A,E,-295.8514222401274,65.8941943063875,B,B,D,-160.52879162913572,26.76754306408643,B,152.3730598687177,A,-148.1116135139392,-118.5516536645711,19.09032051582851,53.2873781116492,1
51-65,Single,Non-Veteran,Other,D,C,137.53959178382462,-10.431259820386817,E,E,D,-16.0060680002718,-113.85175193860792,E,-242.41464126980537,D,-130.4390835311056,87.00356538983344,117.41742084633219,-219.20373165764175,0
26-35,Single,Veteran,Homosexual,B,E,-52.00409275026525,-180.340947872313,A,B,A,6.061968845158166,-121.81275952424309,B,-1.8535854027030154,B,94.88617713673439,108.71198244169982,-11.766459904269,-38.67416974867308,0
36-50,Married,No,Heterosexual,A,E,-50.29659677213672,37.712325796202755,D,C,E,-72.49053333974547,116.61798386980745,C,17.23572659067748,B,85.11835587620732,-170.76040539677211,-210.1600247976807,-190.6116617207828,1
65+,Single,Yes,Heterosexual,A,B,-13.576160526265108,145.67187886562976,B,A,A,131.72305951982335,107.10237379246625,C,-21.45465558466018,C,123.90027017656233,-117.04932871775162,-135.70325838295315,-112.01764431506496,0
51-65,Single,No,Other,E,A,28.638765578002847,84.30744599256435,C,E,C,-151.24156913322685,46.38428567778461,D,-62.807627784743914,D,-86.0066830436811,98.78500827242304,100.10580205344262,67.22957834949798,1
36-50,Married,Non-Veteran,Homosexual,A,B,19.530998855498286,-74.82523555034729,B,A,B,113.99812981965202,178.10058645958452,A,-8.751504838795475,C,114.4076135960083,-87.26820082372207,73.5428824897259,-2.540539285717362,1
51-65,Single,No,Homosexual,B,E,-53.23089991285277,53.125770504250966,A,D,C,-11.630714978810074,16.739989718177746,E,-106.25164247502074,C,-32.20084663325455,9.086175060497183,-5.767970603422799,70.1364073137549,1
18-25,Married,No,Other,D,C,41.95661546636075,-85.39266573091288,A,E,A,37.14518088395318,-12.757563938781544,A,-26.95505662863031,E,-12.499611370519483,-99.8651935349826,-47.39404418818998,55.77366489967471,1
26-35,Single,Veteran,Other,D,E,98.45960914162073,-104.30941406300056,D,E,D,112.67395707710617,20.90691456583298,C,59.551925249836465,C,-71.47166335188301,-234.93148523551986,78.1515951463836,-29.18034794923897,1
65+,Single,Veteran,Heterosexual,B,D,-9.289000451961291,-47.0404298701063,A,C,C,6.265291669649183,-0.7474951762360581,A,-170.8302250679656,A,-42.30363872697813,-99.19618955391525,-70.57195829716287,65.00906020829682,0
36-50,Divorced,Yes,Heterosexual,B,A,13.715800150480185,-70.03631866014159,A,E,C,-48.85672583443474,63.766566473211405,C,-2.324791080422899,B,-102.64093473076483,63.73152395401862,-102.92137505606121,2.5875828644992374,0
65+,Divorced,Non-Veteran,Homosexual,D,A,-126.11574743237965,-134.56302497312828,A,C,B,124.98400400583039,-221.5797081746203,C,-26.52003347396689,E,-31.25661032896011,-11.953932993569149,11.361853991423786,0.6385356137503264,1
18-25,Married,Non-Veteran,Bisexual,D,A,15.249018283493493,-71.59177820167275,D,A,D,-29.145328575348177,45.90636137658132,C,46.355093280898906,E,168.71919096448804,111.57007808120534,-94.09415811617919,-35.57217744984873,1
18-25,Married,Yes,Heterosexual,B,D,55.76199534272603,-66.21402389939503,A,A,B,88.14187214207865,-86.0595219252301,C,-118.45629035770754,E,131.13345949626017,-97.65506335220913,-172.4320969748334,59.05271933195655,1
51-65,Married,Non-Veteran,Other,B,C,-102.8657173767475,146.3060663362001,C,D,D,-40.2899456400587,136.13638676998383,A,18.442247917596884,A,-75.6660697006275,-8.255138447798013,-130.86789848783346,-21.884055345370463,0
18-25,Single,Non-Veteran,Other,B,B,175.66445566534196,-14.874047208252989,A,E,B,-109.02311197889505,-49.67560119735366,E,-55.85221986282133,E,25.757457116150967,-88.37455943280445,-76.4407440311495,-33.22904336465166,0
51-65,Single,Yes,Bisexual,D,A,-11.46109189858365,-55.651885379820996,C,D,A,185.8654430529435,30.327100970809983,E,169.39561659293227,C,137.64733748099337,-34.35687061666563,66.92368399446673,-102.41163779887339,1
18-25,Divorced,No,Heterosexual,E,D,-29.900747725444905,109.05551370279866,B,D,A,-59.02764205817714,-183.95068177882268,D,-110.27615660879854,D,-36.076303209972494,215.17008632509967,-17.773868947309587,201.4760029260401,1
51-65,Divorced,Yes,Homosexual,A,E,120.92994949287244,22.089095834027177,B,C,C,49.41799881289084,-10.243648298443897,E,-72.86449907862436,A,55.8240757501437,29.337146318924574,103.91898229767148,-39.204671166379796,0
36-50,Married,Non-Veteran,Bisexual,B,B,-54.87329034296478,91.60476503422407,E,D,E,183.12059750923734,121.8350984419453,B,-61.812504975473914,E,-109.75887102604098,39.38136234801934,159.1685359782559,64.87827895750755,0
18-25,Married,Veteran,Bisexual,A,D,-34.63743095990501,73.57067436869781,E,C,E,-29.370460060381664,85.5347928316329,E,242.5835616895548,D,78.95724720190397,-12.365803702022143,53.72562154114798,160.65639292565683,1
51-65,Married,Veteran,Homosexual,D,C,73.48970779929718,88.38049607537239,B,B,A,66.85995944881729,114.69875143486938,E,-71.03966888417129,A,-33.947699837321416,65.96559808676683,-2.986848522855644,-0.49743234229394223,1
36-50,Single,Non-Veteran,Homosexual,E,C,38.38291058923834,-92.98922730133027,B,A,E,16.953801676225947,30.996093426438122,C,163.25488127785633,B,-107.81045661346566,-5.939984186434747,119.81451197925036,86.2872703298059,1
26-35,Married,No,Homosexual,E,D,76.53523892679847,-46.17777487384621,D,D,E,31.370171358888456,-28.106063718031994,A,-76.32419048473014,D,-53.85210904655352,-17.250335999745094,-63.89232722400999,-188.71613038412806,0
26-35,Divorced,Veteran,Bisexual,C,D,217.7748673313721,-61.58941165996471,D,A,C,209.16121486889136,165.59559510060942,C,-14.205498320982185,E,23.990330314467712,220.30033251417223,125.43496385871569,54.19434688437727,1
18-25,Divorced,No,Other,C,B,-43.018107025660335,8.70977890973594,A,E,C,20.545040346974417,-26.38008435135023,D,-3.113057690753606,B,59.04123551209821,-196.75785183258967,-123.97282972114331,0.07226442570143357,0
36-50,Divorced,No,Bisexual,A,D,98.05822960889084,80.64535912706283,C,B,E,-58.50296866061958,46.84406295323993,B,-48.79887437441595,C,-79.81644897402988,-68.23471016094,146.1272884569893,-17.731382604450616,0
65+,Married,Veteran,Bisexual,E,B,12.390208298000406,-73.58007783617744,B,C,C,120.27995221353184,-109.47041451818669,C,-109.43012226580791,A,-27.493135749915997,193.88431837725918,62.686102819772515,129.6836433021168,1
65+,Single,Yes,Heterosexual,E,B,-4.847067859740157,-70.02275156183853,E,C,B,4.796801791602669,-46.12552964303565,C,-31.888920267118216,A,-102.31549628666453,-84.06949348269195,-63.9116310001424,-47.879147486598406,0
26-35,Married,Veteran,Homosexual,A,D,230.76097786743136,118.26065386109192,B,C,E,302.74558890736836,-103.71090833913699,A,-70.16941456362676,B,-100.0709417867888,-133.90409983440023,-23.72100593889289,136.42097730686197,1
18-25,Married,Veteran,Other,E,E,-69.80518492846234,-234.2505453367091,A,C,A,73.13364378371914,92.30257168078249,B,-129.2209484983732,B,26.12906787515946,-106.30067298679367,20.347627952493593,129.00618274820928,0
26-35,Single,Non-Veteran,Other,C,E,-174.5778657483521,23.743365649853505,B,C,C,-51.87010708130867,149.21084914223243,D,30.13285944504344,C,-13.907705170080748,35.54336676386506,168.62297877688957,80.89361610721808,0
18-25,Single,No,Heterosexual,B,D,188.52289151470873,-25.089624148560013,C,B,D,-191.22777905414108,-25.3762171320713,E,-82.49983768986266,A,-6.775172173944539,122.62903565918626,-94.767265115297,65.47745083357962,1
18-25,Divorced,No,Heterosexual,E,E,45.28846922449627,-50.52650998069437,E,C,D,-33.75122513364358,74.23891116149419,A,-168.19853306310273,B,-71.85339086746622,16.10886719249229,-30.746801920230833,-97.11684274448693,1
51-65,Widowed,Yes,Heterosexual,E,C,88.44076522674925,123.74037523748909,B,B,B,271.1301937537682,8.891659684596458,E,130.11332691145827,B,51.5097439450382,107.45578094803938,-84.15815112486445,-127.35124699371023,0
36-50,Widowed,No,Homosexual,D,B,72.43593824811902,66.32199003355666,B,E,D,131.4391202797816,-27.644488614176367,B,-71.44865060078796,D,39.20401701976311,100.23857933928512,-55.59789747544688,-280.9375335562676,0
65+,Married,Non-Veteran,Bisexual,A,A,130.63707830280265,13.88692694439839,B,E,C,59.9332623443259,30.177756009478873,E,28.227774794059744,E,79.62190283892558,-40.64718924670595,-82.20744789626912,-54.26627003962249,1
36-50,Widowed,Yes,Other,E,D,80.2151873060046,141.18900041624056,A,B,B,70.14448213815976,-105.87232244686267,B,108.78911712257107,C,-33.39862351561091,28.30406918165519,100.18273115344903,227.75775205625922,0
36-50,Married,Non-Veteran,Homosexual,A,C,162.23167107049483,-4.317053832061748,C,C,D,61.527748463764986,-216.58703080347448,E,-3.3128163223643496,D,180.10710147219652,31.33008693215904,-75.23743287499673,116.1629477812895,0
