veteran,age_range,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Yes,65+,Heterosexual,B,-143.37564405751917,-20.04851965501183,A,-61.69856762944038,91.48297500561125,29.122125908715983,E,63.08606234650386,23.616819714904953,-116.11032972749511,B,-187.34411641819736,B,0
No,65+,Bisexual,D,-2.113768184946882,-46.927806733652666,A,-99.44060411631035,-115.07047688760169,146.23888946910682,B,195.05757008683656,243.00033118142915,99.1115796679503,B,46.673489701957685,D,1
Non-Veteran,65+,Other,A,-92.67523393129473,96.6866184281095,E,101.93516830284828,112.02058568438878,-149.42353384935782,C,158.8805465203167,217.02084500462914,29.395408511506883,D,-255.9600559567303,C,1
Non-Veteran,26-35,Heterosexual,E,116.61491092320968,2.9951587773663957,D,-7.63879998187849,-67.5656501625658,168.3622731200487,B,8.183853828654275,-65.73266869337306,-10.817150027955602,D,139.68301325468758,C,1
Non-Veteran,65+,Heterosexual,D,169.25122766567867,-58.23043542056736,A,39.80860815103122,-8.608888060338202,151.67867650923836,A,12.041974435452556,106.12714786904398,57.34127345866909,C,-17.13052156128306,C,0
Veteran,18-25,Other,E,-19.350743485533883,-131.62334987047865,D,69.29283315103247,-46.348098656159245,-23.983306670605963,C,-168.62252350498258,18.56140153976672,102.54047050623691,A,152.6350204697419,B,1
Yes,51-65,Heterosexual,D,-17.80202059790167,4.35879404355666,B,-206.76704450386842,50.85159254179242,-132.0726931631796,C,-37.57454059249078,1.4216605826925093,130.5493802051558,A,-38.19466413003161,E,0
Non-Veteran,18-25,Homosexual,E,35.96043179118054,147.66463499935276,C,-8.718421957237666,-80.42570260856583,3.01923575303518,E,-115.34519299580668,84.00452462046178,88.95230114901922,C,-169.44992975519042,C,1
Non-Veteran,36-50,Homosexual,D,-60.91697828887539,-5.80632488022015,E,38.99864328801677,83.61100132067563,-126.68994168338195,B,-85.2549056791278,105.0334758398324,78.58123290360727,A,70.27026932357478,D,1
No,18-25,Other,E,-54.1594753915608,47.917461657821576,B,107.98209783033457,-61.91180167664713,81.66735819785119,A,-46.57049111215565,107.24276329382437,-63.42102698597818,A,-143.70384257889344,C,0
Yes,51-65,Heterosexual,D,-32.945693480208824,10.713048468974678,B,0.7822761192473904,-8.724363647220484,-60.458960850947506,E,43.364536026276554,99.35571420766351,1.0970674391564876,C,-208.98444056367995,D,0
Yes,65+,Other,E,-140.93038675395098,46.8211943579898,A,86.25329794252139,29.42272514042869,35.781301045585124,C,193.53722508052027,-68.96352427959903,-137.94484736922809,C,88.42159399972438,A,1
Veteran,18-25,Heterosexual,D,13.126261624539323,-19.89751841636013,A,-138.92648506250583,81.42262660665803,-21.572854528897327,A,25.571254571636608,-152.6203181880925,-24.544435630545195,B,68.2661612533448,C,1
Non-Veteran,51-65,Homosexual,B,-1.1167996949561292,4.259705367530282,E,11.97060080886866,-20.36881341256491,18.61299847800026,A,29.459376425552218,-59.51506128989258,-80.07770348634345,D,46.52149572992819,B,1
Non-Veteran,26-35,Homosexual,E,126.35607486854745,-13.527501086403444,B,40.59316141549487,-20.470437010967483,-68.48471320640871,E,-28.571059319877705,162.04976302198867,121.7165724693472,B,-182.0586551848331,B,0
Yes,51-65,Bisexual,E,-8.222663216133814,69.76775423966966,B,2.685838667937493,-6.628533827272568,-39.93692976370104,B,19.592378915912718,20.77942334901451,-14.788640690673446,A,8.703389816153404,B,1
Veteran,51-65,Homosexual,C,73.11604922268967,96.98258355586206,B,-36.94068244951104,-18.14671983846238,34.564913077236966,B,-67.5696256501625,2.957979686090896,-25.864384690158122,A,-9.240565803677287,E,1
No,51-65,Heterosexual,D,-78.04640771976575,21.895270329529872,A,-33.73110147460019,-58.211301029114296,-70.10549873911197,C,-64.26674901307119,0.6132938366559828,82.92394371405365,B,96.82465616232777,B,1
No,36-50,Homosexual,A,223.085998895656,49.32467167038483,D,-152.73638119317428,29.127114674969956,-17.67867610537693,E,-24.78709732088659,-64.80363356124248,-62.67445442559184,A,-154.73503307875922,C,0
Veteran,26-35,Other,B,23.938749525815123,-43.94924088725909,C,-172.1104930278088,100.99057320926303,30.588213206069554,A,22.71996162960343,84.68225665625239,101.12880504963455,B,112.63133795804501,A,0
Non-Veteran,65+,Other,D,66.33716341303887,-10.615332406684981,D,69.11335445606458,117.52555852231458,36.17303742948122,A,66.38822740921044,159.3749843581028,94.83884824324485,A,291.8686525958202,D,1
No,36-50,Bisexual,B,-59.65803270020488,-68.48370283772466,D,152.16714749503356,-26.223203276838987,11.265161675881657,D,68.1055031156433,-33.181138111070666,-42.69265558198384,D,5.0038106890707255,C,1
Non-Veteran,51-65,Heterosexual,B,-116.08977156138263,-43.36657902664939,E,57.23479488508531,262.7955518159494,-157.849911723156,E,64.77521509540468,-214.7538778705996,-31.089709623005852,A,38.7097380024676,B,1
No,65+,Bisexual,A,-72.35822768067948,-7.337317766873378,E,-21.817636586231266,-175.49592677200877,-69.90924283922398,A,-16.68339482558477,-72.14717610756917,45.61666797654455,C,-9.30210609735485,A,0
Veteran,26-35,Other,D,-127.0945554979606,-112.0760318520122,A,-6.593031311198228,57.640071219784915,96.994607699112,A,-30.114934059485734,47.370537430035085,-67.17413753742571,D,8.291771896325766,D,1
