Nationality,sexuality,marital_status,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
UK,Heterosexual,Divorced,51-65,C,C,-52.32767455518299,D,59.276407090419156,38.92164988859191,14.571145503893728,A,E,E,107.415033579294,187.58858845133037,19.005389470112256,1
India,Heterosexual,Single,36-50,C,D,0.1761936565003047,E,79.2651473515778,61.23479141993467,84.83218919676115,C,A,A,81.10007589358621,-13.603708223247118,108.79137940859127,1
Brazil,Heterosexual,Divorced,36-50,A,A,67.78714504801478,A,54.206286504850645,53.4788048433911,-46.41466106803232,A,C,C,43.948728661773934,-41.37544149862234,136.66459351430217,0
India,Heterosexual,Single,26-35,C,B,-53.3423247574999,A,-29.875379344501457,14.390225623989043,41.6816369002352,E,B,A,24.981584635744188,230.85549975072678,83.59113585201891,1
UK,Heterosexual,Single,26-35,B,E,-65.56103316695082,E,-4.221383152735112,25.305600304673376,-0.5896733886742547,C,D,C,-60.433341847714715,-118.70392461334754,76.01455957887656,0
China,Heterosexual,Divorced,26-35,D,B,-117.01896211672715,C,124.79624647039138,-3.463126920937673,-67.19469609111881,B,D,B,-40.03838842078739,-125.66476529419315,-94.07278242345957,1
Brazil,Other,Divorced,36-50,E,E,-221.8658175318379,C,-33.866580211706435,112.5203376438411,-44.01063386908494,C,B,C,-34.705214494162774,7.5374034742631695,-31.0875283208079,1
Mexico,Homosexual,Divorced,51-65,E,B,-134.05928007192983,A,-40.745656588403605,62.99242392731201,-72.36910135370182,A,E,A,-50.07160828905703,-78.48134000660572,-74.04861920333406,0
Germany,Homosexual,Widowed,18-25,D,A,87.7884290606376,B,38.311889287005265,11.228209380621694,-93.86392873807718,B,E,A,-145.02268327627746,-4.645875765964265,230.0411169956094,0
Brazil,Heterosexual,Single,36-50,A,B,1.6930878827888862,C,-56.40955046259101,-18.22368344126871,-29.755215068771196,A,A,E,-35.12425753137694,45.874239881336,68.07260380588713,0
UK,Homosexual,Widowed,65+,E,D,-40.41420827111912,A,-75.2950189643291,-149.17002941236888,-179.08272828709823,D,B,D,-28.993796477676447,-142.7550600622886,67.91576198856212,1
Mexico,Homosexual,Widowed,51-65,A,B,48.540388010987805,A,36.632708638435616,-147.2178846953458,-14.674598653464777,A,A,C,92.42481345506546,9.083450962843466,-93.48698605466038,1
UK,Heterosexual,Single,51-65,D,B,-96.50111432687942,D,58.65597893192782,-11.362678261373926,156.33156963426418,A,B,B,-275.20019172733004,52.29531641849006,-86.23236399933673,0
Germany,Other,Widowed,36-50,A,D,-123.49706749321025,E,-10.834856715682056,167.11392404224318,26.131389550990537,D,C,B,52.095633854708844,125.24744273240441,11.948266263010327,0
Germany,Homosexual,Married,51-65,D,C,-220.27340788449555,A,-66.33652289301114,110.91853125421194,-168.71999299683435,D,B,C,16.535528091932512,109.14592304919111,-5.741141850677723,0
Germany,Homosexual,Single,65+,B,E,-35.96398383927038,C,-45.744888963461094,-146.26213131836622,-28.483728443700734,E,D,C,-4.527523182488062,30.672192612165183,27.775315888907798,1
China,Homosexual,Single,36-50,D,E,195.2330189735337,E,128.14046141135938,111.11376156625839,10.289818053503945,D,C,E,-45.24600998730603,157.98571453563105,100.5006897988155,0
Mexico,Heterosexual,Widowed,26-35,A,A,88.99070787706518,C,185.81615081111852,-41.58931253853596,93.56160635082055,C,A,A,10.560741200411904,-10.236593853710628,-50.84354347213517,1
US,Bisexual,Widowed,51-65,E,C,25.61180407549984,E,-147.24722256108436,103.32457961543426,-68.43100065750889,D,C,D,29.611946242650244,-58.40633511032336,107.2325522495849,0
Germany,Bisexual,Single,36-50,D,C,-12.942348520238903,A,-47.90123792639305,43.44501753177149,-110.31975418397593,A,A,D,79.4248872132211,4.627462416079823,1.408858352961593,1
UK,Other,Divorced,18-25,B,B,-132.48093481067187,E,-59.488755059709476,-77.0104390840224,-21.88924349793619,C,A,A,-4.934297854327601,-31.419147921749907,1.163775902603652,1
Other,Bisexual,Divorced,65+,D,A,-152.7451168029877,C,-142.3587961288984,91.57220394297644,-71.31126061493096,A,C,D,-54.42635503910874,45.19380540947713,125.72896315139074,1
Mexico,Bisexual,Single,26-35,E,C,-55.47472552231031,B,122.07402303967628,139.7454096928443,-22.08310439873461,D,E,D,-176.64088366631913,224.54731656326894,19.592583569872716,0
China,Homosexual,Widowed,65+,E,C,-41.02490023197139,A,-62.55382353444324,106.60790340709842,-80.71597504790108,A,C,A,113.3160472260557,-46.46436536397216,176.2294418557473,1
Other,Other,Widowed,26-35,C,C,113.55292390903229,A,138.23079341243192,-57.930613578024925,13.319450026239407,C,B,A,216.45836927940846,-96.80752516401591,-25.843156010317227,0
China,Other,Married,26-35,C,C,161.9817584508392,A,49.9682964413179,-153.7292591535355,6.796934211654644,A,E,B,8.714735194561852,-63.73030911744484,-26.507989330804115,0
Brazil,Homosexual,Single,51-65,E,C,46.444760459080086,C,43.79456081126693,-144.9258288290502,-80.33025381161559,C,E,B,27.999017345618597,-188.12852934672193,-101.84006460116166,0
India,Heterosexual,Divorced,51-65,E,C,25.877918532409005,C,23.737185768170445,46.10989705410981,-29.942675023175735,A,A,D,-23.275914995966662,172.82517653588582,-95.11305721446078,0
China,Homosexual,Married,65+,E,C,132.0377885139058,B,134.8533499483814,29.350066957939937,-172.2824863080404,B,E,A,50.85965536186359,-5.657771615736002,-108.08589838575193,1
Germany,Homosexual,Single,26-35,E,D,161.19627472478166,D,123.08138047474672,-166.21214704404238,-28.957372234462515,C,E,C,-52.14017650167624,-10.441659615244117,166.30211054779718,1
US,Bisexual,Single,18-25,C,D,131.7970616106107,C,51.60581699179934,35.8437214002652,97.36733439802174,C,B,D,-69.73482956756189,45.516430074648156,112.34259732679274,0
Brazil,Heterosexual,Single,18-25,E,B,-51.1197667300612,B,-80.93043029020627,2.981685286350076,51.437899297786984,E,E,C,151.81353521306642,33.62261198173277,111.80717552145838,1
UK,Other,Single,36-50,C,D,53.10283206915128,D,-113.68100356296253,-269.4611131527148,56.803255290822044,D,E,A,226.91109470782234,-69.94184677303768,28.29900445292078,1
Mexico,Other,Divorced,51-65,C,B,-87.78947240601104,A,-240.43508814160143,-16.646380814532122,134.80203038450375,E,B,E,49.810181596549484,13.482153602643567,-158.6016286149621,1
India,Bisexual,Married,36-50,C,A,-136.85654961076338,A,146.2503966492267,5.717723540785678,11.100947257650539,E,E,D,-21.378923525120218,15.15686744825876,134.59101301326288,0
UK,Bisexual,Widowed,26-35,D,C,-122.50403008494153,B,39.298229184452396,-102.88567159307729,180.73225651868657,E,C,B,168.77760650966312,32.97693636280059,56.81119969179099,1
China,Homosexual,Divorced,26-35,C,C,9.401371213432883,B,8.984581721642659,-75.86723697917937,139.51689684689362,A,B,C,-47.670737134322586,-151.74722263490023,-85.89840505967534,1
Mexico,Other,Single,36-50,B,B,78.7333431292996,E,173.17895071981624,-159.19180060226685,23.919969287012695,E,A,E,-39.12117217800598,-84.30320041152676,155.71195206154977,0
Other,Heterosexual,Single,36-50,C,A,15.025501470892449,E,-140.09439250337357,-64.547328836611,35.13873209597859,E,E,A,-202.50583773540492,-182.01595262104559,90.51883446494956,1
Mexico,Other,Divorced,65+,A,A,96.49530354693239,E,-103.99420560148698,-80.35717724701118,-65.240653494314,D,D,B,77.96159777381402,49.60405545941141,57.049790400595455,1
China,Homosexual,Married,26-35,D,E,9.70407907957279,B,79.60288874926277,-33.435625408090445,173.95373763187172,E,D,C,32.18825877796559,-52.00182880091797,78.25170739134137,0
Other,Bisexual,Widowed,51-65,B,E,132.95392786064596,B,43.64646876206062,18.068342179978995,15.186942458610474,D,E,D,-4.579012028869346,-70.17301811293028,84.4196764534912,0
China,Other,Married,26-35,C,D,101.03894784408828,C,14.780192052004903,65.70719478134659,149.4245585622479,E,D,B,-135.07205464713076,29.27757529113019,-79.84447085330456,1
Germany,Other,Single,65+,A,B,8.726796950618853,D,-102.18695545100923,123.53977754389676,-145.9708351930494,E,E,B,-54.392521185728334,41.18945178255029,53.20261810620558,0
Brazil,Heterosexual,Divorced,26-35,B,D,-13.132513514425154,B,114.8391617191304,4.87390096927319,-50.30931431789835,C,C,A,109.46617612386274,-55.485267139664664,-78.60329465233005,1
Brazil,Homosexual,Divorced,65+,C,C,281.62015524452045,A,205.05668933361306,145.1185918487809,-65.96926955872706,C,A,D,-60.846656103559404,29.312113273518452,104.52537596773688,1
Brazil,Bisexual,Single,26-35,B,B,-9.801154016249662,B,134.25845700476802,-16.682069571503714,-54.66420136545054,D,B,D,326.9742647774835,-41.18315305517853,-59.368803223608616,0
Brazil,Homosexual,Married,65+,B,E,97.57991684984924,C,-72.65567491727433,20.940489793556086,-41.07329579022842,C,B,B,204.52175234087173,-9.548964657743904,-57.65413561778301,1
UK,Bisexual,Married,51-65,A,A,11.441902358243594,B,74.92068725148607,79.56390869564524,-69.93177553062574,B,A,B,86.02327755996538,200.76120750633075,5.002534403412122,0
Other,Bisexual,Married,65+,B,C,80.3731279258827,B,-7.231087929731733,-109.45828441342536,49.38509625297212,B,C,D,-128.83569635310016,19.272572303985832,152.9918690135129,1
India,Other,Single,26-35,A,B,235.22797405199674,B,-28.24386882918085,90.34695719859714,-32.502277924416376,E,C,E,71.17888959948499,34.859670035095526,-36.72915009046103,0
India,Homosexual,Divorced,65+,C,D,59.317727201275815,D,-83.56779966128268,13.525179797668915,-37.06239743400558,C,B,C,6.746360684112151,-206.74660524357827,-92.58193423084825,1
Other,Homosexual,Widowed,51-65,B,B,-10.188022905663015,E,-99.54540497190189,-59.22357133135697,194.1224975013865,B,A,B,-82.66869749295617,72.92024152440212,-14.690471826596518,0
India,Bisexual,Single,18-25,D,E,12.976533782170263,B,-116.87458863476503,-84.44851379903669,-102.65872912398495,D,B,B,-59.066389473813445,234.48519560209266,144.27793992835473,1
UK,Bisexual,Widowed,65+,D,A,103.72771424913503,B,-16.798438566027915,-174.3345736395211,-39.81667983905643,A,A,D,23.999203545908223,-139.46147528665855,-102.24370113823112,1
Mexico,Homosexual,Single,26-35,D,E,-72.19829922236197,A,9.694088310435278,-9.42947638146272,29.594148257130946,A,C,A,46.8566172005493,-103.75179710040602,-162.7390528734763,1
US,Other,Married,65+,A,A,42.79358213664774,C,200.2708063220026,-94.90155641952715,-35.19640247555792,D,B,C,80.83587681536576,132.9704165357815,-86.27621438030286,1
Other,Homosexual,Married,51-65,D,C,-85.93647330806752,C,-97.43102361940026,100.74085803136525,101.59300528885917,C,C,C,-28.90283012796872,118.45379421095,218.56818113367035,0
UK,Bisexual,Widowed,51-65,B,A,11.83389316948674,C,-78.35514467499274,16.852548501640058,-149.25660700956448,E,A,D,152.82475015198597,-91.53361372152182,252.07250574430273,1
Mexico,Homosexual,Single,51-65,B,D,-124.6278201943553,A,75.38813692318728,-50.251043091770775,3.92223512652946,A,A,D,93.84394454929352,-81.17005148568785,-74.01300184081873,1
Mexico,Bisexual,Widowed,26-35,A,B,-11.790260708643732,B,-18.366691857941667,30.871172547125663,-134.52395598670995,C,E,B,-12.557424863772063,45.34632701001846,37.32558602720847,0
Brazil,Other,Widowed,65+,A,E,256.7226291223532,A,-131.5853490805256,-44.78893986683321,-81.09567868025394,D,B,C,-5.671432732452229,-5.028735570153723,103.51041513642684,1
Other,Heterosexual,Married,26-35,C,B,10.943792231516248,B,-42.41900843660813,83.6425106422121,-123.08084950369371,A,B,B,9.808543559675643,-4.546557021879394,-94.7277761281021,0
India,Heterosexual,Widowed,65+,D,B,211.45752186467374,B,-81.80168670622035,-42.834574657008844,136.12626002425026,C,D,B,31.051931661605124,195.4547599069028,135.48509330745938,0
Mexico,Homosexual,Married,65+,C,D,177.32010555712358,A,-63.05578369960985,-88.9968270748944,18.171271022815922,A,D,E,-40.67453434268624,-34.95195280728934,6.284705052040887,1
China,Other,Single,51-65,C,C,-26.327103763666816,D,51.63536568828439,-206.58773623142523,112.31890228568884,B,C,C,-238.67150550939016,-125.38840958144759,-12.635869897047542,0
Germany,Other,Single,26-35,C,D,123.00961354387773,A,87.57183033422899,-59.1231032989905,-52.79211236299698,D,D,B,-81.7034784409037,62.81322128279931,63.49621926764897,0
Brazil,Other,Married,36-50,D,A,55.13512307741442,C,-165.89693826978746,77.13547497890954,105.43161707378627,E,B,C,4.864302683111981,-15.58130525975298,67.89766117730154,0
Mexico,Bisexual,Single,18-25,E,D,11.162404423674232,C,55.78564600858142,119.40874334151475,6.204188452905222,B,A,C,-125.40936313904723,-33.80753550994666,-23.31440892197462,0
India,Heterosexual,Married,18-25,B,C,-22.18667602449664,A,-21.39555671543917,-164.19312950289628,86.59097835469778,A,D,A,-33.733670339197005,-4.297693013947,27.60856888365725,1
US,Homosexual,Divorced,18-25,C,C,217.88204226062945,B,30.693271823588702,29.89315277962618,12.149698707099477,B,B,D,-241.8625087977784,-186.0987029990664,45.498614688039275,1
China,Heterosexual,Widowed,26-35,E,A,34.42222650103353,A,-42.830131134690234,146.03251948157845,51.02571577867558,B,C,E,-79.41130673010345,26.921963071302002,-136.26748003932306,1
UK,Other,Widowed,65+,B,E,-71.77310049341766,C,66.03902633669718,-116.08785272401434,134.2903623189078,C,D,A,-172.18642627464897,-8.692022994552739,-35.43878275017984,0
US,Other,Single,26-35,D,E,-130.86993234446038,D,-67.64947937512734,-112.19319563796711,20.496924424705252,D,B,D,-71.45044620731366,-172.6707860528816,-196.45910981826916,1
Mexico,Homosexual,Married,18-25,B,C,188.59230704929183,A,-15.458442036916054,98.16796828491204,179.17129647999747,E,D,B,52.008769171771704,-20.67607385164466,156.4277927561022,1
India,Homosexual,Divorced,51-65,C,C,-172.05678554527472,C,137.59408602528757,95.84770859301385,-71.13165695450506,D,B,B,25.840660939686703,5.056354543761383,-81.61590533333107,1
Mexico,Homosexual,Single,36-50,A,B,-148.84859294350684,C,89.13354848070959,-55.11260716173363,-194.24242210065438,B,D,A,-111.27470923475519,28.608472625529345,-31.281106937295412,1
Germany,Bisexual,Widowed,36-50,D,B,127.05040007248107,C,113.31362015618274,115.69849824170176,-61.31672945579203,C,B,E,-209.95606698944835,32.3576674239055,-69.48879128299487,1
Germany,Heterosexual,Divorced,65+,E,C,79.43350407375182,D,45.99132808319704,51.5320490154998,-42.13895161505717,B,D,E,45.666895739004055,-5.118512019506557,45.43847748971635,0
Other,Heterosexual,Married,18-25,C,B,-26.506254928283035,E,52.86129983479755,-241.7370633599428,68.29061524015414,D,E,C,-23.543744976830475,-121.13137916514222,241.76868282599142,1
Brazil,Other,Married,51-65,B,C,-59.371443186650254,B,-124.7606166138445,258.6963883366854,17.774234543255897,B,A,A,-125.42015644673958,-29.407776810992587,-9.158577045509166,1
Brazil,Heterosexual,Married,65+,E,D,-15.684750566512506,B,-130.38327225190662,30.424141464794236,-70.31306857753258,A,C,C,19.497431892286254,-40.51987631442366,-47.52718805505463,1
Mexico,Bisexual,Widowed,26-35,A,D,48.54929063800386,E,168.5688048439755,231.78924806537444,-133.92626488083837,E,D,E,22.21682685023655,-123.66401978795993,-24.874194073690624,0
UK,Heterosexual,Widowed,18-25,A,B,69.39361452298621,C,71.47250761719872,-155.42915461290616,-169.61094549461967,A,E,B,-49.426425417246975,-175.87225902138744,-41.20271224028407,1
Other,Other,Widowed,36-50,A,E,111.07091175782419,D,149.0815804497381,-51.87552701826025,-13.71721506690361,C,A,B,-21.46915286230137,-50.11580685404916,-145.1586837590415,1
Other,Other,Married,65+,B,B,-108.18443411877357,D,24.524835667370812,-13.52372316982932,122.95640642968344,C,E,D,-34.379325173457794,-1.8729683513578999,5.219950770541598,0
India,Bisexual,Widowed,18-25,C,B,-103.12977797967365,A,11.929110035447634,206.8437768679321,3.552427049469721,C,B,A,4.33808520588004,104.12805471407435,46.14733312966365,0
Brazil,Heterosexual,Married,26-35,A,D,-1.605745513033188,C,-39.08450300049814,115.76058833773627,30.160602625737827,C,D,A,80.85159103525945,-19.743781567553334,-84.34195010700275,0
Mexico,Other,Married,18-25,A,B,100.69394362861452,A,-45.714065532155324,139.81367355269958,-58.481991536457244,C,E,E,17.310202256401286,110.05968139985993,9.934438920106857,1
US,Other,Widowed,36-50,B,C,68.76333421065006,C,-136.39964615059145,-76.19904950693983,-97.95871864319082,B,D,E,-95.27162632175533,-73.47751214099974,46.8169781117072,1
China,Other,Married,51-65,B,B,-112.52408378267805,B,-36.954940627264435,-226.1098478149923,-7.234172927921785,A,B,D,202.7975829480983,115.90104094940399,5.6930345538973635,0
Germany,Other,Single,18-25,C,C,9.141851109459544,D,-23.400082379050332,-46.550243369162054,-85.5804471110514,A,A,B,-88.24862625587738,78.95567688060724,-58.79449496326691,0
Other,Heterosexual,Single,51-65,D,C,120.83522541690516,D,8.899443420216823,66.55910031313039,6.7142644073071205,A,B,D,194.94451241794394,26.52742432031173,-37.371145361462084,0
US,Heterosexual,Married,36-50,D,D,-140.34034495151667,D,5.308893506362113,-40.193746724103654,-0.2627042381935546,B,B,C,28.1957799964562,12.621318853485583,60.53324079828967,0
Brazil,Homosexual,Divorced,51-65,B,A,-87.58260610913378,B,-138.8531560367214,12.432995268999118,-130.01057694372693,B,B,E,-2.9931014132990463,47.99307815105102,57.15037957882417,0
US,Homosexual,Single,65+,B,E,-63.790792885083604,B,-37.98762303230957,167.20612436148886,-83.91962871730001,B,E,A,185.9227240100602,24.84965911573515,98.97539480983309,1
US,Heterosexual,Divorced,36-50,B,E,12.191971621696581,E,-54.684901079495354,29.415286275694115,-33.607470834950895,D,D,A,-29.76895981060717,136.93773830766168,37.80851663046348,0
Other,Heterosexual,Single,18-25,C,B,-229.38150065188466,C,14.14975330360292,-171.23428440914972,64.28950456047683,C,A,C,-49.30814679530889,-30.738808107958388,96.34071523187755,0
Other,Other,Divorced,26-35,D,D,143.93857752507637,B,-8.45760060591102,46.19824216362794,47.07896871562119,A,B,D,138.15203490507088,20.121907579183056,-61.260966414342214,0
China,Heterosexual,Single,51-65,D,D,-74.66086963559778,C,-206.64637894757982,-119.66302354860964,-21.089604536997967,C,A,B,145.51563147245895,-0.43430690536342487,-44.72401726588374,1
US,Homosexual,Single,36-50,C,B,-78.8738958258732,A,48.09205640506188,191.69876379728916,160.67644266204758,C,E,A,14.267023137053162,31.343481478789982,-68.55602244489951,0
China,Heterosexual,Divorced,18-25,D,A,-32.182233720780026,C,-112.06802874024422,-113.07319191731673,11.210972341740446,B,E,D,61.80083020381046,-63.540578892091105,-46.66611792127786,1
Mexico,Homosexual,Single,51-65,A,C,32.058487770987746,B,69.2999817188726,181.13518187479244,22.58118606057427,D,A,B,121.77585703635971,-16.59201651173227,-38.27172536087261,0
