Gender,country,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,target
M,China,55,-48.51409109108922,D,C,E,D,0
Male,Brazil,66,-90.75369784267282,D,E,D,E,1
Male,Germany,96,-48.92346463548532,D,C,A,B,1
Non-binary,China,48,158.07245181578492,E,C,A,C,1
Male,Brazil,70,107.43841195702124,A,D,B,D,0
Male,Mexico,20,-16.85447975853522,D,A,B,D,0
Other,US,68,-9.55093879456391,A,D,C,B,0
F,US,27,-17.256757287818015,D,C,A,A,0
Female,Brazil,78,-23.397361506481538,A,E,E,E,0
Non-binary,India,80,-94.42527323967423,D,E,B,C,0
Female,Germany,84,145.41201114621472,E,A,A,C,1
Male,Other,44,144.28882192653066,B,D,C,D,1
Other,US,99,-166.1750802467875,E,A,C,E,0
F,Brazil,70,53.63050994763056,E,A,B,A,0
Female,Mexico,37,5.738322030800273,B,E,A,A,1
Male,Mexico,56,157.85035267143522,E,B,A,E,1
F,Other,81,1.4276771648682787,E,C,D,C,1
Male,UK,42,-145.29873278229803,E,C,B,A,1
Female,Germany,74,68.78144682276664,D,D,A,E,1
Male,Mexico,96,-9.543330358926735,A,D,E,B,0
Other,India,35,43.740828153665475,C,B,B,E,0
Male,Germany,73,-13.65141486012709,C,E,A,C,0
F,US,20,-149.9743905106576,D,A,B,C,1
Other,Brazil,55,-7.115737773550043,D,A,E,B,0
M,Other,32,-58.231697727811515,A,D,A,D,1
Non-binary,China,29,-15.723205786925016,E,C,A,B,1
Non-binary,Other,52,-15.332233734992828,D,A,C,A,0
Female,Other,88,-145.2257342095868,E,D,D,A,0
Male,US,84,2.4933963538815136,A,E,D,B,0
Non-binary,Mexico,53,21.920510746139225,D,C,D,C,1
M,Mexico,82,-137.10709399946958,C,B,C,A,1
Other,US,33,-42.69864054823633,D,D,E,B,0
Non-binary,Germany,22,104.54290181253111,B,A,B,E,1
Other,Mexico,59,-76.01136213107146,E,D,C,A,0
Non-binary,India,97,115.31431107000391,A,B,D,A,0
F,China,73,148.82800048888942,C,D,D,A,0
Non-binary,Brazil,61,-12.673219892425283,D,E,B,E,0
F,UK,60,53.22104701221026,D,E,E,C,1
Female,India,73,-8.35906323288267,C,A,E,D,0
M,US,65,36.01784680812214,D,D,E,B,1
M,UK,92,56.21900545363005,D,D,A,D,0
M,Germany,28,45.35179163620945,C,C,D,E,1
F,Brazil,84,119.9671086438553,E,A,B,A,0
Other,UK,48,101.24324812473573,B,D,B,E,1
M,Germany,35,-230.00821413201314,B,B,E,D,0
F,Brazil,86,125.78531239067541,A,B,A,A,0
F,China,96,-2.250899391712522,D,A,E,B,0
Male,Germany,89,86.65500008308999,B,C,A,E,0
F,Brazil,25,119.27186722465424,B,C,A,A,1
M,Brazil,52,-341.4998386012431,C,E,E,D,0
Other,US,41,-31.838665059807337,A,A,A,C,1
Other,Mexico,55,-35.521164768105564,D,C,A,E,0
Non-binary,UK,99,-144.3045842037246,C,D,D,D,1
F,Mexico,46,113.79496796099089,C,A,D,E,1
Non-binary,Mexico,40,-72.69677696499082,B,E,E,E,1
Non-binary,Mexico,87,169.10803045017687,B,C,E,D,1
Female,India,41,145.81356388633913,D,B,E,B,0
M,UK,72,20.419691412594556,A,B,B,D,0
F,India,58,-93.84736248852714,D,C,A,C,1
M,Mexico,99,32.77188294519628,E,C,A,A,1
Male,Mexico,29,16.443884994669126,A,D,D,B,0
Other,China,97,-18.783483829535594,B,B,B,A,0
Non-binary,Brazil,83,-102.33077596200135,E,B,E,D,1
Other,Brazil,92,224.61292780445552,E,B,D,D,1
Non-binary,Other,20,18.806063368534865,D,D,A,D,1
Non-binary,China,91,-17.151517782977162,B,E,C,E,1
Other,US,89,142.238192408447,E,D,E,B,1
Female,China,25,8.43049550045642,C,C,B,E,1
F,Mexico,56,-7.249004143362186,E,A,B,B,0
Female,UK,27,-47.92766486103475,C,D,A,B,1
F,Other,44,57.30635201742302,B,B,C,A,1
Other,UK,77,78.16625089021305,D,C,B,E,1
Female,Other,89,112.42730891017693,C,E,B,C,1
Male,China,53,-224.56248221596402,E,E,B,C,0
M,UK,73,31.543444784370873,D,B,D,C,0
Male,Mexico,43,-310.59634187096725,B,E,A,A,1
Female,US,55,67.96741449196347,D,D,D,A,0
F,Brazil,35,80.76757051105996,E,C,A,D,1
Male,Other,77,116.38210831407633,A,A,A,C,0
M,India,65,-183.35924205601614,D,A,B,B,0
Male,India,98,-209.10855352091073,D,E,B,B,0
Other,US,78,-87.33067698467545,B,B,C,E,0
Other,Brazil,67,-62.32071474721737,E,E,C,D,1
Male,Germany,42,-68.21185479814575,E,D,D,C,0
F,US,90,3.5407234224248434,E,B,E,D,1
F,India,49,77.66184234874777,E,D,B,E,1
F,Brazil,59,0.9803179670170097,B,C,A,A,1
M,Mexico,65,-13.217414568931133,A,B,B,C,1
Non-binary,Other,37,-82.64005944554441,E,B,B,A,1
M,US,18,-107.55241810525757,D,B,B,B,0
Male,Brazil,94,9.336919120353803,D,C,E,E,0
Non-binary,China,71,26.754830383687207,C,D,C,A,1
Other,UK,61,64.59193311404937,B,B,C,E,1
F,Other,58,3.736755139450449,D,B,E,C,1
Male,Mexico,60,-122.38668954004186,A,A,D,D,0
M,India,52,36.26397122941399,D,B,B,A,0
Male,Mexico,55,174.4432849516048,B,D,A,C,1
Male,Germany,21,-91.2594677597941,B,A,D,E,0
F,Mexico,52,78.68905645923857,D,D,D,E,0
F,China,78,40.77878705339832,B,A,E,A,0
M,Brazil,82,53.88342282792732,E,E,E,A,1
F,US,54,-76.26204126129872,E,A,A,D,0
Non-binary,Mexico,31,-33.018358535153084,A,A,B,E,0
Non-binary,Mexico,50,-102.33086195133797,E,B,B,D,1
Other,China,54,113.00088740769093,A,E,C,A,0
Male,US,76,51.848627395655654,E,D,C,E,0
M,Brazil,54,-94.68676350188736,D,E,E,C,1
Male,Brazil,69,34.24718613620392,C,C,E,E,0
M,UK,40,198.97020724282984,B,A,A,C,1
M,US,23,-123.65299057795683,A,D,B,E,0
M,US,63,191.89539612970088,A,A,A,C,0
Male,Germany,79,-122.79856653886331,E,A,E,D,1
Female,UK,18,60.81657569048223,A,C,E,B,1
Non-binary,US,79,140.08468335977574,D,D,D,E,1
F,India,64,-159.39895104157614,C,E,C,D,1
M,US,31,59.72915178463719,D,B,D,A,1
Non-binary,Germany,48,-63.896423653125936,C,C,E,D,1
Non-binary,UK,29,188.41295676020943,D,D,B,C,0
Non-binary,Germany,28,-29.187644415114683,C,C,C,E,0
Non-binary,Other,36,-13.88135143788633,A,A,A,B,1
M,China,34,-37.4179099061105,D,D,C,C,0
Other,Germany,50,111.93779766413918,D,A,A,B,0
M,Germany,28,-14.391860398690074,C,A,D,B,0
Other,Other,47,-67.27055467864777,C,C,D,C,0
Non-binary,India,32,43.8578456864528,B,D,B,D,0
Other,Germany,93,-64.96433616293518,D,D,E,B,0
Non-binary,Other,99,-172.84589063915823,C,C,B,D,1
M,Mexico,22,47.31064584439956,B,B,A,E,1
Female,India,45,-38.33687727114173,B,C,B,A,0
Male,India,30,143.77281413742475,E,E,A,C,1
Non-binary,UK,96,30.397864592215413,B,E,C,A,1
Male,India,87,5.413312999812672,E,A,B,E,0
Male,India,53,92.70808683499172,E,C,D,A,1
Other,Mexico,48,6.613172100256326,E,A,B,D,1
Female,China,83,-61.05446748659259,C,B,D,B,1
M,Other,30,-40.58459475594212,A,B,C,D,1
M,Germany,74,70.92752363183325,C,E,A,C,0
Other,US,25,-120.87651700293294,E,A,E,A,1
Other,UK,68,-29.818243557958496,E,E,D,D,1
Male,Brazil,63,-66.31186958183395,D,B,B,B,0
Male,India,38,1.8530780914530605,E,D,A,D,1
Other,US,84,55.90728557258902,D,B,D,A,0
Non-binary,UK,61,110.74676342230707,B,A,D,E,1
Non-binary,Germany,88,52.9866889770663,E,A,D,A,0
F,US,99,-60.80864091684893,C,E,B,A,0
Male,China,30,77.71489713843742,D,B,B,B,1
Non-binary,UK,48,-152.38447102916302,B,C,A,D,0
Non-binary,Germany,97,-54.72013605227383,D,D,C,B,0
Non-binary,UK,29,83.78416259833298,A,D,E,D,1
Other,Germany,47,103.4255956082653,C,C,C,C,1
Other,Brazil,21,53.77375376564504,B,D,A,C,0
F,Mexico,72,-2.1524453606237457,E,D,A,D,1
Non-binary,UK,48,210.47227632724653,B,B,A,C,0
Male,Mexico,70,-26.294727432952985,A,D,E,B,0
Male,China,80,45.34928320639281,E,D,B,C,0
Female,China,68,214.11695342684084,E,B,C,C,0
F,US,24,128.52706736691627,E,C,B,B,0
Other,Brazil,84,-198.30459029909952,C,E,B,C,1
M,China,88,42.397317016451844,C,C,C,A,1
Female,UK,91,73.7542715421156,D,C,A,D,1
Female,UK,76,-69.95705432253054,E,A,B,E,0
F,UK,51,36.20715962747882,B,D,C,B,0
Female,UK,74,91.68409896225229,B,E,D,E,0
Non-binary,China,19,159.09154784312963,E,B,D,A,1
Non-binary,India,72,-31.651228601955655,E,B,A,D,0
M,Other,37,43.906754344635154,B,B,C,E,0
Non-binary,US,64,-150.78957150268553,E,D,A,C,1
M,Other,31,-69.8642667653194,C,A,B,A,1
Non-binary,UK,73,79.6698196603324,A,A,B,D,1
Male,Brazil,41,-17.877042057386568,E,C,A,B,1
Female,Mexico,26,-44.23472711161819,C,C,C,E,0
Non-binary,Mexico,62,-26.44007430183568,A,E,B,C,1
Non-binary,Mexico,45,-132.6179115881042,B,B,A,A,0
Non-binary,Mexico,52,111.79259136631356,D,D,E,E,0
Female,US,56,-70.41443361108276,E,B,A,B,1
Non-binary,Brazil,23,55.07048558830229,D,E,B,D,1
M,India,53,-4.946826802060427,B,C,C,B,1
Non-binary,UK,85,-60.69371241842693,C,C,E,B,0
Other,Brazil,49,144.54640612437265,C,C,B,C,1
Female,Germany,71,-174.32159180356922,C,D,A,B,0
Other,China,31,-131.5611524764129,A,D,A,D,1
F,UK,37,-136.50887660667314,A,C,E,E,1
Female,Mexico,29,39.21015613144268,E,E,C,B,0
Non-binary,China,83,-0.503553376684798,A,D,E,E,1
Other,India,29,172.1696531361588,D,E,C,B,1
Female,UK,84,-170.8358266508841,B,C,E,E,1
F,Brazil,31,-33.88190783957896,C,C,A,A,1
F,China,26,-41.823441656696545,D,D,A,A,0
M,Other,70,10.512392771902302,C,D,A,C,0
Other,UK,61,105.54275025166633,E,C,C,A,0
Non-binary,Germany,77,-29.65289576595658,E,D,B,E,0
Male,Other,71,-30.58847842505002,A,D,E,C,0
F,Mexico,99,35.44926375586555,E,E,C,D,0
Non-binary,UK,43,80.31449358284277,C,D,C,A,0
Non-binary,Germany,49,-194.85943747149912,C,D,C,E,0
Non-binary,UK,81,-10.160548701281954,D,D,B,C,1
Non-binary,Germany,24,79.85885978593434,B,C,C,B,0
M,Brazil,27,31.412069058443482,A,E,C,D,0
Female,Germany,36,-46.70232217282646,B,D,C,D,1
Other,China,70,100.5298602560767,E,B,A,A,0
F,Other,87,-202.29080282161084,C,D,D,C,0
Non-binary,UK,66,157.91132379971884,B,D,D,E,0
Non-binary,US,22,-213.0901033040939,D,E,A,E,0
Other,US,74,22.210961171833418,D,C,E,B,0
Female,India,59,173.62096503977358,C,D,D,D,1
Female,Brazil,71,29.750396900302416,C,E,A,D,1
Other,China,56,9.433277663956506,E,A,E,D,1
Female,India,59,42.266233858904876,A,A,D,B,0
Male,Germany,65,-58.49186386476449,B,D,A,B,1
Male,China,54,-119.63059067932261,C,E,C,A,0
Female,Mexico,90,-164.85602589622232,C,A,A,C,1
Female,India,54,-6.322245824446683,A,A,D,A,1
Other,Germany,21,28.72543099615475,C,B,B,D,1
Male,Other,64,-138.37913854538343,E,B,C,C,0
Other,Brazil,55,-35.2043727846758,C,D,D,A,1
Female,Other,54,74.73040475547236,A,A,B,B,0
Female,UK,70,75.67669607497496,E,E,A,B,0
F,US,56,-97.00612489407744,D,C,E,C,1
Female,Other,29,127.81858102998885,C,C,A,E,1
Male,Germany,52,-29.319928057241118,C,A,C,B,1
Female,Other,94,14.298412114772399,E,B,E,A,0
Male,Brazil,31,103.80423525630633,B,A,C,B,1
M,UK,89,156.4666195144946,E,B,D,C,1
Female,Other,32,-25.513687737387826,C,B,A,C,0
Non-binary,Germany,57,-32.6645031742015,A,D,B,C,0
Female,US,43,50.90711844207755,D,B,B,C,0
Non-binary,US,90,95.631143878372,E,C,B,C,1
Male,Other,73,-86.01021336371925,B,D,A,B,1
Non-binary,Brazil,63,51.68844892969806,D,D,A,D,1
M,Brazil,92,-32.64817631253649,D,A,D,A,1
Male,India,78,26.705924467957082,E,E,D,A,0
M,UK,88,-96.2929227130858,C,D,C,B,0
Non-binary,Brazil,39,-26.43352406504779,C,D,D,E,0
F,Other,73,-38.91456171174664,C,A,C,E,1
Other,Germany,77,-77.30261736926303,E,A,C,E,1
Other,Other,96,71.75472620399059,A,E,D,D,0
Male,US,19,22.783136435722614,A,E,A,B,0
Other,India,90,175.29936615646224,E,D,E,C,1
Male,UK,76,-4.03141611635108,B,C,D,D,1
M,China,90,49.37376152311852,A,B,E,E,1
Male,UK,89,-57.06879675703112,D,C,A,E,1
Male,US,25,35.50237713516214,D,A,D,A,1
M,Brazil,68,-124.94029037733694,C,C,A,C,0
Other,Germany,62,70.91980426753412,C,C,B,D,1
Non-binary,Brazil,59,-101.33731136490005,E,C,E,B,0
Non-binary,Other,66,67.4894743889822,A,B,B,B,1
Male,Mexico,74,-55.66903585451697,B,E,A,E,1
Non-binary,Germany,66,171.21149488453833,C,A,E,D,1
Non-binary,Mexico,97,-175.45384680433585,E,B,D,C,0
Female,Other,49,-31.093632365068146,E,E,B,A,1
Male,China,49,-202.4294772312616,D,A,E,A,0
Female,Other,82,167.74284830315554,E,D,C,D,0
Female,China,43,141.54394092397038,E,A,E,E,0
Other,Other,64,-115.24527541358151,B,E,C,A,1
Male,China,35,30.843826176096705,A,B,A,B,1
Other,Brazil,30,-103.4636413480613,A,A,B,A,0
Other,US,66,-114.76452583054422,A,B,D,E,0
Non-binary,Brazil,39,64.0888155809741,A,A,A,C,0
Male,Other,33,-36.869803387189336,C,D,C,C,1
Male,Germany,85,-126.67928581939063,D,C,E,E,0
Female,UK,76,-129.7738553428209,D,D,C,E,0
Male,UK,97,-3.4490925596093374,B,A,E,D,0
Non-binary,Mexico,94,32.88843419960485,C,A,A,C,0
Male,Other,79,3.2502436966127957,E,C,C,C,1
Female,US,30,205.55528107398607,A,E,B,E,0
Other,Germany,41,-54.65859745524636,D,D,A,E,0
F,India,98,10.898372218838691,B,C,C,A,0
M,Other,50,221.47483179667535,C,D,E,D,1
F,India,26,-10.62068490375454,C,E,A,E,1
M,Brazil,63,54.888302875088904,E,D,A,A,0
M,China,32,-148.3147834697207,C,B,A,C,0
Female,Mexico,26,-91.59231437946542,E,A,A,B,0
F,Brazil,53,60.74470081168379,E,C,E,C,0
Other,US,76,-157.76190474206962,C,C,A,B,0
Other,Brazil,73,82.53436941257746,E,D,C,A,1
Other,UK,44,104.26213596148459,E,D,D,E,1
Other,China,97,31.80214651778367,C,A,D,A,1
Male,Mexico,24,29.810395947201755,B,D,C,E,1
Other,Brazil,67,-88.47190311152299,E,E,B,E,0
Other,Mexico,70,-82.38051497175417,E,E,B,A,1
Female,Brazil,65,-11.11215034826392,A,C,B,C,1
F,UK,91,65.27183483995138,A,B,B,D,0
Other,UK,43,-14.554395224749756,B,C,C,C,0
Male,UK,43,-4.360024796275079,E,E,B,D,0
Other,Mexico,19,-146.5425811644487,B,C,A,B,0
Other,Brazil,56,7.194072170999684,A,E,B,A,1
M,Germany,69,-149.54596467189114,A,D,B,E,0
Male,Brazil,64,-28.23936923871041,B,A,E,D,0
Non-binary,Other,71,3.365399802737887,D,B,A,D,1
F,India,78,131.14793347062835,A,A,D,A,1
Other,Mexico,20,87.57586682295059,E,C,E,A,0
Other,Other,62,-17.010882998478944,B,A,B,C,0
M,US,99,34.91796612311744,C,C,E,A,0
Male,Mexico,62,114.49139047657411,B,C,C,C,0
Non-binary,Brazil,21,86.57938200153832,C,A,C,B,0
Non-binary,UK,60,85.65401563111894,A,D,D,C,1
Male,Mexico,57,125.06357269300044,E,A,D,D,0
Female,US,73,-7.379924128666353,C,D,B,A,0
M,Mexico,48,117.13115260792763,D,D,C,B,0
Female,China,48,133.24232122785787,A,C,E,D,0
M,India,40,257.655637874332,D,D,C,E,1
M,Mexico,36,-68.94985426861167,A,A,A,B,0
F,India,92,-42.789319850840826,A,A,D,B,1
Male,UK,39,12.374444109365056,D,B,A,D,0
M,US,70,-109.42795863844592,A,D,D,A,1
Non-binary,Other,79,23.168665988110543,A,A,C,B,1
Other,UK,94,-112.58412121058316,E,C,C,D,1
Other,Brazil,48,93.54806472538684,D,A,E,D,1
Non-binary,Mexico,62,-30.026722370515223,A,C,C,A,1
M,UK,50,36.67416698690737,B,D,B,E,0
Non-binary,Germany,36,-131.15448587415338,D,C,D,C,1
Female,Brazil,97,46.88867634390376,B,C,E,B,0
Male,Mexico,95,80.21586068187865,E,B,B,E,0
F,UK,72,-69.10189433056267,E,D,D,C,0
M,Mexico,63,-125.73697949826168,B,D,B,A,1
Other,Brazil,88,0.8546874149320877,A,D,D,E,0
Non-binary,Brazil,19,-109.8552086224272,B,A,E,C,0
Male,China,53,29.785581271769836,D,E,E,D,0
Female,Other,98,46.71396602707162,A,E,B,E,1
Other,UK,61,-110.68507455093655,C,C,B,D,0
Female,China,82,145.93068505917353,D,A,D,B,1
Non-binary,China,84,-45.42277064106193,D,A,E,A,0
Female,India,38,20.00642503409901,E,C,E,A,1
Other,UK,94,-17.76645870690401,C,D,E,B,1
Non-binary,Mexico,79,-158.90458457773832,C,D,A,B,0
Other,US,83,225.63751041030167,E,C,A,B,0
Non-binary,Brazil,23,64.16376581192466,C,B,D,B,1
Non-binary,Germany,58,167.22402158022646,A,B,E,E,0
Female,India,76,121.65258519344235,D,B,C,B,1
Non-binary,Germany,90,-115.4116960215926,E,E,E,B,0
F,US,64,-119.83344223449512,E,C,E,E,1
Male,UK,82,201.38295596637937,A,A,D,B,1
Female,Other,87,-175.12950246642148,A,C,C,D,1
Male,US,51,-125.18444434766714,C,D,A,E,1
Female,Other,30,6.794160289635521,B,D,B,B,1
F,UK,80,81.70910006839668,C,E,C,B,0
Other,India,79,-89.35827141358541,B,D,E,E,0
Non-binary,India,92,-209.32181286775938,A,E,B,D,0
Female,Mexico,74,74.4186340593158,D,A,E,E,0
Female,Brazil,23,125.52654162084657,D,A,B,A,1
M,Germany,87,-221.79597761068646,D,D,B,D,1
M,India,82,-146.5338146292078,C,D,E,C,0
F,China,99,-79.11967798852791,B,E,C,C,0
Male,Mexico,39,-134.16874441382006,E,E,C,C,1
Male,Germany,54,-24.305558560327093,C,A,C,D,0
Male,Germany,85,45.69994753711737,A,C,A,C,0
Male,China,27,-32.47979630035533,D,D,A,A,1
M,Germany,48,-134.0050034338718,D,B,D,D,1
M,Mexico,68,-16.990177716601274,E,B,D,A,1
Other,Brazil,48,6.663361397768244,A,C,D,A,0
Other,China,70,-189.02856541268204,C,B,B,A,0
Female,Germany,56,-124.90508074764817,C,E,C,B,0
F,Other,58,171.75698717554363,D,D,D,A,1
Female,US,89,-115.00428674417292,B,D,C,E,1
Non-binary,Germany,36,93.96543133272098,C,B,B,B,1
Female,US,48,-211.48599773767756,E,E,B,C,1
M,US,26,-66.19736390323745,A,C,B,D,0
Other,Mexico,66,10.405641246331271,C,B,B,A,1
Female,US,65,-66.3481358466662,C,B,D,A,0
Other,Brazil,99,41.30583066765571,A,E,D,B,0
Female,India,24,162.27908805394532,E,B,C,E,1
Female,India,26,47.15545759965932,D,D,A,C,1
Non-binary,Other,81,47.42353099364145,A,D,C,C,0
Other,Mexico,50,58.45447832831307,A,E,D,B,0
Male,UK,66,149.02803698260513,C,D,E,D,0
F,Brazil,59,96.33295905694634,D,E,E,C,1
Female,India,41,-111.41991371222615,A,A,C,D,0
Male,India,75,-57.50035736584345,D,C,E,C,0
Female,Other,19,114.95222612743473,E,E,B,E,0
Female,Mexico,22,-106.31337273590091,B,E,E,B,0
Non-binary,Germany,38,-87.97085045379185,D,B,E,A,0
Non-binary,India,32,-40.17010001285761,A,E,A,A,1
Female,US,51,111.93948479155489,D,C,C,D,0
F,Mexico,42,76.30282605460145,B,A,A,A,0
Other,Mexico,29,-59.32705867493245,E,E,B,B,0
M,Germany,18,-2.4002633949179635,D,A,C,B,1
F,Other,48,-70.91806793857202,A,C,B,B,0
Female,Germany,98,-16.14426638678861,B,E,C,C,1
Non-binary,Mexico,88,-5.600676422055479,A,D,D,A,1
M,UK,95,59.92642240697595,E,E,E,C,1
Other,China,26,97.4194821852447,E,A,A,B,0
M,Mexico,49,-61.55517210867855,E,C,E,A,1
Other,UK,39,66.33259050200179,A,A,E,B,1
Non-binary,Brazil,71,153.0788992909709,A,B,C,D,1
Male,UK,93,13.927070947051273,C,D,E,C,0
Female,Other,26,122.94352561056259,C,E,C,C,1
Male,Brazil,33,-69.59522620807999,C,A,E,B,0
M,Mexico,56,92.39876124648417,A,E,E,C,1
Female,Other,70,-60.95841651138687,C,C,A,B,1
Non-binary,US,97,25.570748877040156,B,D,E,B,0
Non-binary,UK,45,-70.49357446932733,C,B,C,A,1
Non-binary,Mexico,29,-105.77806451562799,A,C,A,A,0
M,China,77,-28.792547397101707,C,C,B,B,0
Non-binary,India,96,110.47368904214126,E,D,D,C,0
Female,Other,34,-44.32654213738223,C,E,A,A,1
Female,China,86,28.06231296877214,D,B,D,B,1
F,US,71,-21.504995897256958,B,C,D,D,0
M,US,56,19.974092943459667,B,B,A,B,1
Other,UK,58,-89.7251185753501,B,C,B,C,1
F,UK,96,19.937061310311083,C,E,C,E,1
Female,China,43,-29.27313491141868,B,B,D,D,1
F,Brazil,84,-63.564570461213364,A,B,D,B,1
Other,Brazil,55,0.0413548980100883,D,A,A,B,0
Other,Germany,44,25.394732613877558,B,E,A,D,0
Female,UK,61,228.2583357914587,E,C,A,B,1
Male,US,30,-3.573473145657075,A,D,E,B,0
M,Mexico,51,20.871595713608023,C,E,D,A,1
Non-binary,UK,97,-63.02130130946434,E,D,E,D,1
Male,UK,48,97.4558583574776,E,A,E,A,0
M,Other,82,150.80914761860217,B,D,D,B,1
Male,Germany,90,-108.73880665490536,A,A,C,B,0
Other,India,52,-101.72497149661217,B,A,A,E,1
F,US,73,35.61275321646436,E,D,A,D,0
Male,Other,25,162.78675279722714,C,D,D,A,1
Male,Brazil,39,-16.306990589656913,D,D,B,C,1
Other,Germany,22,63.415797486452576,A,B,E,E,0
Male,UK,70,-51.0393476156457,C,C,D,A,1
Non-binary,Germany,69,47.61247369695617,C,B,A,C,0
Female,India,67,-73.95351643286104,E,B,B,E,1
Female,China,27,131.7809793436315,D,D,B,C,1
Non-binary,Germany,26,24.781853824202194,D,E,E,E,1
Non-binary,US,35,-44.3464308190694,C,C,E,C,1
F,India,82,-11.604743630365338,B,C,E,A,0
Non-binary,Mexico,36,16.96162195558685,E,B,A,C,1
Other,China,56,-248.50115368346187,C,A,B,C,1
F,Other,53,105.77234924553696,C,D,E,E,0
Male,UK,18,43.33573523784007,E,E,D,B,1
F,Brazil,41,-34.58216931440479,D,A,D,D,0
Male,Mexico,35,-138.47490491753874,E,A,A,D,0
Non-binary,Mexico,98,-147.49281037676738,C,B,B,C,0
M,Germany,34,-76.68894704329726,C,C,C,E,1
M,Germany,78,153.33303441981334,D,B,C,B,1
Non-binary,UK,99,-27.182161615811346,D,B,D,C,0
F,China,32,-86.90186154746027,B,E,D,B,1
Non-binary,US,28,134.36655057174508,C,D,E,C,0
Male,China,31,177.96721164427493,A,D,B,B,0
M,Other,36,93.77546568447796,D,E,B,C,0
Other,Mexico,79,78.71848881022983,E,A,A,D,0
F,China,91,-16.989298802164544,B,C,C,B,0
Female,Other,49,144.7557986923902,C,A,A,E,1
F,Other,68,-39.12504058573024,A,D,C,E,1
Female,US,74,237.683346122141,E,B,E,C,0
Female,UK,29,-32.330763313596876,E,B,C,E,1
Non-binary,Brazil,36,14.556740940487922,A,A,B,E,0
Other,India,35,2.603868004666243,A,E,A,B,0
Other,Other,43,-43.80465687147828,B,E,C,E,1
F,Mexico,58,-132.3408862070809,B,E,E,C,1
Non-binary,Mexico,48,-22.868489001255078,D,E,A,B,1
F,Germany,28,-59.952186781670235,E,A,C,C,1
F,US,52,-48.96525472624108,C,A,E,C,1
Female,Other,68,22.418163576545155,C,B,D,E,1
Non-binary,UK,38,93.15762378312937,E,A,D,C,1
F,China,74,54.783031635455735,D,B,C,D,0
Non-binary,India,70,-80.28960291383392,A,C,B,C,1
Non-binary,Germany,58,97.28447014268791,D,D,B,B,1
Female,India,55,-157.27642931991207,A,D,A,E,1
F,Mexico,97,4.0776071287160365,D,B,E,E,0
M,Germany,69,63.50049169353058,A,B,C,A,1
M,Mexico,64,-12.230011056203422,E,E,C,C,0
Non-binary,Brazil,61,-15.031339693321227,D,C,A,B,1
M,India,86,157.5386298978423,D,B,B,C,0
F,Brazil,64,-145.61172857263307,A,D,B,A,0
Male,India,40,-45.45928972433479,C,B,A,D,0
F,China,43,29.452173790093962,C,A,D,D,1
Other,Brazil,24,11.13582517090867,A,B,A,C,1
Male,China,28,-107.70869285276909,A,C,E,A,1
Non-binary,Mexico,39,104.98774274153737,B,E,C,C,1
F,Mexico,55,-91.20797912400889,D,A,D,E,0
Other,UK,68,121.69878013610158,C,E,E,E,0
Female,UK,91,-27.82658918931516,D,D,D,C,0
Female,Mexico,22,-44.70151987070041,B,D,E,A,1
Other,Brazil,67,145.16828064382287,C,B,D,D,1
Non-binary,UK,92,175.72001357161162,C,C,C,A,1
F,US,74,254.97898239994922,A,E,E,D,0
Female,Mexico,79,106.60646066172863,D,A,A,A,0
Non-binary,Other,52,12.271874606473673,C,C,E,C,1
F,Brazil,26,-111.82334886060741,E,C,A,E,1
Female,Brazil,26,62.9184131050012,B,A,A,E,1
M,US,66,92.65401353363441,D,D,B,A,0
Non-binary,Mexico,19,11.231857995468916,D,A,E,C,1
Non-binary,US,22,81.8793269063486,D,B,B,B,1
F,Mexico,83,-113.95312176409882,E,C,D,E,0
Non-binary,UK,40,175.98954794439013,E,A,E,D,1
M,India,72,43.69132182184421,B,E,A,B,0
M,UK,56,4.051804484168086,B,D,B,C,1
Other,India,41,-76.43913446568486,E,C,C,A,0
Male,US,54,131.3448986377157,B,C,B,B,1
F,India,18,135.9421910415891,E,A,B,E,0
M,Mexico,27,169.76879048393113,A,A,A,A,0
F,Germany,28,-113.60005366869903,E,B,D,C,1
Other,US,72,113.63745020005882,A,A,E,C,0
Other,Germany,95,27.378693825551302,E,A,C,C,1
Other,Mexico,70,-86.77014889482045,D,B,D,A,1
Male,India,30,-45.27115324269639,D,C,A,B,0
Other,Germany,68,-42.628617375213636,A,E,D,D,0
Non-binary,Other,53,-53.50784168034631,E,D,D,B,0
Female,Mexico,43,14.97859851009366,E,E,C,E,0
Other,Germany,67,144.93800342752013,C,B,C,C,1
M,US,27,120.69575897156672,D,C,E,A,1
F,Other,22,44.85812327346477,D,C,D,B,0
Male,US,75,109.3885856919429,C,D,B,A,1
F,US,92,-74.33263078011107,E,C,B,D,0
Female,Other,89,-45.789813160102575,C,B,B,C,1
M,China,40,39.172404830269656,D,B,D,B,1
M,Brazil,43,-189.34423970943362,E,C,C,B,0
M,Germany,42,-36.3098445470906,A,B,C,C,1
F,Germany,44,249.657114907599,C,B,C,A,0
Non-binary,China,43,-41.93825914215498,C,D,A,E,0
Other,Other,85,72.35600085697031,B,A,E,D,0
F,Brazil,19,107.36740605058,D,A,C,D,1
M,Germany,72,-11.910658683557442,D,E,D,E,1
M,India,32,23.719752045065125,A,D,D,D,1
Male,Brazil,29,171.66072248027103,C,A,A,C,1
