anos,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
30,Hispanic,-5.159235818247912,C,E,33.284462915570124,-86.32008845851512,E,-53.808128082664744,D,D,-17.62131595929805,B,C,D,88.68695481793414,B,1
61,Black,-21.66351902036648,D,B,-116.10457211759488,12.500785768027495,D,-120.2788008096393,C,E,-122.9137025119023,B,A,D,-19.118807434846833,E,0
32,Black,57.758290468369545,C,B,-87.25165051827774,26.74758433169394,C,-57.60439470476704,C,E,-47.77898251987185,D,B,B,46.25392604971611,E,1
24,African American,157.38887978118936,C,C,9.688775278428583,169.36234739360282,C,22.667567910823408,D,E,95.3190300157238,C,E,E,40.11024587042518,C,1
68,African American,-181.8449032521445,B,C,22.777871529985852,127.44699264334933,E,90.15979295300454,C,A,-60.79584808880618,C,A,C,-51.424164061141845,B,0
30,Asian,-120.64150857482115,C,C,136.96134642155317,4.590384584951898,E,-134.3321327818294,D,E,-38.635642526473475,C,C,D,75.13470747877459,A,1
38,Hispanic,129.42951965095543,D,D,-15.672946995503366,103.24162116003926,D,149.31923497673674,A,A,112.25559983464566,D,A,D,30.10183890262848,D,1
66,Asian,-44.4773262888385,B,B,-198.24008096244714,-53.84452217475767,B,78.04683500650128,A,C,179.8769856553047,A,D,E,-144.70204997636722,B,1
43,White,-151.94715850879606,D,D,66.70230188446943,-236.3903459416496,E,-1.3433876933974644,E,C,79.79023017287925,C,A,A,-40.651636179891064,C,1
46,Black,186.1214157108087,A,C,-78.27566349701412,-24.682043465947135,E,-39.65505270734527,A,C,-45.44495138637686,A,B,E,-151.13636447348148,A,0
69,Black,28.000000541228903,D,C,-55.41963843011758,-102.95908734344003,D,-69.21600290476553,B,C,-32.7996208354091,E,D,C,159.16174048042413,D,0
42,African American,-203.34468745522526,B,E,-137.2421941693392,94.6130805118256,E,-80.9014146392986,D,C,-74.35042115915222,B,E,A,8.259676181039534,D,0
40,Other,53.480820995123736,A,D,66.03545396574897,227.81195594778757,B,-68.2328560661187,C,A,8.84152095842698,B,C,E,-122.8275414354329,B,0
62,Other,122.0090946970362,D,D,-10.951542210625595,-104.52771132965243,A,-116.33937993348962,D,A,-87.48104148941786,E,E,A,55.92910440724531,E,0
35,Other,156.70857681015752,A,E,-211.9733453108775,-33.01849954360367,C,81.4861470118246,E,E,87.38484672522674,E,C,E,14.27693842462599,D,0
63,African American,162.15323549406097,A,B,115.08021252261607,-18.615885672485224,B,144.46295909448185,B,C,11.70843455949188,B,C,D,94.68353483393811,A,1
31,White,72.55027038388103,E,E,-76.71047385262655,-97.98245169740895,E,117.77756313223907,D,E,42.30769195836982,C,A,B,-124.55246069143384,A,0
50,African American,-119.44744400383894,C,A,24.678248759779255,157.9571408349049,B,-91.99537343151414,E,A,-5.865158720967165,B,E,D,-15.802254305547564,A,1
55,African American,98.93478210263522,E,B,-46.786620613459704,-34.760138811936194,B,27.440102664452187,C,C,135.36840561249502,D,C,D,-83.21920883141864,A,0
42,Black,225.73849265550763,A,B,-4.223021705007255,-10.485868475136325,D,70.04441320456316,C,D,111.696447039798,E,C,B,-26.468435612838594,A,0
54,Hispanic,-66.74255764073219,A,A,-114.131525294472,112.19988411195254,D,-113.55676420776265,D,D,5.667758237604366,A,B,D,102.26739095214813,D,0
28,Asian,-71.61097804784815,D,A,52.546610706690956,84.52033239021054,C,36.55250677895556,A,E,91.95218227455698,E,E,D,-220.91943325071637,E,0
37,Hispanic,-58.0138392861696,B,E,-130.45501411204643,-109.13593098963543,E,-62.729405704107485,A,A,-39.43613781046477,B,D,B,10.652942974069378,E,0
72,Hispanic,37.11951179105959,A,E,-5.310768580221676,8.864232570005951,C,-86.76866489684191,C,D,-73.59355295287394,C,D,E,-152.93094416237955,B,0
60,African American,-26.85960909010471,D,B,90.19562088467555,-185.5369434692436,B,-58.499347889454,E,D,54.76313951176359,A,B,A,-35.43873639845976,D,0
54,Asian,187.4086324458178,B,B,68.98359964408168,69.06141116132868,D,71.48347705797534,C,A,-65.628793251453,D,E,C,-39.622543456656516,D,1
22,White,-39.274669744331234,C,D,-84.39942950681122,-60.55030617738934,E,19.409952196719658,D,A,-29.67361203759783,E,B,A,102.470665345219,A,1
19,Hispanic,44.61432342960857,D,C,-166.90968194022068,-59.41326453576426,A,22.301857543105292,C,C,-183.09961956730467,C,B,D,-55.45445295738981,A,1
69,Black,-52.741407216420335,A,C,97.27943401852082,106.88312508902267,D,24.153284654232028,C,B,-40.117059939407824,A,A,E,194.33081561161907,B,0
76,White,60.45526616385819,D,C,3.3211749748449217,78.02451776201143,E,-131.21954226821478,B,B,44.28731667709185,B,B,D,-27.350445170679517,D,1
45,White,-177.0112882552889,D,A,-0.7213785668447952,-80.27688853534947,A,113.71329072658945,A,C,84.47511496557019,E,E,B,-92.69454789224544,A,0
44,Other,57.510092849688576,B,E,-37.65802697672575,-125.60305741395746,B,-114.29137862585735,A,D,-143.17335328642838,B,C,A,100.62075279004704,E,0
34,Black,46.991166016787865,C,B,-9.022511844544908,75.05444477435611,C,79.1354240650897,A,C,140.48117858845623,A,A,D,116.73502203955685,D,1
21,White,119.75856704730616,B,A,47.122718549298256,-100.3255389767822,A,-150.8227833071245,E,C,-15.993038635531676,D,B,D,8.394650714206463,A,1
72,African American,-49.51836369431303,A,E,36.914873457309845,-10.23369649655132,D,-102.68588400809125,E,E,139.84879050758792,A,A,D,15.204724160717554,E,1
75,Hispanic,6.324668958425823,D,D,-78.72365388692012,48.76799356753009,B,-252.7871938845732,E,C,-157.75322674206362,D,E,D,-51.17356143754945,D,0
65,African American,-13.56675058176945,B,C,16.467839991877355,-52.91610673305146,A,5.220843977599293,B,E,-26.341641892128237,E,E,C,5.047175461432905,C,1
25,Hispanic,50.388884172067314,D,B,-61.10980408429929,-9.773455577393424,C,-92.55392357373276,D,A,165.41691989966674,D,D,D,-55.194851977384964,E,1
53,Black,171.67057522441957,C,A,-24.289217815298773,-41.66458598915659,C,140.15897925073207,C,E,54.51409085667754,E,A,E,231.15174527613377,C,0
60,Hispanic,-121.36993554117473,B,E,82.6482774754927,185.34868979275998,E,-60.2094427386619,B,A,69.5330235977843,B,E,A,68.39941044045736,A,1
73,Other,60.44987303897824,C,E,70.48941628755004,15.884204421707537,B,70.0142762647565,D,E,-16.280657066599495,A,B,C,119.38448583645196,E,1
67,African American,50.07029964793384,D,E,220.85581551254506,3.8471327598359197,D,51.05134210165686,E,D,48.037060877527104,C,E,B,-77.63363383230896,E,0
55,Black,89.09852727342088,E,C,-230.26248816353814,61.812236576981675,A,20.22765316939846,C,A,28.231430100892602,D,E,A,-92.47079084038614,D,0
63,African American,-67.7621255996353,B,A,58.52602653031895,3.234095986247889,B,31.683962180684066,E,C,16.49716559663322,C,E,A,-63.92122378858339,D,1
61,African American,-127.31440045068234,B,C,-26.726316285654246,-27.612278987396493,B,-25.22724845850144,E,E,-87.95265088421917,B,E,A,20.244246243642927,D,0
49,Black,217.19670600901622,D,A,-127.86531843605877,1.6197924014766631,C,-133.33258266549265,B,D,94.15880910237406,D,B,C,148.6285860656199,E,1
19,Other,-67.93455642653842,A,B,-55.18779915179897,-17.48451460808494,C,90.84592206351005,A,D,123.29635625387188,C,D,D,-102.92948101350672,C,0
60,Hispanic,55.287693560084584,D,A,25.063130321760337,-120.85772051039427,A,-177.1988147742151,A,D,-180.52298961015913,A,B,A,41.16599803710554,E,1
57,White,-200.58564447199555,C,A,-98.67370278538486,-11.447972180121525,C,7.0292928949193545,E,C,109.0522374143859,E,B,D,-35.1531485979293,A,1
29,Other,49.9244340578806,D,C,-18.414884014257435,-72.01569213817177,E,-11.400210983735725,B,B,-55.144898177328606,C,D,E,4.370957063003549,E,0
34,Black,42.64912960315814,E,B,134.72948488605945,167.95585552016968,B,-28.270964083626822,A,B,-41.862411001658586,C,D,B,22.696217505596646,D,0
19,White,-9.387534623582667,E,A,-121.98956207906795,38.20302857473258,A,-51.66738399121673,E,E,-16.885598288376308,B,D,C,85.96112023015054,A,1
57,African American,-56.947017803096266,D,D,-42.498526985486066,45.24376735661296,C,22.215090631604852,A,A,-128.5836623017075,D,D,A,-290.8356127602103,A,0
63,Other,-60.61268460149386,B,D,62.00590485575835,-102.90466014935585,E,-31.141128850335143,C,A,-11.060596251847395,B,E,E,-39.034100382458945,A,1
41,Black,-131.87339781172906,B,B,221.45024896097172,32.71696791100827,D,-73.16343826329495,D,A,-78.15910730702511,D,D,D,-62.2575203016521,D,0
32,Asian,-2.3894177186225396,E,D,76.40418258847063,-76.23436698231131,A,-30.846518561871754,E,A,-52.6031696347915,D,D,D,83.24881489874878,B,0
22,Other,78.06330228362248,B,D,-141.56394067670982,-216.73376269758373,D,18.45205568516854,A,B,-21.359555726520718,E,B,A,170.11221610096533,C,1
57,African American,-54.51313895424447,C,B,-47.17178868318239,50.04313786915008,D,-16.525875849621745,C,A,-49.037166532638935,E,A,C,-63.33536214383058,E,1
42,African American,71.43499448077534,D,C,84.57551594144924,47.23312147558575,D,-19.347255787057723,B,C,-144.03840937699076,E,C,D,-43.348339743227776,B,1
31,Other,103.66690667911367,A,E,-10.910287926095123,-0.3466406784203418,C,-70.38848814902259,A,E,87.50956137582885,A,C,D,148.1485647006897,D,1
28,African American,-22.631026549758428,D,C,86.79754525300683,-86.16111399059409,B,143.60008446030528,A,C,-120.34274937346193,E,B,E,3.3344671708082556,D,0
20,African American,-26.13349434255393,D,B,-78.36884130963622,-10.728567680837807,C,-34.253801612342485,C,A,189.67275695915433,D,B,A,21.664585156009306,E,1
38,African American,141.59515135910567,C,A,-110.25324644475567,27.526131579022373,E,91.80834467088515,B,E,-79.38108509555678,E,D,C,-75.23805827259503,E,0
59,White,210.77773946397124,A,C,94.73844374641945,-8.412140373940172,D,217.84435374123424,C,D,-55.02552815884301,C,C,A,-3.257140604221663,B,1
76,African American,-73.36854670382614,C,D,53.608057947554414,-216.68484171278294,D,90.42591122351537,A,D,92.87676245381604,D,B,E,-22.044474734888766,E,1
30,Hispanic,46.14196930997852,A,A,48.70357283706098,126.63881994280078,D,-36.62515613955066,E,A,81.72682079498918,E,B,E,-77.095516969097,B,1
31,Other,-34.527345065612764,C,D,-39.91865874536567,-20.540291986065693,C,-34.21168995163234,E,D,-218.62701999573164,E,B,A,-166.05319018826214,C,1
32,White,-54.273391597606846,C,C,114.30321276007784,58.113617620460445,A,-83.70885818286988,D,C,32.00530821142766,C,A,E,37.362309938926224,B,0
75,Asian,85.80607465640414,A,A,-215.5698914058434,-60.10759147763228,A,-67.88260196738565,A,C,3.833868597300981,B,A,D,-29.930199480884568,B,1
60,Other,80.9558986370432,E,D,46.9736273012624,-85.21892853255689,D,-33.74419131279311,B,A,-9.980458584101438,D,B,E,31.25677674090081,A,1
26,Black,-167.791088979489,E,D,-15.91385440855649,-10.642878461027957,D,-236.48280542802414,A,E,-129.07339203988465,C,C,A,30.014026848886722,E,1
21,Asian,-8.25539159674703,A,D,224.61975322780336,56.17602175048065,E,66.69986754614918,D,E,191.1048535471563,B,B,C,60.80740388884301,E,1
44,White,145.36403151041378,D,E,146.852461100521,171.04548808935857,D,199.49298304175275,D,A,-78.50867144108243,B,D,C,-26.020819699686214,D,1
34,Black,-124.3248405528919,A,A,7.616349523809266,-61.4417352218969,A,-210.92914443762822,A,D,-143.10332532261648,B,E,B,-123.66670899670984,A,1
40,White,-108.09879854785964,C,E,96.2610183718087,-53.90626717975117,D,-143.86931554154435,D,C,-187.15435725185608,C,A,C,-48.18590621954769,D,0
44,African American,-7.230814042169855,E,D,-196.92194201547665,47.24767590451097,B,39.09176478571371,E,E,-66.0644864289983,B,C,E,107.51439677812915,E,1
28,Hispanic,-218.67787766635044,A,E,-65.16966644841999,118.21662915339257,B,-128.1086058490482,D,A,-25.268061288920663,E,A,D,53.22174299824087,E,1
63,Other,61.85187503472203,D,B,77.04099074384598,48.89375918884931,B,37.409023507574375,D,A,-145.66022665411674,E,D,E,102.68791263404822,B,1
52,African American,40.23265198887928,E,E,-66.45710651073908,-156.87032678904595,C,107.17372361592518,C,B,-104.73397978284244,A,B,A,1.5766856439853958,B,1
68,Other,27.61924804080749,B,A,-33.89312287218996,-22.543993781788327,A,103.81567471095372,C,E,-31.876622827347333,E,E,E,58.781313294337025,B,1
33,Other,94.32117062072794,C,A,-12.367932396429593,62.51565906303173,A,-41.24565446489303,D,C,-104.52493841060438,B,A,A,-77.85420280325131,B,0
39,Black,88.51328903650526,D,E,-163.9858669258406,-45.00745016122805,D,-91.24735213322064,A,A,-17.71185186187416,E,B,D,-19.719534777767397,C,1
18,Hispanic,105.84715626168082,A,B,-56.97787220221643,159.9274133715757,E,19.388237616538017,A,A,30.205257250107,A,B,A,74.58018470747358,B,0
54,African American,52.768811194440225,E,C,-98.97518379811741,137.3623673818329,A,82.29225078764019,B,B,54.26662112853396,C,B,D,-54.92479055295735,A,0
33,Asian,-3.3297587400205964,B,C,-9.746259895887201,-160.16441086076685,E,-84.46372872770691,D,E,-32.95714420190697,B,C,C,-61.88893374214685,B,1
25,Hispanic,-33.90148933543011,E,A,91.6056933717963,82.32853909858645,C,-154.56506567576338,E,A,150.59367827534123,A,E,C,7.320125487887272,E,0
20,Asian,-20.994174739670335,D,E,16.93649733900426,-35.96604757531512,A,-56.295051143544015,D,A,-190.0551065571229,A,E,E,88.46233145319296,B,1
26,White,-67.58939146312275,D,C,-65.56051050992731,-156.2468726452387,E,16.858833104346534,B,C,37.18429652982017,D,E,C,-152.95841866680854,B,0
50,African American,-74.77622803833411,A,A,72.61674222688349,15.1891131530627,C,-108.92468134013615,A,E,-48.622562985803,A,B,D,26.115004132047297,A,0
69,Black,-79.15953003195854,D,C,143.12950854224513,-37.85044711096704,B,29.888652202917896,B,B,-163.75777558101618,E,B,A,-22.542220593962778,B,1
33,White,2.9196868859535092,E,D,68.3787394453469,-113.31707475745614,E,-52.97459280959234,B,D,39.12641765233623,C,E,D,181.72806240661524,A,1
48,Asian,-93.13413925514239,D,C,54.95279951518758,7.051905107840333,D,147.81781609511467,B,C,-54.18952231010782,C,D,E,-94.75455834191322,B,0
39,Black,-48.9409631649096,E,B,-211.32897259401432,-34.70770767227988,E,-108.52613690766006,E,A,124.90607636046138,C,B,A,10.279920956022295,A,0
38,Asian,52.01251305073534,D,A,84.7534185415916,-15.35985001639718,A,135.83865730917347,B,A,11.241211398628092,E,B,A,12.490445789922743,E,1
24,White,192.55712087248867,D,A,49.20624604200399,-67.78697442008756,A,-0.8134626694570632,B,E,57.276829949485574,A,D,A,-23.174383298416018,C,1
61,Hispanic,154.46992087335104,C,E,82.4181411089825,6.524317367217964,C,111.34079934152894,D,E,148.47456650195002,B,D,A,109.20885845369529,D,1
48,Other,-53.020673225465366,A,D,-179.66284181131465,92.94914975642591,A,-87.81042061041757,D,C,88.15272246187094,B,B,D,19.165161048270704,E,1
70,Hispanic,-39.090664147622874,C,D,-96.15437949449665,-19.824947705975827,D,73.40559114322433,B,A,247.37247168398423,B,A,C,58.66434253170585,B,1
30,White,17.68589208498902,A,E,69.38379945134741,64.46044582093418,E,57.68715632700972,B,D,79.47353182215893,B,D,E,-53.832260533656836,D,1
55,Asian,25.08155988792361,C,B,8.575210081876683,105.7365491845129,B,41.36974864689106,B,E,39.89587012468798,A,D,E,100.41140294671969,A,0
41,Black,-61.58263222944383,D,D,95.10580935653599,121.54664663625626,B,-129.56008154754613,C,C,-68.88870671737706,E,C,A,-146.99864093917083,C,1
24,Hispanic,-75.38913860568796,C,C,76.65689971671557,-40.205613173657454,D,2.370437019751463,B,E,-54.268179421805506,C,C,A,-17.462435768280695,A,1
45,Hispanic,149.3425234023365,B,C,-56.56247836993822,31.25831783351025,C,-16.72474802446967,D,E,-132.60936375096418,B,A,A,-12.764178050963725,A,1
77,Black,65.3339251485857,B,C,72.21503241795031,-73.14219474180398,D,4.202938402169329,C,A,-30.66777722264588,E,D,C,61.80791520835543,A,0
31,African American,-26.068635209864212,E,A,-172.95771387558105,-138.76856861622915,D,53.37480471424245,C,D,-23.67805604587349,C,E,A,18.22129781833002,A,0
27,African American,71.712964437725,C,C,-118.98223911452112,-138.97514779642813,B,-132.54764428557803,B,C,12.9024275425591,D,B,B,64.61198688179122,B,0
49,Asian,-10.864051786940603,D,A,-72.3734886164563,-162.52826826799574,E,71.25802014081277,D,C,42.38991159176868,E,A,A,-61.66261500158326,A,0
55,Hispanic,-2.49120546719463,B,E,-113.72007724069384,35.87836545720268,A,-32.18594461655635,C,B,-17.833144332862787,E,D,B,-22.84082853206654,B,0
46,White,-45.75137200435183,A,C,69.63375808450792,58.744846621443635,B,-65.10610715764486,C,E,67.18464912445953,B,C,C,72.13898085799512,B,0
69,White,51.840738134026054,A,E,-64.68178445559859,-64.88454213021164,C,125.1052875692011,D,C,36.960808552350315,A,B,D,-221.28944165362424,E,0
22,Other,4.547869999907856,D,C,66.18622781025798,-0.49783154410598646,E,-75.17507864767316,B,C,26.899077182313526,B,A,E,46.60266801969635,D,1
71,Black,110.34417036337018,D,C,68.74368146441961,-267.9353268130075,B,12.591007524671694,D,C,38.62866104328727,D,D,B,82.95444456385145,E,1
69,African American,-110.37982853610472,E,A,57.51585091055057,-192.93609960099405,A,120.61255172556693,C,D,69.43993625916094,C,D,E,-7.799486202593045,C,1
40,African American,95.18413827249518,A,C,-145.70923655510418,72.58553726616792,E,93.43034074376763,B,C,63.21313853646158,A,C,A,58.75222240144355,D,1
31,Black,-23.38364367737898,C,E,44.40789856077309,77.06384548599935,C,46.80417388670748,E,D,28.781733834596245,B,D,C,95.48800214239202,B,1
76,Other,-4.404471199621821,B,D,-60.71153291689741,-45.88133779856663,E,-57.699615151768654,D,C,114.58164076723423,B,A,A,147.62791059267474,D,1
74,African American,30.080174882667755,E,A,-206.30378320874541,-81.55421298672103,B,-118.679844164609,C,E,-71.05503309894425,C,C,A,-135.09681999603345,E,0
26,Asian,-130.76645167317434,C,B,-11.45831641199639,28.42034817490257,A,-18.25511184674909,D,A,62.044136439683705,A,D,C,-172.248758431522,D,1
79,White,-179.37824857819317,A,E,261.00645306901214,-102.92430181052814,D,-248.20318819054714,D,E,75.33828018531268,B,D,E,-9.479315143285385,B,0
44,Asian,314.71079025437365,D,D,114.70679104907455,12.22182052404759,D,-22.157982750957846,C,A,23.32281349429059,C,E,A,11.099406197616817,D,1
27,Hispanic,102.49218149347816,E,A,149.5692969198651,-98.64615928342323,C,108.64705594803917,B,C,13.264578557846257,B,C,C,128.43227330168722,B,0
40,Hispanic,3.6222300837421595,A,E,-75.64997442176782,-3.3756731902704824,A,-37.29870396155616,C,A,178.20201015160978,A,A,B,28.94499610456407,E,0
56,Asian,130.01224696284658,A,B,-72.16966273866323,-39.70428631446706,E,-28.041932945149163,C,E,12.59494732123066,D,B,E,-59.68955340134241,B,0
58,White,-7.342860311179149,B,B,-4.9223017797293105,27.077195350158355,B,-171.62193399619773,A,C,149.08810625037992,D,A,B,-89.14327430801954,E,1
71,Hispanic,241.84792599041057,B,A,-52.71876615188228,147.81565773196493,A,-25.831421244478914,E,A,76.89959487384354,A,C,C,33.94233416213594,C,0
58,Hispanic,8.966660312043908,E,C,-76.52975806767371,-150.72533540709392,A,22.703843907677175,A,D,5.328580958151885,B,E,C,3.2216057147565107,D,1
79,Hispanic,44.771959795532204,B,B,84.08701648824837,165.72295656672514,B,0.6363445006387805,C,D,-7.266163456821364,A,C,C,3.574504641887509,A,0
23,African American,43.54842348136788,D,A,-18.326774276590342,-202.23708724666585,C,-140.02071449627243,B,C,55.3778177901496,D,C,D,21.089535627969695,E,0
42,Black,27.064055186512103,C,A,-20.10844872637479,161.46037037163282,C,-39.03820721424299,B,E,-39.29020144474531,A,C,A,58.160937040097274,D,1
