age_range,disabled,nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
65+,Physical,Other,D,D,D,67.73142224298331,D,B,71.05518866198628,-205.42809098590578,6.887349610909259,B,0
36-50,No,UK,A,D,E,79.56171966147059,E,C,173.70115443470587,-12.702714708632731,36.98004335079658,E,0
36-50,Both,UK,E,A,D,-154.05901868260173,E,E,-55.860901226851865,-20.393534658125958,-195.4940468438495,A,0
65+,None,Brazil,A,E,B,-265.0771994508204,D,D,46.838181298098924,-113.44316731676432,-118.51463841708372,C,1
51-65,Yes,China,B,A,B,-16.518395094105554,C,B,87.31301285474743,-119.14379951000171,67.56028039637145,A,1
65+,No,Mexico,C,C,B,55.551941983183575,A,B,41.45059170612297,-48.491150911004176,53.54893798509819,C,0
36-50,Both,US,A,E,A,35.70720173737752,C,A,25.495328708091762,-16.471993944468142,3.123665522467054,E,0
36-50,No,India,C,E,E,123.05792007643907,B,E,110.55640304573654,50.39403151524261,-104.9513381712122,A,1
36-50,None,Mexico,A,C,D,-116.08500715607715,B,E,68.50958973172064,-108.02079579268182,-78.80086560796917,A,1
51-65,None,Mexico,B,D,A,80.53522010265222,B,C,8.995995427243935,-134.82339507593318,63.64183800541085,C,1
65+,None,China,C,E,E,-184.7630459112372,E,E,-30.893111047884776,19.005125566582848,-39.31245449535737,D,1
26-35,Both,UK,B,D,E,46.43333251592857,E,D,-39.90936939012122,27.842754523188894,70.34536679306038,C,1
51-65,Mental,Germany,C,C,B,240.41986372066853,A,B,79.6312171646682,-71.92274976916664,-38.74613459141414,D,1
18-25,Both,Mexico,C,D,E,-42.85972997398246,D,E,-209.1335247307306,-51.100616491385345,41.95063726638815,E,0
51-65,No,China,C,C,C,85.36307769075377,A,E,-101.77251232948747,-25.512799591038466,-14.041880772060198,B,0
26-35,Physical,India,C,A,D,-89.61293151311162,E,E,3.112074267256775,81.42281835018395,-12.89823299997395,A,1
36-50,Both,UK,B,B,C,23.826995417386378,D,B,-30.101082978298084,-32.48250633109016,-115.07521735699481,B,0
26-35,Yes,China,A,D,E,-151.91867875042362,D,E,78.81370649342715,-123.61062900440804,-52.76352106282142,E,1
26-35,Yes,UK,D,B,A,-45.349205797442785,A,D,-133.916064483216,-204.0965365136089,-12.242715836318101,C,1
26-35,Physical,Brazil,A,A,B,-68.96533790712579,D,A,-48.027771565382935,-135.12397561549733,-83.7468945273774,B,0
18-25,None,Germany,D,B,A,5.483755024120178,C,A,-101.74240295354258,107.53843332753847,-102.34527758216649,A,0
51-65,Yes,Germany,C,A,A,-179.5639770570544,B,D,-71.02929040481652,149.87987422707465,29.253359171725222,D,1
51-65,None,India,A,B,C,-5.415390088345591,C,D,-91.42831243443517,149.47258468607413,12.642861260426677,C,0
26-35,Both,China,B,E,A,-6.72176415371476,D,E,-222.5620451422591,-3.495390707789093,32.387213186627804,C,1
26-35,Yes,China,C,E,A,-73.55349066858984,E,A,102.13641547555909,-9.797698939004064,-80.3368109235521,B,1
26-35,Physical,Other,B,A,E,-13.460358123545207,E,B,149.4316199792301,-24.52525312723363,2.6344322701561267,E,0
36-50,No,UK,B,A,E,96.02670228141899,D,A,-77.62872791790629,-67.07653136061573,-36.25099038404313,B,1
26-35,Both,Germany,C,D,D,-72.11689825879976,C,B,136.71948741956058,-122.86728104909895,-7.389896957205898,E,1
18-25,No,Other,A,C,D,-14.30754229398801,E,D,-232.15739662412798,9.452215632248182,-20.899145586151572,D,0
18-25,Physical,India,C,E,E,-20.601150204189846,E,E,102.38447253407796,-147.653040036596,25.0040110672235,C,0
51-65,Both,Mexico,C,C,E,-117.62614997131067,E,C,12.262107374671572,-66.16518101523258,-50.2528945991525,E,1
18-25,Both,India,A,D,A,5.351176442397467,B,B,101.66336380075762,193.43340986719392,215.8413831219855,C,0
51-65,None,US,C,B,D,224.9370209903021,D,E,-59.45328722560445,137.1404137623586,23.660360252984315,D,0
36-50,No,Brazil,D,A,E,-21.886205848142826,D,B,142.23260315785046,83.21576180726107,176.24182705622417,B,1
65+,Physical,Mexico,C,A,C,-5.046030842965447,A,D,-16.2494174842863,14.532290573032943,98.49285305284715,B,0
51-65,None,Brazil,E,D,E,130.40824833528305,E,B,-75.02952602998948,184.8658490629773,-11.673148795733718,A,0
51-65,Both,China,A,E,B,20.562113144264078,B,A,68.227067289853,105.45604382267018,167.96819240402058,E,0
18-25,Yes,Mexico,B,C,E,11.070472725477359,E,E,-42.96931851291012,2.6013597872673646,-195.69293902296354,D,1
26-35,Mental,Brazil,D,B,A,3.5339469990489585,B,B,-77.7551844700202,-120.50407830338064,126.24893742725025,A,0
26-35,No,Other,B,D,D,73.0476856652119,B,E,17.501032209917106,32.52360866709394,-235.19283528813912,B,0
18-25,Yes,Germany,A,C,A,-226.67276400893047,D,A,10.160462857130671,14.498588401675308,-54.85724141236415,C,0
26-35,None,China,E,C,E,11.923231895022326,E,C,-65.90868014052637,34.50802357675814,16.699893025035788,C,1
18-25,Yes,China,C,B,E,-143.3733289730643,A,E,-98.23044339573278,-226.18237286967496,-80.83925333353952,C,0
18-25,Mental,China,A,C,D,-50.1707189415607,D,A,55.45031386978805,-87.48179622455343,-102.43265135219619,C,1
51-65,Yes,US,A,C,A,56.183904692091055,D,E,143.84820822941214,-8.57106003556614,159.45776592900415,B,1
65+,None,China,B,A,B,24.34491939870433,E,A,-48.03682518142589,-143.61731061459827,-82.3629305504645,A,1
18-25,Yes,India,C,B,C,156.19084504388806,B,D,-45.75306862778858,91.33689864411608,-133.70219192187804,E,0
36-50,Yes,India,D,C,B,-35.22705695339045,A,C,-17.996353202152548,-67.1767481491886,-62.15247231828943,B,0
65+,Yes,India,B,B,B,-101.11057423496625,C,B,29.66558494539495,-95.44314334807467,-68.42374262335015,C,0
36-50,Physical,US,C,B,A,224.7930865776488,C,C,206.11906684387912,-63.22789094683352,-95.02837926689347,A,1
18-25,None,US,C,E,C,16.86495272825392,E,E,44.02352507743627,43.92611673906061,-9.592876941577924,A,0
51-65,None,Germany,C,E,E,86.83171878738153,E,B,38.079483300162195,-123.39360346361426,31.916735119213413,D,0
51-65,Both,UK,A,B,B,-146.09615614359254,C,B,-86.10214967705187,58.99810901172873,-5.077842644743044,C,1
65+,Both,Mexico,B,D,A,245.8345582164919,D,D,-3.79970915829509,-41.202006629459945,45.44818671277276,A,0
36-50,Mental,UK,D,C,E,-8.459142848709227,C,E,132.44259653529886,5.028336138614712,-26.75301447142328,D,0
65+,Both,Other,C,E,A,-11.187713529862126,C,E,84.29590740502825,24.316216758395527,-55.68927372075814,A,1
18-25,Physical,UK,E,B,B,77.16634055329354,A,E,-62.41066345610893,29.172341491063886,17.201529501860772,C,0
65+,Both,UK,D,B,E,-30.612865290219638,B,D,29.304924859930594,36.329269207134764,34.457163763496965,A,1
26-35,Yes,India,C,C,D,142.38778090467432,C,A,-44.33350492716507,-37.28845565507968,95.77642558740558,D,1
36-50,No,Other,E,B,B,43.038916769841485,E,E,71.85881772102873,21.402092031258135,62.80740433603198,E,0
51-65,None,UK,E,A,C,-59.68384987829244,C,A,64.59461445659541,-33.153706414285594,-33.329600573634316,A,1
18-25,Physical,Other,A,A,D,-95.11658045074813,A,E,215.86613606944795,158.06788259276703,29.584029912931577,B,0
26-35,No,India,A,D,E,177.69641892155227,A,D,101.36348547885461,97.12218013660929,-136.15880804727024,C,0
65+,None,India,A,A,D,17.037585782616507,C,E,-69.09443029521236,10.90846736364271,27.975201391872346,B,1
65+,Yes,Other,E,C,D,-202.63416297602114,E,B,36.115121778808955,-76.41816215527804,-2.213510332794387,A,0
36-50,Mental,Mexico,D,D,D,-5.146441335858481,D,E,-9.831972018444777,-1.7323623609303822,-31.521291550757898,B,0
65+,Mental,US,E,D,E,8.80971829858874,C,E,-166.8140651503567,-35.000237938103865,170.87767157280658,C,0
18-25,Physical,UK,C,A,D,-83.6021321102568,B,E,-71.38648281455102,89.38619889871985,-90.1923741719742,B,0
51-65,No,UK,C,D,B,33.273528078529715,A,A,-10.822982127116825,84.99584633979099,-40.45063800584139,E,1
36-50,Yes,UK,C,D,D,-137.27303892469348,B,E,-142.03142920567052,-36.38444901623641,-5.494548162061486,D,0
65+,Both,Brazil,A,C,A,102.75005947256601,D,E,81.940510507422,-56.44618967218109,109.25815038165523,B,0
36-50,None,China,D,B,A,-25.397115765943497,E,A,60.69140628638009,-65.76295797649941,-36.6917084724936,E,1
26-35,Physical,US,E,B,B,-175.5992138947576,D,E,-37.00544964360336,19.472233047034997,-125.71466700424523,E,0
26-35,Yes,Brazil,A,D,A,-77.5972807081839,E,D,-123.42113544302357,-5.867153472550336,94.82119500001578,C,0
36-50,Physical,US,D,B,C,-91.9242440072589,E,B,197.61776800463915,93.06091953093198,109.95742347329715,D,0
18-25,Physical,China,A,A,B,39.82514076678969,E,B,-36.45679558969934,-103.17524628888948,86.08859733516181,D,0
65+,Physical,China,A,C,B,99.46554561704292,B,A,-55.600004048024665,86.28943022670697,42.70601131668435,E,0
36-50,Physical,UK,E,E,A,161.76183081868177,E,E,16.10432075906327,24.392069047335166,51.97092369060871,D,0
26-35,No,UK,E,E,B,-73.13894152008126,D,E,47.22308005743333,-59.88106516512134,49.52831512337324,C,0
26-35,Yes,Brazil,A,B,C,-8.34680637574008,A,E,142.2671686565933,-68.95871089297792,-32.750145048667115,B,1
18-25,Physical,Brazil,B,A,B,-7.522667279465857,C,D,164.37920518684166,-216.09141250678226,-86.19997784014556,D,0
18-25,Yes,Mexico,D,D,D,189.86209878439803,D,C,-67.36573393413617,-53.926486830070374,58.36454460944168,E,0
65+,Yes,UK,B,E,D,25.117473325929936,B,C,142.60532082818867,100.5330332774045,0.11024504345287554,A,0
36-50,Physical,India,B,A,C,44.90960556953979,A,B,-82.25138069021007,143.095819628271,6.599525371602559,B,1
18-25,Physical,Germany,E,B,C,-154.01115178003008,A,C,73.88810857203634,8.0244854094112,173.1653934902583,A,0
36-50,Physical,Germany,D,A,D,129.55420838072328,D,E,-138.68898908476888,-28.059202558515466,-3.773451653453392,D,0
26-35,Yes,Brazil,B,E,E,-37.73802990490685,B,B,44.69442360960269,-124.10777146157923,89.31002968337961,E,0
26-35,Yes,India,A,B,C,-118.21676287892127,D,D,-20.23083263557392,86.5596149939265,0.22078280225318417,C,0
18-25,Mental,Brazil,C,C,A,75.1118878962522,A,D,31.833239332937456,106.65667899105154,87.36061046139513,E,0
36-50,Physical,Germany,A,E,A,307.69659125020166,A,A,-37.19788695315254,-117.53149117621768,-16.82738029665514,B,0
18-25,Both,Other,C,A,A,15.059974265292682,A,E,82.15034916256717,-52.32647935717327,119.45150075816404,E,0
65+,Both,India,B,A,B,77.20103411561622,A,C,1.2725303154946637,20.842090440488047,-144.99054854446368,B,0
51-65,None,US,B,E,E,-139.06807920443475,A,A,23.83961562310653,11.487925345255343,35.33130153184158,E,1
18-25,Mental,Other,E,A,E,91.09615630199166,E,C,133.9369220376875,-147.46657980691708,-52.798272806751456,B,0
51-65,Both,Mexico,B,B,E,-23.21610697046321,A,D,47.05278121867679,-46.97527447154829,-33.61265896619865,B,0
51-65,No,Mexico,B,A,D,-36.833325719067496,D,A,51.25033644571211,-13.16875513702152,-137.49576615379476,E,0
26-35,Yes,UK,A,B,A,65.23466198886102,A,E,-107.21255344022491,-98.85423715361425,176.77813237043785,A,0
65+,Mental,US,B,B,C,2.891450712336616,A,E,104.47505161821023,-202.22115961535954,6.123689676170235,C,1
18-25,Physical,Mexico,A,E,E,-18.779870538783292,C,A,-150.1355619171893,262.6129699227707,111.64837486051051,C,1
51-65,Mental,India,B,E,E,-104.93239136267454,E,D,39.555415259198355,29.959862987303065,63.02547015272545,D,0
18-25,None,India,B,A,E,-59.58651323581685,E,C,-167.65429024952167,-147.6686882285688,13.603488663734717,E,1
65+,Mental,Brazil,D,E,A,103.20583465324091,B,D,28.505956099219976,22.946470551662777,91.07561466843728,C,0
26-35,Yes,Brazil,A,A,E,-62.03625156870326,E,A,-10.115614638278004,46.09195972550458,22.74899676153831,E,1
26-35,Physical,Mexico,D,D,A,-51.88362572955187,C,E,104.68791185672242,159.6880078415401,-44.884514772201136,B,0
26-35,Mental,China,B,E,A,42.037629170399846,B,C,112.82649070308757,-87.33796474855583,50.69641539659524,B,1
18-25,Both,Mexico,E,E,B,-4.075991533351646,D,B,130.51105295037559,-110.50928878381046,-76.30009338181539,B,0
26-35,No,India,A,D,B,171.20157957895012,A,C,99.93948309438902,43.51736570007559,248.75361718222706,D,0
65+,Physical,Germany,A,C,A,-17.04884640245141,A,B,35.07567249352203,-8.222917064136459,21.719624767268908,E,1
18-25,Mental,China,B,B,E,188.61045489875954,D,B,81.38642756874057,-183.7403750351248,77.00157004901028,D,1
18-25,Physical,Germany,A,D,C,-31.54237617839174,C,E,-84.03350729089748,80.70569033539259,-63.91266162714815,C,1
18-25,Mental,Other,A,E,D,4.269963631531307,B,D,-98.52083178241425,-22.465248315526736,-210.18854202270023,C,0
18-25,Mental,US,D,A,D,-23.816160282552527,C,C,-56.41595263299073,-63.577463184358365,172.59072556440555,B,1
36-50,Yes,China,D,E,D,15.328414935432145,A,B,-14.942492195069152,-1.3473456065558622,-92.0942919219877,C,0
18-25,Mental,Other,A,E,D,58.347094353584176,B,B,48.47543482160689,-73.0522625766117,68.0034516240862,C,0
51-65,Mental,Other,C,C,B,-34.9109578495565,D,C,126.20449841682215,128.4559813622879,0.230180326786377,C,1
18-25,Both,Brazil,D,D,C,55.43870845947807,E,D,-126.18920097992468,-8.16656864338133,34.11312339060274,D,1
36-50,Yes,Other,E,A,A,2.567032519514492,C,E,62.814480333168255,-20.520110809466388,-38.71119698441857,C,0
36-50,Yes,UK,C,A,B,-200.30282077663685,B,B,-135.21732792369673,-100.925025366993,214.27831648389443,A,1
36-50,None,India,E,C,E,111.90293678035911,A,A,157.57945809586653,148.20354116091104,142.67616450120684,B,1
36-50,No,Mexico,B,A,D,-149.17675278825612,E,E,-173.66009399329656,84.56012445545173,115.37384774001806,E,1
51-65,Mental,Germany,A,D,C,153.84449632467076,E,E,-274.98771010053014,161.25659124724146,41.92196846704635,B,0
51-65,Mental,Other,E,A,B,-36.772774931190106,C,D,-106.65710976958937,76.3295712753248,-65.58461792314625,C,0
65+,Physical,US,E,C,D,27.201268682822676,D,D,125.89398329687853,5.2200749658805075,131.39616537384586,D,0
65+,None,Brazil,A,E,E,-67.25070608526912,E,D,36.27292978669675,-73.75205322837321,-7.7139321170847746,B,0
65+,Mental,UK,A,A,C,125.78548297010836,A,C,23.94262644118318,111.86860419229379,-206.61234750890395,A,0
65+,Mental,UK,E,B,C,62.988501252657024,C,E,-90.75162177872316,101.64335242331188,22.080927974087295,D,1
51-65,None,Germany,A,E,B,66.22207667712175,C,E,49.60753235063976,31.873317359991386,-75.2051682026751,E,1
26-35,Mental,US,C,E,C,3.622767603601925,A,D,-50.386272746018044,89.10334692039913,-26.879752827467414,B,0
18-25,No,Germany,A,C,B,-220.83101950589796,D,E,-105.88516522573337,-53.25159067745226,23.110109543121222,A,1
26-35,Yes,Other,B,B,B,17.610018081735817,E,E,137.93701493237268,79.2297759819874,-20.941657444206946,E,0
36-50,None,US,A,E,C,-156.26678470620632,B,E,-89.93270367242023,-57.75748736857689,-40.2238662664418,A,1
65+,Yes,Other,C,D,C,148.02138205066612,C,E,-154.30473738882884,66.16224532282091,-196.80059125688234,A,1
51-65,Yes,Other,A,C,C,-103.12583577740186,E,D,29.063355696215876,-117.16473595321565,-3.9400774742607503,C,0
18-25,Mental,Mexico,C,A,E,214.49674600001475,C,E,-35.311247545719034,154.44628432874987,74.2732726259974,B,0
26-35,Both,Brazil,A,E,B,-87.85614860859367,C,E,-61.65787026165005,-43.550491111804185,-13.24553091460425,E,1
51-65,None,Other,A,A,E,-151.00895008203244,D,E,-161.2149803107861,-69.57383483319316,34.178134606975156,D,0
51-65,Yes,UK,E,B,C,-47.437590840453744,D,E,137.35033179293887,22.22479161000527,161.66048971630659,D,1
26-35,Both,US,E,A,C,336.0709601693061,E,E,82.41003737263787,-19.51599008551039,140.8256906499706,C,1
51-65,Both,China,C,E,A,-70.58578550818405,C,D,-44.295566171188575,-256.8605170475925,119.63339327939325,A,1
65+,None,UK,B,B,E,60.85338060345531,B,E,-32.255473425827006,21.452838520591097,165.8938415307057,C,1
26-35,Yes,UK,A,E,E,-57.28748896848157,A,D,-244.30890092693772,19.116486825967687,2.539523592347776,C,1
36-50,Mental,UK,B,A,E,-104.51431427231144,B,C,-18.8387553657563,92.0804683078402,19.90247923389741,D,1
26-35,No,China,D,D,D,14.915077771979979,A,C,-176.52056285416538,50.96691004507464,49.509523680739456,E,0
51-65,Yes,China,B,D,A,103.43127410240636,A,E,117.48088946824086,-108.02465327147415,-119.28778588693693,A,1
65+,Both,China,D,E,C,120.14995909686054,E,E,-0.33249639951944915,22.852230970750117,69.77254197332489,A,0
51-65,Yes,Other,B,A,A,76.4357717450875,A,E,-109.21985008986057,-157.45605627477292,97.84574738073606,E,0
18-25,Yes,Other,D,A,E,-112.5861275170269,C,A,170.9542315463176,-12.428247223271354,-33.25068414315735,D,0
65+,Yes,China,C,E,D,24.635843501838053,B,A,93.7384061078083,-126.80516620229842,29.47373779028884,A,1
36-50,Both,Other,B,C,E,-151.74966735730925,C,B,-119.90945541089965,-5.666711092103158,-99.12395353548284,B,1
36-50,Both,Other,D,D,D,-128.37633546682707,E,C,-4.874168820839643,36.58188472995038,42.18697321658637,D,0
51-65,No,UK,D,C,A,9.897232661174405,A,A,139.0585242283155,-101.8580150858466,-29.760517922724254,E,1
51-65,Both,Germany,C,D,E,49.159909062180546,D,A,-103.68534184166411,50.27602336044797,56.4497105208573,B,1
18-25,Mental,Germany,A,C,D,-73.45445457450222,E,D,135.78343678225872,-86.76918967595235,-3.541693864880639,A,1
18-25,None,UK,C,E,D,46.26340457700475,E,E,1.8743779044745144,-5.172119097632096,41.87211559084504,E,0
18-25,Mental,India,E,D,D,-244.64013377648874,A,D,-172.15207103395,29.840817797907192,-91.62544040126674,B,1
51-65,Physical,UK,C,C,A,-186.44461572923353,B,E,-142.37869110549227,80.2590883854634,88.01476171897926,E,1
26-35,None,China,D,E,E,111.32743196477979,E,A,-81.30680695773917,-49.78209919651363,55.275147020458725,A,1
51-65,Physical,Germany,D,E,B,-3.2502164715581165,B,C,-149.19516796101723,-80.05234080968773,-54.98412571156912,A,0
26-35,None,UK,D,C,C,44.747332634027146,C,A,-116.69627469487568,-50.206515870108085,119.03687345781233,C,0
51-65,None,UK,E,C,D,116.936393652471,E,C,169.05326869259622,-13.788883142192088,-41.28595545076283,C,0
36-50,None,Other,E,E,B,-44.04447148101159,B,C,141.11713885591155,-101.7782843291829,-36.481243165527445,B,1
26-35,Physical,China,E,A,E,27.18093351750574,B,A,93.01501472772014,153.02254552452789,124.30016700438316,C,1
18-25,Yes,China,A,C,D,-186.94997171471363,B,D,-64.68521754239444,-33.48804998547234,-28.694902450634967,A,0
36-50,Yes,China,A,D,A,144.92463525201453,B,A,40.060757345089506,-66.97355549133161,-55.418016391006475,D,1
65+,Both,UK,A,A,C,-32.67134346490398,C,A,-57.098312449198154,42.16441890282333,55.18035137833704,B,1
26-35,Physical,Germany,A,A,E,-4.045224749484474,C,B,-50.55103633743844,-49.18785922833661,-94.01488152820755,E,1
65+,Both,US,C,A,B,-231.17703500020158,E,B,-135.1921318503046,-41.14692380675419,9.419567092616582,A,1
26-35,Yes,India,C,E,D,-180.5750497164766,E,B,65.39073010859337,-151.69864541055782,186.8969788809078,D,1
26-35,None,India,D,B,D,-5.415900363072949,E,E,53.10457144647739,25.97101126165859,114.41867941948829,E,1
26-35,None,Mexico,A,B,B,140.58508668462963,E,A,157.59409939300835,-72.51558677673705,-55.59677280575772,B,0
26-35,Mental,Germany,D,E,B,-20.292134324954404,A,B,60.12670316566043,-21.650540477707754,163.70711104811403,B,1
26-35,Physical,US,E,B,A,-67.52680563991734,E,E,-84.47568541853883,-34.5270320918364,71.19471278682899,A,0
36-50,Yes,India,A,E,D,-48.33135003002761,B,D,55.03964801513928,-18.864199979543237,8.909393652298538,D,0
18-25,Both,Brazil,C,A,A,-48.893582627095036,C,A,-127.84641972524949,-51.424246152893105,-175.63818363342475,B,1
26-35,Mental,China,C,B,C,52.31326248338233,D,C,111.5021457620444,80.72177813834988,-5.8952623769943715,B,1
65+,Physical,Mexico,D,A,D,16.001763750818913,A,C,-1.9125974817005775,161.9256237290162,-189.7900996958053,E,1
51-65,Both,US,D,B,E,-120.81494546682127,C,A,-99.63651891961416,-12.89316766159935,5.578534689665791,E,1
51-65,Yes,US,A,E,A,-12.182255023398382,A,C,61.09033259280952,-101.73873270480644,109.2525450019109,B,1
18-25,None,China,E,E,A,-35.23204815964331,A,D,-309.41808787414624,37.10715019215145,-17.567747796168494,C,1
26-35,No,UK,D,D,E,-60.33769294559639,A,D,-18.770002547279248,186.94829103143968,80.55240872810516,B,1
36-50,None,UK,A,D,E,11.090869505419304,A,C,-73.42393465215328,38.77896679324564,157.16405069103365,C,1
65+,Yes,UK,D,A,B,-57.04751350519304,E,D,-135.6181480878127,-18.74050096449526,-3.097606512436444,C,1
51-65,Physical,US,E,A,E,69.5487667585298,A,C,-57.976380257623674,-58.617301894251085,-74.76236061914253,E,0
26-35,Physical,Germany,A,E,C,81.94456296621534,A,B,-110.68141052317513,-23.450416801633413,57.55395910516848,E,1
18-25,Mental,India,B,E,A,-186.6957866053427,C,A,8.121025589571275,-30.625699820801355,65.35894175419023,C,1
