anos,age_range,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
71,18-25,None,E,B,C,-74.55613688560862,-0.6846643820777686,E,1
50,26-35,Physical,A,B,B,-3.099331002235233,-13.047634741199616,C,1
28,36-50,Physical,B,A,A,87.22549788480947,-111.75163183038654,D,1
39,36-50,Both,E,A,D,76.3494019180894,-95.93614277617834,D,0
50,65+,Both,C,B,B,-70.34963246862138,93.46188040560286,A,1
45,18-25,None,A,A,E,-194.67772198988143,14.450211318974604,E,0
84,18-25,None,E,E,B,40.99866673045768,9.031678267239373,D,1
75,36-50,None,E,B,A,113.31158508165736,-85.10336503242138,B,0
93,36-50,Yes,E,B,B,1.0984505973722416,-195.84633685679117,B,1
93,36-50,Both,C,C,B,-125.9942323699037,-94.10177072750821,B,0
97,65+,Mental,C,B,D,97.5134008192951,130.1538388431361,B,0
35,65+,Mental,B,B,D,-64.26464391557002,-111.18448589202032,D,0
44,36-50,Physical,A,E,E,-19.398741611094604,19.56596333804148,A,1
93,36-50,None,A,C,C,-199.4917562308112,12.896432866142007,C,0
24,36-50,No,E,C,D,115.77753981253198,-58.78888786392895,D,0
38,36-50,Yes,C,A,B,27.797162329179564,21.22665988745177,C,1
48,51-65,Physical,C,C,A,80.77037582297399,129.37242768823637,B,1
22,36-50,Physical,B,B,B,-91.21196609384599,26.991283060555322,C,0
34,18-25,Mental,E,A,E,25.321343987142953,-13.73278604856551,D,0
80,51-65,Both,E,A,A,96.19460205029414,-64.9239039447536,B,0
47,18-25,Yes,A,C,D,-132.7542211733625,-35.34055783223348,D,0
52,65+,Physical,B,B,C,-54.547230892904096,91.08167185565041,B,1
69,65+,No,E,A,E,-116.40523923351054,48.77143409457251,B,0
56,18-25,None,E,B,B,-33.050032074630174,21.857621561694643,B,1
67,18-25,Both,C,D,A,-22.30636478810709,45.47077339229167,B,0
32,36-50,Both,B,B,B,97.23630266596834,-87.9803089844698,E,0
19,36-50,Yes,E,B,E,-1.4622710108038675,-197.45551196026088,D,1
39,26-35,None,E,E,D,31.49947060768318,-30.67426620816124,A,0
24,18-25,None,B,A,C,-39.44545787311404,-12.0641751701426,C,1
61,18-25,No,B,B,C,-8.663717111885761,-46.70811391310299,C,1
52,18-25,Physical,B,B,A,65.83127368357249,-94.93331089061795,A,1
18,18-25,Physical,C,A,A,-58.238076446482424,-184.51573293452205,A,0
93,36-50,No,E,E,E,-127.79947006506637,94.8689884508262,B,1
51,18-25,None,B,B,C,93.69052036500672,2.233875998968407,D,0
76,51-65,Mental,A,C,C,74.21514321090076,26.84618411085584,E,0
29,51-65,Physical,D,A,D,-103.36187754601727,94.51680603919924,A,0
73,36-50,Mental,B,D,B,37.13935606939659,2.18361585015798,C,0
95,36-50,Both,C,B,E,-188.81902381575122,65.46940096633023,B,0
54,65+,Both,E,D,B,125.46745304614876,72.86584135614264,A,1
88,36-50,Mental,C,E,C,146.4683187651346,-84.57376464902654,A,1
31,51-65,None,C,C,D,-42.52453919682893,95.02733246564725,D,1
99,36-50,No,D,B,A,119.3903503574723,-177.93700911132254,B,0
48,51-65,Physical,A,C,E,107.81356612714971,12.36902507384467,D,1
63,26-35,None,D,C,E,50.86161423662047,117.67488563536989,D,0
63,65+,Physical,D,B,E,40.90816593081264,149.41695895226798,A,0
79,26-35,Physical,C,A,D,55.03571887991333,-149.13192195910722,D,0
34,26-35,Yes,E,E,B,14.027954554644106,24.98791029434932,A,0
82,36-50,Physical,A,E,E,-103.85903295153665,29.410648918334786,A,0
88,36-50,Physical,D,B,A,43.56975049267495,-141.19498236467916,D,1
84,26-35,Both,E,A,B,-16.695582893848705,71.49362486259233,E,1
54,36-50,Both,E,A,A,44.19800475829403,-148.60698735062635,B,0
73,51-65,Physical,E,B,E,-8.334203410017043,61.696598099766945,C,1
66,18-25,Physical,B,D,E,-159.1401763484165,-69.21974301672991,A,0
55,18-25,Physical,E,A,A,-133.20671997303185,93.49439012396647,D,1
73,36-50,Physical,C,C,A,18.208141290959613,145.92017228045904,E,1
60,36-50,Both,C,D,B,-3.589543905576159,189.5031434167997,D,0
99,51-65,Both,A,A,E,-31.885304754623196,102.46485202838504,D,0
31,51-65,None,A,E,D,-27.930024991676554,-65.239430500969,D,1
24,51-65,Yes,E,E,D,-89.82948177197231,-11.803779376392171,D,0
29,26-35,No,B,C,E,-27.086301564368178,-89.08330826353118,A,0
63,65+,No,D,A,E,-77.2529005567101,-108.5248746867801,B,0
58,26-35,None,A,A,B,176.33913010194377,-51.83417808378235,E,0
73,36-50,No,B,B,D,-45.73967484207964,-68.39833426702319,C,0
71,26-35,None,E,D,B,108.0677061493936,-138.52170460334753,E,1
28,36-50,Yes,C,B,D,-2.68805773837751,229.34050772025358,B,0
71,26-35,Yes,C,A,E,-98.51110930658751,34.63876029567886,C,0
89,36-50,Both,C,C,C,-132.96481783489142,48.07593376566786,E,1
41,36-50,Physical,C,E,C,-36.051549198726555,5.504967912508608,B,1
20,65+,Physical,D,C,E,-33.18513751731769,51.73091613182896,B,1
89,36-50,Mental,C,C,A,-16.708097897141812,-19.97951481823646,D,1
29,18-25,Mental,E,D,C,-236.00552401994221,-42.35513147655395,E,1
71,65+,Yes,B,E,D,-10.357498966059598,-110.4562943256916,B,1
73,18-25,Mental,A,D,D,-82.42652978384587,-54.61721053801759,E,1
26,18-25,Both,D,C,B,-117.74676600283465,21.992970500249374,C,1
84,51-65,None,B,A,C,-69.81013354322589,9.871133417425414,A,1
43,36-50,Yes,E,C,C,-113.06890235798531,-97.12598188820965,A,1
37,65+,Yes,B,C,C,-93.02151369251493,-67.32287257911763,D,1
81,65+,None,A,A,C,10.411218500112655,-270.0810783802811,E,0
65,18-25,Yes,C,B,B,44.99189805981676,-76.09405224108092,E,1
38,51-65,No,A,D,E,-66.48263007904067,37.162789842031806,E,0
28,65+,None,C,E,D,49.94604583434747,-115.73903381021877,C,0
28,18-25,Yes,E,A,C,91.53745849553367,-157.49108960628135,B,1
89,36-50,No,D,C,D,-0.420618655548082,61.71641002206687,B,1
91,18-25,Both,B,C,E,-38.25451452096617,-131.52779177111776,B,1
66,26-35,None,C,E,C,-82.37117122182755,-22.701734786764682,A,0
58,26-35,Both,D,E,D,11.089207222980237,175.59788672924685,A,0
47,36-50,Physical,E,C,E,-19.3179268227768,5.048986732493126,C,1
60,65+,Mental,D,A,E,-152.883080771119,-238.42849457865665,B,0
27,51-65,Mental,A,C,E,223.8944544630953,59.63024209109945,D,0
69,26-35,Both,B,D,B,0.5344358177105628,-190.58863949595556,D,1
23,51-65,None,A,A,B,-28.21896353152498,-226.8770458363826,C,0
42,65+,Physical,E,A,C,14.21057448484503,-74.22725500101363,A,0
97,26-35,Both,B,E,E,-91.0525791560428,146.1443202686845,E,0
74,65+,Yes,C,C,A,-90.047254623798,-12.17099859841429,B,0
72,36-50,Yes,B,D,A,118.25665268796143,-45.03895164909203,A,0
90,36-50,Both,E,B,E,96.74227376028716,181.77698395636907,B,1
36,26-35,None,C,E,C,-89.44632188604368,-41.05429003190076,D,1
75,36-50,Physical,E,D,D,82.01397562174479,12.144165554110069,D,0
93,18-25,Physical,D,C,B,-32.856627307796906,-24.39237910223728,C,1
19,26-35,Physical,A,A,E,117.3232632772062,-195.02918840694775,E,0
94,36-50,Yes,D,C,C,-72.91659640486368,-156.79982122930224,E,0
79,36-50,No,C,B,E,14.397825840957188,99.96062696156048,D,1
37,26-35,No,B,C,E,-125.00622946690837,-36.880316730267886,C,0
56,65+,No,A,A,A,-4.5299347119599584,-69.64721386107455,B,1
55,26-35,No,D,A,B,-117.60618593747625,108.16411198707824,E,0
49,65+,None,B,C,A,-35.13513078569655,164.33350292414875,E,1
38,18-25,Both,C,C,E,-118.79615972073066,111.93356056125894,B,1
57,26-35,Mental,C,B,E,-96.92249950051125,-22.517157798946002,E,1
38,18-25,Physical,B,E,B,-1.5929944649144032,-48.5761850734891,D,0
21,26-35,Both,B,D,E,186.2024752353286,147.1951271998001,E,0
84,51-65,Physical,C,A,D,83.55617778978022,179.4216806786189,D,0
39,26-35,Both,C,C,A,-97.11427897535472,146.78591831880942,B,1
82,65+,Both,E,B,B,-182.80841304855923,52.074771898399774,A,0
38,51-65,Physical,D,D,D,-144.4476501422472,-209.98604046406274,A,1
94,18-25,None,D,B,C,-160.51909814745534,28.334293959614843,B,1
51,26-35,Mental,E,A,D,69.64499982663564,145.79848726231705,C,0
25,26-35,Yes,B,C,B,-47.88851769987283,117.53974998965742,D,0
59,65+,Mental,D,E,B,-39.44095624249048,91.5651192893166,B,0
90,51-65,No,B,D,E,14.728939576204581,20.42982491872025,E,0
48,65+,No,B,B,C,117.3500158519531,92.62730310228315,A,0
66,65+,No,E,B,D,-129.53018910847155,-48.14110073314822,D,0
41,65+,Mental,A,C,B,-38.06131268456338,-31.24927521177641,C,1
49,18-25,No,B,A,C,77.8020998287572,-132.6331974229705,D,1
74,18-25,Mental,C,B,B,-19.00683147507393,-112.34255695738273,E,1
30,51-65,Physical,A,C,C,-45.22085218808851,61.33632834479445,B,0
73,36-50,Yes,A,B,C,-45.17852889799538,32.35644152992474,A,0
52,51-65,Yes,A,C,E,0.827908996260944,-194.19133667711316,A,1
99,18-25,Physical,D,B,A,-31.946015422018238,41.36652381790959,C,1
25,65+,Both,B,A,D,-23.764945005791073,-112.90555172746612,A,0
68,51-65,Mental,D,A,B,16.002207823204586,139.80376674591676,B,1
73,51-65,Mental,A,B,C,24.292078956867176,40.80360140606035,C,1
18,36-50,Physical,E,D,E,120.93815531071081,-87.5480692961894,A,0
66,51-65,No,E,A,B,-7.643099026494647,46.62158952610936,A,0
53,51-65,None,A,C,D,136.87120955505634,12.200356563927278,B,0
70,65+,No,B,A,E,-2.039522610237236,-67.3249191341219,C,1
45,65+,None,B,B,E,-38.9294600542668,-136.57101499379556,A,0
32,65+,No,A,C,E,-32.580360307814026,102.73272775364023,E,0
78,18-25,None,D,A,C,131.91949989796515,107.03773804826389,D,0
42,65+,Both,E,D,A,155.54687428873416,10.443726800772525,C,1
50,26-35,Both,E,C,C,-99.64850598849327,-140.25256490892906,B,1
34,65+,Both,E,B,E,114.28381337538684,-70.80113912676322,D,1
71,26-35,Physical,E,A,D,-46.56815058617183,80.06235678300962,B,0
93,36-50,Mental,C,E,D,-174.17771765875517,175.48941355059054,A,0
19,65+,Physical,E,A,A,-72.72206160739655,3.880134988294014,D,0
53,65+,None,E,B,A,-15.517385902625499,-86.42721784475421,B,0
98,51-65,Both,E,E,B,-117.29724428361294,-57.7239076773389,A,0
38,18-25,None,D,A,C,73.23237523644286,25.93910735411778,D,1
62,65+,Both,A,D,D,-27.184636438508612,0.7607542719680885,E,1
91,51-65,Both,E,C,C,109.28859646265019,40.40417090758112,E,1
37,51-65,None,E,A,C,38.63881093771499,105.34890452944924,B,0
43,18-25,Yes,A,C,B,59.92890453990639,-130.2521170640742,A,0
42,18-25,Physical,C,C,D,178.06225702247124,55.5967455231966,C,0
98,36-50,Both,A,E,E,10.556616214334378,150.38736065228935,C,0
80,65+,No,A,A,B,-30.061675353508928,-31.11577116975192,C,1
42,51-65,Yes,B,E,D,118.85554001544965,80.65974949608606,C,1
81,18-25,Both,C,A,E,-60.52621185198254,-45.31154037874124,B,0
55,51-65,No,E,A,E,23.59273107688438,-17.960426046924407,C,1
29,26-35,Mental,B,A,D,-36.02429817687844,33.562747670951474,B,0
28,18-25,Mental,C,B,A,-24.874404295744938,49.81787819831757,A,1
92,18-25,Mental,A,D,B,-55.70127809351116,-85.27960116241181,E,0
49,65+,Yes,A,A,E,-20.442317677656767,-20.14897276162855,A,0
42,36-50,Both,C,D,D,15.716129929917525,89.83522002677424,B,0
83,26-35,None,C,C,E,142.48010373293127,245.78172274946314,C,0
56,26-35,None,A,E,A,140.57947482197733,-76.41655486909305,E,0
87,18-25,Mental,D,D,D,124.709830746801,81.07209579101021,A,1
54,26-35,Yes,C,E,B,-86.87318589439353,-11.873880853899982,D,1
68,26-35,Both,D,B,D,63.646919103564535,-56.47286621681712,B,0
65,65+,Physical,C,C,C,20.208178995066696,64.66049368194504,D,1
49,18-25,No,E,C,A,6.938538449542239,76.60694618398827,D,0
38,18-25,None,D,A,E,48.846674955629986,32.3614353464371,B,1
84,36-50,No,E,C,E,57.600156645980164,90.57307193226595,B,1
89,18-25,Both,E,A,C,103.38180829854676,-66.43160004359379,D,0
34,65+,Mental,D,B,A,28.50990846886275,-134.70333295694718,B,0
76,18-25,No,D,A,C,68.0314726561687,71.25544059403315,B,1
60,36-50,Mental,D,C,B,79.23481771534887,-72.63007794315762,B,0
22,51-65,No,B,C,E,-133.30300720824886,-70.6961366564951,B,1
25,36-50,Physical,E,E,A,-93.25860417136303,105.9386581741542,D,0
93,65+,Both,C,C,D,93.4283051459605,23.7397014272709,D,1
59,18-25,Mental,A,E,C,15.943452860132185,-78.16126345572353,A,0
66,36-50,Both,E,D,E,-96.50674191802437,137.58976502983546,A,1
24,26-35,No,D,D,C,-173.87688944711743,-45.80070135533176,E,0
45,26-35,Both,E,D,D,-129.67741409119978,77.19492535761962,C,1
21,36-50,Both,D,C,D,-20.98320576833555,37.10795629115598,B,0
46,65+,No,A,E,C,102.08080099187266,-112.22445073308664,C,0
81,65+,Physical,B,A,C,-39.464469653563796,62.50929934013547,E,0
67,65+,Physical,B,D,D,-41.33896577092763,-271.203689638523,B,1
93,26-35,None,D,B,C,-66.82650346077564,65.40118245450776,D,0
80,18-25,Both,C,D,A,-138.31990600338392,1.745554554885135,B,0
75,36-50,Physical,A,C,D,21.278771409861385,65.44247528169922,A,1
75,36-50,Physical,C,D,B,-45.221949499370425,133.91875441876394,C,1
33,51-65,None,A,E,C,65.32850288769689,-40.37174600227515,E,1
58,18-25,Yes,D,C,D,306.9524004046831,-30.95593250263353,E,0
50,36-50,Physical,A,E,E,-36.8339284098938,121.23588964221706,D,1
55,36-50,Yes,B,B,C,132.6127547366597,71.03182990777725,D,0
26,51-65,Physical,E,B,E,-40.414549216217196,-67.09312801579836,A,1
57,26-35,No,D,E,B,-126.76676348290911,59.27828843734804,D,1
19,36-50,Mental,E,D,C,-14.944234507126982,46.98054427382123,C,1
22,36-50,Mental,A,D,A,48.527192731302335,102.53973669271012,D,0
68,18-25,None,C,B,E,8.632389313262898,-10.182936625061702,D,1
82,51-65,Both,A,E,E,-32.94011896990591,-141.96176663360313,B,1
61,51-65,None,A,C,B,7.519395983143813,-98.65025931090675,C,0
74,65+,Mental,A,A,B,-102.97064135817877,21.414242459480608,E,1
50,36-50,Yes,B,E,D,46.81012953786255,46.26881025584386,C,0
29,36-50,No,A,A,B,-85.21751356048874,-50.23193814485997,A,1
31,51-65,None,A,A,A,-4.42756088778034,48.09268718453784,B,0
21,36-50,Both,E,A,A,-113.15710019605095,114.13303146749585,E,0
49,18-25,Yes,E,B,D,157.93208010971279,64.60290677280858,A,0
58,18-25,No,D,C,A,136.08914910391005,64.75365000667537,E,1
98,18-25,None,C,E,E,-217.6629443328311,24.67506531940019,C,1
46,65+,No,E,D,C,38.93283857037819,-18.178292951942375,D,0
46,18-25,No,B,C,B,54.6351714454,-189.9690289498398,A,0
42,65+,Physical,B,E,E,-62.99125429423994,-3.0536269531458107,A,0
55,65+,Yes,C,E,C,153.0680958818447,-258.11552432321355,B,1
63,65+,No,B,A,E,-97.06659577663595,15.835140538733528,B,0
87,36-50,Physical,E,D,C,-7.858806030956232,5.789464427316434,A,1
55,36-50,Yes,E,D,E,0.47315386808520615,-20.890334439782247,B,0
87,26-35,Yes,A,A,C,127.52577554026443,64.48539337335177,D,0
57,65+,Both,C,E,B,-79.98286674907771,83.97253717407375,C,1
75,36-50,Both,A,D,B,3.0569051982706026,8.611057147440656,E,0
77,51-65,None,E,C,D,108.80607158538862,-153.29178821837036,B,1
87,51-65,Physical,B,C,D,-12.678319746183409,46.06544967275919,D,0
25,51-65,None,E,C,E,-141.06269365420417,81.22363646470296,D,1
58,51-65,None,A,A,B,-48.74546842848004,29.769435170814624,E,0
44,65+,Yes,A,A,D,-131.28882195221206,-52.453675479108306,D,1
35,26-35,Mental,B,A,A,91.23783297710311,-54.54718523230745,C,0
42,51-65,Physical,B,B,E,-15.37788756409315,140.20872623810362,B,1
52,18-25,Physical,B,D,C,73.27136370767911,59.091339037090975,B,0
20,26-35,None,E,A,B,59.16294221525246,133.81167602048149,B,1
95,26-35,Physical,A,B,E,9.604853325669014,12.02634160926619,B,1
20,65+,No,E,C,B,-43.347360305736956,23.638157497963128,E,0
33,65+,Yes,A,D,B,1.730033208020463,34.42255212905623,A,0
36,65+,Mental,E,D,D,77.29159946324542,37.01077192218765,A,0
20,51-65,Yes,A,A,A,-61.78805227131089,115.63947464299255,B,0
59,65+,Mental,E,E,A,23.256807199799535,-90.14368705427984,E,0
50,65+,None,D,D,D,87.28058504209243,63.008173942688536,D,1
37,18-25,Mental,D,A,E,87.898064598157,-37.066608653135255,C,0
50,51-65,No,A,A,E,63.161733458779345,-162.987731894288,D,0
36,26-35,Mental,D,B,D,-62.46072378699176,74.29926187488469,B,0
29,18-25,Yes,B,D,A,32.79582062772867,3.3900559758119555,C,1
76,36-50,Both,C,B,E,-10.274870821605486,131.90845061018283,E,1
27,18-25,None,B,C,D,-138.33798371250427,-18.592456051302083,D,1
54,26-35,No,D,B,E,-245.81225937885355,-17.983671825741236,B,1
86,36-50,Physical,B,A,C,-0.47937978102916445,18.372522789705485,D,0
59,18-25,None,D,E,A,-40.044122430558744,12.867922289238711,C,0
94,18-25,No,A,A,C,-33.64601978627627,8.655319982572358,E,1
92,51-65,None,E,A,D,18.557897460078426,-146.0694310244108,E,1
70,65+,Mental,E,A,B,-6.684043311189989,83.97530539878778,B,0
86,36-50,None,B,A,B,-111.5027484772535,-39.05970343395852,B,0
37,18-25,None,B,A,C,24.930180484152093,-126.62753668222098,A,0
34,26-35,Physical,D,B,A,21.778885406097213,-134.8050521672291,A,0
20,26-35,Mental,D,E,C,-30.037518951078763,96.4838642687934,B,1
88,65+,No,C,A,D,137.07029229248886,107.4639086616886,B,0
66,18-25,No,D,A,B,-42.065731943290224,-129.27567748335414,C,0
80,51-65,Physical,B,D,E,-64.63599470301982,4.462842304462863,C,1
89,65+,No,C,C,D,141.5480066203417,-87.86687571296898,E,1
53,51-65,None,E,B,B,-75.86465275742265,-47.81087909432545,A,0
47,26-35,Yes,C,A,A,-89.39636551185043,-87.23105996346376,C,0
46,36-50,No,E,D,D,-146.8316913551999,-269.13079137908153,A,0
97,18-25,Mental,C,E,B,-12.34840946047586,99.39608340973803,E,0
78,18-25,None,E,D,C,-84.02492941686455,12.673676179373135,D,1
53,65+,Physical,A,A,E,-71.85965898586272,219.36466548532914,A,0
70,36-50,Both,E,B,A,1.0808980553307126,68.91112428975822,C,1
76,65+,No,A,C,B,45.703219871513085,99.94370086026781,E,1
19,51-65,Physical,B,A,E,64.11121959141329,-90.67654836833356,A,0
69,18-25,Both,D,E,B,142.2793296749799,-15.553185326387442,A,0
84,26-35,Yes,A,D,B,-59.75597760359914,33.0612400781755,A,1
52,51-65,Yes,B,B,A,172.39714189742105,138.0846820604478,A,0
30,36-50,No,B,E,D,-64.27483436300625,-189.56050448027634,C,1
95,26-35,Mental,A,D,D,-76.34636124063687,-52.3656552527253,C,1
52,65+,Both,B,C,D,108.82381613767873,192.93525914237784,D,0
59,26-35,Both,E,B,C,100.57563884700507,-124.63851190826365,A,0
95,65+,Physical,D,E,B,-59.86831350948351,-53.58652613971774,D,0
96,36-50,Yes,A,A,B,47.55503781213396,37.91254432435774,B,0
68,51-65,No,C,B,D,45.66764277235084,-100.29390261612785,E,0
50,65+,Yes,D,D,C,106.94283753817638,-136.70962806099257,B,1
45,51-65,Both,D,B,B,-38.07588509602198,-106.34678222317211,B,0
89,26-35,Both,D,D,C,96.19490025563927,115.05272773182449,C,0
33,18-25,No,C,A,C,-36.888549234104964,-61.221666296171165,B,0
19,18-25,None,D,B,C,87.89925243872885,26.329595143514034,A,0
94,36-50,Physical,B,D,A,39.1606658951697,19.103759180049256,D,1
99,18-25,Mental,D,C,A,51.92098169925531,-3.271824686352493,E,1
36,18-25,No,A,D,D,127.74700005212732,-110.02372619281506,B,1
58,18-25,Mental,D,E,B,-64.71559441920549,-71.1935533093256,C,1
50,18-25,Yes,C,E,B,-6.108253412050012,60.679951875321215,E,1
44,36-50,Physical,B,A,A,147.59593498117147,11.298601207938628,B,0
35,65+,Mental,E,C,A,89.17612837968937,83.8098787802339,D,1
29,65+,Physical,D,D,D,-90.61100966215682,175.76821536195078,D,1
35,36-50,Yes,E,C,B,-87.8175829087231,-30.975420315780084,B,1
80,26-35,None,C,A,C,-25.209018669101095,5.669110603209351,D,0
74,18-25,Both,C,C,C,-352.4203622387089,214.5109618770166,B,1
91,65+,Physical,C,B,E,-93.22142788021985,81.34946303236167,B,0
70,26-35,None,E,D,A,63.554492780856734,5.62994136126062,B,0
81,18-25,None,C,D,E,233.63523716050216,-78.93826497418304,D,0
76,51-65,No,A,C,C,101.51502756959894,21.607854998171387,A,1
89,51-65,Physical,E,C,C,148.13762588549486,-56.69562019364697,B,0
36,18-25,No,E,B,C,17.433556963173,-110.56554034843009,E,0
23,26-35,Physical,E,A,C,10.180732751041942,-80.85523845554538,B,0
36,18-25,Both,A,C,D,-170.59398887642837,-50.10119514062378,C,1
63,51-65,Yes,E,A,B,-47.01714906127371,85.33213585509093,C,1
88,36-50,Mental,A,E,D,-105.99218123150824,174.5915755218431,E,0
78,26-35,None,C,E,E,123.30494769840024,183.60769062794037,E,0
76,65+,Physical,B,A,E,28.954181593307986,-49.75703634519944,B,1
20,18-25,Physical,E,A,E,-87.89216983495135,19.86831067363209,E,0
49,51-65,Physical,E,C,D,80.75836458694073,211.4514579405396,E,1
88,36-50,None,C,E,C,-74.5719077460073,-38.69631970441708,B,1
42,65+,None,E,D,A,63.47365788793573,-73.04131167406321,E,0
19,26-35,Yes,A,B,A,45.48598882599376,140.56831745308853,D,0
75,36-50,No,E,E,D,165.6038054100961,100.08791544304924,A,0
67,26-35,Physical,C,D,D,-90.54292553430918,152.48369278093085,C,0
30,18-25,Physical,B,B,A,-63.07104097313654,159.30570950908344,A,1
77,26-35,No,A,D,B,66.6437570762376,-99.88736343595174,D,1
42,65+,Physical,C,E,D,149.8314602789187,44.02047502777718,D,0
80,18-25,None,A,B,E,-138.90875166723785,-51.23061981053287,D,1
39,65+,None,A,C,C,0.7534924847952924,-37.07092676176262,C,0
31,65+,Yes,A,D,A,76.44698946281214,16.2731706370444,E,0
78,51-65,Physical,B,A,C,36.33260348688515,-82.26785239358273,B,1
51,18-25,Yes,D,D,D,-311.95939336066186,-40.132256819231344,C,0
94,18-25,Yes,A,C,D,-44.852377742387034,84.85362259556048,E,1
68,65+,None,E,D,B,76.18684679970288,140.43642239532593,C,1
42,51-65,Yes,A,A,D,-240.55005162132787,63.83308554454956,E,0
98,18-25,Physical,A,E,A,-78.51082210209171,23.414803445026287,D,0
52,26-35,Yes,D,E,E,158.31136966429185,-53.252922540918526,D,1
55,26-35,No,A,E,B,-54.69448548352306,-0.22773840766770514,B,1
78,26-35,None,D,D,A,79.52177666434885,-19.390722845572757,E,1
38,51-65,Both,C,D,D,-15.56585969387567,97.69740762795999,A,0
30,51-65,No,B,B,B,-0.5424901026553592,-2.9915178087361256,E,0
73,26-35,Yes,B,C,C,-61.31311722343277,43.69238841878948,E,0
46,65+,Mental,A,A,D,-135.90749743076324,-9.383385259350892,D,0
26,36-50,Yes,A,E,D,-0.8286789441603465,81.01183448203851,A,0
97,36-50,Yes,C,C,B,64.50423042804582,-100.11571962454869,E,1
26,36-50,Yes,B,C,B,139.26296399312625,31.371754421806525,A,1
77,51-65,None,B,C,D,-110.46569810881792,-68.4496089149507,E,1
23,51-65,None,A,E,E,36.098768105394896,23.48730805491109,B,0
36,51-65,Physical,A,E,B,-81.5566578875831,101.05811046148791,D,0
36,36-50,Both,C,C,A,-35.34775639810977,107.64453765171196,E,0
66,36-50,Physical,A,C,B,-109.4446130871693,110.53565313991109,B,0
19,36-50,Physical,A,A,A,-54.39748038802376,63.056851799463686,A,1
34,26-35,Both,D,C,E,180.88279685134475,-161.7535045005235,B,0
97,65+,None,A,D,A,-189.44802200497253,-165.84260640648318,A,1
42,18-25,No,A,E,C,62.425081516486436,128.223073051307,C,1
37,65+,Physical,B,A,A,-119.58981087981222,-30.926904191723253,E,0
