Gender,AGE,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Female,39,26-35,-54.48248455661589,56.46160014471248,A,-148.59707128652215,-121.07305564836967,-36.56039289815008,A,-43.41004777865822,A,D,15.26235126767963,D,1
Non-binary,49,51-65,-67.5562975260551,77.75066397542842,C,-24.61360377099836,38.457140112880545,-30.552868437899207,A,46.235473853863105,A,A,54.92398300567394,D,1
Female,50,51-65,-40.79431655756636,14.733336922632478,A,2.8570122965953413,-81.96348317293555,-4.438706605116964,C,-58.63185364917728,B,C,-78.15993249312177,C,1
M,19,65+,-115.82187617834741,71.74692238484647,E,-48.07437243188277,-48.37711530682038,83.28899868196929,A,133.65590126262205,E,A,-31.34378087263285,D,0
Female,49,26-35,-107.51827703433707,-92.17127087828636,D,126.2294322255614,41.87398159866271,-100.4504471969959,E,-136.4512824595569,D,D,86.56884710244222,B,0
Female,61,51-65,120.4959788314753,67.07187171577446,C,131.22964257821997,-131.7419953718726,-71.23718567190163,A,-266.97915967694706,B,B,63.9879024930327,C,1
Other,49,18-25,-62.996478606779235,-57.64624073353989,B,89.78470708677372,93.99291861592988,0.12043581601024851,D,135.151058711128,C,B,-83.8624226555289,D,1
Male,75,36-50,50.95977318868512,101.15849965522699,C,71.37627542408688,-103.84382493725634,194.6849713849325,B,-67.56999923844708,D,A,40.71737406595903,C,0
F,77,51-65,3.6634987472482208,219.31013764908244,D,147.37943223973872,-91.22461629739274,138.16641641702668,E,80.05343684777976,E,A,-248.88132523720654,D,1
Other,70,18-25,-231.73999008270604,-35.24785759453206,B,-116.19553716277522,-67.1466595439839,294.9189461183619,B,-37.99155994497862,C,B,-131.18066611686478,B,1
Other,31,36-50,-39.038483855008074,44.59176276588021,A,-124.37430708629078,-77.16808277574077,117.7390106994682,C,-19.33486645968828,A,C,-212.38073114243326,E,1
Non-binary,60,18-25,95.62102817399361,119.89324714682009,C,38.09297996997954,27.10106193074885,-147.60082086265393,A,38.05786354014575,B,B,-39.261730167405176,D,1
F,29,26-35,93.25050468374891,-125.86879382396754,D,-67.97450054933077,2.645077085848947,13.472191920047702,E,-27.029298805726693,B,C,-165.3578626746308,A,1
Non-binary,57,51-65,47.112590666181426,-5.542750279540922,B,-36.19713366623522,-57.566066838935726,201.48180321516554,B,-170.11033092639434,A,A,70.2159341922131,C,1
Female,67,65+,-40.52599791533697,-34.24664571168633,D,-11.966006763594564,192.428848982429,-189.1861743185253,B,-18.629109052469257,B,D,124.9887534496895,A,1
Female,18,65+,23.60810348998251,72.43482514315784,A,-22.906247898843116,31.976978945986218,-142.18925844190724,E,211.92649893847357,C,D,134.9497477520276,C,0
M,24,26-35,45.55298930847351,-28.667867368207023,D,-18.49033338234242,-34.80605939703767,-28.662585513803062,E,-33.41428660360675,E,B,73.3531823200391,C,1
Other,69,51-65,105.76751687193051,192.5638400467116,B,250.0160502425901,202.9536483809997,-49.37065959571123,B,-46.47632412391546,B,C,101.79839646722779,B,0
Non-binary,30,51-65,84.75208482583022,-127.54675564646156,A,-22.657613769619292,96.34292043054596,114.50646282696253,B,74.86190829124023,D,B,79.24524100666098,A,1
Non-binary,74,26-35,29.64652068048669,107.36924723110452,C,-92.74115982767438,-181.83467219476375,-69.03079183495078,C,290.3237685207977,D,D,38.985225970404315,E,1
F,62,36-50,-0.559605483377653,-98.89635944948772,E,-58.08500805665157,-100.80758941260217,-18.753109309631753,C,-198.07573542013031,E,D,9.72501886028197,B,0
M,54,36-50,-19.032822398514863,-40.19055782446749,E,-24.635983847459173,146.28870122441995,125.51687928276213,C,153.6462195167462,A,C,-51.587618723469575,A,0
Female,46,26-35,256.542192121624,-29.26826706080852,D,242.32015449234635,-55.303804638495414,-203.14160226412721,B,83.30919630615358,E,D,-44.85532355452756,C,0
F,39,36-50,67.59190488844908,83.75351482326299,B,-56.60585911088775,-0.6129540590837548,-74.45770242501429,B,-9.324909430693467,D,E,-84.06401282738474,C,1
M,32,65+,-242.08724769492255,23.412810659912086,D,10.686977187769747,-166.61912871563587,24.340028597473932,E,-50.67261995601198,B,C,3.9588029181857407,C,0
Female,47,26-35,65.55247186435261,23.67447023789709,E,-40.24185279047909,-79.57669908517394,-10.093795030114677,E,17.424560470743295,B,A,-20.620757898106262,D,1
Non-binary,43,65+,37.85973527712546,-146.6588521983042,C,88.04016513416244,51.22426370072793,79.24078921132175,B,113.71791950694802,E,B,79.70988389806358,D,0
M,50,36-50,154.59666626198458,-3.3043529031337253,B,155.203131468632,86.39935992157271,34.0272239746339,A,0.7485680119421064,A,D,164.49535161868113,B,0
Other,49,18-25,-40.5184656227198,-114.44508739254424,B,-25.81236924893855,4.793788770307163,174.5008423285055,D,205.40531442157337,E,B,79.94025917775318,E,1
F,68,51-65,28.184952563774207,-9.881610644841638,E,-99.29639492352965,101.61130772810412,64.19490746114067,E,-130.731297911449,B,E,-35.895672919171055,D,0
Male,66,51-65,283.03038962738697,-118.91324344662664,B,18.476156303967848,-0.456437046480921,-79.76349957898557,E,32.45681248647689,B,B,-110.40037836156627,A,0
Female,27,18-25,-38.02930236226784,-130.12661822116513,D,-28.684039424342313,-25.39670956770173,-10.179143037626282,A,-48.92378491706988,E,B,-199.001796898379,B,1
Non-binary,43,18-25,-21.463103830736436,-32.27256054559944,C,-67.12266529402943,54.87856389341148,47.14944163109316,C,14.48159542129889,C,B,101.52463409479493,C,1
F,38,51-65,34.962637526896884,-0.5045123230571508,D,-117.10536382251566,-44.718261955269206,-155.70443872477628,D,67.8041437387065,A,C,-39.84625585664191,E,1
M,60,26-35,-116.40129919809846,-28.710876213994073,C,-6.53336730339288,38.74048805578935,-107.63424842835421,E,-143.37272817826505,D,C,-14.94199956530201,A,0
Other,73,36-50,-75.6701990135179,66.95548382580459,D,2.6253076538632105,35.590042324883854,77.38479988653295,E,107.5771233010249,E,E,36.21672678827689,A,1
M,59,36-50,43.01872209885771,-33.401574530089675,B,-121.30449495005311,16.20193947679765,-84.86389300876289,A,33.362560300022025,A,D,-101.8729431016043,B,0
Male,41,26-35,59.523147142283975,-43.99520234256626,A,144.62968641551717,-18.391500624744257,108.5238244478496,D,-75.57306624103967,E,E,-87.32787337211161,A,0
Female,78,36-50,298.64844446153415,38.49537097418553,B,12.945244522907146,8.91029416377028,-54.13430435374137,D,-16.552144663857426,A,D,143.51904326171564,D,0
Female,64,36-50,-10.937576786749355,213.94354666168084,E,105.38900215862716,64.42816115304956,-135.43282008553717,C,109.45544445617683,E,A,31.759189307091653,D,1
F,79,65+,-169.64722477190736,-28.648721155437194,E,-61.32510644771793,-112.15379790293424,7.7827836532491546,B,-76.66916763175512,C,C,-82.23664809984831,B,1
Non-binary,32,51-65,-270.6200149546087,-127.49232170464985,B,62.88543458851736,67.14804535519593,-17.138218751046992,A,-144.85153403971685,E,B,49.375740072507284,B,1
Non-binary,48,65+,134.39962101961507,0.3541714724532476,D,73.06328326403093,50.0749620297946,183.77261970611468,D,155.77453711727256,E,C,45.21177346371989,C,1
M,55,18-25,-61.305957572382816,-53.34916361773353,C,38.66264088987545,-127.18476711730446,-26.410856375518392,E,-99.11149501061249,D,E,33.119025222757564,E,1
M,75,36-50,75.06522502974103,152.77789495577207,A,17.380802012672216,65.2879402703343,-77.07855862441735,A,-101.30004926682577,E,A,110.52264858429193,C,0
Other,54,26-35,-75.67462081266382,-114.72371969008064,A,-135.6183572308333,88.4588150894227,-46.15967156710529,E,95.47189543878031,D,B,47.90097175999227,D,1
M,36,18-25,251.1593327824044,-32.821918678361136,C,29.346480783382606,-74.7562302853823,-51.16983348580128,A,-79.08049431934704,B,B,38.0928565933638,E,1
Other,35,65+,-52.59558271824116,107.61031744712093,D,-92.22953252966406,36.49953003377476,-211.31501870985815,D,103.87130726852583,D,B,142.17920675333437,B,0
Male,40,65+,-3.786073896120458,-89.27196915484136,C,38.77841134392545,93.50875751331853,57.625205763462596,D,30.16701405529318,D,B,-66.30809891049009,C,0
F,29,51-65,21.493233787717617,-209.70064255482814,C,110.28219118254204,-47.95133556695067,82.19136631845114,B,62.839933427657144,E,A,18.358938752101935,A,0
F,62,26-35,-82.79415687528017,-44.37721335250057,C,204.1324092670009,-57.665489690931416,-225.20496288533826,A,122.11705434131372,B,E,112.243716560591,B,0
Non-binary,64,26-35,96.5809767942011,-26.62798766579657,A,115.6148870201761,89.49666099326122,-205.88529126614583,E,148.0553570208509,A,B,-68.74849217632924,A,0
F,55,65+,7.214653586808145,-111.54780427454338,B,-216.4671579258052,-9.770555479546719,-76.37823570889891,B,-40.49870554758076,B,E,96.60092567842162,A,0
Other,59,65+,-59.00910246106881,78.4081238696142,B,132.6658776925476,-60.03043048265436,-69.02922795893738,B,177.32165530030463,D,C,-79.237807813439,C,1
Non-binary,41,26-35,-38.69150600174635,-190.84748165327403,C,-150.93984495133924,123.39296662684669,25.173199207397456,E,138.24770805458886,E,D,89.48129962794611,C,1
Female,32,65+,-23.253536687951193,83.9037800734689,E,-99.02929284620413,6.019853113208827,36.994603873480116,E,74.56076739530502,B,E,-4.917743395816541,C,1
Other,58,18-25,-102.1496941308101,-91.17769386548073,B,157.33946841481162,-77.11082973697626,-25.632961595545023,E,-19.508948019213896,B,E,-72.94882316768894,D,1
Male,66,65+,6.774907220649383,127.24627708032979,D,139.75558508470687,-6.491816188526794,71.74700951458293,C,85.55205129381781,B,B,216.91694417496316,D,1
Female,64,51-65,-77.07212402750656,31.96682852817655,A,-83.69541070444616,-61.05807461252712,-7.4169265610045745,C,116.79344400521703,A,D,-64.1084510261939,B,0
Female,63,26-35,-199.34577273303472,-82.35575065352263,E,62.93812837656646,-9.807729169095204,18.43088458872626,E,-85.86536120276207,C,C,-30.954203901033384,C,1
M,22,36-50,-20.907346350468963,-143.32578624746634,C,-103.2949214251169,2.4581211587442318,-65.34442187814801,A,-154.48910148486382,A,D,110.04273270952997,B,1
F,74,36-50,81.60041950901653,3.6255372031596025,C,151.7132904218869,131.83762518356957,-30.902409206188302,E,-51.96329408990559,C,D,52.04252101221587,E,1
Female,57,51-65,109.85737127541006,-248.65242620122027,B,-201.76472658279852,94.63951141334952,-36.671199497495586,C,-19.815337296407137,B,A,-260.15430889815735,A,0
Non-binary,49,65+,-16.878500449796796,-12.61423189431404,B,31.986558794574254,38.46900233623273,-171.465307158384,B,10.865853282912429,E,A,-61.75952573897489,E,0
Other,41,51-65,-35.51801283095633,-115.19928681001619,A,-125.00368933336512,23.546445067777668,82.68964761254594,D,60.92065318814694,D,B,-34.66572415733001,D,0
Non-binary,60,36-50,-121.56130182427798,29.63092011159243,D,183.21434815487694,230.68728406871338,98.84627261662068,E,-54.62790309213398,D,C,-85.51965853453694,A,0
M,67,65+,-4.292015053934763,169.51378626032903,D,-97.24750105187437,-92.3949218046272,107.5920100847407,D,-72.62220067845733,A,D,52.49896235422901,D,1
Female,57,26-35,-50.15016788516704,-71.45569290841672,C,-15.794416975541258,-84.73845122549022,44.20757274171724,A,-37.34269273237075,C,B,13.481509685408636,D,1
M,31,65+,125.76672502838863,-19.949298347383145,E,-85.8535164605819,116.4189104127348,149.1638223097054,D,113.4222757696893,D,A,80.98377562839424,D,1
M,55,65+,-165.33548438394254,28.120455684356322,A,25.28686281888347,41.20378450817278,-178.83227679963937,B,-173.02453282245904,A,B,-34.72295714672198,A,0
M,68,18-25,-51.587371233846135,-21.17322291038989,E,-3.139631769871982,-27.93151547493313,49.72554062235775,A,3.8852157507797878,A,E,-2.9504224808922883,A,1
Other,36,36-50,-20.861842354227832,177.77657967343023,D,246.7402188157302,16.87996088687572,110.27542547767403,A,130.98760433769755,D,D,85.05167629706035,E,1
F,52,65+,132.65451193264823,32.25534660537373,A,-135.6281896182278,53.6667357348197,85.96662040784886,E,-14.723974621918467,B,E,29.2807263829455,D,1
M,27,51-65,-120.75631651840727,219.58687393356385,B,-70.81704351965745,-174.99327014399123,25.234648788802467,E,55.39824020754611,E,B,-221.02678692885814,E,1
Male,69,18-25,99.1498460676508,53.36431636737853,C,56.28074752621498,109.34949538964047,-81.47959163366167,A,-0.6852141134219718,D,B,-46.123616040716506,D,0
Non-binary,67,65+,-66.4914106739743,-34.94511086216711,C,-31.37098371704888,134.32927212884903,-93.4781729348267,A,-111.39557558320124,B,C,21.66399733094437,C,0
Female,32,26-35,29.90838281150908,37.24400386663577,B,102.72156135179617,-30.603733270862055,-3.278552146515997,E,-14.666085906276885,D,A,-138.02540713676404,B,0
Male,26,65+,143.9905697933321,-97.13818838145339,E,-77.90405552474749,5.57072649370517,27.72028898596588,A,109.09843750408056,E,E,80.78342908823676,D,1
Other,70,51-65,-89.06040115144536,-128.95770989072278,C,78.77723707728099,-94.98625548006008,49.36906542219859,A,106.21704331338381,D,E,-134.17204395919308,C,0
Other,31,18-25,16.895350929520745,206.68596766764688,D,-111.32537750425473,138.8831963589,-183.5857407850315,E,-43.172575674416855,C,A,-83.15392974321553,C,1
Female,58,65+,75.22179073162751,-103.78560337347376,A,-87.88826651427762,-66.30786797320057,40.34025884217061,C,-59.31636273976151,B,E,111.35963017060763,E,1
M,57,26-35,68.98482869718488,-167.37772023808688,C,-118.7177075499253,-56.51311114043152,58.473548790487584,A,142.37846860960022,D,D,-28.282464123623992,E,0
Other,65,36-50,51.8822100136283,40.191919436143465,B,95.11945442704153,-64.17463007395259,193.64038347431986,C,-33.58933334644066,B,C,-91.01895281562334,D,1
F,63,26-35,-128.05370662157438,173.4519121852409,E,7.943037102449606,42.60051775993175,-134.34629323394142,C,-143.13278570578086,B,A,-28.287366829781153,B,1
Other,77,36-50,31.504859447623673,39.428136722277635,A,-39.40592439761691,-61.93594033224762,-30.19080571773827,D,-98.94598477626225,C,C,5.427503549470824,C,1
Other,76,65+,-152.3663610634592,-32.916490166131446,B,-146.06221520161267,-39.84336597014074,54.239628828155816,E,213.72381377906163,D,C,87.44859089131502,C,1
Other,48,18-25,-89.8057044810849,-33.781746647820285,E,-165.7504295773972,107.30408542012768,71.21006582761994,D,-0.8459405551631262,C,B,12.228713176788315,C,1
Male,61,26-35,17.694824118777554,-34.70926160464431,A,156.00785172481088,71.62062711215354,12.363984339416133,B,26.23013368916248,C,D,178.4696680140981,D,0
M,78,36-50,-153.4202283817026,94.8631958296049,D,141.30464813938167,3.6862922502272,-176.56539595957003,C,1.9500330494024734,A,C,-33.893474896965465,D,0
Female,25,18-25,104.50481231253086,6.093016730151078,D,-9.47766733767991,-136.6353349666282,-128.05123180041613,A,63.56780860440201,C,A,-96.47091308802842,D,0
Other,48,18-25,118.91588558765915,-34.31888017494636,B,144.59315701893138,-110.43600738686668,229.51800219174743,D,1.3196794643840781,D,D,-90.36695085591897,C,1
Non-binary,23,51-65,-58.993305775706496,-13.353244550725751,C,93.49521299762267,-4.333626526655976,5.92729234439782,E,39.15018733665519,C,D,5.44061819606588,D,1
Other,63,51-65,-65.92418351014442,52.700267139950064,E,-46.32695265220686,-24.326398212248794,-143.99691649504527,A,-105.26428856019831,E,C,-155.14564367380518,A,0
Other,21,51-65,179.62591808547788,-52.839164558286754,C,-7.5939183554252905,34.994238063664405,-80.42599134060595,A,-32.91891510634923,D,C,22.06342868199562,B,0
Female,59,36-50,-54.16525503198636,161.37523450514107,A,-212.3825910198257,173.50730008971348,50.2125717564485,B,104.56378557636683,C,E,-191.8651749229736,D,1
Non-binary,56,65+,-152.62089175391887,-70.91811275075565,B,39.11534600151709,279.95518078922663,45.01983887541001,A,-245.24534880156682,B,D,8.796377283119678,E,1
Non-binary,22,51-65,-100.8824579740474,-123.7018945718982,C,-98.44260732072675,2.4699150590335317,4.842530090222036,B,-26.61103716407766,E,A,-49.25028282026216,A,1
M,20,65+,68.67788093351044,114.63241995419173,B,-70.21457599214152,-87.43127480897338,-81.76559770856888,D,-39.33268893320233,B,A,107.30723077070033,E,0
Other,72,36-50,63.009631706957194,15.033819231153414,B,108.03507888244461,-108.00195646993893,46.54472444586587,A,-7.767278563348369,B,B,-122.0619215804511,D,0
Female,68,26-35,56.18650337423493,55.45790042893268,B,129.79476329829888,-16.93310701651774,9.55890871693455,B,-100.53937891033316,A,E,-98.5793691975004,C,0
Other,66,26-35,22.078246106603594,85.60125992796642,A,-165.87575957051916,110.15399941735393,110.1568225893914,A,-75.87817068680069,E,C,-101.80343980088091,E,1
Other,25,36-50,-19.513137466211198,-92.50338332501713,A,35.08438211413637,-5.604583676550239,-163.7161954538248,C,15.918238820059985,E,B,80.95620764316395,E,1
M,65,65+,107.16121594511235,-66.37564868228431,A,116.36302425781824,190.27094211867163,2.6626713544830456,E,-126.44898024142097,A,C,-38.69053528847812,C,1
Other,48,51-65,-55.962929451128026,148.95930759005202,B,-84.04024340621291,110.5200995307973,115.85819234901102,B,46.113717831388634,D,D,-63.90925159745302,E,0
Other,29,26-35,56.959076730037275,-24.400825360317306,D,97.94669952963395,67.56443793658401,-102.87527456510432,A,-117.17014028489643,E,A,-33.33398796571796,A,1
Female,77,18-25,65.28553838838947,-25.319696838617666,B,163.13065641699268,170.36402864446666,-28.914253486539188,C,142.7295879284322,D,D,-72.41900584943517,B,0
F,67,18-25,56.937373628359076,59.53509093493613,B,-139.00795206516952,77.0947785985349,74.96410302875857,E,59.16398424711606,A,B,-128.86246747210146,B,0
F,20,65+,43.79287560862651,89.1996985259544,E,-112.54382512234812,17.32202272147234,-8.6276902351282,D,134.9437674649757,C,A,87.46896786098088,E,0
Non-binary,66,65+,-46.141143238692536,136.66711476595438,C,59.73862598149616,-109.91704149024277,-67.61956114774998,A,29.411786216105195,B,E,-112.14717889569368,C,0
Other,30,51-65,-19.167973710888912,-52.08657768649808,B,-12.959166646834513,68.82755531475327,75.29530898093397,C,-143.6064028143184,D,A,76.28040429691421,A,1
Female,69,51-65,33.24550206358454,-86.457664953557,D,-32.97668999726818,-117.61405853279392,-68.80449340600211,D,43.66843812051752,D,A,-40.4234736236502,D,0
Non-binary,28,18-25,-11.249591732985945,-140.92311477699045,D,-97.80623342714215,-37.511496292334975,125.8577454312941,B,-54.89175181745266,D,E,14.808330462119306,D,1
