SEX,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Female,51-65,C,E,-5.814098529585808,C,E,-72.67249026087258,-56.35585604004406,-76.80222262215551,B,-5.110161068256072,-15.817272659290103,B,-32.49174942104741,C,-130.58857737219128,B,1
Other,26-35,D,B,-67.53190735145384,D,B,82.45861399122921,-2.9388860984348844,114.37231268582593,A,-45.42876591136433,-84.79026877499841,A,-29.82395468519249,D,-34.858855471320624,E,1
F,26-35,B,E,-42.6391889979607,E,E,115.49957405504155,114.3645881860108,-45.20940176279334,C,70.97347203878704,-28.587454127742014,E,29.619046924671988,A,-47.633091100297136,A,1
Non-binary,26-35,B,D,-13.39398401752526,D,D,123.29686090759735,-205.48235950504719,-41.38734734133699,B,-78.21277476585864,87.57840959893221,D,32.53582611550904,C,125.54476848331937,A,0
F,18-25,E,B,28.176176240748653,D,B,72.14077161496346,-98.23959278395313,221.93567017685058,A,-74.0960784340951,-88.45158889992774,A,-12.049531545017052,D,-99.96680320481458,B,1
F,36-50,C,C,163.76330449365383,D,E,36.43395970248234,41.62103666818799,56.748467282129155,A,85.99896251495478,-37.711668419737116,B,-1.0017987021589494,A,32.32181425874809,A,0
Non-binary,26-35,D,D,121.57030930367026,C,D,95.47243010332386,-110.55613427263098,86.70469410780022,D,79.07173969833339,42.964698886343285,E,204.58750706749913,D,-47.40738557521578,B,0
Non-binary,36-50,E,A,28.486372474727357,C,B,-5.721389253795862,114.88466452446491,-67.38537930761011,E,70.2056834234574,-165.02049933547468,A,119.84043400820683,C,-7.338433260923535,C,1
F,65+,B,A,54.4575315041538,E,E,-60.89438290756616,122.38330888955875,139.14018094603088,A,98.63362624561844,23.44639145888559,B,-156.8096631049292,D,-99.97860020079384,D,1
Non-binary,65+,A,B,34.56296797275475,D,E,-109.94913031847801,66.45824226544563,98.22512798501162,B,-81.47963604120544,-1.4058669778081674,C,119.18165753891728,C,-95.16367744983351,B,0
Female,51-65,C,A,28.00346725396213,B,C,-65.76475741130888,-19.07959714255054,29.483492489490494,B,-11.284222862301428,-183.57573370763112,D,13.628395164911344,C,-17.119011977491063,E,0
F,18-25,D,C,178.82808990460674,A,D,30.6406203555033,-11.340207251937642,79.23408236951573,D,47.53190067781929,52.27053017522007,C,38.57989210090117,B,-134.373049955785,B,1
Non-binary,51-65,A,E,-145.37063531671836,E,A,-117.38686155254476,-85.4041173873035,65.50301931260117,D,23.124596778764325,-68.18407337231403,B,34.56804572253817,B,-6.004056149495107,E,0
Male,18-25,B,A,149.09725571667664,A,E,-33.95821787143076,186.66200885845322,-14.617081251241343,C,-64.427625794033,9.51631208036659,A,18.969032427046965,E,-67.84527109287967,E,1
Male,26-35,D,E,50.42545724822435,A,D,61.30692178854432,-14.911037409208717,-103.46889704513973,E,7.129588119534549,4.012818024142431,A,-1.9636709497241733,D,171.58599440543313,A,1
Male,18-25,C,A,-121.255081185103,E,E,-89.06902223527862,101.21657641667898,115.87253479769093,B,121.65091078391437,105.37364163935842,D,-109.03940161153436,B,184.72460557708604,E,0
Male,26-35,B,D,-268.8094927960959,C,C,30.620962122414735,-144.65903990412673,-88.52593663937563,E,45.580053821387054,48.39393780665484,D,50.69128142965425,B,-41.907935514979094,D,1
M,51-65,A,C,-106.43792760798686,A,E,-60.929653677738216,-10.915563430323234,-36.82006546434003,D,-21.854302018178306,-115.17837687625484,B,126.26216395001124,E,-10.29615561542415,C,0
F,36-50,C,D,93.85156805944041,B,A,-22.49114432056039,-36.23696087203867,94.92245488397471,B,-71.69388960551542,-63.11578725427702,D,-79.57973202959164,A,-120.06159112902107,D,1
Female,51-65,C,E,-61.99628109633497,A,A,12.935220257249341,-76.36824497917175,57.58356207100122,E,-295.75036438071527,56.69549940859169,D,14.121911739929018,C,-264.86115721376586,B,1
F,65+,E,A,-117.72326447655726,D,B,11.763052117300395,368.78515624747297,-2.066583114439378,E,90.01934285170682,-214.08504406112849,A,-35.56250404964998,B,-131.954380766925,C,0
Male,65+,E,C,-3.808457422818581,B,C,-35.809434598061976,179.08440884612278,42.930160357111454,B,55.51354834150805,128.82849167604326,E,-23.256529377104552,D,-48.65784411240045,D,1
Male,51-65,B,A,-34.38905525385773,B,E,-87.33766800144089,-2.145340761305181,-221.67657020714117,A,61.957984271629485,34.95793435301196,B,-15.277504560995443,D,-48.46415085072614,E,1
Male,26-35,E,E,23.82932002967499,A,A,-72.55812930859358,20.2460461579192,209.1828990104289,D,-152.1519846610714,-81.74436863600215,E,64.98606817566196,A,25.508890091463044,B,0
M,51-65,B,A,108.21834651399935,B,B,35.15926309669479,77.47689328462467,13.581286956228416,A,-50.88402520011209,176.9660417818205,A,68.38469874261787,D,-137.43497850342214,A,0
Non-binary,65+,A,C,-32.970236704028245,B,B,-75.96878837847204,-70.2300104969373,27.32030276096948,D,-155.71184847243674,-87.64302469949506,D,-20.49864433176992,E,-37.47794281850028,C,0
F,51-65,E,C,49.10731464065932,E,E,-65.14345834672277,219.0614400578113,-83.54280891819673,B,149.22702123015006,140.66381698488564,D,19.323811213070314,D,-101.91767588790938,B,0
Other,36-50,B,D,-152.6903023422489,E,B,-9.634652203330086,-48.21722767295197,-144.77811454543124,C,-38.9574019280404,48.66330684328183,E,-32.648246983077975,B,-96.86901763185767,A,1
Other,51-65,A,C,58.35670032759977,A,E,57.74200102898007,-23.048039072271713,-67.28235733362507,A,-26.576095292707162,119.48301137084829,E,-118.24889973428245,E,35.259104881281466,B,1
Non-binary,26-35,B,D,-79.56040382402536,E,A,22.4068882803962,150.98147197860266,-9.777866989404469,D,-86.33030130708146,-129.56720557353563,C,97.20980813621148,A,-73.48183867881853,A,1
Male,65+,A,D,-91.84944383276026,E,C,-145.9822210724592,143.19981631323722,-150.66239530349256,D,-106.6800205253094,43.58551622335802,B,-42.68840313202188,E,155.51537160812222,C,0
F,18-25,B,E,-156.10982372381534,C,C,-174.48193963932312,-83.62083687458014,-5.57480538680291,A,-29.53822194972371,81.57168093845328,D,72.85128329815247,E,-4.284339922787091,E,1
Female,36-50,D,C,106.71029075345109,D,A,154.22478547735784,-106.90642502265403,120.89228394659027,C,-68.01164957037295,6.318026425327848,C,-158.54333761797977,D,-103.99966251475543,E,1
M,26-35,E,A,64.36178296742678,B,C,13.221571920980283,63.74665032730964,75.84344595816619,E,-17.819490244560292,116.29270636446452,C,95.26640251035936,D,43.72731198533501,D,0
Non-binary,51-65,D,B,-60.953959392665304,D,B,168.512732253093,22.870090636865058,110.33536286812505,E,50.654471405667515,116.30213901031767,A,-90.32952403559271,A,-2.5148435114909695,A,1
F,51-65,A,C,71.70510260222518,E,C,-81.5748102822317,115.22540185218482,100.72777455498485,B,-15.910779806248861,-61.33343316784428,A,-49.85000876638515,B,-166.4123181798278,D,0
Male,65+,C,B,-66.20811515619422,B,D,-107.41224339902845,-31.387440213871304,-260.2930166840356,A,104.31219459120908,-252.44951884717213,A,127.29901952736246,E,48.81328170698212,B,1
F,18-25,D,C,-135.5480628278032,D,E,213.0361356646405,8.39630723847841,-7.313973773729583,D,-108.8835358122185,-16.161374518136046,E,-92.01653430875677,C,58.56901133962318,D,0
Female,18-25,B,C,-56.80154340655355,A,B,-35.23467311163564,8.173007351579818,-8.695815871903957,B,-11.045207752381495,-90.25736466731982,B,-28.48830816686992,B,19.405051667728557,A,0
F,18-25,B,C,-154.49180629303552,C,D,-103.0096370952768,-12.483547386501824,30.5382860397144,B,-115.39885491626502,34.73877049923256,C,104.7135888923641,D,11.77137746732083,A,1
Male,36-50,A,C,172.93936752736226,B,E,-37.17169209353946,50.330520199076,137.32187395463177,C,95.60318457728965,59.655609284807234,B,-24.280002691682487,A,-10.174099222581168,D,0
F,18-25,E,D,-34.86925384005096,A,C,67.63522102673892,-56.18253309580358,186.68050355317547,C,101.08727823457771,-69.52018012863321,B,135.05964781875196,B,17.50837082766022,E,1
Non-binary,18-25,E,E,178.9496842988549,D,D,-13.90923095799852,-119.39806492835206,-34.015415818881415,A,-91.93839982076943,-185.4224136147361,E,149.89744743322805,B,26.49863381320757,D,1
M,65+,E,B,-4.725812549457554,B,C,-45.16434221738426,22.86817565413943,-94.20457260352278,E,74.06583391834315,-55.72490425909087,E,-123.88398053335519,E,13.548663337080177,B,0
Non-binary,51-65,A,D,95.60738565200238,A,A,88.06604287129957,55.306825773854996,174.7347654586065,B,-33.621820471319566,-50.218028257652826,A,7.186800545950073,B,-134.26602592821527,B,1
F,26-35,C,A,-36.63874728469411,C,C,-20.868125760225432,39.17181377821565,-13.710621032419686,C,72.32695885810504,-72.11893801324857,A,-23.405682735791324,C,-10.33966805586047,C,1
Male,18-25,D,C,0.8307523959317229,B,D,-199.54098228992285,29.518395043840446,29.842136523468305,E,-73.18677283870171,49.18757342395166,A,62.82952406656517,C,57.226192661037814,B,0
Other,51-65,D,D,-57.114693302691855,D,D,22.020539579713137,-228.79118990379243,57.34950742141902,D,-55.94680613009885,-76.84328071514163,E,-200.93054744045568,B,-8.337297831222152,B,0
Non-binary,36-50,A,E,-93.63450622103922,C,D,146.9178743314526,37.97953006132967,-55.66232857549039,B,11.93880644185217,-108.2750101593777,A,-75.36640194099004,A,94.8870919422635,B,0
F,26-35,C,E,55.740042865969656,E,C,-7.847406158721183,-202.87722957493895,35.72740389433704,E,48.58910904277482,-79.6593381983889,C,-17.478584526063937,C,-18.46160342919135,A,0
Non-binary,65+,E,E,-122.33858679378686,E,C,-161.26625865305402,18.887006936159697,201.40706803146796,A,33.022810209911796,-57.488824707980115,C,90.97056154154647,C,-19.546489710643048,D,0
M,36-50,D,A,17.304463097641985,E,C,95.7199895560501,68.88985156645455,-27.27633880009721,A,95.2983206945363,-126.08857625692767,C,-0.4559966331826627,A,113.03718213131549,A,0
Other,51-65,C,D,146.77487927730652,D,E,9.530526664242721,-33.56316853357678,-155.8396479069828,C,18.02659263855401,-35.4823086662621,D,20.502811532820193,A,-59.548596190406336,E,1
M,36-50,E,B,142.97354031694704,C,B,-105.61599620311921,-26.396308202444384,-75.09314839635637,B,-12.855698131615744,156.62067104602383,B,-16.611415805653994,A,56.94322492312573,B,1
F,51-65,C,D,-115.96881167398514,D,A,-83.48226388244231,98.70166668326763,35.6779998696297,D,-60.99042243418894,74.60048990132296,B,41.73899092865733,D,-166.68247738577605,C,1
Female,36-50,A,D,-118.76966185680456,C,E,115.8078962968591,142.01096559646425,-52.466775303383706,D,-154.71362338433912,73.02510806112818,B,51.04022441049788,D,113.36618242751022,E,1
Female,51-65,B,E,119.09730955585258,B,C,-202.65187300986872,97.99922799419122,74.67556236570736,A,75.58804839228378,174.86481793523262,D,13.730450022820476,B,-15.618722806350933,D,0
Male,18-25,E,B,83.99238704924208,E,D,165.5795138065245,-94.4283499386696,109.89545122743094,D,-34.53461767099084,-144.86218036306224,C,96.27394935819235,A,-131.42408184419176,A,0
F,51-65,C,E,84.82641769299188,C,B,-99.74426874287846,-125.55241313232162,49.10405775441461,E,205.35085766841343,-219.81497482849983,E,86.78486252952618,A,-12.52267983159085,C,0
M,26-35,A,E,49.850284065449884,E,B,-38.15006353906442,-81.76255635199925,-34.2191159612037,D,45.602296512118635,-28.955507208112163,D,258.77426934151526,C,158.79465608620217,D,1
Other,36-50,C,C,138.61930910054826,A,D,-23.2524834889668,38.48654919194554,255.35673516053868,D,30.090082401813905,-97.40441686969444,D,186.18101624105802,C,-151.41093950895495,B,1
M,36-50,B,A,-17.798154667196666,A,E,40.41033728961786,119.71824297394835,6.975499141774089,B,-14.504764778337329,1.7507007708873674,A,-76.5199560599168,E,-191.4492124622736,C,1
Non-binary,36-50,A,C,-50.654538351214825,E,C,93.93464349151189,10.947152777597799,47.204098945109784,C,48.857283814401356,173.41012572784314,B,-56.50110926890783,D,136.73215021695432,D,0
Non-binary,65+,A,E,31.47929744239828,C,B,120.28384023518208,181.66667494574992,-122.20661291097177,E,100.39230124622318,-41.916208123076444,E,180.96162100046467,C,-17.52147264320604,A,0
Other,36-50,C,A,103.88254970702387,B,A,-52.43746478090571,109.32155317597605,178.2176491524945,E,-84.12558984900062,-82.6627361108886,B,-138.6974476968843,D,285.3263888681753,E,1
Non-binary,18-25,C,C,175.54746013477745,C,E,-65.23512351906935,159.65290102570452,50.80881648749925,D,-123.56287655197049,-23.917880960267468,E,87.9734128425322,B,-5.967420752893164,C,1
F,65+,D,B,-87.39366922270261,D,C,2.332365840508159,4.57586988529454,-268.27172675004846,E,-32.08919700625598,96.37521612882931,A,-149.9065963032354,E,-161.25492267256675,A,1
F,18-25,C,C,21.88585533161087,E,A,11.033669916620562,-68.02527010356037,-48.823620629727984,C,-106.82792733536061,347.12015282868856,A,50.52275662691205,E,-17.981708928146045,D,0
Other,18-25,B,A,2.3723772258525733,A,B,-89.14593918931224,149.39833522460816,89.31955246382186,A,62.11516540846665,222.69532569271337,C,-1.9168772870477195,B,8.00250005626204,A,0
Female,26-35,D,B,52.34668611810617,B,D,47.73244565407314,5.036575797120417,-67.59111627914452,A,-205.6067117361836,-26.78284862001366,C,-45.03889518541088,A,126.44772498879884,C,0
Non-binary,18-25,C,A,85.15553429795085,C,B,85.31551535430381,-67.70046262576408,85.51725903321442,A,-36.53438583612768,-18.13126659819711,D,4.111535980656363,C,-25.220114168240766,A,1
M,26-35,D,C,-11.85711351964124,D,E,87.57615597540335,161.29796615063864,136.63650635649634,D,-49.374339702876064,104.35825340057157,A,65.7168077987542,E,112.81030767326547,D,1
Female,36-50,B,E,-77.37116869004474,D,A,-165.1789648428562,62.16069737115015,101.9111001881988,D,9.608772065755552,-16.997799281080432,B,-46.18152369414978,B,-25.07605928056807,C,0
Female,36-50,A,C,21.422929488873503,B,D,224.20009335488143,-28.59569210766622,60.03924462470393,E,-23.858542155583248,231.14548416530823,A,57.33435569083034,C,209.3433509065668,D,1
Other,36-50,E,D,71.54911028193429,B,D,-43.78928500981456,-19.583907128940222,-67.21588303923592,A,-155.2744788009793,3.324807014941377,A,-92.57297096571676,D,2.768026581980804,D,1
Female,65+,B,D,39.03058129696454,A,E,185.5007349788325,-84.62021296799803,70.83217793680672,E,0.3977401286326929,-41.66679861689255,E,-140.51173273654248,C,-10.129466761966563,D,0
Male,26-35,D,C,-80.16636808468219,B,C,32.6880787398076,32.966721236675625,117.26181381760436,D,-15.412631121120846,-62.56301939463427,C,222.8468523385343,A,-85.42233321170644,D,1
F,18-25,C,B,-17.13238529145601,B,A,40.61888759271067,-79.80365172340413,-149.93777905370834,B,-102.81330189213482,117.68440133185752,E,-103.07992871311775,B,47.436071812501375,C,0
F,26-35,C,E,0.06494128480494514,A,A,-60.367332811742244,-127.2925411621498,10.872330305336785,D,44.61786025791002,58.410356953177136,A,157.18530850703937,A,-251.26866186215508,E,0
Non-binary,65+,D,E,-135.5766359222276,E,E,80.17856702382306,23.84577075349711,16.50431593637017,D,194.47602657285267,21.492972244690044,E,56.050956053944454,A,-70.71348793010681,E,0
Male,26-35,D,A,-175.5420246467364,C,B,32.641869226909904,-76.36223628151788,21.190492186048647,B,-38.896756825390014,36.65311234346559,C,-154.7764601788146,A,-142.6256872034515,D,1
Non-binary,26-35,B,E,64.0086382497574,B,D,-72.47094797117508,53.757429245702134,74.04429818002602,A,79.12177282954846,-147.1030294551797,E,-61.38918094913739,C,-43.762196284867876,E,0
F,65+,D,A,22.19518708053109,C,A,-134.00660368148723,20.193095913610197,5.653435650280945,D,-64.18986945169942,-18.629830084087036,A,-10.970974119715814,A,-244.364348094,A,1
Non-binary,18-25,A,A,29.059372136836632,C,D,93.04389235573129,32.449010770224426,-42.17003495374138,B,60.581736832286346,-72.9469904560273,A,167.6479347654379,D,82.19497252643107,B,0
Female,51-65,E,C,98.95918299477353,B,E,-22.46586942624036,-36.16584600383846,45.60960910935427,D,-94.25561103620217,75.90519079203702,D,4.720437745402706,B,-123.17893845489505,E,1
Female,65+,E,E,194.39188681218954,B,C,-64.68895301933416,-30.845658441037816,85.35751724125475,D,-19.452758589003857,-85.42137162681853,B,-114.88187927020788,B,81.47430347687795,E,0
Male,36-50,A,D,204.44767182581262,A,C,26.104055380436225,-1.8477635223280326,-15.55884209099263,A,-110.74852562506724,-71.89289037283079,A,2.9509345980044883,D,27.2040893084897,C,1
M,26-35,C,E,-82.67842818974006,A,C,51.529311692093124,-96.16506485191034,46.587806766043535,E,38.4125198445127,144.8171209908958,D,67.00239537240083,B,-27.6491286140156,C,1
Other,36-50,D,A,164.39299202173598,B,E,22.21459490023867,224.20384631869115,-100.41454715291849,E,-186.9533495906245,-67.19887070414813,C,-97.27945346541286,E,-88.8979318590105,B,1
F,18-25,B,A,20.11897572261806,B,C,-129.77428261012588,-72.77567650417215,61.96318241993731,B,77.95363516617326,81.95529070619672,A,-15.25613514482311,B,46.86003339735832,D,1
M,51-65,A,C,104.95483032328062,E,D,90.36464399934361,-76.98267764578249,-122.5957287599966,B,-39.87088421805293,-12.189072665894365,E,-57.90503212596631,E,-124.87615992066341,D,1
Other,26-35,A,C,20.971402657251637,A,D,-130.84630695077306,51.01589361140171,-76.89547074959746,C,-0.7385457577368476,-4.342328863658331,B,-83.53854845870676,A,-66.31270321983675,B,1
Non-binary,51-65,C,B,-106.45056682481551,C,C,-14.004789697569839,-89.38970511438608,90.88560962452041,C,-66.92869497672405,136.70393350837253,E,155.17543669674046,E,166.3947792357974,B,1
Non-binary,26-35,C,A,65.88693502603633,E,B,47.87672817721336,-127.20283192922837,38.75048911843766,A,72.81682120047415,-53.370810311086444,D,160.17909216517242,D,-10.566465607359905,E,1
Female,26-35,C,E,83.00594336777273,E,E,-21.426703555207773,68.60166208410388,-99.28262376024254,C,87.22675782353903,32.630843397055784,E,132.26984782553248,B,160.2731728768705,D,1
Male,51-65,C,B,-127.5301147033471,E,E,-44.258163997693856,-91.06830742278403,-46.45627388202915,B,61.50842616434829,224.30675927519923,B,4.386646827854772,B,55.07015131765258,C,0
F,18-25,B,C,-6.257769416344076,E,A,-167.3699068646017,-40.74366574608582,118.82235011222262,E,-186.9396324030461,14.856653371321332,A,30.431232488818416,E,-31.961028493143107,D,1
Female,51-65,B,D,80.73347408425796,D,D,-120.83747514446279,84.00364060957483,-56.20760438470951,E,-188.22117049136165,-244.59327273593573,A,-84.44598825423942,B,67.68106667027621,E,1
Other,65+,D,B,-73.29273177290678,A,E,-197.59905883714387,57.351291289035586,-40.82339815563758,A,-10.594874525363752,-15.116121685568086,C,85.63086482942326,C,-239.5721754992132,B,1
M,18-25,E,D,64.14508478256718,E,C,-52.19624231374355,-78.769238663205,-45.82500343921927,E,-10.017508528921644,-48.092360644157814,D,60.86602994918068,B,141.51493067789812,E,0
Female,36-50,C,A,-46.24027417733318,D,B,64.32290730131534,165.90990303233346,119.1963813907177,E,-57.183135052725056,8.715248612247724,A,-46.92733823455485,C,-50.263609883643355,D,0
Female,36-50,E,E,-71.03051331320856,E,C,40.59161085914345,-31.186685883601694,-111.76743076320894,E,13.607094616971406,-74.29175276753891,B,-5.339952226607168,A,27.787084978127236,B,0
