nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Mexico,-25.091887824536276,13.02852523144987,A,C,-63.55079576904797,47.16435577672573,C,A,-40.28129197111394,83.65276656527665,0
Brazil,147.99333222847702,-182.53982917308664,C,C,-49.925290440715,10.972851770234733,D,E,-154.076195356544,125.03152228736762,1
Brazil,-56.19023528393681,19.621569310887466,B,C,94.48923063940882,-24.439011707959754,E,C,-128.16886299731092,93.61403151748003,1
UK,-85.12436657263265,181.46391851403385,C,B,-117.28752869377934,-45.66383071877231,C,B,-154.8404503872109,81.03564340388633,0
China,200.76689814573254,-29.48762676254118,D,A,-100.42414595615683,-26.17728007055124,A,D,2.1268416105779155,122.11509635856513,1
China,-65.55485084245237,-95.21062501108418,C,B,-77.92508776917127,52.43005328646891,B,A,-143.21158075775188,-47.57717811879054,0
Germany,-139.69832297046324,35.42122295909777,D,C,120.67150046289481,-62.397107576781195,B,A,48.90890409487904,207.26484136021867,0
Brazil,126.5380582125994,-101.40812608552477,B,E,-11.701184690829193,99.55826429693712,E,B,77.97768965983244,-13.258787379188503,1
US,211.1362812930413,-85.68039294958264,B,E,-104.75172340210317,-69.18913717615136,A,D,62.453239195762286,247.6995464070459,0
Other,-172.68947785760645,-173.5603031166763,A,A,-93.2675133387551,-38.567045691214766,C,D,-4.44117717831204,34.65183646586121,0
Germany,-181.24420827189022,-1.4436435729717014,A,C,-7.814615617860913,-79.57166189608878,C,E,-145.67637255356487,64.64116506489135,1
Other,16.675176560417558,29.6476980285928,E,E,-97.53814184081878,-29.17801199211584,B,D,-24.115337537628402,-66.48051109730908,1
Germany,-94.52950288858905,-197.51605022827735,D,D,32.23291991978645,89.46771633419121,E,B,-97.20994680715165,104.12628648748041,1
Brazil,94.21085475278099,-59.53636383300031,A,C,-134.27378263557014,-48.39962285487363,E,A,-8.951792847913483,-66.93575914676208,1
India,-138.0510117953154,79.92127591666328,C,E,40.39291743755154,-3.755896732674019,D,C,77.40949340154816,-65.85325730198225,1
India,-15.85561616747954,-159.57833006941325,B,B,40.37301255797472,-27.278636267006917,E,E,-18.326132951040375,-113.47745830004368,1
Mexico,59.42219105050136,14.56604642954265,A,C,59.617439950716836,52.475508007563164,E,D,-5.2951232880797905,-0.36886909550722774,0
India,49.20473518042781,-132.5115049503129,A,E,-100.45865617459877,40.24481766361879,E,B,47.40916761624785,-44.40701129867829,1
UK,204.38198694266885,-141.35178929415179,E,E,39.25074000229679,-115.07695100805873,C,C,49.69461115778373,4.8094802751695624,0
Germany,-12.010172081547383,-2.3689099408863283,E,C,45.55326930254923,96.97879953134967,C,B,-2.8971050911636778,-224.00594641166035,0
Mexico,-61.551751248814945,-148.7710780070294,C,C,87.23877464588438,-14.417583275934545,A,B,22.323121003902095,18.696138781555934,0
US,-119.68720327407551,72.64637338478433,C,D,80.85609325638605,90.04968821499084,C,A,-20.460324233089114,-98.96896933062922,0
UK,144.36385769985932,-68.44048461694436,E,B,-4.81065984628192,-17.17762609139286,D,C,-1.7409655436696048,190.01708222277298,1
UK,6.0895944483113,72.36946077980504,C,E,43.08434465359526,7.029918277309889,B,A,-46.987908431780646,-60.48957327038627,1
Other,22.503728934272704,130.86493136959666,A,A,57.839538885603226,177.50510615922244,B,C,-125.40378084246633,-394.47246237521665,1
China,-244.38930131522585,64.88751007160636,A,A,89.51077841961134,38.51276012739094,D,D,-37.21110232042207,-78.26101740325998,0
China,-13.451552960187149,58.42596006360957,B,B,55.669053077582134,-91.6910613337996,D,A,-136.54957257577308,76.85287530218028,1
Brazil,93.77001803300233,148.62428495096538,A,D,-28.866143420861462,39.98324631983813,B,A,98.44541509772445,80.70629722333287,1
Mexico,-27.564795801764554,-93.83632748959745,E,C,-126.88991708765434,93.06742771960607,C,C,98.49709751083466,30.17482525339578,1
Other,48.55855945360557,-38.15986781333087,C,C,-37.35169733691994,87.66401541600372,B,B,46.191275505410765,46.731712595476196,1
Mexico,38.73551861926864,-10.322630994537581,B,C,37.344521840676016,-60.809614551107785,A,D,-55.139675018198375,25.433975660623542,0
Mexico,-81.85189533210563,261.2534275390308,B,B,96.29497440162977,-64.11433466244581,E,A,20.779607425483146,-70.14321513021363,1
China,-102.15321851324302,-178.3396871761477,D,A,133.61640429278933,69.61105942637874,B,E,18.50475270825763,22.15654100694968,0
China,-0.5207511018392501,-48.283541453033564,B,C,188.0630525281227,-14.91558247325084,B,A,-76.75992387021947,-100.08094196781208,0
China,57.850268021107794,-46.990577687162784,A,E,14.47103049439384,-94.42139344647973,E,B,-122.13760525000043,-35.990713388945586,1
US,0.8954628345978057,320.2518773331792,A,E,-116.94834933164013,20.366583008559367,E,D,107.7650864554493,-169.2930622385187,0
Brazil,-61.617480629230705,-124.34762277617664,A,C,-105.64622041132947,-10.970868666899186,D,A,64.7281224147592,17.824232472725036,1
Germany,-41.542056553659876,-33.92409171819178,A,B,76.87397568152625,-10.948844426857502,D,A,-46.55367610158147,101.74855462209452,1
US,-71.97786878124145,-69.38061618673824,D,A,-7.689298780605909,94.26632951662019,C,D,-20.316612043941713,148.22903035461687,1
China,-151.1678498684798,-91.33162205783235,A,B,26.939501384315147,73.97512120121132,D,E,-106.4160570445398,-86.40628056723169,1
UK,2.127918246855037,-94.26498350815454,B,D,-11.816786834501707,-35.268048655341126,E,A,155.12518721282632,-17.51197504520251,1
Mexico,75.36583437556277,39.326143961439755,A,A,-72.3148435999274,46.352462485884125,B,A,-4.763801585424959,-246.654577891014,1
Mexico,-73.20997348177079,147.69165156622827,C,C,-10.55285590957566,56.022416255362906,E,D,-329.825830698374,-102.12396022071646,1
US,56.06349119911904,-151.62511794257713,E,C,-55.01406778496056,-48.49966547234156,B,C,93.83042069795968,-90.61332725149823,1
Brazil,168.30594765813476,-28.84580986093757,D,A,-157.56134046921198,-89.40934288623545,E,A,-4.225536961803799,-86.58660744914816,1
Brazil,34.546221216353146,-23.674739479420655,C,B,88.77570099314977,-85.52773559258962,E,C,130.54146841702664,73.7130389052596,1
Germany,-1.386822596702346,105.02794765842047,E,C,25.62588998636145,19.7983808511495,E,A,76.98779969869199,-15.674386438095143,0
Brazil,33.30468903252805,-152.15495643592968,C,A,-147.294844537552,22.10413309598895,A,B,-57.60485632650075,-241.62989305111492,1
UK,-81.18071825758584,15.418770683830274,D,B,153.41553166897774,-36.880415853833625,C,B,-114.81623081435724,-150.610587961561,0
India,-30.64170422286589,-271.3883915999703,B,A,89.74984047547329,55.043901511282534,A,E,75.66872713019856,63.39429618588922,0
UK,144.07510531537525,-8.188201107292613,B,B,-177.3174949418619,-8.355920986561182,A,E,111.22912134198828,105.89257337062811,0
Mexico,-66.53462065924076,114.98807056201062,C,D,54.20709421074971,-104.36775939696645,D,B,-76.53514172685361,15.0223341912016,0
India,-122.11867247625389,-4.828447265707467,D,B,-126.72737673832786,-75.54884127722529,B,C,129.29391212185766,-84.4031134323022,0
Other,-28.146358871387516,-36.345673756646285,E,A,44.29875841186418,-98.89616231582669,A,E,-95.97427870682415,212.15452307787535,0
Brazil,40.42610389633741,-65.65556664232545,D,E,227.44207674334618,135.45624753852954,A,E,-111.22530902565937,-156.48606796749758,0
US,49.2273825981667,-46.87990212014933,A,E,-144.55786449614493,10.06518423494084,B,E,-291.7375920229941,-24.50578415482476,1
UK,8.657483404715068,-89.0169116186649,A,D,-6.502259157470015,93.80806809229307,D,E,199.5576361668358,-31.96283454054581,1
Germany,131.2948365047129,-27.19739187776689,E,D,106.8271779856441,30.896889424304824,C,C,69.56712976144297,133.9728841208879,1
Germany,-71.22315632764986,123.6606735105846,C,A,-134.92121795830312,71.09742554251774,A,C,64.03834325110302,-20.343782664690195,1
US,14.244136683877592,-37.0680461140514,E,E,98.4046373600437,54.035562423481544,D,A,25.39908053945909,83.28770763455515,0
US,-38.372654617023116,55.40571417512849,E,E,34.81195935378634,44.76728586039268,A,E,-64.26890688982543,54.51280297590291,0
India,115.07324409953993,-44.216540609795224,B,B,178.46292772104815,-121.53301859000112,A,B,-0.32869004445172767,-39.42122239590593,0
Other,-86.25070837216013,-49.02973381412348,A,A,-14.997875481526407,-104.89972649970622,C,D,-47.32969399749133,163.22014616451153,0
US,-149.10398400948222,6.154512626939016,B,D,53.025635958402816,-4.9343037808514545,C,A,-28.349607067800797,126.00100849362066,0
Other,-39.040489156498595,49.25356312994346,D,B,-92.4101238314313,-26.107039730705132,A,D,41.56320839811753,-117.34482266283001,1
Germany,58.856859491928695,-33.36177143631159,A,C,67.21685974319108,167.42383632398023,C,E,24.09898328391582,38.49506407423433,0
Brazil,-77.57873168268023,-90.17269609727782,A,D,-91.01057123991966,-162.04774726744057,E,B,44.29225863168713,-178.23332817463472,1
US,161.64471335701202,50.00939177351253,E,E,-24.67455277739421,-85.59185044398107,B,C,-167.13957046173124,-196.96194461852429,0
UK,-1.6386148559418037,32.6658737462945,A,D,-164.62890942189145,-3.969999815827791,A,A,271.6327081146943,-154.75243888168615,1
Brazil,-198.36313361982826,-23.492335760916458,D,A,7.761396087899229,-141.04875375444166,E,D,-36.75008480146528,63.59664793413115,0
UK,-92.28395056880937,-7.501612931013245,B,A,-10.991621841721066,87.53253714460656,B,A,0.9331053024492901,-101.01928909446298,0
China,-60.230830523557145,-49.43598706724608,B,D,-46.722955757095306,-33.02516233907962,C,D,-140.78680035820304,-14.514624914237514,0
China,6.956541103174447,-33.4830381721598,A,B,-112.06223055925695,-28.950551629522046,D,A,-22.169201342078328,-95.52281814173827,0
Other,9.927923375201143,-161.21880271726513,E,D,-10.401262656029912,-77.8056791442439,D,D,-32.11003249015695,-168.9239433872237,1
Brazil,24.10232968554677,-90.05647471902468,E,C,-120.66030222210185,-66.87222503585399,A,C,-141.7963977585635,-50.42854544722418,0
Mexico,80.56108829607571,14.287582293063222,D,D,-52.32944220832905,-46.80536220622666,D,C,91.71876987967217,82.60964775815576,1
UK,-99.11071007503828,-117.79449373686097,A,E,-56.40860630139992,-37.92860256116117,C,E,141.33954320675517,32.19521610326281,1
Brazil,100.17964007793488,-35.368951805567676,E,A,-18.744123704187157,-79.34924281454735,B,A,172.77300309414156,141.8482445550714,0
China,-91.44841484600413,130.74941468491147,A,A,76.91967162685168,-3.761319996556588,C,D,5.003036589591462,76.04200963535926,1
Germany,-92.01767401933806,-27.290897292961063,D,A,-17.06632791949382,-62.48889921014582,B,A,-39.23945113719018,-27.578101842256196,0
China,-46.622793509691704,167.5034477548774,C,B,116.25472174354914,96.47806939751614,E,B,188.63026869249842,176.10559146371386,1
Mexico,75.62320687920963,36.409369490989604,D,C,-46.19282744089958,237.75926314374138,B,A,37.49792588279527,28.050417319439436,0
China,131.7651181166523,4.284156481535653,A,B,-72.63614640842725,10.940477567883256,E,A,38.40399137775471,143.4229097250667,0
Brazil,134.70249640640287,-25.994908209945155,E,A,52.81001555385735,30.503838078912153,C,D,-29.517258493277232,45.69624181007319,1
Other,-107.84463686092234,-203.99039240901052,A,E,103.29245498368267,-9.610975493449018,C,D,61.11682521863505,143.62197500441684,1
Germany,-8.961215221723421,78.57565980168427,B,C,46.591428981510795,70.17265022458005,C,E,-40.393412461955904,20.041235819497754,1
Germany,40.11393547238503,-170.68726130041728,B,D,65.5161465114987,92.84909343914846,B,D,-39.465057059136335,110.69587240464531,0
Mexico,94.79725090874616,-80.93765621384216,A,C,163.54335868311068,181.53021565523693,D,C,-33.74682620443964,60.499713760451165,0
Germany,-75.81498040530437,-192.69795056497802,D,E,-104.24460176539607,60.58274641975149,D,E,-24.790721312698373,-0.46794551133028117,0
Mexico,-38.43606795171319,-130.9699202915866,E,D,-0.9188272919390684,151.46745944175845,B,D,98.92821875282836,18.0441840408912,1
Mexico,88.80490590235203,15.960859115538192,D,D,55.79095773345796,-54.72512590078592,B,D,-35.770909861684096,-162.97805440800371,0
Other,-66.5017806411837,94.69625553372174,C,E,56.88855190596097,-93.40302893771224,C,A,-44.72459564416153,76.67054452180712,0
Brazil,194.47325430256546,-23.582604105555088,C,E,-122.7296478992205,-11.217064692349874,E,D,78.23326115464738,-73.0782663622892,0
Other,87.3229511582026,-95.00526849086646,B,C,-24.35171663731219,71.9092624946266,B,E,80.67526055984088,143.34402258386172,1
US,-29.711287595500657,94.72185577630634,B,B,-26.6899533017808,-87.70576164695689,B,A,36.601281053215956,268.7081514136184,1
UK,124.87869431292175,-337.48697311721025,D,C,83.45681675420676,-113.33929959947582,A,E,-128.6913134051897,17.00197223347171,0
Mexico,-51.09691549302998,77.69428963273303,D,A,-92.94468306515265,-212.73350710014304,E,A,-12.75999214693517,-17.26452929341131,1
India,-85.91483148597919,-100.93792926690763,D,A,-43.1143723651681,20.68054778665852,C,A,50.16399256680194,164.81635581955453,0
India,-239.82756965502256,-79.14348558941614,B,E,-5.678499479157879,20.05871952388038,E,B,-65.32876466803916,-90.30057908222638,1
India,-167.74445677865054,-155.69617853385475,B,C,-233.48441555814213,-34.219024965218495,B,B,184.61936473190923,165.15222888378224,0
US,35.060927680593245,-51.819636293987394,B,B,72.46004556887252,-130.650652046468,D,A,43.764832581586234,-57.71783606313786,1
Germany,24.31840918294246,3.9768401627013548,A,A,17.536322516316858,-9.024592458543898,D,A,-118.20718998398223,12.488166187026922,0
US,123.71131613055944,-89.59248746142633,E,C,-34.88315193485353,-122.315263509132,D,A,-105.05813993514346,-138.80961958700877,1
Mexico,88.73159275741284,-131.51526310786397,E,D,-208.32530023765855,161.1659756370775,B,D,181.80051545296715,-7.545828313776097,0
China,-45.35469859352256,33.313352915745206,E,E,34.14319653012773,-212.49570883231442,A,D,35.00349598234425,153.8130480094728,1
Mexico,-2.23190225784918,-137.02026005755846,A,D,67.48588224617504,-86.60812200553009,C,D,2.7236253103370482,-30.601870696995302,1
India,79.67470785194675,113.82535669823271,B,B,-47.034276035412056,100.42881636931934,D,B,163.88690432241663,124.31107433008258,1
India,154.50101807560773,213.50563264400125,E,E,139.5130453787111,76.29743420083193,A,A,65.1312598522109,137.03332750853258,0
India,-110.73483675680143,49.60797547785021,E,C,58.48601325913354,92.8451683439008,D,A,-160.70133457671525,194.89192125234064,0
China,-112.47177322088208,-236.76395058149953,A,B,247.87109000760324,205.77944593772503,A,A,18.70495914092559,85.73745184345431,0
Mexico,42.954074872174026,-76.54753141532026,C,A,1.7002512705876394,-10.479086140007771,A,E,34.715757405635614,-12.557905876764833,1
India,-97.39134535988181,-102.35065856836263,A,C,205.16119037917798,-58.532941240501415,A,D,16.193775115774393,-114.82702521848293,0
India,-52.2679788622014,-158.37947657131778,D,E,-127.58892699081446,-72.19251886253079,E,C,67.01047205885489,75.3393625725445,1
Brazil,-59.32489838578314,63.12585901418347,D,C,155.49351617708678,14.179927452123477,D,A,125.2512587708369,164.27935915467847,1
China,-68.98137490374168,-6.311149934815749,E,B,2.978141686432995,-47.28309505101671,D,E,-5.014615964216781,-124.62452552727501,0
UK,-0.1350456824469397,17.217874816274005,E,B,-184.06153854996822,18.113150549925873,B,D,47.71743546733038,-62.50375102880001,0
China,110.24448528309978,82.4447180330839,D,B,-19.49665020927582,89.39157497072352,E,A,69.68466795531009,-96.4315867144042,0
US,-10.92479469085878,63.78488237973562,B,D,28.104117574072717,41.004877223979484,A,C,-132.0496463666029,-146.46804060248488,1
Germany,-83.39344912437538,-50.78685136908996,D,B,33.74687792935931,-53.28947909681266,D,A,72.98148654752903,-38.75316352126416,0
US,151.2612259327142,259.24746439893596,E,C,132.00830521388198,-163.34227128803423,E,C,-117.95612715186724,12.326803845043699,1
Germany,-54.553218013663326,138.44659645704965,B,C,-53.023456703917404,71.87816040171413,A,A,55.019842342859945,54.52644525539909,1
US,-88.77918990792328,-12.068018190835403,D,C,149.4969332766326,41.09857522245585,D,C,-78.09162685472688,-0.5832034735807586,0
UK,-158.34308261409956,13.703649286664444,C,C,-34.60787922862203,168.0306471439309,A,D,-60.195452945693475,25.22904490116379,0
India,-123.2331188475253,123.53091352407806,D,C,-185.7925625870748,-193.05966372969127,E,B,-55.672519226678375,100.47122989495807,1
Brazil,97.72470025588291,-30.82344059406547,E,E,6.85939971063808,-108.71225285850723,D,A,-48.24895976865713,-131.38672281094478,1
Brazil,-133.85943803935493,50.777843414057955,E,E,-82.43855574684066,69.41409324149829,A,B,37.142601566941984,-118.6416404441125,1
Brazil,-80.85977369127035,-98.39828284275643,C,B,270.4200027835045,-48.920988127519024,A,A,134.51765050124774,32.83983729991059,1
India,-34.604463213104104,-98.42294455806312,E,E,17.25312042546829,81.6343240013439,D,E,-146.7605877738643,-27.67299026181022,0
Other,-181.57460627970255,-69.55732213396789,B,E,57.99721166918748,-9.930434841559627,B,B,132.11918221974153,38.572323370410786,1
India,20.56618561512816,15.825361161379165,E,A,-107.34724033346095,-3.1839957630316764,C,C,-177.0804208496133,96.5593706255984,1
UK,30.951107667274485,-65.93677965756109,D,A,73.8377424975407,56.19740960328542,D,E,139.0535016611106,-93.83936411130723,1
China,-27.613873190061224,-147.36147807198606,E,C,30.82060833067213,-162.5655612910234,A,B,-105.01997218587293,-47.346378582671456,1
