civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Married,102.76301704310885,6.782594172820977,A,121.61106297824735,253.2861166744799,B,A,C,0
Married,46.15114974486485,182.61186649990776,A,95.7126532068025,76.68836061855976,C,C,E,1
Divorced,-65.3841713701626,-115.65713323113762,B,-216.40547969712028,-200.15571587739228,A,D,C,1
Divorced,-106.92367574881942,-76.40062034751874,B,-174.61460670993287,17.89937887343283,C,A,E,0
Divorced,156.09122975391756,-14.809824375994907,A,-51.294755809210244,-235.55816075954246,E,A,A,1
Widowed,72.43426787710668,166.1964081385777,B,70.91859858349619,-167.67931900298274,B,B,B,0
Widowed,54.17495373619893,-65.94003128874552,B,75.53318595205816,-21.259289912304627,B,C,D,0
Single,-40.82897640743171,-57.26244566147582,E,34.490665687679275,19.94561492433976,A,D,A,1
Widowed,-126.88399260826631,90.22419087497207,E,-102.65908012309848,-100.15625862061061,D,A,A,0
Single,-41.851922011766234,-74.18964604843579,C,38.891977708668165,61.74424206558481,B,E,E,0
Married,208.91480966964488,-105.82958269327283,A,8.7432306451139,205.51832693837088,D,B,C,0
Married,-189.93094449140537,-83.10583032854257,C,149.93006546611295,262.22005134501524,C,A,B,0
Divorced,-105.46241219405576,-35.729357349686424,D,-78.49655508561779,-78.5855391139305,E,A,E,1
Married,64.91689991561258,48.101604691652895,B,11.691215408357852,27.6336681845249,E,A,A,0
Single,56.41803130129133,179.20792027663836,E,-136.56624748991484,114.38300220607873,B,D,E,1
Widowed,-31.454990456333796,-137.35194673252036,D,19.170853718557034,-49.86268251004085,E,E,D,1
Married,-96.97094136087665,-9.470200304036823,A,-167.23156221321963,-81.56329574248585,A,C,D,1
Married,34.50781265153737,158.9402658409325,C,-118.3468463712736,35.40937483472596,D,E,D,1
Married,14.360079059935277,9.367962973954826,A,119.95253623673918,5.7093879353596115,A,A,E,1
Widowed,3.7622392011799772,9.141366835804279,C,-5.83709788858266,27.488657357860063,C,A,A,1
Widowed,35.681341164613336,-6.0000380143808565,C,-95.27452974857252,-149.23507869270796,D,D,E,1
Widowed,-119.76926019570276,-129.12567187668893,B,17.049731039472004,-68.24707780558306,C,A,A,0
Single,-38.17058525423597,-76.46148410657365,B,136.57030614520565,-37.58004265198907,E,D,C,0
Widowed,-35.45099523638256,38.87483109474203,D,122.37195398066865,-5.475028680269634,A,A,A,0
Widowed,34.30457913970826,82.26312625976003,C,-58.21758879571727,-35.51738304975644,A,A,C,0
Married,118.57080291873072,75.19656718997655,A,2.7054916759321745,-51.95749980444464,D,A,D,1
Divorced,4.38713429799492,-175.76448596605064,E,-69.52865058905375,-58.65226477862593,C,D,E,1
Widowed,-24.58589979989629,209.0315992768834,D,29.616727260595514,-1.263631433577684,B,C,C,1
Married,141.08281898674295,3.2697499055973767,B,175.10073528903075,41.28211877072639,A,B,C,0
Widowed,138.585589017145,-144.93378072330654,C,-58.559660610125434,99.41186928422859,B,D,E,0
Married,8.9133567964495,50.94680274716744,C,-127.23643011218088,35.879416874580784,D,A,C,0
Widowed,42.485673842048435,-43.86572225851506,B,113.44743628869732,56.652602918715644,D,E,C,1
Divorced,-93.47403111533548,-63.658368575900624,B,-8.997276804169925,101.25105961965559,B,A,E,0
Married,97.73893719840562,69.6220424632624,D,176.01096227997658,-1.429932324544547,E,E,C,0
Married,-60.4948133655694,5.951448769745295,A,8.999953340935509,14.158564265440463,D,D,A,0
Divorced,148.55686369439752,44.465268815794644,A,-93.14472370733253,168.80913082442396,D,B,E,1
Married,-19.148641760925734,83.95559833445654,D,-65.99376665200197,-61.20728724898704,C,A,A,0
Married,-76.05046757097108,27.66330212101441,C,-143.14349232674095,12.309411529660762,D,E,E,1
Married,137.89589480641226,-88.6161422223687,B,-124.6543833303883,-37.49980762720817,C,B,A,0
Divorced,-3.8485824272592355,-164.2883324247652,A,72.52837206830935,74.17900589276559,A,D,D,1
Married,-52.69252273568655,-69.2478008716782,D,78.6231220607885,-89.37236463929284,E,C,A,1
Single,74.60997854385147,-118.57463084718482,C,34.121972268790444,87.08631308520341,D,D,E,0
Married,43.60368546238386,-27.106490417582695,A,-55.008189378737036,55.593621680090735,A,B,D,1
Divorced,-14.955269256041657,17.75758138048063,E,-12.114503568303773,84.05475812494939,D,B,A,1
Divorced,133.30787567741987,-42.94745700790473,D,-133.7290679108738,259.5461230447083,C,E,C,0
Single,24.120888418287613,-50.26328421629025,B,-149.48528134468748,56.78743711979841,E,A,D,1
Married,75.76311951028194,-204.11661482637217,E,84.02758792248028,-65.87503236319974,A,D,D,0
Single,58.142833841688024,23.963769559096814,D,246.04028850849016,133.11999022251132,E,A,E,1
Divorced,81.20521446671887,59.5635729027096,B,-136.7799441728653,67.10310518345702,A,A,A,0
Single,126.30875376062602,-28.216892771866753,B,39.73627431155853,37.136537405033096,A,A,A,1
Single,126.3296985628472,265.7136340277241,A,-16.746396057617144,-185.25573267563163,C,A,C,1
Divorced,-148.15878537881528,202.5139496573433,B,-73.85962454934297,-96.16383235967298,C,D,E,0
Divorced,83.83191886570073,-22.21069237707611,B,-129.52648954468663,253.8486477782303,A,A,E,0
Widowed,59.277428416795196,95.6821589907232,D,11.594574836270874,-138.96869464445817,D,A,B,0
