nationality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
UK,43,-41.779629289271455,13.221554790721699,D,-13.49598501668157,98.34723263467713,A,C,0
Brazil,22,-31.508011153883363,18.2799358863962,C,-13.107316046537706,75.00680445133237,D,E,1
Other,62,-164.64149850259713,123.53043007269306,E,103.42340567311679,137.65950302786095,D,A,1
Germany,72,-3.5589393562330733,-138.7945981395244,E,21.746009879291886,31.315796751110803,D,C,0
Other,30,119.97034555068748,147.52999849012707,D,66.90892042416465,157.92799672797756,E,B,1
Germany,32,-137.82546888173377,136.33331796914482,E,-66.2024163694664,58.28711869095786,B,B,1
US,75,-28.644734902396156,130.21150927631592,C,48.03632289631959,51.90492335023008,A,C,0
India,73,-42.49032934034103,-117.2136412306426,A,167.93480982638826,-42.51369510303515,D,C,0
Germany,37,17.88810187347738,52.73636939171378,A,-130.04949350194667,-72.45337420194535,C,A,0
India,51,17.72673372373435,61.015704314732076,D,-123.53521024543798,34.21991285330768,E,E,0
India,48,24.183179117456906,222.7282969826422,D,-229.5483149352552,36.59944296407486,C,B,1
Germany,22,50.29879576395546,-71.94711240542078,B,309.855758150075,-76.1869372770912,E,C,0
Mexico,66,-143.79308515758296,42.514377171012825,B,25.785115674159186,-0.7930621635206824,A,C,1
Mexico,72,-181.61986263182956,-72.72764388971684,C,-126.22744053205126,-105.88035862933,C,D,0
Mexico,26,-81.26815667511939,-19.057111395937103,E,-0.9758870737337629,115.02065064105818,C,D,0
Brazil,41,-17.661248706561103,7.513823705375201,E,-66.29854531736916,75.25590088194134,B,D,0
China,40,120.8484808496068,-32.6736236443319,A,197.82652327851707,-49.46922220142947,B,A,1
Brazil,30,-63.02559238506027,-51.57073531905443,D,68.8730911122285,-123.99304541347595,B,B,1
Other,24,90.30195778139361,67.80001552078825,D,22.120990415385823,22.228588056546748,A,A,0
UK,52,-7.865927465002041,-77.66987188193085,A,61.476949129652844,35.68211346763312,A,C,0
US,51,48.17057966747773,112.46889631943881,B,8.311769624654978,-17.32322964231926,D,B,0
Brazil,48,-87.02515473915786,-96.91690505100058,B,20.190164125221564,6.446511619634203,C,C,0
India,25,115.48581105557265,109.28693998367098,B,120.23345576145528,132.681445840808,D,E,0
UK,79,10.070414997951547,-188.39992410258307,E,97.5721091161971,-64.93588638761558,E,C,1
Brazil,34,-90.95394948860755,-5.828366159783721,A,42.22420364598782,-257.50743153914436,D,A,0
India,24,-57.309180031033456,110.91992623974616,D,-117.58924262455837,-42.65391361336938,D,A,1
US,21,-114.33314179307415,-21.735337401813513,B,-39.396381418657356,-204.3213952786108,B,A,0
India,33,-69.03283907966512,19.35165260819532,B,-49.08632119373737,-9.111862443451255,C,A,0
India,23,176.79682724033717,115.61692075759969,C,44.28733916644374,-102.1194524907902,A,C,0
India,20,91.56015090613909,-17.978717584494813,D,119.070681211741,18.821959166295997,E,B,1
UK,79,-81.17170167520538,5.120242911539531,E,-8.457678376732616,-64.62088758743064,A,B,1
China,69,-19.68185451296687,-143.0703529112818,E,-94.22976463798808,-8.820509338930957,C,D,0
Other,75,5.22584837508128,51.83963667782784,D,-58.82397939823258,-59.91625648566908,A,A,1
Other,33,-10.049199273020218,-20.494396227071995,E,-32.2834776136423,122.1731773828287,E,A,0
Mexico,59,11.07533109000801,-136.74963475440762,E,99.78905071545098,9.295312053475458,D,D,0
India,46,65.25267281140422,-27.350425552911183,B,67.49620636557843,21.901907411264794,B,E,1
Germany,69,89.09497244768258,-42.60254723473829,C,0.6121940698253394,-42.67889188119665,B,E,1
Brazil,41,-47.31562963008448,-83.86941372885988,C,-95.7390622725804,19.086093649996858,C,C,1
Brazil,46,-61.83224943245364,-142.34946460486128,D,42.83577587730848,80.47101537230687,A,E,0
Other,22,108.18009185230287,4.788126691003746,B,49.97771198453599,25.119955669153754,B,E,1
Germany,48,-46.23413121477318,102.08352606928628,A,-26.838170029992458,16.38280521322665,D,D,0
India,54,-8.670445274321379,98.2875611992607,A,189.03288300037107,30.915624864867574,D,C,1
US,45,38.121841851217894,-15.821985691982265,E,-29.132575719025727,340.9871543432703,E,C,0
China,49,-67.33147788284137,-68.12403673994442,E,-197.6403759165537,63.64585374585716,D,A,0
Germany,42,-27.12785901094511,-50.95816072805369,C,33.24759347941939,123.47996095801672,B,B,1
Brazil,77,155.67381023059446,-119.87451912462672,E,-203.70130655295065,-52.62790429754091,C,E,1
India,36,-6.768171890505986,-105.1993812558031,E,4.858901100268637,36.79021317140599,E,B,1
Mexico,65,44.05156178154989,-59.55650427014769,E,79.27990950984103,271.7414652069001,A,C,1
Germany,41,-184.29624011675145,233.48340543497565,D,-35.298910072416916,-40.762418352753194,D,B,0
India,22,-24.156369751209674,114.26269282436866,D,-150.19092940546753,-141.94450302999624,B,C,1
Germany,26,37.48606414365167,-24.754492567830134,B,47.81441422839528,-0.41281111178694724,A,E,1
China,71,-34.98982723117439,61.860547061087615,E,17.862063551494778,-68.43112749505151,E,D,1
Mexico,28,82.52566095813125,65.63614991200754,D,-4.915877307386311,-91.49212262334699,A,D,1
India,56,34.95255193103772,83.8738774050778,E,-93.22666340623654,-84.60586403350668,A,E,0
UK,57,-87.8322996701558,-50.10879867010196,A,55.40897474103009,35.93326002052588,A,C,0
UK,23,138.251181195838,14.867956341883906,A,170.25476498143615,2.925590077256661,D,C,0
India,39,34.75469237487775,117.20998270228944,E,-9.655592244906416,88.93825093783909,D,C,0
Brazil,26,-121.41908228467145,-73.69975930740372,E,-1.6645145052721004,127.1342995019347,B,B,1
UK,42,71.35699723403418,84.35399973906523,C,72.676973882318,-9.64554395444325,C,B,1
Germany,76,42.773295430090194,42.74558390284852,E,86.589480806172,12.08415024301317,C,C,0
India,79,80.21068454894063,163.58217241630774,B,-63.168799804199146,37.229066294243864,C,A,0
Germany,50,-144.13522209029017,69.72239682429195,B,-80.72316616598444,113.94701746017262,D,D,1
US,52,100.62842252919187,-217.6775080514071,B,-103.69287461602413,1.338849355331319,B,C,1
Brazil,60,23.798142565752343,59.10596261017582,E,91.03843062761172,121.09686034550325,C,B,0
India,30,27.390408256339928,114.14024365881343,A,-171.17230942467177,33.26405680301839,D,B,1
India,37,-74.89455879147557,64.08468385385306,B,-5.371650926666361,121.15561563404667,E,C,0
India,78,-122.35210005808685,22.103822180694003,D,27.885285504848696,49.37325634298336,D,D,0
Germany,72,19.679931163195203,-162.07763531459875,E,116.62675310333175,20.77833469920011,A,D,0
Other,40,-16.68192704223625,-24.685874912438074,E,-100.2715935608793,98.69908221466272,A,B,0
UK,38,-121.77327316382629,12.97373100141917,A,55.37042296837525,-105.12074238260784,D,E,1
Mexico,43,67.90926413075098,62.08924612983828,C,51.715974153607114,-10.398365870936493,A,D,0
Mexico,22,34.848610708700804,-13.149178327597037,B,-84.1383840350532,5.785045710369855,B,C,0
India,29,-105.03629182316196,-27.299361424970176,B,-39.94530248048751,-102.0580767914555,D,C,1
UK,72,-13.452278664395251,-9.823796134010244,C,-113.72603656219458,-33.42077389390012,B,A,0
Mexico,19,42.1959407557092,35.86323547584464,B,-24.93638101404864,75.81914646596518,C,D,1
Germany,60,60.37395168594812,28.841477571266893,A,58.90858122210827,52.2531142820745,A,B,1
Mexico,48,-34.902925174823366,-32.01257491998736,A,127.38606321803083,-95.27450028443064,A,C,0
Other,74,18.79085117461856,-178.6549007360939,A,72.59981064196339,197.33069509506603,A,C,0
Brazil,27,-43.98068265100879,82.13230528398212,D,81.22581417013681,-152.31411099982282,C,D,1
US,36,94.20605662190799,87.99137819952621,B,63.95453651518841,52.99620518765704,A,A,1
Other,76,99.26124876502766,-6.421636218927141,A,3.706917166839485,-207.6326938627413,E,A,0
Mexico,44,-24.550542483225318,121.77995814497795,C,61.49837318920978,52.58594551700326,A,E,1
Germany,57,57.30264575280898,59.97844239345393,B,-28.021113177103157,121.02458695010733,D,E,0
Brazil,61,87.96540686186763,-22.766153171563495,E,172.7757717965839,-1.6670840004307008,D,E,1
China,20,53.997462325526214,23.723178487198126,B,-49.647670093773954,32.0894256433862,A,C,1
China,42,-105.05423100664908,-196.2820426578973,B,111.65705042778565,123.3018540350814,D,D,0
Brazil,22,-136.42504887536563,170.78949198700107,D,42.63606720671227,-35.155374093428826,C,C,0
Germany,79,49.620700461328966,-7.914328765274171,E,-100.36750171185433,216.1956013656068,C,D,1
India,63,51.525573008874716,24.691676912604184,C,38.31481778562031,-92.16934153344503,D,A,1
Brazil,56,-66.23619811714158,2.409145172301759,C,-105.97287341828165,-28.33036803258378,B,D,0
India,73,173.45653234495583,22.501735990706695,E,-135.63424072203966,-51.56983304391177,A,D,1
China,63,-83.14094265297702,-124.16943802954101,C,-14.986252241595041,-64.29817239991647,C,D,0
India,35,-31.883410481501706,-89.20119449408074,A,73.6217137112292,48.12501030809823,A,B,0
UK,60,81.28886087427465,-116.42786940557951,A,138.65497674796922,154.64849466161687,A,B,0
US,69,106.62226448285921,42.26338897230966,D,-36.79329926777123,-112.45818567540698,A,C,1
India,77,-16.74773759330567,-79.16221987687511,B,126.1294847886622,11.293011977254688,D,C,1
Other,40,32.05287508810999,-70.94857540830503,A,-106.23433367126238,128.55717571952107,E,A,0
China,40,-37.73229783543049,-42.83318470197835,C,55.82932812843314,-15.708330359264519,C,E,1
China,48,227.5338232907928,12.974351192398172,D,205.37241054733957,43.69798788517212,B,C,1
US,36,121.35501146886993,59.076938976528794,C,-89.6134099635604,-59.98512438808069,E,C,1
Mexico,68,248.31036254173472,-79.58266402327786,E,7.223510783078294,129.59439551907772,B,C,1
Mexico,51,-135.47338711541025,14.610443523358855,C,-45.30557634957449,-96.26362378027552,B,E,0
UK,23,-15.046920909660347,76.69744674644606,C,-22.21052312889465,19.52332242207482,D,C,1
Mexico,76,-119.07371758550165,-62.27417831453476,C,58.30577333661846,63.18101611802789,D,B,0
US,21,95.28419113621047,59.01867687627787,C,43.977321935685495,-159.39531523854222,B,D,0
China,49,-41.67887132788559,-104.55328227437629,A,77.56410548328473,-73.61788717702737,A,B,1
UK,18,-0.6385637157356283,-25.519878638790082,B,-49.39514987726679,-75.84066348195168,D,E,1
US,25,-67.78145133614292,118.62046176680019,B,-22.13394511975367,115.20118179276773,B,A,0
China,19,122.8089877647359,162.64694221078148,D,-5.017794553767043,124.7782836178162,E,A,1
Other,39,-60.7683878359622,-148.04034879263705,D,-27.379566212402718,-34.71147227137437,E,B,0
Mexico,73,-96.43815627828461,-49.811941337321,C,-1.0076531163868854,61.63052476454831,D,A,0
US,60,-45.29669125555769,56.27559885491982,C,-42.16061947841704,-32.47934374947336,C,C,1
Germany,25,-148.28859373392012,-5.80855212544212,B,-31.197313191438525,191.27341800180747,A,A,0
Germany,58,24.16285592363952,118.98120170257639,A,57.7640192232022,25.946559032001083,E,A,1
UK,70,73.54894126829075,179.10027450993204,A,-23.791686099414306,-96.48399768989728,C,D,1
Other,51,90.81792695156817,-95.97403177813715,B,10.009611340926517,-87.43180059411971,E,D,1
Other,55,-47.53495278390391,-160.84489899016714,E,-147.96354097941062,151.30471506356625,E,C,0
China,38,53.573506310447925,-182.4650720925526,D,33.5575868024722,8.262197626309623,E,A,1
US,68,36.939447024233544,8.2898224900987,D,-18.75822987363186,-142.106625177851,E,A,1
Other,22,106.6311821051558,-17.361713363885535,B,-153.03207699726067,46.01032578948044,B,D,1
Brazil,59,45.495629710054885,316.28530024443404,C,-254.85911783018912,-118.78394479582617,C,B,1
Mexico,75,57.778164608937146,103.4062572930909,D,18.719823629208463,70.2392497386813,E,D,1
China,21,-17.43051124965586,55.92193435351794,B,-11.046203407449147,25.161453038943467,E,A,1
US,24,110.55828174918116,-33.133368935643325,D,143.56440203182473,58.78250543012483,E,A,1
India,24,99.31371539362922,10.701430201835997,C,-100.79580239524061,-170.3413532687935,B,D,0
Brazil,51,-146.1972183366129,-74.4811361456842,A,217.0051932452549,-19.828315087559407,E,E,1
Germany,70,191.76556733613631,-168.96678091498453,B,-32.1303479764693,-159.75559699007493,A,C,0
Mexico,65,4.371349820881628,70.99343048271655,D,-17.41345442630698,6.628051496666094,B,E,1
UK,78,9.47481403630864,69.36740332243573,C,-157.326638119411,-166.62470382092732,B,D,0
Other,58,12.675274227963577,39.746236631989326,B,33.81752443713834,107.5344964105319,E,D,1
Germany,57,12.90398403310885,-88.09927912287756,E,-106.61750953648482,49.09416086247387,A,A,0
Other,48,85.85192266865843,-145.50727402354556,C,-44.68414308184078,230.5024381678683,D,D,1
Brazil,29,-52.895403835849194,96.74024157397913,E,42.07966160662352,91.80486746034204,D,E,1
Brazil,47,39.05598033217862,5.358097913404033,C,-215.3968755564517,-55.51754197649545,D,D,1
Mexico,37,-48.351911016957224,74.2920551460305,D,19.575090586577517,153.84240574216315,E,B,0
Brazil,47,68.49917977387388,88.3891978937594,E,-93.18083444977401,202.04321055600724,A,D,1
US,26,-108.23836497107891,-78.47332498666833,D,16.363809114292017,-188.76126495486633,D,A,1
India,63,162.16153675904297,70.16553962830538,C,-20.55483443925016,67.24299397752111,A,D,1
Brazil,41,-28.408059760927447,82.56901370287733,D,-92.04857739212257,73.79375471651817,B,D,1
Other,37,-129.34831810856565,110.38379390905611,E,99.34108602018277,-0.312450914915763,D,B,0
UK,42,26.013596455386708,-107.57438477409897,A,46.86478646030136,-9.443000385322211,B,A,1
US,24,2.6136995446338194,214.4648756244528,B,77.46189037351897,-17.36587485027795,D,E,0
Mexico,43,123.31158620324028,7.154689637842221,D,88.28887973465346,-2.395311345841385,E,E,0
China,21,118.2458551672825,-159.62670514050285,A,-47.53987450185627,4.030725427907597,A,E,1
UK,23,-105.90949922678887,145.68968137400793,D,110.372182917801,24.28650762550112,A,E,1
Germany,79,-112.83642378744949,2.388935039305967,D,-49.78407162081021,67.45822150276555,E,D,0
Germany,42,-124.52303562135614,-154.34521518671139,D,96.29708005589221,20.40091072460026,E,E,1
Germany,34,0.13070708706586806,-5.8313815116748,C,-287.13836800055105,1.3252332694943436,E,E,0
Mexico,39,25.81023567731068,120.46305821607628,D,-116.35174134060244,-131.5388577841561,D,E,0
Other,68,-7.623205391420905,4.799949402076162,E,190.91578571440516,156.12892988025138,E,D,0
Brazil,68,-25.749117788110087,80.84772934376781,B,82.53302833495775,-37.388963079371905,D,A,0
Germany,59,-9.111100071545033,-184.90520528745319,D,81.7085249066495,18.08578382217966,E,E,1
Other,23,43.0426366082295,37.716646830600226,A,39.65675999140085,23.7424796235888,E,D,1
Brazil,57,1.0171160413079305,110.13755264833205,D,-89.44461182263039,11.945071071049615,A,C,1
Germany,38,-135.9211137482581,-134.09988023608753,C,-61.69875336584448,-72.07875154126808,C,D,1
Brazil,63,-118.41532952508499,174.09217475940045,C,171.08292347003444,123.72023062448352,C,E,0
UK,40,51.50065385834301,-67.69646811248188,A,26.763123737112117,34.7285484661954,B,B,1
China,60,-13.184262931074379,-83.95624023615298,A,8.361506228367801,-102.50453396599522,E,C,0
Germany,42,-108.61501649795684,112.1137918951297,B,-44.05631586503508,107.03829794779816,C,C,0
India,24,-0.37742226931439793,39.387271693176174,A,-17.264398484106902,36.18432145544514,E,C,0
India,22,132.2478470034823,-4.709860790576973,B,71.83689777925353,-210.48212841741295,A,A,0
China,55,183.63223504182673,-17.71960291318933,A,53.79868106603484,144.32239637729364,C,D,0
India,51,20.583599297889986,200.5718242166679,A,-65.94673324123532,53.44406857478027,C,A,0
Mexico,48,130.2133347328466,129.36377661702403,A,168.02071811963734,-0.9713152885163665,C,A,0
Other,30,107.00685967803423,233.27630636986493,A,130.5203424921132,-188.5288754250412,C,C,0
US,21,33.484579390349964,-127.63171134998419,C,-76.05542823793378,120.48810331737585,D,A,1
US,31,-152.81668954886533,188.21231859027947,A,52.78966325395699,130.1648858237943,C,E,0
Other,61,-52.16261135613649,-112.74868853368764,B,-42.930429300817956,178.76733738777685,A,A,0
UK,25,-33.65430837503248,-49.80614134761011,E,-159.9311830933963,-120.12070001761144,A,E,0
China,76,18.227046194728942,46.933366828664944,B,-11.077130746459499,53.01434048121866,E,E,0
India,64,-84.3232231276399,23.842639039916545,B,-65.26155150508613,-55.51363836009122,A,C,0
Other,52,65.63959841023438,-44.533037288507124,B,-14.758237769157068,121.80793592555862,B,E,0
Brazil,70,177.5387108547145,146.23308392244058,B,-97.32171145047366,3.3090508722816763,E,B,1
US,60,-13.658628944048631,102.35256485532067,C,-55.82870525930655,278.5006647805995,B,A,0
US,66,19.823600585863108,-109.76258268898565,A,10.85424188625795,-39.04799445767914,A,E,0
India,56,4.281015584495405,-41.54665944972585,E,74.51478315138448,164.22297439221072,C,A,0
Brazil,59,91.7610776598587,-171.8409478062893,E,233.9360300026258,25.898373781822066,D,E,1
Germany,34,-5.369616720086569,171.78405594619056,D,30.80044194901632,-60.08945721453459,C,D,0
Germany,59,6.982890886892762,-19.515948910933545,B,40.230005570808935,114.69279945246353,E,D,0
US,54,18.6251717850587,72.55760097012504,A,116.42676251869545,-45.04426366049868,C,C,0
Germany,67,108.91169947127717,-51.755017242915116,D,-138.89737303975096,44.82290644740354,B,D,1
US,20,-82.57494379838207,151.0182369683374,D,71.55936772967529,94.58578709240936,E,B,1
India,26,-245.34959881944803,137.62247342180842,B,-20.089680188984108,-1.530131772065956,C,C,0
Other,52,78.7551092978329,48.433217330240254,E,170.11892798841507,-27.662434891552046,E,E,1
Mexico,26,120.30970678712676,-98.32705032353381,E,120.84178456877346,-66.37423765441689,E,C,1
Germany,20,114.3391938428623,40.82054768327417,C,-175.08916861462438,-71.76000519080912,D,D,0
India,29,113.58381034106169,-32.32613032897653,C,96.84141629548249,17.59252607190983,D,C,0
China,53,-89.87562007831414,14.620113227997573,A,-20.263904157454135,31.7628678255294,E,A,1
Other,69,-40.90230402745924,61.688952765443695,A,53.580844412443525,-59.89818943040366,D,D,1
Mexico,44,69.59538301553582,-38.66593440628767,A,-19.15229332737599,-30.110605255793633,B,B,0
India,77,132.284689796305,11.125907973988808,C,-1.7563669800750314,39.73135729481778,C,D,0
Mexico,62,58.049359559375134,162.4890459956401,E,115.34669173684455,72.42619102470752,A,D,1
India,19,-37.19271749535149,-15.20406751699872,E,93.2369464970887,-187.54835184466563,B,D,0
US,70,-222.5205749255224,-96.08221188805268,A,-80.68644261563271,-18.779269387643943,D,C,0
