marital_status,age_group,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Married,26-35,Yes,E,A,D,74.33693427207935,D,17.04629848263998,53.68773792167506,B,C,E,157.4195527350618,D,78.89324573889424,73.23739972810137,104.47326443690682,E,B,C,11.835767009401806,1
Single,18-25,Yes,E,B,A,21.97039380951801,A,-29.656049108409228,-16.611728639341013,C,B,E,140.62980722230617,B,25.3823239920172,4.795645306191139,-1.9866959278848566,D,C,C,-124.14625151474313,1
Single,51-65,Non-Veteran,A,A,C,61.212609549472994,B,-66.31589666891401,-226.4625180606618,D,A,A,202.91891064971512,E,-212.03342843507897,-94.95595137521464,-70.49025865791414,B,D,E,-51.40135966924334,0
Married,18-25,Non-Veteran,E,C,B,29.802475750132768,A,-166.2045395914741,-77.88507882989268,C,D,B,9.651710390448669,B,7.761703460625532,3.117084997036784,-54.8583920264301,E,E,C,-140.3797400628166,1
Single,36-50,Veteran,E,A,D,14.524379002868432,B,45.60114155179359,8.00533598854576,B,D,C,126.51384034178088,C,-24.448290813592607,23.3997336800254,-117.0548229775194,B,C,B,39.270869706705575,1
Divorced,36-50,No,D,E,B,13.77964149936057,A,27.715987397270986,2.267934981032441,B,D,E,-15.875589236029814,D,-106.17605287556422,-208.04195560799573,104.26335312770428,B,D,E,-1.608671446424505,0
Widowed,36-50,Non-Veteran,D,C,C,84.88917019230067,D,68.51431452363386,-50.36136294961965,C,D,D,65.78048023195593,E,27.7793749997124,-56.127097915774705,37.49641208898308,E,A,D,-82.43154003197868,1
Divorced,36-50,Yes,A,D,B,142.79511685235445,A,72.22024255304412,74.18880046286563,E,B,B,-35.91644804097105,B,95.29318212792487,60.43607894809453,71.74513431804898,E,D,C,29.51425010810394,1
Married,65+,Veteran,C,D,B,-30.46451839263124,E,60.69361701308087,26.392295105013137,D,C,E,232.61137015508461,C,77.10035763318291,65.52544482668802,74.95568222364884,B,D,B,-9.757630857625585,1
Single,51-65,Non-Veteran,B,D,C,2.8744448774396507,D,18.752940062987587,-12.137094182193422,A,D,B,-112.39702524778656,D,33.28797925293501,201.25382776306466,-52.29375482128851,E,D,A,-40.76651837976992,1
Married,51-65,No,E,B,D,221.85933839356423,B,-20.001155681810843,-84.00715832966146,B,A,B,-19.317891125730497,B,-76.04295984699478,-152.2790570153661,-109.81493030969199,E,A,E,-125.39402956814834,0
Widowed,65+,Non-Veteran,C,C,A,-90.89945313108016,B,137.71502324314838,-61.82678554496519,B,D,E,140.70109745249337,E,158.19701710464707,305.6255065934304,50.23186734018944,B,A,C,33.94903240322151,0
Married,65+,Yes,C,D,C,56.62681340618164,E,-57.06414083950624,90.4686499558627,E,D,A,11.159730551704222,E,117.33746211661449,-125.69302387284492,-0.8424549960559762,D,B,E,2.550076456273602,0
Single,51-65,Veteran,E,D,B,-147.6637855563967,B,287.92117114299367,-20.234142107478835,B,E,B,9.631675559593383,A,118.63846177541362,25.71373233316583,19.26314551108521,C,C,D,2.9160409330544272,1
Divorced,26-35,Veteran,C,A,B,-86.83404434974253,D,5.876513870076141,63.07349897055967,A,C,C,-66.60279522563832,B,26.11299112313828,-32.20456144765749,105.53862869674255,D,A,A,-50.38625695347236,0
Divorced,36-50,Non-Veteran,D,D,E,-96.60864295510294,B,75.3445393344218,-3.8866355863434747,E,E,B,108.84335559892257,D,-3.0071071959648177,22.232368330190432,154.6225974910288,D,B,B,-53.58315381211074,1
Married,26-35,Veteran,B,A,D,6.300697978875412,D,-62.54675256737823,30.849007842333126,E,B,D,12.386739742122183,B,17.74417974347407,-0.2525795042765902,-93.9579838533729,C,D,B,-21.909388732465985,1
Married,51-65,Veteran,D,E,A,65.6887877182428,B,25.195634626771103,-18.37882897912456,A,A,C,116.33550260360867,D,-119.69528744019082,98.15810771816726,82.86544561124977,A,E,E,184.49534637217903,1
Single,65+,No,D,D,E,5.594796190064965,C,-14.11862118305765,-11.742787741444284,D,E,C,-35.60715804244985,E,128.96850933825726,-64.59321385121534,115.85113076408507,E,D,A,-104.61591380131183,1
Widowed,51-65,Non-Veteran,A,B,C,46.00608380574311,A,21.880571827526246,78.9811280171096,A,C,A,-62.763782977384885,A,177.51748265291425,-110.35425670486202,-33.22895822865897,E,D,B,101.97031198694066,1
Single,51-65,Veteran,C,B,D,-147.20263402543478,A,38.37287651374918,7.8543864146867755,B,E,B,122.25847673867631,A,13.72500994057321,-137.23024153618894,-173.21895202951896,D,D,B,-51.3875582943666,0
Divorced,51-65,No,D,C,E,-9.437680333018095,D,-25.54440132251598,-50.28480314794774,A,B,E,119.03968715562152,A,-37.702913143274145,-76.85130852826113,122.24122584330973,C,C,D,49.17112289100959,1
Divorced,36-50,Yes,E,B,E,228.87434960307527,E,-67.78880949187621,49.48929765651382,E,C,B,275.1455022620108,A,-44.419725400961035,-64.02940602543268,-31.291815948880902,A,A,E,267.544155217459,1
Widowed,26-35,Non-Veteran,E,A,E,164.3348209477147,A,144.16150680946268,-118.75632200071284,D,A,E,-186.00242086758908,B,-125.72739497620562,-124.02773579242547,21.222853895215515,E,E,E,84.69501328755112,0
Widowed,65+,Yes,E,D,D,-194.91984417709278,C,-110.84209569509905,14.333988219754046,C,B,C,7.614826264983708,B,-46.94640338135751,112.43923115296471,11.149859318119693,D,D,B,-28.644202057814095,0
Divorced,26-35,Yes,D,C,B,-37.50106944616854,A,38.18163067638052,-94.9005178447316,A,A,D,-182.41944885824816,B,-59.44168486480995,-155.66398878625716,31.499163120570785,C,B,D,20.94950742663084,0
Single,65+,Non-Veteran,C,C,A,31.937955582765458,A,-159.90494418553254,119.72395857688383,E,B,E,-67.06592904362769,B,4.513693222160079,-58.05169975883335,187.49511190556788,E,C,D,-170.56100380154982,1
Divorced,51-65,No,E,E,C,38.012524687117526,A,118.12626476105888,-187.89550251690397,E,B,E,13.920371687606279,D,24.56736040121027,-77.56858855237,-44.30514252539406,C,A,D,-117.3749673195861,0
Married,65+,Non-Veteran,A,E,A,37.96805573090522,C,-122.4113007692269,120.45205596849023,B,C,B,-117.57838520729442,E,-89.53615465131834,-11.693116342566888,-300.0010293693775,D,B,D,-142.80666659585,0
Single,26-35,Non-Veteran,A,D,E,-122.35064126887494,E,-93.76801859208524,-106.30468347021163,B,B,B,39.50733861303382,D,76.16404954361315,153.44081941162116,110.41739496727807,A,E,E,-66.48912516735278,0
Widowed,26-35,Non-Veteran,E,E,E,-132.72126614117326,A,-110.71426580081194,32.71867132580699,D,E,E,59.351629075366965,E,-60.97330394202043,-106.02384264076635,-142.2596795270011,B,B,C,-193.51823745454786,1
Single,65+,Non-Veteran,E,B,D,67.15544161427997,E,61.28611890978123,167.5322607285733,E,C,E,51.05027454484444,B,57.39967978975571,9.83990307463386,-18.450822466297815,B,A,C,87.81839513940133,0
Married,36-50,Veteran,A,E,A,221.91953598596942,E,109.39427831246455,59.787786595343405,C,C,B,-42.30577735323937,A,123.27326183291017,26.774580931154908,146.96353381303578,B,D,B,-132.16112975684825,0
Widowed,18-25,Non-Veteran,A,C,E,-81.80759958714063,A,-121.7746264651085,-59.36501671821344,B,C,A,-81.28647714994489,D,-88.49935344592103,92.10225838097985,40.305955055381254,A,E,A,-1.8233293663916947,1
Married,65+,Non-Veteran,D,E,D,51.04888601348191,D,-22.108032934694783,39.275409164759736,E,C,C,-105.16682825938979,D,72.78123732147083,-56.59445262982833,-84.49507150116928,A,D,B,24.75731175465203,1
Single,18-25,Yes,B,A,E,76.78836704983438,A,128.13285349234758,40.62822317747049,A,B,C,-73.55495460868693,D,177.50772295277167,-81.39195226573578,194.2167860706025,A,A,A,-188.83167807795343,1
Married,18-25,Non-Veteran,D,C,C,-237.18907391526383,D,-152.08223167858554,-52.289066916110706,C,A,A,-166.12138829129734,B,50.5622495888986,18.838236117993826,46.503618685961804,D,C,D,72.14082232152383,0
Married,51-65,Non-Veteran,D,B,B,-129.25970406541424,E,-56.06449087596408,-75.98758611428332,A,A,C,168.2398315817263,D,66.67778695655825,-49.8156895880799,-98.06375869384826,E,B,B,8.561554872926447,1
Married,65+,Non-Veteran,E,C,E,-72.25520556680556,D,68.94582206178288,124.8375502502473,B,C,B,56.233425860161304,D,-158.20003092506914,191.55091760550377,-37.70338105236522,B,A,E,125.67601386868486,1
Widowed,26-35,No,C,D,E,165.27354879549642,A,-37.252836916506176,-3.8478769428389263,C,C,D,130.8728359136995,D,37.020092018944396,87.72154574448852,-92.90266919013152,C,D,E,-58.36000264564362,1
Married,36-50,Non-Veteran,A,C,C,-36.22426290113822,B,97.33074090672068,-74.01776703006277,A,E,C,-168.95154106255407,E,10.040366394449267,30.650184271225424,20.709056967421134,B,B,D,196.8126300888484,1
Divorced,65+,Non-Veteran,B,D,A,38.21163023514598,C,116.45390522671903,-116.25253376582019,A,B,D,125.28687927851085,D,-118.14163757970009,-48.57570894538604,-107.90033573194845,E,A,B,31.85853594447115,1
Married,36-50,Yes,C,D,D,89.16684660134871,D,-64.49580090651106,-93.51852951876977,C,B,B,153.9429703301382,B,121.54568829048371,-17.22120514920701,30.340770364463754,E,E,D,147.33041787781846,0
Widowed,36-50,Yes,B,E,C,-24.818384690242613,D,59.78453843922041,-12.379131092932985,E,A,D,145.3397787569699,B,31.447028364407114,-31.82611478983601,83.22719043849929,E,E,C,64.82915827373957,1
Widowed,18-25,Non-Veteran,C,D,E,-129.2698149179256,C,-85.89675766636972,153.0929009470854,E,E,C,-181.02823483320162,B,-140.83235258170222,-91.08782911087681,11.95223249604482,A,C,E,-183.8797690586992,1
Married,65+,No,A,B,A,132.1079380466729,E,56.44238223794859,42.05692909557478,C,A,A,19.504147350671985,D,-145.12291279969963,-58.497183277721945,-180.32289725870677,B,E,B,52.82470637674843,0
Widowed,51-65,No,C,A,C,47.12014019693591,B,46.4441264653673,-13.287192988051311,E,E,E,86.968172725554,E,-66.37485856790038,42.192515074870016,-260.9910734146855,D,D,A,-2.3418178082038654,0
Divorced,51-65,Yes,A,C,E,3.666570413252251,B,143.3397109917519,47.66964408342644,D,D,D,39.62262346256475,A,-14.15931806458427,16.308112477290425,-74.52184810322781,B,E,B,-6.1074394185269565,0
Widowed,36-50,Yes,B,E,A,86.451510209337,D,-61.228151481672796,23.70092466694821,D,E,A,-28.332828437504986,B,-58.17185958690638,-89.51903784317807,-16.79996196050287,A,D,B,-160.94936793193193,1
Married,26-35,Non-Veteran,A,D,C,199.6499064937041,C,-20.07358603026471,-164.02724079371248,A,C,D,-155.84099777348354,A,-115.42347755930551,-31.133835136704334,120.59754282752316,A,E,E,76.65910140291787,0
Single,51-65,Yes,A,E,C,-145.78160245633634,B,104.94084592255999,62.431692459906316,D,A,C,-61.78507056447652,B,22.259165580522204,-66.45746967976179,-36.593601595929805,B,C,C,-55.79317386823956,0
Divorced,26-35,Non-Veteran,C,A,D,101.16197027847664,B,37.95488575497335,35.955503272809025,D,D,C,250.26955819689917,E,23.605842613040483,-42.396486492325515,-214.45495944355946,B,E,C,80.9614180161472,0
Married,26-35,Veteran,C,A,D,5.870871039311791,B,-30.670443066852936,135.9591099047538,C,D,D,-8.045687485714739,D,10.254248230970198,111.24059121876242,-8.170602352404796,C,D,C,42.89382527457143,0
Single,26-35,Veteran,D,E,E,-1.8976080462671285,B,-115.12500577567025,-99.00978708046473,B,D,B,121.38694348065273,E,6.1119580694086615,50.26223405653375,-1.900683121187343,C,B,E,-56.24615984983474,0
Married,26-35,Yes,B,E,E,-61.782875710969634,A,-55.33205095609781,-52.634964957433084,B,C,D,-49.87399049992544,B,106.61158067896781,-57.087894571790876,-62.08184020583087,C,E,E,34.856756977807635,0
Married,36-50,Veteran,B,E,C,-56.41614781751976,E,73.63320498836418,36.249098586732664,C,A,B,-25.696018148140347,C,-6.551494583138581,-96.55229091385758,-278.53623000355947,C,A,D,-91.69464910804412,0
Widowed,36-50,Veteran,E,C,A,-101.91823867474751,A,146.0600580175118,107.14026972190169,D,C,A,-22.303344562397548,E,-84.39410152652906,87.62217856359696,-16.00962082466453,E,A,A,-57.59857409430129,0
Divorced,51-65,Yes,C,B,C,-53.806031282631665,C,78.88292598593904,-42.14931768907542,E,E,E,118.90779565606593,D,93.32076708193077,67.92930663712868,24.247080520406083,D,A,A,89.08521809480837,1
Divorced,65+,No,E,D,C,-35.64338812674551,A,31.3228796762174,27.786303873691026,E,C,A,199.7453483141374,E,-199.16526591960908,117.05003843849882,93.88782699758286,C,B,B,24.872250030249972,1
Divorced,36-50,No,D,A,C,-46.892446990280625,E,13.688112298327257,40.4418151828308,C,D,D,-8.313892616058393,B,21.185440341124355,133.18803388231413,-226.59906052359452,E,C,C,25.86473426175911,0
Married,36-50,No,B,C,D,126.60861389642099,A,26.59644660198729,147.23927489953584,A,B,A,-73.17450132344294,D,128.40917221104826,25.03738138870145,-116.22649280025806,A,A,E,-10.88012965539223,0
Married,18-25,Yes,C,A,C,50.47162748265747,B,-117.35858720887748,46.58103241217935,D,B,E,-85.01345967140116,E,134.21923915036322,-55.106315455143275,73.3049033450508,B,D,C,90.72549801186732,1
Widowed,18-25,Non-Veteran,C,C,B,101.64448112755105,C,111.4137377829818,-103.99474243087332,D,D,A,52.095300161572396,D,-56.60311096016708,-4.194305060451022,-59.95470259807001,D,C,A,-197.20257841043468,0
Married,18-25,Veteran,C,D,D,81.47993651083615,C,-50.03650085141137,20.15484890678363,C,C,A,-247.49035066665138,A,-147.3004058448903,-165.16256666283618,189.93683003207957,B,A,A,106.61878212882345,1
Widowed,26-35,Yes,A,B,D,37.40561258194079,B,122.1036148023695,60.31065145352088,E,A,C,85.28071254997487,E,-104.64733647247306,5.4587359753824245,42.23074976698116,E,B,B,93.34987508771965,0
Married,65+,Veteran,D,B,A,-201.15252566578704,E,-141.93744158331828,-99.4380963711182,C,E,C,33.81709645022922,D,17.729492506054438,-63.73255746223033,1.8049491987086566,D,B,C,37.700985773586225,1
Widowed,26-35,No,A,A,D,27.075457216006814,A,-159.89559951529856,-249.62266303024657,E,A,C,-158.49154207848878,B,3.0042813668409845,-73.83570890137914,-48.74296269814717,B,E,B,-149.43362575783996,0
Widowed,26-35,No,C,E,D,-65.67597850770018,E,-41.71277229278259,-152.4321236263359,D,B,A,-211.4830731583422,E,46.82526603597456,64.75422642542239,130.8905769505321,B,D,E,115.12973009001499,1
Single,65+,Veteran,E,C,A,-18.26637475573686,C,210.04811661825173,-142.73809160167838,E,B,B,6.129935532614547,B,-31.47281623776903,-82.1773513582822,-102.61610735095503,A,D,B,40.26498935584095,0
Widowed,18-25,Yes,A,A,B,-147.35849511032723,B,-160.61394435224227,68.17034447145016,A,B,E,-6.948698333497094,D,60.14034486363206,-17.814967428067906,13.750852087784834,B,C,D,-48.388425816703176,0
Widowed,18-25,Veteran,A,B,B,160.44166018216336,A,-37.64528399105234,-28.422337108101626,E,B,D,61.785740738429894,D,-23.578599570522005,70.84846416112438,50.42145669322488,B,B,A,-47.2953955237361,1
Divorced,65+,Non-Veteran,D,A,E,270.39177904886793,C,113.70077020773579,39.351405139942116,D,B,C,-94.11553839695303,B,18.97314551248837,-32.29283819772715,5.9107391153093065,E,D,E,-75.28490511418484,1
Widowed,36-50,No,C,D,C,-112.64161306386757,E,30.020506816141058,-31.239375313127187,E,B,B,184.9515050234266,C,-28.38032620541685,-45.76141380221505,38.66977239822552,C,D,E,110.85476467072239,1
Divorced,65+,Non-Veteran,A,B,E,-25.655510609852637,D,-2.1956039310377333,144.72188315008722,D,A,E,-65.53945005706014,A,106.33056374536474,176.82203533557882,-4.546411822766445,B,E,C,-5.931234631941635,0
Married,51-65,Non-Veteran,E,D,D,-178.56361249836797,C,28.597997071547965,117.27059973275946,D,B,C,130.02432371152835,E,-109.96548318607636,120.05500169065584,218.45691285133205,D,C,D,119.4965552820332,1
Widowed,65+,Veteran,B,C,C,189.3710186386715,C,76.97117614738974,0.3892256793501253,E,B,C,127.48951049661447,E,86.64234878376278,-23.414566659449434,160.2208518472476,A,A,A,-116.54222400306044,1
Divorced,51-65,Non-Veteran,B,A,A,-132.53890938085803,E,80.67066894363705,13.306459001008438,A,A,E,-68.93573938982311,D,-151.0989821305859,45.43875852858986,126.85429127202453,B,B,E,1.1804063210563343,0
Married,26-35,Non-Veteran,C,E,D,-66.07684809754619,D,66.92434388388136,31.35815882372055,E,A,E,-13.166267080907312,E,-56.05344129304349,66.3928289780055,-88.36392826886866,A,A,D,50.36588039308055,1
Widowed,36-50,No,D,D,E,-181.8040892535702,D,-116.62878945996407,34.20758186239381,D,B,C,-138.25135907829616,B,-8.883269222192455,48.959849788572505,61.11183396296283,B,E,B,-66.09702005538988,0
Single,26-35,Non-Veteran,A,C,A,-217.92724665002373,A,71.1308124685107,172.13456014758302,E,A,C,78.03908595900369,B,94.18968326811445,-270.28047058018484,73.4943572506941,B,D,C,-162.6394347977435,0
Divorced,36-50,Yes,E,C,B,57.800922865892446,C,-119.87176019447139,-154.88225864123476,C,D,B,190.43006352572178,A,-34.7667001393244,75.81719056570434,-82.58122453147905,B,D,E,78.15924952751175,1
Married,51-65,Veteran,D,D,B,-98.21744232683146,D,23.045797411866406,-88.52164177649696,E,D,A,133.18941102792107,E,-199.84550669054312,-119.6338812136166,-199.5485804793099,A,B,E,-151.73748224364067,0
Single,51-65,Veteran,D,B,D,177.97787417958494,E,106.57383911050766,-53.850664284794945,C,E,E,100.74540258533568,A,-127.46777814272903,-143.7201790495393,-2.887918442443063,B,C,A,12.265577800363596,1
Single,36-50,No,B,A,B,-54.66875854165393,A,-35.890431951122395,-51.72192179580088,A,E,A,-101.4088863426019,D,106.35306737435147,-95.69349268273965,28.74511337700571,A,C,D,-52.97964032434537,1
Divorced,51-65,Yes,D,D,C,149.82856369094904,A,193.00636086331554,-11.544186230860573,E,D,B,117.45263015812041,E,13.70874110197142,41.360746558660125,-22.40611712889403,B,A,D,80.4761276920138,1
Single,18-25,No,D,A,B,-204.8764542722978,C,198.7359345620457,-47.22190849285195,D,E,B,2.6613962988388273,B,137.7202224125193,-225.58344251082417,25.506176523866035,D,A,D,6.308075192539279,1
Divorced,18-25,Non-Veteran,A,A,D,62.39122896890786,D,-71.6638776506324,58.648013533336915,B,E,D,95.8876848927674,B,-74.55934073189616,-17.719133467337322,59.275070145305406,C,C,C,-95.02929065405115,1
Single,36-50,No,A,C,C,40.12137278842739,B,-40.15375410132216,113.59049716278689,C,E,C,21.68580777092855,A,-13.79191909815617,-102.73767981681468,52.31297040279818,A,B,B,60.55336417946733,1
Single,18-25,Veteran,B,A,C,56.33888870203146,E,60.762385225598884,-43.72672498885139,E,C,C,0.8028697957925653,B,-42.23228686797881,35.19129102756622,50.543475278085324,E,D,C,130.48789141673126,1
Married,51-65,No,A,A,B,91.15963895275281,C,-8.77501339391257,172.26148161325875,B,C,B,-21.998294979603333,C,-38.31460021137284,-19.85308064330215,-99.07785474927657,D,B,D,88.86451361001643,1
Widowed,18-25,No,E,B,D,120.53476787125763,A,58.4238172381798,-185.63154633550528,A,C,C,-23.42904947053241,C,-68.69789924661734,-91.61303255241994,10.132437571119809,C,B,E,-9.441865270417264,1
Widowed,26-35,No,C,C,D,-20.665566445369755,D,-184.48585916831038,22.920986117935303,B,A,B,-43.781893994501516,C,-33.50479557130772,-160.80247147127088,9.834514815868312,E,A,E,-157.95431584504507,0
Married,36-50,Yes,A,C,A,-100.46138403293448,C,-92.36436895945668,-139.52603389490685,C,B,C,25.031591513034186,D,64.85028037404814,-138.78287140580923,-54.53673126314871,A,B,C,26.074586783020102,1
Widowed,18-25,Non-Veteran,D,D,D,-103.28941025516238,B,91.05411820724837,-141.62287742339257,B,E,E,157.843120932365,C,-95.2239673638177,-43.844673402446695,1.3814086417101075,E,D,E,-98.15656796758574,1
Single,26-35,Veteran,D,D,A,72.56876278694114,C,-18.535753602900854,13.284124500713364,B,B,B,-19.93171537931837,A,17.743680806014932,-51.5044973579066,-32.08995820666809,D,C,B,76.01403020041367,0
Married,51-65,Yes,A,C,A,25.176869229443604,C,165.28083812012628,77.34306065495838,A,B,D,-18.359074049095327,C,-182.49156162997255,-81.46103419465982,-215.02083386507314,E,C,B,139.08667681926582,0
Widowed,36-50,Veteran,E,A,E,59.288776390726895,E,105.55248479059802,52.969782040221844,A,D,E,-62.59742536404115,E,97.87707625965481,-124.67495363620849,63.621367922520534,E,E,B,34.13840440554481,1
Single,26-35,Veteran,D,E,B,10.0666938630815,D,167.38000199947905,-5.1027211824116865,E,B,D,-69.60037030248975,E,30.94885097939526,50.807096393560045,-25.356716912205563,E,E,C,-213.18062127652198,1
