anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
46,D,150.6886780196724,45.27802110781031,C,71.56977068382862,C,C,7.958916129793711,-61.5568216844869,B,173.02600076924543,-41.04322983497856,E,-34.341808416018665,E,D,24.043488584512904,0
39,E,-37.15495835305914,-56.47242010443891,D,-82.82503090307452,E,A,97.57786027489028,36.127750080044024,B,16.033953011317905,-110.90286859941921,A,9.439041939812357,E,B,-13.438256432863598,0
95,B,-118.72014549119025,57.69140201112456,E,127.41725306004878,E,E,-52.124188990826426,6.400401720112909,D,149.85305218349,-267.178944856194,B,60.405981918644954,B,C,-170.02213592001144,1
50,A,30.53782973451992,-73.05862076122746,D,131.61185220535296,A,D,-150.56354722169564,48.88175356915066,B,-194.4784151576176,-42.92426645078537,E,136.5159120781746,E,A,82.64120762476442,0
86,D,72.61523191019434,-96.65369458707055,B,52.117853049556636,A,C,12.94184997622516,-109.72818848221999,E,-97.74458356391496,-115.18577847879894,A,-43.216692598884165,E,B,140.50412633604535,1
71,E,107.79136746567882,67.75170855381216,E,-8.147357836025538,D,E,-196.2382331024636,-119.34891316926345,D,185.34921206179166,120.78116361647062,D,71.03946453207863,A,A,-240.81090649490085,1
32,B,37.83533818006754,-125.2668735309685,D,-75.10987050015048,A,B,168.49784721922768,26.093263565762697,D,-123.8110226926659,-98.72898571802288,D,110.79987813022892,B,D,204.0099206568883,0
67,E,35.98928772711996,-67.28062497811477,B,278.30617309171083,D,A,148.05010892641977,-30.88343353367374,A,48.89366546652535,20.481278021549816,B,-46.45164120264503,A,D,-124.83285123299541,1
39,E,-188.4766007270486,37.141386391877575,E,-2.0045827333146695,E,D,-12.024974558236568,-90.49936144436954,B,-42.557648083280476,89.09863930834634,B,57.08655407130434,C,C,-23.103460302183272,1
89,D,-223.25697290672167,-14.66094657414759,E,-27.93277173354526,B,D,142.04319943631725,-142.58608794073217,C,75.82231838030205,16.600317522598683,A,-115.84297628120001,D,E,-87.67472803927635,1
98,A,5.583950736207878,-108.36278852044516,E,5.05683942537459,A,D,125.9144196552676,111.51538611000109,B,89.25942320062936,-319.061779758277,E,-10.47050259475799,A,E,-133.59655931389796,1
85,C,39.80389640105837,6.980752684501589,B,-47.517808697346666,C,D,22.573235291114553,23.64148096149456,D,-31.62844641796052,-69.48606528227494,A,-74.29949899646448,A,A,-134.66165279645404,1
91,D,49.73578684371293,-47.61513741677913,E,0.5783475727271841,E,C,-80.36969707981869,11.762904880861862,A,-46.0624824992207,-4.764149926110643,C,56.23222225045521,D,B,17.123691439024007,1
64,C,-117.49920262490521,193.63535661895182,C,-141.01752234773673,E,B,63.10797386292389,46.42395536854333,A,-70.99928449849341,-38.76262987400166,A,64.00355890324965,C,E,-10.40994655239897,1
80,C,-45.37067415015649,-168.79072344148088,A,-112.42895957260272,B,A,161.2138525347336,-10.768680022632648,A,133.51116532167524,-94.71000648882794,C,145.81227466899801,B,E,-22.342999075602307,0
78,C,3.7592949290833144,-18.634327951384826,B,-13.77150791154602,C,A,1.6461736363280361,12.528024840044916,D,-102.48275617373663,7.814320667645422,E,83.72560918999041,E,E,45.5646951897459,0
58,A,63.24607344515623,164.4434300346687,C,-42.437454935337655,E,D,48.16880145764479,56.149235285958845,E,-52.00324539491882,1.9791766718926227,A,33.6955211821754,C,A,180.2800017288324,0
59,B,105.51391010919585,-81.34027304144695,C,-87.6006538799256,B,C,24.954491964614242,-14.268939610694328,D,-51.50761994637367,-64.63958273553914,B,-18.332516061877335,E,A,7.144338976170404,0
19,B,118.7943590414622,81.41542515830837,A,23.002843471121714,E,A,249.82382241475395,195.62287126981713,A,-56.73039706055868,-116.07155826854678,C,27.433220531694996,A,C,159.76943650080494,1
24,B,-208.8676396774924,-12.971264213352296,E,-68.15078961451744,A,E,-25.31418986169282,-20.478349077076444,D,47.83277727092939,73.28395379896634,D,-2.9787936786936395,A,E,-151.1394812844449,0
86,A,205.72820338759774,4.148365924136079,A,99.58318065095301,B,E,-189.8938806932745,-82.15428481961492,B,-10.596618463494746,-113.28143462130093,C,-10.956268609198371,A,B,14.736224002830717,0
66,A,-46.13884801975765,7.6260716217977444,B,-70.20689120937497,E,D,-98.47925647941653,7.500262481298527,B,-3.566871151028768,-107.3054924573065,A,236.36569722704564,E,D,58.83104844946621,0
75,C,-102.45100174865955,-156.4151413373144,B,-42.61748883811009,C,C,-89.43868593353301,119.82728379847391,A,196.5654908328123,60.57700124268659,A,110.81141459475437,E,C,-95.61900374268667,0
27,B,-104.71279957745598,59.72827863499794,A,-103.32029930141897,C,B,173.12031894536125,54.77668909921095,A,-27.717054561372777,27.053826764944723,B,-31.607830058479188,C,E,162.04982755565118,0
42,C,97.10449992863322,-63.87669394453993,A,-147.84254528341071,E,E,38.84535041528676,65.81292911753528,A,140.0497552558863,-47.77629055503665,D,-142.1483985482386,D,E,-54.86248189378987,1
92,E,-39.293566920917094,60.90620422968199,C,-153.18806342472624,A,C,-26.146551743044306,-111.1303096507132,B,37.90249409048334,-72.28981537131453,E,31.570931710892385,D,B,33.810475484077585,0
44,D,-66.48847623338375,52.6139279444239,D,-97.74038335526338,B,E,-20.93423351036068,-132.3694929592349,D,-38.57095042573368,16.802983767861022,A,37.56345861998403,E,A,-66.45918226405095,1
96,C,-32.48755853834718,-48.223575914410674,E,-6.275120093114116,D,C,-55.54651000697698,25.649104882158767,B,-56.94211800801238,-10.231676940447072,C,-42.562279647856506,C,C,35.973332029180085,0
57,A,78.59770190385245,63.595380835550856,B,53.39261581117361,B,E,133.03834479336027,3.132788799861529,A,186.9471563534533,-19.689318118906137,B,-56.949029048019625,A,B,93.3699795103911,0
57,B,-160.79496794184715,47.97633785810507,C,266.26459969019845,C,E,-123.14305843175586,157.53194763398471,D,22.65457903306273,43.802834067885186,B,74.71425310384447,C,C,-166.6046281451156,1
41,A,10.17227793298626,-107.586097740726,D,7.0208882717377765,B,A,38.7062473300622,-33.057983976385096,E,-116.11576012088771,-173.98417996647,E,1.7107126381079307,D,B,5.153912031108248,1
97,B,-75.17811917513167,153.03004034584106,E,10.701691693254677,C,C,-33.81992967519486,4.519878472341419,B,-108.38439839254872,74.69980749065166,C,-29.892865996061413,C,E,19.731883558036028,1
75,B,-177.78359491336064,-196.74015563283604,B,-60.74697199289641,E,B,-46.446215777523754,97.9042781414062,A,75.06735183894617,22.28993911387788,E,-63.23892142040456,C,B,77.65589022841142,1
22,E,-120.77083972973439,-177.95201306159925,A,-51.696257478279215,D,E,120.0365985059236,-83.21699646308429,E,-15.416672749580282,49.155597728156096,D,-148.29543855515834,B,C,-80.81731737159113,0
93,C,-14.24028047395089,39.87506118977679,B,230.65274095953336,B,B,-211.81888891528124,-137.95136392593733,A,-30.864756333555377,-121.04779380044796,C,37.36228770173065,A,A,41.73651029574603,0
72,D,74.50907040833089,-64.59991002648313,E,-63.462957716143286,A,D,196.81736167054697,110.22178139975676,D,24.451537344361274,61.24569078457704,C,148.81207757402055,B,B,36.14725366407332,1
38,A,86.83877231814485,56.51804643331892,C,7.970684470936683,D,E,-64.65985318936981,13.165766481532135,D,21.87215761798425,69.34387451476852,D,162.6560748409487,C,E,-107.60772761528389,0
87,E,-167.83315945108174,10.135665676415798,B,37.27249945174995,E,C,-64.91133178349209,32.45526731176189,D,-84.6574872331006,-25.076760359795497,C,30.104292058662317,E,E,77.41574847045042,1
65,C,120.44927608428347,-29.59393563994838,B,-118.82122206690953,B,B,2.2342179155461697,21.707312086977502,D,44.081360530759206,173.10046812850675,D,-45.52912540951699,B,D,-182.4555396813898,0
86,B,308.98042678128894,-34.819402015478104,B,0.9549711487676447,B,B,16.035163759900502,-93.866283230576,D,0.6048104291535432,109.99274515069173,B,-355.3588461110998,D,D,20.271146026231087,0
94,B,-21.560007406990557,29.859302095754053,A,-91.53482220562388,C,C,184.95730244772616,82.95582116960715,B,194.8908052508599,102.93009342731878,C,35.42875989983552,D,C,74.78166816718989,1
68,B,95.0219937020979,-67.02155581447849,D,208.13207961087667,B,D,57.92959341495582,-84.25566596995431,D,-112.02602892210804,-215.11248568538755,B,61.09927780904131,D,E,-5.164681389034671,1
23,C,-111.6544464633282,50.541147440230695,D,-111.31113337990999,E,C,-148.65993411335606,17.357012791148616,A,74.978820967514,55.3446443218929,E,16.733662680653797,D,D,-40.66151637226655,1
28,D,43.8903747626294,53.222536562627155,E,-171.10336575822805,C,D,209.63852668192112,64.8578252936448,A,21.856761287692276,145.4325939619389,A,47.150960863101076,D,A,-20.559218251233386,1
23,B,-212.70460329934872,14.686975041360856,B,17.46445422276349,D,D,-17.23185003687309,20.30737494237649,A,-45.811536211452136,-109.58142806423956,D,-22.01950213792614,D,A,-146.58084910556758,0
46,C,122.10315344500151,-133.769820205135,B,90.33038378873873,A,E,30.368813796915823,-178.63540233675877,C,131.41530372035808,61.34275196046449,E,40.76278670012153,A,E,95.49199336755893,0
46,E,-68.47300885648718,-95.64137662609996,E,-30.693807311936105,E,B,-42.029132199381394,88.54741086282486,A,-3.3428381806154346,-133.67971396158853,A,53.5322761880427,A,D,-134.9835869027323,0
97,E,104.699146950901,48.399352775343,A,91.12169992003862,D,B,139.11427758743187,112.90826140486585,C,-135.18920824056653,-119.30091414491261,A,-216.12898860292583,C,B,-17.222544391444398,1
40,A,18.81849610075181,-18.17443961415109,B,-18.46011890094333,E,E,-38.15471307115323,91.97079623080754,B,-5.777380957421261,-58.20927131969772,B,59.573512693452955,D,A,133.63467181382046,0
60,C,-20.681369498554787,97.01416661215545,B,-33.31567654641427,D,B,-80.36333070170657,3.579100217093028,E,48.58612628409791,108.84379527393553,C,140.43962209266058,A,A,89.57531793990007,0
97,B,-47.71293032863277,-85.73953655787415,C,-162.80660673930646,A,D,53.64079441808304,66.09362465290766,D,-76.4669406430331,23.310051548980415,B,6.254562601770871,B,E,44.70936271580959,0
49,A,-88.8798431835489,-23.73871813761632,B,-13.04351452674435,C,A,127.8475500396864,-55.06804617011326,E,-56.07665027937699,115.55265617471673,A,8.45590349358104,E,B,19.07819537591741,0
45,D,52.81916725901249,-89.1197589364685,D,-8.797243809846119,D,D,-46.680967689439846,32.23375810501854,C,79.30430958131825,19.021406428608213,D,-38.582048983099355,A,E,99.73295830351466,1
86,E,-4.351338786276708,124.1237657171214,C,-106.72308630686751,B,A,-92.65514290996227,233.6125866012681,B,-48.53154978704065,221.88829568564995,C,-7.719566839702835,C,A,11.326317386421486,1
91,A,-97.14040300594253,-102.3597765687156,C,95.49828319891787,A,B,70.58477871223114,-16.005452096509785,D,-159.12226857804606,147.06129578675663,D,-11.228030420390033,A,C,-137.94956927604457,1
72,C,-39.510676994741694,-31.08889225717923,D,40.803599288718914,C,D,139.90608483104688,42.69085611742327,D,22.9134631821964,-24.82633328811187,A,-21.180877243726375,A,C,48.93537368371465,0
53,B,-169.6495966656914,85.4866585762116,C,24.45462916516249,D,D,-9.991039071764048,20.438398884080044,E,66.7388743553677,51.04016163456643,A,45.25727706171608,C,C,-11.75614547609364,1
23,C,4.70008721237873,-198.73048287067482,A,-250.74177846255728,C,D,83.38122286557986,-178.55677764672467,B,23.866270907931366,135.19149843095275,A,-97.92538322276499,A,D,56.15019788746891,1
37,B,22.22493383061089,-271.0691586938991,E,-90.41747641514826,E,D,-43.707681827706175,8.431677283688165,D,239.04940411445358,-32.26182084225845,C,-13.095695359982917,C,D,-201.12659856272867,1
46,B,-129.22852112827513,-6.974158640174021,A,-121.2603200220928,B,D,51.8822989712174,-91.0162907229876,B,-92.07148063855145,139.90965248541792,A,59.556382589917945,C,D,-40.56560206010292,0
66,D,123.7168279929396,-24.793856686368347,E,16.46817085171886,C,D,-33.56232775450608,-27.735969561591478,B,28.24178885113207,19.58872430056272,A,95.56762296123144,A,B,0.8348936955978107,1
44,B,3.949311956853029,-30.228204574943838,D,135.0937540684425,D,B,-41.841972249729665,59.58432160840515,C,-71.91231162809468,155.1257562242216,C,-3.090784922900017,A,A,-83.14889372792835,1
45,A,33.81926566878131,-126.55355035545766,E,22.140871091574557,A,C,85.99239032956069,-344.4385009666998,E,-28.013318084569978,-87.69267313788146,A,-110.01937852048778,D,B,-41.951944179444155,0
32,B,-60.149235155304815,65.4204698093778,E,166.4251040825136,A,B,-36.53962191934877,71.19801688509224,E,2.9455771074998314,-8.704333722878166,E,69.45826116941669,B,D,-184.22906660730087,0
32,D,108.58853954900609,143.5414726653158,E,60.00701202094564,E,D,-52.33235290586929,179.97127308310445,C,30.092724805368466,29.553785129891985,D,-109.993229892367,B,E,-34.6640852885434,1
33,C,-47.6376797585475,219.16217886806373,C,-143.47896466729492,E,C,-48.99732813574633,-155.080471399005,E,-26.756364712145402,-60.30664207388431,A,-87.71694090838655,C,A,-18.873566988912017,0
28,A,38.90755036001819,104.20295798014003,E,-62.09431832029409,B,D,-41.280292429616814,21.958146338648984,D,47.44893123318011,-93.10687399606269,A,59.79541557581608,E,B,-89.48904270978356,0
53,E,166.9955529149684,-52.93137347792619,E,-96.29499753207925,E,D,2.9754408213647854,181.3084031993757,D,-53.191284467355274,15.155064515871747,E,-20.88508307709475,C,D,-42.93048602642892,0
20,D,-106.87833854757285,135.84084693941364,E,26.74722058322499,E,D,97.98512137631808,39.86070903225355,D,19.064317065718843,42.10845047634319,B,-16.82034970080783,D,E,-59.125292498329316,0
88,B,215.1917546870215,95.95820315426383,B,-101.45045407772906,C,E,-84.33098657688687,102.58560898945663,D,104.28497674329795,86.12609600493695,C,-93.30282786350834,E,D,122.56096240990351,0
88,D,46.60041570377836,-81.36690690445693,C,-28.202731206834013,D,D,-185.88535841000197,32.366169779136534,E,-27.1215264045629,38.711814568412244,D,-103.52025730718515,E,E,89.41194318466452,1
38,A,86.03428347616752,62.66578986941638,C,137.52937801623077,A,B,46.81224102366171,5.186692189391571,A,-34.52408585205903,-26.01358868496356,A,108.39619072228943,A,D,6.416765444763901,0
33,C,154.9964980623199,160.37774734215625,D,-75.65512078436325,A,B,115.05365218018227,-149.10708329508302,C,-36.31119930984443,-51.84765827024128,A,154.27314484263977,C,C,31.35002156901465,1
53,D,-90.07157085663648,-87.32641773078755,E,2.2578064021258286,E,D,230.89174156605043,68.78856316487753,B,93.43022900288476,-25.737260108984746,B,-32.60059724706716,D,B,-43.05021315238976,0
64,E,-22.351907122118135,-51.54570280788487,B,-124.18021603446957,E,C,-100.17522919177007,27.964324037844975,C,-199.55729866100233,71.59570664187227,E,26.09678195622121,A,A,-67.29925532450855,1
57,B,103.65047634328666,-162.62534456701238,D,-132.8959409876328,B,E,82.82219001765655,-140.86764157549322,B,-67.34380866363277,-20.769908665827934,A,118.55961138062987,D,E,155.9603151005196,0
55,D,57.84423603045491,-42.44144747426976,D,-37.29275561846126,B,B,-70.89917190844513,-17.746453747620475,A,-75.67100684780569,56.52679889715924,A,13.903877581003796,A,D,-29.0774883072832,0
58,D,-29.453323573744544,15.085990981567265,B,54.825111268578354,D,A,-85.12053162435917,114.63972704359034,D,-75.54467544574686,-30.720744668182853,A,98.92340718819334,C,E,-85.67831625351961,0
48,B,-49.93240140093548,-11.418524093290682,C,81.03436574211621,A,A,56.57511405494651,206.8252641503689,C,61.0766072294318,155.279752927519,D,-211.09694594657475,E,B,48.770255780406096,1
70,B,-141.46164372829858,56.35404515323478,C,-16.679051936351048,A,B,-47.47755837411328,45.06725204342837,A,46.69816417515772,-135.3586514896074,E,-4.2041983647321,E,C,-30.24424536840859,1
62,D,61.34581319631975,128.7535542321606,B,-83.54070351094022,C,E,49.93682962835995,37.86410073750663,D,74.39290745539078,-55.646331765856694,E,37.44904960255978,E,B,86.99487869812506,0
81,C,120.98929860793422,56.89387332758159,A,-177.19994655507742,C,A,99.60933271518661,121.35324067279704,B,166.09755634004014,9.690859790120243,E,-49.77616865377599,A,C,-110.25569898351624,1
41,D,129.90789361957283,-165.1220009791395,E,-66.44619015178283,B,E,-160.3492028641107,89.42556323619937,A,-78.96369194833572,110.2592366018934,D,84.97617766894383,E,B,-56.23257468489995,1
48,C,160.9540564361538,2.5268607874179243,B,-15.390111738603077,E,B,-24.820256931645375,126.25995521809605,C,119.0497876799098,34.81080699689662,C,-12.0201298607868,D,D,-73.64536052383414,0
39,B,164.4411624566809,215.9275276640829,A,136.0629946929958,B,C,62.135211062712514,110.46481819734628,B,-193.90771894299436,38.43630716594034,A,87.30718407122613,A,A,40.0528256292748,1
61,A,-59.5656057998859,103.56148692739325,C,11.605153923197598,D,A,-133.70190127331688,-59.03939869231891,D,104.88064029557063,16.32360663952312,D,94.52791469528192,B,A,-8.525623359795086,0
25,C,42.48079448555876,-218.8473686916697,B,-42.635153647442706,B,B,-193.69613665906314,71.84051935084395,C,-122.37412494989772,57.17621230319095,D,-107.40754036306899,C,D,-17.750723099831667,0
90,E,104.7622007458977,-127.48372597426152,A,25.00182212088587,D,E,-62.49187923692359,-56.9702940019325,C,-47.68506699053548,-116.72690455824062,D,-112.71287789117947,E,C,29.83696923131055,0
26,A,-26.97600912449442,-4.822248229872981,E,65.52083153542578,C,C,-116.58856549903207,-88.88732725866258,E,-105.88233989455644,100.36542516697924,A,-48.81897799468105,D,D,109.42545913379172,0
54,C,-136.0446705402052,-129.67095503898295,D,-202.60155677703028,C,B,-181.9518860419798,112.86655134069765,E,-21.920629289032814,-5.425964159207506,C,115.70859573560872,B,B,-86.19565106236612,1
33,B,10.752416802997647,48.169326379624124,A,34.821512501703445,D,B,-152.40706743995244,-33.39234920153654,C,-149.6093244026621,-99.87518245182551,D,-101.61734099432773,C,C,185.14373289231082,1
65,D,15.524036037980455,211.78568763862998,D,-26.68377096934335,D,E,146.1752885366864,-69.62810531979187,E,75.1104168916183,-123.36368612552677,A,76.46464884912366,B,C,-30.202077784128278,0
