country,orientation,age_group,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
India,Other,36-50,Asian,50.70750232586192,-97.27189770530977,4.428283810906751,32.41084582450137,E,-18.400972808741987,E,B,-15.696335703062875,-78.03277260488606,A,E,1
China,Bisexual,51-65,Asian,34.043480509896504,46.233956801575395,-64.80235878479907,200.23226283880308,C,-9.56563908611772,B,D,-0.8999466017946381,-142.62775946000693,B,C,1
Germany,Bisexual,65+,Other,46.52504842411579,-112.90685343329233,-154.04946354468768,62.51984794750696,C,-72.7946930216392,A,A,-37.08827087456613,-46.24681936467199,D,D,1
Germany,Homosexual,65+,White,155.94682923120996,-196.92595872267887,-177.71774725882952,-3.1313609531520132,E,23.062127068650756,D,B,-81.72533695727297,-96.38103373616504,E,E,0
US,Homosexual,36-50,African American,49.79341465170372,-27.908214125501797,49.35243042303023,-172.89084016069916,A,130.66517912241017,B,C,155.76976893166875,-72.53694336114731,B,B,1
India,Bisexual,36-50,Other,8.86547154425979,-34.485062051790074,82.05998299386894,-67.29673756631735,C,5.662190533867573,A,B,-97.63123157865628,-122.4709882584436,E,A,0
US,Bisexual,36-50,African American,115.84879016936382,70.99405037091668,110.16848165702055,6.419794690302015,D,-88.47840727240286,E,A,-62.2293599182281,27.355888809752543,E,D,1
Brazil,Heterosexual,36-50,African American,-65.42829894192003,-159.5607578198992,33.72645151666923,-27.486446120289386,C,3.248950697254894,A,C,95.44644599484643,-12.945180395891192,B,B,0
China,Homosexual,36-50,Asian,99.6820457963225,-78.47814794737249,37.77050999833397,-9.936124720261905,A,142.94469178973753,B,C,-65.92484573252042,-32.57997367629882,D,E,0
Other,Heterosexual,18-25,White,19.98270392374623,-39.1041524568768,-23.128767193459687,113.20943547564895,C,-39.58075470446411,E,C,145.47104850923785,-154.79264985643454,E,B,0
US,Other,36-50,White,-67.47626735781878,95.44966697781358,-203.15996299572245,-35.96862548607377,E,-67.51065195480714,B,E,-25.298806251650596,271.4632367716518,C,B,1
Brazil,Heterosexual,26-35,Other,-38.96801186543923,14.060425790942746,-187.59122720696632,149.21654779410343,C,-170.95994557227937,B,B,114.16930211245291,38.80262681062529,D,E,1
China,Other,36-50,Black,-179.3029219605823,-123.24596798029465,-103.37724464754743,108.1180322166518,B,-150.4916207778759,C,E,94.87172786231348,-79.88934455306071,D,E,0
Germany,Bisexual,65+,African American,27.346159493650724,-161.77663920431377,7.132861732801119,-18.870590083607393,C,13.655888493405921,E,D,9.668069092988429,29.59663432184557,C,D,0
India,Homosexual,65+,White,8.48115423912245,4.018681788312482,-186.3485911668735,-84.52444976745714,B,21.685358796711505,A,B,-178.4852704714432,-50.950396009351316,E,A,1
Mexico,Homosexual,26-35,African American,-156.85742361032652,-14.745862516255043,-34.18214765794067,-102.9186744136367,C,2.648925888490657,E,C,-171.31537061932895,-170.11187204299097,C,E,0
China,Homosexual,26-35,Other,88.5115278503802,-45.08009012208232,-70.45625880316221,-70.01649168435536,E,-90.50676786884328,D,B,-90.9261415253291,-47.51932872683579,A,D,0
Mexico,Homosexual,65+,Asian,27.20814631528793,-48.117553458478014,-66.40585409297472,161.3085146958553,D,-91.2261708918962,E,B,-76.46320929810585,14.36753276538403,E,E,1
Mexico,Other,36-50,Hispanic,15.860839077378236,-219.72042018983237,-99.61427262861227,144.4373879710574,D,209.43157635947344,C,E,101.97162393000501,-135.72384986036914,A,E,0
India,Bisexual,36-50,African American,-120.78235172243346,-54.734749637023306,-6.01193230768904,68.67476889379526,E,237.05395033213108,D,B,31.133184259286057,74.11623209004267,D,D,0
India,Bisexual,65+,Other,-241.40632741520017,-4.501246982414183,-59.95701009978354,-89.3114540532266,C,4.711555056586786,E,E,-18.482693075356877,215.0060976681793,A,A,1
US,Other,51-65,Black,61.473071762633595,77.14068738317349,-91.60338687667033,-142.24453562634056,D,-14.777326451802583,C,E,-49.9019149551432,-21.026522587859493,A,E,1
Brazil,Homosexual,65+,Hispanic,-100.03632595600118,29.581628224351764,146.39710441177237,-54.3194150033548,B,103.09820411832646,A,C,4.247748542407527,120.50146509984528,C,A,1
India,Bisexual,26-35,White,53.88522959573462,-119.98698902853675,38.6640303590681,9.533603380547065,C,-46.649981084901896,E,D,-33.732731430442406,81.78219603295713,E,D,1
Brazil,Heterosexual,51-65,African American,-139.2077952443253,96.15598791916979,97.59839572533254,-8.166849723235615,C,-45.78055981590783,D,A,-64.76945198711161,39.65679976831758,E,E,1
Brazil,Heterosexual,26-35,Hispanic,75.13273884627846,-150.11698919406538,-31.376083836281314,255.89641772688108,B,-88.73864296908104,A,B,119.22647160076569,143.5414450913896,E,B,0
India,Bisexual,36-50,Other,99.53892871184583,30.846505164806715,-13.342522980477014,-61.50118421333518,E,73.57140007608591,E,A,-37.93629235655065,100.0222804562385,E,C,1
UK,Homosexual,65+,Black,8.737933548599088,-161.74537971957366,5.509158634899848,-210.2450931598412,C,-120.71061304984916,B,C,35.28653102783067,-52.73664780537711,C,B,0
Brazil,Homosexual,51-65,Hispanic,-53.65725670940367,83.52953773826194,13.366185078544232,131.8469995723355,C,143.78990928167482,A,E,-75.04773069256558,-41.35806927646207,D,C,0
Brazil,Bisexual,26-35,Asian,43.65259605155244,54.409266629799106,-280.14730108683256,-32.88133975435453,B,-59.77201008506775,E,D,-18.768433598768127,-39.77256374413932,D,C,0
Mexico,Bisexual,26-35,White,-5.748019780373494,-79.92600803428988,-28.443556837617372,71.33623794294695,E,-199.67523161578328,C,A,-85.72102431979792,113.57098972162125,E,A,0
China,Homosexual,36-50,White,-48.23815110949883,-36.11044444342375,88.06706146560539,48.771803363019025,E,164.0845714640388,D,C,157.70458425611866,76.78324882494432,C,B,0
UK,Bisexual,26-35,Black,79.47616727090157,79.0459073351091,-28.7300877408008,-11.938094986389707,A,-45.541205256627215,D,E,-164.58347474459856,-115.42465690108759,A,B,1
UK,Homosexual,18-25,Hispanic,-26.1428698200398,91.64169372773564,-143.67892112533175,121.19274089026379,B,67.44661522002302,E,B,94.8883557234572,21.870422760205617,A,A,0
Other,Heterosexual,65+,Hispanic,38.35864833329229,-63.1839077711997,96.26997127641029,40.98093195030527,D,-66.70838510365576,B,E,-109.30913258287089,-10.271474081969187,D,A,1
Brazil,Homosexual,26-35,Asian,52.83222732178467,-11.168341099800905,-67.85963901466772,-64.22650212309954,D,59.72325802668147,A,C,-72.45507271531453,27.780644020891415,E,C,1
India,Heterosexual,26-35,White,-73.49706160411361,-130.50319367449163,-3.1988931110604377,109.26840944260232,A,-16.299837212996994,C,B,-62.51561407385984,137.1602663820699,B,B,0
US,Homosexual,36-50,Asian,24.120097844798572,71.29725536837823,-89.56461704928623,-14.26495581808398,A,-82.77838468202943,B,A,178.31774375783132,116.75840149854358,A,A,1
US,Bisexual,18-25,Asian,-49.016531044456094,158.6558343159901,201.39323533966956,-158.997555437456,B,-0.23753263358974136,A,C,57.88457470175439,-64.73604676251855,E,E,0
Germany,Other,26-35,African American,-50.16512486328955,-28.811781436485123,-69.34061919593924,-37.76162724919154,E,38.55362254029417,D,C,132.0948415966136,24.48264250604145,C,D,0
Germany,Bisexual,18-25,Black,111.81696353128177,16.718249710619208,-237.85267660605865,30.264889650825516,E,33.043088468343704,E,C,114.87755898044058,9.964652366894287,C,D,1
UK,Bisexual,51-65,Black,46.29627344593803,-165.11125897931055,-57.40679343021079,41.21847851618627,E,89.42477162601679,C,E,-14.104513161179389,32.0963958553871,B,C,0
Mexico,Other,65+,Hispanic,-179.6142711323421,43.58621768736251,189.1222453807584,-77.95791887775931,A,206.41237127275753,A,E,68.78853172241865,144.71962738927994,B,C,0
US,Homosexual,26-35,Asian,27.616335286542448,-41.77551082862407,-150.21058261883815,-93.39410824358487,C,116.38225397434243,B,B,89.91868724072269,-211.09430059723593,E,D,0
UK,Heterosexual,51-65,Black,18.463208821452508,59.4046656456638,60.796461132189684,37.55093504329579,A,-23.189006705488698,C,C,-113.67289159524951,-90.31232963632569,B,B,0
China,Other,26-35,Other,-201.46206409096314,125.96557940773377,-124.7948200861859,76.00756037792914,C,76.8609992287756,B,E,-58.430735562986904,240.45373587225575,C,B,0
UK,Bisexual,36-50,Asian,16.574888839739153,-77.20794323517609,-98.71644092022372,57.35844807688807,A,34.88184854162918,D,B,54.07918858918676,12.531800334684478,C,D,0
Brazil,Heterosexual,18-25,Hispanic,29.276146028242522,-120.87339872796305,212.77933156172736,-102.84336604184357,C,13.711851143026951,E,C,-58.403954796201454,-34.640262301723105,C,B,1
Mexico,Heterosexual,65+,Asian,75.72052832814997,11.996668597325575,-33.645796554016606,13.55706946285809,B,-21.97200795931753,B,E,-2.1141612020574003,73.4624999190804,D,D,1
Germany,Other,36-50,African American,-68.74700104666618,-116.2694845200033,-7.333865921316334,-186.4466722726291,A,-108.16684840890534,D,C,103.37183895865374,10.617619122975652,D,A,0
Mexico,Heterosexual,36-50,White,77.0799262747929,-80.0760982215419,231.1111544836176,-46.26327044269799,B,197.60259701146344,A,D,-38.897244768845496,-125.54839434402612,C,D,1
Germany,Other,51-65,White,-115.15800399163079,94.7297849050019,177.520148059925,104.78596045361242,E,60.74225139656518,A,C,106.71098744198491,84.48080736482177,E,A,1
Brazil,Heterosexual,65+,Other,127.0472754575816,-41.06516733730209,197.7432633960421,56.84665906407446,B,-177.83238269068895,C,A,61.17450409737661,-34.31865929255585,A,E,0
China,Heterosexual,26-35,African American,175.7409340875444,25.11070587035773,-107.98207141280636,-26.726469803933835,A,74.29816953127265,D,E,-24.015429335142755,-64.33164250158916,D,B,1
Mexico,Other,65+,Hispanic,185.9794820858771,62.82590448892896,0.6634617310689117,-58.631847112194876,C,-58.48751802207639,B,D,-9.290562652105315,-142.2692932485464,E,D,1
China,Bisexual,65+,Asian,7.294611759819568,-62.6017470644297,86.86579050812595,159.37119610918597,B,176.25614713537672,A,B,-31.415142655984496,180.33651912080637,D,A,1
UK,Heterosexual,36-50,African American,15.864834911925849,-44.47087114731163,-97.82312505269655,46.11010729389701,B,38.955922025636276,E,D,77.94643944863638,-41.31716026949695,E,E,1
Other,Heterosexual,18-25,Black,30.18508560455293,324.436097138732,5.37291788737733,93.85246430204869,D,-134.81787490946678,C,E,-52.42003285541037,-184.50720102478934,D,A,0
China,Other,65+,Asian,-1.3984504231141004,10.348367709406478,-64.74225688507488,78.9886319025654,D,-23.183245239209707,E,E,35.292919021559946,84.26660778677625,D,A,0
Germany,Bisexual,65+,African American,-101.61520146143259,177.73232230635844,95.60301927125661,7.176235840171111,E,-30.975273499019295,B,A,60.5021379449471,67.28971182328762,A,B,1
UK,Homosexual,36-50,Hispanic,150.4322823451016,27.51010419982931,113.08313612619587,-9.15754610232178,B,65.68238532720784,B,B,56.06479511963739,72.0567938789061,E,A,0
Mexico,Homosexual,36-50,Hispanic,-147.31724009234824,64.60991318147646,90.81714068060177,31.291741219102313,A,20.902623279602334,C,D,-55.19603950944837,36.14307505874509,D,A,1
India,Homosexual,36-50,Hispanic,85.29673245147454,-170.23363340631008,49.03342475026399,133.16221065042356,A,72.4006598277181,E,A,27.621695381125484,101.28660366875104,B,D,0
India,Homosexual,36-50,Black,-77.22217786009077,103.23017966502397,-50.767202376934804,228.14352632074167,A,163.9174400694733,D,A,-4.999485309265592,65.58448313024093,E,D,0
Mexico,Homosexual,36-50,African American,-57.24007287613865,82.62824168207275,86.19563056738515,-6.497248111604939,E,104.47636806604727,A,A,208.29854859214484,-152.60860251392452,D,D,1
Other,Other,18-25,Black,-58.15711395923879,106.27144737358205,13.044051172866872,86.58327973629815,C,-179.4642509390757,D,D,30.35237078710622,-65.99261122662905,D,B,1
Other,Bisexual,36-50,Black,102.0245600360414,-71.3341689702393,181.21651812750926,7.345104469028008,A,16.496965836706956,E,C,-258.79664506607986,71.7586623606515,A,A,1
Other,Homosexual,65+,Other,-41.316648212267296,-55.566055989944005,-52.05693473493841,58.22693352301444,A,69.85338573813713,C,B,31.64313524574171,19.942503884695988,C,B,0
China,Homosexual,51-65,White,-47.21795129810034,150.47588491822788,-205.33971494989717,-157.57395464065368,A,-152.00315124318894,D,E,94.79416964245168,9.466772251053698,D,C,0
Brazil,Heterosexual,26-35,Black,44.30274964111865,68.54032847450415,-1.1114126274688085,-96.71684515817343,E,-76.82994014484521,C,C,-22.48137891152143,45.879593755253175,C,B,1
Germany,Heterosexual,26-35,Other,-33.34767875248196,-60.053675861576615,-104.86937405554389,-35.41277431536663,A,9.224253949181984,D,D,-36.25259965311767,30.836738783260937,C,B,1
Mexico,Bisexual,51-65,Hispanic,141.75917094448647,128.55751920624442,79.85512306697152,-59.27690666464574,E,48.48609732632564,B,D,124.83427201546738,3.7514715797055653,B,C,1
Germany,Other,51-65,White,114.8183994887888,-68.55453031421028,77.9654419548971,-206.53570702771216,A,13.37412614975009,A,B,-88.53694942927423,65.10907994014462,A,B,1
Mexico,Heterosexual,51-65,Asian,-46.621237880455055,-3.4110140039512524,-231.40197419773253,151.44057463815764,B,141.53837209800915,A,B,80.10601823942024,48.53122780887753,C,B,1
Brazil,Other,51-65,White,-67.16007884977604,124.49794745226885,-44.045935388115836,-23.484556551638985,D,-29.526764761959974,B,B,26.27113586889213,60.50895534243678,D,D,0
India,Homosexual,26-35,Hispanic,-98.861593946472,-1.797556580737378,-97.59120758856345,78.44793558310288,A,-20.445221994160597,C,C,32.57178945696401,-11.483883440833573,A,A,0
Mexico,Other,65+,White,229.875778271945,55.50739807710089,-81.08785903751318,-45.55561409843514,E,19.019353437267206,B,B,44.68541311464195,-5.407878881882695,A,A,0
India,Heterosexual,51-65,Black,-114.80164718709467,-162.49785762814008,-15.024318264659927,19.879345312975808,A,6.828071113436137,E,C,88.7508483262931,-47.08402067020895,B,D,0
India,Heterosexual,51-65,White,-64.82832470048618,-46.71019373921552,89.01532654617738,65.69430114361717,D,150.07967682626398,A,B,-148.68087224713895,152.0899007381282,C,D,0
Mexico,Other,36-50,Other,80.1940748779082,-4.264744981458926,-9.644224435171669,26.575227256108967,D,-25.84265380710797,E,B,-214.77710937730032,110.30696203269001,D,C,1
Germany,Other,36-50,African American,62.47280052152345,190.06443121733383,103.7796543321172,-0.5109214024442217,C,-60.492405112209845,A,E,-111.13754860222853,-213.22473398637464,A,A,1
India,Homosexual,51-65,African American,-105.50682873787505,-28.010546076755087,55.37462988391666,-94.17178804395499,B,21.453162727673007,A,D,-97.37742864133732,95.57429431711047,E,A,1
US,Homosexual,36-50,Hispanic,69.75558827755846,158.50610400417807,131.64047718382915,160.71001960079667,E,-43.91003624616196,C,B,98.37900698008013,68.2624614688936,A,D,0
US,Heterosexual,18-25,White,122.65036297067857,136.08025768722325,-39.9643153797294,85.49162631863426,B,186.91123269722166,E,C,154.76294821761863,-222.61532684964124,D,A,0
Brazil,Heterosexual,65+,Hispanic,113.23432210638961,67.41679043335587,-189.39640585562344,-112.48881518488096,E,60.02373353981283,D,A,125.98428763639966,42.22456357669064,E,D,1
Germany,Bisexual,51-65,Other,-56.86497979859293,-11.909717552406352,198.52188968792618,46.24926931686033,B,30.317987404370495,B,C,127.34993790910094,47.94358982197634,C,C,0
Brazil,Heterosexual,65+,Hispanic,122.54376914822613,9.888557921285573,-17.234260999545118,-13.599011919576508,D,249.7680684894508,A,C,-112.62140208494039,120.36996890579081,B,D,0
India,Heterosexual,36-50,Hispanic,12.954299537142575,40.779158839770446,-61.86458004229014,-85.97027620106917,C,16.270260485033866,B,E,-106.00960309120684,-42.611220670477984,A,B,1
Mexico,Homosexual,51-65,Hispanic,-132.66541444366203,-40.66450995658229,-17.76648088843196,-76.73115415701395,A,-17.456692939996238,D,C,157.92215421329786,-26.662792571658088,A,C,1
Other,Bisexual,26-35,African American,90.13046502520864,-145.9962421197217,-83.98244544676339,220.63542899800782,B,40.52048907477959,E,D,-40.201234073371914,106.29654563016686,B,D,0
Other,Heterosexual,51-65,Black,94.10784124544601,-208.35545555164074,-52.705675039464374,47.129221129268714,E,109.62047633174987,B,E,-128.65035005669404,-89.32038004985539,B,A,1
Brazil,Other,51-65,Hispanic,33.49369001497433,-111.81543324813963,-58.63511132654473,-36.85136787566475,E,-82.62492055535058,E,D,24.519896313255483,-62.43293539147725,A,C,0
India,Homosexual,51-65,African American,17.147772240127004,-9.125686786962405,-50.38313063030532,-36.071531443616465,B,-157.30274200709533,C,D,55.37178649470979,180.03213991141664,D,B,0
Mexico,Heterosexual,18-25,White,-142.78763430916885,-109.20854783341794,76.92590820211358,145.32220015045374,C,25.413876505944593,B,C,60.36503513597925,155.98014403929287,E,A,1
Mexico,Other,26-35,Other,-4.227999903108761,-29.467344530919306,28.50696794815231,-15.437817171324106,C,-60.21229660175093,A,A,113.01289689974219,-67.4290223257317,A,D,1
US,Heterosexual,18-25,White,96.60144629752403,2.4387369496370193,118.05239241356766,50.665241031805905,C,-61.17638400915194,B,E,-40.848291273114555,-4.5204688868159115,B,B,0
Brazil,Other,26-35,African American,-87.14884714086028,-123.03515098141142,-153.27354868737416,61.30306619961584,E,-84.6763159530058,E,E,228.46848256107256,10.379236288706146,A,E,0
Other,Heterosexual,36-50,White,63.80169576530482,-164.4060278146129,73.52542533347739,13.487617542885461,B,7.76519543317416,A,C,-114.12055065001854,39.24573617515953,D,B,0
Germany,Heterosexual,26-35,Other,7.989575284856711,95.14293210870461,-107.18790870022428,-11.796203298708118,E,-21.74792526880724,D,C,60.69068051928856,-24.27516402821145,B,B,0
China,Heterosexual,51-65,African American,-10.74527743327269,-80.15328028214692,-85.17432733758568,82.27287935066256,B,-251.2221364003615,B,A,84.47286637952081,60.41697417882732,B,D,0
US,Homosexual,65+,Other,-47.05315498628208,30.557015654749108,10.455730399046319,13.243632823749172,C,13.515298993946207,B,D,-147.15997162858895,208.935204371224,C,B,0
