anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
68,B,C,E,51.40673681414455,88.30082396294547,-17.079672711799567,30.979505399516004,B,E,A,-100.33397373120576,36.27888453551599,-136.7419166656492,-115.2719477006557,D,0
20,A,A,C,-22.7131511747186,-115.5892572138172,-82.28295391581894,56.39288953714265,B,D,A,-79.46720755780453,8.862008606295845,-6.1130314512177515,-52.729403553265385,E,1
56,E,E,E,45.0170570775453,7.2747399046947105,292.1673931374086,-27.499504027182237,A,E,E,-76.03176048215633,98.02059133012658,-174.87317689978198,1.939553486381281,D,1
31,B,E,D,51.85229734762158,-18.633166144510696,247.8562002235589,-70.61673476755442,C,A,B,-29.032470058316722,53.14432616894471,-36.689898912490975,37.66323862733095,A,1
75,A,A,B,40.25147587212865,28.55250220399798,171.51360401841947,-45.77507132194879,C,C,E,-57.392893029625945,16.66529703390318,61.78206103254348,-110.13387451220113,D,0
52,D,C,A,29.390088035363082,-57.98078595023573,-23.88124151959919,-109.35814760611136,A,C,A,64.26109200323025,-158.5963231819596,-242.74487173965528,57.17503024384807,C,0
41,E,A,D,87.32680605988,-17.342441228453943,168.1964890343203,-63.16895876147347,B,A,D,142.27011325214002,-88.86649728468265,159.05712828702596,-53.314212904503535,E,1
65,C,E,D,-12.224547961107154,-129.51027343736888,24.107767714883753,-196.00349495368607,D,E,B,-12.273251355809542,14.3662772570683,-43.69652523395544,21.30050190027379,B,0
25,E,A,A,-46.877971940508296,3.1029973302431,173.8248044048648,44.126300916512804,A,D,A,73.41007503979024,-69.28980130929848,-16.1456956104718,-124.00158478048115,D,0
29,A,E,D,-34.299871139114394,22.59004068646847,-8.15318439002243,-108.47963855922245,B,A,C,-35.956843743928005,141.74163271803295,151.58354676956893,-5.324982111354749,E,1
72,A,A,D,166.80707498739068,-47.057811782072385,-57.34611079407526,92.25556132020792,C,C,E,-79.27267376673358,-27.921565340362196,-94.8197803392395,123.12431054989041,D,0
31,E,C,A,-31.2872348575606,70.5501042527411,-33.30153807909891,-20.807450268513957,B,B,A,212.8026197852409,85.36022353942087,142.17974938319344,-202.63818085157132,B,1
64,B,C,B,51.44889394159472,-119.08866827119364,222.8461438682991,133.01578408802544,C,A,E,101.39070825168157,-68.46457194977394,-31.813086094852334,25.916010507901728,C,0
21,C,D,E,94.26368174651259,-102.53297705620963,201.50844688644196,-30.11274849111919,B,E,C,73.11783792941206,59.87347161132946,58.27213786181545,90.59592102496548,C,1
19,C,B,D,-89.68605346779202,-44.42655878760093,126.18984717344333,-24.11732923387399,E,B,E,-35.04165584525372,51.88222696293978,-67.28326172154046,66.98009489594905,A,1
67,D,D,A,78.00476151689149,61.03049679682439,-74.6979275370287,92.24766943190217,E,B,A,14.608107564248124,-109.83201000940461,30.892366726581262,54.42417818370707,B,0
25,B,E,B,-50.56393098174068,-134.38426505717857,56.21743394302907,59.0051759525245,A,D,E,50.25657477005561,134.90976855052568,-158.3258611593223,86.08985160821821,C,0
28,C,C,D,90.341533020139,55.191464888494835,-10.029682312716641,-11.204136132835277,E,B,B,33.49881994244091,-12.398588401453951,2.29741924239921,-95.51190208457068,B,0
26,B,E,B,-59.63185685175058,67.04617679180484,126.1509528996758,87.96699272756811,D,A,D,160.45928892319156,90.4655258472268,175.15824503865352,120.14280639583042,C,1
37,D,B,D,-116.81561697654874,10.374494619547827,51.88427430284731,14.21293669565461,E,D,C,46.78195477936565,-112.810105590125,69.49253668585533,68.0294406088182,A,0
35,D,A,C,-60.0020473252391,-27.721207476683794,108.31606449086793,91.98814761572248,C,C,A,-87.7001766605179,79.04262760756616,35.304607247187704,-17.68628350717752,D,0
55,E,C,A,-26.08433052513271,117.4530038883473,-23.43164017985195,166.38088028658103,B,D,E,-71.65858592943813,165.64959348289605,-24.481516184460748,-127.28674559247237,C,1
58,C,A,D,-92.26902927137584,-42.67755796045994,-18.136331026690733,-50.72576206690953,E,A,D,92.70377642670327,-242.12231220098093,-21.67227750468566,-36.86182708973789,B,0
31,D,B,D,-175.20718905677074,-69.86009560272379,-20.817997788415862,-14.016570182133876,D,D,E,-14.526537756934285,-58.54473624079524,5.960090463876318,95.34033823455388,E,0
65,C,B,A,-17.19425705222247,-5.692602172670915,-286.0167857180413,-2.399015594900156,B,E,E,163.14451911336593,99.33483724937624,8.5189201619982,-133.1566798531658,A,1
51,A,A,C,18.199675601668684,-52.09785379286179,-11.289358387888795,-17.441013191185494,D,E,C,95.24045085160535,20.327063736512994,129.13976993661134,-116.69022479845124,D,0
30,A,B,A,51.79755480183657,-137.47958089346847,-111.71912653889173,-52.32186601366816,B,D,E,-54.8832112869979,-66.87235918393986,-126.69627519394236,93.40545030874397,A,0
39,B,D,E,-152.5846447866409,-60.93074327861592,-2.1185263314199765,85.75516341069913,E,E,E,21.787977216210777,82.6327012120318,-21.062944260924738,244.23392341395643,B,0
36,A,C,E,-15.303824094946814,186.6033549905993,-301.16110560067983,198.28998026809538,C,E,B,46.70860508989145,60.57907466753471,38.00483861675746,23.808246386644566,B,0
67,E,D,C,-87.09365599285744,-216.61074701105738,-90.34522552340705,-35.58856426649792,E,D,B,-33.32864852589,78.78880839139435,20.696575890056103,137.57912841605423,C,1
48,C,E,D,91.09656729661211,-13.163674865472421,6.1573284308068645,108.4624758542263,C,C,D,-145.45313890419501,-130.169248197888,271.70315244517843,-89.95698259087611,D,1
23,E,E,D,-13.936538813524013,-0.8960042292325077,-6.933893268681808,113.60761420864172,E,E,A,-182.2110339997697,-101.35748381357314,-98.50358094619925,-97.9114981657579,C,0
29,A,E,A,57.88758621381677,-32.8080656543597,-66.30527434273871,-10.089847019475263,A,A,C,56.10529427367948,66.63753464102082,-192.39986391899532,155.01708517287307,B,1
68,E,A,C,-44.787995065634966,39.90152776221245,44.90056898347214,-159.7058994578631,A,E,D,-169.94866277137376,189.1673474365327,115.00471695205728,-12.523254537458172,E,0
45,D,A,E,41.660232890884345,152.0189166525758,64.22595583669126,-140.56160639632856,E,C,D,-46.82448427835714,74.78038630133655,-115.06887317397863,26.468644097415527,E,1
18,E,A,C,-10.215036549112547,17.42631660439825,67.56111885648968,77.04523758039012,E,B,D,-38.64788575694486,48.59372738206458,29.67964577660982,190.0509335480323,C,1
44,E,D,A,-306.81952997552264,-132.70875390227363,-146.9891965127375,62.45994771619041,D,E,B,-36.91660707343399,52.597959897280845,-83.99120062134814,2.6254666038520065,A,0
76,D,B,D,-47.49054266412778,-121.65446529106202,-135.54997935480543,-20.057047202864027,A,B,A,109.39881279887015,142.1840579439135,-165.4092302950733,-16.77711429822952,E,1
71,E,E,E,27.119950034013847,162.1417828425868,-87.02046641208887,44.9709051330136,A,B,D,129.47191946591803,173.70056371464466,11.93231735235429,127.4194832079274,D,1
65,C,E,B,175.90943434551008,144.6174139988487,-10.581048528022524,64.52227768209212,A,E,A,10.335382754597987,-99.02444697694537,-26.7009397110068,50.88072222216802,D,0
37,C,A,B,-186.1578948537401,82.4550628970054,-70.95438923011316,-79.11272300011049,B,A,B,-159.77169341895225,-106.47276048510778,-0.021085370298666608,-40.769525719632725,E,1
26,E,A,E,-7.488723773316049,-39.37039530404113,9.994844450187552,-96.28019980672366,B,E,E,-95.8314117927478,138.45795204744266,-86.59747001929176,-123.45217907890031,B,0
78,E,A,D,21.148995952554706,-94.60231076330135,138.27960108396954,-24.418288575568294,D,C,C,-15.513318873008322,-123.91119924408909,12.356684735198915,-100.64173806439148,C,1
75,A,C,C,112.052982581659,-196.18592600648927,6.886282827470143,-58.9600100385037,B,E,E,-20.53907265082898,-73.76924948528551,171.09542001360276,1.9225201583305669,A,1
33,C,A,B,-29.67133247712065,-44.935843109030586,104.46580601288831,-2.2025416703371357,B,D,B,-62.23915906549481,141.94084198979354,-11.736103086578261,-47.72118403737873,E,1
72,C,B,D,-166.7554317117329,-50.76428545755821,146.8458622400832,-84.61609137295738,D,D,B,-67.10950790495984,144.92761425294702,-98.15878340135569,-34.516876136918675,A,1
43,D,E,D,-25.743714230842464,-0.12379535324897206,30.79906987741176,-44.039145095738085,E,B,C,-150.20745380177348,-88.25964046171272,-122.20668446098253,98.99953344082199,B,1
39,D,D,B,64.22994562357196,20.19045398672734,-94.92143521543468,-144.2721981445368,B,D,A,32.9384805349422,279.7408823444675,152.1237232791512,-62.08003528062225,E,0
43,C,D,E,59.59305423659741,81.64596334526962,-95.77424723073241,-44.22510376201116,A,A,B,1.6497186765521143,-13.342722430979489,39.830721590164764,-111.4703295342611,C,1
79,D,D,D,-16.29034922548986,-86.14875080885045,68.6740368398517,-2.9906078713527995,C,A,A,-95.85356398379542,-24.63111431827768,41.32042961118501,-105.03449452247465,C,0
75,B,E,A,-165.63086304289752,18.83405656447551,84.31420557567229,-102.31794884876263,D,C,B,110.5837337419981,-36.5463219249957,299.39668530799935,-68.60282921732764,C,0
49,E,B,C,20.845708238717574,195.23683863088104,165.15512684098954,169.59587303972944,D,D,C,174.8719365313042,-78.65715771449437,22.677193033242837,55.33274969120106,B,0
41,A,A,A,-29.489049400553686,-85.30566954372951,-3.191672984772636,-19.380102446768326,D,D,E,-97.90555875348183,-37.09067349151371,-34.4055163859098,17.756799122409035,A,1
20,B,A,C,166.6320092822712,95.25701869180098,19.454883530357357,21.07958431057007,D,C,D,98.50840736975141,-56.11738207613196,51.467516708217495,-67.06313730488785,A,1
46,D,A,E,130.73579276059718,-0.6320086855563869,-39.33979333165779,-28.77356519531819,D,E,E,-154.00002529686532,39.449511935402676,-82.99206414922486,13.36860503932164,C,1
22,E,E,C,56.019696762345994,-36.70510509987698,98.18995084376755,-110.93387742256671,E,E,D,30.583432055621383,149.70551293733268,18.537289179770436,23.36535664408944,B,0
74,C,C,D,61.534405487807774,-12.16530141021221,-108.50875147513337,-79.56607316279266,D,C,B,12.488992195791,24.977663401314725,81.68724924621229,38.7784902263522,C,1
79,D,A,B,-20.365140745257744,92.58868330455729,8.419124496822656,31.091473191175258,B,E,A,-0.7145088615128259,66.35139667871093,-137.3661006797763,-94.65118499546304,E,0
38,B,B,D,-96.68690350602193,-47.57688147934467,-128.07472439019762,-2.647766636929807,E,A,D,39.92516759857234,-83.2285535537314,-23.53025374040758,-69.82429303207695,E,1
44,B,B,D,108.6505194419489,58.42342531974377,-66.31642175388464,62.907815319978155,E,A,D,100.88335224962906,188.49828466759578,-81.32507965722994,53.08274775570242,C,1
52,B,A,B,66.76409646660105,-122.85807908865524,40.51109286999463,-12.062696755985042,C,A,C,-340.1454508752035,55.94628973550309,-127.42398380817744,-20.881449699795247,B,1
19,D,A,A,139.78795714473836,13.296411270958167,-110.50780245906876,-88.3611633060007,C,E,D,31.575324842457785,91.13816414495199,-194.328546333794,-108.29382530282166,A,1
28,A,B,B,80.59835358922592,74.14916286621919,-24.589005531212432,18.62301330896205,C,E,B,17.491889381525375,-149.21930733717673,-151.89328239648913,-204.30295158950508,B,0
69,B,D,E,-9.619330592974547,141.90741941999397,22.515827742135524,-19.281180810798457,C,B,C,33.76278359393833,-8.480658786739289,109.17594662108112,7.676957811226346,A,1
70,A,E,A,-26.553548736173276,81.80134345569058,-110.88585061931997,79.50096088902609,D,E,E,76.1319278853734,-48.9860292005997,35.60894246676155,34.68207692001714,C,0
49,E,D,D,15.094201040878344,-28.48900681233554,67.55074541901679,-20.807887587263973,C,B,D,130.21689673621944,134.71356873620329,-35.51448065071194,-73.69855987175646,B,0
62,B,D,A,66.20873745933186,-5.343178825480781,129.64393438879333,139.96340203691096,D,B,B,-33.197869926454096,-98.33429459851479,-98.41689008054423,82.64994364300271,E,0
48,E,E,E,36.04203494496722,150.9787638689839,35.893628561857064,117.4560883359511,C,D,A,17.143244493035663,13.957663598185515,-91.41185828935252,-109.00197346397587,B,1
72,D,B,B,-113.5562830793286,-83.0591621010668,-16.914034968161694,-23.511150190607403,E,C,A,-134.96046058579304,-64.27698531025746,1.1813000212249736,-41.525327041496304,D,0
32,A,A,A,-101.87901808765093,-29.58073099572833,-102.29447717863978,-2.8948473247271114,E,C,B,-10.214280761455404,45.430075416642204,-58.55352284792637,85.11149966207702,A,1
65,E,D,C,-0.821146851571284,-82.59786205301904,12.09899290679921,164.96096018811457,B,E,B,-68.04831048036313,-102.1333306096488,-51.78805836559813,-57.69094020976965,E,0
65,A,B,B,152.10414390718003,-27.107568599011568,61.67444161981778,-37.787262422422465,A,E,C,84.92709566261028,-71.78005582020798,16.726531392023638,-101.76823523233793,E,1
69,A,B,E,135.84963897321936,42.76221617861489,154.602538948426,12.052361376008019,C,B,B,-89.8888209671085,-98.8786029853466,37.45872169930118,167.63505583224142,D,0
72,A,B,D,38.185775604555886,-204.78421336818622,23.27325120512781,14.248243827798085,D,C,E,41.885923226537486,-17.606134967842262,-3.048313615243093,-9.10177556959873,E,0
53,A,D,C,-104.13408172087956,165.1841501542116,-80.5165930827823,22.660836843015577,B,E,D,-23.16386122935528,48.10566746526136,68.264997545674,-89.07751292601172,A,0
53,E,B,C,-104.03216396542199,106.06968793866538,-193.61187731086417,123.09378941967594,B,A,A,-52.47229938264615,-20.38799387246461,225.77331161294035,28.55082300292014,C,1
65,C,E,B,4.33797083978571,133.44732758135146,-106.18324975112672,-69.18278701282603,A,B,E,68.5089896564115,77.91090821703271,-146.83056919633464,24.89199473690248,D,1
59,A,E,C,99.88763741900377,0.33958427092787885,62.35076802200729,-146.58850692708447,C,A,A,-109.93206772861666,-36.625524655589366,88.54363794946633,-5.237206191978733,C,1
53,D,B,A,98.33051969728359,-45.72188159236202,217.6852701785185,-88.21921387847453,E,B,E,-77.89514633141121,-7.165037826622134,131.94669756411855,-70.20536983820273,B,0
41,D,E,E,-88.90460377270277,-69.9522402106175,-74.25489298386172,17.283834980147986,D,D,D,-13.059548170162547,-91.93315068490942,-20.252546126531794,-17.72835095518383,C,1
63,D,B,B,81.14700090509845,0.8117055928510988,-207.58670391416308,104.80549588170915,A,B,A,-39.86815201367018,27.130121921681255,142.56299178334737,16.681893263751448,B,0
58,D,E,B,-39.070977946901905,-101.12544652986459,87.83109182666536,-15.996460927012832,C,B,D,83.5413900048306,54.12102370234913,-0.8581546948692852,179.28494455186313,A,1
79,E,D,A,-43.335305739181265,13.905329093446012,239.73890552838338,4.2814801608478925,E,E,A,-133.4341751728183,-21.28024327746692,-184.8793738509224,79.51276492333652,B,0
28,C,A,E,49.34487370252728,180.02201408110224,201.38896509540226,4.089983621172198,B,C,C,-109.17795973992827,-77.51178249860256,28.055315004634963,-70.66873042034354,D,0
64,A,D,C,74.10385413429756,44.84099683782945,-104.9668232999033,154.88686835765787,C,B,D,-55.529277358644066,-63.023155060064106,-81.0377261588451,15.416077434290761,D,1
43,D,A,C,-80.56383778150085,-4.025963690501044,-124.4254822819497,56.97816044122269,B,B,D,12.865040797415533,147.19162284560687,-92.76532872713476,-42.61855431044213,A,1
78,A,A,C,-74.41032223964388,31.01853341082905,-96.34637142839121,-31.530657513346654,B,B,E,-161.7948939997412,35.57042312468789,102.17861017003827,-128.47645626850098,B,1
52,B,A,B,-258.12545143944163,68.93466932841805,-82.91221435505156,-42.38394389310095,B,A,B,-41.827256502111695,130.2941121009273,-87.88392619258468,-81.72320579272025,A,1
31,E,E,D,22.558574740549258,-47.62233220863016,65.4261679353619,-68.93828682251741,D,A,E,-132.46571543347306,-18.27339777642282,-33.506333238388684,75.7579324643981,B,0
32,D,D,C,39.29482578307588,-13.222520512562005,199.99302619825554,128.48452222536608,B,D,C,-96.47174592590595,-53.568850837954365,120.27951726014798,89.34966460993327,D,0
18,C,E,A,36.18123044599719,200.87448978248491,1.682142104065056,-66.51732737275931,E,D,D,45.25725084934863,-149.22221055868818,28.361655214054675,37.140489590581886,C,0
64,B,E,B,-178.76764128210064,-202.43764301416553,150.36178889792288,-222.8388237033443,B,C,B,163.08235850385765,-200.65174267042926,-143.66851591478945,-42.16551246511082,C,0
73,C,C,C,30.790921229343788,46.157694832027126,33.002797953496014,94.45175322108142,D,B,E,-85.47503903207408,-76.00441651525034,11.283999142758566,-131.29336946236296,E,1
46,B,A,A,30.699541329989938,-3.41116991188634,101.97967210659459,-77.29759073241344,E,A,C,-91.64408703061649,-62.57371702220986,75.93381255544531,72.57887761546364,A,1
52,E,D,D,-93.44451923132081,-64.6568740660714,62.37902902535498,-29.502107580330428,C,B,D,101.21938849948253,32.606804511092804,38.78840537995264,-294.20618433778554,E,0
18,B,C,C,104.08438001103235,41.79240306830898,-35.03090174065861,-110.68139021205485,A,A,E,7.1677671037594575,-77.81244352465427,83.62360701548967,-72.65823013748768,C,0
71,C,D,A,-137.17712264986676,19.69475712453481,-41.78702228125741,-88.424980135427,C,B,C,-132.66453950354503,-118.2412880844551,-117.06886325124262,79.91793090003931,D,1
64,C,B,B,76.57718981566201,-94.1173921762126,17.245357856070033,154.94460140103325,A,B,B,33.61254181568596,7.368184222996042,-17.83913085356661,157.23723474223848,D,1
62,C,D,B,-37.63950524333599,-96.07265463035047,85.79151153764087,81.56904147860517,E,E,C,23.64131008053364,128.82751403460782,-75.1342293194905,-4.129595130426058,E,0
50,D,C,C,-63.40267122311807,119.3108486142005,36.78207169029854,-41.5793939271076,B,B,B,-19.692840026598518,-26.162393001491008,104.86531267957331,42.205215922801905,C,0
19,C,A,E,125.09339099356379,-211.4251665584258,-176.0254749490871,-80.29161674439491,B,E,C,-63.23047411080566,-50.89801909622972,-61.76394622628734,12.870277651539148,D,0
26,D,C,E,-175.2382782616636,118.57008451417128,-128.97542045743106,-123.71896784132149,B,B,E,-95.85572158148243,-43.536622090683686,-152.46936631060524,-64.15454418208184,E,1
71,A,E,C,-40.51022399626559,11.519791170674015,10.14832464513464,-208.50729368773506,D,A,B,117.39287644481816,33.234781823886074,-97.27501694777925,-149.94073964751064,B,0
19,D,B,A,1.8979100638280542,100.15767005539955,-147.06411639378382,-74.56025765145787,A,B,D,-35.83688514098552,53.09994389028469,-7.767279490062344,-34.27115245865664,C,0
