Disability,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Mental,30,E,A,-9.0125695610215,A,B,B,-117.24140938587692,-8.883519777018801,D,C,-53.721476722883985,B,B,E,C,-14.363102429730102,1
None,35,C,D,-80.8842536528964,C,A,D,-16.596369792328467,49.415173828045795,C,D,147.03433877903296,A,B,B,A,92.56939081710661,1
Physical,30,A,E,48.18731964633419,C,B,B,17.99330304321274,-56.50941202439538,D,A,36.979266546642656,C,B,B,C,-5.604479489463798,0
Yes,34,B,A,-44.04392581099116,C,D,C,-8.612869044552898,-36.31771280528112,D,D,-201.65059721328822,A,D,D,B,130.27893286237813,0
None,65,D,A,-31.723230913365935,A,B,E,207.62889659988906,-40.12742635248941,D,B,-85.0556738101182,E,E,D,C,80.08441274745628,0
Both,44,C,E,-130.02561704058792,B,D,A,-169.08938791573524,182.38391721866827,D,B,-112.13896194303594,A,D,B,A,26.569929802926456,0
None,36,C,B,-210.22161159210845,B,A,B,-146.89860196593906,219.3891734509377,A,A,23.98374535761574,C,E,B,E,-74.26604187365136,1
No,51,D,A,114.40102492583952,C,E,E,129.33985833322436,-54.093764629584754,E,C,-86.45107015139256,C,E,B,B,-209.4923089062627,1
Yes,19,D,B,-82.77677363681322,C,A,D,-34.07466779731704,82.40331866390571,A,D,33.0196917326746,C,A,E,B,73.32603188242976,1
Yes,49,A,C,-108.71896391907295,A,A,E,20.838404374762803,144.17227859781698,B,D,-93.52247641193576,D,C,A,E,49.821101821510545,1
None,41,C,B,184.3987737900573,E,A,A,-60.806218793626165,-59.88533034371816,C,D,115.36434621425204,E,E,B,D,-71.3775061304799,1
Both,60,C,D,-34.266577436285104,A,B,C,-46.76789032900877,-97.18635746500478,A,E,144.5645011713268,C,C,B,A,20.98311959705953,0
Physical,48,E,A,-67.24277994478834,C,A,C,-92.4542482957561,-122.55902928522646,A,B,-126.38375513467024,D,E,C,B,154.50772501815703,1
Physical,27,D,E,-146.7763012229341,E,C,A,-18.607111866634806,-16.16965515848417,D,E,-3.2658527162250204,B,E,A,B,-20.9190608285959,1
Both,53,E,E,93.65617622349019,D,C,E,-187.65918561069216,63.669549265020564,D,C,34.917378536569096,C,D,D,C,43.31367346361507,0
Mental,79,D,B,22.468570015249483,C,C,E,121.72589579679934,-66.23509148936952,A,E,54.132347864352134,B,A,C,D,18.697874602619027,1
Physical,29,A,B,-139.53513166341028,C,C,D,-103.31444560366766,-199.70131643191587,A,C,57.7477161662,C,D,B,D,-151.28636456651802,1
Both,43,D,A,104.66358155017473,A,A,D,77.99925194431718,-38.566436521809905,D,C,60.72050033341052,D,D,A,D,-63.496137782576376,1
Mental,38,B,A,-92.3120711979902,B,A,C,301.50825050393746,28.60251914412582,A,B,78.71300752096286,B,A,E,E,-56.23977669429938,0
Yes,42,D,C,12.704397479261075,B,D,C,6.34189251517516,-21.714575782998754,C,E,-76.78273284481733,C,A,E,D,128.9534758564821,1
Both,28,C,A,127.19794275006811,A,C,B,-84.55354913748701,-65.18509467358177,C,A,15.061283639120523,D,D,D,E,-108.96557961804622,1
Both,43,E,E,-6.602885059712923,C,B,B,65.78476999943877,83.9412442312807,A,A,-3.4920130793403774,E,C,C,E,-224.12012102120005,1
None,49,C,C,-139.1699630732448,C,E,D,20.89087871173342,66.75866429157787,B,C,-74.87410638021962,E,E,A,C,2.940241229440358,1
Both,67,D,E,-298.3406683183904,C,E,E,11.381127033544292,108.12575941380173,B,B,-88.05272523938298,A,E,E,B,115.46117232358422,0
None,63,E,C,-207.27509851929554,E,B,B,31.660519524333907,-43.25177090637209,C,A,44.94622993377994,C,A,D,C,131.2447761526114,0
No,46,D,E,214.07898157496055,D,D,D,-142.1351173905093,18.650944809737517,A,A,-32.988547036001066,D,B,B,D,-93.55166699039764,0
Both,44,A,D,-140.34539489166698,C,E,D,21.2603793974553,-194.63924757737826,D,C,-87.40891092007445,A,A,B,D,5.735863659959292,1
Physical,67,E,A,80.45952808707302,C,C,A,-101.83639602044867,-112.27147272692343,E,B,54.658607248562916,B,D,E,E,98.22103712730174,0
Both,73,E,C,-7.726282269286108,B,C,B,87.11100118133743,-60.198427211432644,D,A,-11.139350727800537,E,B,D,A,170.88710892111737,0
Yes,45,D,C,116.49787035304982,C,D,E,-82.50202324478424,74.25681995618872,A,A,-125.28055495170918,E,A,B,B,-268.8511204861626,0
Yes,63,D,C,183.30609351777338,A,A,A,-194.6198720390207,23.710288358911914,E,E,-87.59531267776285,B,C,B,D,-13.572436505894824,1
Physical,69,E,A,-94.42187762815318,D,A,D,-82.37904598891468,15.554441125188093,C,C,-20.224498156436415,A,E,C,C,-76.11261258002699,1
Mental,46,C,C,28.44702080731504,D,E,D,25.684847341146416,-21.626816885702002,D,D,107.62845850371332,C,B,E,C,141.55558263969638,0
Physical,38,A,A,61.28369067012087,C,A,E,105.74748444697708,22.81821495600332,C,D,87.44942903834333,D,C,C,D,115.91459098832544,0
No,79,A,D,-45.27000979459216,D,D,B,8.114386132011191,154.60905017451162,E,D,-8.234867907284219,C,B,A,C,-27.715338471962426,1
Both,36,A,B,20.946066840654865,A,D,E,-166.8885415846699,79.18489152563659,C,C,118.27584287863885,E,B,D,D,-67.43063808388452,0
Mental,57,D,E,59.15674665623081,D,C,C,-96.24470245976805,154.82175959154617,D,B,17.49619343919049,D,D,C,D,-90.35377986059403,0
Both,69,D,A,-37.54779974023151,C,B,E,156.94609187300418,-61.44051347736911,B,C,-117.03196307065491,A,A,C,A,142.61986477337916,0
Both,21,E,E,-88.44643020101614,E,A,A,10.716665748380825,-54.92304541705535,C,C,17.131651423480314,D,D,A,B,-167.18673782294542,0
None,42,B,C,9.398652014617843,C,E,D,20.695199658886015,47.22860516314102,A,B,21.05510304049464,E,C,A,A,67.85460084909859,1
None,28,A,E,131.36943939835706,B,A,E,96.7148927568027,12.112415064795137,A,D,15.735546174932713,B,B,D,B,18.87495824863507,0
None,75,A,D,78.45160433785034,B,A,C,84.35650299975279,63.11144276113851,D,C,-50.72977603112749,A,D,A,C,83.33915472105159,1
No,22,A,B,-120.59779905205023,A,E,C,-95.58957384696822,-136.08416452715048,D,B,41.91063560391352,C,D,E,B,170.13372468607704,1
Both,46,B,A,126.92273237911591,C,E,E,71.22980852692538,2.2046415203967684,B,A,-22.74168384370078,B,B,C,A,-83.16795118107116,1
None,38,D,C,13.746790912919273,C,E,B,-91.5039924136597,154.478107047796,C,D,-68.85709057235138,E,E,C,B,95.87251299717451,1
Both,26,B,A,-23.31745871774982,D,C,D,18.47959180310291,75.01806304882979,B,D,138.73198599743043,A,D,B,E,128.48442375263562,0
Physical,24,E,B,-23.600014539439805,A,E,C,26.738583353328,-3.5994947386938745,D,A,47.15088533258977,A,C,C,C,-75.03577545489138,1
Both,47,B,D,-110.0690000269817,A,D,A,8.683204851947169,187.99239043540007,E,E,185.5314678493229,A,B,C,E,91.63159113090498,0
Both,50,A,E,-3.531542614155726,A,D,E,-16.478458515481044,25.12052615217757,C,B,172.2916844874521,E,B,B,A,-14.947306963315842,0
Mental,45,E,D,26.845482625433377,E,C,B,126.11809933191411,-47.5173639938944,D,C,-4.192305909529562,E,C,A,D,89.85057150762408,0
No,50,E,A,-61.04717608435518,A,C,B,64.93772564151112,15.089826496307202,D,E,-92.42535998081566,C,D,E,B,-3.8719477764470676,0
Both,61,C,C,223.97669744339726,D,C,D,-30.508024809277806,141.7756577790948,B,D,219.3036763285258,A,B,E,D,-57.277575739419575,1
Mental,28,B,E,24.67860151557421,D,E,C,-126.1314177204077,-50.32191256497903,C,B,-70.23141675489775,D,B,E,B,18.029346047594462,0
Mental,51,A,D,46.978654448152234,B,C,B,-59.52762373251708,-57.63845381964238,C,A,64.55661917528073,D,D,E,C,1.519829751609414,0
Mental,37,C,C,-47.883369226440756,E,C,D,-149.88168845296187,19.918204817924668,D,E,-86.83846534562123,A,E,D,B,112.52702477447944,1
No,50,B,A,-39.91530240188151,B,E,C,35.345324199877524,148.7541970728773,D,D,19.617459090434526,B,B,C,D,46.79432456525635,0
None,43,B,E,91.406985035315,A,E,E,37.43543168253566,-164.68161038000227,C,C,111.52434598329349,A,B,C,A,-10.383386541489099,0
No,24,E,D,46.33697480880687,C,E,C,-46.05701122284643,59.50816482148669,B,A,-125.8339684652322,D,D,E,E,-41.47911902983862,1
Both,18,A,B,79.69618243842783,C,E,B,-129.28407936511462,-65.44344919033584,C,E,5.049082256982557,B,A,B,B,73.08689680047642,0
Both,29,A,C,-66.8284220397253,E,B,A,130.06922944069822,-84.8007025953745,D,E,-37.742319183312425,C,C,B,D,-38.749556916884785,1
Mental,65,B,D,128.47472157729274,D,B,D,5.461771282444302,167.02514482278195,C,D,3.8376062010602547,D,C,B,A,-60.77419734154673,0
Both,60,A,E,-36.69701367555758,A,B,A,61.60277696830032,68.48990378250971,E,B,-49.50269722383941,B,C,A,D,16.562360449406075,0
Yes,51,E,C,38.18307023473592,B,D,D,85.76504197749934,-11.850610789540804,A,C,85.83436936268902,D,D,A,D,-83.26599336636284,0
No,68,C,A,35.469803558777514,E,D,C,-6.845931977342399,118.97575242482384,D,A,22.1596079398331,C,B,A,A,129.06461891743538,0
Mental,75,E,A,-69.6255157381302,B,E,B,71.50409377260996,47.05894918081814,B,C,94.34167920674912,D,D,B,E,19.945602420361404,0
None,62,D,C,-146.15434165028898,A,C,D,59.95783697289511,-147.1846373631174,D,D,-62.20301916525652,B,B,D,D,-1.3615221414898033,1
None,42,A,C,-49.802933578631034,E,C,A,32.70204294872119,102.84904252589378,C,D,-108.07106891746861,A,E,D,A,38.10215468998761,1
Both,60,A,C,-82.19359656758574,D,E,E,-17.281350174069093,-84.49215983190707,E,E,18.426981369506777,A,B,C,C,-50.42207801835899,0
Yes,79,A,D,-65.67613954264068,A,C,B,46.085121180804926,-47.207398329085784,B,E,-279.9624956829227,A,A,B,C,38.691733388979074,0
Yes,37,B,A,166.89160176185754,D,E,B,-92.53906373135449,3.0040345476914934,B,A,105.8704065366784,A,D,D,A,21.435537677831643,1
Physical,23,A,C,36.84930137269763,B,A,A,144.5584391751295,10.666866556241015,C,E,-73.26750339932705,D,C,C,D,61.73304385204196,0
Mental,39,E,D,14.506802160122204,C,D,C,-63.14477107016888,37.917826398621166,E,E,62.56904152981405,D,C,E,C,140.93032029160838,1
No,32,C,D,-68.52286236159189,C,E,A,128.31185974021435,11.58235218020472,E,C,61.975984184783826,B,E,C,D,13.682838096987707,1
Both,72,A,C,96.73996389712462,D,B,A,-59.15890114825427,-115.84535088014032,C,D,111.47290602251114,B,E,E,C,41.86808566837379,1
Both,76,E,C,-67.37051146049086,B,C,C,-163.27046007805689,-41.17047923895467,A,B,-127.82500952850387,B,D,C,B,17.154606947613782,0
None,69,B,A,26.005309131006737,A,B,C,-53.26768990702951,4.650929551993688,E,E,22.6528749013248,B,D,D,A,46.23476011402383,1
Both,24,A,C,-254.59533162558162,E,B,B,48.873293478128375,34.80992413946968,C,C,-31.540024972410464,A,E,E,A,65.82421681539752,1
Mental,30,E,B,-44.409255088301144,E,D,B,-63.37070574503233,60.26476233542033,B,B,4.392044182476653,A,D,B,D,-29.533822911697115,1
None,70,D,E,-11.305842335728963,B,B,E,-133.5261919238941,-8.890456220955114,D,B,79.87948318833563,C,E,A,E,34.550492713210105,0
Physical,73,B,A,48.997230595231976,A,A,E,8.746690636112252,66.1680221575009,C,C,-42.99616499672245,D,A,A,D,-60.174028959012226,0
Physical,63,E,C,18.758372400186623,B,C,C,39.21338923624507,28.751982417723305,D,A,-7.766493796210716,C,D,C,C,-103.05279655591795,0
Both,49,E,C,-155.61368983325934,A,D,B,-0.3253779912829025,-37.9069012604237,D,E,-25.072676160391637,D,E,E,B,16.977673038325687,0
Yes,46,A,C,76.77250431593707,D,C,D,-22.01445075041378,48.280279335585924,B,D,-30.73736961076085,B,B,D,E,54.742463705364166,0
Physical,65,E,E,-72.1474402958414,A,D,D,81.93278007951706,19.110347570057996,C,D,-34.42800836538514,B,D,D,A,32.29069587952984,1
None,52,E,C,-40.380000840252,B,E,E,-405.7642050203315,27.780199435373742,D,A,106.82986622840569,B,E,D,D,33.67426091669466,1
Mental,63,B,C,99.05693660659645,A,C,C,261.1382887416429,199.87708244025382,B,E,62.97364420365103,E,E,D,A,-61.56779651214895,0
Both,54,D,B,3.034107259430816,D,E,C,-26.248704807994176,-117.4232840935687,A,B,15.344506050648352,C,E,D,C,121.20483138432216,0
No,25,E,A,-56.87847002154696,A,D,C,182.983419948335,-13.80045212354169,E,B,103.11642801970604,C,B,C,C,74.47646187479208,0
Mental,19,D,D,24.03992856392188,A,E,D,-61.43581923037805,-23.169702336446257,B,A,91.42312312786053,D,E,D,B,35.42014415593937,1
Yes,58,A,B,-99.29063438081442,E,E,B,73.63626054789935,107.5608451177453,D,D,-45.55805103558304,B,D,D,D,-71.1789829917208,0
Both,39,A,A,46.67148356373141,B,C,C,27.296772837098104,69.20650144570153,D,D,19.463768744015,D,E,E,E,-48.07270936509003,1
Both,35,E,B,5.870735102962942,A,B,C,-37.60048333076879,53.988585270368326,B,E,61.41465182874485,B,C,B,D,166.73766686773067,1
Yes,48,A,C,-91.1369686681337,C,A,D,170.24142038109423,10.26193167779441,B,C,-50.45464811230811,E,A,D,E,-301.6238486239213,0
Physical,50,E,D,-43.728724004211855,D,B,E,-44.12620477702141,113.78350359344196,E,A,76.982829270526,C,B,B,D,1.165135824395197,0
Physical,56,C,C,13.081014573801284,B,C,C,-150.03219162055728,-34.70190128464401,D,D,121.78195336872439,B,D,A,A,2.6913895237931453,0
Yes,58,E,B,-117.1392777210569,E,A,A,88.90882713407532,-36.88471035654395,B,D,-126.74734969494179,A,D,C,C,71.17520155787126,0
None,32,E,B,-75.54200858792105,C,E,E,-78.60026442461552,-180.4598967491407,D,E,-154.8066582967759,B,B,C,A,-39.28280287955058,0
Physical,41,D,E,135.35009686130277,E,D,B,-124.88197376769381,-93.78469889475544,A,C,-67.88555830480777,D,D,C,B,-90.85718981386209,0
No,32,B,E,-179.00593354622768,B,C,A,23.594711985630184,-86.81714002383184,E,E,-21.494010070012596,C,C,E,B,-10.622039375295333,0
None,38,C,B,-40.9611256001042,B,B,C,-120.87144340421527,48.614321578121285,B,E,29.423664883154338,C,C,C,E,-160.50266838684522,0
Both,20,E,D,80.5318960857915,E,D,A,-77.17334719628045,56.56760765542725,A,C,-207.06888639463781,D,D,D,D,-14.437464203351288,1
No,36,D,A,27.538175977145368,C,D,E,-14.549101363149882,0.3451699534569617,D,D,176.1434202930348,D,B,C,D,-26.267424886947676,0
Yes,73,B,D,0.4034455684089871,E,A,E,127.08834225479669,-183.95658084350228,E,B,-47.43640354097252,D,E,E,A,-56.457723058470954,1
None,48,A,D,-43.131351739536626,A,D,E,-212.12086968035132,89.80318454725165,E,B,25.143029808868267,A,B,D,E,17.428159614111955,0
Both,47,B,C,98.08877106641471,A,A,A,-31.233930994909127,111.96699338344132,C,A,-11.217566786628499,A,E,E,B,23.465488569520033,0
Mental,27,E,C,162.34503166852957,B,C,E,-173.8137814989267,-37.639566400021955,C,E,188.99255088740935,E,C,E,E,-119.1084056029801,0
Mental,66,A,B,5.3199076509271235,A,C,D,96.14234930364064,65.66572492840143,C,E,66.26703782484658,A,C,A,B,136.84886169516204,0
Both,37,C,A,89.33308878359259,E,D,D,110.11236407069917,163.7816689248484,B,E,-80.013617478649,B,D,D,E,-141.03502074611993,0
Physical,36,C,E,-168.99714937726168,D,C,E,147.58488224027312,121.55164693999836,A,B,-46.36424029239002,C,A,C,E,-189.5670561500072,1
Yes,51,E,D,-76.61608219921736,D,D,A,57.72747401325186,-16.23485656146019,C,D,112.15208427024457,B,E,A,E,-26.388672784547868,1
None,38,B,B,28.79828081820498,B,A,C,-74.72781495655569,-95.29895085942303,B,B,80.50441066733634,C,D,B,E,-12.234364400865278,1
Yes,66,B,E,22.688299127880875,C,E,D,24.484818496453446,-47.618764886039514,D,A,45.19183232582417,C,D,C,A,18.86128711858333,0
None,60,C,A,220.82864332803328,A,C,A,82.00630005911556,-63.7872595229003,E,D,95.80603830404459,B,C,D,D,184.38934615398804,0
None,69,D,D,119.92164933221021,E,C,A,38.14054227005732,127.24519086388544,A,D,15.232474869224315,C,D,E,C,68.15288565391852,1
Yes,37,D,C,-9.772853908420222,D,A,A,43.97915156879888,28.837311534895026,A,B,-56.43567408203446,A,A,C,B,-21.481113718838614,0
Mental,66,E,A,37.102337573757566,B,C,E,-126.79715302874544,35.07647865991587,D,A,62.57942739686835,D,D,C,D,-18.560203723691473,0
No,68,C,B,-43.488459887051555,C,C,B,50.31674271665138,170.55966043947592,C,E,-0.12314503663968328,A,B,D,D,-110.73856801067538,1
No,55,E,B,-147.86318303127726,E,B,E,11.878140410364814,12.224292475222297,E,E,24.23467838359165,D,C,A,C,-105.10275385574921,0
Yes,56,C,B,-164.6965631806229,A,E,E,151.15184611779148,124.86794983190339,C,C,9.389070413697349,A,B,A,E,46.34567540546817,0
Physical,37,A,E,48.59179657968457,B,B,B,-187.63736300260368,122.5258276077214,C,B,79.93112237387868,E,D,D,A,-107.93741642950754,0
Physical,30,C,E,-31.97764580650707,A,E,A,3.9195413821996317,-172.31754666274583,B,A,59.57554932701833,A,E,C,A,137.02808710606513,1
Mental,37,C,E,-133.73824174939628,C,C,B,-223.97556749607315,-103.91006633000517,D,D,-120.18515803700696,A,A,D,A,-69.21799349592236,1
Mental,43,B,A,41.704141393433055,B,A,E,121.78785925402538,-116.00981376369917,D,E,-55.09862050087997,D,E,A,A,-56.37667729848172,0
Mental,33,E,C,176.98321232007055,A,E,C,-19.89790531073216,17.5966095979394,C,E,-32.22869363675694,B,B,C,C,-0.6132380196889059,0
Yes,19,A,E,17.53520696102275,A,C,E,-79.23567438417062,58.08053213955456,B,B,-24.851093181553637,E,B,D,C,87.54101065737113,1
Physical,54,C,E,88.41060729448635,C,B,E,-41.65420319040556,33.33646971273366,B,D,126.55978167058596,B,E,B,A,85.53610913510187,0
None,34,D,A,-47.238066340486675,C,C,C,99.1007113975042,-44.28507479394648,C,C,-73.51386293189185,E,E,B,D,83.98129531545702,1
Yes,52,D,A,9.457891301607816,D,D,E,24.48726502784785,64.16421731824667,E,E,9.66588272517068,C,B,D,E,-250.93720402481577,0
No,53,A,C,-126.75332734280005,E,E,D,-5.847781803219903,7.972310623780785,B,E,-86.27422811178819,E,A,B,A,3.882623667413497,0
None,56,B,E,-46.14297665886209,A,A,C,15.303598482073157,-58.79257745609061,C,E,-34.4320044674224,B,B,A,C,14.530339079350266,1
Physical,60,E,A,-72.97097637838695,C,A,A,38.60735670468033,-51.45069902045446,E,B,11.953537244608029,A,D,B,A,-108.6832942332919,1
Both,40,E,B,-198.82399856188684,A,C,C,37.85751541482603,-50.1527842192303,D,B,62.08923223510229,C,C,C,E,-40.442497029261574,1
Both,56,A,B,-232.53009796810585,C,E,C,-24.282974951348134,-32.247370877033696,C,D,27.585403302717772,B,D,D,A,38.95528229500453,1
No,28,D,E,-14.539868510358222,A,D,B,87.31527126858072,-256.0406439155039,B,B,55.469311189514826,A,A,A,A,-53.76493387539245,1
Mental,20,A,A,140.7074155394652,D,B,B,65.3202756083213,203.4227296956485,B,D,177.3257737458099,D,D,A,B,160.13737465127497,1
No,36,A,E,-6.480374961437997,C,D,A,74.09988761748623,126.61240186716986,A,E,212.0537035527873,E,A,E,B,-76.0657613958673,1
None,36,C,E,-169.20249308228478,B,D,A,13.575753523283485,-28.419323303257837,A,E,93.65698076463028,A,A,D,B,11.973198233402933,1
Both,77,E,C,-89.61078784720915,D,C,E,15.998605799427793,-71.41741460602479,B,A,58.39308488950654,D,B,A,E,201.30486546771243,1
Physical,28,B,B,76.21720121772533,D,E,C,102.80447506976753,6.98517236895877,B,E,-85.00492643195636,C,D,D,B,4.436376970935391,1
Both,51,C,E,-84.79249495684375,C,A,C,184.42753806972408,-22.3813528199093,D,A,-110.73234706824668,B,B,E,A,79.69097581865515,0
None,32,B,A,-65.1380102829155,C,D,A,-26.336332378475042,157.92578131192585,C,C,-9.144327148969483,B,D,D,D,-188.3481434476828,1
No,19,D,B,267.0990535004328,D,C,E,-70.39601495818441,30.4562417577582,C,E,-44.75610856426957,B,C,E,A,72.63951829480742,0
Both,18,C,A,-16.347053061193545,D,B,C,-32.32961205566557,97.37219436324457,D,A,-68.86631944937457,C,E,B,C,-79.9165922999815,0
Mental,30,A,C,2.1143307603694983,C,A,E,-47.27004454324795,81.9296838907451,D,E,-58.98873012772984,A,A,C,E,132.0665617637002,1
Physical,23,D,B,-191.22435856208745,A,A,E,-207.84770009019803,73.41172525818853,E,E,-123.48477103761135,D,D,A,E,-46.90176419348902,0
Mental,41,D,D,-58.04393422609236,D,A,C,24.70724338751289,-163.36314300162968,A,E,-43.865360296614554,E,E,C,B,199.20797699559228,0
No,63,C,C,53.115149084688404,A,D,C,-0.04950182413580333,-127.1034204274748,B,B,-6.422971709298272,C,B,A,A,-208.08338103060441,1
Yes,51,C,D,-107.747508955816,C,B,D,6.596953437183998,172.93996992852632,E,C,-140.001111842646,D,D,B,C,10.318888854782916,1
Mental,51,D,E,37.097550302336444,D,B,C,72.97016439085968,-223.09608280067562,C,B,82.00159894939524,A,B,E,A,85.63263154759883,1
Yes,31,D,E,133.7635215233518,D,A,C,-2.6268842040723777,-155.2492507217449,E,C,58.53740065215523,E,E,E,A,-68.41330075334082,0
Both,43,A,B,63.4136745898148,E,A,A,-95.61380762160908,-54.42322261837151,B,B,76.139531709956,A,D,C,A,91.75517946329528,0
None,22,A,D,-29.774169043467253,B,C,D,26.225782446519464,27.896886694842365,C,D,-102.81103548682817,A,D,E,A,-43.19017515851885,1
No,68,C,A,-43.97345309730828,D,E,A,-59.629728450374486,15.258135019004534,A,D,48.43806837969772,B,D,D,A,-89.59176035625592,1
Physical,36,C,A,60.1447598270675,D,E,A,256.94298267065983,63.892751464478806,B,C,144.91010236862482,B,C,D,A,-85.05898603224712,1
Both,20,B,D,26.24917581053848,D,E,C,-108.49946747938979,149.06712281424782,D,D,-57.834854508586005,C,A,E,A,243.57691972723333,0
None,48,D,E,93.01497698953418,A,E,B,-118.97478349517607,115.76829753122931,E,D,-87.32115656437574,E,D,E,B,203.75603238393816,0
Physical,18,B,D,-85.7257912435708,C,E,A,-6.0234919356852945,2.965120371828351,B,C,97.56473138065066,D,A,D,E,32.777620742927425,1
No,58,A,C,37.370169197609165,E,B,D,-282.0493974478153,13.385720716058657,B,B,68.18785821742141,E,A,E,C,61.281129245607644,1
Yes,31,C,A,9.055794486932832,E,B,D,-54.18124610822914,-43.20149956969852,C,A,-51.00636708946641,B,A,D,E,50.49400069411048,1
Mental,57,D,A,24.424045281880968,D,A,B,79.37281920970784,62.70457147205026,D,E,44.206134564066126,B,E,D,A,-49.63735048297349,0
Yes,48,E,A,41.36320596710104,B,B,E,-47.532137727541745,-13.703765899692602,C,A,21.4686555302697,B,B,E,A,61.74663607426925,0
Mental,73,D,C,36.7250238743311,A,A,D,44.30351187320212,-30.430027626392853,C,C,-60.975273441824875,B,A,D,A,-52.789463658182015,0
