nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Mexico,37.7328877197887,C,97.39533021934466,D,27.394388192910586,-22.84457064245841,E,E,-179.87543072613468,1
India,142.37438713973378,B,27.946885666759698,B,-86.3441174006114,-40.79129684274544,B,E,41.907929287284304,0
Other,76.91266859549543,A,112.23816865863705,A,11.803579346429718,-71.67249075462918,B,A,-91.52874577915435,1
India,-11.750128816700672,C,-167.7009649633353,E,32.12737139808991,33.44452406825296,E,E,174.90429858950898,1
US,169.53257916152583,C,-56.87401927811755,C,-100.43404981563187,107.79082807463705,E,B,68.33178297696227,1
Germany,-92.03931428505402,B,10.491593955224248,C,64.47304206747779,-14.468964975372106,C,B,123.9856661124671,1
UK,-8.413116350349496,E,-37.385198764766535,C,-137.19850613824724,-6.734013955212453,B,D,37.64509433362815,1
US,24.576368484490597,C,35.322819967609185,D,-21.071849151374874,-22.88352930675851,B,A,82.73300892641389,0
Other,-78.39391092852436,B,103.85055789695883,A,56.67599342853655,99.08068432517851,E,D,32.49424803484284,1
Mexico,106.36936147728069,E,4.877401313244449,C,-52.23936250086554,112.2992680904043,B,E,-65.26464823729742,1
Mexico,-152.0218574690677,D,7.156022294070288,C,326.2073381467927,-58.985185584755854,A,C,-0.5894821796591885,0
Germany,-70.07894965633761,A,118.26022044335349,E,-31.16348030149652,102.7711590331754,D,E,-20.891561093734236,0
India,-107.32827842102613,A,5.183797651348606,D,-101.02060193513218,-80.2656679219033,C,B,-238.91928265672786,1
China,-26.066554619003448,B,178.65139901362218,C,-82.47801356498098,56.44073541695288,A,C,-48.08924465340158,1
India,-5.182618719926721,A,52.07356063646122,C,39.93884431161847,-20.710773257038444,A,E,73.38192963361976,0
Brazil,62.64014999475964,A,70.96642097207257,C,51.09896979223457,-68.41446329436037,C,E,18.220742291507126,1
Other,13.982122399993457,E,-21.294983702401794,B,-31.560482907231158,170.67278078487166,D,C,-23.6429327472336,1
US,70.96136378911147,B,148.7931363956628,A,-91.60031821357366,104.16031460175437,A,E,-128.29852179759985,1
US,-66.30400874103489,C,-8.219426230151399,C,-126.08816726231208,12.140318047140655,D,D,120.06717672433444,1
India,208.39145831840887,B,9.594466837719159,C,32.47177839018679,45.064809954415956,D,A,142.13034841821178,0
Mexico,-197.48401521227498,D,-88.23867775386185,B,-12.346465127934694,-154.51871613729753,C,D,-80.27193605247896,0
Germany,116.88561557602198,D,60.00175454622008,B,-70.51421989624302,66.24259208163912,C,A,-114.37637724270205,1
US,-91.53387206781733,C,79.94776604100693,A,82.95013000463413,-136.15443158810237,B,E,-79.92856978703519,0
Germany,-30.754879025436416,E,139.41092000430277,E,-100.01330174155186,41.49476249192892,E,C,10.847711266665454,0
Brazil,-22.69515649489067,E,59.535901757979545,E,39.84444828633597,-135.59625901278207,C,A,14.081340291377211,0
Mexico,133.5039309584266,D,139.17534661707055,D,-170.05257389497368,39.77157594659448,E,D,94.15212559993752,1
China,114.94321235338055,D,-6.84343863711269,E,41.97235426219436,51.80680534567694,B,A,-135.64471006741263,0
Germany,150.83127042768487,D,-148.77997384205744,D,-21.637345587697776,37.21535290621551,A,C,-96.62573494119572,0
US,6.335625311246621,A,-24.90941841034445,D,91.03439306716932,-128.7633892145266,A,A,-97.04073143396363,0
Other,21.32138051624072,D,-87.40656702860254,A,-35.44271486149419,-62.366723709279114,B,B,-193.53363916940137,0
Mexico,-40.90853572268577,E,-9.408324722330223,C,-63.453585267953414,99.4018892877638,D,D,99.38907980582215,0
Mexico,-73.57802989066087,E,-105.55360016029849,C,-89.69192529881374,52.60017512067291,B,E,-35.66813174333459,1
Germany,25.80440301289368,E,-118.74719414545454,C,-11.146337493710396,-30.930663082013748,B,D,-4.739349690163285,0
US,36.76067316812946,E,110.18417546481996,A,96.03657004668797,39.1224541349393,C,E,132.8507820720983,0
US,11.193577900779697,A,32.41907706540464,C,50.113860467170056,19.69230108170586,A,B,105.49855041252536,1
Germany,52.57062594083445,E,-84.83944268759441,E,107.43371904394398,-73.7698433826557,B,B,35.92260231383624,1
Brazil,-32.474678637289706,A,-25.840773361531173,E,-36.829857484627965,-13.406399765731786,D,C,-106.6460374883363,1
US,12.901140932417517,D,-33.884233552546426,E,-127.522798102705,-6.343230393871885,D,E,-57.98352231848839,0
Germany,22.315731395779213,A,20.466071662070046,D,45.91986172851868,182.46181464333702,C,B,199.8431971142928,1
Brazil,-42.399684207391466,D,-0.6314193059283735,C,64.88862551619712,-45.719282582989266,C,A,81.18824931173711,1
Germany,-219.95241404309738,E,209.88319974757715,E,175.8581653464642,36.12926719681026,E,C,-59.60276598261597,0
UK,-105.26228321863296,D,-64.54043199838586,A,89.31283674615106,-3.7591792712505505,A,C,-34.156437301370225,1
Brazil,59.98744268165262,A,101.46488753149225,A,-111.5017605374593,-28.933659938735694,B,E,-209.30629614184468,0
Germany,27.334949099860967,C,7.218298330623285,B,82.51078177384021,-188.78724090292073,C,D,47.94310241917632,1
UK,-98.26644113589056,E,-38.22729633003372,E,-101.04513698755343,96.14724593186591,B,B,144.46219010688733,1
Mexico,-45.74879885434213,E,-45.61413526660524,B,-46.58124871898286,-97.60692517746948,D,A,-127.8334709806547,0
Other,118.39051207381127,D,-14.247796561320826,D,115.02139617174456,-79.45519517446743,E,D,-134.36493626584266,1
Mexico,-57.52594578722531,D,-26.427290128692533,A,-26.09036075273636,-217.01340791939296,A,C,-173.55443408869954,0
Mexico,48.78257525474358,E,-71.67998179397857,B,70.33267696885537,-27.077440062142927,A,A,-134.59612738743525,0
Mexico,-132.23810645784596,E,123.68901894138386,B,-13.613040925581934,40.89422688980515,C,C,72.5453060563417,1
Germany,-48.90831394138357,C,28.132510940293802,B,27.226190820668787,-6.252043583442962,C,A,112.36721713417101,0
Brazil,-49.10476649672303,E,245.22671268656836,C,55.16098467637427,-82.15912243912756,C,D,27.143883842727494,1
Germany,18.546295637256815,C,195.14915340453805,C,10.234015323125384,-39.24759203397332,A,A,144.0276441370064,1
Brazil,75.08743734383813,E,124.39086665152139,D,-49.905248820704784,-118.48934895464696,E,E,200.38976891544183,0
Other,276.393876232536,D,292.582959609563,C,-149.27147738256227,161.8820816593987,D,D,-12.676271637409506,1
India,164.92083256171037,B,32.95208575023235,E,78.56125189905134,61.029091403492764,B,A,118.60697708605569,0
India,61.645394925433685,A,110.68686655239257,B,31.963556666520805,150.99535937619663,E,C,-111.72798840107983,1
US,-145.34978305334704,A,82.44793235879901,C,212.24496139934038,110.14569641690018,A,B,-78.20957825655245,1
UK,-118.19291994466994,B,-29.387006410506412,B,-76.48476355275852,39.492199482977995,D,A,-11.996578312729731,0
Mexico,-18.48466036411827,D,-65.60762167807432,B,35.17610977261406,118.74931326332529,D,D,45.5529725302777,1
Other,77.65120040309684,C,6.136321916528285,E,-28.296365936026625,94.18338189820471,B,E,-95.84774845183193,0
Mexico,-6.586041085408397,A,65.38558108476361,B,-74.45913082896939,34.86280124657945,B,D,-32.06853693615746,0
China,29.706075618688065,B,-17.670501514198957,A,21.96417939957151,-84.80083598667264,C,E,-122.4084414973264,1
Mexico,107.6659624909995,D,202.69075261276672,E,2.2831107518203293,13.057536715190501,C,E,103.52733628869264,1
Germany,258.1826650197869,A,201.624781764707,B,23.835548402416507,9.873032576974534,A,C,-28.27770261105164,0
Germany,208.69021472574948,D,-28.91553605073686,E,-190.6625704560935,116.23679581711978,E,E,19.834515213343753,1
Brazil,138.95244185488662,C,-97.98977456495572,D,-38.05579779582723,5.5300441630592365,A,E,166.68707218299485,0
US,156.1693305648892,B,24.57248696689534,E,-135.10866485196865,49.17435456111032,A,B,145.67985034789692,0
India,147.02671439945632,A,8.849710149964443,B,77.97601266494806,-28.103209468879648,C,C,14.438550242509288,1
Other,-27.99053520299407,C,1.4007878645533653,A,140.76708176803206,54.608020513407375,A,A,38.72345893638807,0
China,96.69033335784239,A,66.06219652945337,C,-12.188829401204504,-130.59339444184198,D,E,-66.02651907730684,0
Germany,-96.43969322207062,B,96.03493664894988,E,145.25098911536892,87.01573470261441,A,A,38.50646095803151,0
Brazil,-145.63932005082515,A,56.796408326566194,E,-3.723550148177975,82.55273041776219,E,C,-141.17941534995356,0
Other,-95.07919921123734,E,58.53583140634212,C,18.434601006090727,-282.63797274797787,D,E,-80.22036551095601,1
India,9.58776831525822,D,-40.14902621805882,E,-87.50394195176627,21.508915618515204,C,E,-36.15448865425109,1
India,-32.03148168206267,B,-81.50301979770627,A,87.96914139295609,28.626366352318943,E,D,-40.87809934262995,1
UK,134.62638252849646,A,31.09045960614061,C,130.53703234504007,165.28482650663886,D,D,100.03267192749168,0
Other,5.303138151267985,E,112.17432215291745,B,156.03689329965226,-28.320409155607347,E,D,-192.5284590886114,1
India,-118.30479309802568,C,-7.677876152933349,D,-71.82875205232152,28.316701255615357,A,D,87.22931486581726,1
Mexico,-13.940912012304842,E,13.555389321157604,C,31.651805794308636,73.7197246644355,C,B,-184.46629447725397,1
Brazil,-120.87397389031109,D,37.613479952266054,D,-43.835365463188694,-169.62961123654404,E,D,-97.50600959008968,1
Germany,166.58266862545034,B,-75.76870989297599,B,-53.91413726628467,8.201700979352406,C,B,75.45070880913659,1
India,-37.965441470833035,A,-174.72265183129923,D,-3.8921313317765285,32.75208540545866,B,D,-176.20530071956478,0
Other,-101.19775769446386,E,-111.4425414990449,E,15.498275014539296,111.64322413201326,E,E,87.01290051875556,1
Germany,-38.7666440765777,D,-70.72275499650719,A,-65.6202793025421,66.26064655910996,D,B,-141.5816164625721,0
China,165.30086280851913,B,94.48311808327843,D,49.868744856355896,16.66333456988992,A,A,-30.379556668578534,1
Germany,97.09294519213773,E,139.5796844436345,B,-49.93653597525491,112.67442717563563,A,D,160.01702998506335,0
Other,74.18902975183406,D,6.29570014522523,B,-34.45442888048484,-86.36680117070743,B,E,-105.59544567476978,1
Brazil,145.6139753487091,A,-219.602373166973,D,-14.93824289399989,-94.1809142803218,A,A,4.613482741345107,0
Brazil,174.87316684808218,D,-29.98751435280051,E,-190.38782565937683,-77.95068628100458,A,B,84.0288726934099,1
UK,29.835716549938894,B,-7.752857835615735,E,-0.8475954873091404,119.48617938034327,E,B,81.8634948388213,1
China,-50.55804802768718,E,-4.984630095290544,A,30.072345032230842,101.47890568884534,A,B,-183.23229316259784,0
Other,-55.21234245614739,A,-106.42440583937139,E,-101.87846459117999,-28.678759524178094,C,D,232.51318456603119,1
Other,0.6142250426983431,C,-2.3019499677894024,D,12.486640300708505,-50.6408133680765,B,E,128.20635117534172,0
UK,83.92359781797782,A,-83.29265398397709,D,-222.07648614446552,-86.57227353456032,E,E,6.318543640518656,0
UK,48.53823834344458,C,-181.11016018203466,A,-89.20912819253726,-179.36208761800947,E,B,157.67133386740483,1
US,-28.00029560550104,E,114.52770781440955,E,-152.02581583251245,176.62620769321424,A,B,33.26484189005915,1
Mexico,99.03562190061274,D,-32.83518901377335,A,38.146927369000224,-87.17534018242908,A,A,-42.829817378651946,1
China,-42.05422526640606,E,-108.47091092113104,B,-5.278836460211199,212.07441949562386,B,A,16.211919362333465,0
UK,-170.6824738324785,D,-76.4831604930546,B,108.00083046165503,-27.936438971975004,E,D,233.32011636164114,1
Germany,-53.83514661608171,C,47.4811010022912,C,-1.865793607601018,-9.776231107501381,B,E,150.3548051858524,1
US,-91.77261556762288,A,-9.368589205028863,B,122.65437966359379,180.58351573837237,B,A,-103.19565287126002,1
Other,-26.329133272109395,E,35.74794633344084,E,38.40589780694464,-83.48134314995676,C,D,-31.333119674525122,0
Brazil,10.191583593546062,D,25.805868476159155,E,249.01834063316846,-34.30169432844671,B,C,70.79016086000372,0
Mexico,-149.87544599666037,A,67.8654722351782,E,60.673883957279095,-91.63405977102634,C,A,20.516842137123408,1
Brazil,54.006917905398346,E,-52.61133403049594,D,-186.42165929848247,18.684815474392703,A,D,-188.2347020794198,0
China,98.88939038155334,A,-126.66336970860084,C,39.2332259612313,-129.85852123929925,B,A,-77.39029620005795,1
Germany,-7.285549900842122,E,-196.94388273932665,C,-21.48909166798621,119.6446154874368,A,B,163.86543894834497,0
Mexico,77.80181243775509,D,0.17949771462773847,E,-121.3944110598335,122.0606308905351,B,D,109.4787187200395,1
Germany,53.07379715416049,A,-114.72791627087615,B,38.3372107352769,-62.06941566901117,D,C,39.536143698663096,1
Brazil,-23.274209052018048,B,-109.2336576576423,E,-59.67282052677194,70.64112346156486,D,C,-14.891621032013877,0
US,-92.75612502528969,B,42.91124083630379,B,33.573893710122434,47.651945259384625,C,E,-86.22610520958443,1
India,163.09611823317377,A,-31.459348965145168,E,76.50081993130335,13.294389286097852,D,B,-45.963840825738394,1
US,32.10621677879402,D,116.9907726859172,C,-51.96052494880562,3.7271339273919213,B,E,50.8802227021154,0
Mexico,73.00161876534888,E,163.1726067049232,C,62.03390487293247,-21.79237504430279,E,E,-244.80210044120122,1
Brazil,6.488716933727757,C,71.01945119941014,A,-68.75784077879403,-4.525623463456081,E,C,33.9155270278162,1
Mexico,-8.270626832395848,D,97.2920200563567,E,-97.47976420776557,133.07014806845504,D,B,-48.06990887282829,0
India,-49.96970388508675,D,81.91578304511206,E,-39.63598484477943,-28.907526094591283,E,E,35.498376482642485,1
India,11.185410324393933,D,12.80529267302577,E,-77.6894791513545,-4.3775883706332195,D,C,62.02909120231309,1
US,-59.89686656258204,C,77.71428445273318,C,-78.76475622935179,-7.975062479368948,B,B,-89.98728153005871,0
UK,-222.17426240105013,A,67.79276685588407,B,-124.15969572528438,-85.77997371133246,B,A,98.82137327088743,1
China,-14.838786947103477,D,-6.7494049669960585,D,-60.22140520548608,106.4036900944175,C,A,76.89359809873439,0
India,-10.98500213874245,A,-115.43582217423108,D,81.83145943351377,115.13824042263212,B,A,-30.992192732284956,0
Brazil,-115.9191537223553,A,-6.311218904101426,D,-123.75489198117975,-121.25558233842861,C,A,-49.850325765428884,0
UK,-13.507603268413554,A,-18.638672807731254,C,-36.531434666133315,-44.892394022446695,B,E,-102.89272985556211,1
China,-42.041667748181595,E,136.14675216887818,B,-93.85937255877217,65.98529933046478,D,C,166.0468148815476,1
Other,-121.72447708221267,A,-53.766904107627646,E,-40.44990813507615,-100.61983443847274,A,D,111.64489776433066,1
India,68.60441729462778,A,-118.61282005923519,D,-177.31141950595287,30.03863131820758,B,B,87.98496391604984,1
Other,-10.660855028835378,A,101.8269762538827,D,-8.003163380306088,51.43626037508916,A,B,-88.54823223056472,1
Mexico,168.7278585342606,D,116.13108541533828,E,37.68099299491999,-7.681525594863143,B,C,-61.66796299718992,1
China,51.563747864740286,D,-159.40590904014377,A,-49.71954350791297,-33.23626184151951,E,B,91.83630216389432,1
India,-6.774980225240529,B,24.862316087298012,B,87.01704522941073,57.77541588170651,B,D,64.92194875667072,1
Other,-143.5172867435962,C,-167.69971041350274,C,-32.92079991022903,-130.1854881537472,E,A,10.639455831890213,1
Mexico,-195.27422740851387,D,108.54265153768013,D,55.21891899888367,-122.5440441686964,B,A,-31.051718945536795,0
US,108.59966036323448,E,86.15837109990433,B,32.222165339965855,-31.74011582863337,D,A,40.86912962664742,1
US,67.72353855137129,A,0.9608131408642332,D,46.915995312837744,208.2500120301862,B,D,55.54130731785517,0
China,-93.31949531542377,E,-20.354064860847338,C,-60.88774052286372,-13.52037818457093,E,D,-2.4737848663168074,1
Brazil,-101.14339976891327,E,49.168154830831774,B,-33.78284271275492,-71.01919569728561,B,A,20.770311883507638,1
India,-25.318619156487344,B,95.13147633657901,D,-18.45715986942643,14.067930799302234,B,C,-77.53467823942904,0
Other,173.3897594214674,A,-143.39704612829254,D,63.011589555898205,-93.2901685106059,B,C,-74.54770380188141,0
Mexico,20.36976355944059,A,60.90437794811005,B,-73.8273123331182,61.62391078899395,C,D,104.72293983096054,0
India,-108.53248503559954,E,-92.32885260990048,A,11.417097523246461,-76.82813406944922,D,D,-115.88266843550359,0
India,96.25116726781872,B,-164.01326931445374,B,69.62062717113031,-36.29679821809422,B,D,-43.04845167410177,0
India,115.8753784111545,B,203.23641282613352,C,19.803117430846807,-75.51311537023551,D,C,23.53005150192031,1
Mexico,67.59125388508305,D,12.881773247217247,C,-8.791155513256697,-13.514817719709466,E,E,40.847373905950924,1
UK,242.16637772164975,B,30.977409267769502,D,95.31817861613511,-82.72696406227172,D,B,-134.04766192525292,1
Mexico,32.219990444893504,D,22.76730991486733,D,22.54956502057108,-69.35178801156002,E,C,55.76092935486173,0
Mexico,-25.526181799639673,E,13.688127900734376,B,10.58230896204953,136.6397274233212,D,A,265.2663847416002,1
Brazil,-77.84763661438748,C,170.2762111074075,B,169.75696324162666,-54.07395395067164,E,E,164.31487068823898,1
Other,25.752013109408463,B,-87.61709002408246,D,-87.98854807800996,26.840896548814698,E,B,-104.099293730965,0
UK,101.56808960813115,E,86.80092455263988,B,0.1893744047455494,-98.59810252448892,B,B,-44.430787051287126,1
Brazil,-98.12862515286437,C,13.638813663827657,D,-10.084609042313364,11.993430382235413,A,B,-93.10476834417139,1
Germany,24.543123175381144,E,-108.65126622411452,E,160.20001461629823,127.43865278096294,E,C,-185.80001715755557,1
Mexico,61.407539924969925,D,-62.06234522034002,C,-62.4917384792551,4.804696651034087,A,C,-158.46982750475175,1
US,11.492942339746842,B,58.17816927423307,E,33.340134435104105,-146.7532024358013,B,E,-74.47552781741118,1
Germany,-47.121564531367696,E,77.45738457486043,D,-8.30711551105592,-41.571710358429584,C,D,-18.223015057775676,0
Brazil,5.640432051295172,D,1.3924112212206752,B,-96.74184886947698,10.745942498215841,C,E,160.26655745691096,0
China,-115.59340969465354,D,80.5572305395363,D,11.867670668966912,7.337357886769342,D,D,-63.77968831101419,1
Brazil,144.4297126805091,B,39.084495841671455,C,127.41432060082948,-45.50959446134454,D,E,-41.662187923604755,0
India,68.14949770104677,C,-64.91976022204047,C,49.99095154999782,-96.97363028735799,B,C,37.20260125595891,1
