nation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
US,26-35,-4.470083751756629,-79.55651296938542,51.36054187621723,E,-37.80343814163326,140.9767897290088,E,-23.619650463472254,102.14311673668128,57.20976691054847,0
UK,18-25,-113.92455929522527,308.35569898552404,-4.081099688720847,C,149.56960658204653,141.86831854081876,A,-37.87783071485127,-205.37254765335408,-3.459789274101061,0
Germany,65+,-82.34727513252771,84.44291405691412,-97.79044210851795,B,-73.54845848637811,105.13524890623475,B,120.97967579780895,-56.604021989441364,62.2182123487575,0
US,18-25,58.932224579068446,-78.29500850800237,-83.61813946530387,E,-3.1547246292373576,125.66811861249212,D,25.21017029482434,-75.22432754279134,-73.94018890930066,0
Mexico,26-35,32.26721843192065,-91.36274750598517,104.44405286397202,B,-44.02925126578634,39.698491825883515,E,48.97557209340765,27.96750682056901,41.61085812356456,1
India,65+,120.13262270697183,16.351398273573782,98.04541181005494,D,-11.613584702232165,92.93275563729003,E,93.11666994621838,104.4905948606514,-148.67173061062962,1
Mexico,65+,50.58470402860332,62.941521373232426,-122.49354237598975,B,-2.835772428850763,-7.5851804270414975,C,24.439269594263983,-55.287853269824375,98.28971523760553,0
Other,36-50,7.870759939593679,17.50188670266149,45.98647894033195,C,-187.81025163085968,117.96289549639283,E,-7.017171952233621,-66.92504084127202,49.025551520206406,1
UK,36-50,-147.31105808368102,50.40303907300466,-99.5598646762453,A,73.93675304758736,-9.32039561747327,E,-30.232315221362562,29.61944755158482,-55.685661400615786,1
US,65+,-38.21659081368104,-135.55612284763288,65.79635005028354,E,-58.68429676798532,237.8486774820129,B,76.5063609901789,-141.59651101569492,-30.44381745343019,1
Mexico,26-35,-190.8523044994437,-15.257577349331624,42.229389504719514,E,13.311712508559076,10.183282539866696,B,-89.19827068689865,-95.98725702907987,22.296400422532724,0
Mexico,36-50,-117.10374807127639,-129.53884523822225,-140.66720488748345,C,-16.218302652973765,18.55846098199418,A,-118.15229438837669,233.23859259366634,197.0479571474271,0
Mexico,36-50,-40.73465036362193,30.818075553126906,-129.4236583387873,D,133.95349838951947,-10.982929808119295,A,-77.23827476088593,7.042986883373638,37.64919159187114,0
US,51-65,149.0773188227181,-131.73427902757635,21.64755790850517,B,-52.281087370667265,-50.16542119694449,B,-181.73360592096307,-104.63726171670199,34.33844850981429,1
Mexico,36-50,-12.565882785764593,-80.55228671787052,16.197296247726758,D,162.41652305515754,-21.114608323349767,A,66.69638341620288,-1.7908094987169831,-101.59862090232488,1
UK,51-65,-47.732148821404444,-132.03793811939497,168.55694248818048,C,-127.2216629023625,89.8410008105963,D,-105.2688493280517,162.10485269871248,55.393463313317135,1
US,18-25,-37.02171939468535,-43.04924142438882,53.032529150494554,E,139.81157390694244,-42.58670284872868,A,73.70768695946973,-176.58238975743663,31.967428447477918,1
Mexico,36-50,63.49329838940625,-37.34883901381679,-39.26860459908145,B,-5.272846764236631,71.19845464908525,D,-96.15256068291156,-65.29167800590078,-100.65428326085117,1
US,65+,-68.36359143622423,139.6565423134387,242.22482011037764,C,107.53633111375163,-65.45835692010586,B,-58.19789454558326,-95.62242187277752,92.5142280058774,1
Mexico,51-65,123.53957284159382,-20.4316213980318,-208.09431526574235,A,-68.92352471956171,-222.45685225632118,A,36.94143836504785,-56.33757341746396,36.980610110640754,0
Germany,51-65,30.888899485242522,33.92107319902295,163.89934947127261,A,46.05981475381948,-77.19185789354027,A,41.66129149898996,71.59411201358719,-124.46916104660903,1
Mexico,18-25,31.223373919635154,62.8256627636845,-44.60987296669907,A,-64.20856514739765,94.50621728269262,C,-140.8955847288411,63.639628322357844,105.95764904390306,0
Other,18-25,190.508601145925,-14.234605652456956,52.998889678388394,E,-83.61920235029517,-72.40993176304411,A,68.90963907424097,-12.961213607323675,-78.59219126152868,0
Brazil,26-35,-152.97244822274962,5.135514150275985,196.91782274310475,E,125.04337770168452,-45.086914060323075,E,55.21851319620975,-177.25002098755334,78.46606185503853,0
UK,65+,-87.11278499894215,-48.27712626839871,150.50733352538478,C,-134.89931965820574,-28.40492456155391,E,175.95280703011616,-27.3018904433506,-22.815015068638463,0
Germany,18-25,127.09177859977332,-67.08038921170895,91.31433502348897,C,6.717745193470738,-118.1284340097849,C,26.154375662154038,-25.48303663627577,58.68833823271841,0
Germany,18-25,-19.26238400401702,132.0790033229164,-28.89964759275164,C,40.26224686541071,-69.47359283763072,A,-8.05452395507616,-211.3021292171135,27.965978160054565,1
Brazil,36-50,23.01543412409796,83.40059620935224,156.6211390854182,D,-142.93175086206037,9.553521753540604,B,215.70581913202636,101.11474633930759,-27.371787762406193,1
Brazil,36-50,-16.177476252895566,-40.82174982085214,83.63931036298132,E,-153.6904360352017,-7.564198334618688,C,-4.779334081294094,43.381604589264946,36.20692886128578,0
Other,18-25,182.33441625164653,23.658314769212726,90.97694641694065,E,-75.69688248420601,255.8218608265948,A,59.15606552022303,-104.56060189489445,-272.6783677987469,0
Brazil,36-50,-100.85912464653202,54.564486445354845,41.20432147610796,C,-47.6585716328607,39.7709961069646,D,-100.61680451398887,44.363951691837315,18.18686336861696,0
UK,36-50,-177.21823296875786,-188.9268253633781,-165.7230620938814,C,65.51915231483436,-46.04669154439102,D,-72.28342067905471,-55.52121015675201,-94.69029399619198,0
UK,36-50,-60.27353314291033,-27.37153387363126,136.3336275919744,D,-18.451283120132167,-12.405708930733466,C,-92.1741258853321,-133.4869303161932,-0.06628566274196063,0
Brazil,51-65,52.13626105439209,-85.29251053770838,42.82955445670723,E,3.7319479880450315,83.45937800000767,C,219.83262152813742,43.277680659587006,82.4397435290785,1
Other,18-25,22.384021903371494,110.3136383653291,3.930740019986641,D,-16.291428912828373,-270.75717174866213,C,186.06179208810235,117.84123993111646,38.32679504657954,1
Mexico,65+,31.069689654663417,27.62226519086017,143.1238717688976,E,87.8444579241436,21.011337570868278,D,9.32214676403932,-143.44322839496644,-2.049209055518313,1
UK,36-50,-151.60830896541665,51.72762762887664,12.88596778665077,D,222.36772250698792,44.075914119783164,A,-125.97363619976237,116.6675322082382,-60.84385122945519,1
UK,26-35,47.12664601305798,-64.44316859415693,-113.34207323852254,A,58.49774727489766,-111.71416033973603,B,-75.78471444850375,68.62610255255994,53.3337408053469,0
Mexico,51-65,172.85960832731067,-2.0565882709201886,73.10643229847996,D,-60.220363989290334,33.68211057313513,B,-57.393272005482274,-107.00514866378192,152.05771942996685,0
UK,51-65,91.90259198188438,265.2572419465623,-15.252464102979008,B,114.88528681690138,-53.31908148891392,A,31.760909221047218,37.13902659596158,62.86973993188775,0
Mexico,51-65,-46.38425021046535,58.396707559729556,-82.41364448131026,D,63.38617925765144,39.86387336561299,B,6.65275492963798,-111.07068087167262,-224.6206922443567,0
US,36-50,5.901384641603256,72.81682145936209,137.91785324966492,B,173.87802543158705,-96.26225326908397,C,24.62562044659052,144.7359777269675,85.3380738927309,1
Brazil,18-25,-193.8394356424796,27.74617054689535,-43.88605259764033,D,0.8794532876518013,-73.29838624287184,A,-135.14434205330247,-11.46029374130193,-59.23351645235358,1
US,36-50,-69.23126690334196,-84.82986303216468,27.71424076155906,D,110.9653487015909,-2.0629003936995933,B,-12.51926209339321,-221.64415351724136,-37.587798667532354,1
Brazil,65+,141.83629650106755,-23.509702980153527,-164.69579648926796,C,-145.54760476903817,14.348908913987623,E,-103.61035527877485,3.763355139259348,103.50223681194595,0
UK,51-65,45.140250320702265,63.67018158641861,-0.119459782222568,E,115.29004979858333,-31.483721463029006,B,-7.389870840063064,-81.88043013377391,-80.81412434060576,0
Germany,18-25,100.48363991526847,38.75660315015089,-7.967439595538646,D,57.24427644670268,-140.1870210451558,C,92.4807601600061,37.16968713939942,-116.4765898627928,1
US,26-35,-5.2680025634181025,94.48003250519444,-41.62410206498582,C,118.86602485003384,-26.15989156467611,D,-61.25211515161793,-93.51807215162148,70.35854043096306,0
UK,26-35,-32.14348866444983,34.062077998379024,195.56352988325284,E,-14.23694470280813,-47.534139068695644,D,5.026077174051374,0.6704418605360952,38.63345810336929,1
Mexico,36-50,72.09956865725526,-224.83327968005221,117.11360554214663,E,50.15350546773909,171.35748993100552,C,-147.17746130043375,48.14838348736629,175.5115991383449,1
UK,36-50,156.56739325996324,81.31484074149948,301.39525282046134,B,2.884433496855235,54.27638545514937,C,-121.18100212064789,-185.7353075764581,62.25518811777406,1
Other,26-35,-46.55731399770292,-33.49003686036155,-79.8179514150384,E,-200.0679584206205,69.2988642960927,E,-56.88154603449852,-194.81900455807613,-20.070921437829288,1
Brazil,26-35,91.29019514693636,21.125472059324217,138.386261084954,A,51.645573305071004,-33.076643914879085,D,-1.9448431062021276,9.326795927517756,-14.542302848122526,1
Germany,18-25,113.10299144780416,59.31037006342118,-46.73139926345971,D,-96.08338047379254,90.77247387881077,D,-113.0579283537195,-109.05639123988226,58.14743020530793,1
Brazil,26-35,-128.69688227459187,-156.92344246635807,79.92661241497194,A,-81.82748913160866,194.89918326657718,A,173.95124806005524,-1.6228134517517774,18.70430527534302,1
UK,36-50,66.94680157357062,84.78991121963996,4.542986425639672,D,23.753915235738337,1.228959818837531,B,-194.7756041920293,-62.23885818230141,-32.5213076360969,1
UK,36-50,45.868798767922215,3.6505217551328384,23.961863589197648,D,104.47630202339589,16.6362377268607,C,-182.9826553354044,98.1704957169006,-48.83331703000041,0
Other,18-25,-276.991010345577,62.812914213504676,-180.80675710723085,B,-54.22247111503508,-24.12941528159497,C,-74.39356652156765,-91.32661882112228,-35.916134941319285,0
UK,26-35,-35.836759841382396,-138.03592767504074,8.469685969683002,D,-17.73997153759809,-36.76355790909555,A,43.20802362497441,-164.4630614036275,81.11272622968319,0
Brazil,18-25,146.82220241158103,82.97474613467065,46.24943796779777,B,77.47930901291012,-27.755045549514378,E,-43.26756414214554,83.03787811149212,49.06255685659186,0
India,36-50,202.80621792766004,64.0638259041445,-68.40547410278718,D,107.04613210521468,15.923280816160542,E,-3.851681888996175,-49.571773038767496,-17.822065312258008,0
Other,36-50,208.60485795686134,-123.59891580583444,24.46360839405007,B,-320.35329802074745,3.9652163302145595,B,-152.4725354719164,33.177264126274096,46.43898956712837,0
China,26-35,14.289608081863307,-153.3589051224601,-144.594472631675,D,37.60787956967947,26.480491988987666,D,-86.854350686882,-20.807719655752283,-22.346152120911324,1
China,26-35,41.06125988542448,142.79933732313182,74.2066950302523,E,-2.9589729943400283,-33.11227821501501,D,-178.614568041633,34.96084854890201,70.65507895426128,1
US,26-35,-18.8009845553817,123.18191113069659,-40.712840174363954,D,94.47185969900019,5.483808459801896,D,181.80804569802493,62.912231302526486,-112.57209793820908,1
Other,18-25,72.42174098564996,195.15533169620744,-6.8677899317111795,C,147.4871347649796,32.47839958217478,D,-4.1995930403566915,-127.22451625256707,17.982268555479138,0
China,26-35,90.35690224770339,-161.8252148263886,-18.04395114023931,D,62.572178436685746,24.556797224662745,B,-111.09309657007032,-157.0916229750194,-131.79232791978131,0
UK,26-35,96.7318713847127,-146.84105347513338,-45.38425045865892,A,-30.43495805211796,-84.42962069788841,C,-88.36279463132361,-94.94862310853615,-32.00590791264694,1
US,51-65,8.87201432396597,12.34575498155324,-116.9644735781483,A,112.72766179314489,-95.7580112639513,D,114.1752458971426,21.501326183169837,-69.5959798924496,1
India,65+,-59.381291158182535,-211.68837916411647,9.342986562825475,D,98.18515505081515,45.36215773456648,D,-126.49801119915057,76.06151400888544,-129.26245085756563,1
Other,26-35,-72.6042245777471,38.96575168612391,-4.587327637153089,A,-15.55620903935851,157.26226530210715,E,113.98326643643983,-81.34680572100164,-17.998416775217542,0
India,18-25,-35.116832191525624,114.64214242500177,-114.52844276052228,A,25.283202513461312,175.73514048440973,E,127.47692538833594,50.70430200016452,21.516558038303558,1
Other,26-35,-134.01819711122846,-56.053943691409444,-7.098893480926249,A,-88.24323746670036,-71.32679298466651,C,7.5453414750199315,-144.73673893865512,78.25099392379138,1
UK,65+,-112.37032423747921,-8.1354967436273,28.200474737492794,A,372.77081458789195,13.690633093407678,E,-131.1737881576046,127.5072284007108,68.42089345235918,1
Mexico,36-50,-57.26892686875069,-89.91505304595242,71.35970034765285,D,-50.18496211423906,143.31198147402512,C,-10.334744851907118,-52.389886949194775,32.97851987474538,0
India,18-25,-56.58659647800055,-101.02147259054455,-118.76875152142385,B,18.17148871628225,-96.44439137929388,A,11.91621875821938,-8.093927102935302,-26.186704422214195,0
Brazil,36-50,-13.259425991936572,-30.27508516741189,53.74382171439947,D,-270.910363856369,81.2486137120668,E,154.65994318822092,82.19878982678706,-53.37280283789618,1
UK,36-50,190.13774420015358,-7.916687959040374,-112.99148165551793,D,29.376906715190838,-3.811910836253557,B,17.35450880270117,221.41796334018272,76.16348240130644,0
Germany,26-35,1.5694906548667849,-135.51371559493128,-56.82263848131526,A,-33.57933339424992,-36.828818140205236,D,-113.7240575757738,-51.04197928515533,-161.63451897771688,0
Brazil,26-35,-172.49987302826867,-51.773277407276275,15.63425660058212,E,118.34471700478579,-120.72307579898887,D,4.362572537690173,81.95365681089328,25.519834264692758,0
UK,26-35,-43.716199929295264,-59.203375747104744,-77.10578479067519,A,138.05092287787605,164.25739622655144,D,-54.24809232282155,7.978780240799899,33.88711077912448,1
China,36-50,-99.38130738294345,63.69582723596253,-110.96889221184165,A,-145.7451499718074,5.766351354517816,B,123.84406341537422,-108.6037865446259,31.97164477788601,1
US,18-25,-8.917948176125147,31.256642812726614,-7.131164106240533,D,-131.12992981927314,-106.35398801053206,B,-63.550131471718764,127.22032671819012,-49.16198572562397,1
US,18-25,11.793897205821445,45.09714781995093,37.49996375583619,D,60.51459828474981,-27.76129591061626,B,-13.295590254026795,54.42130997900646,-7.8223026458313845,1
UK,36-50,79.9814973313814,-109.29552069602117,-53.29325290618176,D,33.30710868582564,1.6202527263774722,E,65.52090128102108,-59.23944163156435,-1.808838437754795,0
UK,51-65,-34.52603165368034,-68.70078218628923,-10.516535205866411,D,64.25600385645942,172.4638791733255,B,96.21441758191727,-168.66610864368556,183.7438801417108,1
India,26-35,165.71736839932532,157.37297426830207,-2.381460283163217,C,106.22989198892618,-100.153311575842,B,-52.95867450597904,-18.88131696685134,142.02919789474183,1
Germany,51-65,68.38908410759956,-155.9589867782926,16.760599412165536,A,-76.96562560812191,-65.07122332201752,E,21.84081857804113,89.8472332410754,-102.80033468492576,0
Brazil,65+,-172.66208851679906,117.68068427999184,-97.86430503475187,E,2.0383624656031087,-45.06587439202711,C,171.2723465563922,-168.8222695985152,-27.69810270312333,0
China,36-50,125.64423004839426,8.3986285487522,-50.02738315186198,A,14.36342323343368,-23.72247009784626,B,68.82326591838725,-34.7526701286953,41.91092093771534,0
China,51-65,80.3151403516565,67.02964712331026,7.597942438053148,D,116.26132333858048,131.5459046663412,A,-95.43096363127167,-104.94859217147582,34.76957502151502,1
Brazil,65+,-14.340928255249741,145.39785234596616,-83.55532585869328,B,-41.030648153576834,-38.190048931350496,B,-138.72334456374873,6.428199777319955,-156.63445525078313,0
Other,65+,-141.4607608337292,-48.39718298325681,117.86024271763634,B,-48.519188542455396,-115.63775928109725,D,27.711246290619666,41.70221600621169,100.38956304339195,1
China,51-65,-157.77402274213244,-4.411918916025803,-30.56368035529954,A,-188.26413885987975,-15.926888178508062,A,-54.90377151366128,78.4013871414391,7.185454940032051,0
Other,65+,-4.05776611438702,4.815702157484845,-69.29139523010895,C,-100.03921719081956,-60.913592956962724,D,-37.285105469976706,-55.261082201260216,128.278465484259,1
US,51-65,232.3679301982504,-133.42350273296233,72.83555373100207,B,48.357032333553384,-22.52829987187562,D,-83.76906222966174,-41.06395175120768,1.2611185083068215,0
UK,26-35,-55.897629117031975,132.0754931616842,-91.71758334054248,D,12.308880926274808,-59.15503420933346,A,63.546487069646155,168.35406561118046,105.75510113439839,1
