RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Other,-113.17485830954148,A,B,-201.06947706244716,D,138.71966894495642,1
White,107.5313009963895,C,E,48.97145383157101,C,-285.9581681530072,1
Hispanic,128.3208165556434,D,D,39.302046320412984,E,62.65277778491664,1
White,-117.6365037763723,C,D,119.9122679577772,C,-102.74279533576089,1
Black,-66.52422511392803,C,C,11.333829205121322,C,-36.71352068768514,0
Hispanic,12.307375126654579,A,D,-26.79954809670026,B,-114.12736788034623,1
Hispanic,-21.961821862180944,E,E,87.07118060030604,E,-66.27288617931714,1
Other,223.16318194456102,B,D,61.29943454535297,D,-46.77664749834853,0
White,-148.76407555615344,B,C,-11.084698714128233,E,113.65938110312585,1
Black,98.64222420525064,A,C,126.90462030143878,A,6.828848649244421,0
Asian,67.51337762212357,E,D,-13.261822279390223,B,-7.206391990685039,1
Asian,-68.71127674373521,A,E,42.97137433246239,A,49.20314623883985,0
African American,82.94544870179627,E,E,-41.59819144169849,B,64.8371736841805,1
African American,-57.35414708888978,E,E,-7.5928284155056245,E,12.99238250582011,0
Asian,-117.45110800185152,A,C,-94.21769452419416,E,121.17301006863403,0
Black,-11.550274347367155,C,C,-151.98273244786762,C,19.986376111941215,1
Asian,61.39011620080082,D,D,8.967543904543016,E,92.00735063430344,1
African American,45.41667784177225,E,E,130.51511577897358,C,-147.21845800502246,1
Hispanic,98.05234122081278,E,E,-53.17185654721087,B,-72.46066731061435,0
White,-19.040811959865533,E,D,-110.6171783382138,E,71.5575219213158,0
African American,28.207646628111572,C,C,163.10327936645632,D,102.15841059803775,1
Other,-63.27218571317588,A,E,162.15434448282417,E,-1.524288155477508,1
Asian,-69.96347786652917,A,D,-144.46298606557616,D,-29.519714253713968,0
Other,-1.6308143525327847,D,A,168.348854740566,E,122.2847720044105,1
White,-141.81116272310976,E,E,-24.184144031715885,A,178.98277709609894,0
White,-32.1067915859871,E,C,-130.4330889384324,E,-30.663684884375026,0
White,62.426668604939294,E,B,40.62905704869977,A,20.788089300700843,1
Other,-22.44890868141924,B,C,69.14516322291107,D,-1.9045339391676124,0
Other,51.15193667933937,E,E,-1.493009109757866,E,-187.53122866912554,1
African American,139.0207899070743,E,B,-103.32118369193628,E,35.70256976669223,0
African American,54.1331795398735,A,B,107.78216226096053,A,-66.7667630712223,1
African American,69.70409290851296,C,A,44.0793773698844,C,78.52168894346288,1
Other,-104.60894070414244,E,C,-102.85701507061633,C,-17.330731053248797,1
Black,-2.7673214831332205,B,E,-123.4960980776739,A,-132.53759378607518,0
Other,69.37801009976292,D,C,-84.4946121255381,B,-17.50253078093796,1
Other,165.67580422040822,D,E,-149.4702343555408,B,-37.94171049652283,1
White,-72.98568585239707,B,E,-114.16207531845825,C,-22.09820473269149,0
Other,115.39934273844365,C,E,-90.15063844295128,D,-62.91265428837912,0
Asian,-82.78928451353428,C,B,-236.20476050169435,E,3.6907013803065785,1
African American,-135.81480348352127,E,D,7.620550409437849,D,-79.67110474582391,0
African American,70.43817797083277,B,C,5.471540993487185,A,32.0250701145125,1
Asian,34.352971048656485,B,C,208.47859007582764,A,47.42043008503059,0
White,33.29237791454986,E,B,92.7717311752285,B,-148.1262223495196,0
Hispanic,129.99443413248366,B,D,86.6931270811006,B,-18.890282854463955,0
Hispanic,3.818633223502669,B,E,-7.616508955085951,A,130.5635362803695,1
Black,18.207413130995278,B,B,22.414136444326303,C,-63.17614582453837,1
African American,-148.93812896662024,A,D,86.07487211300877,B,114.51612263569208,0
Black,198.45967778275758,A,B,-31.349526424551566,B,34.19754561480101,0
White,-43.54623695831365,E,B,-75.48771177354436,B,-81.20557394864699,1
Black,4.821382640776586,E,B,-120.77540037959898,E,-55.18736409034912,1
Other,85.27224420813394,E,D,-41.37525385395557,E,-130.43431373524103,1
Hispanic,209.08278363821427,E,C,52.18763941841124,D,-1.266793113772295,0
African American,39.54294383376665,B,D,57.69802847533656,D,-116.3623409070226,1
Hispanic,194.21409381352282,B,B,-90.76937393653898,B,91.51316587290175,0
Hispanic,-30.071196980646402,D,B,-66.61415605538367,A,-6.814537919480158,0
Asian,75.56764282575841,C,D,50.68296229104966,E,-27.696142513935207,1
Black,211.8204288331817,E,C,155.35272055264892,B,-92.21761373784486,1
Hispanic,75.65198426678167,E,D,-68.67218611857115,C,-15.33221256048315,1
Other,64.59499921448472,C,A,-57.35802537041449,C,-152.0187272368211,0
Other,-233.83876359608487,E,D,35.91351998160714,A,-161.50588467401187,1
Other,29.10266039974141,B,B,-18.632412466476154,E,20.65349368473087,1
Black,-6.650053135450299,A,A,-4.193086140136957,B,176.13897435334405,0
African American,5.533821014846697,E,C,-126.05513401701445,A,-61.51733884565098,1
Asian,-28.340177524920414,E,B,-91.38924822970259,E,-83.0611713224536,1
African American,-46.03695906749308,A,A,80.1068640393283,A,117.93254351121287,1
Other,136.42703817720096,D,C,-101.29546675439217,A,138.5355171146185,1
Other,-154.42468220742194,A,B,-74.21164215491383,A,78.5014035622855,0
Other,136.4692528306743,D,B,-117.91491943941548,D,24.183310193064603,0
Black,-44.02632874838965,E,E,56.71377540915413,B,88.6243641614718,0
Asian,-85.26168092598824,B,C,147.3186190406544,A,22.900114796665754,0
African American,138.2427789082023,A,B,-123.84180525676219,A,-110.25020680145288,0
Asian,56.66530651388278,D,A,200.8983631445703,B,-166.0828289752082,0
Asian,31.00087594533018,B,B,-80.07134377550874,C,32.49235792403458,1
Hispanic,12.861059349442971,A,D,122.3616006682818,D,-104.5685580417393,1
Black,37.58061060983919,C,A,-95.20175350187748,B,104.35698911822801,0
African American,100.76966429224706,B,A,-233.0146333707032,E,95.20051043226721,0
White,-7.458266984706384,E,D,119.58517807948787,B,-9.735530314934666,1
Asian,-35.005538776289825,D,B,-5.688120771211437,D,-178.8257421716221,0
Asian,-40.49467666758882,D,A,20.941376745040667,E,49.09905113523741,0
White,0.8584314581071643,A,B,-136.81347034047758,D,11.89699268742223,1
Other,-0.46962939154738603,C,A,243.81832992433257,B,61.13496168298924,1
Hispanic,41.96713532868587,D,A,-34.26699041983902,C,116.46923818856585,1
Hispanic,-115.2836985212657,E,B,60.51828764238161,A,-9.784318946826094,0
Asian,-152.7508769969441,D,C,-265.0300957218112,B,65.66976073295359,1
White,1.853705114788034,C,C,-84.7543049772402,D,121.58893464562375,1
African American,8.836663954025372,A,A,78.66163603937905,B,17.05179071061635,0
Asian,42.48724775468733,B,C,124.08268045953615,E,-111.89045991115893,1
African American,-193.53022350323457,D,D,52.41373625001573,A,-20.278967469546803,1
Black,61.13108850306713,A,E,-1.9364703507460828,A,15.634319527331392,1
Other,35.19347024562997,E,A,-28.4785564222582,A,19.728969388028965,0
White,-102.02038966275254,D,D,71.4884298071492,B,32.34950255567518,0
Black,-90.64471598769612,D,A,-28.468220709634238,E,-6.301994754971364,0
Other,48.1466680291599,D,D,8.613008649554738,E,171.4935351585414,1
Asian,69.8010224772954,B,A,66.79630280246056,E,74.73773165913005,0
Other,-18.513541332724,B,A,37.01941099199225,E,83.9015246007776,1
Hispanic,21.628157437431835,B,E,-16.23670785316021,D,199.28643451283173,1
Asian,94.20363716570122,A,B,44.80059873841155,C,-9.568947322456008,0
Asian,-13.948587997255057,B,D,91.16730241692066,A,20.843300426479235,0
Asian,-25.31308383080949,C,A,9.714725056076569,A,16.615752955950587,1
African American,70.82954345383284,C,D,-101.3630391127949,D,-53.17020821032044,0
Other,-42.889180403413604,B,E,83.12734699722294,C,-19.807006769431933,1
Black,155.64533332418884,E,C,18.296108233219798,C,186.1334132562207,0
Asian,88.24508530214455,C,C,-32.88749800550727,D,-18.094978496985075,0
Other,-16.688819030553486,D,D,1.335074347738937,B,-129.3350664029172,0
Other,155.879773038838,D,B,29.13812120856428,E,42.97830276996263,0
White,106.04873484896189,A,E,108.79150038989438,E,-80.52188854886317,0
White,124.61060854207248,C,E,-68.52140432693717,D,111.99175003704678,1
African American,67.91125485418577,A,A,168.8193832512259,B,22.74951940690211,0
African American,46.821117928568725,C,C,45.13152654860952,E,-138.2233006224359,1
Asian,100.26670553148031,E,E,-112.7595290412194,A,-12.776680046876784,1
Asian,-41.09920781741924,D,A,-157.92435573922842,C,42.31934886805222,0
White,-73.1466311661036,C,C,-37.834060479457875,B,-8.367880173687709,1
Other,-147.6618946471353,E,A,-79.71110666906195,E,8.4402320827935,0
Asian,105.39504251635772,B,C,-47.84433291355248,C,-143.32142016840393,0
Other,-48.24328792196154,B,C,168.13756392632007,D,-174.745028317854,1
Asian,-88.5437370244482,D,A,51.087161637639646,D,22.2347646917181,1
Black,154.72995687989933,D,D,-18.820207452842606,C,119.70373882318339,0
White,24.707698741103766,C,E,-29.838161277837628,D,-186.58104432458921,0
Other,197.10226233882932,E,C,-2.835731462614843,A,-166.20382838630442,1
Asian,-29.673302193650375,D,C,-11.647288096094343,E,65.46961662295733,1
African American,70.62725239708271,C,C,121.6860773090367,B,52.56211545340888,0
African American,18.83773540678969,E,B,-60.13524662874973,C,5.92014818241726,1
Black,137.64591284165567,E,C,-26.250878000105928,A,42.45480874049406,1
African American,-26.998219003364536,A,D,112.23327641146467,D,13.459611701474428,0
Hispanic,38.49135774495463,E,A,-162.85844804967806,D,-55.282827369684206,1
Black,131.95862796598752,C,E,75.18389839240137,E,139.27264099779828,0
Hispanic,-31.564313603103322,D,D,-81.57222108897952,B,-7.755603245415962,1
Asian,-65.1207688973983,A,D,112.4973612565374,A,43.41025036178173,1
Black,-110.62294250771907,E,D,8.978435423577881,A,252.4510422478156,1
Other,95.26454834139845,A,E,-40.662601523553825,C,-87.0924376006863,1
Asian,-23.92242423415419,E,C,-27.497806792016057,B,-79.9392677917878,0
Other,-58.44763147430143,E,E,-91.48311294477931,A,-8.904374130314023,0
African American,-75.37737849881125,D,D,-31.966541283181282,C,137.0539599277221,1
Hispanic,-1.240510138609247,B,C,104.92560793889231,C,-137.43356195358794,1
Other,-48.822995618347704,A,D,166.48425313346993,E,-92.14985484464337,0
African American,-66.18461008262429,D,D,43.15477154556767,A,-163.4666659401862,0
White,55.39687713354235,C,D,55.44482826262097,C,53.41652286750451,1
Other,-124.90123234697896,C,A,46.770949376918715,C,138.09744472464166,1
Other,-208.10069347807402,C,C,-74.36752382885894,A,26.688085110757438,1
Hispanic,112.3178914050017,B,E,42.07717412500625,A,94.2130308346985,0
Black,25.364260344816987,C,D,-97.86552778984363,A,63.31126087593234,1
African American,-92.38948074059809,C,C,-122.40241759011343,D,-94.0075823609009,0
Asian,89.27569232609409,D,A,-59.506263892162856,C,-23.740941586942526,0
African American,-185.42659175987222,A,E,-211.72496985736387,B,106.6931325716733,0
African American,-100.64460724679563,A,B,-83.53316749198115,E,20.963260244853686,0
Black,40.3731637273485,D,C,40.50349418057216,E,-13.616569350096997,1
Other,22.840411660452432,B,D,203.73623836833784,A,90.2286565687673,0
White,33.68178943122908,B,B,46.70737507644642,D,23.47158276504427,1
Other,7.381170200139338,D,B,-156.47265367408582,A,47.469450086487726,0
White,-65.37624694884252,B,A,-75.6537936491875,C,-24.230710225098974,0
Asian,-95.68786408452785,A,D,25.31390003983639,D,38.95114380992935,1
Other,4.336647424377945,D,E,30.181163395350346,E,-91.56563359968271,1
Hispanic,-181.96274447827926,A,D,-63.8213807784951,B,-143.2389136071806,0
Black,11.532113853644868,E,E,4.38819466211753,C,-171.19658772614866,0
White,-14.55281025205587,B,D,15.239435317380787,E,77.79516217871449,0
Other,-120.76844358969406,D,D,-34.14341789205578,A,42.43438748889824,0
Other,79.47343491532,A,E,-125.90793082647869,B,30.11282602567762,1
Hispanic,-153.97625541143447,E,A,118.10802997642249,A,105.45879977840933,1
African American,93.18249606440595,E,E,18.636311798427467,A,12.757754000282851,1
Asian,184.51723887182942,D,B,8.460915857936408,D,-74.30175758999631,1
Black,97.07191129145187,C,B,47.85017709163742,C,56.154910864419115,1
White,163.58917940111806,B,E,-96.8784048077493,D,7.291342441481633,1
Asian,-165.55177494890256,C,D,-67.75170500313104,A,5.111457922506002,0
African American,-4.499962949161841,B,A,142.7114691666308,C,-49.3049785013406,1
Other,107.04629793733658,B,E,-26.84132040244347,D,-283.88880715830635,1
African American,108.71872055045759,B,E,85.66568438306669,A,-31.040892644443225,1
Asian,101.93062835127272,C,B,13.821853756650379,C,48.837852112409564,1
Other,-25.226468299133543,D,A,-94.45795781630162,A,281.85129860704365,1
White,-39.36039665779579,B,D,-9.37418654757069,D,-52.81685109982648,0
White,75.53408465077882,A,C,65.33213559566614,C,9.68520309594442,0
Black,-107.99445993463326,B,C,-165.689448736922,D,126.64661383485807,1
Black,-76.297751944766,A,B,46.766422028891895,C,-40.40524852877618,1
Asian,-23.09261424631524,B,B,-68.41866060792256,E,20.05565315368712,0
Other,194.77256831000233,E,D,51.91582240877689,B,-338.5237880935699,1
White,-9.913251618095629,C,E,24.472780822144752,B,139.17863544533154,0
Hispanic,14.095822346410527,D,A,-151.18716501883202,C,71.75850939707937,1
Other,64.21240240993112,D,D,-10.824801650170082,A,-43.30922869673828,0
African American,24.238809338959978,A,E,148.85292796555228,E,-23.080395510601345,1
White,68.41092814560086,D,E,-15.484295199857673,D,-120.31902690490111,0
Black,73.37791861446846,C,D,-61.41013966779168,E,-269.1315200947395,0
African American,63.27043365335293,A,D,-84.61012488184906,B,24.783522164695754,1
Asian,37.34276457796828,E,B,-85.97344102918899,E,-53.2632031060167,1
African American,-130.7717773802153,A,C,-38.87963898070485,A,-16.513744618237997,1
Black,79.56808728473453,E,E,-63.29578214267335,C,18.319574208307706,0
Asian,86.22799817764032,B,E,-70.47369032087315,E,89.89283105640511,1
Black,-103.70479462965443,A,E,58.24957319979723,C,152.31345466352326,0
Hispanic,-151.34896608386998,C,C,-126.88228834883328,C,-75.5300363910161,0
Hispanic,-102.57006998098946,B,C,207.0741184195418,D,11.602022592820763,0
White,-87.7049521221615,B,D,73.79032758092909,D,-31.71733994747386,0
Other,-203.63665657020763,C,D,114.88555647570689,D,-18.641774703993608,1
Asian,45.36512699192191,C,E,-18.115035825767738,E,158.83429112713617,1
African American,-18.320146788025664,D,E,30.69162275306469,A,34.29556430497735,1
African American,-60.821714738131014,C,B,142.9032180622373,E,-35.80618792891349,0
Black,-48.4321845203566,A,E,-147.43940884784595,B,44.05435942141444,0
Hispanic,135.47901186047142,C,B,27.537059940015084,D,42.63286901538992,0
Asian,22.224183181185168,B,D,19.895266729141337,C,-20.317179291144974,0
Black,16.256682875160156,E,C,105.3374637192431,A,-86.78748200298807,1
Asian,-6.795624746800394,E,C,-71.21650085763139,A,1.29167626226153,1
Black,98.0188750512679,A,C,-91.7783838147746,B,25.82301898655155,0
White,-20.808692158094708,C,C,-52.588349664342985,B,72.57251566867721,1
Hispanic,12.047148776942542,E,B,42.416460066803715,B,-85.91026251641787,0
White,-65.09464842772161,C,A,174.20007573031327,E,-52.399683760736906,1
Other,86.72057455604079,D,B,167.86927003355214,A,-313.7733389241376,1
Asian,66.00229550812745,C,D,-71.076543793968,D,94.37164330265725,1
Asian,70.16674429554558,D,C,-188.39283011169655,B,-99.113329415585,0
African American,130.1353157268521,B,D,134.9270895726405,E,59.41608386758348,1
Other,-133.9818183762532,D,D,148.5570062758308,E,-31.57856869816576,1
White,-32.600944558451175,C,D,14.298361305338075,B,-40.91042068935448,0
Black,-111.74943850591146,D,B,-30.67619938100035,C,-24.774589822989952,1
Black,-67.21685332519569,D,A,-5.77260600648843,E,62.431426381520275,1
Asian,-58.995016323474125,C,D,36.33559686190738,D,82.66940432220606,1
Other,-36.54533684434892,E,D,178.22615958188328,C,-151.43547290343696,0
Other,224.16924950016113,B,B,-267.5307918211722,A,57.13889069122985,0
Hispanic,63.5124544202026,C,D,155.48900616361573,B,-75.06005901154262,0
African American,125.67965242430571,B,A,48.37756447944788,D,-84.89678875895014,1
Black,-99.78399140874647,A,A,-46.831472953540434,D,25.4417165989417,0
Black,-79.57329363813243,C,E,-101.05520087656836,C,-116.27274259155584,1
Asian,109.47800975303818,B,C,-111.73404442554597,E,-60.92914301240832,1
Other,-186.34222532940666,D,D,-0.7304248038611335,D,-81.0180323852928,0
Hispanic,139.6819527353842,A,D,47.390083159213134,B,-5.0595354762399545,1
Hispanic,-70.20506354874745,A,B,-27.538664821857722,A,13.261497205701906,0
White,-9.618418941606711,D,C,210.62031917149096,A,52.801288105803536,1
Black,-209.09170849148344,C,A,180.6549573786671,B,-108.30987844371043,1
Hispanic,-116.61698520131966,E,B,-130.39400292429698,D,106.73665863635375,1
Black,3.4016492466778665,B,E,26.7200761105855,C,163.549039232566,1
Other,-5.754656846985867,D,C,127.58138092938822,A,-130.03588348039193,0
Other,-102.1138128543178,B,A,29.92047277951467,A,-11.926352169418667,1
Other,39.40338708480732,C,C,-216.61954763472573,D,-73.18267898545821,0
African American,1.1924926508090599,D,E,-93.07367277145381,A,-60.78405327845503,1
Other,-7.394259003360511,A,A,-53.97689737401555,C,29.897731458969083,0
African American,-18.105208356824935,E,A,-115.73525632785248,E,-9.313033288846933,1
African American,-69.82169749509222,B,C,108.20496310742516,B,-25.40039352861484,0
Black,-74.56187721764216,B,D,184.78628898023464,A,-38.667909426155575,1
Hispanic,0.17829798015335258,E,C,56.12652451131884,B,39.78045321723674,1
African American,-164.03768713921446,A,E,59.2661313835237,B,-10.097973690457017,0
Asian,-27.380662252619082,C,D,37.77096976229997,B,12.372903590019696,0
Hispanic,-3.023666360063736,B,A,64.75688829076945,A,-1.5569810997039317,1
Hispanic,-65.39596024516786,E,A,182.67735771262025,D,-112.63920180117579,0
Black,87.46192706027423,A,E,69.31681748191967,C,23.03874247426087,0
Asian,-52.11959634669077,A,D,71.68717410468898,E,74.25027660694037,1
