faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Hindu,-207.68371050658163,E,A,A,A,E,B,B,A,A,73.37002002744192,A,A,1
Hindu,72.62799068908653,B,E,E,C,D,A,C,A,D,-72.80701619582403,B,B,1
Other,-29.290886156901475,A,D,B,E,D,A,D,B,A,110.56977862457786,D,B,1
Hindu,60.033285607078014,D,E,D,C,C,C,C,D,A,78.85975362279268,B,D,0
Christian,-88.27438410364887,C,B,E,D,D,A,A,D,B,62.4060654026802,E,A,0
Other,92.48536516314067,D,A,E,A,D,C,B,D,D,-277.49118107307015,E,E,1
None,83.99690172834329,B,E,B,C,D,A,C,A,A,35.67148392403758,D,B,0
Other,79.27886841427842,B,E,E,D,C,D,D,A,A,-0.6609644794530894,A,C,1
None,106.38319897117337,A,C,E,E,E,E,E,D,C,-30.393176801109888,B,E,1
Muslim,-37.46114041979503,C,D,E,E,A,A,A,B,A,-68.48263342049732,A,D,1
Hindu,-92.60255566937195,B,E,B,D,A,D,B,B,C,88.27839537866791,C,A,1
Hindu,3.0520479650812864,B,A,E,A,E,A,B,C,C,-92.51897504437957,C,A,1
Muslim,-94.54000864086817,E,D,C,E,C,C,B,E,B,88.54205037487891,C,C,1
Muslim,41.743258939135245,A,B,A,A,D,C,C,A,E,192.86440447320777,B,B,0
Muslim,-73.11774619353989,A,D,A,B,D,C,C,B,C,9.211877726803541,C,A,1
Jewish,-121.20490404711406,C,E,D,A,E,A,D,D,A,53.50759006418204,A,A,0
Buddhist,-62.71276900553568,C,E,E,D,C,B,B,D,A,-133.89265783037973,D,C,0
Buddhist,-96.92422003171495,B,E,B,C,D,E,C,B,E,-180.96742633395868,A,D,0
Hindu,-9.460083610372873,E,D,C,E,C,B,B,E,D,-49.50058983567962,D,A,1
None,-82.38908894494058,D,A,A,B,D,A,B,D,C,68.9760804200265,D,B,0
Other,79.31219783691286,E,E,C,B,E,C,E,C,B,155.69275440893543,B,A,0
None,5.307029954766016,A,E,B,E,D,C,D,D,E,-107.73586807784012,C,E,1
None,149.22316068248603,D,B,D,A,C,A,D,B,B,-179.56765610295565,D,A,1
Christian,-78.87205272483298,B,D,E,C,C,A,E,D,E,136.65800860544874,B,E,1
None,-118.74214675415702,B,E,E,A,B,E,A,A,D,-69.50962725964473,C,A,1
Muslim,-25.635523954189825,D,C,A,C,D,E,B,E,D,-101.3567661087484,A,A,1
None,119.81449877966084,B,A,E,B,D,B,B,B,D,103.91878593792043,A,B,1
Jewish,9.455721268460897,A,E,A,B,D,B,E,A,A,55.59447593729286,A,C,1
Hindu,6.600969425720861,C,E,A,D,C,A,D,B,D,-60.68516341613627,C,E,0
Buddhist,25.588378100751086,B,B,B,B,D,D,D,A,C,15.959893922464442,E,A,1
Jewish,-3.81984247561875,A,C,A,D,E,D,B,A,C,7.440664952379122,C,C,0
Buddhist,-125.65523835866344,E,D,D,C,A,A,A,E,A,-101.69853795800276,E,A,1
Christian,87.87422551783045,E,C,A,C,C,C,C,E,E,26.76865505833791,C,C,1
Christian,-30.558096011028628,D,D,B,C,C,D,B,C,B,262.0872615632285,B,E,1
Muslim,-69.15146644460889,E,D,A,E,D,A,A,B,C,90.29954799233516,B,C,0
Hindu,-215.56823122437984,D,E,D,E,B,E,E,D,D,-189.95471436247647,C,A,0
Buddhist,-31.320753687590162,B,A,C,B,A,A,B,B,A,-107.69531629552473,C,B,0
Hindu,186.2049652049297,A,E,A,D,D,A,A,C,C,-121.3486852164791,B,C,0
Buddhist,13.954086071262495,D,D,A,D,A,E,E,C,D,-6.742175293816231,E,D,0
None,73.27840744456874,A,B,B,D,B,E,B,B,B,206.70853109163863,E,A,1
Jewish,90.59128713371446,A,C,A,C,B,A,E,B,C,75.02901406346678,E,D,0
Other,95.19314718555124,B,B,E,A,B,D,E,A,B,149.7450205779627,B,A,0
Muslim,2.747205488127916,C,E,B,B,E,E,D,D,B,18.76303381750059,C,C,0
Other,-81.17878631840523,D,A,A,A,A,E,B,D,D,-26.71774369283815,B,C,1
Hindu,-17.966421249300527,B,E,A,B,C,D,D,D,D,29.898632620612393,E,A,1
Hindu,-81.96393696899304,B,D,A,D,C,D,C,E,E,108.99681035191793,A,E,0
Buddhist,17.071315091568888,D,E,E,D,E,A,A,A,E,237.38884061136164,E,C,1
Muslim,-205.30841391279512,C,D,D,B,C,B,B,C,C,-37.958046634592286,E,A,1
Other,30.388020409461557,C,D,B,D,B,C,A,B,E,68.84368480647663,E,E,0
Jewish,78.99129915249885,B,C,C,A,D,E,E,E,D,80.93935464485243,D,C,0
Other,22.01054260116548,C,A,B,B,A,D,A,B,D,-244.42166754550135,B,A,0
Jewish,-76.50530900134383,A,A,D,B,C,A,C,C,B,-17.833262993362005,D,D,0
Christian,-26.843445021685152,E,C,B,E,C,B,D,D,D,98.36523896041173,A,D,0
None,65.65045790679798,E,A,D,C,A,C,B,A,C,41.32398454859087,B,C,0
None,-245.90540661689272,B,D,C,C,D,B,D,A,A,28.76618597938574,B,B,1
Muslim,35.82417628086377,E,C,E,D,C,A,A,E,B,110.83717341564754,B,C,1
None,143.26990487861698,E,A,D,C,D,C,E,D,E,10.165974480391531,C,E,0
Muslim,10.40856162296791,A,B,E,D,E,B,E,D,A,25.879922392019083,B,D,0
Jewish,-128.92006988236625,A,E,D,E,E,C,E,E,A,28.308783243486698,A,B,0
Jewish,26.108740061535407,E,C,E,D,D,E,C,E,A,178.73668240843367,E,A,0
Christian,135.3744786274099,D,B,A,D,C,C,B,C,E,-40.415091261564854,A,D,0
Muslim,39.34612059297561,B,C,E,C,E,D,D,D,C,97.5233804501999,A,B,1
Christian,76.85317254077717,E,C,A,A,E,C,A,A,E,-0.06768203890486106,A,D,1
Other,-337.41364808870105,A,C,B,E,C,B,C,D,D,-90.36645246976201,A,B,1
Hindu,26.58963360488849,A,C,E,A,B,D,C,B,C,145.03860322317198,C,C,0
Muslim,171.06676887261455,E,D,E,D,B,C,E,E,A,45.683704650514464,D,C,1
Christian,20.713512502400935,E,E,A,A,C,E,C,B,A,-104.23855978914322,D,B,1
None,-5.858344094176396,E,B,B,D,A,B,C,B,B,252.8465089599193,B,A,1
Buddhist,205.58233809612116,D,B,C,A,D,B,D,A,C,135.56186950680524,C,E,0
None,237.7601787456474,B,A,D,B,C,C,E,D,B,-49.72335039804284,B,B,0
Jewish,41.47108922278899,A,C,B,D,B,A,D,A,E,106.82821930911383,D,A,0
Christian,-23.93170316084942,E,A,B,D,D,E,D,C,C,-0.4051726910500654,A,B,1
Other,239.87294485302465,D,E,B,B,A,D,C,A,A,99.49141070464515,B,D,1
Christian,-69.92219951815612,D,E,D,E,A,D,C,A,A,-45.787721289140705,B,D,1
None,-91.93402683373328,E,D,C,E,D,C,C,E,D,72.51943800738101,E,D,0
Muslim,-107.94295332273356,B,A,B,C,E,C,A,E,D,113.68545797942527,C,E,1
Hindu,-37.336500318669586,C,C,E,E,C,B,E,E,D,-122.19732252968352,B,D,0
Jewish,30.908272198843235,A,B,E,B,B,D,A,E,B,-45.82192121227649,E,E,1
Muslim,93.3171560328627,E,C,B,A,A,A,A,A,D,86.00113161745794,E,B,0
None,-74.75019484746053,E,A,C,E,D,D,E,A,A,70.60232772388684,B,D,0
None,-34.58358973530454,C,D,A,D,C,C,E,A,B,-15.401596210175372,A,E,0
Hindu,128.68532979689644,B,C,C,E,E,A,E,B,D,-92.5403257946809,C,D,1
Muslim,-90.58173107695765,A,B,D,B,C,B,A,D,C,52.810444154772895,B,C,1
Buddhist,-131.3249931349545,C,E,D,D,B,E,D,D,A,44.87689506318322,D,B,0
Christian,51.2688002260542,D,B,D,A,D,A,E,D,E,32.779255021197855,A,D,1
None,72.91824674656678,D,D,B,D,E,B,C,D,E,21.7593529488213,A,D,0
Other,172.7266707127584,E,C,D,A,D,A,E,C,A,-77.05630506926585,A,A,0
Muslim,15.690097709758643,A,A,B,E,B,C,C,B,B,-62.009235013859666,C,A,0
None,-88.46911425198971,D,D,A,A,A,E,B,E,E,26.539250496245643,D,B,0
Muslim,-20.641729368862528,D,A,B,D,E,D,B,C,C,-112.89149907853593,E,B,0
Jewish,79.78438063394051,E,E,A,C,E,A,D,D,A,-47.33597106200148,D,D,1
None,-66.88728776856782,E,C,C,D,C,B,B,A,D,119.86649839752508,C,E,1
Muslim,21.95919922402008,D,B,E,D,E,E,C,B,A,-37.12240540004904,E,D,1
Jewish,49.56809058615936,A,B,A,E,E,E,A,B,E,-136.49380071007607,C,E,1
None,-122.59826883416349,C,E,D,C,E,D,C,C,B,184.81269279856608,E,D,0
Christian,-75.36976807204773,E,B,D,B,B,B,E,B,B,-93.10655528933167,C,B,0
None,88.87387451062125,D,B,D,A,D,B,D,A,B,64.5398640251321,D,C,0
Jewish,-98.61437042793872,A,E,D,C,D,C,D,E,D,-101.98209451030577,A,B,1
Hindu,-142.96492305665757,C,D,A,C,D,A,A,E,A,-146.7384612216853,C,D,0
Christian,-56.39740714988621,D,E,A,E,B,B,C,C,B,154.0662762326179,A,D,1
Muslim,114.95979180973357,E,A,A,A,C,B,C,C,A,79.68192733903614,C,B,0
Christian,63.701960899682554,B,C,E,C,A,C,C,E,C,27.020036579748734,D,C,0
Other,42.23743469147186,D,C,E,A,D,C,E,E,D,109.7509881847534,E,B,0
Hindu,-5.770832211129736,B,C,B,A,C,C,B,A,D,-45.20817532548193,E,E,0
Jewish,154.46070288939288,C,D,A,E,E,C,C,A,B,-24.46247040151741,D,B,1
Other,-127.8174638235472,C,A,A,B,C,B,B,E,D,-23.527568379273706,D,E,1
Buddhist,-43.03432285502224,A,A,B,B,A,A,A,C,B,82.35366092172166,E,A,0
Muslim,-140.17144387912387,A,D,B,D,E,D,D,A,C,-52.8829986662184,D,D,0
Other,175.8584171299511,D,A,E,D,B,E,A,C,C,-14.877991293849439,D,A,1
Jewish,19.246252209639074,D,D,C,A,E,D,D,C,E,164.17344258574133,C,D,1
Muslim,67.53581040547914,C,D,C,C,B,A,B,B,E,-21.298930502025506,E,C,0
Hindu,36.096681103136916,D,D,E,E,C,A,E,E,E,-14.197306167411442,A,D,0
Jewish,-0.020076089251804215,E,A,E,B,C,B,E,D,D,62.92531182523131,D,C,1
Buddhist,104.98746178520113,D,E,A,A,A,B,B,E,D,162.24714790680105,C,A,1
Hindu,85.8671653644073,D,D,E,E,E,E,E,D,B,114.7524240947035,A,A,0
Hindu,14.039342481241771,D,E,B,E,C,B,B,A,C,-59.51145328542381,C,E,1
Hindu,-84.20452116871826,B,A,C,E,B,A,C,B,E,-67.34746969702391,A,D,1
None,125.61991910702169,D,C,C,E,D,B,B,D,E,76.43538170234666,A,B,0
Christian,-75.1506374223127,C,D,A,C,D,A,E,E,B,65.66442524675956,A,A,0
Christian,86.0678461394788,C,A,B,C,C,B,C,C,D,-35.23685523518517,A,B,1
Muslim,-102.5984221633269,B,B,B,A,D,B,B,C,A,-5.557884001555442,C,A,1
Buddhist,-97.38943004850366,B,A,C,C,E,E,A,A,D,60.92578017030157,B,E,0
Muslim,-10.447258211982813,B,B,A,C,E,A,E,A,A,-10.407518838188965,A,D,0
Muslim,68.62452518593213,D,B,E,B,D,C,D,E,A,36.56149519766641,C,D,1
Hindu,-5.36917646923324,A,E,B,C,C,A,D,A,D,98.43064960341353,E,D,1
Muslim,-125.92736197539274,B,B,E,A,A,B,C,B,C,4.521285165427695,E,E,1
Christian,71.5193507254938,B,A,C,A,A,E,A,B,A,18.10372202609699,E,B,0
Muslim,78.8392831917109,A,D,D,D,D,C,B,D,C,-41.530671423435166,A,E,0
Buddhist,-114.98175202432812,B,D,D,A,C,B,E,B,A,46.90991943699868,C,A,1
Buddhist,253.3972723371986,E,B,A,B,D,B,A,E,D,107.11444885878336,B,D,0
Buddhist,-151.0999637080333,E,E,A,A,C,A,E,D,D,-4.492445808389302,A,B,0
Other,97.98977107172696,C,E,C,B,E,D,C,B,C,122.37933058248498,A,C,1
None,15.572644401928812,B,D,D,A,C,B,D,A,E,-13.765778653158279,D,A,1
Buddhist,-6.441547810786206,D,D,B,C,A,D,A,D,C,23.279388121522544,E,E,0
Other,6.242508898617629,A,B,A,E,D,D,B,B,D,-138.2930622793721,D,C,1
Jewish,84.58192238012374,C,D,D,B,C,A,D,B,D,106.07107206206439,B,A,1
Other,3.3736600845140003,E,A,D,C,C,E,D,E,A,-70.1786092416148,E,B,0
Christian,22.983561690678155,D,D,D,D,D,A,C,A,D,68.02754625328502,D,D,0
Other,46.72263587165063,A,D,C,D,E,B,A,A,B,19.860295983677823,E,C,1
Jewish,-107.4507436749135,A,A,C,D,A,A,E,E,A,-83.73846417678593,B,A,1
Jewish,-20.248428942083994,C,A,C,B,B,E,C,C,C,40.91542049637035,A,D,0
Buddhist,15.1801436373662,B,D,C,E,C,B,A,D,D,27.19197656798184,A,B,0
Buddhist,41.070838705267306,B,A,E,E,A,E,D,D,D,-88.22901262168165,D,B,1
Buddhist,91.86646173781973,C,C,C,C,B,C,A,C,B,27.37281087469568,D,B,0
Buddhist,64.56540412741572,D,D,E,B,E,D,C,B,B,26.421305946057288,D,C,1
Buddhist,2.5800092271845156,D,B,E,D,C,B,B,C,C,-56.05235893635072,B,B,0
None,-179.0367681588509,B,D,E,D,B,A,E,D,B,1.0774655562033684,E,A,1
Other,24.487331884320163,D,A,C,D,C,A,E,D,E,83.26191475412513,B,B,0
Jewish,113.5039325361194,C,B,C,E,A,B,C,A,B,36.832643795257795,C,D,1
Hindu,70.47496861246614,A,C,A,D,A,E,D,C,B,115.51933499875902,E,B,0
Buddhist,142.94141278420102,D,A,A,A,B,B,D,B,C,-59.845325598236265,C,C,0
Buddhist,-62.58331840011172,E,D,A,E,E,A,A,E,B,37.94433192130075,E,E,1
None,94.28949904284707,A,B,A,D,D,E,A,C,C,-17.488502797692142,E,B,1
Hindu,-161.94027696645662,A,C,A,B,E,B,E,B,E,-98.71585935262198,B,C,1
None,26.962200336065827,A,D,E,E,C,D,B,B,E,-48.16155888824707,A,C,1
Other,39.17064448701515,A,B,A,C,E,C,E,E,C,212.78221196087102,C,C,1
None,100.5713199440837,A,D,B,B,D,D,C,D,D,56.462884225233104,D,D,1
Jewish,295.8942588544559,D,E,C,E,C,A,E,E,E,68.00053973162741,B,E,1
Other,98.45846155242467,D,E,B,D,A,B,D,B,C,-56.8429705379835,B,D,1
Hindu,96.64297581089194,E,D,E,D,A,E,D,D,D,83.5416320703329,D,B,0
Jewish,-109.56937319473872,E,B,A,B,C,D,E,A,A,-135.33981565461104,E,C,1
None,36.716057413627205,B,E,C,D,B,B,E,E,A,-195.43292800501914,A,D,1
Buddhist,-39.58375452541481,D,A,D,A,E,B,B,A,B,-130.13792172022573,D,A,1
Muslim,-63.76825571524044,C,C,D,A,A,A,E,D,D,263.8494441206964,D,A,0
None,-21.183565507175167,A,E,A,A,C,C,E,C,B,-236.97812097332266,A,B,0
Hindu,-9.874322409300639,A,B,E,E,A,D,B,D,A,-337.34983467373104,A,B,0
Other,-16.34761658452487,E,E,C,E,D,B,B,C,A,44.99673102992585,B,A,1
Jewish,-6.438735558061909,B,D,B,E,C,E,E,E,C,-78.86625392206467,C,C,0
Buddhist,149.38801455984475,D,E,E,C,D,C,A,E,D,-17.82696816644816,C,D,1
Buddhist,123.06333238435003,E,C,D,E,A,C,B,C,C,140.04597466720165,A,B,1
None,86.41079665557231,D,E,D,A,D,B,C,B,B,47.28169250770588,C,B,0
Christian,-19.887428579352232,D,A,D,D,E,D,C,B,C,102.89036597280798,E,C,0
Christian,-128.81529136144752,B,E,B,D,A,C,E,D,C,-242.96575513676964,A,D,0
Other,169.43888728688123,B,E,C,A,A,E,B,B,D,-157.64674144415088,D,E,0
Hindu,47.6473361083013,E,E,E,A,A,A,B,B,B,-80.98420036677246,D,B,0
Buddhist,-45.80413991014614,A,D,C,A,B,C,E,A,C,262.6383540603666,E,E,0
None,60.788684712443896,B,E,E,A,D,B,A,A,C,-76.44484887472971,C,A,0
Christian,-18.41463285105182,A,C,B,D,C,E,E,D,D,20.766012703835894,A,E,0
None,183.541158246912,D,E,C,C,D,A,B,E,B,6.595381529894846,E,D,0
Hindu,59.76290471385104,A,B,E,C,A,A,B,D,C,-91.20660821580418,E,E,1
Christian,185.85859287967804,A,A,D,B,B,D,A,B,B,-139.8568662406515,C,D,1
Other,-0.7720764975319889,A,C,A,A,C,A,E,B,A,-37.18190371521808,B,B,1
None,122.87978163318196,E,E,C,E,E,D,D,C,D,-128.41725798987298,D,A,1
Muslim,53.81468667113197,C,A,D,C,C,E,E,C,E,-69.21609698771934,E,A,0
Buddhist,140.75693398950298,E,A,E,D,B,E,E,A,E,-272.88156541661675,E,C,0
Other,74.66730363709712,B,D,D,E,C,D,E,A,B,128.72241698206145,A,D,1
Buddhist,-100.4201425451163,A,D,C,D,D,A,C,B,D,142.51987179284373,C,B,1
Christian,-60.56098329347898,D,A,E,C,E,C,C,B,B,-26.99925394047769,B,B,1
Christian,-194.22109463720227,B,B,B,C,A,D,C,E,E,75.7457884710958,D,E,0
Other,6.6239846354903404,E,C,E,D,D,A,A,E,D,73.0022020574278,A,B,0
Christian,269.1950635127578,B,D,C,E,B,B,D,B,B,-20.747677204031376,E,D,1
Jewish,-38.60283527691345,B,C,B,A,A,E,E,C,D,-46.12340157854467,A,C,0
Muslim,-22.687481748953502,E,A,D,D,B,E,B,B,A,-203.34907695572633,E,A,1
Christian,179.63088802665638,E,E,E,B,E,D,A,E,E,-224.01856243839796,C,A,0
None,144.34411844047702,A,A,E,B,C,D,B,E,E,-137.1780561451634,D,D,1
Hindu,9.857031061946788,C,C,E,B,D,C,C,C,A,-107.60785789719871,D,D,0
Jewish,-108.13681258331653,C,B,D,D,C,D,B,A,A,11.959782907521568,B,C,0
Buddhist,-69.2428950734106,C,B,E,B,E,B,A,B,C,-87.07249198752727,A,D,1
Jewish,56.4323795755714,E,E,E,E,D,C,C,C,D,132.69046386231636,D,E,1
Other,-13.906815321808658,B,D,E,C,C,E,B,A,A,41.513981934533184,D,E,1
None,124.55590980738336,A,A,A,E,C,C,C,D,C,-53.855428095207294,D,A,1
Hindu,-149.25936888246528,C,C,A,C,B,B,E,C,D,-139.47500290376158,B,A,1
None,193.78256130840808,C,C,E,C,E,C,A,A,D,16.352047483757577,B,D,0
Other,-154.04923135505558,E,B,A,E,D,C,D,C,C,52.65503591891236,B,C,1
Christian,-147.6038839178472,B,A,E,D,B,C,C,C,E,204.68813489589857,E,D,0
None,-39.62878563523622,B,B,C,C,C,B,C,D,E,98.10232422642316,B,C,1
Other,13.377488032122493,B,E,B,B,A,E,C,C,A,-32.032900892213064,D,E,0
Hindu,9.037634244543359,D,D,B,B,D,C,C,C,D,-46.61084428176109,E,B,1
Other,-61.87855849086618,B,E,E,A,B,D,C,C,C,-83.53314294982648,D,B,1
Hindu,-169.08751128966006,C,B,D,B,C,D,E,A,A,-86.33054613548524,B,E,0
Buddhist,-60.10688990729569,E,C,E,E,E,A,B,B,E,-69.8104954253122,D,D,0
Christian,212.18407621571936,E,C,D,E,D,B,D,D,C,25.962490153734947,B,C,0
Muslim,-36.11154302472095,A,E,D,B,B,A,B,D,B,-17.142480866559335,E,B,1
Jewish,41.80202399975496,A,D,E,C,B,E,B,D,A,-137.83208697150312,D,B,0
Muslim,-139.21238340599228,D,C,D,C,A,D,C,D,E,64.2290093413946,B,B,1
Other,-30.156968401773614,B,C,E,D,E,E,E,D,D,-153.49248105505788,B,C,1
Jewish,10.288508925971334,A,E,D,A,A,B,A,C,A,-160.5466431086651,E,E,1
Buddhist,128.54033232522426,A,D,E,D,C,A,D,B,C,-19.456499818478896,C,C,1
None,-13.061317627839758,C,A,C,D,B,C,E,E,A,-78.22629874749613,B,A,0
Jewish,-84.92690882631784,B,D,E,B,C,D,A,D,B,-181.7252733081207,A,D,1
None,-10.733632697806764,E,E,B,A,D,C,B,A,C,97.5204418008672,B,B,1
Hindu,109.23547626413826,B,B,C,B,C,A,A,D,E,121.25721709062746,A,A,0
Buddhist,29.951844857400705,D,C,B,E,D,E,B,D,B,150.37366597077153,C,C,1
None,5.556150616381542,A,D,B,A,A,A,A,D,C,10.505340944910444,C,C,0
Buddhist,-253.4161203834977,B,C,B,A,D,B,E,A,B,-147.20006553361384,D,A,1
None,-136.63260344500168,C,B,E,D,A,B,C,E,E,-82.91989517222139,E,A,0
Hindu,-45.45987424709471,B,C,C,B,E,D,D,B,D,-55.65266601353045,C,D,0
Other,110.57467580390492,D,E,B,E,E,A,C,D,A,39.00386600304561,A,D,0
Buddhist,-246.82786102312897,C,C,C,A,E,E,E,B,D,-220.1650788233522,A,E,1
Christian,-249.99655685539685,D,E,E,A,D,E,C,A,C,16.840320720965945,D,E,0
Hindu,118.6386241157421,C,C,A,A,C,E,E,B,E,162.63368285878713,D,B,0
Jewish,23.107640021823713,B,E,A,C,A,A,E,C,E,158.2763769085643,D,A,1
Buddhist,-159.33648838306874,B,A,D,B,C,E,E,B,B,-75.87191220814859,C,A,1
Jewish,-176.6913712657766,E,C,C,E,A,A,A,E,C,21.305199863779375,C,C,1
Buddhist,32.876178493916974,C,E,B,E,A,E,D,A,D,137.79018951589748,D,C,1
Other,-225.04982989212192,D,A,A,A,E,A,C,C,E,77.11555443477936,B,B,0
None,-50.35159206375265,D,C,E,C,A,A,C,A,E,-16.248212776762255,E,A,0
Hindu,-7.854275705036737,D,B,A,A,A,C,C,A,E,0.32739568940716457,B,C,0
Hindu,16.603902860341286,D,B,B,C,B,E,B,B,E,1.4290444802187052,A,C,1
Hindu,73.6729057375232,E,D,E,A,E,A,B,B,E,-67.1082778951983,B,C,1
Jewish,222.10362753685007,D,E,D,B,B,E,E,E,E,-59.272978221213776,E,B,1
Buddhist,-64.0682159034155,B,E,A,A,C,E,E,E,D,-46.87211545578557,C,E,1
Other,47.5584114435189,A,D,D,E,E,E,C,A,A,-91.23567659876858,C,C,0
None,48.96257477519113,E,C,E,D,E,B,C,D,C,-176.7317088017685,E,D,0
Hindu,104.4242925936126,D,E,B,C,C,D,A,E,E,-47.84870082595025,C,B,1
Buddhist,-197.7309640959134,E,C,C,A,D,E,D,E,D,31.0664466026607,E,E,1
Buddhist,-95.06503611558828,C,C,E,B,D,E,D,D,A,-53.956186697502304,B,C,1
Hindu,49.030064360748455,E,C,D,A,E,B,D,C,A,-33.81465914296405,D,A,1
Buddhist,-63.916161785754696,A,A,D,E,D,D,E,D,E,124.64527970244474,B,C,0
Buddhist,12.222212957065025,D,B,D,D,D,D,C,A,B,91.85733251035084,E,A,1
Buddhist,-34.619044699179305,C,A,D,E,B,B,E,D,B,188.94244858600433,E,B,1
Jewish,-12.528369464208566,A,E,E,C,B,B,D,E,B,-5.152079372828199,D,E,0
Buddhist,85.16670565472916,E,B,B,E,C,D,E,B,C,-53.303028211540926,A,A,0
None,-198.49516569486374,D,C,E,D,A,A,A,C,A,-91.1039402095348,C,B,1
Muslim,-58.53150848310922,B,A,E,C,B,B,E,E,D,-44.484040582393206,B,E,0
None,85.83021039699722,A,C,B,C,C,C,B,A,B,52.89918701260118,D,E,0
Other,-41.07816621177455,C,C,B,E,B,E,D,E,D,48.992690057192796,B,B,0
Buddhist,-30.037187897619816,A,E,C,E,B,E,E,E,E,98.54713046977902,E,D,1
Other,-149.05796258514673,C,D,C,E,B,C,A,C,A,98.40325605313183,A,A,0
Hindu,51.91413054327377,D,D,C,D,C,D,B,A,B,-105.44665100580244,D,D,0
Christian,129.23685525685315,A,D,A,A,A,E,B,D,B,-115.30848932621065,D,D,1
Other,8.21469658270075,B,C,C,E,E,A,C,C,C,-17.19277281357278,B,A,1
None,60.30833848938813,C,C,E,A,A,A,A,E,B,180.23759060063767,A,B,0
Christian,95.0754413271524,D,B,E,C,A,E,E,B,B,3.2374279296953024,D,C,1
Christian,158.3056680588454,E,E,B,A,C,A,E,E,C,-82.50141474335081,C,C,0
Jewish,91.68503666871754,B,D,C,A,E,A,C,B,E,-25.075705394047326,B,A,0
Muslim,67.11483941628012,B,E,D,D,B,E,B,C,A,11.423685375498032,C,E,1
Christian,-99.94878417254101,B,D,A,E,B,D,E,A,D,135.56171175983292,A,B,1
Buddhist,48.42891582492686,C,E,D,A,B,E,B,B,A,29.9633988561888,D,D,1
Jewish,103.98710149469031,E,C,B,A,E,A,C,E,A,-122.65955773836501,A,C,1
Christian,118.09427191799706,A,C,A,A,C,B,B,A,D,44.784581796473226,E,D,1
Other,138.93940300630618,B,A,B,C,B,D,B,A,A,181.86149214229962,D,E,0
Muslim,148.30573110555994,A,C,C,B,C,D,E,C,B,-55.900752050440516,D,C,0
Muslim,-88.54344140802928,D,B,B,D,C,E,C,A,B,-64.41991666307568,B,E,1
Buddhist,51.04354781828411,A,A,C,E,B,E,B,E,E,34.94989998054564,B,A,0
Christian,-298.2219909979668,C,B,E,D,B,C,D,C,A,-50.30714050882453,D,C,0
Other,-126.34267678973173,D,B,A,E,D,A,C,E,C,-149.22947881142477,B,C,0
Jewish,-158.3447674231168,D,C,C,B,B,C,A,A,C,-25.153955012119876,E,B,0
Christian,-22.291589963608185,D,B,C,A,D,B,C,C,B,-15.024635864754316,E,C,1
Hindu,99.50216244097399,E,C,A,D,A,E,E,C,C,-42.599258279633986,A,D,1
Hindu,35.70604079319347,C,A,A,B,C,E,E,C,E,24.62007920052027,D,D,1
Hindu,-39.63712897083226,A,A,D,B,B,B,A,D,E,78.38004256127134,C,C,1
Jewish,-110.28645471315525,A,A,E,E,E,A,C,B,D,10.655484315772448,D,A,1
Christian,78.59325385958036,D,A,A,A,B,C,D,A,A,-108.75933953293875,B,C,0
Christian,-101.58220367874205,E,E,C,E,A,A,B,C,E,12.162045604131427,C,E,0
Jewish,181.8321528302065,D,B,A,B,A,E,C,C,E,-196.04307132463893,B,B,0
Hindu,133.09697602081843,E,C,C,B,E,D,C,A,A,-74.5545517975301,E,A,1
Jewish,41.06603515675518,D,D,E,A,C,C,D,B,D,-141.3472035468222,B,D,1
Christian,24.83535831177271,D,A,E,B,B,A,C,D,A,164.84401685443294,A,B,0
Other,-128.08746127088088,C,C,B,E,D,B,D,A,D,21.564853299628766,C,B,1
Hindu,19.778646524680575,E,A,A,A,B,D,D,E,C,-44.5266122712519,C,D,1
Muslim,39.52284380666441,C,D,D,A,C,C,D,C,C,78.19196140246129,B,A,1
None,-8.999524544421865,C,A,A,D,E,B,C,C,C,-212.1330807359199,B,B,0
Buddhist,-76.91709873785129,E,E,D,C,C,C,C,B,C,72.36386932050102,A,E,0
Muslim,10.15721609094907,E,D,A,A,D,E,A,E,A,-35.00664745694314,D,C,0
Muslim,34.78869789985235,E,E,C,E,E,C,B,D,D,116.34119710332517,B,D,1
Muslim,147.43471289196606,A,D,C,D,A,C,C,E,A,-61.47715259155279,E,B,1
None,88.34863487896878,C,C,C,D,D,D,D,A,B,124.3332662526625,B,D,1
Hindu,-0.6105322290899851,A,B,A,B,E,E,E,A,A,-86.68727171382467,E,B,0
None,40.32023229498793,C,B,C,D,D,D,E,D,C,-85.4186469075898,B,D,1
Hindu,-114.81513216008396,D,B,B,D,D,C,A,C,B,-80.11247769257069,B,D,0
Other,61.633625603310435,A,A,E,D,C,A,D,C,C,47.947969219399226,E,C,1
Buddhist,-167.40436422070383,D,E,B,B,A,A,C,A,D,158.55733799715443,D,D,1
Muslim,-27.71451195836672,B,E,C,E,C,C,E,B,A,6.318577382977844,E,E,1
Hindu,-84.54488438931702,C,A,D,D,B,A,A,C,C,-102.02419078465155,C,B,0
Christian,-37.00383369173454,B,B,B,E,B,A,D,B,E,5.437496881179787,B,D,0
Muslim,59.562992307160414,A,E,E,A,B,D,A,E,E,-21.749188527393507,D,C,0
