birth_year,disability,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
38,None,18-25,E,A,-9.286815167283825,-57.43957890241012,98.21893017627946,-2.638269076694432,D,-101.33600410485555,C,-64.97481539480877,A,C,D,1
56,Both,36-50,E,D,18.389600804536038,-173.55023048183412,-32.979122937505686,-140.9105889353963,A,69.09544623344472,B,-142.60956643886922,B,D,A,0
33,Both,18-25,D,E,-206.88667136353183,54.75915310045401,-52.48786368794375,-45.4670954755172,B,85.93942824286339,E,-27.368954253576405,D,C,C,0
20,Yes,26-35,C,D,34.15401924167403,-19.671107268192767,-52.7255932525531,-30.42407392720235,A,40.44910109954118,A,-124.39316103320219,D,E,A,0
38,Both,18-25,B,C,-8.041900563309698,-63.0502290192444,-16.30090806502611,13.705187953626766,C,-43.14083036715126,A,173.55476310164934,C,E,B,0
68,No,65+,A,E,148.45891803290664,-52.769856948177605,135.44738613723467,-53.448724351707874,C,80.00662535943225,C,-59.08902292998741,D,D,E,0
40,Mental,36-50,E,E,31.472186604377157,-122.53233272258394,-40.51046831959862,-74.37142166439766,A,143.5894156733723,C,97.51352993569266,B,D,C,0
63,Mental,18-25,C,E,-117.55131723164787,-29.515277731939783,157.71424150981701,33.06197371420608,A,-165.75385949568673,E,-53.280585690946104,B,A,D,1
73,Both,65+,E,D,44.12082491738546,22.62346427954966,-24.6440267450276,-138.35703279834564,E,-67.54300454782677,E,-10.714267090548152,D,B,B,0
19,Both,36-50,A,D,148.93053617529498,69.32164007692731,-0.03958981599420237,14.971124353297343,D,-25.161272321400475,C,-26.423964317826837,D,B,C,0
72,Both,36-50,C,E,53.369715313215124,103.10309596110547,-65.87949725836509,-163.37208824070666,C,33.27796768462299,C,112.35636271284622,B,C,C,0
26,None,65+,D,A,63.1397001323926,-54.74306683618709,-12.691057593967017,-21.48423837863862,A,61.298592568947605,C,-155.10566096734516,E,C,A,1
34,Yes,36-50,D,C,-14.750240444501417,-41.69336312471362,-57.301618444860246,-143.8674005746669,D,-43.468671628106165,A,64.22969903036659,B,A,D,0
38,Yes,36-50,B,D,-49.52237238978564,-1.718593296326814,-72.79328847478781,108.8081371741939,A,-50.690665528840384,E,40.67534834067492,C,D,E,0
60,Both,51-65,D,C,-123.08709660077963,256.5249938243451,-148.39690388625868,48.12997696964704,D,56.166816171766754,A,9.981314264253857,A,D,C,1
59,Both,51-65,E,B,-91.94495575276007,15.129593406678609,53.20197767242245,28.72809653244806,D,49.265963958315695,A,31.14882258853927,B,C,C,0
52,Mental,26-35,A,E,-18.63416317541993,10.641018215806099,-42.76238372644723,-80.85128016094909,A,24.0280325749898,B,37.5648064528232,A,B,E,1
68,Physical,26-35,E,D,-66.4658502537791,19.58349907404161,48.50021018225818,114.40008609071062,C,67.56493403660517,A,-52.4602714861652,E,C,B,1
72,None,26-35,B,A,9.53421090899873,87.3709082175703,-98.65534320202495,-86.1049090798085,A,-196.15978199411808,C,88.75244299266843,E,A,B,0
21,No,26-35,B,A,16.419820158821103,-119.9196940172874,-59.02311940108106,107.59174138702672,E,122.76304386292662,C,6.449120695870514,D,E,A,1
77,Mental,18-25,D,A,133.57465407494905,84.45303263647808,182.5129103140498,190.15222481584465,B,-23.214866250914532,C,63.228761939155575,B,B,B,0
32,None,18-25,A,A,-103.38208946279752,-37.4160423648952,126.67844857134378,-11.683182625170433,E,-38.588677376050434,E,84.22376865724172,D,C,A,1
49,None,51-65,D,A,-11.99275198598174,39.82823716009666,112.25410370149176,-28.630206478184107,C,77.12532663322632,A,92.01973234321076,A,E,D,1
24,Both,18-25,A,C,177.72152861054664,53.12820379680825,98.30154345235658,36.39556061967337,B,-88.13466489606711,B,17.411095615927817,B,C,A,1
63,No,18-25,C,B,35.700631430574624,-17.04837235248715,-72.39836039996771,-49.06163948131763,D,-0.5365523368436136,D,100.72733975358543,E,C,E,1
23,No,51-65,C,B,-10.822010752522994,-146.35182145906634,-48.500309449429984,-233.55683229877974,C,-99.06491737941496,A,21.495374004675348,C,D,E,1
69,Physical,36-50,A,C,38.535856060936915,-60.25774606746729,73.55568603107042,10.579087315484122,B,102.53143684346553,D,92.91470053259665,A,A,C,1
44,None,36-50,B,E,-121.79531559541921,-92.85515038038349,-16.815311742005935,67.70359949717337,E,111.1598709621795,E,-194.57169607620162,A,D,E,0
63,No,26-35,A,D,71.70412858406058,43.565868657785735,-45.66661080987343,-115.94579625861599,A,-46.70148220351301,B,4.198349253436849,E,C,B,0
59,Mental,36-50,A,B,-8.886549492953618,116.83132745713627,298.8268332747787,-42.633720651040846,D,99.87124004782439,B,18.398505171097586,B,D,D,0
25,No,26-35,A,B,-160.95383707274468,-48.60370320786963,25.78160328360035,-208.84634706334307,B,-137.74614332391246,C,28.52145792276192,E,B,B,0
57,None,26-35,B,E,-29.553446041336485,231.02427245911738,-15.852097341064214,10.891244534888301,D,-153.1003944154779,C,127.39241799258959,C,C,D,1
46,No,36-50,D,C,-154.05698344557135,-122.04534950147108,-101.48889090187613,47.56506560093795,D,107.41774413377338,A,46.76350400284745,B,D,E,1
69,No,65+,D,D,50.472547072514395,4.061566453257074,151.809090767706,-38.45643339961276,E,105.52981439204612,A,191.18512790399654,D,D,C,1
78,Physical,51-65,D,D,-37.07142269387694,-67.20755196503688,-51.7037301482092,198.06376221328355,E,54.951563537595824,E,210.9058178876532,E,C,E,1
38,Mental,51-65,C,C,-117.13749436880167,49.76717401754299,-19.570025057890316,-72.72509304975588,D,-115.85701647102731,D,-20.350364902512776,B,C,A,1
22,No,18-25,E,C,72.32103954856093,44.73771046340765,1.7566152200945742,-27.2290145516766,B,-60.047975446159086,E,97.43973580756492,D,B,E,0
78,Mental,51-65,C,E,-67.80144405700689,78.48423294550193,-29.574046976325953,64.2456834320744,C,16.473270329617375,C,-72.55851769379433,B,E,E,1
26,Physical,36-50,A,A,-148.64775084159578,30.225842887633508,84.03261043105991,133.86985358362128,C,-8.036490892329057,D,-160.43042533081967,B,A,E,1
28,None,65+,B,B,-17.804368428827107,-121.70485742616417,57.89533634571581,-108.32646878270127,A,-69.7280368575803,C,-52.559776209388765,B,E,A,1
65,Mental,51-65,D,D,26.265786210822256,-95.6858769937654,-101.41654902578492,87.70027652757524,A,58.89448562694051,A,157.7503925206608,E,C,A,1
30,Yes,26-35,D,B,76.42684392560024,123.86845934113218,-58.40159083258776,-99.48474299521278,B,-80.61098847271498,C,-12.148961433612248,B,D,D,0
33,Physical,65+,B,C,-14.91150239223226,-140.15864596176192,79.84495970390972,256.026483994947,D,-30.3498710826978,D,91.64481561218737,C,B,C,0
56,Physical,51-65,A,A,35.162005003439475,-7.361705097713349,-53.756936623083526,12.734177015371708,C,230.27906790049286,C,-134.7477984865672,D,E,D,0
49,Both,36-50,D,D,63.0831801209104,-29.186508343471356,-85.62663476615445,-137.757893614736,D,3.505283182165774,C,41.74654764339272,C,C,B,0
31,Physical,36-50,B,E,-51.96960795354413,193.06727379280164,-97.18139158936272,-87.27298804594218,A,6.484260995155553,C,33.37326647538777,C,C,C,1
57,Mental,65+,A,C,36.13828846521623,-27.157775399130113,23.977710371385356,-62.686681915831755,D,19.36740033086656,E,207.5805087778455,B,B,D,0
44,Physical,36-50,E,D,-70.12235600391837,-21.53016613504207,52.222479185922865,-116.29011240511946,C,-131.82020634774426,D,-152.95241644275245,A,C,C,0
70,None,26-35,A,B,144.33605701529794,288.02682317456834,95.11678545207836,-38.86946641297009,E,-64.26724072251385,E,4.426350665365711,A,E,D,1
38,Yes,18-25,E,B,216.0514478137251,32.635684251501054,14.736234582352001,55.73794695349934,C,63.61597875007442,B,110.80758137982136,A,B,B,0
34,Physical,18-25,C,C,65.1359164613741,-74.88039957817355,104.35881520330736,-29.652670286509025,D,-105.55369905282865,C,-12.021360497884823,C,E,C,1
58,None,36-50,A,C,-19.200414198304024,23.87988883277823,53.057823091505696,81.87338942361639,E,-199.228745778042,A,-239.1284291336119,E,D,A,0
51,Both,26-35,C,D,-29.081757678945134,-14.357486093734748,-64.88219886485437,36.6674662741736,D,41.55916480859057,D,53.59832087424551,A,C,E,0
49,None,65+,A,D,-209.3046002836333,-69.68349206965432,87.14165369361166,-48.06664241326446,A,-12.645876954445418,A,-51.98911552913705,C,C,C,1
39,None,36-50,E,A,-62.24776617999396,47.7310078077752,-77.35166821133564,-49.725649773023605,A,25.247001103776867,C,122.82429894253468,E,C,C,1
35,Both,18-25,A,E,40.94619381543702,-51.621925709006625,-74.7259147068113,155.32892876588676,A,20.76094814288513,B,-192.2368314626051,B,C,D,0
33,None,51-65,E,A,52.28345632876162,-46.57791079726199,-8.08076340220486,126.4904707518805,B,-23.727013709936312,A,115.50427202833275,D,D,C,0
32,Physical,65+,D,A,-32.786113330115235,-24.726126522871528,-63.26211181961398,30.70744889882548,D,-162.81619362593875,A,-31.78933739309843,D,C,C,1
25,Both,36-50,D,A,-116.32013546119322,-49.77412647250187,-73.47879150533339,40.42766303762287,A,-10.503242519087456,D,-86.96916260923118,D,C,E,1
41,Mental,36-50,D,E,-27.31327732066698,-103.93765577152855,-92.70806628608176,64.36613047933439,C,-105.981863358397,D,6.478041813339446,B,D,B,1
39,Yes,65+,A,A,-11.926367780339096,-88.47997933581422,-5.034473947004552,-51.576989744938615,E,127.16433379106611,D,31.240684654381777,E,D,A,0
44,None,65+,C,A,107.4940398863903,-62.69996170988457,-179.08690799173823,-163.6141179811703,B,23.15433800046161,A,38.94520929848075,C,E,E,1
60,None,51-65,E,C,-23.38047610308534,37.42186211129769,-101.56753633642069,30.930240042632594,B,-89.71748474222572,A,-28.756080259274867,E,A,C,1
70,Both,36-50,A,B,25.111047535160125,84.74218730962836,-18.50214009818219,-36.73959504307501,C,17.767085347725136,A,-43.17437012043543,D,C,E,1
76,Physical,51-65,A,C,-189.4080016673037,-135.78003162524416,16.543795790246538,9.241061258899128,D,-30.70929430974046,C,146.11758484127722,C,B,E,0
49,Physical,26-35,C,A,-33.16682693777274,-19.362849611658163,-24.5555388300815,-134.27038434509754,A,-91.52978150458202,B,78.6545787012082,C,D,C,1
68,None,18-25,D,D,96.9060546535437,-11.851589751196714,97.37967606686418,-43.01110065819098,C,275.05183032524155,A,20.95265144942263,B,E,C,0
27,Both,36-50,D,A,74.04156813381388,-34.83589360504407,-10.79342923954881,-157.1314859188579,D,-126.32098944069885,E,-102.04726879522521,A,E,B,0
34,None,65+,B,B,39.955322658619544,166.5146085587565,35.97796473932139,86.18812285038906,A,52.621362240574065,C,70.5309073938801,C,C,E,1
25,No,26-35,D,C,-97.2782095736237,18.20835387969867,-49.725057437300464,79.25667388508373,E,52.12959344419191,E,-111.61845365669365,D,C,B,1
26,Physical,65+,B,D,-20.607155567655706,76.51696638841844,-115.5330826575355,31.374494860001494,B,10.434605717824311,D,179.57437500560843,D,E,E,0
18,None,51-65,A,B,48.76761574277052,213.51319332971724,-125.8696816800349,107.57104014216567,B,-138.58756698630904,B,-76.09278839015656,E,B,D,1
24,Both,18-25,C,D,116.30049787325292,-136.76508450320225,90.57663899968598,-189.10468878846856,A,127.37140521567274,C,-41.34891439652473,B,D,D,1
30,Mental,36-50,D,A,17.214399034151455,-77.52605180987948,-90.58538831150965,131.2084490085925,A,114.03364101740485,A,171.51732593767912,C,D,C,1
27,No,26-35,D,A,41.19674257793985,110.13872037218142,290.2345873752888,-72.32670157536816,C,-142.57681440924858,A,-41.17206148602596,E,C,C,0
32,No,36-50,B,C,15.56686081691373,-39.83193044982139,-74.35429824729482,63.78291826879023,E,-68.90167681632585,B,-19.135215342673966,A,C,A,0
23,None,26-35,C,E,209.18260962350848,-123.9256505491263,44.943383544827,36.817209846353876,A,-61.609221293475755,C,127.81902385008577,D,C,E,0
34,Yes,65+,A,E,-65.58066415166971,-39.580618345566556,-50.065201847176,18.020392627159453,D,-148.57499535340034,D,-81.56209302358651,B,D,B,0
61,No,51-65,C,C,114.72438912353641,16.67471928172268,209.14723546523643,46.654565447663344,E,171.0858402309858,B,5.437964557459985,B,A,D,0
40,Both,36-50,B,E,-7.09122266338473,-189.90758398555676,162.86257378013798,170.3568824721869,C,-77.0622396094826,A,45.36362329399723,B,A,B,0
50,Both,51-65,E,C,-44.6168366830147,198.36616082146196,108.3496237653665,104.42957420004066,B,-152.7004376735963,E,-214.82510219560032,E,B,E,0
19,Mental,26-35,E,A,96.87314444311853,-21.92361364563841,-100.19455598242257,-2.452703523854324,A,21.623270854579513,A,-34.451998504570376,A,D,D,1
72,No,51-65,E,E,-8.246344910557237,-69.60209637301331,-34.2338934060299,33.90346033335749,D,37.76705831094445,C,91.03494587958122,C,C,B,0
75,No,18-25,D,D,58.011830982014665,3.029293357000483,-58.64102394277412,182.7290150074161,D,41.300845064696354,B,-149.619304957035,A,B,C,1
64,Both,65+,A,C,75.24474855310248,-47.79439288895305,-51.423049936249,-74.259548828093,A,29.852180017436204,E,-122.40768978892777,A,A,C,1
50,No,65+,C,E,-136.99321134862558,-82.29304500146107,-86.37117157733874,144.43622003212272,E,100.75189295989304,C,10.860776136479513,E,B,A,1
28,Mental,51-65,B,B,207.75292702326692,79.04097842426748,86.18299290221069,69.5709294974338,D,-60.54531854360853,E,38.41422477892713,A,B,B,1
28,No,26-35,A,B,-160.28437065656166,41.83128695991925,-43.02231961883163,61.87990779871032,E,119.55152115600897,B,114.19402029331222,C,E,E,0
26,Yes,36-50,E,B,-17.031053952118324,-20.226649937903176,-50.792652306075205,-3.9368607026340126,C,141.43059457140254,E,57.96015043467443,E,C,E,0
65,Mental,26-35,D,D,109.74828131718849,-98.60369831237647,129.976256993126,-23.17143753006571,B,206.07890632995,B,-3.7521219278182625,C,E,E,1
30,Mental,26-35,E,A,27.980766019143534,117.1898131411982,-44.11988352325768,-16.806063733083526,B,-26.891603990912287,A,-88.6703028007244,C,A,D,1
45,Mental,65+,D,A,-29.592356378675365,-39.37446427410715,71.66731336854711,-100.6892577548129,E,28.736739542115984,A,-175.0600708793025,E,C,A,1
33,Mental,36-50,C,B,105.61676654773629,-39.25231666371988,200.03273718956302,29.73841177833333,D,-75.7092683912042,C,98.9831693777284,D,C,B,0
32,Mental,18-25,D,D,48.74617683716785,-40.24125594544452,91.08472573897556,-64.36974336149306,C,137.95626537681366,D,-148.04128315744788,E,C,E,0
74,Yes,36-50,D,A,-3.411349941638436,-46.10475269716402,89.8662126268501,68.06173032008826,D,193.84176391752393,B,-34.35517910023324,E,E,A,1
72,None,18-25,D,C,37.43179432644758,0.7348988827545975,-65.16090474980096,-8.744966806937468,D,-19.946662998525873,E,-51.41118409329805,D,B,D,1
18,No,18-25,A,C,-164.74922896593299,27.689663742764086,-53.836745648980056,-45.44076211477995,D,36.80760821985441,A,16.257439299002556,C,A,D,0
19,Mental,65+,B,B,103.83727635667228,-42.819087138853625,-33.68287482307842,-87.31374561733655,B,-188.52703462165158,D,32.60333046757698,B,D,D,1
28,Both,18-25,B,B,-126.73659549593282,56.67614484249592,71.52382662459014,142.06419975727894,D,-78.09347920828183,C,77.22970937426975,D,C,B,0
26,No,36-50,E,A,52.46569715150387,124.81606724185706,-154.46359384453496,76.62560757088907,D,-56.6905006905466,B,26.685237003732365,A,B,B,0
60,Yes,18-25,D,A,206.5470664100653,-122.5375643369819,-139.94153229894033,29.149123687145707,A,95.63525284317174,D,-27.307582278724034,C,A,B,1
67,Mental,26-35,A,B,112.60921432622324,115.35147876608667,-9.710955579249188,-140.96628821717775,B,150.93044756032566,B,-15.921857247321086,A,C,C,1
18,Physical,18-25,A,B,176.18842284576,15.90172222214501,200.94476041699298,49.19129221334849,B,-34.34956782722107,E,-163.29856260910196,C,D,E,1
32,Mental,18-25,E,A,5.900209868960635,-44.48600074797201,29.784353608441055,-210.5864651073308,C,-7.467489835609974,C,62.81862372778227,B,A,E,0
28,None,26-35,B,E,-59.196614576048276,-62.19458259557701,142.12722056943517,-113.92126211539346,D,-74.4692506158291,B,62.47142062107764,C,D,E,1
75,Yes,26-35,A,A,-91.27271280995308,96.32481085146361,100.26765302535337,26.728133316611206,E,-14.058852808433828,B,-64.9835002107024,B,A,B,1
70,Yes,36-50,D,B,-90.7419698411488,258.4505476997832,-27.91448517128502,-81.7676350291389,E,-57.653507802352976,E,133.37524749327235,D,D,C,1
48,Mental,51-65,B,B,-68.73047691423953,-20.409825380968595,13.825464701461582,-24.65104526361688,D,11.048903798454313,C,181.27920837288985,B,D,C,0
18,Yes,26-35,D,E,23.780603611860286,23.012494868428774,181.1960381722222,131.669802638678,D,-4.110629512412058,E,181.06001731820672,E,C,E,1
23,No,36-50,E,D,76.13883469552778,130.58572142594832,177.8329064354393,47.205471842128766,A,41.81162763965723,B,127.99878336639865,B,D,A,1
48,Physical,26-35,C,B,-154.03407232117914,-121.4606774048832,-28.510137160835043,-50.17354639318368,B,17.502424367905245,C,-156.01310719985796,A,E,A,0
58,Physical,65+,A,C,-34.10232004522257,-100.97138050857748,53.37792311367405,73.75458581888584,C,24.034191781891558,C,36.62293517656291,E,D,A,0
30,No,26-35,C,E,69.34095363587242,-80.17205952872324,-171.821330891454,139.00028099661347,E,-0.3516236016666998,C,37.229544739300486,B,B,A,0
40,Both,36-50,A,A,-63.48665449570156,72.44858210500968,-51.132634934937585,-133.50215989733167,E,35.54489324698811,D,103.91746827843443,E,C,C,1
51,Mental,26-35,D,E,-9.017136786833444,82.1931235810287,-109.69253520149702,-35.24525253601309,B,-91.4111781057788,B,-192.95395362816464,E,D,D,0
58,None,51-65,D,D,-20.824514965298278,25.463297729348138,102.38514594459265,-132.34370295613815,A,92.08887004956657,E,34.167007595126805,A,C,E,1
54,Yes,26-35,B,D,-48.436630608190114,57.367888958685576,84.33023990150724,-140.8321289596508,B,155.93521330466143,E,-77.84456280660856,B,C,D,0
70,None,26-35,D,A,-50.73557797854347,109.24714571622509,-10.98811048765075,7.359065895134067,C,70.61123676844848,D,-2.8314368266435928,C,D,B,0
46,Yes,51-65,A,C,75.64125612241992,197.3030040747885,-70.12525101789336,39.45516806590361,B,171.05514440392898,B,-35.27547013432097,A,D,A,1
22,Physical,65+,C,A,-1.502575264000636,109.55151433131624,123.8647500077412,-33.08711964808858,B,325.1362439981992,D,-112.05734614213736,A,A,D,1
63,No,36-50,E,B,-70.43308402643382,9.467928664469468,-85.46595509847113,-147.3117851022716,C,30.707441833747414,B,96.23752875966137,B,B,A,1
37,Both,51-65,E,B,42.29780023315868,119.73292499703254,111.01764423308379,16.78411499848084,A,98.7567759889354,A,121.87999990801902,A,D,B,0
79,No,51-65,E,C,-52.398638090535876,5.603828565953105,0.06142570715560469,-19.12750363944544,E,-40.1489881387995,B,61.63939862410582,D,C,E,1
67,Both,36-50,B,D,-27.395912535782752,14.382736560796724,-222.6306546977677,-194.65074505662977,B,-58.76363207957288,A,164.03299876478314,A,C,D,0
21,Mental,65+,E,E,154.8879316106237,10.844196099170231,-106.92970089261618,58.267641642338056,E,25.26165756707822,D,-3.9095137533365043,C,D,D,1
38,Both,51-65,B,A,-109.1620385024826,109.17694331647323,53.91459994611015,-4.621029046556268,E,-201.5888072747406,D,-82.78395950986388,E,B,E,1
51,Yes,26-35,D,A,68.80078443447613,-101.49954623082176,-40.4273373030494,52.79986348938892,C,-266.5931750842612,C,32.54977295435742,B,E,A,1
68,Yes,36-50,B,C,51.8057256469523,-17.785064361556877,-136.6889300057751,-342.43991439926697,A,144.4453307932764,B,88.04001664145817,A,B,D,1
78,Yes,18-25,D,E,-13.52396609665597,122.92271579992374,51.56179142678926,-6.977807837846606,C,-52.78948733171147,D,-23.03742660316974,D,C,B,1
43,Physical,65+,B,C,-219.03167677087305,-10.569009196821682,92.01250062286346,114.12652991481266,A,-72.21331500613597,B,195.16799686213292,D,D,E,1
62,Mental,65+,B,E,46.793150817282886,-122.14903000302724,36.920996826813195,-6.353473328864394,B,237.07498405475107,B,186.85373170345596,D,E,B,1
20,Yes,18-25,A,A,-174.63841645616998,-126.81392113826074,40.71108982593847,30.730768867942874,A,13.427375997362322,D,15.76441191535035,B,C,C,0
