disabled,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
None,China,-92.12268276911313,-50.887938986843274,-66.20625738460998,D,A,-33.99447744596579,0
No,India,-16.585069216262703,146.91670168926106,-69.10372058485287,A,C,120.23040661039157,1
Mental,India,-149.0352024216952,28.25321413165484,165.00229075610108,E,C,123.73669111696995,1
None,China,53.08524854517118,72.62572756648959,-16.454817415737505,D,A,5.0770269416295015,0
Yes,UK,254.37483374052752,32.85819506056086,-149.03770529124256,E,B,104.30220105829837,1
Yes,UK,-50.1101267330206,39.04286909465919,85.625739190615,B,E,-78.12583656589258,1
No,China,80.44196393875251,-55.3551546940928,-67.35448542144668,A,B,-153.32251130368624,1
Both,India,-14.157874990172159,37.62066790492075,49.322515533917034,D,E,89.41094782317627,1
Yes,UK,2.203029382682059,21.36357268758669,-98.34316322965353,D,E,-208.94252383548908,1
Both,Mexico,-94.0815894074743,-70.44039723198985,-54.78144125530662,D,D,54.28053070240634,1
None,UK,-144.10477628212232,-129.2379429577663,14.933671800717493,E,A,-337.52734013806787,1
Physical,Brazil,-168.75665030769233,88.91856536014683,-5.27373649563797,D,C,-6.8392529554204895,0
Yes,Mexico,36.688182022169585,-0.6622302962462705,157.2342337923737,E,C,-79.48980713603333,0
None,UK,-80.47720913006043,-29.334567227448062,2.461515975846085,A,B,97.16974468217046,0
Mental,Mexico,-229.67730143987293,-76.98923839538146,56.01216810048278,D,E,82.98907344186782,1
No,China,16.320333568783703,111.16593086368765,-154.56045864611247,D,A,-200.42798689641336,0
Both,India,164.89969458473712,-60.38560112993956,-82.72309376192594,A,A,38.020995273661896,1
Physical,Other,-115.60525342040916,5.012867627437461,31.593953361508614,E,E,51.434644386276005,1
Both,Mexico,-191.98537350043622,58.05333531849325,41.510050468871036,C,D,-116.36219728004662,0
Yes,Other,95.51346251396346,-42.26239020284027,-91.58055633156683,D,D,180.86622007089602,1
Physical,China,67.00706779208411,128.60571118578747,79.31826254129602,B,E,-19.737778458991563,1
Physical,US,-90.3352331737395,-122.71695070018305,-62.93244438255922,E,A,-120.66444788342723,0
Yes,UK,10.09624576665249,97.63956297535518,190.83411092323254,C,A,-99.78181069841257,0
Physical,UK,17.195063309799416,-5.09815186865231,-145.43561928537122,B,D,85.31434817588868,1
None,China,10.514549097524748,-112.36020185341877,-92.43330742625743,D,B,16.37385260097859,0
Mental,Mexico,53.8555586084066,-187.91885847430362,-144.5826790949544,A,E,143.40021967273532,0
Physical,Germany,-138.86726552527597,101.72677982765721,35.33794705231456,D,B,98.03178439428707,1
Physical,China,32.262986841422666,-56.481159276725414,-13.881177976608297,D,D,5.656533661385856,0
Both,Other,101.89642336167533,53.826330267276475,122.2989083225507,D,D,-118.57258022516378,0
Mental,UK,99.38138044676799,148.77590795213644,138.95118968563398,E,B,-71.77340779698879,1
Physical,Brazil,-86.5929107843539,262.9352625041117,36.29957156148094,E,D,-119.4933105412207,0
Physical,China,-33.99230960138495,62.019220172950604,78.44080840635817,A,C,22.002997545512656,1
Physical,Brazil,136.4291562300958,25.373474766061378,46.965591671627735,C,D,-18.390272865438888,0
No,US,-113.1460269163964,-133.0065019245413,62.922551346220914,E,D,-50.208819337308775,0
None,US,-97.63331688533611,-158.86497087248605,-168.7222506834144,E,A,-104.9504769698832,1
Physical,Brazil,135.07355882732205,-11.500298104928506,-46.574564830694726,A,D,-35.71948755153718,0
Physical,India,-37.447168542184166,55.715301915191894,-4.034819890179869,D,B,197.61756262191375,0
Mental,Germany,43.28652414327489,261.50445376339513,-84.76366324215235,E,C,137.15919306030813,1
Mental,China,-125.47208733092043,-186.79124017797182,-22.70937123886159,A,A,83.72883436532624,1
Yes,UK,-59.99445378858906,-92.56964252592684,-70.4948790324291,E,C,-68.17240991881538,1
Mental,Germany,-234.3321863027764,-35.09962726125601,180.97760310035272,B,C,87.99322484440883,1
No,India,155.64097397577262,-68.10582339398151,110.88376894016943,E,C,104.11267231572164,1
No,India,15.731652262578011,-46.456423024223724,-2.5943414227196824,E,A,-60.50555974727298,0
None,UK,-108.40107596685857,56.68039470994783,5.21802407769464,C,E,-122.87622882478595,0
Physical,UK,-15.611026790550248,-55.28356097488848,148.0408783077561,E,D,-259.9896115190475,1
Both,Germany,-21.719820347375087,-8.003719496247719,-43.97092376736007,C,C,37.194005179197944,0
Physical,Germany,79.0320025515987,78.82079127809303,-40.003385119621996,C,E,-12.808379098901332,1
No,Germany,76.85421578414395,6.628964197396046,151.56353590280992,B,D,-70.32463270134586,0
Mental,Germany,93.82077456809506,31.856185843589802,-134.9596893204012,A,A,-21.50050638322053,0
Mental,Mexico,6.193850742180188,81.87296671597768,26.970741086839624,E,E,-37.6023783804073,1
Both,Brazil,-33.936423301708906,-102.1421255081981,-6.486319429469073,A,D,265.72491804799176,1
Yes,US,43.44487679527368,59.02954124468963,-218.28073047989878,D,B,7.655144421273784,0
Yes,UK,150.0427933512865,40.727849407414865,-3.3825335654148456,A,B,-39.747816794245644,0
Yes,Germany,-72.48548888029508,65.23594390314994,-63.428629555139494,E,B,11.122253594898654,0
Both,Germany,-134.3978099125909,-5.844171433020615,310.3851344163456,A,B,-96.97981184367555,0
None,China,-2.5217984590589584,44.30533282144845,-173.4265260275245,E,E,2.2651140942035983,1
None,Germany,3.5383794065395957,-27.86406721141943,-35.57316644308046,E,E,104.51150445766773,1
Both,China,3.440147169909369,89.96422801153071,0.638709547092105,A,E,201.70735828000846,0
Mental,Brazil,-59.97433505330613,139.26286794967777,30.877373235047923,A,E,198.44359436613456,0
Mental,China,-37.551112717326326,32.18350564298845,106.46545329235589,C,E,-167.44986007049508,1
Yes,Brazil,113.94494292893955,32.43669016576896,30.733974542082386,C,B,-72.18233236971027,1
Yes,UK,51.80155558499035,147.9951522207784,-91.67827692767852,C,D,200.65768624807419,1
Yes,China,-73.91556534005758,-77.09208681740931,-38.62762447527703,E,D,-25.35608127618933,1
Both,Other,163.55021727040338,-25.896885656869046,20.344110124503395,A,E,20.922041618835994,0
Yes,Other,-87.42450097980584,-41.969820830491464,-109.71752430772057,A,C,203.51945236216218,0
Mental,UK,-48.02404609445116,-69.51040831901476,-61.31117030721942,E,E,-208.3523786099258,0
None,Other,261.73886042591243,-214.96733430116186,89.31171379912281,D,A,-44.70514014629889,1
Mental,UK,52.15627736281899,24.398827289436863,-224.0190560401372,D,D,34.19050112573459,0
Both,Brazil,-216.59367668667983,-92.24597134975102,-79.44089840787883,A,C,0.6997843868190561,1
Yes,Brazil,14.785787412184382,109.62456006123547,152.75325966383164,A,D,-108.57505722131897,0
Physical,Mexico,12.074333790015643,105.49252449595595,-68.48442045039124,B,D,141.5254925468723,0
Mental,Other,-81.68171897805537,-92.17202707335703,-125.94605906236234,A,A,-70.4967341862735,1
Mental,Brazil,-244.77464031768213,119.72330678210888,-47.744298770759585,B,E,-154.6780405757066,0
Both,UK,-110.64178295150036,-44.9606213890943,74.69316959706029,E,B,-52.37371062065208,1
Physical,Germany,104.0312345226341,34.94036903831213,-96.0252633688197,A,A,-46.94977210889119,1
Mental,Other,-160.92091783621655,-6.6814684688471,176.9167820575875,E,B,-129.1706623594867,0
No,India,-143.0183460782368,41.248080527181564,-42.64395749272839,C,C,-22.850106762683826,0
No,Other,37.314863428684305,-280.1319900553503,-10.765303191660426,E,D,-11.738645214082588,0
Physical,India,-27.984011677500515,102.69638974033386,-81.3944790659645,C,A,8.896164644911837,1
Yes,Other,42.54661200728492,-15.865109302328726,-185.2242893827592,D,A,-64.87852935355612,1
None,UK,-25.106877468921663,-38.267610830468186,105.15736752061132,B,E,-32.796153685908415,1
Yes,US,118.5594006925555,-46.51562904971331,46.62885883375097,B,C,28.165575940166022,1
Yes,Brazil,-36.52163282538861,-25.20578260321134,88.14377164257556,D,B,28.22581582439768,1
Yes,Other,-28.1082543294356,-47.93621064232824,-135.97848093007926,C,C,63.80409493882318,1
Mental,India,61.34308119474947,-144.47659387869476,103.99279338398077,D,D,10.259308207851946,0
Mental,China,-99.77920306202157,-31.55035935895974,34.356435611272346,C,C,117.32418979315548,0
Yes,Brazil,-81.77534397982124,-83.32746300056458,-36.95720867843143,C,C,-61.03422641979904,1
Both,UK,25.944649050434094,153.50426676346524,27.556210466818886,A,C,-31.75283009188702,0
No,UK,130.26069632908695,77.10172036365522,15.015945476550622,E,C,-163.255168800928,0
Physical,China,-159.4657598725179,-149.55181014786504,33.7538103793743,A,A,-130.9728194698381,0
Physical,Brazil,-31.92309333645962,139.40429996163857,-210.05819482313623,C,A,88.5715404873811,1
None,Other,79.55191775150546,-77.13404298079085,12.789164860171267,B,B,-166.52934911513339,1
Both,UK,0.8716847306687207,27.796643801180664,90.49002178936196,E,E,54.95901770976484,1
Both,Brazil,-60.161146077971175,18.02213788091039,13.452511276682014,E,C,-37.79766590296461,0
Both,China,-36.945063557955784,109.79007196416791,-107.29317570462209,B,B,-20.63826493309424,1
Both,Mexico,142.28049974937946,101.51814719217187,-145.0087464495996,A,B,28.708687199493426,0
No,UK,80.53741135968015,-64.22231164163456,-5.102403805600078,B,C,145.08951809149218,0
Yes,UK,62.29408596788596,161.2498465094974,79.22660816522779,E,B,-145.3224771732475,1
Both,Germany,73.99615325194624,89.46498005217404,-33.62438985165767,B,C,20.719628589845367,0
Yes,China,21.45763875133886,-68.22035019932726,59.087143912035444,E,A,-135.39345753667948,0
Both,Brazil,-47.73556145417804,41.877957121488876,21.04966030685699,C,E,67.54461462039116,0
Both,Brazil,-28.308340150866062,76.40898704085764,88.20663525011226,D,D,78.29883782851832,1
No,China,35.919804222537124,-67.07328825023951,11.171318976652662,E,D,40.19751303599335,1
Mental,Germany,-118.19111058183474,-97.02849137663567,-33.00901028889854,A,B,4.156709339694869,0
Mental,India,82.16041730616536,-221.5160218949734,39.11094283972126,C,D,-96.46695639315796,1
None,UK,-62.01384565122232,20.14245872996601,-26.03823394556834,A,C,-54.72406853700903,1
Yes,US,22.344360652762347,-4.938227845741125,-20.126692832553076,A,A,9.17430604674651,1
Yes,Mexico,145.10657111313162,96.2101348297772,-60.93703455168108,A,E,153.0089843328325,0
Both,Mexico,-146.68856334725456,-9.870305128685605,-32.31408165889774,C,E,84.15270163220973,0
Mental,Brazil,-54.152732422811276,-1.7884509608867,131.88232775474864,A,A,-9.934022902698795,1
No,Germany,198.60452055033005,-60.05221698425327,-106.67972695534604,A,E,-16.678489246847548,0
Both,US,-83.7844811859132,71.60885325769148,70.8422041979384,B,B,-62.99530710482581,0
None,China,-181.78076628598478,-121.44176158062984,-91.76249599809218,E,A,30.929720438887497,1
Physical,US,-140.08493266542624,17.930750080348638,0.7024934292348473,A,D,-42.82581803951481,1
Mental,UK,-4.149642985972188,17.868335703331663,16.877542421243493,B,B,55.74372143850501,1
Physical,Germany,-21.489620671298255,52.985505167130064,63.09813479700834,B,C,-180.76056256967902,1
Physical,Other,-0.5355138785695683,-79.69812329428744,173.40430921595345,E,B,267.7235793071607,0
Yes,Brazil,110.3645682129233,-74.78948110450669,-92.12337768955202,C,D,20.294731894190406,1
No,Germany,7.985943228715472,66.58560546797395,-62.27443774757809,B,E,-77.05371557589153,0
Physical,Brazil,53.15412257892269,4.195625628772574,83.3524232910546,C,A,-160.56513602078343,1
Physical,UK,-76.88281721363956,6.546910855387305,142.49533934041193,D,B,19.403474467916002,0
Mental,Brazil,18.542095166629284,-70.49040515809519,-16.292862202512527,A,E,-28.880133415347807,0
Mental,Brazil,-19.879213046379817,-211.94125741805755,134.3678584895738,B,A,19.885942785247053,1
Physical,UK,-87.56395183388321,-90.88079830905576,124.7344288484076,E,A,-46.04873464482674,0
Both,Mexico,167.00841805218127,32.2405612519089,90.66221933876139,D,D,-235.69404815641724,1
Yes,Brazil,91.67898607401096,114.97443239557639,142.85322146211857,C,B,115.92137192479453,1
Physical,US,-103.00682687518075,21.57992210058795,-73.74482575128368,E,C,27.53286257041079,1
Physical,UK,-161.92074793821098,-137.02594821019784,19.163249637432813,D,C,97.3561645793123,0
Yes,Other,44.59026791661934,64.21210936275837,-30.958134771602207,B,A,135.61918627744117,1
Yes,India,-123.2093638450765,44.0379564562086,-136.78111667214742,E,D,159.7678905673605,1
Yes,Germany,-30.17613842307636,-76.74085693512518,43.24601698770864,B,E,89.24645229735508,0
No,Brazil,210.9080632575838,57.279178669698084,31.03702791085835,E,E,156.2508109659059,0
Physical,Brazil,19.04009843238483,54.737594174714275,10.638137874277344,A,E,-59.009284992421364,0
Both,China,197.90702998907958,-54.037546350289645,155.12019142682175,D,A,43.22559412894142,1
Yes,Germany,-45.29122539417873,-88.33275451068558,-56.37464164314202,C,A,30.546287272000132,0
None,US,105.40545091214327,-50.6546851518795,-110.5784745278511,D,E,-133.68173823877117,1
Yes,US,64.67812875483028,113.25473355507796,-0.12077357828973989,C,E,274.5438807169477,0
Physical,India,60.92808388123123,25.652657951058373,5.126793309705526,B,C,151.060996425442,1
Mental,Brazil,45.28458762447576,88.44316569217268,88.57932069058553,A,A,36.494575144035885,0
No,Other,44.18252488879355,-8.195534602355325,-44.83522804044837,B,C,61.763782119662004,0
No,Germany,-75.70046761402429,-28.60644826172401,-60.991237152899316,E,E,208.7102932916316,0
Both,India,51.60585094714764,-53.441847258243236,-95.73420406351289,B,E,-192.9131128575295,0
No,Germany,-20.884120867418485,-98.899914232663,9.032614075218179,E,A,-53.55162154242203,1
Yes,India,9.509723446630053,4.5614365748693055,-175.10586292527756,A,D,-163.30067863803887,1
Mental,Mexico,-131.49369415946435,-71.31758835867346,17.213570058715817,A,D,51.54276346143881,0
No,China,-19.6718603395678,6.159007835607197,-113.39195433059201,C,C,96.01181573064736,0
Physical,Germany,138.16807077755732,56.834160634635424,-59.33928394320471,C,B,21.18441317822935,1
None,Mexico,-85.55250854260144,-33.27890166835015,33.303436985077646,C,D,-22.869132362490667,0
None,UK,-51.32816224968116,-5.921354789760507,101.18685044339963,B,B,8.7051767014848,1
Yes,Mexico,-83.04086915942902,149.4479834930051,-14.561822494502275,B,D,-210.89853040440855,0
Mental,US,125.55943955420528,72.8297624982528,-83.88377938312314,B,D,-121.8138162137713,0
Both,Other,-39.375225217944006,24.071553310189515,5.668015245321782,D,A,95.15968317600229,0
Mental,Germany,18.76265741336116,-45.27338574789736,33.79250606539742,C,B,-100.16158800440762,0
Mental,Mexico,86.82900874934853,43.9231867212284,182.51800896571183,C,B,-19.9573534336849,1
Mental,India,181.5424297968374,-60.32485397388969,-42.225653637133334,A,C,-5.41813319060362,1
No,India,87.52324563548567,-44.57468042806641,-23.580833729702594,B,E,121.06834700193967,0
None,India,-132.97222863230456,-52.162199801561094,-8.19915368429427,A,A,82.76963774380204,1
No,Mexico,244.1820106506023,-217.04401225580781,-82.73754488002724,C,D,49.722256764319226,1
Physical,Other,59.342572343841624,91.08521250344774,100.32175596471289,B,B,1.646388904324866,1
Yes,UK,-93.45078213673172,-19.116207547080652,-91.94149832672258,C,B,-38.613868568324605,1
No,India,64.80547130433877,26.557532214921086,154.5717116419153,D,D,12.889707438985356,0
Physical,Other,-23.376569320949837,-57.94877853553565,-48.13674876202209,C,E,-53.949499016899004,0
Physical,Brazil,10.382137720194232,-26.342278429701764,-32.43152265873681,A,E,56.29492944363902,1
Yes,Mexico,-151.0274031096971,8.262670523334064,125.1129903040156,A,C,151.31007874720436,1
Yes,India,3.7791723453232686,-117.33498721708526,-3.7332447800732935,E,D,-2.8317490123310343,0
Physical,Brazil,53.48786236558443,167.03167063883626,-36.195312541832685,A,E,-136.63072226832762,1
Mental,Brazil,49.092690670956316,91.40725734407702,61.20028898925264,C,C,20.563620804616818,0
Physical,Brazil,-81.30365036279105,-186.75762349012177,-66.8617096585123,A,A,-56.893997202041255,1
No,India,54.23680344384793,-29.916507271882832,-11.160264342402261,A,D,27.312683982676084,0
Mental,India,113.63242438236607,-131.8943595187038,-108.20661377835015,D,A,-119.78830977518602,0
Both,Other,-12.734879719381931,61.70594387573727,-51.82932111708376,E,C,71.73868623231691,1
Physical,China,7.48857414428217,-106.44365522015254,60.08243132826699,D,A,-44.23991100285464,1
None,Other,20.496995023160792,-152.86797135561503,83.68381958455721,C,E,-11.384361923118364,0
Both,Mexico,112.63468656890197,-197.65317641004583,-125.05023672679947,E,A,-30.65310780820239,1
Mental,Brazil,66.42383500266831,-142.5551596392988,-144.2896451745842,D,A,16.83501418496382,1
Physical,US,-1.1114239052763482,-113.63639615948702,-52.09013514644592,D,A,113.21835603675214,1
Both,US,5.884505974428747,27.146590436087827,-60.930251688757785,B,E,96.27251416187818,0
None,Mexico,-36.612791730726855,51.49241955072977,-214.23449434057437,A,A,162.76482514592033,0
Both,Brazil,-10.01336275450716,72.58863095212223,-69.3950658491695,E,A,42.72074343512002,0
None,China,97.52720605090151,177.90137069824306,-16.26645079067383,D,A,52.75905820364196,1
Yes,UK,52.859058391976,124.09594444275649,-8.588276174807934,C,C,93.73502685201306,1
None,Mexico,-16.31897578295188,-78.79253321076423,-114.89356769402308,E,E,98.07608558080297,1
Mental,US,-115.51680604239938,-64.84985548735756,-39.219655394777135,A,C,120.41071057562193,1
No,US,-32.404308079577056,1.780873080252763,-5.692234423502293,C,C,112.77648490853458,1
No,India,59.61857513807575,-25.72010552452399,154.31517155298425,E,B,194.84573483671107,1
Physical,UK,-27.82360725375441,77.01225621373294,-182.68740891390664,C,D,27.453717630758323,0
Yes,US,72.36646425814696,-125.35289526533064,91.04570252174743,A,B,189.43931833622156,0
