Nationality,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Mexico,23,-28.25098008922761,68.53468453678619,E,E,D,E,D,-11.52786298233479,E,A,-108.43431999944077,E,B,15.722511696348324,B,D,-81.18714380073544,31.329755348033267,0
UK,42,-125.00664232997254,121.54219408566804,A,E,B,C,A,-5.112079674635748,B,A,-85.87369909142014,E,A,-21.577471012425743,E,D,-17.89980985088824,-157.68310908598525,1
Germany,43,-5.842629137171516,-91.73324723149379,A,D,C,B,D,90.2354635377025,E,E,105.55674430178436,A,C,-117.43481106723945,D,A,12.960394399094676,-27.232086054210885,0
UK,91,95.16397851866294,-43.25185305958558,C,B,C,A,A,-56.91021934325,A,A,44.546313233913104,B,A,-13.593975533882722,E,C,-156.45611120328488,29.39163330718262,0
Brazil,88,72.30756474729323,133.1496289155097,D,E,C,D,D,123.87259666379987,D,A,-7.579806733242616,A,A,-70.3268552126605,C,D,-7.59067866589417,43.611487400839636,0
Germany,26,-82.46184870515901,-20.841116906389477,E,C,D,C,E,183.85627232195796,A,C,-10.90255338264821,B,D,83.13064360146484,C,A,-15.474753419364173,29.036406767582495,1
Mexico,39,77.29255502766847,61.28180574846699,B,D,C,A,C,-42.49517893049967,A,E,5.079579476539943,A,D,-133.1615363537903,E,A,-44.70774781749091,107.09749154140947,0
UK,82,41.79183568937175,-57.729752750644735,E,B,E,B,A,-143.18015053207884,D,C,-18.16615408612173,C,D,-105.83530189540633,C,C,50.75414001788193,-52.13242567329582,1
China,98,95.02294157631947,-126.61490603377685,E,D,D,D,E,-40.181820355837694,D,C,21.700532139546493,E,C,-28.886327583874294,E,A,-56.396082450823435,210.30753786927315,1
Other,47,-161.9423194616965,-55.43292307905101,C,D,D,C,D,-43.67229001458158,D,E,-189.51196670961136,A,D,3.1562225284683434,E,E,77.06965651692505,-7.430825142553838,0
India,64,37.716014308428434,-68.48956395668463,E,E,D,C,D,-28.230315642349485,D,C,14.660960522487132,A,D,-90.91311037787708,A,D,6.26965588763907,98.18986956557977,1
India,24,125.7298987664019,97.29454192884118,B,D,A,B,B,26.208208743735987,D,A,50.58415202125682,A,A,-32.85820821642748,D,E,-198.51893307824002,175.22567361348223,1
US,18,-43.304577692418796,-24.581475885447116,E,E,A,E,D,119.84980166940997,A,C,-101.67345069921849,C,D,87.0759558762672,E,B,-3.1658965305269215,21.02514709708707,1
Germany,34,138.52873027928234,-100.72188551427084,B,A,E,A,A,-23.869297294923356,A,E,-195.68083148392924,C,E,167.08091725047836,B,B,-140.6690652679183,22.23530861771738,0
Germany,93,-25.581030156430185,137.5498124796969,C,C,C,A,C,-44.4168629231054,D,E,-160.2136828822205,A,A,54.167098398597204,D,E,-80.575362176418,61.38725961022522,1
India,84,32.57112406041141,-86.07529198609429,B,E,C,E,E,-95.8220987131277,D,E,-91.51988266839535,D,D,-9.21832234975215,D,B,-309.86877383991873,25.8304222103712,0
Germany,70,17.773464422319975,38.03293751695992,C,C,B,B,B,15.087002494586214,C,D,-22.52742145643106,E,B,86.13908848453387,A,B,-93.92387957540545,-63.252725271069075,1
India,45,-81.70287481377513,78.37805788666158,C,B,D,A,D,-29.74286204823112,E,D,32.13780545316521,B,C,-179.48142446688368,D,E,156.3600255379739,107.92162872494973,0
Mexico,96,127.8568488242628,118.13466420125394,B,C,E,B,B,-128.10237129401088,B,E,-42.817015255442655,C,E,12.934846801205286,E,B,102.87302228273765,189.04815114520653,0
China,67,-121.2227899415389,2.0864518633442652,A,B,E,E,C,-227.16469727241045,C,C,-9.048184017034703,A,E,48.91956289458076,D,B,-147.1065908527848,30.414475180180307,1
Germany,85,-177.89702005485498,-64.86148234921863,D,C,C,C,E,174.88316433987677,B,E,12.95904136654,B,D,118.13708628453084,C,B,5.7563866324748245,-136.44850802140104,1
India,96,-6.495502119964158,-17.185457942116685,E,C,D,C,C,4.434833526272716,A,B,33.32010794864972,D,A,-30.994150452740854,E,C,-7.827326666350105,-222.64846649846893,1
China,31,-28.69118035300718,-167.99384419026597,E,D,A,E,D,9.03596891520589,A,E,26.00865611094287,C,C,19.588591152055994,A,D,64.96621093336559,-147.37446527674712,1
Other,38,17.64509495467889,-65.89439808425736,C,B,B,D,E,34.72617810488829,A,A,71.73551373665542,E,C,-0.37322975965310234,E,E,-61.02341035020105,-103.41019313317818,0
Brazil,49,-27.749530044344795,-162.28259864604354,A,A,D,B,B,148.45895911882351,A,D,45.65563100921051,B,A,-24.348690425730428,E,D,-55.995071836767806,-62.851658591925506,1
Other,86,23.769822650975332,-40.151706245539785,C,A,A,B,C,-174.33452500594717,E,D,-63.986194378151175,D,C,71.43655502054483,E,C,136.273136015218,38.413654701379016,0
Other,29,38.19012685605292,37.51350616445619,B,C,A,D,D,3.722272540560639,E,B,-182.09856509291538,A,C,-12.967880100877235,B,C,33.11119615442398,41.4828858216383,0
China,46,56.01403273438087,-128.22958857434335,E,C,E,C,A,45.57946748895142,D,B,234.01300944640155,C,E,19.145562320361602,B,D,139.01752723168988,-79.76241660255053,1
Mexico,39,98.92215707715485,-42.80247646617903,E,D,C,B,C,5.809607651537319,C,B,-122.7572346751299,E,C,42.72289248354517,A,A,-72.28654872136397,-116.0276688693587,1
China,52,132.07827407057508,-224.8720375548991,C,C,E,C,B,-36.571254584127274,E,A,-71.4609820077989,C,D,83.76648927418428,A,A,-55.906657910969045,-72.20906369955769,0
Germany,39,125.37213071627964,-48.46677324993714,E,E,B,D,E,7.9842867379075075,A,A,48.224550013750935,A,C,162.92667366090149,C,C,162.2449210101337,-31.127064977968576,1
Brazil,95,49.236486910819494,-53.77617582307938,D,B,E,A,E,27.53543184903493,D,D,59.0995754460629,C,A,-72.41307273688116,B,A,-49.78618862212955,117.33076136760513,0
Brazil,90,-74.96470218755157,-90.49428010751713,E,A,D,A,B,53.549639915176364,D,D,-21.398460553153868,D,B,177.26579437962533,D,C,14.119668360787758,-70.07434340418348,0
China,59,-27.47518444558519,-88.95268238314615,C,D,A,E,C,-52.57200252283722,E,D,121.98504898545775,E,A,-165.48694336234468,A,D,34.40149145935481,67.35006468295391,0
Brazil,28,77.9529807577102,-50.6297040089268,A,D,D,D,C,-37.23711147794679,D,E,180.21171078828488,C,E,-5.311374683632092,B,E,-75.78645606387751,-71.57430243268311,1
India,71,11.896493450845478,148.5078190244356,E,C,D,E,A,190.40025287537085,A,E,128.52135745070618,C,E,69.99973958597982,C,C,142.27437868813445,-40.010906089000414,0
Germany,48,178.12459947157674,38.76340411809473,E,C,D,A,D,-106.41128990031102,A,D,-270.4584827080708,A,A,-118.27970832603825,B,A,-79.15573220212775,115.86497436271976,1
UK,79,-104.05303246823982,144.9770963563901,B,C,E,D,C,-80.92871044075638,C,B,-45.49572032550819,B,C,0.4111069577271668,B,B,185.12094351855305,-60.53953480061727,0
India,42,18.479345128079977,185.25526742953093,E,E,C,E,B,343.49865563363437,C,A,-175.51909720004494,A,D,141.56412257372583,A,C,-37.406149420834915,94.50567677530678,1
Germany,31,120.09910778680057,73.36925233945226,A,D,B,D,C,-99.22990407292347,D,C,42.476936338834165,B,D,-65.64793800693354,A,C,-78.08137051096638,-47.402485766882855,0
Germany,35,-11.773227832343562,-158.04187614003956,B,A,E,D,C,-72.37214347742594,A,D,23.607267892363,D,C,-109.35657248489044,A,C,112.00609549669804,19.52702939780589,0
India,36,-32.95659420727724,-107.05815197548358,C,E,A,C,D,70.26545370878321,A,B,156.17956675472527,C,B,-109.83975278230493,D,D,-16.304228900209786,-18.446991517746497,0
China,53,44.69130889459407,65.74004542785806,D,D,C,C,B,-28.181579276968776,A,D,238.04930461550612,B,C,66.6658567879592,D,B,-103.05827171928506,36.72063754054747,1
China,33,-163.94712448040048,-68.88104812487855,A,D,B,E,C,-141.01897665228188,D,A,-53.82311250995338,E,D,87.99617946538544,B,B,34.96215701764337,31.80939809090187,1
UK,43,134.516915019811,-86.48647059611083,D,A,C,C,B,4.0014552705772335,A,C,-194.32515772100405,C,E,291.0532775807029,B,A,-55.064550466592976,207.03283716247722,0
Germany,49,129.1742356782755,24.46930993656138,D,B,D,E,D,-93.49002860822503,C,E,-41.28456700897417,E,C,-13.052153458230919,C,D,-45.205200852541104,-162.776524910422,0
Mexico,71,74.41432449055192,-43.366303346221436,D,C,A,E,A,3.0958949202332673,E,D,96.50317531931505,C,D,-164.4819737569117,E,D,40.02863308642935,-146.19379798884754,0
US,75,113.79545093296399,74.72466423514538,E,E,C,A,D,-266.2577626215797,C,A,39.52529980203398,A,B,-63.31889617214509,B,E,-26.90917201143167,18.85643061654508,1
Germany,94,-36.35165723878716,52.09263905966327,C,A,A,E,D,71.69315155191913,D,D,-89.98419547464026,A,C,14.649548668276585,B,D,159.54047473842874,-181.5489830594895,1
Brazil,56,-49.7162648166691,118.00556445113304,B,A,D,A,C,80.82162161105732,E,D,73.20182697715447,E,E,-137.13520086937956,B,A,-104.8748366078997,161.94072034841906,0
Mexico,57,-148.41891422405925,-26.02581424825818,D,B,D,E,C,3.2071786541223326,E,A,-15.537584536276453,E,C,109.22782526524621,B,B,325.0444596240933,169.98603200063437,1
UK,32,-29.131844178204314,140.03239164351527,E,D,B,B,B,85.21338579043501,B,B,-93.20639675986348,D,A,-38.25795584502944,C,C,2.4733807431398036,151.62124743170784,1
India,95,103.86338802803552,112.73354359767455,E,C,D,D,D,19.97328880962842,E,D,27.772367129354265,D,B,55.61031232409691,D,B,-11.086304562933796,-333.9320607781701,0
Mexico,47,-78.28586010811149,-67.88828961290247,C,D,A,A,D,96.92020804145415,C,B,-203.46076866299478,E,A,-205.54494543520656,A,B,61.78734622272616,142.24048996823802,0
China,39,-132.0195621402244,-21.91454360234422,D,E,E,E,B,198.78461427908508,B,A,140.3429892068425,B,D,81.34678758726747,C,C,18.512012103450797,272.55903903507266,0
Other,98,-58.72501208843674,91.95986185522823,A,A,D,C,E,-9.887294019125388,A,C,80.09066583265174,A,B,-178.12691664479544,E,B,-222.03210233216174,82.1030636777868,1
India,31,117.2358014349815,23.252254327594997,A,C,E,C,B,9.52548398887906,D,D,-41.042780240450924,A,E,161.3990999781753,B,D,31.617936096880296,-89.74681117273352,0
China,86,-62.34149829573459,-78.8163676045356,D,E,A,E,C,-257.6880651854381,E,B,111.2831392695986,C,D,-24.845923228526352,D,A,71.85460619580894,-46.509420558345454,1
China,71,-39.69202722867247,14.578985572926017,A,A,C,B,A,71.88336526831274,E,A,239.22592080946018,C,B,62.253658673765734,A,C,-53.35011583476137,-269.6743400771992,1
UK,80,-33.4668067935703,212.41030106153502,A,A,D,C,C,213.48057216514385,D,C,144.62907029765267,C,C,-76.06960872328422,E,D,25.281484711887014,-122.48521380781227,0
India,95,-14.64976136210552,43.063691778780075,C,D,A,B,C,-60.16226548862609,C,D,130.09668412731915,E,B,82.15478932575053,C,D,-16.62648043333944,12.688523032309426,0
UK,79,-108.75449242705328,-51.0530977622219,C,B,E,A,E,3.400643992509004,E,E,54.312120035186595,E,C,-151.2036243331338,E,C,-114.31241918025394,-127.02030193339297,1
China,88,-15.964117898199131,-43.73060284599211,C,C,A,B,D,-66.48710164219848,C,D,19.21835691180932,B,C,121.22860465221108,C,A,34.253439307924495,154.4299334707058,0
Brazil,61,90.55143917818475,-92.07271455716169,E,E,D,D,A,41.50538611286142,C,C,-6.857750366064576,E,B,43.56154277258491,A,D,144.20258256455557,126.23077190108147,1
Mexico,57,111.91855343750024,122.46631173640318,A,C,E,B,E,67.69742265624559,C,A,-12.834998104821912,C,D,126.28797531850446,D,B,77.55119289235,61.88529907193091,0
China,78,-190.5779529920258,138.3047204977104,C,C,B,A,C,-102.15995003296663,E,B,-161.98581937069923,E,D,-100.27270160758894,D,A,-44.0089345582075,-7.567973219052017,0
India,74,-78.44107957064726,-104.51059567428405,D,E,B,C,C,-62.76626372829017,A,B,-9.087296396176255,E,B,118.69273174675088,A,C,114.99164771457373,-0.39747448654753603,1
US,53,69.13615693619023,2.647461511100967,E,C,C,A,A,-110.40550463636325,E,C,63.36524817825069,B,C,151.18476652902214,A,C,-121.62962521535776,46.65142833600231,1
UK,69,-74.543641000662,-256.3640159349205,E,E,D,B,C,41.45794133320049,C,E,123.16909896029686,D,E,-46.354062612427356,B,B,-15.308822590044361,-3.0444616330801813,0
Other,36,38.705968223081776,77.85431915346373,D,D,D,D,B,-117.31345448214286,E,E,-35.99447228724168,A,D,120.46649072189051,C,C,74.50770100284653,-17.434547006935734,0
UK,79,167.53550954872946,-64.40955300742297,B,A,B,C,A,-128.7584643883716,A,C,-68.65268484143851,D,E,20.82332659526577,A,B,-7.598780636456078,-63.07350249518908,1
Mexico,20,90.5590136829006,119.50092840274115,C,D,D,C,B,-50.915157861750714,E,B,75.74961224188587,A,C,175.6295106977793,D,D,154.1486154930166,-66.64461680137546,1
UK,63,171.13367494344217,-57.89963319111544,B,C,E,C,A,37.60419938937298,D,B,-64.70222683307865,D,E,-95.27200540647627,A,D,-119.24501972266128,-174.38551975537467,0
China,90,84.92082981683701,71.06190719615651,D,B,A,D,A,23.572393593795322,A,D,60.92074046077155,A,D,118.50398016653665,A,D,206.5960930786287,14.654048321612725,0
India,94,-23.501156631981893,-91.70005298053823,C,D,B,E,D,-12.02420958175125,C,D,108.14910632831743,A,C,-68.48784577791871,E,E,-182.10844594622355,-115.11301335540153,1
Brazil,70,23.82330213740464,-99.41345910625641,A,C,C,A,E,-208.9776950007336,D,D,-150.98629230633784,D,A,-10.551001470329274,D,E,-194.57373464622546,1.1194262725188378,0
Germany,98,50.47423028084662,-255.46908749085026,B,E,C,E,B,26.014465065513736,C,B,-145.4636051197828,D,C,60.38748552621874,C,C,124.40767471792131,-141.5638940109968,0
Other,49,68.68134660815227,58.28445220963431,E,E,B,B,E,-6.311474442090249,B,E,123.00743612665524,E,C,-45.291721163098224,E,C,-135.54846770326662,11.052134033662345,1
Mexico,66,-198.8320416591722,-222.81455910911464,B,D,A,B,C,-27.76445029061847,E,A,-14.23825636435657,B,D,-189.29287636581498,A,A,65.86473530179589,-155.64794283251925,0
India,51,-234.39669163449977,-46.31411576240258,A,B,C,E,A,6.203218617832644,C,D,-49.41818779648703,E,B,158.04139626958764,C,B,136.1219654386025,-114.82748204596744,0
Germany,20,-106.89075152981913,-160.5164384286546,A,E,C,A,E,-43.19879754880734,C,E,47.363370474570104,A,E,7.259628354483934,E,C,-58.729369834486114,73.00458042625637,1
Brazil,21,-61.52361041967674,-185.4890458296723,B,A,E,D,C,-207.89189702254478,C,D,156.77541030011957,D,E,91.45109380326669,D,E,-153.3696452616654,5.479914765149646,0
Other,68,46.03922984480439,-26.62700275183153,B,C,B,D,B,14.863133618377244,B,B,140.31040634498547,E,C,57.890324712645395,A,C,-173.3385524197776,-175.5274166709443,0
Brazil,73,18.824387478291882,-8.562816923271646,D,A,D,C,A,158.96879740336584,E,A,-34.22943632080086,E,C,-58.69700830220663,D,A,231.19532363898196,18.52881414191089,1
UK,96,79.56190487918573,-31.939407105370744,D,A,B,C,B,-192.15179190386695,D,C,228.1612530217691,B,C,-129.12631177612278,E,D,-16.37534580033175,-41.5125851483887,1
India,48,-153.4261016124383,-39.73876429304284,B,C,A,D,D,-41.797218783069376,D,A,-161.9978863149701,C,B,49.508804421604395,C,E,-25.79569090674873,50.40791358041865,0
Brazil,41,-65.26226528296189,-191.5823039806542,C,C,C,E,E,77.13346539595246,B,C,6.492670158150663,E,E,85.15599584272913,D,E,-40.0696281202289,-56.501608338277286,1
Brazil,89,1.0874383493058377,129.40756710487486,B,B,A,D,D,-64.32342595731144,A,C,24.278501985065244,E,D,33.62800425909847,C,E,47.00734197786866,45.257714424808526,1
Other,69,-181.51636871503882,-20.091560163269524,B,E,A,B,E,89.43335510675628,B,E,19.507802383825997,B,B,18.637855873638376,E,B,-60.09883781328343,-20.641187098108524,0
Brazil,77,18.68928979389016,-60.14472719330715,A,D,C,E,E,11.825497993401148,A,A,-140.43329787523817,C,B,-88.73166333189364,B,E,108.52294192963285,-54.695665832330334,0
China,92,21.943276743173843,3.7834082136231393,D,B,D,A,C,-239.6655627828288,B,E,96.04739688689097,C,E,-123.76555989587175,D,A,8.133049802518206,99.84104231457457,1
UK,43,-16.440326833203084,64.1526459947961,E,A,A,C,E,43.91950073592661,A,D,-67.93182642149537,D,B,111.89426647549318,B,A,-136.14769335433687,39.688693266296404,0
Germany,36,130.95420885841475,23.573610130230563,E,B,C,B,C,-112.53744076569873,B,A,-19.421819648952248,D,D,24.729102435886144,E,C,-39.059786742829075,90.34004941763536,0
Other,75,186.88282149994498,-45.99067212386536,E,E,C,B,D,-40.96004543576675,D,B,29.019835693154793,E,B,199.08459225499507,E,D,89.79498840128115,191.6815858531079,0
Mexico,61,-11.82552872937831,-2.193425682096525,C,D,A,B,B,80.823542618284,D,C,-24.447984207087153,D,E,-79.30343725723814,B,E,-9.007076310039363,33.95707461462153,0
UK,79,-5.454141148556941,141.0323102840328,D,E,C,C,E,186.17476392841826,E,A,7.39729451382621,C,D,133.33189020967725,E,C,106.19850766804093,103.39155128194706,1
China,60,-11.185825319848268,-13.278953240370711,A,E,D,A,C,-178.40919610760233,B,A,104.3321881486002,C,C,-23.498258684103636,D,D,-143.22594305571232,-165.1068571550185,1
US,72,155.9892894369658,-113.5069994679785,B,C,B,E,A,88.27891381164213,A,B,-11.408067964697729,C,E,-168.9924577229903,B,A,45.18759319069691,-45.42420748863747,0
China,52,18.730170435308306,135.0254225441389,E,B,D,B,E,121.48187783487268,A,E,-2.012294482505748,D,D,-32.612595275826074,E,C,-70.84562853164776,61.64526724390834,1
Mexico,66,37.68610914581364,33.68797355875893,C,E,B,A,D,-148.64571536742474,E,E,87.18459703391215,A,C,72.14118297831955,B,D,-212.63231223790658,118.77888163705748,1
Brazil,19,-61.68033892995153,46.30609593875465,D,A,D,E,D,-46.13527013582199,B,A,28.47579697264107,C,B,21.264237559708953,D,B,38.26523194079504,-136.82204916698169,1
US,93,-129.64291627768733,42.34106999601707,D,D,E,A,D,-265.0581382038312,E,D,23.309035216839668,E,C,-188.87204749735383,B,A,-48.00589725297777,9.426853539873383,0
Brazil,65,-19.05156524720042,-165.36313623736882,A,E,C,A,E,-79.74365529336684,B,A,54.697794012304854,E,C,-10.65759363754106,E,C,223.36828784115332,-32.47055302743188,0
Other,56,58.54758153266593,12.843894986958137,E,A,B,D,B,-53.18134639980268,D,E,83.91455256954151,A,D,54.52025084370471,D,B,-162.34155107115066,-33.22353133616313,0
Germany,83,115.66808128598873,42.35791291452753,A,B,C,E,A,134.640459940123,A,A,47.02068575105631,E,D,-63.09192691486209,E,E,102.82457573807795,154.07649961760373,0
China,89,-18.581544304609945,312.1632004444536,B,D,C,E,A,36.08025479261523,A,D,45.42264273773571,A,A,155.96850638795408,D,E,-33.59383617678601,172.37585731788664,0
Other,38,129.6839952014081,-123.67293940390516,A,B,A,B,C,-23.7432638757602,E,A,92.24834469470211,B,D,-43.86954956008455,D,C,120.27903013285702,-25.73157486231431,1
US,57,17.314609916076783,130.08219091515105,C,D,D,B,B,163.3324226930901,B,E,-96.23424762284651,E,C,58.98723430024822,B,D,106.30594012330484,-102.01671884632029,1
Brazil,66,89.28313868365069,123.82110968662148,D,D,B,B,A,41.51667509887215,C,B,205.56108401672958,B,B,163.86744291252296,E,C,-54.66305914771104,-50.9176053500599,0
Other,89,21.065366009445167,-89.34781172440532,C,C,D,E,C,-49.76099428583204,E,B,68.82759784747546,D,B,-1.7029775859308558,C,E,-21.284682463653695,44.19802814071343,1
UK,65,165.86189623377743,-109.48169956912824,E,E,E,E,E,-160.68874353565673,D,C,48.34773876409714,C,D,15.647857318082025,D,B,13.438391205201897,-65.1442872775479,1
China,61,-113.36420074213827,110.38974162005606,B,D,D,C,B,10.01913175676691,D,E,-52.287056244797135,D,C,108.36824684663402,B,A,-103.42215949922426,-16.29196567873796,0
Other,88,131.18530465917706,244.9864662760328,D,B,D,E,A,-195.96819171389822,C,C,1.1234742653988035,D,D,110.13893670091382,D,B,-108.69429122473304,-3.6211355564957035,0
Mexico,79,37.58881120986944,-226.72936405970404,D,D,A,D,C,-188.7965460168859,E,A,49.917579187619644,A,E,-46.83854477284679,A,A,-25.505648416512273,42.569796150464654,0
Mexico,36,17.118601969450516,-15.22532551005307,C,A,A,D,D,-163.43518191278892,E,A,-54.16019794841201,A,D,151.68239692453201,E,A,-162.39460874617546,-130.51131495114717,0
Other,38,218.22692760026845,-15.46485268949176,B,E,B,C,B,-29.509386000343703,A,A,-8.980561787449792,B,B,19.97610401601061,D,D,26.148183404846435,43.10958894820507,1
Mexico,55,-40.736400073799324,105.75528006820318,B,A,B,A,B,40.420859679109626,A,C,-48.164825521061026,E,D,82.22470964487171,A,C,-50.018929259512625,199.4407504579597,0
