AGE,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
32,Jewish,E,-89.0584344163258,49.040306923293066,A,E,111.74693557802912,E,D,-164.51201157627992,B,-52.51248851434925,92.81874379340486,E,A,D,C,-94.15847687067472,-17.684647168998257,B,0
77,Hindu,B,10.79042989443895,24.606123071004244,B,A,-51.635960550628944,B,A,81.11012767569544,D,104.26155201132461,-91.48501130856037,C,D,C,D,38.222022973058586,43.244403302409374,D,1
61,Hindu,E,-99.41014872840124,25.487602745513822,C,D,-148.40906870637627,E,A,47.20602069706963,E,-24.91836657069583,203.01763044317528,D,A,E,A,53.0704340111027,-40.80971974660569,D,0
51,Muslim,D,28.277204772521664,-145.8634449799151,C,C,28.282038410031006,B,C,-28.018862605868865,D,210.26733744972796,136.1299652539704,C,A,D,A,126.11102028216898,100.57062566982606,B,1
23,Muslim,E,-36.32315127395692,-168.16843891360693,D,C,-108.93322438205162,E,B,-83.41735272448221,C,-19.936313492534698,-113.81009750447062,C,D,C,D,-92.17534519498835,31.56508955675188,C,1
54,Hindu,B,-163.8106790001654,-108.73013349345038,E,D,-49.273783660650885,C,D,-89.7360680133137,D,73.28262244154556,-40.57621393142781,E,B,E,C,-7.6827475431405805,-181.61824799258434,D,0
63,Buddhist,D,-52.33314684666806,89.68075895386058,B,D,194.66065611063053,C,D,-140.01286608971282,A,-68.74913722215553,-104.15582602205326,D,B,E,E,-15.637551946672437,-17.177077566623392,B,0
71,Buddhist,B,-71.0969319870133,-41.15123856558691,A,E,-39.62709129061482,E,B,20.981334926405275,E,-20.91322817143948,-203.43781764212113,A,E,E,A,28.5954802537578,120.09838805743323,A,0
39,None,C,41.584683821595604,-80.98600582443515,D,B,-1.261069718174616,C,C,-85.01804733416827,C,-70.25140392331546,125.05873437777846,E,B,D,D,42.66578151488803,104.71355651877768,B,0
38,Christian,E,-63.81698724651024,-10.945013006995135,D,A,129.05203293632132,C,E,116.85278491587758,D,-28.681389243047462,0.8400597999814389,D,A,C,C,145.47809499144344,95.13101172383274,D,1
38,Christian,E,17.225863015933175,-159.22844991173244,D,C,-46.25257746314519,B,A,-12.108966733670973,C,120.16676423273658,65.41155074828173,D,E,E,E,6.053177324963918,53.82104503238019,B,0
31,None,A,-169.52352909766176,69.98900880882685,C,C,-101.47522972014234,E,B,67.1198044469787,E,1.0181875453481597,-131.5346421740827,D,A,E,B,-301.8271070450321,58.84891149476209,A,1
75,Buddhist,B,-89.46126451504509,101.96931287051984,A,E,40.135022742380976,D,D,79.3837864963438,D,-117.86338696661069,2.3887653862439557,E,C,D,A,-51.99080555649934,152.22759159272707,D,1
60,Buddhist,D,-8.459625429207122,123.39959686268678,E,E,-15.441329852816096,B,C,120.1433891118628,E,-34.644906351238006,-30.89796611958338,D,D,C,C,-115.70008338005653,68.23070061340898,A,0
45,Jewish,D,-17.061278066738097,166.39522163614083,C,A,-7.066591712505874,A,B,18.910750974880308,C,238.2522542555739,117.671424075882,A,B,D,D,67.036736208651,-21.142050664202774,D,0
55,Jewish,C,-5.922331655923718,105.65147840624786,C,D,16.213421191235884,B,D,-14.307446125687957,E,-15.503673574263624,79.27078509337139,E,D,E,B,127.33840523551676,32.31085655105224,A,0
59,Buddhist,C,-119.16157587315928,-82.7130062915451,C,C,-126.94441704682407,D,A,3.919178197189016,A,-17.642481054353848,58.13206953550403,D,B,D,A,-140.0450914637557,0.33420492619101766,D,0
27,Jewish,B,23.13423798686393,20.910755360251475,C,E,-70.5263191274769,C,C,133.64123585464068,E,-200.3568567382243,-33.648779007569466,A,E,E,A,-90.4669259208828,174.72227474309852,A,0
71,Christian,B,9.849307173073903,-86.37205416487804,B,E,-109.72587647262864,D,E,46.438379285327684,C,107.76316911785734,-112.12644254931507,A,B,E,B,115.21101214214514,208.4485036651074,A,0
53,Other,B,31.56646673177097,-28.803960226242857,E,C,79.27903846656137,B,D,150.9038523068546,A,115.24115865208606,-74.36124388923778,C,D,A,A,64.67826286108595,82.55238656372754,E,0
48,Buddhist,D,34.00172815785199,161.5999029825849,E,A,-25.222912687649192,B,A,186.39405406129404,B,94.64174453183774,30.394665358751517,B,B,B,A,48.27403216206133,41.84694606141953,B,1
31,Hindu,D,-63.733706448734985,33.33934398567484,C,A,-5.821557628217129,A,C,-57.99722614895618,D,-96.21247595446351,144.66478568209786,C,B,E,D,-124.75813298395195,-87.49191991838651,E,1
32,Hindu,A,24.96475345537812,-184.5184130007622,B,D,39.67297094827376,E,A,-69.12385896626483,E,-71.57438324062564,82.48933529211119,C,E,E,A,-129.51077561406345,-9.851950441402192,D,1
66,Other,D,20.700503527463,70.99614577558634,B,B,-156.49553032775597,E,E,-180.99962875795612,B,-76.08664789018304,-46.750209433827266,E,E,B,A,61.52218391196178,-128.86447689738665,A,0
28,None,E,101.86457515358222,22.41703281611746,D,C,-23.43773005625382,E,E,4.903100714349651,D,-57.43877206598235,-103.57747541134046,A,B,D,E,21.1810362401335,-134.03130994818443,A,0
62,Other,C,-29.767721153434373,14.243557613521773,A,D,-67.70352246279748,A,D,-16.15257013695143,A,-72.31646303268118,101.90467416595514,D,E,C,C,-82.7779657639587,-96.75858597810631,C,1
52,Other,D,-231.37683068009238,30.480855290436025,C,A,65.58194973750192,B,E,-34.76036153558073,E,179.57756977694288,-60.81977142881798,B,C,C,E,23.191004135047802,269.6201021654519,C,0
69,Hindu,B,26.788905073054735,267.05225356114875,D,A,-149.22777084548565,C,C,-9.249310621795921,C,-189.16425617777415,-42.24435414769768,D,E,D,C,-16.02404776673496,-55.11725986957621,A,1
40,Jewish,A,-138.9457908467654,129.36569123806538,C,E,26.292844494964097,E,A,118.86286722078796,A,-20.055377823724076,-172.93353076845563,C,E,B,B,-47.16050404382423,-67.62306755562491,C,1
19,Jewish,E,220.4658888061473,72.11113997609921,E,D,-238.58103966389712,E,B,-36.16525399644111,D,-78.93985239082542,-110.77115147428862,C,A,A,D,95.79502780147507,56.396357644463166,B,1
22,Other,C,-63.75563614778621,-115.42660195346686,D,B,46.1232655663438,B,D,60.93540544182735,E,17.41698781329574,84.57831006511593,D,A,A,B,10.109022820763368,38.648869299339886,A,1
40,None,C,28.635416907232397,-263.95860151565455,C,A,75.6510691536074,A,D,112.06569770317361,E,-6.474632067180304,42.25246860987354,E,E,E,C,-30.16175207507143,117.2748569131359,C,1
23,Other,C,84.68763485342497,-33.316226791992655,C,B,97.48473287281365,B,E,-178.50116774897427,A,225.70815311131346,25.20201407865968,E,B,B,D,-48.81874968826501,88.34844657735245,D,0
63,None,B,52.721184903346774,70.37975053851177,B,A,27.112962171330434,B,C,-59.207139142003115,C,-22.818671919728143,-26.282120098231065,E,B,B,E,-170.8990817074427,54.77501895283062,D,1
61,Buddhist,C,17.381775213584973,104.39800234916645,C,B,54.837404435832426,C,A,84.09420508964887,D,140.95391705913968,35.56962355670175,E,A,C,E,195.64039212549403,-78.62658195627404,C,0
45,None,E,-220.419161701474,-138.46087259084968,A,E,-43.32102124695573,D,E,29.4808413158959,D,-63.26334635989587,-91.32970499612591,A,E,C,B,-73.41235133045748,97.30212878973077,A,0
66,Muslim,A,15.978157585511376,158.40595112099902,C,D,26.870134107846393,C,C,158.63537586050765,B,62.70394348445727,145.51981101836992,D,D,C,C,-65.55893809619846,-52.752344002781534,A,1
46,Hindu,D,44.95346297594694,77.15733223029798,D,A,57.95892062814677,B,E,-62.699590513674906,C,54.680324308102215,-40.25795667732399,A,A,A,A,21.869873394678,16.047641432034748,E,0
68,Muslim,E,111.890210940253,82.66901295232172,B,A,-137.70389855256425,A,E,-59.02944366488612,E,-0.9552691993722204,64.13438401274571,A,D,C,C,81.44017691258213,-152.55555958695894,D,1
31,Hindu,D,96.02766689765134,146.43637451253184,C,B,84.85609344434486,E,D,-9.471214830831737,D,-112.20196121986635,37.9053497721906,C,C,A,D,-114.73064281066405,46.889641743134185,A,1
75,Muslim,D,23.65253680611214,-197.2397594214863,D,C,16.725603620584586,C,E,60.20715849092544,A,-68.33067588709193,-59.30031287673818,B,A,C,B,39.26997775112478,57.63469468380234,C,1
71,Christian,C,-134.33651990025314,9.725601368701668,E,E,127.15367726211215,E,B,-105.21069048415075,C,-186.4688326982973,-222.64963039778908,D,A,B,B,-93.40790714232593,26.480753194887107,E,1
57,None,A,173.53816533973622,-142.66500905626725,A,E,-248.30676856392677,E,B,56.64849949994062,B,-94.59581326194622,-19.7320263789448,E,E,C,B,60.4095142712479,-103.57108014435548,B,0
34,Other,C,117.97811088894186,-14.992947869514289,B,B,-128.5559061463988,C,C,-61.83527565895213,C,-57.13417838321521,59.58045895765125,C,C,C,A,173.48147744623176,21.525350832034064,A,1
69,Buddhist,D,64.0251045271789,141.04316066466194,A,E,87.8780212647886,A,B,-31.36474183678089,D,-75.00390411016879,28.501642881686955,B,B,E,A,20.007779993320536,37.92975167263287,B,1
48,Muslim,C,-56.143409157648264,-108.82948445410241,A,D,173.5157891889668,A,C,-26.268236972941907,D,23.206193551971133,84.00030530037603,B,B,E,B,-73.19168910447644,-50.22354514523217,B,0
47,Muslim,C,-32.18160949094912,-88.18596668763833,C,D,32.271643933757765,B,C,89.04437181689121,C,-3.4305518163214406,-65.2419608404307,C,E,E,D,-9.384773051220833,-171.29589363826122,B,0
68,None,E,-167.29888776551087,11.431627804338115,D,C,10.002325934690042,C,D,-128.361970895281,D,-31.126470536245137,3.554503442250254,C,B,D,E,-33.81143369421726,84.3342341600767,B,1
75,Buddhist,C,-2.5554182310414726,-8.63283680451211,C,C,54.95893507858253,B,D,-75.34176760384105,E,38.60779389167294,79.95477998602041,C,A,E,B,193.71735569094864,-114.09071586820222,C,0
46,Other,E,-7.765509252581333,-2.8717321572918646,B,A,25.1027624165771,B,B,-61.28996755527913,C,-133.4532360645863,61.15591958359424,A,B,B,E,169.61905184744646,12.694533989468832,A,0
72,Hindu,D,10.88543253986404,73.19329748139874,B,B,93.33278031391447,E,C,-107.29017167502262,C,73.86535328603932,21.500998069336543,A,E,D,B,42.62842895702565,34.80374004391049,D,0
52,Other,C,100.32611160055495,5.513725546815762,C,D,-30.290039199699127,B,C,28.08273777463542,B,75.4563414732188,-15.15270119372783,E,B,D,D,16.187150247313443,-41.17290026677499,C,1
35,Jewish,B,43.03450774543681,-62.193016195217645,D,B,56.65981592467033,C,B,-25.06953684982652,A,22.224399457705548,-162.07843848352752,C,A,E,A,-102.63250159792999,-227.63527019435386,D,0
33,Other,B,-143.00203591533196,97.90922267067234,D,D,170.51845520220758,A,B,-99.20934358070323,B,173.9998236411704,12.359853859462216,E,C,A,C,46.69957847747695,195.41852267623062,D,1
76,Buddhist,D,54.726141666335,141.27964216068222,E,A,78.49914951458334,A,E,7.335696741951911,D,-53.09914290532052,67.76801743172605,D,C,E,A,169.57198833010983,42.48134323873435,D,0
33,None,C,-175.34979593117225,-75.20153756518329,D,B,-52.35487605728638,B,E,41.731059726915795,B,-112.33236327294556,-85.3254551805849,D,C,B,A,-75.1431553112332,-127.85016998616643,D,1
34,Hindu,C,144.64728442606565,40.49395795360115,A,A,245.87469748433156,B,B,-106.77917584687222,B,-1.175843262163491,-100.24663423085019,C,C,D,B,-25.231688919967,18.70405474404879,D,0
44,None,B,-38.98552850614895,50.270808770006084,A,D,118.31513276299461,B,B,-26.264886924528163,C,35.96277821556592,111.295604410866,C,D,D,A,40.92500777264488,-257.88967823718195,D,0
78,Other,C,144.55635561924262,2.5515406787115538,B,A,59.46780611392249,A,B,32.90129606461529,A,20.952470368195044,-49.91004815523234,B,E,A,C,40.29205487807189,172.80032995727709,B,1
61,None,D,61.342749023361556,84.77737620292754,D,B,103.95233106440578,E,C,-11.774949505393025,B,69.96830776927759,34.6534038466411,E,D,D,C,-170.71315244054506,-25.11476333653314,A,0
70,None,E,67.17906087201165,225.2458407993317,A,C,60.782110342636905,D,D,-47.870742341856236,B,211.90633137920793,-141.34619270247651,D,D,A,B,43.80892786624885,-38.09742629074732,D,1
28,None,E,4.398710992179778,67.886843153874,C,D,12.731546568212362,E,B,23.23616490784161,E,-140.9649241922031,-13.674476736112679,C,D,C,E,85.5690469383729,-96.57852475555762,B,0
48,None,D,135.61511492575426,-81.16946622433923,A,E,-68.18061470480195,A,C,17.753167049592737,C,51.02764225048569,-32.25240794283315,B,A,E,C,-169.9573710365943,-26.3403109665979,A,1
45,Buddhist,E,-90.01355810825255,-74.82343777872148,D,B,115.0040523815536,E,E,90.57800773041724,A,132.9196356794458,-57.95758504716171,C,E,D,A,-25.43765017141167,-33.790639238803635,C,0
28,Hindu,C,75.59013778575715,-35.28902229683615,E,B,137.38958145669676,C,A,68.09072248272268,C,100.56405222682783,-68.17163415504362,A,B,D,A,-15.975235003922334,8.914504826349988,C,1
37,Jewish,C,118.41475989836752,30.863023355774423,A,E,19.338620726178064,C,C,8.054750262597238,C,-65.63308208762648,57.52541688442766,C,E,D,A,-43.28804431602214,-133.26505030167348,D,1
49,Muslim,B,-8.985712373072976,37.80050488588342,C,B,187.91219963466185,A,B,-100.65466681378274,B,-66.72326131323362,-15.807455985211366,A,B,A,D,29.287160149827933,-102.09746824664208,C,1
62,Hindu,A,-40.086170708233865,-145.13545591040855,A,D,18.73215561984761,E,C,-22.62163328184541,C,-11.903199227754508,116.576258979744,C,C,D,D,-178.56244861921914,-25.02759961160021,C,1
34,Other,D,87.72613977876979,-217.66500172261675,A,D,0.900733741594829,A,D,42.60092547995984,C,-97.62387311044837,-163.05197236872527,C,D,D,E,166.64699499844713,8.170217227823457,E,0
49,Christian,B,37.61325004797162,26.411922048853103,A,B,-126.13412555831718,A,C,-85.36975476816431,D,-32.263568118710616,-176.45021896841214,B,C,B,B,-22.788239917631547,-123.06847567060105,B,1
25,Jewish,E,117.75516462942994,-25.57330603318624,D,C,140.14049707753213,E,B,-76.55313724444184,E,20.54942407052635,240.53058401128183,C,E,D,A,-29.964257196849214,6.013942910017691,C,1
44,Muslim,A,-56.604934455964354,26.163436610540924,E,E,-52.308293278353126,D,C,13.676481217586764,E,32.3361421843644,165.07035898605596,E,C,A,D,180.9532582952551,-135.69152075769415,B,1
73,Hindu,A,222.4176590134931,-76.87222523727591,C,D,-41.76242766156454,B,E,-57.803881401906324,B,-17.69435938761866,-117.80552149306452,E,D,B,E,-223.65598991326493,95.47236792247799,B,0
41,Other,A,-38.446391870961925,8.94738140288893,D,D,34.4990511001858,D,B,29.045217631103508,C,-27.80652517527634,-16.567325242464623,D,B,A,E,-104.88255791365945,77.80390128982556,A,1
41,Jewish,B,44.13576948978632,-138.7947033199199,C,E,55.38110226070446,B,A,-34.91750408318007,A,-61.16492102565417,-40.31403842040702,C,E,D,C,-61.79885171963762,-89.70326682048358,D,0
68,Christian,E,-96.07107967028655,-56.44067790365168,A,C,166.29971461103307,D,E,-46.51924566432973,A,-130.91423940371223,35.57622110082628,E,E,C,A,-74.01508885403035,-108.39868509731541,C,1
29,Buddhist,B,70.96780044639034,-48.67012803295267,E,D,111.81331892855965,D,A,160.42643995484323,B,157.5852142539341,159.0894850610864,C,A,B,E,-36.01314977003669,89.65364656742173,B,0
56,Christian,B,44.635092565777704,-48.606764852108356,B,B,49.89509326369093,D,B,-99.59956006781756,D,117.29622767343511,76.76985845801147,E,D,B,A,-144.20895747134304,89.59267354140596,A,0
76,None,B,-6.227836162542926,227.41255792767592,A,D,27.63573681257658,D,D,59.13921647164546,B,108.74678709109251,-8.183095866410044,B,A,D,E,172.64622485065533,293.3985062987404,E,0
31,Hindu,A,7.486623670891864,-46.70387476985392,D,B,-126.56660922279026,C,E,78.97807017299054,A,-81.23277897255564,52.891815045816394,A,C,C,C,-34.957961240301024,39.75582323987305,A,1
68,Christian,E,1.4991051755539786,112.83863208993834,B,D,-70.58234188726236,A,D,216.95921852166103,B,-90.35874961362981,-94.73386423443677,D,E,E,D,-154.30228658081776,87.9951692148185,B,1
68,Christian,A,-125.43492810477794,67.45159968523558,B,C,-17.137782614617382,D,E,-23.79018343192222,C,-102.14894771146929,98.1416029500864,E,D,A,A,35.30546233877941,-132.94422159702478,D,0
64,Other,C,76.72953350718416,-5.42655257019593,A,D,-153.9656989108637,C,C,-114.58267440448368,C,95.66489616116279,-166.533900632861,C,A,E,E,-86.25445219574698,-105.06055693059915,E,1
49,Muslim,A,-210.95952331346498,36.50921830607617,A,B,-38.212425857410935,E,C,52.24656873408923,D,-136.8478620083038,-78.8501956579318,E,A,B,E,-63.81527631805357,-229.9021744164888,E,0
74,Christian,E,73.86232968714928,19.153368977317506,C,B,276.5715210255488,E,D,21.848494377379705,E,-158.37881656894788,-95.85673104754603,E,C,E,E,13.018882772551033,-71.14564381992432,E,0
43,Christian,E,13.265249307266224,148.80529035974067,E,D,-25.115116673833832,E,D,-137.50345520772538,E,16.144855868951,-17.57469336709766,C,E,D,E,-26.63309306627813,125.38639932792685,A,0
56,Christian,D,8.035599925140229,78.00535580943979,A,C,-101.75355617873805,C,C,38.3347726116398,A,30.993612764665702,-41.32431756053756,B,E,E,C,61.39665057778908,84.82616162642474,E,1
61,Christian,B,-29.616217485225583,-36.58995394373742,A,D,-18.1073800684974,C,D,-30.310021131625277,E,-11.68570920890442,91.99396943744276,E,B,E,C,31.692437683342174,113.02899473623415,B,0
70,Muslim,E,-116.413314521203,73.3915928000647,E,A,64.3909296547442,C,B,221.34964613503683,E,-64.74705919325068,59.32684864006731,A,E,A,E,90.56658533581819,76.74382310148147,E,1
75,None,B,-151.42334342005955,45.17489923054314,B,D,-31.293014616655757,A,C,-61.806709650948186,A,-13.207739004840152,89.44628643962427,C,A,E,A,-71.12118256729629,-32.08536708633743,C,1
62,Other,A,-89.91400284028403,-36.731935538497865,B,B,-0.16560430796957737,C,C,-30.734105073513796,C,5.431285911172036,-47.49136286374141,D,C,C,E,186.2544246828003,54.620825711758336,C,1
19,Jewish,C,-68.08726793794366,12.323534312179378,D,D,29.896604022732692,B,C,186.13482026605212,E,-3.094328146246267,-20.884246197741607,D,D,E,B,103.62076495035379,40.42547436015986,A,1
69,Christian,A,64.50089316950067,-13.330135456487346,A,D,-99.11290414558725,D,D,-41.79445348177943,A,129.63559770885206,213.16401756006158,E,A,D,B,33.43004508845585,-45.993247344205045,E,1
37,Jewish,B,55.772990525973185,66.86393728022475,B,A,-42.574485368897506,A,A,182.76024542213256,E,53.936284190990655,-11.06338505654205,D,B,A,C,70.40764340630517,-176.40352826685032,C,0
71,None,D,-84.3594020067672,-137.48497636188435,D,E,54.68839766144683,A,D,-1.2681544368952968,D,-36.69359388618341,8.270496172754992,E,E,C,A,22.325583920887723,-37.62015181221056,D,1
25,None,A,-97.46071937701221,13.618274775311448,A,C,-13.207088005682888,A,E,-39.17466571111764,C,32.27407674862917,109.52506841762369,A,C,E,C,94.23910185624786,-128.10626272995427,A,0
30,Other,A,-23.435345374944355,-52.43857006177173,D,C,70.05972255710361,A,D,-98.11819392168562,B,-0.15564833983527712,-39.56751031310174,A,A,E,E,-30.308812259658698,-103.49889867538984,C,0
39,Christian,D,-102.80212270171401,169.5406989996532,D,C,-47.13864233595733,B,B,21.743399604349083,D,158.22924831676582,-102.55961707786052,B,D,B,D,19.35023457680768,150.78150573582235,D,1
40,Buddhist,A,10.758316535669023,75.47343860304761,E,C,-49.38956211676698,D,A,2.5629877221563646,B,-34.74206822012012,-3.1130902463827255,B,B,E,C,-8.236090629038186,-33.73866717808186,D,0
79,Buddhist,D,-185.99556387911727,71.51863663683005,D,E,100.40497628373737,B,C,-62.44714149920711,A,-38.70191972835848,-138.02290958154046,C,C,A,A,117.9031045974954,128.5726447107715,A,0
56,Muslim,B,2.536055782449995,2.6099055869062533,E,C,100.91490034047663,B,A,-25.211837924320907,E,-119.51053249884602,7.406448582226939,C,B,E,D,81.07136107371231,104.29709071986615,B,0
78,None,A,-106.15790038647953,-93.20669244990746,E,D,111.16766824597309,E,A,-76.06664909631479,D,75.85006116842656,21.757753235177667,E,D,E,D,-36.93807731247502,-108.896580372553,D,0
51,Christian,A,-84.62193010384156,-3.798811536888892,C,B,-28.971246025369346,A,B,8.051455837665179,A,26.83128944828288,54.36151525771814,C,E,E,C,-122.51226153179988,-78.43738070540958,E,0
