Gender,religion,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Male,None,Yes,86.37596353810105,-57.6813410682002,C,57.846592402048614,8.626177266694768,-65.1383374093922,1
M,Christian,None,17.026669845093263,-118.99539005032904,A,-15.602777616826552,41.597220231481984,-192.78258733134618,1
M,Jewish,None,-83.1567767130247,6.293753015517034,E,-1.6210159296946518,-136.7170829843668,55.55940772890141,0
F,Muslim,No,45.921238011317705,35.500299055644874,E,61.64634260018027,-148.77834933944106,16.496624659976828,0
M,Jewish,Physical,-46.427395878734316,39.875770629597135,C,-4.072172944655231,87.31241252866104,-22.733821681905823,1
Non-binary,Other,No,-86.12139081855162,7.7893121838991535,C,92.65676805610542,-226.67270967499456,127.2426134029573,1
Other,Other,Mental,-45.8773532949036,-76.87345094878259,D,0.5917970320647723,-22.639405579154825,46.74117107952632,1
Female,Buddhist,None,141.89994531451444,-29.919109060645866,A,78.9183886309606,0.4239710750723935,41.643458523559524,1
M,Muslim,No,-106.28097089107817,-19.577851380521086,A,26.65516244370789,-58.04506816073053,103.86606531117283,1
Female,Other,None,-164.79599409274985,-79.1001865253336,A,-76.62058781491137,-96.67061824930909,26.083956016753017,0
Male,Other,No,20.263977483765398,31.625681261960175,D,16.22903801141369,-16.422006870811206,-12.566965245431968,0
Other,Hindu,Physical,-168.3674483457829,179.83155436493664,B,51.063524277912165,-15.260533655919453,83.81277256825048,1
Male,Jewish,None,-79.5459751808622,-155.16660534031098,D,17.284692800009665,198.79680891564684,-72.70226364551988,1
M,Other,No,20.978165903224674,-75.92853691396985,A,-168.58886530923957,16.67164865395198,85.39573346455948,0
Female,Muslim,Physical,208.0720999106008,-25.5133937968073,D,-9.023601910879906,-6.435324339684384,-91.13258069622638,1
F,Other,Both,232.86656956639723,-17.25878349103084,E,-103.3955741990489,-132.82038065084797,-264.70072404609687,1
Other,None,Yes,245.93744460556306,91.54578576086185,A,-166.1120637739772,27.810127389818383,-2.9555183834459378,1
Other,Christian,None,230.28766656411062,-116.36972349347434,E,248.26961746579985,-3.0246346572104574,227.6231573900291,0
Other,None,Yes,-191.32777096572266,14.806734181480074,B,182.4072506974771,38.76533515052654,60.95822249168648,0
M,Christian,Physical,-71.84621815049206,8.869629056100168,E,39.30049552201025,-77.11002167838697,-28.42046133145945,1
Non-binary,Other,Both,48.044503214555704,-37.82786572246267,C,-15.936759740258633,60.57661060701963,24.94680070672252,1
Female,Muslim,None,-144.67232148474673,-10.74448965062438,E,-177.58259891837614,33.09198018945011,-7.509213329767974,1
Non-binary,Other,Mental,-142.93509448900323,-114.0099040725008,A,29.66042729972238,34.007500963922595,-15.532363881319283,1
Female,Hindu,No,-55.71807571626366,-39.093249460160386,E,47.47263078489428,-103.20822511226517,1.999704689749139,1
F,Buddhist,None,-28.898832121566592,-27.986966705871552,D,-41.535941618625664,91.68796937354567,-105.90290015462168,1
M,None,Physical,-85.03329536365129,-118.47230198618828,C,-27.486796193756753,0.484742428513325,-16.528503643699025,0
Non-binary,Christian,None,-82.42744719422005,-4.278721288518199,C,65.4915281319563,218.75764496937822,-121.00527250988726,1
Non-binary,Muslim,Mental,-93.65804023825682,-14.954063819689505,C,-84.91505282018963,24.95140247219251,-105.67774942337931,0
Female,Muslim,None,-57.03636436156236,-35.63140592433306,D,-43.69591310044905,82.92237714365088,-62.2832905899629,0
Male,Hindu,None,210.63411454362065,-42.83373053220816,B,33.11436563755349,-23.204220969534134,21.13002115431647,0
Male,Hindu,No,-13.74752917253107,50.26551304515632,E,-140.82794893918341,7.1338248879029935,-13.660135139058148,0
F,Other,Yes,-75.3883372482995,-36.23786033665649,E,32.53548230124205,-32.9777271828549,70.55057596286171,0
M,Buddhist,Both,-316.82429611188894,208.8030445383755,A,-53.14821672161594,38.44361564830424,-45.42162162525301,1
Other,Christian,Yes,245.61465686411287,-119.93129103944918,E,234.3404437749302,-125.44665078622049,272.70084485090416,1
F,None,Both,93.70345969395946,-25.49658968008343,B,-32.68406011487074,67.34514516113884,-57.72698176857338,0
F,Christian,Mental,20.17064595544061,-127.84272642831542,B,59.13796531327793,-74.16162959204279,132.60184722249974,1
Other,None,Yes,210.60470357717332,-157.29486969528358,D,-54.16342725728664,29.71566687147152,-2.0045348573301793,1
F,Christian,None,49.171429703186,-191.95127568602726,E,219.8692744677795,20.842913015526342,-126.50396889033819,1
Non-binary,Other,Yes,41.311014551648476,-221.16475778339745,C,-7.984207624863003,2.935940819782099,-56.18070638531152,0
Non-binary,Other,Physical,61.2553496723004,-20.725750543338574,D,36.43395700721106,-38.45509560599291,-85.3206458757771,0
Male,Hindu,Physical,-86.76101187958032,-53.505416732483994,D,-153.5101192148492,3.8256419888729005,18.462160477111407,1
M,Buddhist,Physical,142.54883530725598,79.88228251410499,A,-81.04313350476474,72.26546155931526,-3.235316613240035,1
Female,Buddhist,None,92.32367708697461,-148.05313937620463,A,-53.86516817005103,-134.48241482135714,-116.57803024091729,0
Male,Muslim,Physical,119.0475547597264,-147.48934788312323,A,-245.7496473354604,38.082181021142986,-68.12253130472308,0
Non-binary,None,Physical,-11.742314143120677,75.28659869452159,C,-80.00985389829609,119.84504088073035,17.440900067243113,1
Female,Buddhist,No,8.622957066909443,206.61702577098472,D,190.09606658558516,48.99791343440428,-121.9892687742999,1
F,Buddhist,Yes,90.61470044702774,85.50356436232454,D,-64.93292736682406,-82.83501537493679,-74.73950195835192,1
F,None,No,-22.176553277705096,-155.6542066961504,E,-16.383233019823866,92.01087653703861,101.40752096250061,0
Other,None,No,87.08416736405239,-71.13330167577858,A,-198.91217941754266,-21.27023655206102,148.03615323209442,1
Other,Jewish,Both,-3.0131357187397736,-81.80281234983377,D,-44.695250019456545,15.438599820814074,-41.99098398928473,1
Non-binary,Other,Physical,-26.580370538500965,67.15121695135487,D,-116.81007284560594,-142.51040186672833,133.89799469000974,0
Non-binary,Other,Both,196.40613997746695,89.29780465628895,C,15.274859537492514,-9.332657847391605,-154.58606446290756,1
Non-binary,Buddhist,Mental,-141.6944053131007,-28.668693735785126,B,29.160115540953502,-38.73832871218788,-7.7468214309689305,1
Female,Other,Physical,-31.438460904069288,-174.8294988824498,C,19.64026271655305,89.99841955355477,78.29838711304285,1
Other,Muslim,Both,63.960728285550935,134.34905984392964,B,-30.520614111756096,-9.927688308382463,85.2899570581324,0
Male,Other,No,88.63360137885813,-202.07550626941463,A,41.69880669170764,-197.49287883713532,-10.075862460973633,0
Male,Hindu,Physical,-52.47002963531314,-175.5892697336813,B,-223.66551325480876,-235.53350409780109,-138.78786460599036,1
F,Buddhist,Yes,15.089959009401502,171.80179151634712,A,20.48945478728391,-46.052798561928086,-52.247789447538565,0
Female,Christian,Yes,26.858358568784624,22.239730791723066,B,-26.173922247820485,-114.68261424841528,9.186530377172415,1
Other,Hindu,Mental,3.5533767845060917,-208.93278101785725,B,54.46675537171895,29.209428152795525,4.224980818559746,0
F,Hindu,No,179.44475339196956,-6.285591517454223,A,14.051226473721377,-57.8284720878105,9.113926643706144,0
Female,None,Mental,29.378266351327063,133.357012127493,C,-182.49261049813495,-111.94946549180543,-246.50493727488598,1
Female,None,None,-51.984293559850734,47.150334846928324,A,-207.22632540262057,-25.784902475098505,-53.88720478205495,0
Male,Muslim,Both,-66.3341124573315,-157.97491313134643,B,259.4135916294136,15.74475845205496,-121.22049927362598,1
Non-binary,Muslim,Both,-11.655058717837868,191.89782667297638,C,83.37973810325097,203.28331941604932,158.8950575183945,1
Other,Muslim,Yes,-11.630582969414064,209.3877954533963,E,-29.60159204334285,-135.36306558416229,53.32720990236949,1
Non-binary,Christian,None,172.4489519169682,35.252384544499066,A,-146.59798678782727,-38.86111896922488,80.51036995005015,0
Male,Muslim,Both,82.97573958957871,52.6084298186076,B,52.8835570203309,-22.0503273010302,-109.88244111137232,1
Female,None,None,95.46500404884847,-17.199911202357484,A,116.18855666017294,136.50841481843486,141.20545488970947,0
F,Hindu,Mental,-138.33970925252305,27.354800715608498,C,56.86267015314365,-32.046825635913564,81.98080612021273,0
M,None,Physical,30.34211924447485,-124.96024849231044,D,126.17794183675244,-10.782186744983257,23.561510673090773,0
Male,Christian,None,-42.93953324347419,70.65638714538251,D,36.31631177751088,-78.11243824623179,31.62079904537371,0
Non-binary,Muslim,Physical,55.8861262146505,28.740173178918603,C,-61.5578501950796,73.52642815862083,239.36781852247395,0
Non-binary,None,None,-25.91706737367778,-64.32421138592674,E,-5.009712750655225,153.84155216193003,-42.27567768835188,1
F,Buddhist,None,22.325683016294885,-59.404085267265394,B,66.152492604452,-190.15161682522367,270.6500602412477,0
F,Hindu,Yes,37.7378364011962,63.64516717150433,B,0.06763773468005055,102.60558315716149,130.11569754735476,0
Other,Christian,None,114.6640860255381,-7.422132704373236,D,41.030785582220325,-197.44632277135437,-21.538745528393864,1
Other,Buddhist,Both,32.679986097315265,-99.37822827860799,C,73.01964899671928,-132.5251478583867,-51.42314182462931,1
Male,None,Mental,91.68459530675622,106.40511905023398,A,74.599323510146,-76.8282900963504,6.387382186560922,1
Other,Muslim,Yes,-142.2637051419536,203.38829741775507,B,-148.9411600859122,-105.68655054303184,-105.85702872619206,0
Male,Muslim,Both,5.351719128780445,41.80035222989474,E,30.501156807109925,38.11918517621729,75.1031532600129,0
Male,Jewish,Yes,41.233477785835994,97.09120378229166,A,-69.94064354018369,-61.592450125821564,14.011935778647066,0
F,Buddhist,Yes,-42.24237596502176,-205.30078856462296,A,-107.15063300578026,-8.055958801423921,117.43990464364028,1
Other,None,Mental,60.73891977259698,74.41172712392063,C,-28.180707043319902,2.825320418859095,-8.668389406119237,0
Other,Muslim,Physical,-32.05728274496678,130.63498364165713,C,-69.94013502284564,143.79446439119585,187.32859453458352,1
Non-binary,Hindu,Yes,35.48378081343937,-45.965340284091944,C,48.864478399567,-19.492767873143897,57.95744666887468,1
Male,Other,Yes,-36.079258061772016,-71.92134933999486,B,37.91767536059956,153.33517166206906,135.08702641639374,0
Non-binary,Buddhist,No,104.80337873914472,37.83566537564418,E,49.111886918370296,36.907185949669426,-8.843885155935666,0
M,Buddhist,Mental,-83.94310087207788,-95.41913611859168,A,82.09367264362693,-71.40145487502826,2.4324108048681103,1
M,Muslim,Mental,31.43229041619875,46.60496561693365,D,-65.73496559569979,-17.524802942545794,-155.01824911424023,0
Non-binary,Muslim,No,11.016445800996047,33.32785880403222,B,-125.9183749744679,-2.5430058139986986,-45.970145245702405,0
Other,Muslim,Yes,-122.50862580860348,42.061465361823146,D,191.29361647455423,-6.560755964892823,3.9248244963128833,0
Female,Muslim,None,-181.73295889348555,5.7215432932975325,E,14.307720755003903,102.6157073909648,41.13303500335768,0
F,None,No,-133.12011876512628,54.62588143235069,B,74.76499718953369,56.65362461986937,192.1539848381398,1
Non-binary,Jewish,Both,3.3719606574864813,-66.48544115260901,C,-61.71911442236423,23.354442006517402,44.95060021924004,1
M,Other,Yes,67.83095413411894,-16.721845203597788,C,-52.29842575087097,-93.55195319666608,206.36882550555163,1
Other,Muslim,No,-173.20280058053902,173.02904499945663,C,-47.63155399734228,-14.248108534096552,-7.6815154094604186,1
F,Buddhist,Physical,147.5652419205899,36.910315412690146,D,60.24668618895691,14.107212726982299,135.2284144176793,0
Non-binary,Buddhist,Physical,170.28107257206867,-166.633353895827,A,-1.1846719965890444,-167.79666461767516,-46.95889521356238,0
Other,Christian,Both,-20.845050275246187,33.471383085752954,A,55.63776492063399,75.75838474737337,-120.79034698385172,1
F,Muslim,No,-12.675308358597553,82.85547808616819,A,-112.0099308684122,-40.36452226967497,36.281958117803406,1
F,Buddhist,None,35.90021868817153,125.38174929542095,E,63.83370179430404,-92.60538783806803,-128.56579183171024,1
Other,Other,No,51.96376559187969,-84.21742063034614,B,-13.350774701017237,-14.788665967865406,-99.90977000141652,1
F,Christian,Physical,-135.29694424273285,-109.80205045112321,E,64.27422990159774,44.73746300065248,98.17814447349427,1
Male,Hindu,None,113.83517009604311,-84.26216396511673,D,-179.81942690970396,87.51913980016782,44.2484073266737,0
M,Muslim,Yes,131.66297303833974,-107.98673004528942,A,157.17121497074424,166.48267481597122,-136.48865217657752,0
Non-binary,Other,Yes,-12.17104263250614,143.54482666187752,C,-16.682788733638343,-27.560239012323557,-54.543803218375885,0
F,Other,None,18.99998558727003,152.63675540207714,C,165.76430409340776,-146.59148021680627,-24.551291715858838,1
Female,Muslim,Both,-41.48928996123542,-7.558804621265535,D,60.58555244322531,109.82481060753722,-71.6481465255777,1
F,Hindu,Yes,44.53314745656803,-15.206445743836456,D,215.22291436304988,-74.13232293540533,133.5862042980684,1
Female,Other,None,-152.9744266161753,-49.60340093272493,C,222.9098528814949,255.855188737767,35.11607702054295,0
Other,Buddhist,Mental,-109.52284904746182,-6.3630904575527545,A,33.49359903586901,0.8060165015154817,-10.561176899705067,1
Non-binary,Jewish,Both,-153.69539145061916,-9.875709332517406,A,-115.7612971327237,-103.9308937473387,-58.422076726890026,1
F,Christian,Yes,-102.50071671262391,0.031628825010535454,C,-178.67459741099208,89.9974539660364,-6.525869882924951,1
Female,Muslim,Mental,-54.438475271381456,34.682315283631795,A,133.73919038886024,-107.26017130286816,-126.36553599161024,0
M,None,No,-105.84888462797907,-52.814941817665286,B,18.370828306747665,-58.73997331467774,129.77282257435826,0
Other,Jewish,Yes,66.18399702422789,41.13064590092277,C,35.29925977048129,236.12605481188726,-10.644056538765607,0
Non-binary,None,None,95.79977719714259,11.187518341155116,D,-135.54890328182293,-49.825754562758384,95.67002798962513,1
M,Hindu,Both,-75.41814701321582,58.396101793199186,A,-8.908849240165251,-24.50058581137578,41.4204765523694,0
Non-binary,None,None,-119.66507991555397,-147.89893089715932,C,-65.73571069726705,18.425459159280734,-52.950795551502516,0
M,Buddhist,Both,20.346870768303425,268.9564768030642,D,148.86711436179615,89.18907486664345,136.16672324909277,0
Non-binary,None,Physical,76.26211228759739,-95.66952530377391,B,-1.0502891212449768,-2.10727677844839,59.29047334816035,1
M,Other,No,-1.8548138693243126,-57.258776203399655,D,28.31924857142657,-265.51849335718885,-84.7079641202185,0
Female,Christian,Both,-11.539365081182632,-100.29276227734121,E,-100.52771036024812,143.50359144985973,-182.6366338411916,1
Other,Christian,Yes,-5.522673023220013,68.45678735007134,E,88.80789252147832,-138.77078614248992,-193.5500571237561,1
Female,Other,None,-54.043816480289976,-26.573229114466507,B,25.996572530401657,9.463114838100672,208.0726331498052,0
Other,Muslim,Physical,44.99688279634555,55.72361069150967,E,-8.922326027856538,105.98661261045477,-94.56261955347807,0
Other,Christian,None,-142.1266581362818,-14.779082905309474,D,-38.203573288992246,44.454179327357835,141.56497389653063,1
Other,Buddhist,Mental,52.103630499198495,60.015364419924225,B,-20.09780896806706,10.855467849758263,216.72553559701205,1
Other,Hindu,No,64.91029821715698,62.32401158367487,D,-167.86107188665972,18.601567281636267,105.01016553011291,1
F,Muslim,Both,-1.1020172061089906,74.43420445363166,A,110.49457809429069,28.650188741260692,-37.70262844680692,1
F,Other,Mental,-100.20946203207326,143.4196423641274,C,123.39602330598069,-12.059639567656351,-15.078002978715569,1
Male,Muslim,No,145.23227187942257,139.5298510740757,C,-40.59030037655528,-120.45381866376543,-54.43099842782886,1
Other,Other,Both,36.12740703326356,91.2160642573237,B,-22.384677966522222,197.3039188590541,35.07301786564882,0
M,Other,None,-100.59218838891692,-15.600080716156276,C,-37.913808887321984,-38.641278029577286,-49.04003046378111,0
Male,Other,Physical,31.862719241166914,-36.0427953050397,A,74.64636580501215,67.12724270609904,59.24536932067554,1
F,Christian,Mental,-0.6613295945251773,-109.38862176041755,D,-125.20492667286301,66.9081631103644,98.33427471159652,0
F,Jewish,Yes,-65.04181656175044,-35.46181425885943,B,-17.23908769967657,147.97613885359726,-93.78518080949321,1
F,Muslim,None,-151.54858133746814,6.518830773602584,B,2.540488652310858,-23.74305914725084,47.3796169359356,0
Non-binary,Hindu,Both,-94.48988684273641,-76.76764926190533,B,54.95462561541557,20.73548188868175,42.73286209161973,1
Non-binary,Other,Both,-74.80218040019315,33.60416717969778,C,12.731205808279162,67.00774669230569,87.04607393086374,1
F,Christian,Mental,-108.47257829898909,236.50093132219604,A,-21.81822874042125,-11.714646842204127,117.28179411563444,1
Female,Hindu,None,-94.22227319194698,136.40286683352315,C,32.95728338722939,-161.6024484019016,64.3907218922852,0
