SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Male,A,43.896619028403144,D,220.03162671093347,-136.5329438978261,B,-41.18712250601052,A,112.58177611140306,-108.2993903232816,E,D,D,A,122.53670104740964,-63.47535918400886,234.19494965080517,1
Other,B,-54.05320204697641,D,72.74783871449017,-60.18410005011701,A,-59.392235713239984,A,139.1566058838786,-124.43441341925785,C,D,D,A,-6.70637022462375,-91.8408323168651,-115.79719948373659,1
M,B,-15.719435633168525,C,-58.95603438127298,152.52095310586392,D,79.55655803041236,C,70.83827587884973,-88.31986978099827,C,B,D,D,-48.46957841129366,-5.882814552992699,95.2154415921291,0
F,C,-76.34280106262459,C,92.42755291966098,-120.74335705072995,E,57.892616707777556,B,-80.28180264879785,109.61886612906329,D,D,C,D,-172.4215349508161,5.899385745705246,117.78531104644881,1
Female,E,-82.505574805201,A,-98.17311956917996,95.28293327414423,C,7.570998927263329,E,165.66317334631873,76.6253291422543,B,E,E,E,36.46306383962369,32.2344772503359,-14.807814123764281,0
Female,E,-31.276263677491663,C,-114.11778786928917,109.97558199565864,A,-78.85749343987574,D,71.17113372639004,-91.89818844188011,A,D,D,D,36.82307251073058,32.20077170649626,-82.71356991554806,1
Male,C,107.52470788857123,E,142.39569688525035,-91.48091977163818,B,-71.8063260999845,D,-14.476571722404842,106.53905328890443,E,E,B,C,66.9497521668649,172.47218361291382,-69.45443155832817,1
Other,C,-138.6326472169304,C,-91.96108459562973,59.471189807684986,C,194.1797391060551,E,41.669493452716615,54.54939965602481,A,E,A,C,160.476918066923,31.32559106871719,95.35523454110346,1
M,A,141.1650301311153,B,-226.2792975259725,0.5400582676309782,C,91.31771164690858,D,122.67971168938968,-122.57809950462743,B,A,B,A,42.16199495149596,44.67212942232614,165.53281341541376,1
F,A,-81.57804566779723,C,22.325636287554936,-0.9203674096648863,E,-49.277732059344494,C,-80.7792493650918,225.60393521317727,D,D,B,C,203.39424616001813,199.7904149234478,-7.719537677708976,1
Non-binary,A,-135.3708399904125,E,-218.25254956491995,195.08798938811495,D,-159.75937790958366,B,-98.5060260920149,-221.71852900341946,A,D,A,B,-196.799327953102,-30.489192376739183,-104.99297141380102,1
Other,A,-10.550519034903356,E,69.23949253622598,-208.50745130169977,B,42.824552962061446,D,54.963607340798184,54.642417351950556,D,A,A,B,44.371724274671635,45.73460467099799,27.172616956027102,1
F,E,-65.01616241126015,E,-185.00658848609856,-76.36871723194497,D,59.13816797971611,B,80.98024436238215,157.48039463097808,D,A,A,A,3.877768236463907,6.0501479686203385,88.05037579128428,0
M,C,-10.201224323886267,E,95.37205558348508,116.939649716011,A,86.07143647102475,A,157.1228823488485,-42.85626572370552,C,B,C,A,-6.254103456750533,-16.39792547210263,29.457180748068517,1
Other,D,111.4396975660652,D,-32.536878493826336,-211.05702403945855,D,58.913535266021334,E,-32.74946373929089,-72.2236324491203,E,B,B,D,-84.07708915314622,-44.77372313901273,-253.4655783690029,1
Other,E,55.36103691421166,D,58.97213641082564,102.63107433662857,C,19.42084357207352,D,-48.59258131792113,-77.28205343144955,C,E,A,D,39.109529103426446,-19.80720674881761,107.27400457538494,0
Non-binary,E,-40.9165550142137,D,76.19224171586856,110.39275604958192,C,-10.792564071159365,E,68.86402238069668,45.01881238383739,B,B,E,E,-35.29795087377599,-53.37179163971616,1.3917581156818137,1
M,C,-131.87227818893032,B,98.67613672419444,63.698667801461006,E,-45.43536072713708,B,4.699344583432173,-142.7730326819341,D,B,A,A,68.65507562081515,44.12384534255758,9.960858034315077,0
Male,D,118.3832076129256,D,-32.26482898019723,155.0113858065831,B,-111.59412559589185,D,-37.32160556060185,-71.2067065262697,D,C,D,E,-213.31632155845867,7.873164095364393,-25.264770761172656,1
Female,D,84.62777563454928,B,57.261537183740394,24.307565762361353,A,-41.27046098647513,A,37.65624210917717,69.21893720572587,C,E,D,D,179.88141451634837,-100.82137754173839,-7.0982929113761255,0
Female,B,-67.10833043487833,D,40.69112091784009,-71.14118600233725,C,82.10620469123809,A,114.79517807247426,53.52691899385953,E,B,D,E,-103.50328974209042,40.2295866159634,31.191088485807857,0
Male,E,143.83010192106062,C,-88.8250897984863,178.47428907605774,A,181.83664001041876,A,-40.7693230165224,191.26354594726544,E,E,E,B,-78.23747148084557,44.909372637050296,54.46994618679689,0
Male,C,-120.10067717366124,B,2.616928644210317,-20.36203889394123,B,88.83080384051331,C,10.49234429246246,36.331060967558265,A,B,E,C,38.9309886219522,121.35126051286413,-111.16433115025774,0
Other,C,-138.7580570573325,D,-40.69276073094656,-24.090624538371898,C,-333.92839599200687,B,-85.83723187246987,102.1330884354865,B,D,D,B,-212.73601678658278,-130.30916841531536,76.34140352892447,1
Other,A,170.52781908599258,B,195.60974351955113,27.938082721169295,D,140.35826949594502,B,37.56018030633455,-11.276654551680702,C,C,A,A,-144.45253466223275,-151.01221139490852,-23.95094293270577,0
Other,E,-44.938164585723264,C,-27.70435763583493,-0.07155527498801544,D,-3.72753888055077,B,77.94280383568764,-204.45692509620815,C,B,A,A,55.106529688888884,16.488555197579224,-67.79956824826921,1
Female,C,152.20944429259973,A,-135.20299571097848,52.6798382026491,E,253.60892021040988,A,44.867276994862785,122.57055225271446,D,E,C,A,98.98365027068539,21.811015554070703,51.955586428779476,1
M,C,-1.6636375796269969,A,-4.821588253763661,-25.16616406843007,A,-37.37808578227581,B,-3.6276475356096136,-69.28127898171678,C,C,E,C,26.890197599292275,-146.06757980523147,-69.03007162601746,0
Non-binary,D,-85.47799709662276,A,64.01781665981017,197.1798582508611,B,66.2046263531961,A,-127.15106062174564,-213.25242513620051,B,D,C,B,-93.44712607601689,29.491830366948708,-211.96608474404925,0
F,C,13.664941465147628,E,-235.81629394037643,48.025109406958144,C,-28.423411608159242,A,-5.403553946583202,-46.26173083463185,B,D,D,E,-49.104761380380666,-72.72581140862894,-56.79922531415698,1
M,B,92.95898457336902,A,10.385399570408998,-233.67198226084375,B,1.572711379700172,A,-56.884756441629804,203.15714556693857,D,E,A,E,-51.505805279122065,150.6610466993594,-78.7823410381056,1
F,E,-64.73077875297957,B,-6.786049657802646,22.612575201054952,E,-129.7756860992152,A,-254.53196195741458,164.06747105892472,E,A,E,D,-33.35045265929905,-64.0090183130983,-148.35272640450358,1
M,A,-104.13602448180032,E,-6.841732305117743,-22.667355504141902,E,99.32287163957632,A,138.40017623501888,116.54816571889555,A,D,C,A,83.64987030415459,-80.46117670589314,5.298481803643919,0
Male,D,-177.4057531900208,A,116.93478198616288,39.27369614041935,E,-97.35148859454648,A,99.57699975076501,-15.032852372639283,C,E,D,B,0.4409797272658403,41.13474509332163,93.96323305961674,0
Non-binary,E,10.141486758208131,E,-3.804390650913983,54.965132026526064,A,-17.2535890326832,E,213.02473338761257,12.061912604095216,D,D,E,B,133.20026255725065,151.6133076808223,-69.91341633013403,0
F,B,-62.77853703436029,B,-27.25926195941033,-136.71983024408888,C,-84.39394785455497,D,-41.503566133260264,-116.47959134217676,E,B,C,D,101.94489312459834,-96.19591184659295,106.64462714966587,0
Other,A,154.95166452826496,E,143.40674731040954,-43.03236867775267,B,-76.36313058384663,E,-0.1976549071038837,43.15540895089258,D,B,C,B,82.3952536360553,-149.45250975789816,90.71582841021385,0
Non-binary,B,44.75678066553447,B,180.57528933856054,82.0314701972386,D,-156.2944124369664,C,23.262629739876232,115.19026850897866,E,A,A,C,-102.55401202378451,29.75196079954458,-148.01825975123995,1
Female,A,37.14293680747523,C,-32.14605619561523,71.17467533106421,E,28.486923093090788,E,233.28119594970406,157.54370593412318,A,D,E,D,102.22454168811484,-134.23607365805,-53.961668078610316,0
Non-binary,E,-58.47183077945014,D,-185.94794590990188,-1.0853930430621823,E,77.85634411382163,D,-91.04811191349398,75.8962148323537,D,D,A,D,74.24620642230268,-3.497528907492569,-132.1648428808381,1
Female,C,-202.19111789705156,B,-140.60892107044418,-162.5667004319792,D,-108.27485541012575,E,-100.09464558080955,103.23844521582922,D,A,C,D,20.464268561223502,145.40057588367026,-23.279672637151798,1
Other,E,-185.47119499707287,C,-40.01028776082104,34.30064959134842,C,59.84523627105368,B,-21.905138106593906,-164.62111234061686,C,C,B,B,-73.95910657835412,59.11346717307929,31.673758320002378,1
Other,E,34.55516763177437,B,5.808935227252793,-78.0337490388104,A,218.25524004142318,E,-25.738017864298197,149.52506376789685,D,D,D,E,-122.79651790492278,-78.70467603432463,-42.002570937376795,0
M,E,-143.64549073916044,E,-21.819678883873507,123.26505451178407,D,0.27564856655230374,A,-83.8216010321176,17.710857762639947,C,E,E,D,87.9248885689403,96.82495118618107,88.68963397160307,1
Male,C,-64.8905470685784,A,-24.981535120052854,60.92089078820514,B,124.10758309838931,D,-91.42451419623782,63.7066097255038,C,B,C,A,166.985581733176,21.319230513231084,-143.06127881424823,1
F,C,-89.20690433533986,C,9.089817106500501,-18.052099431154346,B,157.91367235377876,E,135.60857238770765,47.70913261049798,E,E,D,D,45.181834250495214,232.56122570150532,-51.035507831283944,1
Other,E,28.846069351545147,C,-68.35841855921751,277.2302306944722,B,-16.11419548290341,E,73.03170992084081,-179.29745109257357,C,E,D,A,-17.122204566128396,0.1830998934668531,160.06334064010343,1
F,C,-56.89474088299584,C,93.70450553720228,18.88675238946268,C,-76.58678960827471,C,27.466295825605798,-168.30239221846483,B,E,D,B,7.830862932827333,-177.0603279221842,-61.2693314376386,1
Other,C,-12.332415447561837,E,-67.69956095566702,34.47863682339772,A,134.54805566551167,E,-41.489234035176814,64.54948024793275,A,D,D,C,-42.49290114688781,94.58179859661614,110.06273368886859,0
F,C,14.451912698617692,A,107.76844832420383,7.269488769666606,A,9.994754473754657,B,-128.9659056511386,-73.36344670889916,A,E,A,B,-38.59173533697035,47.651675179990036,99.89703249797583,0
Non-binary,B,108.4022573825856,D,-14.281694572379285,-22.218946288956626,B,143.16423053490098,C,-24.215650701285877,-24.7486743730353,E,E,A,C,-24.57477285438944,59.01128988841962,153.36194177389248,1
M,D,-71.91828946620997,B,58.04913567379509,18.894749432577612,E,25.349465667226113,D,79.98537388883149,-73.947554596131,A,A,D,A,38.95138998466109,47.75482277544447,-155.56505046391317,0
Non-binary,B,-162.38868686309488,B,-224.122600852282,-32.71824083345417,B,18.636315732747835,D,74.77585370242635,-101.90737148787976,E,A,A,A,21.227271083893832,-14.063764155159975,25.761746741494672,0
Non-binary,C,-28.043168966647663,B,-33.895657998349236,25.268108247758725,D,15.35322214223251,E,-46.837660036828865,109.64873882219808,E,B,C,B,24.27258233699052,1.909921671639292,-101.84655705865269,0
Female,E,82.26712968262775,E,57.36559254998043,-81.51704454389014,D,103.85710702692043,B,3.653440642992721,-29.20092697008794,D,A,E,B,-143.07205717211934,58.57777783553069,-11.902377010040459,1
F,E,65.50015901579228,B,29.168162437790667,67.08564500229221,E,-44.89626716128814,D,39.15539889078752,173.09053040013467,A,C,D,E,-16.42644474593239,193.59771979635633,-12.25147281838224,1
M,B,20.672744150998945,C,-198.17592108698898,99.38073790015595,E,23.258620355506466,B,26.495685151484928,1.5364432774159504,A,E,A,B,92.31214861227602,33.381128199127524,-84.03754304584238,0
Male,B,-56.2207257153172,D,-65.34347471485741,-124.93129220082429,A,-16.757553344666107,D,144.12544647639533,24.526040082462846,B,C,B,D,-28.617721116826772,66.06612873251008,-198.95736661163335,0
Non-binary,E,-23.692622460807666,E,-33.014283373651764,-80.86405789111039,A,67.01257580793127,C,-97.71083714944379,-44.66696522821677,B,A,E,C,-35.929662224554875,-40.73779184557375,127.44004480125304,1
M,E,107.61534160359795,E,-186.60378051825924,60.78180531315888,A,2.41674522547824,D,-229.6472071044647,105.15616931024154,B,D,A,D,30.350602653499937,-134.09095858954464,29.796186773737205,1
Non-binary,B,-10.245939411866196,B,89.92387049198416,136.97606156509605,E,-21.212673284616397,B,-95.65484737274849,-29.6269042040645,D,B,A,E,100.55689479179681,-49.42327770095651,-149.0106182049006,1
Non-binary,E,-27.214824356488144,E,84.5532936473203,111.64809937217603,A,43.71171800702151,E,68.98606341593396,115.23188597562492,A,C,B,E,59.119627126845145,102.8419763795092,158.92803936218752,0
Other,D,44.58785449322541,C,-102.0212000408189,137.117735855033,B,31.74007108222174,A,-110.40521747881962,-118.85392964728791,C,E,D,C,30.156728779280495,36.40913763906876,-115.22394980693484,1
Other,A,43.41270928479545,D,-10.224410889729688,69.59112313637938,E,175.62544987769243,C,196.00596723034525,-160.41461829247544,B,D,A,A,67.94171511712476,-47.459165598585095,-13.700389895461502,0
Male,D,12.343366470271008,A,17.89319277299247,-99.5966940607723,B,-20.59465313307393,C,39.34812381484936,103.73254495316262,D,D,B,B,-73.36048648270838,17.897760065346144,-2.2376868444488376,1
Non-binary,E,143.3252134757051,D,-41.77825616809634,119.43729416512767,A,82.40750274840305,A,5.893133709010653,-111.77877263124391,E,C,C,B,66.31373775765844,64.31179173476656,151.8156997390313,0
M,A,194.03408022652172,C,57.27277807826074,-31.33774085548133,C,-17.84742676530425,B,45.816239107975534,110.04789048352191,D,B,D,C,-95.21691787975445,-163.98285191200767,21.925751302282066,1
F,C,-126.16867244127803,A,-172.25303923332686,137.13848869928162,D,-132.53001434435572,B,25.574196399032328,-40.23748326380841,B,C,B,A,-49.20095954138855,108.04331886115217,42.58714029992278,1
Female,A,31.748769817663536,D,-47.59540783548651,182.68514948552937,C,5.595731592659385,D,133.00424255389353,-132.6928722685106,E,A,D,E,-219.10974226295087,202.537367699425,-261.5917961948925,1
M,C,5.7012417687223085,E,-51.45945048687235,-308.5176020350434,C,-87.67542908014819,A,-165.37349654272728,23.268498240285812,E,B,C,C,42.170467834524864,113.17047278414816,-32.013365032357854,0
F,A,150.94913075997465,A,26.0319431458777,11.067831336585442,B,7.197974625378915,A,-92.49463437623933,33.27966240102305,A,D,E,C,-118.94946235785649,46.03766048610639,-145.4911173871934,0
Male,C,129.00039674832124,E,-224.47817546190447,-51.97785003968982,D,192.21187241679004,D,43.334445416924396,-100.48139756753133,A,C,B,A,-28.03862208095894,-57.99439864241421,5.626013013536114,0
Non-binary,A,-4.128520650433118,C,61.958340542364574,63.05258906274642,D,128.50549587439863,C,52.437179220677656,18.4399276169347,D,B,D,A,45.02705262348814,150.07026460958707,-73.7636829227155,1
Non-binary,C,15.86124161395531,E,-69.38873394677168,57.94572676126229,A,121.25322267100283,C,29.511689231066956,-154.77501354624968,D,E,A,D,28.725156408374257,-32.67078055090995,171.28747496186324,1
Other,B,50.38037000452186,B,-19.585672336631717,50.84950917189814,A,16.931362859384226,C,-93.5293677805688,-29.80308551482352,D,C,D,D,24.484129476121687,-20.82249709005444,-23.028852221502202,0
Female,D,-48.29657357889904,A,-73.80934840261911,-132.26517447798406,A,-194.59041313282495,A,207.45608961111967,-67.0846105034539,A,B,B,E,172.93009887003555,82.91892642167478,-9.189448307791046,0
Male,D,235.907592094979,C,61.47658680224482,49.90811917058559,A,-140.39932560500847,C,-12.075093457537143,-60.14053011412047,C,E,D,E,-17.7354274310723,110.10165377672918,165.38911380855578,1
Other,B,49.81487854139795,E,73.08703791798932,115.81975757675214,A,59.72215377939541,D,46.6169437644987,-131.42936442953754,D,B,B,A,-127.36136092099328,21.35020489682795,-140.1047740915506,1
F,E,-89.42808909480648,D,-88.91679809753884,-155.64616386562844,E,44.09001325308311,E,-144.25314954314717,-40.21531828214111,E,D,B,A,44.394620876105826,56.06465542673664,15.184291589479274,1
Other,A,12.575827173907639,E,52.28530010066067,80.60544331780297,B,-132.43127895602623,D,102.91913197613667,89.89625851293629,D,D,A,C,69.6385222605037,50.05070113708816,111.57497149236697,1
M,D,-83.19999281544,E,107.27656117727842,24.447715847133164,A,-10.135740132512732,E,55.234769037499966,52.00224477275175,B,B,D,D,-81.47274876704901,-103.37135700769902,176.59951491239434,1
F,D,89.92781855066579,E,27.711031702009986,-172.75326245107726,C,-34.811766437777536,E,182.2169300544894,-31.75465431557052,E,B,A,B,-73.76836822749422,157.79978695706038,-50.32280906467294,0
F,A,138.3099933987523,E,44.412801195849156,11.443110648100273,A,22.06785580702505,A,-216.21419031816959,-158.86243943248047,A,A,B,D,8.423437100837464,79.28328189596512,51.85396317452938,1
F,E,-78.27711171949163,A,17.369280615205675,-174.2659406635293,D,131.63475976115325,B,-42.83810505892504,-99.26052920892633,D,A,E,B,-122.63756971592923,26.615207123882584,72.2527550273963,0
Male,A,-34.88013656276181,B,64.40144726139543,-63.06757734908734,D,-3.2421208444678773,B,21.9974040470206,112.09735757121524,D,D,D,E,-35.60001263444204,-184.68140893841596,95.77358707069216,0
Male,A,-98.67128037955311,D,75.06834946379563,-98.84660321885298,D,181.30962732957164,D,34.09082719413037,27.39664185435009,C,E,E,E,-33.61251814670582,-31.932816111471585,-48.3340805037185,1
M,A,-83.76346987792108,D,-11.424631337281458,132.6820846036498,D,-4.399334539113779,D,-11.602228318325842,-6.71544239252935,B,D,E,D,119.73543144207267,-286.17592392358284,210.30178501884785,0
Non-binary,E,-26.916222474774187,D,-58.918431373406655,-5.352162527877965,D,65.97973032366748,B,-134.49125294737507,-149.57264219188096,A,C,B,D,-35.55905945141104,-56.34406519464805,-118.24499274170171,1
Other,A,-40.21467616816749,D,-58.848474950691575,-110.64213102122089,D,-111.59104382467528,A,-102.00695651133942,-135.27901761301308,D,C,C,B,-39.38387181500937,-89.11053384435692,85.66168278648577,1
M,D,99.10481794612672,E,132.5085356565136,-7.915782968666614,D,71.09232684244921,D,-82.67019165467437,-81.89288495139367,D,E,C,E,-103.64680573685521,103.8124679820539,111.18911245895605,1
F,E,44.396741610671505,E,12.675198723080857,79.22080714915195,D,19.70890862433948,E,36.02150608340826,58.723587707422745,E,C,B,A,-98.8315843881877,-142.42007380136496,-14.777349547936696,0
