Disability,SEX,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Both,Non-binary,None,1.5612718648244748,E,C,-46.97046732018882,E,A,-16.406336343633395,B,A,189.92138187220576,E,15.864372946114303,-25.658948381757885,61.95026071930933,35.42093552059252,B,E,0
Yes,Female,Other,-17.460970691725638,D,B,-107.42465591896529,C,B,-23.216716011714936,B,E,35.233207423911836,C,-114.5555980118391,17.017886742492337,-251.04207621541238,-40.75615230694473,C,C,1
No,M,Buddhist,-62.569674748244275,C,C,-190.73188417338983,E,D,-52.439634931115265,A,C,-12.633283657256156,E,16.145645707941974,-2.1765291721103392,56.05259786506568,-118.43366838349148,E,A,0
Both,Male,None,7.368820708381415,B,C,-107.90958732326368,C,A,129.6910548480058,C,C,-57.93386739688133,C,-50.94804848874311,-34.03430901050892,-209.54324534475987,63.63222425880676,C,A,1
Mental,F,Jewish,-44.1366897958122,C,E,-43.6099636043686,D,E,0.12691906085399252,D,D,-64.85517777936784,C,-124.75534839806501,-68.6096388683875,-46.75515224709883,-110.33654575100608,D,A,0
Physical,Non-binary,Muslim,-8.394277501400378,D,A,37.92581287089108,E,E,-0.7970820070439635,E,E,55.62478439147762,A,-128.14461293085043,17.78505241102651,-48.09122034538832,123.80004199872332,C,E,1
Mental,M,None,123.61421006713246,D,C,56.33270193005485,E,C,37.70746785761269,A,A,-37.27660707257839,D,-73.36819321750248,-19.320070622839484,-8.452924227287525,-93.9040437452101,A,A,0
Physical,Male,Jewish,29.293194097417985,D,D,122.81677223664921,B,B,51.08124986855911,E,E,-117.7882632839099,E,105.19410771206597,92.38495200138772,-202.83401475876653,-40.44279525575931,C,C,1
None,M,Hindu,47.08025772597917,B,A,12.156753273970637,C,C,-40.38197119845355,C,B,-175.2035926968121,D,62.562168600701696,10.904380773789404,-129.97154421616267,-82.83359033697377,D,E,1
Yes,Non-binary,Hindu,-78.78517108277553,C,B,-208.4750777021679,A,D,61.79749829559682,A,B,2.346552290479705,D,250.90417428955934,22.37786261516235,-57.50471375755632,-10.090314240956943,D,D,0
No,Non-binary,Other,-155.45012390682854,A,A,-88.5940664020514,A,E,91.42866320319042,E,C,55.20082303392913,A,-12.589514285968404,38.92007686949213,-1.345136179780403,-26.455375146319565,C,D,0
Both,Male,Muslim,-153.89618116451246,C,C,-58.01728166968366,E,E,57.91345895386234,B,E,-230.6874915432958,A,-93.48157710034515,48.473580638419335,20.97964458447225,119.42429304823688,B,B,0
Both,Female,Buddhist,15.907655958966057,A,A,33.875535403116196,B,E,36.05817378036556,D,E,-74.89112707070962,B,76.38473901289494,-27.6960403732083,25.678086390170247,46.95350075739353,C,D,0
No,Male,Other,-208.79857459350723,E,C,57.894672750712964,A,C,-35.45175387705354,B,C,43.11035206359876,D,-185.52178885124903,27.140529143725477,64.91776308223568,-101.93660943231426,A,E,0
Both,Male,Jewish,-88.04888484125068,C,E,85.21178239293839,B,D,146.22050395991926,B,E,-92.20762850511571,B,26.68651526456883,-188.75018705289597,32.870885457339824,-23.792852738199137,B,A,0
Both,Female,Christian,20.230363025299884,B,D,51.08377124055726,C,E,260.451472083422,A,E,-54.56937542449959,C,-36.739527657902954,6.058807890309576,13.451297529476733,75.49497511042509,E,D,0
Yes,Female,Buddhist,66.8744760380291,A,A,83.7755253822572,E,E,-285.4356682164831,B,C,-69.10128897910563,B,-141.07412666018493,4.756823741531716,-92.5685863951534,-114.58714610313838,E,A,1
No,Other,Buddhist,-3.9427950424525378,E,D,-18.61529151683965,D,D,-211.58498229814754,E,D,150.2957437793564,C,-39.48405302092153,24.146400236957195,-50.09748751150098,30.90274305770071,D,E,0
Physical,F,Hindu,-117.67110529539026,B,A,268.2848212909037,D,E,-36.36208136395943,A,E,-106.36178552407011,B,-253.47416944040634,-154.44295254597088,42.86173945338452,-85.74105459111321,E,E,0
Mental,Other,Other,-27.802404169483154,A,D,66.83936246228375,C,A,27.965234186687837,B,E,24.959632192586305,A,-52.242754168647096,-16.76921486105295,73.98375090733347,31.471071695618786,D,D,0
No,Male,Christian,86.799291379438,A,C,31.370287541562767,C,C,49.91292509128343,B,B,-55.37239727036659,B,-157.04128227559053,-113.41584826536604,104.2629393173213,-26.834695068513902,D,B,0
Both,Female,Jewish,-4.989636111539647,B,E,72.5848320250642,E,D,-123.99869219372496,A,A,6.415975359784627,B,50.45043542309653,-43.09351007176517,-195.02940436860968,-120.26344876002514,C,D,1
Yes,M,Muslim,68.39512520599274,E,C,64.06719072232737,C,B,-47.20308296361735,B,D,23.45444294162063,E,-50.131961625038535,47.29670098017319,78.91497385952106,-83.16719246046439,A,A,1
Yes,F,Jewish,-78.65835124064581,B,B,-19.734163311960774,E,A,160.35518243397095,B,D,54.569231549556285,C,-110.04087150030392,-97.96118996982169,90.21521926119433,19.26084876503745,B,E,1
None,F,Muslim,-130.11039957558944,A,E,-81.1149478875902,B,C,156.77945088249302,B,B,-91.03675102916823,A,29.8211765400992,0.2407763942514397,41.89914730671882,-40.3853380164565,A,B,1
Physical,Female,Jewish,-6.316046155798055,D,C,96.49582378804725,E,C,112.40768168927285,E,A,167.7283995092545,C,-188.66550451413076,-11.357214292072337,-88.09065171025401,-5.782420455389172,D,A,1
Mental,Other,Jewish,55.75496925216253,D,B,41.08514444513629,D,B,-77.45668772005835,E,A,-161.12658637072704,B,-69.66219295776402,34.07724597936077,107.7796246183001,-73.39171450099226,E,E,0
No,Other,Other,-83.24170640923543,B,C,12.428344270216481,D,A,-63.944844809937265,A,B,60.93371028149822,D,-21.010041637734496,-121.64773814861537,3.5748988396809436,-40.89705414143489,D,D,1
No,Non-binary,Hindu,-151.4944268306674,E,B,-94.27089660983461,D,C,25.11175491084982,C,B,-14.704741405745406,D,-27.405541698380127,85.64918108481311,-151.52649424718126,-135.9672014664901,A,A,0
Mental,Other,Hindu,-203.82139144120316,D,A,-153.63650424507335,B,B,31.868509690560142,B,D,-15.669841050298421,A,-50.62475385837863,3.739457586479069,-29.6749214066372,-23.94804758516161,E,C,0
Yes,Non-binary,Christian,-25.301181317562033,E,C,-20.18342411197893,B,E,164.72368717587773,A,B,125.83651634006598,C,4.372925521661143,23.674492573325175,88.14994014012866,-68.37126015692037,C,B,1
Yes,F,Muslim,-47.75089189486737,D,B,-7.998508926345677,D,D,-226.4682473517613,A,B,73.43801182282283,E,53.99572309731199,130.40642928975456,-65.07210902907573,-64.3647176201178,E,D,1
None,M,None,97.9303195493408,A,C,-169.69181765281274,E,B,110.82710659349033,C,B,25.479599501909878,B,112.67440065083755,-3.818067222098101,60.716434963217345,-45.86415775899151,A,A,0
Physical,M,Jewish,-95.03779536872423,E,A,9.644471067695255,B,A,6.375021210125234,C,D,225.88335495156593,B,48.51533876422316,44.30543621078736,-28.93026989211495,29.038897668962765,D,E,0
Physical,M,Other,-142.64174111766008,E,C,-202.153706912309,A,C,-53.75182043126735,A,A,-66.27668977573227,B,-128.07701302988377,81.10826374222883,-70.10767086091386,10.008690445757496,B,B,0
Both,Male,None,-84.52753294237655,E,B,55.82047338054886,C,C,-76.26044603628357,E,D,110.32564461505088,C,-115.82119400071112,-192.67744662250718,-10.301909911434588,-168.2882764619835,E,E,1
None,F,Jewish,110.13517985094083,D,C,68.06084950800539,C,A,9.415188273562363,D,E,94.28845539097132,B,-198.80290976789658,32.06106642390104,35.2680316447398,79.67422172594542,C,C,0
Mental,M,Jewish,106.03440591343822,C,E,-37.713533474955646,B,D,36.73863403830571,A,C,200.1380624618767,B,-297.63487756792,-43.49707057045536,81.15024099023294,21.852065874826344,E,E,0
Both,Non-binary,Other,-136.03350469744913,D,C,-0.37675086395989976,E,D,6.98820780058267,A,D,191.06768483140814,A,118.88553614702585,-213.67164369438228,13.27080583420627,-121.22324578981454,B,A,1
Yes,M,None,112.93256623136062,B,D,53.4144465847137,D,E,64.6999992272115,B,A,-25.78531790847195,C,32.669079317423346,37.356003543508166,104.93180945794745,69.42429584278759,B,B,0
Both,M,Muslim,18.73800180500706,E,A,-82.12568086758061,A,E,43.57049558966487,A,E,-30.032178801459114,D,-20.425875298779456,14.436627936584944,-82.02762206718681,-5.713428519888991,B,B,1
Mental,Non-binary,None,-13.984641884742894,E,C,114.90210986369038,C,B,-435.27433527325996,D,A,121.60898879457287,E,-17.001048181543712,95.82733243866294,-140.32497539241112,-29.1783210809751,D,D,1
Yes,Male,Muslim,16.077421924920074,E,E,-10.61342045326572,C,E,-50.673909300576,D,A,-147.5754663443201,A,-50.2245368658199,-71.15212877459703,-132.92472893246833,119.8801208773561,D,C,1
Physical,Other,Hindu,145.13958611253847,A,D,170.11817786362136,B,B,60.231951552562926,D,B,-22.30891872908604,E,-81.19547546957563,-89.04008673640081,-111.00198582185763,-81.7471309535898,A,E,0
Yes,F,Buddhist,120.19450356630865,A,C,-81.54373362735278,A,B,72.90330863984038,D,A,168.7687200572029,E,99.53034846157823,142.8057441867397,-126.16064942292185,-133.96267409457943,E,D,1
No,Non-binary,Jewish,-29.842249183309182,C,A,54.99038468940031,E,D,-139.43740364165728,E,C,15.877210015548593,D,85.1286314017964,179.9424324416186,3.384140242188189,-157.4606668896336,D,D,0
Mental,Other,Christian,62.37274032305192,E,B,-9.331514173649227,E,E,-23.117633011080148,E,A,-68.34562015125354,B,-12.910622891204012,149.95581468025222,-55.21623300647972,-31.776171660069156,C,D,1
No,Female,Jewish,-62.429300590651806,C,E,-117.559463077649,C,E,-228.5554332291995,E,D,47.95671553027451,D,-205.11471584393016,-155.14042398904226,-80.66120001914096,24.505239155863407,D,C,0
Both,F,Hindu,90.6528339528417,E,C,-24.08290575203983,C,B,226.0160450524053,D,E,-42.003466273266866,A,105.21792432258279,99.75349653325259,-50.722984644475055,-60.80296278739187,A,A,1
No,Male,Buddhist,-74.4472306525207,C,D,157.15481298992026,A,B,-149.83611533424664,C,E,-36.36380447103028,C,-15.407559965898383,43.37422229377763,41.46279360803351,78.52394855754022,E,A,1
Physical,Other,Other,-135.6122100176941,E,E,-160.99378856539258,A,A,64.44379818312012,D,C,111.18732302650278,C,-71.90768719735405,171.3586032668331,72.79338659580566,-160.7897139020047,E,D,1
None,Male,Christian,-34.66455637854831,A,E,296.1693005821696,E,B,7.980619621534029,D,E,173.48440578191355,B,17.127920387132615,24.967395574702614,-18.42727943347192,24.33521598134152,C,B,0
Both,Female,Muslim,-68.23381786419804,D,B,63.44946306929342,D,E,-134.34123154211665,D,E,146.56403790522816,B,48.41393923454997,93.82558367831358,-38.69548246553783,108.096325546621,A,B,1
Mental,Non-binary,Muslim,0.2316971175647256,E,A,145.31396780433766,A,C,70.10800342990653,E,C,-170.84637658581175,C,-19.8919545580193,-30.60911129590589,14.04646063328168,-136.79217041267287,E,D,1
Both,M,None,-121.25418237424739,C,D,-89.04061398776176,D,B,-122.20485726239127,E,C,-191.01298284744033,E,-75.11646423748459,91.59927736037709,100.25281144859244,-186.18720995168786,A,A,1
None,F,Christian,-78.1654859559649,D,E,-190.57277730604466,C,E,-3.7301415343050164,A,A,179.98273597803026,D,-54.78088353107526,60.07734226617384,59.9994330785991,-40.58121808990404,A,C,1
Mental,M,Christian,-176.7343484649163,D,D,-61.348090195220195,D,D,-95.9841722892232,C,E,150.49212421062236,C,-61.54431763899727,12.634600991873901,70.34682110693346,119.36625118510844,B,B,0
Physical,F,Hindu,50.88257354900006,E,C,-55.127965626437835,C,E,110.17089390339856,C,A,-104.39339159955065,C,43.08607456133436,-38.11525298584284,-54.864214459601556,44.827064651119336,E,A,1
Yes,Non-binary,Christian,43.68287266643793,C,B,-210.59984957841317,D,A,-7.6302691780389615,D,A,-121.03167037428565,C,106.0258071430704,119.27614551656927,131.85900781182528,68.21244903936694,A,B,1
Mental,Non-binary,None,-16.985742659156998,C,D,46.68865411654202,B,E,53.43904615855073,C,B,-102.0459424731975,E,152.96720206041056,50.61761473806925,3.0850533772667177,10.445747405740665,A,A,1
Yes,Other,Other,-20.711117044484574,B,A,-130.62827670286794,B,A,-119.70797133132636,D,E,16.288266714837686,C,-18.70961761315407,-19.068843117686203,39.91166008597284,45.37987927069224,B,B,1
Mental,M,Buddhist,110.10679051839736,E,D,-54.314293205233064,B,B,223.03893994053823,B,D,-72.89955008427948,D,254.9134700323526,-109.09343845086225,-74.3462647647857,219.00812209499918,B,D,1
None,Male,Other,-7.583098303202325,D,C,84.70659196050076,A,A,67.28369786152074,E,D,-18.261876623382097,C,-65.3528524330983,118.31521828266267,-142.1828005689039,80.3422355518119,B,E,0
Both,Non-binary,Buddhist,-4.618415984062351,B,E,9.368413082929273,D,B,-30.53902654133212,B,E,-117.30906147890494,D,-1.9738589369995216,-80.07616122489047,-186.93016814212967,6.175486580145971,A,B,1
Mental,Female,Other,41.89340245465068,C,D,48.00821666961465,E,E,-93.68703643445362,C,A,-99.83372192462554,B,64.1456384256563,12.432100803650394,136.83779178277155,78.9194415356573,A,C,0
Yes,F,Hindu,142.64051578741393,E,A,-179.82618453794095,C,D,59.69327545700275,C,A,-74.43205266195733,A,33.422883230679986,58.122191193297624,26.59006061969395,-8.961045175525213,D,A,0
Both,Non-binary,Jewish,36.11630549280427,A,C,87.192819852728,B,B,215.41052160881867,E,C,-164.84162360403815,B,-37.66739900391672,-63.86870475773516,95.63017601893787,-167.51409092142703,C,A,1
Physical,Non-binary,Hindu,70.0548287578624,C,B,206.3845549644415,A,E,-47.75118612490378,D,E,2.8204795910260785,B,-31.99507566330744,163.3684962153231,194.48607867497495,183.54909888450317,E,A,1
Physical,F,None,-126.46136737397586,D,B,-127.14251052856194,E,C,113.74501710411732,A,B,21.045556968773845,A,-51.74897240427823,58.85705172757142,-4.482966452262415,114.47624013096338,C,B,0
None,Other,None,-17.702127780378373,E,B,128.14943649458343,A,B,-22.044568982842573,C,B,86.1390387104868,B,95.41867927993249,-44.65609673852533,-12.357669213478403,-21.35474223097479,A,B,1
Mental,Non-binary,Hindu,30.69570149148351,A,B,-34.50389964285937,D,D,76.81405077314867,E,E,123.32835468221674,A,245.69188255636652,151.15477247252173,-73.05015000086657,-128.07651511373635,C,D,0
Mental,Non-binary,Hindu,46.917149218921665,E,B,94.0753808508008,A,E,-104.76360732218988,E,C,179.08548945753796,D,-15.412037479497503,-14.904160451910755,-88.07690628127031,29.21428433938337,B,C,0
Yes,M,None,-90.91458420886718,C,A,-192.21429321959326,C,B,59.27856090189921,C,C,195.29389869062265,B,-137.07008079676024,62.82297249569611,73.06664327247246,-0.7452203059553566,E,E,1
Yes,Female,Jewish,22.737519040327562,A,B,-35.06291364889344,C,E,-88.97733793778937,B,D,-170.34810466723883,A,84.29571220865732,123.34506838852694,-70.30052784827787,-75.44675423601268,B,E,1
Both,Female,Christian,-52.724582124091725,B,E,-113.8861672939671,B,A,7.213341094143674,E,D,166.3356581239336,E,-250.3449153176136,34.634628064571515,-2.7722357340098354,71.79700110030277,D,C,0
Mental,Non-binary,Other,-107.6389396414811,B,C,-29.52402311031474,B,A,63.41557215109752,C,B,42.761486476113994,A,-53.615438219760556,-250.95911042400002,72.96169032358743,108.95310967124723,E,B,1
Both,Male,Other,82.68707765531052,C,C,-78.35866305814805,E,B,-71.65543424708551,B,A,34.536605886102144,E,-76.41980240002415,57.14893623688743,-192.55123119966987,-84.35256344489008,D,A,0
Both,Non-binary,Christian,43.490859740803,B,A,-120.53342505846388,D,E,188.6348294772122,D,D,212.89984839482545,C,90.43504577613835,69.69593606859678,129.6989057371852,-78.54092580352918,B,B,1
Both,Male,Other,136.01572712271994,D,C,-139.58317029218478,C,B,-42.35092043235957,B,D,-230.12671506133432,C,-253.8979561680956,-3.633825751569474,175.22761376920764,-87.23824590485269,B,C,1
No,Non-binary,Other,6.181960011305752,D,E,-20.962078342421123,B,D,-141.95106764788787,A,E,-88.99002280582037,A,-95.2870845059682,-113.52196793769758,43.261764068768414,8.053405356989858,C,B,1
Mental,Male,Muslim,-10.068462933950666,C,B,-38.66691582344447,B,D,16.418543464411048,C,A,-190.64691970011756,E,88.62628788808581,81.90205537229167,77.33368418866823,-35.219018897385475,A,E,1
Physical,F,Christian,-43.025226118859784,E,C,16.04880899345061,E,D,87.2330480294217,A,B,91.0137915539435,C,-147.02298596503894,148.22781464222322,-148.5426794428921,-95.80564686152879,B,C,1
Yes,F,Hindu,24.576920903360545,D,A,-104.69141252517615,D,D,-33.66049984508755,C,D,216.3069528393214,C,-164.81418390342716,134.26908381951716,66.13213646873916,-138.67580008312504,A,E,1
None,F,Christian,-20.870109686196717,D,E,26.24624795539247,A,E,-34.132611477377914,C,C,-21.309181959031303,A,-73.60369832403788,-134.22413291883782,-53.814147429972806,42.3801038821381,E,A,1
None,Male,Hindu,200.41981649834617,C,D,-22.43384811928208,E,B,-109.0129911320022,A,C,-13.382970452325294,B,-45.62682329960144,-145.82659809826512,0.29055469277140167,51.27062486246273,C,B,1
Mental,M,None,178.82618942819676,A,B,-150.48618783230478,E,E,-21.969648599111363,A,D,44.61859340373035,B,-41.46558059597475,-223.68430563307814,162.81996591971784,2.5871490703711,E,E,0
Yes,F,None,8.271758776601681,B,E,-12.61251072787695,E,C,15.376285595571474,E,A,57.14552161117265,B,179.91462182775288,-166.70908670605849,7.519489175473587,16.03134312470736,D,C,1
No,Non-binary,Hindu,18.389721083928194,A,C,-12.369403820335114,D,D,-66.78463351701357,D,B,-108.49827711475244,A,-78.47873317608217,-102.11491665280334,143.59396602522355,137.89988663165218,C,E,0
Both,Female,Hindu,72.4444720393618,E,A,18.091459691968957,C,C,-124.79119604318586,D,C,66.91698729939124,B,-97.30734821822112,-66.99575446084513,-107.68477833812217,-15.642319875737275,C,A,1
None,Male,Buddhist,74.78205781548522,D,D,-52.37001785541396,D,E,-55.63118600506336,D,C,131.82144420123709,C,3.6185510522320734,70.79671772192826,194.57096867743766,143.98170018415536,B,E,1
Yes,Male,Christian,31.11002747365925,D,C,25.5854723881995,C,B,-68.92447930468916,E,E,2.248764238455132,E,-4.785852572520257,-76.61906084712543,46.12640846952311,94.38596416135955,D,C,0
Yes,Other,Jewish,-10.95162721404647,B,C,98.01466088317939,C,A,-114.38576409945185,A,A,26.77177407302487,E,-5.4526962513043395,-178.3692955429675,-142.56848440270653,-119.57324933156004,A,C,0
Mental,Non-binary,Christian,25.78766136767089,E,E,-59.77199242678558,A,E,152.50997845459705,E,E,-71.91358604653378,C,146.14528710397232,-77.03074741914219,-221.11566329705025,49.993465277500704,E,B,1
None,Female,None,-145.32211143024713,C,D,4.795210280550545,C,E,-92.60969140506297,B,E,-131.69068098158186,B,-79.34478110085527,-84.74781564782678,-131.03310373519878,-139.49575480428905,C,A,0
Yes,M,Christian,95.23608542589199,A,C,5.488064016272383,B,B,26.617462033030264,E,B,126.53835405890325,A,-124.79218515458695,84.82267352488368,33.76243374274067,-71.90022462185289,E,A,0
No,Male,Christian,-47.16371655689316,D,D,224.75916461619062,D,C,123.43002866578946,E,E,38.35893568376455,B,182.6598980067976,9.020967415979216,-42.527877139836725,-18.36772712850615,C,B,0
No,Male,Other,-105.36447420611992,B,B,60.02458837540085,C,B,17.99024403788312,E,A,17.909234830767183,A,-139.47159524793807,1.4050164046950435,-55.888120232066555,10.861620126109104,E,A,0
Physical,M,Muslim,10.659034925034517,C,D,-37.684144969354406,B,A,-7.7163340574097,C,D,-61.78780660035007,C,-128.55336130196943,-54.48471893837997,-54.36415745561428,1.8460478150373636,B,A,0
