age,nationality,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
64,US,Bisexual,152.00473872851893,A,A,E,B,D,C,E,61.86344279586976,1
26,China,Homosexual,15.945373105117778,A,C,C,E,B,B,E,-36.92856388188478,0
60,Brazil,Bisexual,-126.19320084789783,D,D,E,A,A,C,E,145.4585967506957,1
45,Germany,Other,-54.130274422910816,A,B,B,D,C,E,A,-32.75583084533944,0
51,Brazil,Bisexual,37.35069201140612,D,A,B,A,D,A,C,4.382926006552496,0
66,Germany,Heterosexual,-88.16117815352543,A,D,A,E,E,C,D,-97.9916739670134,1
43,China,Bisexual,-141.98375364677028,C,E,B,B,A,C,C,190.99721650737735,1
71,Brazil,Heterosexual,-85.60382338303427,C,B,C,B,E,A,B,-29.81246705045188,1
56,Brazil,Bisexual,-18.939744460298307,A,D,C,E,A,B,E,17.57817360745948,0
67,Other,Homosexual,33.523243747438414,B,A,C,A,C,D,B,104.18012207336757,0
49,Germany,Bisexual,-16.064291605707417,C,D,D,E,E,C,C,-55.74229094130922,0
60,Other,Other,-28.881783022204022,C,A,C,C,B,B,C,-139.44588943448653,1
36,India,Bisexual,61.75809798655732,C,E,C,B,B,A,E,-20.972491679839923,0
78,China,Bisexual,10.81239295208344,E,A,A,E,B,C,C,-20.13473525056776,0
34,UK,Other,43.25942725840386,A,C,C,C,E,C,B,-68.69744839273963,0
43,China,Bisexual,64.14663022151105,D,A,D,D,C,C,C,-81.07249285060547,1
37,Other,Bisexual,68.24756383575425,E,C,E,B,C,D,A,158.44392459993912,0
78,UK,Other,186.30052156337118,A,C,E,E,B,C,C,163.40559127454736,0
54,Brazil,Other,141.9645943521444,A,C,A,C,D,C,A,-24.319004190986156,0
39,India,Heterosexual,74.33013714694525,E,E,C,B,B,B,C,28.870083450791324,1
26,UK,Bisexual,25.27209494101618,D,A,A,E,E,A,E,-89.16311120068262,0
52,UK,Heterosexual,27.798216556119737,B,B,C,D,D,A,B,-38.260905504639894,1
55,India,Bisexual,137.947664355872,B,A,B,A,E,D,D,130.6212906586989,0
21,UK,Homosexual,-351.78178418626425,E,A,C,B,B,D,A,-51.98247999150381,1
44,China,Heterosexual,-7.920992270889384,A,D,E,A,E,C,E,164.9022352407729,0
44,Germany,Homosexual,104.87298419197091,E,A,B,A,A,E,D,-48.98623404990721,1
37,US,Heterosexual,58.21765788898773,D,C,E,E,C,B,D,192.8312458145749,0
26,US,Other,-12.020670006922636,D,D,A,A,E,C,B,123.82609775287155,1
39,Mexico,Bisexual,27.398425317809554,B,D,A,B,A,E,A,-2.735240624092389,0
54,China,Heterosexual,45.37838188844114,E,D,D,E,B,A,E,52.95723095575781,0
58,Mexico,Bisexual,-117.12287557457893,D,A,D,B,B,E,C,-60.51313800783703,1
60,Other,Bisexual,-37.615167709428974,A,B,A,E,A,B,A,-99.70194167914642,0
79,Other,Homosexual,59.91576924809681,A,A,E,E,D,D,C,-69.85030327392467,0
30,Mexico,Other,-3.4681467135533377,C,D,A,A,B,B,A,12.165082475127445,0
57,Mexico,Homosexual,-41.288730134369175,C,E,B,E,B,E,D,147.27083112275164,1
61,Brazil,Homosexual,18.70503507145713,A,B,B,C,E,B,C,73.83876725105156,0
27,Germany,Heterosexual,17.17901692444056,C,D,C,D,E,A,D,32.07037777893979,1
51,China,Bisexual,27.551421408102534,D,E,C,E,C,E,A,50.13682986151107,1
51,Germany,Homosexual,-18.345369794341373,A,B,A,E,B,D,A,-6.339547373878977,1
66,UK,Other,29.811554915928124,A,C,E,B,E,D,A,-196.7025568555534,1
25,Other,Other,4.193995561168861,E,A,D,C,E,C,D,-25.868983534705947,1
30,India,Other,5.540638533038397,A,B,C,B,A,B,D,-117.81953091248585,0
72,India,Heterosexual,-35.581607364086594,C,C,E,C,E,A,A,-94.90542256107553,0
40,Brazil,Heterosexual,105.22083335884369,E,C,A,B,A,A,D,42.770771876398825,0
61,Other,Other,-113.21572554920093,A,C,B,A,C,B,E,-18.749706235570713,0
73,US,Bisexual,-78.19044352909214,E,D,D,A,C,A,E,-50.599115272989316,1
61,Brazil,Bisexual,52.36275205851552,E,B,D,A,A,A,E,113.330898959024,1
76,Other,Heterosexual,100.87430129756004,C,B,A,B,A,A,B,72.56991667448213,1
43,Mexico,Other,-114.17397513500116,C,E,B,D,C,C,C,-1.5042834013989854,0
57,India,Homosexual,-76.53903325192873,D,D,A,C,D,D,E,56.27082541145334,1
57,Germany,Homosexual,62.912743682638606,C,C,C,A,B,E,D,-23.71790308121111,0
76,US,Heterosexual,-199.56981116832773,A,A,B,C,B,D,C,-124.92375464699556,0
28,US,Homosexual,4.907779383869228,D,B,C,D,A,A,D,38.973474912173565,1
45,US,Homosexual,-193.71240865358493,C,B,C,D,E,D,E,146.3745637223283,0
41,Brazil,Heterosexual,58.104186332250805,E,B,C,D,A,D,A,-0.9152812076810546,0
63,Germany,Heterosexual,-253.12322762944376,E,B,D,E,A,A,C,-101.31503106431059,0
45,Other,Bisexual,-86.29824542084557,D,B,B,C,B,D,C,-185.1047368276723,0
32,Brazil,Homosexual,83.61891498576945,D,C,A,B,A,E,D,158.3779824832637,1
62,India,Homosexual,162.54400318480762,D,A,D,C,E,E,E,-42.85869395011219,1
41,Brazil,Bisexual,47.6562937830119,D,B,A,B,D,B,C,-38.11441604126144,0
71,India,Heterosexual,57.99755921410134,A,C,D,B,B,B,E,-134.3044315247535,0
64,UK,Heterosexual,-47.00009719989797,E,B,D,D,D,C,E,-8.665408658632703,1
57,US,Heterosexual,19.545543478073895,D,D,D,B,A,C,E,108.27978839646846,0
44,Mexico,Heterosexual,161.35291066857422,A,C,E,B,C,D,B,-14.194762572672834,1
30,Other,Heterosexual,-18.002047683580603,C,D,C,D,B,E,D,87.50497278072959,1
42,India,Heterosexual,-62.952444958009835,E,C,A,A,D,E,E,-113.13347888224081,1
47,Mexico,Homosexual,0.5105922071369489,D,C,B,E,D,B,E,-49.96069214365475,1
29,Mexico,Heterosexual,-116.30271036708962,A,E,C,C,D,B,C,-55.1943651859935,0
45,Mexico,Homosexual,-59.93128330052119,C,A,A,A,D,C,C,151.05682189456655,0
24,China,Other,-105.26789049395606,B,E,E,A,D,E,C,-159.97203459920578,1
23,Mexico,Other,137.54293040078704,A,A,D,A,B,D,B,69.73353114685641,1
79,UK,Bisexual,12.738355929534986,E,E,C,B,A,D,C,5.544289659854577,1
63,Germany,Homosexual,-190.8092728112737,E,B,A,C,D,E,A,-59.55455388427902,0
69,Other,Bisexual,-18.974647596691483,A,C,A,B,C,D,E,-43.88432618909025,0
25,UK,Homosexual,-2.416231998765507,E,E,D,C,A,E,C,-66.87510772070794,1
53,Germany,Heterosexual,-228.62701675000886,E,D,E,D,B,D,B,-72.4550758546701,1
76,Germany,Other,-76.14095121803871,E,A,E,C,D,D,C,-35.87730338770051,1
21,Other,Bisexual,-105.31114819029668,B,D,D,C,C,C,D,41.01774313482899,0
28,UK,Bisexual,32.82630722908382,A,A,E,E,E,D,E,9.36025725836201,0
75,UK,Bisexual,252.31222652325712,D,D,A,D,B,B,B,-86.99180008186657,1
78,India,Heterosexual,83.2287589496832,A,C,C,A,A,D,B,-68.02158299545724,0
75,China,Homosexual,122.64571669482747,B,A,B,B,C,B,D,-88.20945094400506,1
56,UK,Bisexual,17.282203459507972,C,D,D,A,C,E,D,72.69417965386839,0
78,Mexico,Heterosexual,137.24508025478315,E,A,D,E,C,B,E,-76.42321540090961,0
22,US,Homosexual,270.702935437376,A,C,E,C,A,C,E,52.66264914203177,0
74,Mexico,Bisexual,-92.8763237728171,D,E,A,B,B,E,C,189.52297214897584,1
62,Mexico,Heterosexual,-11.111123802930255,A,E,B,B,E,E,C,45.17748615077016,1
61,Germany,Other,67.88345317752858,A,B,A,A,E,A,E,18.93294027496249,1
31,US,Homosexual,88.37352332126602,D,C,C,D,C,C,C,61.84343575346036,0
51,UK,Heterosexual,-29.29402422511816,E,D,E,A,B,D,B,-71.90188486205741,1
52,Brazil,Other,-137.898709522741,E,A,E,C,B,D,A,157.42233398876417,1
29,Germany,Other,-4.562614822685872,E,E,E,B,C,B,E,-65.16940020572147,0
55,India,Heterosexual,-69.0527628833009,E,A,B,A,C,C,B,139.04886243623068,1
37,India,Homosexual,-50.24067266823368,B,C,B,A,A,C,E,-0.6709268189576331,0
39,Germany,Bisexual,-45.060623145009316,A,E,C,A,E,B,A,-56.84102191965874,0
29,Other,Other,-207.2349227438167,C,E,A,D,B,D,E,53.79392315820043,0
35,Other,Bisexual,-77.5436105450809,E,A,A,A,A,A,D,67.45591838640091,1
41,UK,Other,-59.17931486181113,B,C,C,A,D,A,B,-59.56517209228521,0
66,US,Bisexual,-192.47815097822243,C,B,A,A,D,C,A,-50.67973412514739,1
31,US,Homosexual,102.63384195543202,C,B,A,A,D,A,C,168.14168837428696,0
42,Other,Homosexual,71.51595241086277,A,A,B,E,E,E,D,-72.55962368175445,1
18,China,Other,-23.361499361995975,B,B,C,A,B,E,A,183.61378961696116,1
56,Mexico,Bisexual,-190.54828946419738,A,D,B,B,A,B,C,-105.29280997578634,0
41,China,Bisexual,-82.68833410709072,E,A,B,D,D,C,B,118.66327222632678,1
29,Mexico,Homosexual,51.52448273401436,A,B,C,C,C,D,B,-82.8369468459314,1
77,Brazil,Bisexual,-200.57452338607072,E,D,A,B,D,E,A,-75.11891199740471,0
37,US,Other,164.86420107012592,B,E,A,A,D,E,D,-175.25298921620788,1
25,Mexico,Heterosexual,-34.77172185309178,D,D,A,B,E,E,C,172.51944307594079,1
36,India,Bisexual,-49.537914725420315,A,A,B,B,B,A,E,-171.25979101359619,0
42,Mexico,Heterosexual,-38.596288715920146,A,B,C,A,A,E,C,124.38779630259025,0
45,Germany,Other,-2.648404376542853,A,B,C,D,A,E,C,207.67999108483968,1
46,India,Other,-135.29933774989337,B,B,A,B,B,B,E,187.60388584369431,0
48,Mexico,Homosexual,-86.20422730828724,B,C,C,B,B,D,B,-64.22388809259293,0
66,Brazil,Homosexual,51.388548655365064,D,B,E,A,C,B,C,-64.48890007219906,1
57,US,Other,-46.399548716336646,B,D,A,D,B,D,E,83.27211236261876,0
52,Germany,Bisexual,138.4922532959958,C,A,D,A,E,D,C,165.28558569836426,0
65,Brazil,Homosexual,43.556538627006724,B,C,B,A,A,E,C,-67.70977142035159,0
34,China,Bisexual,62.88797602885013,D,A,D,B,E,C,D,84.78992238410396,0
77,Mexico,Heterosexual,-126.95724452993484,B,A,B,A,A,E,E,75.66521621335131,1
47,Brazil,Homosexual,36.59550062095441,D,B,C,E,D,D,C,121.32298065688487,1
24,US,Homosexual,7.607864679467926,A,B,B,E,B,D,C,60.17828437357028,1
33,India,Other,151.82372606563365,E,E,D,B,A,A,C,-32.12923621926416,1
66,Germany,Bisexual,70.28001559298991,C,C,D,B,B,E,E,23.050267111559677,0
57,India,Other,10.77935645097543,A,E,A,E,E,A,E,-18.2560044250692,1
27,US,Bisexual,-11.523974802988091,B,A,C,A,A,A,D,142.83404094575255,0
79,India,Other,-9.144157052585404,E,B,A,B,E,D,C,38.48999974439696,1
43,India,Bisexual,134.82772874402227,E,E,E,C,D,C,D,-122.29682723303938,1
62,Other,Bisexual,-16.636789863228316,E,E,A,A,B,C,A,-95.66701944001814,1
58,Other,Heterosexual,-67.57140016264002,C,E,E,C,E,D,A,-19.80521716175408,0
49,UK,Other,-188.73765776778376,E,E,D,A,D,C,D,84.95644020757625,1
58,Brazil,Other,-159.81124451636634,E,D,B,C,D,D,D,-43.85031412809239,0
34,UK,Heterosexual,75.66203361663322,D,E,A,C,E,D,B,-242.67072611186634,0
21,Germany,Homosexual,-9.282983667671719,C,C,C,A,E,C,B,46.415616462542594,0
56,Brazil,Heterosexual,-21.64045344975086,E,C,A,B,A,D,B,39.43150273488533,0
71,Other,Homosexual,36.31165156602855,C,A,B,A,A,C,A,37.782659296760535,1
42,Other,Bisexual,-141.801197793086,D,E,E,E,E,A,B,72.22935619262904,1
77,Brazil,Other,105.86605622454984,C,E,D,A,E,A,C,-48.756032129663396,1
73,China,Other,98.19715517843679,B,E,D,A,E,D,E,102.34290427801118,0
79,Other,Heterosexual,-105.32429892298583,A,A,D,D,E,C,B,-33.18279534470429,1
52,India,Heterosexual,20.441187118819737,A,B,B,C,B,A,B,-6.767369501629182,0
25,UK,Bisexual,-58.380743552685935,D,D,C,D,D,D,C,93.78247270415419,0
20,Brazil,Bisexual,3.677782416018327,E,A,D,B,D,E,E,12.090332406909901,0
36,US,Other,109.64243390189414,E,C,E,D,B,B,A,-27.64685231402314,0
67,China,Other,148.15412183574517,A,B,B,C,D,A,A,123.24748810336948,0
45,US,Heterosexual,-100.48203803113654,E,D,E,E,B,D,E,9.009192906808593,0
27,US,Homosexual,-20.537877042735847,D,A,A,C,B,C,A,182.37882084898814,1
35,Germany,Bisexual,61.759708081103156,A,A,A,D,E,C,D,-89.17851416814878,0
79,UK,Homosexual,-13.993148845718753,A,A,A,D,B,E,D,-41.433821773185386,0
53,Brazil,Heterosexual,16.701476629412205,E,E,D,E,A,C,B,-45.19668214976218,0
53,China,Bisexual,-57.2570716078673,E,A,B,E,E,D,B,49.91314694726602,1
70,Brazil,Other,30.516329858824815,E,E,D,B,B,A,A,8.927074495842712,0
19,US,Other,-5.950614857069284,A,C,D,A,A,B,D,-19.66425911555353,1
46,China,Bisexual,66.13012595722559,E,C,E,D,B,A,E,15.873588491357578,1
27,Mexico,Bisexual,7.041188664073579,A,A,D,D,B,D,D,151.73438606215203,1
22,Mexico,Bisexual,57.40415737530656,B,C,E,E,D,E,D,-69.04370357253234,1
34,US,Bisexual,-92.77225160644227,B,B,D,E,D,A,A,-13.116698832802282,0
67,India,Homosexual,17.579718915604666,C,C,E,D,E,C,A,-30.213404707651883,1
34,Other,Heterosexual,-65.98413755307688,C,E,E,E,B,A,A,-219.39299308710173,1
74,UK,Homosexual,-78.32728312565308,E,D,A,A,C,A,D,168.25478794909841,0
57,Other,Other,104.54600833197799,D,D,B,D,A,A,C,-0.6291240737177963,1
76,Germany,Homosexual,-58.499451681738755,D,A,A,A,A,E,A,43.76607067292331,1
53,UK,Other,-73.5034152327851,C,A,B,C,C,B,D,212.65467614056996,1
28,Other,Heterosexual,-23.14513977983257,A,B,A,D,E,E,E,32.213763647010815,0
39,India,Bisexual,2.326936442369671,B,A,E,E,D,D,D,213.69096178422134,0
60,India,Heterosexual,-63.84968776705075,D,D,A,E,C,D,C,-39.78419348666205,1
66,Germany,Heterosexual,26.899525364127648,C,B,E,A,C,D,A,9.604229201574803,0
77,US,Other,-69.73303893924047,C,C,C,D,A,A,C,-86.16178023985336,1
59,Germany,Heterosexual,-101.84543258889408,B,D,C,A,A,B,C,130.15712023430163,0
19,China,Heterosexual,66.43291932949347,E,A,B,C,C,A,E,118.75956993777717,0
56,Mexico,Homosexual,130.6119529023389,B,C,E,B,C,C,D,-123.70644662384144,0
46,India,Homosexual,155.7862618618973,E,E,D,D,C,C,B,-149.26587976611032,0
72,US,Other,145.58123511681816,A,E,B,A,B,E,E,-215.97769490828176,0
44,India,Heterosexual,313.9899064080673,C,C,C,B,C,C,C,20.86269360062997,1
28,India,Homosexual,0.332002552383287,D,C,A,B,E,B,B,210.31775669333447,1
25,China,Bisexual,77.00152205232163,E,E,B,D,A,A,D,91.90896805518598,0
51,China,Heterosexual,143.55566940591035,E,B,C,C,D,C,A,-96.32628019820714,0
38,Mexico,Other,-187.71182744566067,A,B,E,D,E,C,A,-129.3051518967876,1
36,UK,Bisexual,6.9226068114455215,C,E,E,A,A,D,B,-44.119827298599944,1
46,China,Homosexual,-65.02100584684109,D,B,B,A,B,B,A,-79.03211825649569,1
44,India,Bisexual,104.51933974997267,E,E,E,C,B,A,E,105.17510630978254,0
65,UK,Bisexual,-67.04966890133677,C,A,C,B,D,E,E,50.21879125767204,0
30,Brazil,Other,109.97672549239365,D,E,D,E,A,B,D,-63.89250470809146,0
73,Mexico,Heterosexual,-154.58674296281066,D,B,B,B,E,C,C,93.54045281430847,0
55,US,Heterosexual,-74.16960270288514,D,C,C,D,C,C,A,-118.80700767928096,1
31,Mexico,Heterosexual,-28.640959800895434,A,D,B,E,E,D,E,-32.141350101431975,0
44,China,Other,101.49782311667776,C,E,B,A,E,A,E,52.946311001362865,1
46,Mexico,Bisexual,200.80216842816944,A,D,B,B,E,A,D,-60.41286158036377,0
62,Brazil,Bisexual,-112.49178463122679,B,E,C,D,B,A,D,-69.3066476249491,1
54,UK,Other,-1.6644115245949398,B,A,C,E,E,E,C,86.20212766908952,0
19,UK,Homosexual,157.84268583436238,E,D,D,E,C,A,B,0.21788717333869834,0
51,China,Heterosexual,84.86755349102091,E,A,D,A,A,D,E,-64.20113821688611,1
23,US,Heterosexual,188.1362713474762,C,B,C,C,D,E,D,-70.79633407920618,1
54,China,Other,96.68049439038747,A,D,B,A,C,A,B,-82.51590925055092,1
75,Mexico,Homosexual,-28.021205835895696,A,C,D,B,C,B,A,-93.67246349197399,0
22,UK,Heterosexual,8.995555648495017,A,C,C,B,A,D,C,68.4441201378656,1
48,Brazil,Bisexual,-190.1825986550693,D,E,D,A,D,A,E,0.05832392586458421,1
41,Germany,Bisexual,-127.17217425861085,D,D,B,D,B,D,B,154.09711475979623,0
53,Other,Homosexual,195.09104641389,D,B,D,C,C,B,D,-71.63368194549344,0
44,Brazil,Homosexual,133.56093332005898,A,E,E,C,D,D,E,-125.04175139852829,1
60,China,Heterosexual,-177.639413106158,E,A,D,D,C,E,A,-67.78981057206131,0
40,Other,Bisexual,30.91836481352202,D,E,D,D,D,C,B,7.478785048209283,1
21,Germany,Heterosexual,160.12911442473168,A,B,E,C,C,E,B,36.22822386958731,0
22,China,Homosexual,-120.5612872529825,D,A,A,A,E,C,A,-105.64214618031782,1
38,India,Homosexual,58.09649709305575,E,D,A,D,D,E,B,26.14988680512283,0
65,UK,Heterosexual,42.85992406174373,A,D,B,E,C,C,C,29.63825306158779,1
75,Brazil,Other,-14.003494553780607,C,A,C,E,C,A,A,83.57479649772056,1
64,India,Heterosexual,89.79693636928639,C,C,C,C,C,E,E,-42.442962010542544,0
50,India,Other,11.357344444238036,A,D,A,A,B,E,A,-29.12603521694686,1
33,UK,Other,-43.895518127038244,E,E,B,D,B,D,B,-257.06825405134305,1
73,Germany,Bisexual,19.386509273868874,A,E,A,D,D,B,C,-45.30022299205345,0
56,Mexico,Other,-29.158040400145868,A,A,A,D,D,A,D,22.67800735366123,1
76,Other,Bisexual,70.58762038426117,E,C,E,E,D,C,A,-29.52016301129867,0
47,US,Other,-127.76852974855662,E,C,E,B,A,D,A,-105.91849650732668,1
45,Mexico,Other,202.01416777859512,C,D,D,D,D,B,C,39.55015230354245,1
75,India,Heterosexual,217.10946071426736,C,E,D,E,C,D,B,-191.90526564170437,1
26,Mexico,Homosexual,-91.72616078301456,B,E,A,C,B,E,B,-85.2639420013282,0
76,India,Heterosexual,-87.22864050381405,A,E,D,A,C,D,E,121.2188770335162,1
37,India,Homosexual,-44.28062607890806,B,E,C,C,B,E,A,59.956913631424094,1
56,Mexico,Homosexual,235.02606657675778,C,B,A,E,D,C,A,55.6116215551757,0
53,Germany,Homosexual,192.7633577966066,E,E,D,E,C,D,E,-53.85433403064543,1
20,US,Heterosexual,-82.42038994191742,B,B,C,E,D,D,C,-150.71746874558488,0
57,India,Bisexual,-55.17213017518326,A,E,B,D,D,C,A,-3.186034217640777,0
31,China,Heterosexual,-59.900044718017696,C,C,A,E,E,E,C,-223.9797935489475,1
72,China,Bisexual,19.57320327807656,E,C,C,A,A,E,D,-23.401502513230184,0
63,UK,Other,14.453786706720209,C,B,A,B,D,D,D,-70.27559310846092,1
31,Mexico,Homosexual,-57.76660227357835,B,E,A,B,E,C,C,18.797963873195833,1
72,UK,Homosexual,155.77274648326173,C,B,E,B,D,B,D,-134.91735283874021,0
60,India,Homosexual,-43.260994836094554,E,E,D,D,E,B,D,-14.034934932956936,0
51,Other,Homosexual,-56.458983854224364,C,D,C,A,A,C,D,-8.227206019670204,0
69,Brazil,Other,122.74607342064519,A,C,B,C,E,C,D,-42.94182720521178,1
46,Other,Homosexual,25.345687227219994,C,B,A,B,B,D,E,0.0720558777775338,0
61,UK,Homosexual,33.824717301365084,A,E,B,C,D,E,D,185.7969658788533,0
47,China,Other,53.372795154933364,C,C,C,E,D,C,D,90.36461022431426,0
59,Germany,Other,-20.801030359997476,E,C,C,B,B,D,D,115.63030674057373,0
37,US,Other,-171.62194112988186,E,B,B,D,C,A,C,266.1881248484641,1
22,UK,Bisexual,107.81567845077808,E,B,B,B,B,B,C,89.73901877637633,0
76,UK,Homosexual,57.562148661879554,D,C,A,E,B,A,E,-136.5268454568401,0
66,India,Bisexual,-13.739176287943764,C,A,E,E,C,D,E,-98.26576556145379,1
21,US,Homosexual,-138.57598719070728,C,C,C,B,A,A,C,133.02327482431951,1
29,Mexico,Bisexual,-142.63488367257918,A,C,E,C,D,B,E,94.11929744841328,0
74,Other,Heterosexual,-12.482391325771989,D,E,B,C,C,B,E,-59.751454686903486,0
46,Germany,Bisexual,4.440525401488158,B,E,B,C,B,D,A,38.69277134405908,1
71,Brazil,Bisexual,-64.32753746644458,B,C,B,B,A,E,B,59.994759722234406,1
25,Germany,Other,5.614879472821537,C,B,D,A,B,C,D,246.95220364543405,0
55,China,Bisexual,103.5189093566204,B,B,A,A,A,D,B,72.65610754785729,0
62,US,Heterosexual,68.33737405625297,A,D,B,B,B,E,C,-187.17583356605712,1
45,Mexico,Other,-183.17017095815945,E,B,A,D,D,C,A,-52.99593798986275,0
67,India,Other,-118.18477987171111,E,B,B,E,D,B,D,9.137073200694147,1
58,Brazil,Bisexual,107.7018118584338,A,E,A,A,C,D,D,-9.724793797376014,1
57,Other,Bisexual,-112.1578998744363,E,B,A,E,E,B,D,-49.85957570745542,1
76,India,Bisexual,60.71912464286194,E,E,D,E,E,A,D,250.569614468524,1
56,Mexico,Bisexual,-229.53878256968855,C,A,A,D,D,C,A,111.61767611498891,0
77,Germany,Bisexual,11.48434579854429,C,E,C,B,E,B,A,-56.46167720954001,1
41,China,Heterosexual,16.843937678036625,C,D,D,D,D,B,C,12.439464099885194,1
18,China,Heterosexual,26.537938675214832,A,D,A,E,B,A,A,46.0790765702141,0
71,US,Bisexual,-23.9563046762878,B,D,B,D,C,B,B,-8.588743346662918,0
55,Brazil,Bisexual,7.404739685102533,C,D,B,A,B,C,A,-28.749778643815542,1
27,Other,Homosexual,-73.1908999348407,D,A,A,A,A,D,C,123.6449038610603,1
79,US,Heterosexual,12.18622249455795,D,B,B,C,B,B,E,-56.24784690032445,1
75,India,Other,-1.126802310029643,A,D,E,C,B,C,B,40.58570028177234,1
57,Other,Other,157.26069982828136,E,A,D,E,C,E,B,150.29871746642027,0
49,Brazil,Homosexual,99.8639495189415,D,C,C,A,D,E,E,-57.56649535723146,1
42,Germany,Homosexual,98.65528435599981,D,E,E,C,E,B,C,50.734939872908356,0
28,UK,Homosexual,36.07567937060902,D,D,A,D,E,B,B,-15.66095610452121,1
73,Mexico,Homosexual,-8.090013685796832,B,B,E,C,B,A,D,6.420756086679408,1
59,China,Bisexual,-196.17121281189316,B,B,D,C,B,A,B,98.688395555198,0
63,China,Homosexual,29.19705349638076,E,E,D,A,C,C,C,53.07736591550917,1
35,Brazil,Other,-294.26503861705174,D,C,E,E,E,D,C,-171.9128811455206,0
30,China,Homosexual,-44.09365175791213,C,A,C,D,B,A,A,-12.640108951432246,0
68,Mexico,Homosexual,-83.87976119701499,C,A,D,E,A,D,C,131.0773239573473,1
40,Brazil,Other,67.28529515987324,E,E,B,D,A,E,B,134.4539227473582,0
74,Brazil,Bisexual,-152.27765746736756,C,B,D,B,B,B,A,23.23092984825755,0
24,US,Other,21.734418034862422,D,A,D,C,B,E,D,-36.2072734749846,0
28,Germany,Bisexual,-23.101440948944482,D,C,E,E,E,B,A,-67.12513330887717,1
70,Germany,Other,78.35251922813468,A,B,B,D,B,A,B,-15.468176956379,0
41,UK,Heterosexual,62.883461188312275,A,A,D,E,C,A,A,-130.00076004419302,0
71,Mexico,Homosexual,227.51421466295696,C,B,B,E,A,E,A,-84.71250121499155,1
37,UK,Heterosexual,-8.574711430832956,C,C,D,B,E,E,E,-59.741882552798465,0
75,UK,Other,41.17317231586412,C,C,C,E,C,D,C,-7.159579372161424,1
47,Mexico,Heterosexual,-193.73846427622823,E,E,E,C,D,D,A,0.5749832648522736,0
67,Brazil,Bisexual,104.30212844946693,B,B,D,E,E,D,A,37.53411651934716,1
27,Germany,Other,28.485271872421393,B,D,A,D,D,E,E,52.42421841110395,1
68,India,Other,-58.12104893769112,C,C,E,A,C,B,D,45.14608669584848,0
61,China,Bisexual,28.939745169534874,E,C,E,D,D,D,E,8.272524822210565,0
47,India,Bisexual,56.381012717088375,E,B,A,A,D,A,D,63.3958495291961,0
56,Brazil,Heterosexual,-1.8009441491285199,D,D,D,A,C,A,D,-260.42253725962763,1
45,Germany,Bisexual,-0.6762331683820246,B,A,B,E,A,E,D,-49.50127059500187,0
79,Other,Homosexual,123.27081889893469,D,C,D,A,D,A,D,10.037748873292117,1
64,China,Other,108.08650267511663,C,B,C,D,B,C,D,-41.583815305120424,1
47,Germany,Other,60.85481073073581,D,C,B,C,B,D,B,-235.81810147188637,1
46,Germany,Homosexual,-30.55608164723654,C,A,B,D,D,A,B,25.984108659619437,1
79,US,Other,-29.780640155583292,E,B,C,D,A,C,A,-59.526590679843025,0
40,India,Bisexual,-79.52753367702736,B,D,A,D,B,A,C,20.943050247772646,1
74,India,Heterosexual,-22.249466831423728,A,A,C,B,A,B,B,-132.8277988471773,0
67,India,Bisexual,82.04208554087178,E,A,D,A,B,B,A,61.68180207401252,1
76,Mexico,Bisexual,-77.53839026039132,D,E,D,B,E,C,E,-3.4189220906101387,0
76,Germany,Heterosexual,131.74953527163154,B,B,D,E,C,B,D,133.61376364912906,0
24,India,Heterosexual,-79.48273660714851,E,C,E,A,A,B,D,-216.6813126507448,1
42,Brazil,Other,79.33239989099833,D,D,E,A,E,B,D,52.866351489469224,1
68,Brazil,Heterosexual,215.4285128448246,A,E,A,E,C,E,D,-24.71050276360643,1
31,India,Bisexual,-3.366533342389575,B,C,D,B,B,B,B,-18.759022175429713,0
21,US,Other,119.97850719430312,A,E,E,B,E,D,A,-142.58124083566855,0
19,Other,Other,129.30819765087315,E,B,E,D,B,D,A,-133.34901263602254,0
28,UK,Bisexual,93.39829035199779,C,C,C,D,D,E,C,-57.17422161585185,1
24,Mexico,Homosexual,31.30229942409361,D,B,B,A,B,B,A,47.33298483721651,1
