religion,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Buddhist,Widowed,C,E,-94.98470904431542,C,37.57963824864764,E,22.513173127019947,E,C,19.09998291344127,A,D,-150.25365273322186,E,1
Christian,Single,A,E,100.6479555938843,D,32.972144393601475,A,-34.74460135792452,B,D,-125.65615676084698,D,D,-45.597730143235474,A,0
None,Widowed,D,A,-4.981139494366486,B,32.76164439149508,A,45.514607891737995,C,A,132.07074751269937,D,E,16.62045059636762,D,1
Buddhist,Divorced,A,E,89.65866911735543,C,19.906772517115442,A,-41.13540602994617,A,C,-18.274071152965835,A,E,30.212963825744243,A,0
Jewish,Widowed,E,E,17.834629443988852,E,68.78576582227389,B,45.49008139172394,D,C,131.75089629670768,D,C,38.9756298138244,B,1
Buddhist,Widowed,A,E,119.49920442601555,E,-32.354305532955046,C,142.37074253831452,A,B,-69.03634077272098,B,D,-116.71731496040681,D,0
Buddhist,Divorced,C,C,-27.531519736964004,B,157.2027291671209,B,-41.62558883413824,A,C,79.26682571142813,D,B,187.44376080934217,A,0
Jewish,Divorced,B,E,-4.200476003975509,E,86.30175731167824,B,74.48297978664205,C,B,57.93457991735871,A,B,-18.575097407225737,C,1
None,Widowed,D,A,13.513162882876054,C,30.244677293452526,C,-35.38546139955288,D,D,-152.66525010642437,B,C,57.610164706911235,D,0
Other,Widowed,A,C,132.38011717554937,E,-29.904484119105803,C,-159.49938554169927,C,D,-31.93904144313096,D,E,90.48582461883043,E,0
Buddhist,Married,D,C,59.10768818373538,E,-110.21784944070903,B,-6.9407225190355355,A,E,79.3198078805525,C,A,98.28285634759992,B,1
Hindu,Widowed,A,C,-58.88662518792012,C,59.8850002310662,D,15.972186068020752,E,C,-69.41272844762653,D,A,-39.6184566190528,C,1
Jewish,Single,B,A,-1.6984523065662485,B,-20.201658601668573,E,-116.62177271768313,C,C,63.25128651581717,D,D,-50.79666571519215,C,0
Hindu,Single,C,C,49.20266369749602,C,-117.22057886604848,A,-8.47938867896456,C,D,6.244684039656754,A,B,-8.555758884579205,D,1
Christian,Divorced,A,C,17.47570902809211,E,-43.85139476143883,B,-55.13480258015433,A,E,7.801993362108149,B,E,-67.52955609576212,E,1
Other,Widowed,B,E,110.94166414665749,C,-29.181836012082655,B,-149.75787918966185,C,D,-51.82809188726733,D,A,-72.45204528722371,B,0
Buddhist,Single,A,A,-9.442370250198888,C,-26.307281091233786,A,-154.2735781924051,C,D,-103.91428461295604,D,C,-210.03286235467087,B,0
Hindu,Married,C,B,-123.25393925916845,A,23.889103033251686,B,-139.0152388948275,C,E,102.36015301572725,C,B,-106.21180945977467,E,1
None,Widowed,C,B,-15.720589802113816,D,-7.686029767694926,E,-104.77466320271004,A,D,-150.43359028430638,A,A,-23.544183319420867,C,1
Christian,Married,C,E,-79.06653471930277,D,-21.26161850570952,B,-107.28696107303534,D,E,-81.98056689504168,B,B,-152.30217689303686,A,0
Buddhist,Single,E,E,201.3043716612102,D,151.51552014436106,A,34.704261129711206,C,E,-139.35662244369803,C,A,-73.79642189291386,B,0
Other,Single,C,D,38.38936163001259,A,58.89061340522397,E,-9.892148820231679,B,A,20.61113423038197,B,C,68.13094083526167,D,0
Buddhist,Married,C,A,-53.07558427644258,C,32.42155733897322,C,68.121268067015,B,E,141.1444704942429,A,C,-4.045892075197424,B,0
Jewish,Married,D,A,-16.35632006510277,A,22.752510446830133,E,26.518335735631187,E,E,105.10566084118645,C,A,96.48235725576988,C,0
None,Divorced,E,A,-122.77164054824978,A,29.467557684049027,D,12.238596999980999,B,E,354.3548753984905,D,D,101.04064835296964,E,1
Jewish,Divorced,C,C,46.91382418963418,A,-45.749719037102146,C,-93.32538800281078,A,B,13.46229600242589,D,C,92.82417930843792,A,1
Jewish,Married,E,C,-22.126601280813972,C,8.117576210536658,B,154.02685327973273,A,A,-156.23443300581934,B,C,118.90524701719029,D,1
None,Widowed,D,C,92.39680517123577,B,117.94203925295419,C,-71.03863266569816,D,A,53.04985702830087,B,E,-50.80940629684925,B,1
Muslim,Widowed,A,B,186.550645185293,C,-52.06970538049772,B,-44.52913398548521,A,D,-32.91390797592595,A,B,99.04633483039305,C,1
Jewish,Single,A,D,40.413549576600985,A,-190.5135047712926,B,-75.62867027471349,A,E,6.107910586188323,D,B,166.3640252719448,B,1
Other,Divorced,C,B,-10.126344987923149,A,50.44630141354705,A,-85.12599454158318,C,C,117.93223588212172,B,D,44.97783442702056,D,1
Jewish,Married,D,D,-67.83100263177306,A,-158.70145760042928,E,-11.703725349261942,C,E,38.90743421216962,C,A,-63.690997083904136,A,1
Muslim,Widowed,E,B,26.973672961831696,B,93.80766232795374,B,67.70419617430731,A,D,20.589751300826936,E,A,-185.38754625098014,A,0
Muslim,Widowed,A,A,262.3336207718322,B,125.00570396825674,A,-126.68098746852097,B,B,-11.004969985926767,C,D,-58.71487360072073,B,1
Christian,Widowed,E,C,-199.09757452632854,A,-16.492515493765826,E,128.6423575647874,D,A,19.55395359287639,D,B,155.8120846270607,B,1
Other,Single,C,B,49.001285003448494,C,26.76988395738184,E,24.062139531576058,C,D,10.897428517068231,B,D,114.67892540696192,B,0
Buddhist,Married,C,D,-71.91939228033883,C,-62.926459742810394,E,-187.89616254317804,E,B,-8.362956869606055,D,D,21.12532062904488,D,1
Buddhist,Single,A,A,71.82479171643884,C,-8.199475896029748,E,-205.61409474316156,E,E,-83.58026677333635,D,C,17.594927311960816,B,0
Muslim,Single,C,B,-118.3753248872514,C,-8.122515933990927,E,297.8311335854464,D,B,13.160403685955997,D,D,104.37386517865536,B,0
Christian,Divorced,C,A,-157.58979880395128,B,-37.752736521887286,A,73.01150591494844,A,E,-133.31865539380473,C,D,17.783634368476537,A,1
Buddhist,Married,A,E,-184.73176331017146,D,-18.279837553004306,D,-14.078525574341674,A,A,-44.56134130081686,C,E,19.59194562001007,A,1
Jewish,Divorced,D,D,21.457609677361482,D,185.1980492752483,A,3.3877577738609173,D,E,-58.79173828151609,A,B,1.0119301736389117,B,0
Other,Widowed,D,A,-66.81269864182813,A,-75.78011781833668,B,-96.82577954215367,C,A,220.05007173758236,C,C,-6.867598163290794,A,0
Hindu,Single,A,E,-77.08934970946221,C,-0.8685218783788806,C,-44.70799420286796,A,B,-25.8771340422129,B,E,54.31263610977722,A,1
Muslim,Widowed,E,E,1.3094880852736726,E,149.69536943038847,A,-159.18641735268457,B,C,-23.36060375375219,A,C,41.79265398765294,A,1
Buddhist,Widowed,D,C,103.02887408674717,D,-128.21968043229907,C,219.1044580238759,D,C,108.00831712146231,B,C,31.485708444654254,D,0
Hindu,Single,E,B,-223.71850053532492,C,-50.56120004873896,C,-63.00081148936065,D,E,109.2225448768568,D,C,-79.12034698855192,C,1
Muslim,Divorced,E,D,-67.34220818611956,E,35.76093307247842,B,39.84567957649604,E,C,18.311681432698943,E,D,21.25267602984389,B,1
Other,Divorced,A,E,148.219188732855,D,-25.71076143876057,C,74.74466810862668,A,A,-82.2623494077839,E,D,-60.26428596082489,B,1
Buddhist,Divorced,C,A,105.35074297911933,A,53.929740545664814,C,17.14119908747465,C,C,55.12232150141554,B,D,58.00888878027948,A,0
Christian,Widowed,E,E,-34.03826921757157,D,-45.5897408807434,E,-128.72229671723116,D,D,120.0865908565015,D,A,-70.40204750105032,A,1
None,Divorced,A,E,30.171097786528467,D,87.77494360767197,D,-138.1493012866037,E,C,57.3410243823011,B,D,-86.57998284226385,D,1
Jewish,Single,A,B,-57.70556322565474,C,-3.478176622883326,A,-16.986368952792386,B,E,31.460816445462527,C,E,-17.777175417317718,B,1
Christian,Married,C,A,-27.603850132643537,D,40.19589289549243,B,-60.875503031786046,C,A,122.47783387331248,A,E,43.9205687988229,D,0
None,Single,B,C,60.789837139801186,A,65.16702781362133,C,-177.5593538899182,E,B,148.88162895709047,B,A,-127.38704404869958,E,1
Hindu,Married,C,C,-60.49507577001908,E,-26.581088771487426,C,-153.00165929313115,B,E,49.41307161846724,D,B,66.39420948263678,D,0
None,Single,B,B,65.90667172663795,C,-147.60494381217634,B,-32.77073464166756,C,E,108.01923275583985,C,D,230.28544737628164,B,0
Other,Single,D,B,46.581859175455435,B,42.08867932657775,B,-142.69564047517736,B,B,53.144934722345575,B,C,61.65600036024228,D,0
Jewish,Single,D,C,158.40642810875966,A,-100.34724908330006,C,97.69617323567572,E,E,116.26804720980057,A,D,105.32493741144164,C,1
Hindu,Married,B,A,-117.7107766854417,A,-63.60829033147395,C,150.61675589732903,E,A,97.84591922217022,A,A,-90.92796666738761,D,1
Buddhist,Married,A,E,156.97550814319138,C,-140.07456360097166,B,-52.09604541173071,A,A,172.12899033198752,E,A,-26.12363263497545,D,0
Hindu,Single,E,D,6.894436570115143,C,36.979698462498085,E,61.03389036268227,B,E,-65.81753189273098,D,D,15.25492505740787,A,0
Buddhist,Divorced,D,D,201.31811864561993,D,-157.09903620535093,B,-95.90090879370514,D,D,48.05173893840304,A,C,46.97972333550156,E,0
Hindu,Married,E,B,-46.973512349270564,B,-50.35489765632066,C,-73.97261320075057,E,B,-68.42656691481713,B,A,200.50817263490273,B,1
Buddhist,Widowed,A,C,-37.692604083147494,B,-90.64026047912805,E,-58.64559396994788,D,D,25.466067049618168,E,C,78.6687003318702,B,0
Other,Divorced,C,A,-36.11970099927102,B,-37.61160270872582,C,62.568963543761456,C,A,-80.28945752909597,C,E,-46.09768851186371,C,1
Muslim,Widowed,E,D,-116.51610644470276,A,-59.44035919118894,E,119.77848908124122,B,D,-155.86505818475254,C,D,112.55397835665026,A,1
Jewish,Single,C,E,-40.39190489055577,D,-10.703080877090999,C,89.90993262036451,A,A,61.64106477743309,D,A,122.96423989644829,C,1
Christian,Single,A,C,35.138161400846265,D,-163.70671267169737,E,60.67419042919467,B,A,21.824271702276693,C,C,-8.605023140587267,B,1
Muslim,Divorced,C,D,-78.80299569948957,D,-28.23852917961717,E,144.2858000913686,E,A,-26.527999156837122,D,D,122.48359280651515,B,0
Christian,Divorced,D,A,21.38012966519885,B,-11.91744814049145,B,14.486829323037325,C,E,-11.885627676840063,C,C,21.804207097037466,E,0
Hindu,Single,B,C,-50.20498516977223,D,91.03544042940716,C,-33.04776629936688,E,E,-52.599550645421814,B,D,-30.923745463820048,D,1
Other,Widowed,E,D,-44.06481048524029,B,-9.742879343650033,E,-2.794404178500411,E,A,44.237297861550736,D,B,136.41601840008326,B,0
Jewish,Divorced,D,E,26.137194193290757,D,-85.54439466956198,A,109.8064712104605,E,A,152.91922548482063,D,E,31.84232243077632,E,1
Buddhist,Single,B,C,75.9420367495108,D,212.81830144349277,E,-34.52454632472994,D,E,-70.98604254210271,D,D,-58.68753540009591,C,0
Muslim,Divorced,B,D,-107.50308748289861,A,3.87248398312393,A,0.883853372598308,B,D,16.849725098947076,A,D,-162.6207256499811,A,0
Muslim,Divorced,A,D,198.28636385888802,A,-121.31168576914749,D,-20.62853169328129,C,B,8.4853629222782,D,E,27.775693368796954,B,0
Christian,Married,B,B,70.11022688611087,C,71.69209744744818,D,-64.1172636067268,B,D,-19.67717751429926,C,D,124.93495382876634,E,1
Hindu,Widowed,C,E,-48.1185697256414,A,57.28126694244842,C,-115.1798239506181,A,A,95.92300830051688,A,B,78.52765941862589,B,0
None,Married,A,E,-130.81536635186316,D,105.35998012142029,D,6.489014682993964,C,B,65.95934742691352,B,B,55.627574681596826,A,0
Buddhist,Single,C,A,21.202988451623423,D,50.19614641753527,C,-10.976969640302755,E,B,55.35260007489309,C,B,-39.497907813210034,D,1
Buddhist,Single,B,B,53.81414198462352,A,20.3235432391983,C,-19.147683441439817,C,C,65.77134682438144,C,C,-23.77882028923371,C,0
Buddhist,Divorced,C,A,131.67713819181574,A,55.454463771196615,C,139.48474584227674,E,B,-109.67878647377798,C,B,16.783755365870807,E,0
None,Single,D,E,-57.69033213450113,D,2.999627170887585,B,160.69921207941735,E,D,-108.31006059918478,A,C,177.6690691974783,B,0
Buddhist,Married,B,C,-336.40016774756737,C,-99.9540060304985,E,88.16842509506083,E,A,-126.15174320459668,A,E,-86.83906669324232,B,0
Hindu,Widowed,B,C,-1.5582293962230127,A,-44.010512197236274,A,38.37602028210683,E,C,-57.91699227462072,B,C,-80.9716904240904,B,0
Christian,Single,D,E,-126.54750536798878,C,2.971370463748219,D,8.41865434783481,E,D,-49.4668922115228,C,C,5.562790386920545,B,0
Other,Divorced,D,B,-140.47578840273673,C,-131.08930241679303,D,-185.4474315382278,D,B,134.0014155541531,B,A,17.446720799308935,D,0
Buddhist,Single,C,C,8.14463140928739,A,-173.98696891733923,E,-24.32192025011979,D,C,-108.0242698803485,B,B,119.2106489976185,E,0
Buddhist,Married,C,D,-26.017800273734775,A,-101.97110678346553,B,-98.29413205382761,D,B,119.11522011283466,A,B,-37.30487702616772,A,1
Hindu,Married,C,C,168.4816966699879,E,178.1276699332783,D,-152.89051851522436,C,B,-163.3983120132032,A,D,102.71479578148673,A,0
Hindu,Single,B,C,-48.861403714867365,C,-96.75026462698838,D,53.04323117940305,D,B,-103.82579320192814,D,D,9.118338424975132,D,0
None,Divorced,A,D,150.34159922749072,A,78.09687400486946,E,19.112078906691103,A,C,-175.2372281437368,D,A,-167.85817172425922,B,1
Christian,Divorced,E,A,148.48955667291986,D,71.57061900883707,D,264.6992937132108,E,A,144.9633892648835,A,D,67.82248490540769,C,0
Other,Married,B,C,136.68229903325047,B,93.80153921516077,E,5.995633535895747,B,A,-7.095634042675636,A,B,-45.519365037363144,E,0
Christian,Married,B,E,6.992729841510292,B,-91.26848863322253,D,-119.00571184359679,C,E,18.439141316236803,D,B,86.24459961838932,A,0
Other,Widowed,E,D,75.63795938180263,B,40.64220581082599,B,-63.781665211653134,B,E,-65.28411837683771,D,B,-38.50668999648714,B,0
Christian,Widowed,E,A,-18.41365087561433,B,-186.04375182895615,A,11.295609941048648,B,A,75.89610864580754,D,A,-82.87347459970036,A,0
Buddhist,Married,D,E,-111.29391596594694,B,-41.81597709026762,A,88.44009941225796,A,C,-32.38725592898832,E,B,50.89599208177999,D,1
Jewish,Widowed,D,A,199.53317427301062,C,49.65845411126404,A,40.051504239844796,A,A,-66.43367633880378,B,E,8.04748134687626,D,1
Buddhist,Divorced,E,C,-154.2725996598634,E,22.50883536594527,B,20.784134303661247,E,C,149.96511590914147,B,C,-166.54174655482714,B,0
Other,Single,B,C,-59.36882610208538,C,-56.673690003997,A,7.979460447866551,C,A,-3.1904886226671696,B,E,148.10714909780862,E,1
Muslim,Divorced,B,E,-91.38588805422931,D,-22.044300749396665,A,49.20742839367519,B,A,-118.96695876870227,E,B,-47.390177803287884,B,1
Hindu,Widowed,C,C,18.42158863118407,E,121.22144268089548,B,-11.03753839992701,D,E,196.58930024243705,C,C,39.30798279030397,A,1
Other,Single,E,C,-3.805353220671026,C,-101.12356034535341,A,-170.70966142267753,C,B,98.29733105471625,E,D,-3.1554329210523293,A,1
Christian,Single,A,E,22.22769472921415,A,-97.35038169952325,E,-216.13959495971255,B,B,-131.79939319530033,C,A,56.083417432078285,D,0
Muslim,Single,B,C,-97.01147903654773,A,124.25244905664879,E,-80.02874820772749,D,C,-105.8673544696559,C,C,27.988330929129145,C,1
None,Married,C,E,-113.9416620398215,C,-0.0053389036189158,C,27.261412548331393,A,B,-99.57019479444382,D,E,2.0715836448033644,B,0
Other,Divorced,E,D,-45.72890928678913,E,-0.18562082783327546,E,-34.95932835074621,C,D,-210.99445285553097,B,B,-120.2668360813351,D,1
Hindu,Single,A,D,-117.06007626977022,B,137.7573823250801,E,65.40709558655593,E,E,-92.55231976115289,B,E,102.5060491706061,B,0
Other,Single,A,C,17.0382835448947,C,-38.59023235752629,D,-85.04738564306022,B,A,-152.94599167472978,E,D,-105.65652454559115,D,1
None,Married,B,D,-120.4661120213832,D,54.94341357960012,E,65.89649875454636,A,A,129.18459363808594,A,C,71.79616808330074,B,0
Jewish,Single,B,B,-116.06933499652044,A,-2.8233940221871863,D,118.16927342040972,E,A,189.58040503948783,A,E,107.77511050095188,D,0
Buddhist,Divorced,D,B,15.298369222352909,B,-11.751191467673834,D,-42.85770280480486,E,E,10.092891356853467,A,E,208.07534972054907,C,0
None,Single,B,A,-99.20135600521161,C,-22.31483393639776,B,-82.56682677888867,B,B,13.180225789367588,E,A,155.56581434420275,A,0
Jewish,Single,A,A,24.542826068693735,A,80.90072582792561,A,156.68683600651747,B,A,-42.61817529813356,D,E,17.15440717395739,A,0
None,Single,E,D,-83.2789742774506,A,-37.23731611461282,B,-127.84708152726874,B,B,-61.8331749161223,E,C,-16.00966376073964,B,1
Jewish,Widowed,C,D,222.9624547688352,C,-113.63714320489187,A,-10.35318365571896,B,B,-61.40957273019387,E,D,-15.2744873928959,D,1
Jewish,Divorced,E,E,71.12357417983736,E,-105.6250929182137,B,113.4438463809679,C,E,9.536136418285441,C,A,-105.58740640394697,D,0
None,Divorced,B,C,-29.841230187598534,E,78.50687428362338,B,67.7572769003027,E,B,-92.02251503119126,C,D,-109.50936851721266,E,1
Jewish,Widowed,E,C,150.0514249504851,E,120.75108053219279,E,162.19975132998633,D,D,-77.77914192387806,C,B,118.56032202070989,E,1
Hindu,Single,E,B,-78.38287475446323,D,74.79568983460312,D,7.212676026269135,C,D,81.33702121555689,C,C,10.49964072934708,C,1
Christian,Divorced,C,C,-92.76946711624196,B,52.076434074921515,B,-45.13271158367323,A,D,22.828523823763682,D,A,-90.8603004666871,B,0
Buddhist,Widowed,D,D,26.34104849580566,C,-104.38321829134674,A,-52.427244621867864,C,E,-10.630630703504238,B,B,36.3211437023691,D,1
Jewish,Married,A,A,163.8721991190885,D,33.24996625666654,B,23.24088213744406,C,D,7.557404588267823,C,A,-96.98474242257646,D,0
Buddhist,Single,E,A,-63.78436627622644,A,80.2730966117137,D,-198.3354986977881,E,D,7.603020971554826,D,B,58.90811308837913,D,1
Jewish,Single,C,C,34.45988991246215,C,195.74838332274055,C,81.67460140774733,B,C,125.23125001894006,D,D,-140.4049866041285,A,1
Christian,Single,B,A,-56.926324282415344,D,-14.837140187263238,D,-81.55345230858178,D,D,-60.15707092983893,E,C,157.8403571941128,D,1
Hindu,Divorced,E,C,43.26876533098438,D,187.53909258951765,B,-43.887839474917996,A,C,41.831206249998345,A,C,94.48316572141195,A,1
None,Single,E,A,-150.84530259804174,D,-87.4316085298304,E,162.19013811461326,C,E,73.64908687420906,D,B,67.9666850570206,C,0
Buddhist,Divorced,B,C,42.42554766774229,E,85.54338090771122,B,-36.779323115341036,E,E,-39.48515738953155,D,B,-9.72725635368985,D,0
Christian,Single,E,C,-173.66325740724162,B,41.72983713712235,E,10.366767869260183,B,A,121.34784582182219,D,B,49.04688471167514,C,1
Hindu,Divorced,B,E,35.84249310645977,C,127.40949939603551,D,-56.6013398626708,B,B,-11.508190839529316,A,C,3.4549245535811126,B,1
Muslim,Married,A,D,228.10158303796663,E,59.684373841861216,B,53.920696603620534,D,C,64.57813698383808,A,C,-52.194699587893645,D,1
None,Divorced,D,A,-201.64575157677208,E,-7.490664104462101,E,-72.74822556299215,B,C,139.17932101717668,D,E,149.957424292149,A,0
Jewish,Widowed,B,D,-74.2086701073323,B,89.59328903241267,C,-37.51982299433465,A,E,90.32294086590345,B,D,17.10436635400219,C,1
Jewish,Widowed,B,E,-76.66400006370161,B,1.8986593351894554,E,-102.07258006905695,B,A,30.94253967465386,E,A,-32.81094145638278,D,1
Jewish,Divorced,C,C,69.49217809313727,E,48.431755056743455,C,-15.720865019249148,A,A,-54.51186562014468,C,B,-178.36678270977566,C,1
Other,Divorced,D,C,97.05827060685685,D,191.94293077419988,C,-52.77013324733518,E,B,29.44926879093322,D,B,-61.6531073665387,E,1
Buddhist,Divorced,C,C,105.86723343169527,B,-93.651388031949,A,27.007637020904234,E,A,-138.80651468033494,A,A,57.36584962442591,B,0
Hindu,Divorced,E,C,194.09283807509323,C,-156.3141702505348,C,185.44476989386453,E,B,85.7221669509758,E,A,-22.931136010088608,D,0
Jewish,Single,C,C,-18.201785883991676,E,101.23996659024822,E,-55.552689125376645,E,D,116.74011893992795,B,C,-105.75316262181447,C,0
None,Divorced,B,B,9.532838318808503,A,-62.59645280305648,C,34.27157887346545,E,E,43.85631599750561,A,A,-121.80557342421518,B,1
Hindu,Married,C,E,66.24211296820354,C,-28.243261856729244,B,-55.948608617546725,C,A,51.05170911059332,A,A,186.2776593129394,D,0
Jewish,Single,D,C,-7.257928884791097,A,19.712807480905955,D,6.800808775752984,B,A,84.82455703316529,E,B,54.40450007654813,C,0
Jewish,Single,E,D,-75.61903974451181,C,-24.31002940347221,B,-28.956729533074515,C,B,10.831159192012823,B,E,32.873212194453565,C,1
Buddhist,Single,B,A,-45.392721657559825,E,-105.65093523366231,C,-83.97326131166734,E,A,118.00217296207656,B,D,108.44721611771939,C,1
Jewish,Widowed,A,C,-36.16660804469613,B,92.61675656794608,B,196.6210010259996,B,B,64.6903197804093,A,C,-168.18831867652767,A,0
None,Divorced,E,C,-45.786218304605576,E,-152.4985640318822,C,117.07383604070812,A,A,-101.55782615937913,C,C,-18.826031126044377,E,0
Other,Widowed,C,E,204.05114896809002,D,64.1272959980638,D,20.912158780664132,A,B,24.771108953027856,E,A,68.07367546574746,A,1
Jewish,Divorced,A,D,81.88803299630054,A,-1.7916203742894223,C,18.224049046030242,A,D,-135.75045541199043,D,D,141.2899577364612,D,0
Buddhist,Single,B,A,68.43957049549509,E,-10.427257542431006,D,44.28262863378329,B,D,-51.290955805778026,B,C,151.3960144918156,C,0
