handicap,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Both,65+,D,-128.8869756318914,170.19566576734664,54.11858969979344,B,B,-120.43405869102382,C,-37.61949631012047,D,1
Yes,26-35,A,-32.07098398783348,-2.1539967211660844,66.16781424166331,B,B,21.75560787870751,D,-73.09227496989709,C,0
No,26-35,E,88.0041723243688,-55.050835331658774,-17.28575269326944,B,D,59.394226552161,B,-156.49545476058628,A,1
Both,26-35,D,-108.41410077484417,-52.176639124595845,-41.270863933093935,A,C,68.6532834665356,B,45.108175412034164,B,1
Yes,51-65,C,23.169529600768694,1.072615158199592,-7.988316189539736,B,E,156.0159318270872,B,-3.002652231869531,D,1
Both,36-50,E,-38.085957745877046,-0.47457497734973275,41.607823684975344,B,E,29.481677523943816,E,-36.00714907583436,B,1
None,65+,E,-44.029139736724524,71.21417560763959,89.03955922096131,D,A,28.497904685201505,A,-150.22098223613196,C,1
None,51-65,C,-96.33860427156294,-107.50530219979026,-8.124818833711297,C,B,-94.93826127875865,E,-56.466166604459545,C,0
Mental,36-50,E,-84.8017484660319,48.748208283232564,-52.205490551367205,C,E,89.76189719723226,E,85.45805389412955,E,1
Physical,18-25,E,-52.603117921440045,-77.82572746961601,112.1051523586276,B,B,0.6830566813305986,B,-41.92536862863066,A,0
Mental,51-65,A,-44.84379444361006,20.386554793961388,-36.36830536255905,D,D,-54.280943442636996,E,73.75697396047424,E,1
Both,65+,B,59.92506436996936,166.8701442167604,-39.26668746736037,B,A,-2.6885073401214132,C,69.30339674578123,E,0
Both,18-25,B,-18.758687050159608,79.09568915180182,55.30311447449912,E,A,25.950548687507506,D,124.87364617032723,E,0
None,65+,C,13.415029574183393,-80.21251106159511,88.6095653563268,D,D,14.510342850774444,A,37.400774921298854,C,1
Yes,18-25,D,-151.56817406023012,-40.80266189083775,81.04573635956736,B,B,-48.286732063135105,D,173.15422461556398,A,0
Physical,65+,A,-119.77619442301884,12.876964871672985,67.0340768902086,B,D,24.399122428194193,C,21.907001441243022,C,1
Yes,51-65,A,26.503137123549575,-54.901448668474984,-80.99101180117071,E,A,142.38812714571253,A,64.08942195545902,D,1
Physical,18-25,C,89.16405747430544,68.90625827689053,-226.55103064121934,E,D,-241.98099549885913,B,27.51391290316253,D,0
Both,18-25,C,-76.59091620741624,-183.74841024990033,-32.91396462886348,A,D,13.556882379707561,C,7.85444247115976,D,1
Physical,51-65,C,83.75269336173723,148.75694203226314,-24.33651066145122,D,C,-59.74547974727383,C,-4.167102970236407,A,0
Yes,65+,B,-6.4704766851922795,-121.8238138402293,7.335148766283112,A,C,-241.8433850186146,D,-74.2002461694885,C,1
Yes,36-50,C,-2.0582829476892854,-50.872747426176026,34.18330350734234,C,C,21.718394042100275,C,-27.335453506142183,C,1
None,36-50,E,23.0885542955073,41.23760724949426,-112.24553240883223,E,A,-62.21782169224377,E,13.963407485271361,D,0
Physical,26-35,A,73.35635088455193,-166.2339976077311,-132.67883390788379,E,E,-46.02420219870404,B,-23.541489106910777,A,0
Both,26-35,A,95.98240683827896,61.086628796748876,-76.48243826859542,C,D,58.818377753288644,B,84.58937463954838,D,1
No,65+,E,-76.10157904787981,44.21366118384741,136.62651387409554,C,C,67.94159791856261,C,101.17045437554009,D,0
Mental,51-65,E,56.827020507512835,8.852752622470463,30.90941388643367,B,E,26.452901452932444,C,-136.90739764562832,D,1
No,18-25,D,132.9474385509079,-19.336770749347902,-50.829998732187335,D,D,-9.072488603531944,B,184.70402623873983,A,0
Mental,51-65,D,34.08956963303457,218.41871415828385,41.189458577630056,C,B,-93.17413187068966,C,89.20819674120243,B,1
None,51-65,A,139.7701482101149,193.00385749020015,185.73605727681553,B,C,104.18740118363397,D,-150.1374913048944,A,1
Mental,51-65,D,-128.54513875272733,56.565731248399544,-114.44670594529033,A,C,51.95912301453666,E,-267.3818903499354,A,1
Mental,51-65,D,87.72464137444332,43.05253013510708,79.66523305474202,D,E,-28.542023545442213,A,-135.16165997962563,A,1
Yes,18-25,A,83.05006338826736,-330.38366565042804,-85.5666272611883,C,B,-27.937106677728472,E,-64.19477449716486,A,0
Both,18-25,B,149.0665968306244,150.34225862198238,22.22043349249313,C,C,30.26692340227916,C,167.88870084540636,B,1
Physical,51-65,D,61.20987005888496,40.84589246726608,-132.3534249607523,D,C,87.02380130791323,D,-82.13866829938135,E,0
Physical,26-35,E,194.98039619522547,227.3294162927197,-140.7042647684391,D,C,0.13666400271659998,C,55.202205159567775,D,1
Mental,18-25,C,151.48042487785972,-86.81292285451708,-57.23785028702114,B,D,127.93149083821618,A,11.123778248599166,C,1
Yes,18-25,C,18.97900318342879,-14.81800085693299,133.05698625387743,C,A,-86.01823269767931,B,-64.05140794413279,B,0
No,65+,E,45.74582544794201,-217.27246911462964,23.570905412269646,B,E,77.1768686395635,E,80.76512779783981,C,1
Physical,18-25,C,145.3897235266834,-90.80883299051924,115.25207732652709,E,C,-1.7907314512382453,C,-93.44733621726208,E,0
None,26-35,E,70.18697133100717,5.432497790724193,129.54259479922516,D,A,61.513157308849756,D,102.46179471545116,D,1
Mental,36-50,B,-123.39187814200024,66.4908004747441,-32.29059295834916,D,B,-72.37271003472115,A,39.310127564060636,D,0
Both,18-25,E,-18.166661297324087,-71.77009635504798,165.33102815413145,E,B,104.17935053416598,D,88.70288707245973,E,0
No,18-25,D,59.8418439362148,-9.574505379523506,-81.13001429162145,C,D,9.1418825564147,B,166.2619834227479,B,0
Mental,36-50,A,93.48493700944258,-80.65840023437883,35.449936745848504,C,B,4.9184596850410935,E,64.80148715409952,B,0
None,51-65,C,123.54527862172743,-12.453650111740593,-97.35844690776771,A,A,20.517601684052693,C,1.0131358506993502,A,1
None,26-35,B,-29.141287320382613,-40.877999833450104,-29.617495293549972,B,E,-110.22541855941492,B,22.76995677698874,C,0
None,65+,B,-2.979738018448483,28.763162727393688,-29.262167509170144,D,E,-221.4868470141019,A,-55.52404315867221,D,0
None,65+,E,11.462041256318113,-270.1170947968207,71.91615892068567,E,D,-7.6845954581296105,D,298.5061106273437,C,0
None,51-65,B,-6.93660659670315,-67.42494392022044,54.80840775236003,C,C,-54.80101264301912,D,-33.054910659436295,D,0
No,26-35,A,-64.86390176414217,83.68604309718968,-5.831003596637047,A,D,163.20513185480453,A,-15.269319347285196,A,0
Yes,26-35,B,132.92859696043072,11.37104062918396,-12.594587343559366,B,C,-193.520981976594,A,50.010000940012546,D,0
Both,26-35,E,148.19255804103935,-238.12904572609602,106.03415490516201,D,C,20.284133768854115,E,117.80276408042332,B,0
No,36-50,E,67.21691831789704,134.45816833072155,-81.37445863406185,C,C,-30.60443801856832,E,-16.783752632694124,A,1
Yes,51-65,A,72.03476520246424,-143.37681825872696,119.86276887711131,E,A,-18.763868033794644,A,-112.938406906538,B,1
Mental,18-25,A,-61.8944243649804,-101.32447813181248,98.95305245291334,E,A,39.069686674221465,B,10.608540951167313,D,1
Both,18-25,D,146.52449147851664,241.64190775820921,79.36765455474395,E,B,25.04167791823767,A,10.69256692105771,A,0
Both,65+,D,-223.51506740516948,52.506593274700705,9.952579608649275,D,E,-78.33872828227437,E,-188.20805473259853,D,0
Physical,18-25,E,-106.33215815065769,-93.91685199111343,51.32055479712122,C,B,75.63572791283931,B,-204.64344645278504,C,0
None,26-35,B,-76.99286285134725,182.59061034685,176.60370655256477,E,D,99.64439546925477,D,-143.80561370119526,C,1
No,36-50,E,90.89057867866606,-39.32714546432407,-107.66556347456806,D,E,170.6894702871615,B,104.3554171920257,A,0
None,51-65,A,11.437927051867765,-68.11277353549825,35.23876290904662,A,D,123.24693315825314,A,99.39293743970265,D,1
No,26-35,E,12.412932117506932,99.46195453156264,140.11440199426067,B,B,-23.122155967847476,E,143.5522535777795,A,0
No,51-65,D,11.370138576977407,147.39730015372413,-60.40035516371923,E,D,5.73935196594953,E,-51.42871048833618,D,1
None,65+,E,17.52636806128443,59.659524743044756,-14.773705469772644,A,A,-3.058056306827311,C,9.295453545642808,E,0
Physical,51-65,B,-77.8101617912245,-0.9711122930089972,91.78245316215606,C,B,16.83081962265449,B,-89.35826369278345,D,1
Both,18-25,A,-14.079247176578157,-232.53103702383595,-98.73085172657957,A,A,13.67335146956111,C,120.65022323034651,C,1
Both,36-50,C,-145.19194430003134,-26.748692177715256,44.276215484246,C,B,10.070136166938894,B,61.05976008362928,A,0
No,26-35,E,-16.075023788259955,-91.95693461180127,-65.39470297950136,D,D,-6.2274096933790055,D,142.61541040196641,A,0
Physical,65+,A,93.68871196284103,-76.39638316014283,169.03042757991713,C,D,32.60676687748393,C,-72.09591445704665,A,0
None,36-50,B,-103.25600387306619,111.83066372082713,-30.597689473645755,C,A,-109.5338104036932,D,-24.938114650140527,D,0
No,18-25,B,199.535988795493,-177.28511726544082,-168.72700922446236,A,D,78.19739043750089,B,-52.810137037507666,D,0
None,51-65,E,53.74652252189258,8.877839553374635,12.097565086529265,D,D,52.9447251866218,C,-93.80602017540885,D,0
Yes,18-25,E,67.24115939703556,-103.3772678262802,-141.77104054709872,A,E,154.00791972298612,C,180.39984344780814,A,0
Physical,36-50,D,-31.225593187627997,72.96974404191626,37.973557014964044,E,D,-119.31934052168715,D,-76.34985971694773,B,0
None,65+,C,28.608867454536885,-57.097525356786996,132.2564807978836,E,C,-146.34122882841032,A,11.540645324480092,C,1
Physical,18-25,E,5.039475073310743,16.31034491909295,36.072713863655856,D,B,133.53536876918147,C,38.68522408597402,E,1
Yes,36-50,D,-96.07905071546105,-122.34471469109761,-147.23079791025705,A,C,101.24365108262496,C,55.44771007667412,B,1
Yes,18-25,E,-19.629705010549113,-54.37503613800848,-124.64844146850211,B,E,71.77620002161204,C,41.12234119487697,C,1
Both,26-35,E,-54.03240336792566,-118.01614683626079,-30.11361787408926,B,D,-167.2495458021124,B,71.8051898106405,E,0
None,65+,D,130.74942739195566,-93.93067904438139,-19.16000979399102,D,D,-324.54306949180585,D,-75.83199853674769,D,1
Both,26-35,E,-60.592620735224834,-33.525400689884194,-118.74461957951561,B,E,-82.53859602609684,D,65.49447617514365,D,1
Physical,26-35,E,-112.54292180873475,-173.36665312153568,5.326292790570261,A,E,-99.16189165261785,A,-58.70484361274792,D,0
Both,26-35,C,-34.11448142073475,51.56984454630745,-73.32355695486561,C,C,-46.62697548798414,A,78.93787200239179,E,0
Both,18-25,A,-110.89241425500988,49.4372557932465,125.68234310551398,E,E,-154.57425224053242,B,149.3763530751812,D,1
None,51-65,B,9.11047871255595,-103.77915141343533,64.74535435631044,A,E,78.45629920127243,E,-65.5420907428183,B,0
Mental,36-50,E,193.26728331848525,36.23732968051455,35.47556377447164,D,A,-51.849305955446,B,31.91374619596963,E,0
No,26-35,A,-35.388118413335235,-46.48390436265364,-93.56340076898418,D,A,-55.964286223788854,A,100.03661407956557,A,0
Physical,51-65,C,76.04457362532231,41.07476350398044,17.2617886371285,C,C,25.90730672844398,D,-36.751487451545714,E,1
None,65+,A,112.98286852263924,-213.2462012364035,-149.54706609505206,E,A,-149.47589034052473,D,10.25453266316647,C,1
No,51-65,C,-258.5195082768987,-26.441039907510454,-80.65966955615401,A,B,17.79285685607595,D,69.49439862172669,A,1
Yes,65+,B,-48.42822940628295,100.68021277018484,7.748135102821852,E,C,-18.281141031850876,A,-86.66031911574964,B,1
Yes,36-50,E,139.44068251597406,-38.559497241999416,0.8135320835632814,D,E,119.04025802549747,C,21.183335924826675,B,0
Both,18-25,D,62.69157237811952,-84.10246187886125,-22.968955336640654,A,A,-132.27347634619895,C,-32.328690947352975,B,0
Both,26-35,C,181.4292801496125,-76.83963238175438,56.86892109364364,E,A,-102.56238253627698,A,112.19127335285188,E,1
No,36-50,E,-133.1332442614874,-137.77479950795282,95.20512529938772,E,C,-46.001687333067885,C,98.56646710272392,D,1
Physical,36-50,D,171.4926266140716,48.73265142128564,-103.620730463355,D,C,8.403110726042765,A,-13.962875846755827,D,1
Yes,18-25,B,-57.08271351976071,80.06023545811911,-22.536669701159454,B,D,202.87975064047345,E,17.141609990174565,D,1
Mental,26-35,A,-91.42617802999733,88.59318681445897,-16.2564551997044,D,A,10.298299537721759,E,66.07357107231894,B,1
Both,26-35,D,-118.71972005447566,-84.73533157244036,-11.540874688740645,D,C,32.988162611930875,A,-181.50580412200935,A,0
Physical,26-35,A,256.3177311683788,-53.67426424049662,-37.20657392754651,A,C,37.18820954302091,A,-107.21107617163652,C,1
None,26-35,C,97.19879606793585,86.73270227123004,85.5486114731004,B,E,112.07103188143329,A,43.38594551755241,D,1
Both,36-50,C,46.348814651976056,103.90321548593235,-90.80840676729501,D,C,-25.966447294833213,C,24.765204028125606,A,1
Yes,36-50,A,141.79816766460652,39.59951415739143,-64.7894097439411,B,C,-5.9863112964299345,A,-12.012713123101234,D,0
Mental,18-25,C,-181.64889149682776,101.00525087464372,12.53745066979908,B,D,22.529282734077544,D,-76.46233945916129,D,0
Physical,18-25,B,-94.30204747680165,-9.41250084638635,110.54729978080498,D,A,-70.08626134697185,B,106.2715846056836,C,0
Mental,65+,B,-49.89728610560061,64.42946111166555,3.443641463858248,D,E,153.46558077693535,E,144.45394683562557,C,0
Mental,51-65,D,250.22313458913766,-52.95915752573098,-38.09797236755497,B,B,152.45515436446723,C,15.90403295138684,D,0
Physical,65+,D,-218.5597506484052,149.79008736807302,-43.12820940757155,C,D,53.15169277037376,B,-147.05573410498926,A,1
Both,51-65,C,-93.37042874985028,23.386189659539937,44.992481327743064,B,E,132.10337148372264,D,21.343551159422294,C,0
No,36-50,A,37.53947614097364,-8.746160948138785,6.751246326800492,D,B,115.56741745823929,E,-34.74504983433836,E,0
Mental,18-25,E,-13.42601804518215,96.79267914908367,19.56902375703579,B,A,-144.8507601611304,B,21.28757355541831,B,1
No,18-25,E,-173.85086510856064,45.17435767904318,-133.21847176307818,D,B,-9.031879963927333,A,20.169138868004794,E,1
None,18-25,D,-17.014522882852198,42.10784523584076,1.6264107662831255,A,E,-25.469579171480706,A,10.102813306356802,B,0
None,51-65,D,47.548046900679864,-123.19517598792362,-103.23861613331454,B,E,-29.01966731059604,C,-24.61191965013322,E,0
Yes,26-35,D,-32.82292092174859,-36.75968744218321,75.81240213291906,A,D,-3.560243271910435,C,46.75132755574466,B,0
Yes,51-65,C,-6.1659390455148895,13.343835071944751,72.35696261413585,C,E,79.49703319938526,E,-186.83806267298624,D,0
Both,65+,E,62.63718035013564,-93.73179517214521,-22.528746175281235,B,D,156.45357010963895,B,-12.022207459370343,D,0
No,65+,A,-67.87695577570312,-81.73560706638892,-86.69057306212518,A,A,80.54788525916628,C,-54.21301887253641,E,0
Physical,18-25,A,-33.00025826619063,72.63856722295884,-48.866990441913615,A,A,-22.330968221273267,D,46.08144328006792,A,0
Yes,51-65,A,-105.2066967556033,-104.92370804528844,99.19577948260064,E,E,36.05153266788241,E,231.9670803558486,E,0
Physical,18-25,B,-80.83446807934128,105.51210356045864,20.801999943596794,E,D,112.41766624359587,E,27.20900096399605,D,1
No,36-50,E,85.09396061309732,42.40045364561038,75.60187216009778,C,E,-81.9692445854661,A,-88.95324538027994,B,0
Both,18-25,B,42.337161184859355,15.214790538805465,11.295991423825209,E,B,141.85584640029214,E,-114.13384782380267,C,0
Physical,51-65,E,-61.043482932755225,-33.69500744891015,58.434199129338616,C,D,-14.267265730874959,A,-11.809163352132659,D,1
Mental,65+,A,57.94463453975809,98.98060436073803,-1.7921684231275943,C,E,24.448665645279892,B,69.92774769716341,D,1
Both,36-50,B,-0.18910064120709555,-85.80775711643052,55.1568237099872,E,A,-141.41739974760702,B,25.33394897976121,C,0
Mental,65+,B,-89.41834511176032,-59.563774513109045,-69.33881626177221,A,D,56.682895296918204,A,-88.10822440270117,C,1
Both,51-65,C,46.257840724844726,49.637437830630475,89.86610900882128,B,A,-62.10444852259961,C,122.79621876862595,E,0
Yes,18-25,A,23.47831516779169,-36.709020168781315,-16.148514920664716,B,A,-75.30782651004525,D,-26.405158212403844,A,1
No,65+,C,-13.428878040021111,-180.74264574364983,85.36552503854185,B,C,-39.79709244487874,C,75.82880031325409,A,1
No,36-50,D,-86.96854501851936,-18.534000846565988,-19.17502955075272,A,A,50.064992386008655,B,42.95334694490751,D,1
Both,26-35,C,77.02346784868391,17.519303159469484,-37.6127104813145,A,C,-54.627099980396096,A,119.88951949593168,C,0
Yes,65+,A,-68.71196171760683,-195.59118825503,-83.06485268096087,D,B,-31.923699923071386,D,-119.26689032764446,E,0
None,26-35,A,-115.75891492913406,-1.0890068257792138,-57.700968707983066,B,B,-239.59517818593304,D,110.45282650330645,A,0
Yes,36-50,A,-35.501114483479654,141.9498656454386,-30.37316624121025,E,E,53.80195015981046,C,-206.94882474480312,A,1
No,65+,B,-36.040680886969184,166.51570831873786,38.256228629975794,E,C,129.33899647042566,C,57.9578227477386,C,0
Physical,26-35,B,-38.60093913306921,-64.4007183771309,-105.51154236029528,A,B,-13.062465909579846,C,109.67015371192261,A,0
None,26-35,D,37.046680637324215,42.009752327937946,-36.9738945261425,C,E,-67.97725539910265,A,-149.15211214596874,C,0
None,26-35,B,-54.05314815835551,-14.845938158611482,23.36714175805063,C,B,90.03447805578753,C,-163.0966154358224,D,1
Physical,18-25,E,45.68524375882891,-21.70750121493816,132.88732531794554,D,B,226.65204454363192,E,117.66303584574169,A,1
No,51-65,E,41.23043997308441,-36.5531919731706,-4.356544544573037,E,A,-59.42281706114012,D,-121.60498108570243,A,1
Yes,36-50,C,80.06313640954627,-84.67335776255534,-122.8848524899013,A,A,6.031765779170729,C,229.9529824672196,C,1
Both,51-65,D,-65.18004783164012,45.358800348510776,-16.17849829763937,E,E,59.023484658154736,D,27.269499722115185,C,0
Physical,18-25,A,5.753695381617462,-68.1093928592233,25.624186290931416,D,D,52.08285911910541,A,-44.2681311643513,C,1
Physical,51-65,B,82.07232061353312,-31.70114681684133,-77.02685019010468,D,D,35.42299200443178,E,-5.5517562704161305,D,0
Mental,65+,E,124.13753276940366,-14.389328182845173,13.48394559477735,C,E,86.52353374546252,C,-17.967853433109507,D,0
None,36-50,D,32.70431471168809,-35.03203291127284,-4.085447301334448,A,D,120.29752341116773,E,32.90481828616104,E,1
No,65+,D,-68.27552895574856,-47.83184104666365,32.161119817309725,A,B,18.13215922346099,C,142.03503821055804,C,1
No,51-65,E,41.82063504430789,81.09073700723522,166.8387354519834,D,E,-79.91649900604685,E,-79.31353351437154,A,1
No,26-35,B,84.61023058766732,97.37866439642639,15.411627227507276,E,D,-13.63129549952397,E,65.62086626673702,E,1
Yes,65+,A,8.104709864697483,123.52195526200298,116.27726313340018,A,E,52.39522262608178,B,-49.841280000546384,C,0
Yes,65+,B,5.320859152319494,-113.43258269731793,-128.13026455748414,D,C,58.292758879271,C,102.26496033779304,B,0
Yes,65+,A,-4.459591363451854,33.77896398025981,21.031489278251886,C,B,-150.6685084028845,C,132.75002041962202,D,1
Both,26-35,B,-57.727957007729046,158.66503221926672,-83.045782410072,C,C,-29.899668408636586,C,-112.2918705429461,E,1
Both,51-65,C,-108.72257833169614,78.18402886575066,-131.20771588270296,A,B,-40.85828075111528,E,56.43350059369327,B,0
Both,65+,B,-58.444928279190464,-113.72136676860917,58.57822742995589,D,A,47.286274505095896,D,105.27608184574046,B,1
Yes,65+,A,-92.07540711275797,74.46288748586151,-63.050600883456674,A,B,96.64821578817244,A,-39.802753200849395,A,1
