ethnic_group,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Asian,51-65,A,E,A,65.16667764643114,B,A,33.377878771723,-36.02186231044436,39.6266517052258,0
White,36-50,A,D,E,16.484202247215762,E,A,-12.112709968906408,12.056914501307753,-177.47916882914643,0
Other,36-50,C,E,B,14.422427106915192,D,A,59.481676431337085,23.00170414789581,254.20939984080118,1
Asian,65+,E,E,B,86.072282713482,A,B,26.292132246190924,45.748085583601075,-46.15261306735952,1
African American,18-25,D,E,E,-38.019839395947955,C,C,-15.31220878075373,-86.56741732566184,47.03866080575224,0
Asian,36-50,C,E,E,119.43124603098792,B,E,148.7639787342035,-45.22175453786963,122.4546708719469,1
Black,51-65,B,B,C,25.147628197851358,E,B,129.32607629982243,-87.36601216408535,9.46715629495889,0
Hispanic,65+,A,E,B,7.977398160010435,C,C,-99.82782585216961,-10.793936836899526,-14.965316603339138,1
Black,51-65,A,E,D,23.653303349449693,A,C,52.32937505322299,-12.283060792771284,144.66659608487186,0
Hispanic,18-25,D,C,E,-22.056484203192078,B,A,-85.62198254369,32.78584770491104,-101.91305927156822,0
Other,51-65,D,C,E,-33.792211856091505,C,A,51.94267716946441,-8.922537631405058,40.04570659859063,0
Black,18-25,C,D,D,200.44965407426733,A,E,-249.71942934772997,-35.66493393073549,131.0672149498776,0
White,18-25,C,B,E,-164.88510856033255,D,C,-115.84085684956618,-3.2309435498391914,-61.28599588929351,0
Black,18-25,A,A,D,67.55498102533586,E,C,-41.730952437095894,163.9784729648982,-142.54345596420396,0
Black,51-65,E,E,D,-9.45422125269931,D,B,-184.52441833658867,-119.62352335306437,44.71596817577772,1
Hispanic,18-25,D,B,A,-34.75036469454499,A,D,-215.15939131421496,-140.81080143864128,71.97122654743619,1
African American,65+,A,C,C,120.32348782438966,E,A,-139.7337297617121,-94.39271435168007,-160.43898958706703,0
White,18-25,A,D,E,28.311930242287552,A,E,88.14676662521123,-103.15322898744324,61.64425404074444,0
Asian,18-25,D,D,E,78.27219036493851,E,B,134.44600490550476,-202.18036647198275,82.12689402030912,0
African American,65+,B,E,B,19.241655746602955,E,D,67.48493956041536,-45.19516088344201,55.0698759362995,1
Other,26-35,C,C,A,-3.1546382241355087,C,A,74.34668896812838,-165.53136571829071,-102.53972803973272,0
Hispanic,26-35,E,B,A,90.91173563777403,B,C,59.58394566866885,-169.99290955487524,-123.75612335092106,0
African American,51-65,E,B,D,-39.296382200231704,A,B,23.194505127544762,-9.207439484795321,73.39922207384465,0
Other,51-65,C,E,E,165.72454665983034,B,C,126.27206888195977,-157.77962716879216,-191.20240368047718,1
Hispanic,26-35,E,D,E,-89.7224454183346,D,D,-65.97456445240712,-202.8939265374467,186.79533176786907,1
Black,36-50,D,C,A,61.30138162754347,C,E,-5.192042402929079,-73.71623360021682,-97.85446284728545,1
Asian,18-25,D,B,E,5.755486813667463,C,E,121.669989761987,157.8843227571457,56.204025550740056,0
Asian,36-50,C,B,B,-40.97575205801187,D,A,-176.7390865956677,-104.22521827845405,-55.920406516881904,1
Other,36-50,C,C,B,6.848880548913532,E,E,137.28290684169386,-53.60870604942989,239.2629712575879,0
Other,26-35,D,E,E,181.36141476599198,A,E,-381.0946240402274,-35.40706194833119,75.14103283659847,0
African American,36-50,A,A,E,-8.024610103207955,A,C,21.68153722422403,269.48922892722595,-39.062224487539766,0
Black,36-50,B,A,C,230.7299334907753,C,A,-1.7085757844138734,-56.67935398197862,-16.218859911449478,0
Black,51-65,D,D,D,44.76715778329599,A,A,-44.81183850079809,-6.624047232248994,-85.33809228196975,1
Asian,51-65,E,A,A,-175.1398983847122,E,C,79.88844072522491,2.6560683210439353,-99.4420491296317,0
Asian,36-50,C,C,C,132.9731369487967,E,A,189.94847938515537,110.28448895161371,-25.117310530548824,1
Black,18-25,E,E,A,-31.466760918345095,A,E,-114.15202884055,115.45574313013192,23.149593555865046,1
Asian,36-50,C,D,C,-41.70065259493526,B,E,-150.76801224573936,-28.80526637430914,-66.59696403980583,1
Hispanic,65+,D,E,D,-108.10864305374592,E,A,-169.70291429444458,-28.218593590332336,53.24704869492468,1
African American,36-50,E,E,A,28.05898703293586,B,C,-34.921995719135595,-138.87598970042356,47.9552858491503,0
Asian,36-50,A,A,A,-263.4393380734292,B,E,-101.43491137186642,-62.67428518084801,-33.203462298259886,1
Other,26-35,A,D,B,-90.96522754521004,B,B,2.86948063287206,25.765855502294098,49.461748136053195,1
Black,51-65,D,B,B,-105.31333039885997,E,C,-198.148407307402,80.82937288559023,67.50764269379506,1
Hispanic,26-35,B,B,B,-136.75533502737954,E,D,-50.97855321063876,9.854536492143861,-26.578144353363225,1
Other,18-25,D,B,B,-114.64248531292236,E,B,109.28199947370263,-22.582420328604634,-58.26214709343647,1
White,65+,E,D,E,1.0518035477778445,A,A,-68.46502505861135,-207.24214752293219,-132.27872922425382,0
White,18-25,D,E,B,-24.54811928805291,E,A,-11.57217659931679,-243.33992407366344,132.26411535808143,1
White,26-35,B,A,C,12.331271999491833,D,E,106.22486212547024,-206.139725270697,40.4167217892438,1
Black,26-35,C,E,B,-13.799323670508443,C,C,30.186078266816995,99.92022570214947,21.226291184997606,0
Black,26-35,A,E,A,-104.86045394874625,A,A,-64.12631210917603,101.89575213578425,106.27501743124968,0
Black,65+,D,B,B,-50.530535826360044,A,A,-184.46208498335238,75.84050443615915,63.885139375243824,1
Other,26-35,C,E,C,-98.97972601773087,A,C,-32.96180889743939,-5.576574601000807,-11.382561661501065,0
African American,51-65,A,E,E,115.489140911142,A,A,191.18873941334417,-19.892791221452267,-95.61679004965319,1
African American,65+,E,C,A,-47.0033763215044,E,E,-59.31435558692419,318.96987042066024,52.67161639524084,0
Hispanic,36-50,B,E,E,92.66800384243031,D,E,-98.07178751277631,38.597649199297216,-93.69563728916773,0
White,65+,D,D,B,30.548432179963086,C,B,-182.7903323118987,-62.791630828672176,103.4795029689422,1
African American,36-50,E,B,C,-7.265387817286529,C,A,37.7951804992264,139.08792391104527,-22.804916352165325,1
Hispanic,65+,B,E,E,25.230215487323022,D,C,-55.49063106744646,89.78034432207845,-8.675219240578933,0
Other,36-50,A,B,A,35.30383441846908,B,C,55.45660283736476,-39.7531347714289,92.36864474079646,0
African American,36-50,A,E,D,77.467862249528,D,A,3.663040593963464,48.87843526191688,-65.13376549607285,0
Black,36-50,A,E,D,87.59103715688774,C,C,95.66591433470258,116.77728460536072,22.761481081831892,0
Black,65+,E,A,D,42.81496809441545,E,E,-146.99329953314793,143.77803997119892,2.4491952322622788,1
African American,36-50,C,E,E,-68.53063784613576,C,D,47.03284412903507,-26.877185317879977,188.41205597414975,0
African American,51-65,D,E,B,-7.481726415759722,C,C,-34.40876400681939,-26.437836758666254,56.97403265181483,1
Hispanic,26-35,A,A,B,-233.93215952591964,D,E,182.27180104668034,199.1534612898193,2.002415528928586,1
Hispanic,51-65,D,C,D,88.49075140115814,A,B,-30.082723461174353,-103.28235323919428,77.06895729653691,1
Black,26-35,C,C,E,81.98925912153516,E,B,-92.41528023217991,-31.848463320201226,19.524569216994188,1
Hispanic,51-65,C,E,A,40.783472360001504,D,A,-123.73643139609463,0.03274051457627541,-89.65134596229292,1
Asian,18-25,E,E,B,-41.079156481384146,C,B,91.4381466202976,70.11432951308736,36.80113411404395,1
Asian,18-25,A,D,B,16.86968395053619,D,D,-99.70782781127558,71.89883513352082,3.1828434969461368,1
African American,26-35,D,C,A,-104.24913344839106,A,E,-41.63863416857079,224.95718525366928,141.48730327899173,0
Hispanic,36-50,D,B,E,-37.17514132396519,C,B,100.93565068519759,-58.76531519839686,177.7666313898056,1
African American,51-65,E,C,A,-98.05553787594901,D,C,-120.61391481355601,137.2722952360651,50.787790894808424,1
Black,36-50,D,A,A,-30.733016388353867,C,B,14.640363127811431,-38.47493706223982,-51.567257267452206,0
Hispanic,51-65,B,A,B,82.85537094010765,C,D,-125.96333160654834,-33.07643676195199,-127.02393246232002,0
African American,36-50,B,E,C,-80.1226940547336,A,B,113.63462515488507,16.803166669162103,-38.541724996039534,1
Asian,18-25,C,D,A,-14.552175458617784,B,D,107.93582615561152,-57.49348696573156,-65.22749070499178,1
Hispanic,18-25,B,B,E,41.12990418165313,B,E,113.07806041701932,-38.8692834172839,-15.96054341931119,1
Other,51-65,D,C,C,44.006038519965024,B,A,-117.1798062649152,-17.913559207080574,93.46089279790579,1
White,18-25,A,E,B,-95.42282745056403,A,A,-239.15745390674078,-118.80499525976059,-129.4499709679173,0
White,36-50,A,E,C,90.53303874574031,A,A,-84.09385561903862,221.8571589953076,136.9152075522405,0
White,18-25,E,E,E,-136.78982168762838,E,B,-237.5504825331817,13.462699138190626,13.174777254815966,0
African American,65+,E,E,D,-67.449449775583,D,B,-149.71900154600303,-218.14009770304204,85.20890809432564,1
Other,18-25,A,E,E,57.18740408005106,A,B,17.87256120078205,-159.8040309943257,-105.4927379247401,1
African American,36-50,D,D,E,-222.6529438139324,C,E,-48.79820001213651,-282.49627531733125,108.94780317271054,0
Other,26-35,B,A,B,-20.248555833709627,D,C,40.73507802186745,65.96031119000332,13.034162033299317,1
Hispanic,36-50,A,E,E,-24.90169494161835,C,A,73.14134398988074,167.85417784839655,125.77052435589195,0
White,51-65,A,B,E,-18.53046645774056,C,A,98.78424651200875,127.25055803129437,152.31043856712375,1
Hispanic,65+,B,D,A,-125.36544256801376,E,A,-118.96325256472637,149.22599767240808,-61.342437870698376,0
Black,65+,E,D,B,-4.777214992073475,A,E,112.7865912668207,112.00648763382365,-134.96720609052056,1
Asian,26-35,D,B,D,40.79006062126075,B,C,-203.75597995884237,-26.351197090562987,193.8772129507152,0
Black,51-65,D,B,C,-40.43140986670545,E,C,-10.461795866769178,-32.326248074232254,96.68667963056531,1
White,65+,A,E,D,22.645670297263344,C,A,36.84861124575957,-9.557875700874886,-87.74160198522509,0
African American,26-35,E,E,B,205.6248711325219,D,B,-175.2272086165321,-101.54821876876944,-39.16898270089676,1
Asian,65+,D,D,E,65.74101273536287,C,C,77.11326967202987,55.46989775742194,40.57721310719877,0
Hispanic,36-50,A,A,B,42.33104887800973,D,D,32.580986523133255,82.49592351602354,-90.97094584411852,1
African American,51-65,B,B,B,-53.727563050051494,D,C,68.28528482021632,112.89143917247755,-33.09688128482156,1
Asian,36-50,D,D,C,89.50416821883131,E,A,142.80866010542107,134.0392654742967,3.011037094091636,0
Hispanic,18-25,A,C,B,110.87626037540439,C,B,-20.902450348952982,52.533724069604716,115.4325698910359,0
Hispanic,65+,C,B,D,-84.83256354230464,D,B,37.200884293507684,115.17044386177018,-29.856001450146486,0
Other,65+,C,A,E,106.47315170934209,D,B,-69.79152005650668,-4.606118337957043,-35.27417013650698,0
Black,65+,A,E,E,-2.3245389352806947,E,D,-170.05609255028915,-13.386168003564967,-40.424058573931546,0
White,51-65,E,A,E,-197.71785927325973,C,B,-15.216847870548007,106.27628459870438,-18.447869372887475,1
Hispanic,18-25,B,D,E,-46.56325165160523,A,A,61.80166304771683,125.57288369203243,-87.51931689417177,1
White,65+,D,C,A,-131.72675442243644,D,C,204.5334586611678,-170.2083219821928,46.221136405350336,0
African American,36-50,A,E,C,-40.50210103911097,E,B,-39.643873311095845,-53.79129865898186,90.21924050930559,1
Asian,51-65,B,A,E,-58.40288743933447,B,E,-73.40054563482622,-75.98962016302826,-65.69746913773558,1
Asian,36-50,B,A,D,131.70190921363084,D,B,20.553647163078352,-50.66776648790084,211.44297058030395,0
Hispanic,65+,A,B,E,117.01852830770063,D,C,-45.36948320449856,-20.389118922064778,37.499830890488404,1
Black,36-50,C,D,D,30.317955906485594,A,A,15.544833799859974,-26.88661839773833,-11.511981459605426,1
Black,18-25,C,C,D,-112.55500935212493,E,E,92.89688108091411,112.6016480536191,-163.67242179819127,1
Hispanic,65+,A,A,D,-171.48055428025955,B,E,-62.654370399110505,-51.404673546561796,-127.67411184159259,1
Asian,51-65,A,C,A,-50.606149132194346,D,D,-6.458144071947169,-20.407199654707316,-55.73453366704595,1
Hispanic,51-65,A,A,B,18.645278718426358,C,B,-6.562404870927002,-49.48193314444695,93.62244543462214,1
Black,65+,C,C,B,-26.535309689975616,B,C,142.60408354954092,-114.30078244803934,61.980629845198145,1
Black,51-65,B,B,C,90.9098263128506,E,D,-19.755587917130608,137.82340908368712,41.37834005855986,0
Hispanic,65+,E,A,B,72.81395661713648,A,A,54.17573581036492,25.41969381311258,-112.21948638974912,0
Black,18-25,E,B,B,-102.27832751576535,E,D,205.9980894218779,118.20552085368121,-15.947817816851217,0
Black,65+,B,C,C,-14.314385877353875,E,E,-71.43024165096271,69.64595489813557,33.69208108691319,0
African American,18-25,B,E,A,-165.22713768865876,E,E,-136.60186628707166,-173.5935039655342,31.24889322195416,1
Black,26-35,C,B,A,-161.32017993567237,E,C,-5.491986976595516,37.138283692016,-32.31290988470008,0
White,36-50,A,B,A,116.62531582727527,E,D,-155.4080847102979,181.82479256408485,-33.05023328611269,1
African American,26-35,C,A,C,-136.6069266852223,A,B,2.702934641623084,3.284156515275631,-73.63424110272317,0
Hispanic,18-25,E,D,B,113.41136256643642,A,B,-12.445240650013984,157.48766305331236,41.29475293757846,0
Other,51-65,B,E,E,-18.859789552416814,B,B,45.687550327744304,126.23267016139077,164.8993899911369,1
Hispanic,26-35,D,C,B,41.42025800666854,B,C,27.09021956060576,-146.2018041419056,-58.3899584952087,0
Asian,26-35,A,A,E,167.7513433000701,C,B,-0.4451541693318014,-41.86047478998498,54.455691825105724,1
African American,51-65,C,D,A,166.73525038587022,A,B,-12.733977093802709,-5.6334332408601355,125.46858137898131,0
Black,51-65,D,C,B,52.84448561942375,A,A,114.72529814728041,12.14570601610292,-144.89004412825096,0
African American,65+,D,A,D,-64.52252192626315,D,E,-118.64122902877867,-87.65903844924232,14.825259472133903,1
White,26-35,E,E,A,32.75189325521737,B,C,-25.10397277351154,44.68765976495441,-142.8799890580665,0
White,18-25,C,B,D,-111.26315057444262,E,D,97.39746737801764,-30.14585323661433,-74.06296096006648,0
White,51-65,B,E,E,14.667315062286109,C,E,22.325022195317374,61.00130792365507,5.151510482739146,1
African American,36-50,B,B,D,-56.29065474843464,B,E,2.0102305915650986,18.55583830032424,-0.8613770621206388,1
Asian,65+,D,D,B,125.97389360125221,C,B,93.34638346830273,-105.44181783656813,-65.76395906776621,0
White,65+,D,D,C,-121.05214576412638,A,B,14.920256182947814,-20.821362763506883,-75.26071911651948,1
African American,51-65,E,C,C,141.82967918718018,C,B,-68.60170350978049,-100.38895321042791,-37.5239647384079,0
Other,26-35,D,E,A,109.29313112249513,E,D,-88.01327105287979,-230.94153422340878,31.348881270684466,1
Black,65+,D,E,E,-35.418165288321276,E,E,152.88263759808288,-0.35624275954072837,207.0151234699666,0
Black,36-50,D,B,E,-77.10582358536033,B,E,-34.87398963789756,134.7445028621856,-6.9401301137315965,0
Black,36-50,D,D,A,-123.87092089959893,E,E,-94.32978180067141,-10.766693908091343,-151.86108291836203,0
Hispanic,36-50,D,D,C,-112.42028544800307,A,B,81.49815005385666,-90.49678229215375,53.901455094461056,1
Black,36-50,B,B,E,5.6560619004880675,C,B,-20.785094652975925,-24.445258499623392,-210.92060175197713,0
Black,51-65,C,D,D,-116.2233879306783,E,A,-155.63221027693757,150.06586416610276,155.2686178326536,1
Asian,36-50,C,A,C,-123.58646160786522,B,B,67.19484511738187,151.78697345120952,198.8543774781497,1
Other,51-65,E,A,E,149.55704367392013,C,B,-15.201134912996784,-118.55943705188406,-62.10412027912117,1
White,18-25,A,D,B,92.76622054051256,E,B,127.42807324907307,-0.9248818288235653,-218.06066547496118,0
Other,18-25,D,D,E,5.637423945660651,B,D,-16.997038458442866,-27.241542743668223,57.1033620015228,0
Asian,65+,C,E,A,-31.078539192588867,C,E,-76.1533810002501,-122.37110714319444,-71.11521938665513,1
Asian,51-65,E,C,B,-208.28396372168578,C,D,-35.57122799836847,-13.580811826345919,-42.73029107153594,1
Other,26-35,E,B,C,-49.307732760210236,A,A,103.00284069700835,-79.26227568133532,75.94428429616656,0
Asian,18-25,A,C,A,9.910572924851312,C,E,-35.357523670571226,-130.09653066678396,-60.30254430989091,0
Asian,26-35,B,B,C,-53.17355605610275,E,A,-14.030870079031704,72.76415659791203,-91.81834269113953,1
African American,36-50,C,C,D,17.944013051938626,C,A,40.232736994877364,-35.88853255848134,98.45621759830694,1
African American,18-25,B,E,D,-18.25260832782332,D,D,70.83699348354024,70.64883738548737,166.90707641547507,0
African American,51-65,A,E,B,116.05297324103483,D,D,-78.5023575191305,37.02087628674622,-197.74817926476567,0
Other,18-25,D,A,A,22.482030411456147,D,E,-141.92305812450306,-84.73253503451346,-195.3372016852376,1
White,18-25,C,A,C,38.360521334283135,C,D,6.916790167127986,-57.572563077976426,-162.91128031991897,0
White,26-35,C,D,E,-57.11533484141448,D,B,35.84017829931447,-51.63943417116479,59.82976920158135,1
Black,26-35,A,A,C,64.13494085790794,E,E,33.25678612349172,12.156348366838431,175.77753281251566,0
Asian,18-25,E,D,B,-53.51522692106926,B,B,-88.80918180582809,-26.336054540984204,-153.27534399485182,0
White,51-65,B,B,C,-151.35941299322738,E,D,-124.38756744018191,-56.27275633373756,-54.00126805115549,0
Black,26-35,C,E,D,-70.39731360104392,C,C,-194.1395603514361,63.72603650355011,17.25216925494512,0
White,51-65,D,B,B,-30.75903191089037,E,B,51.758640982150915,23.659508215123417,151.2444472130358,1
Asian,26-35,B,E,D,-60.59341108701028,A,A,-123.23426152868788,224.9422235759307,-110.6134242276203,0
Black,65+,B,B,B,-92.95735096266759,A,B,106.81839486699074,49.215698110495545,-62.251090119397844,1
Black,65+,A,D,E,-104.64995269703441,C,B,42.78837917502277,-69.35859298739538,48.3308823311946,0
Asian,51-65,D,D,D,1.3642092195239903,A,D,-3.4301701131940927,121.6680762090359,55.032537003518854,0
Asian,51-65,B,D,C,-47.67981231501928,A,A,-116.06887093271092,-13.74627794923371,-81.28674533867954,0
Black,18-25,E,B,A,-81.14371088186473,D,A,-118.6477386464363,-32.685999533389044,-93.78161335520971,0
African American,18-25,A,E,C,-115.95195117305745,A,A,14.395585876527663,-42.749409357148494,149.7767651041794,1
Hispanic,51-65,A,C,B,110.46813520078025,C,D,-95.86423360029283,-2.0431111737278305,-94.39727925216495,0
Other,36-50,E,A,B,-162.26906434145968,D,D,26.954520342693915,13.68181602687318,91.54185602215261,0
Black,18-25,D,E,A,-13.839454557684904,C,D,-55.31450010146756,68.54568102388193,-146.59498386593586,1
African American,51-65,A,A,D,-41.11575066925157,D,B,-114.96050171851454,53.11037212426398,38.49273511739576,0
Black,18-25,A,D,B,171.15408743117558,C,E,37.181622138664466,-99.98777616892826,-1.0642914569838131,1
Black,18-25,A,D,C,12.544911962706824,B,A,123.7132812989012,32.7043875877033,66.02556087494105,1
White,51-65,D,D,A,-59.9609982459738,A,B,-92.8454600165972,-9.064456357797411,-96.87712759556327,1
Asian,36-50,E,C,D,-126.97557730281986,B,B,-6.218052791057798,-8.848136252387993,-88.0946315112872,1
Hispanic,65+,E,E,A,106.19068229806415,A,A,-80.46138698486057,-42.789500943287976,-99.965469616106,0
African American,51-65,A,B,C,53.92106923351303,D,D,34.23058959688051,215.87237544976645,63.02625395311371,0
African American,36-50,E,C,D,-61.800049751659714,D,D,-2.0786239983150425,79.39435434600168,21.744028338014914,1
White,18-25,D,B,D,217.29970226893346,D,E,-133.9645147720769,25.333579263028422,177.70134044597094,1
