genero,AGE,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Male,45,No,24.40870237172623,C,A,-44.1881931831936,B,E,-45.80065686771403,B,150.65310576698542,-18.119696672351505,0
Other,63,Non-Veteran,57.93204477764638,B,C,-58.1111964791599,D,C,37.401608008961595,B,-38.24631768697694,168.7496815344263,1
Non-binary,42,Non-Veteran,-155.74582858096252,B,E,12.269345432914266,E,E,38.19627401200315,B,-11.315509070384424,23.33779760650589,0
Non-binary,88,No,-217.5358809040669,A,E,86.6746558738378,D,A,28.21556041544724,A,16.217546349916297,19.3021952652908,1
M,54,Veteran,59.74270928982186,A,D,-66.81856038965006,B,D,86.91658915105491,A,77.24813276454688,43.70989775163856,0
Other,33,Non-Veteran,-65.31596942815902,E,C,-115.52620891143862,D,B,-229.22430993225112,E,136.75940802928258,-18.321998173887106,1
F,95,Non-Veteran,-118.35637720089845,E,D,104.09211639908558,A,E,-1.6951542140482838,C,-38.32564478575189,-16.939696463487923,0
Male,48,Non-Veteran,-17.642132023273792,C,C,113.47615977021933,C,B,-114.88934671636761,E,205.74327534298465,-65.10692141057591,0
Male,86,Non-Veteran,151.3691315010985,C,E,-2.7656977321842926,A,B,85.08835886552215,E,-276.16398793260726,96.2488429734723,1
Non-binary,34,Veteran,-177.00957655305012,A,B,61.505664639954205,B,A,143.26583256826254,B,-202.97491182964484,-30.89101441279777,1
Male,86,No,25.66439583256886,E,E,-88.38736915498792,C,D,-128.1484822281487,D,-1.7504765529567363,-33.36540060033772,0
Male,45,No,-17.442903187386776,B,B,145.77423000209723,D,B,84.42093758479608,D,-108.97714827497336,-55.912994397378846,1
Other,67,No,96.08727532034577,A,B,102.06059494664304,A,D,-29.56057388894856,B,-57.29402618023685,94.51760232142311,1
Male,24,Non-Veteran,-130.40568686810695,C,A,109.07883836496592,A,E,-27.595874721433024,A,71.39231341963101,-99.35283149725768,1
Male,53,Yes,218.2884095809928,C,C,26.00096571093995,B,C,74.45463926044972,E,211.34334087492292,119.12437489143568,0
Other,40,Veteran,-115.01195991048216,A,A,-232.505891916212,C,A,-63.40747004954375,B,73.58952994648008,-94.6649004780203,0
Male,98,No,0.46932756066102266,A,E,-41.861240454814066,E,D,-95.41290416161718,A,92.35387064121939,-38.9023779008199,1
Other,78,Veteran,116.47825449698198,A,C,-66.9245614041978,C,A,2.0842319504801674,B,-75.21155563097297,-52.99709731339679,0
Male,40,No,174.96387860851533,B,B,69.8660906470644,B,D,-85.13489225061491,E,58.30770514922741,45.88200498535378,1
Other,57,Non-Veteran,-72.30097235795424,D,E,-180.64656434373018,D,C,-85.90249105911741,B,-145.52631614426403,12.562304588735767,0
F,21,No,119.69071421592861,D,B,22.829951136338426,D,D,-73.6346076750104,A,-94.13984391663548,-25.35965087901077,0
Male,43,Yes,91.00794863311579,B,E,133.559965185522,C,D,-69.92092602399208,D,45.3883899485758,-103.57942816409266,1
Male,24,No,2.875787389261715,D,C,-16.948511858725638,E,C,-52.06194574582583,B,33.42585313345938,66.17236448410374,0
F,37,Veteran,-71.69091424720015,A,C,-73.45625455471831,E,B,-3.9980609032077825,D,10.624292701076966,76.91905818828916,0
Other,32,Veteran,238.58047024254233,D,E,174.2683329565699,A,A,36.12804255821057,D,-44.587424648605236,-12.792636672469076,1
Female,79,Yes,-17.932756902079806,B,B,-34.52932683086831,E,D,-135.5327346646941,B,45.74856346896512,-42.17138963443729,0
Female,80,No,-317.1788695850092,E,D,-136.11525153839415,C,D,30.668591310802988,A,-127.16267769331952,37.52662148087836,0
Female,63,Yes,24.536318995841537,C,C,-21.221339949356032,D,C,247.00551066786156,E,-174.92730881187583,-272.33914295377116,1
F,87,Non-Veteran,-100.49891235623754,B,E,41.82429940760565,A,E,-70.09906543078014,E,-88.36049706827353,-21.16276590755136,0
Male,71,Veteran,92.73715543180523,A,C,76.7879475180258,E,A,-120.79502011158428,E,-101.17328200209556,100.26863385183589,0
Non-binary,63,No,76.51063831804736,D,C,-239.90867496977174,C,E,132.8563769612005,A,58.16229008204491,-89.56675291311622,1
M,58,No,68.808389236456,D,A,-21.633583259009615,B,C,-65.93411606929538,E,-45.861747168720804,110.48665185284194,1
Female,47,Non-Veteran,-51.159124597075376,E,D,-122.87817762105682,E,A,57.4328947182173,A,6.963941606279511,149.595312519383,1
M,77,Veteran,34.4961720241722,E,B,-95.78948721261627,D,E,25.45459243986135,B,112.31584477373325,137.89489718004793,0
Female,96,No,177.43612032589783,D,E,-60.5856853148515,B,A,89.61448412039103,D,-197.13097097778382,-14.681397474602553,1
Non-binary,27,Non-Veteran,123.1396651399492,B,C,-61.66268800008176,C,A,-70.72492943372082,B,-156.2591902060803,6.959080946304265,0
Female,91,Veteran,34.4799001343558,A,E,-85.47898906768663,B,A,95.45118103046453,B,-126.07867050494237,14.2594939417478,0
Non-binary,90,Yes,-140.39287297956307,B,E,-10.08309077551301,E,E,154.00806129239356,E,212.50179700542083,-218.40977827835127,1
Male,50,Non-Veteran,71.31787644773432,B,E,-35.85527516383621,E,A,131.2163678509035,C,-54.07350616041262,258.4169552365462,1
F,66,Veteran,-26.369240221443746,A,C,-33.80943072919372,C,E,-14.347596349599797,C,-32.96720245946331,-91.90886365772553,0
F,51,Yes,129.19237971566838,C,D,-0.45043463809141504,D,C,-15.411250999832749,C,9.556790423104536,55.772803160882376,0
Male,29,No,84.15239943483114,D,B,-43.91171130364976,C,D,-120.72114156940674,C,23.69370933991784,-5.141286896131448,1
F,34,No,-11.049675677707764,B,A,91.62641529049277,E,C,-8.550025098475196,D,-90.35798440471878,-58.34103544165538,1
Male,90,No,245.87227143748405,A,D,-12.295536054607632,B,E,41.810091822645276,B,8.59736361432195,34.46927797732841,1
Female,91,Veteran,-97.05160129511347,D,E,-4.417115393643488,C,C,73.6665201895342,B,33.78618981948869,92.88093602824571,1
Other,28,No,188.98046709019593,E,E,-156.14428990170651,C,E,-9.892374367544654,A,-29.683232449047853,-90.41701909531531,0
Non-binary,24,No,110.11984710603755,A,B,-4.591478796510903,E,B,-92.77507142830729,B,-159.68807814417033,131.07469776671647,0
F,30,Non-Veteran,-122.46730761975293,A,B,-34.47716880262651,B,D,-91.13783722414604,D,-47.57280704508044,-57.92945438623342,0
Female,42,Veteran,-3.2162555156671435,E,A,-323.3810515478872,E,C,-73.47362374112927,E,-17.949701205410506,103.71115527691379,0
Non-binary,46,Veteran,184.41271697058582,A,A,52.67905605448918,D,C,153.260890172053,A,207.32057266349898,211.56477513600035,1
Female,55,Non-Veteran,-127.35298184352123,D,A,-97.52837074749138,C,D,9.951239959243756,D,213.9248405656625,-64.42797028552172,0
Female,36,No,59.89659670234945,B,E,-19.214705797779438,B,A,-4.510018651211093,B,-88.91402113,-16.098039141187343,1
Non-binary,36,Non-Veteran,-121.41021074249116,C,B,165.9352002310203,D,A,-50.051858529967575,B,-9.935201163497839,-18.357594825922146,1
Other,37,No,-34.60638206434098,A,D,145.36847523214564,C,B,257.55345790898616,C,47.295559791548854,36.320748055971286,0
Non-binary,80,Yes,25.01544694144101,B,D,-63.19615159241485,E,D,-65.53104903449382,A,-85.40042000436225,20.17478793406205,0
Female,50,Yes,8.09103603717604,D,E,-3.626089449890505,E,D,29.50090537791383,D,-27.664752980775575,59.22975985675022,0
Female,61,Veteran,-2.2640033502193986,A,D,106.9803871111675,D,E,-38.14123261204252,E,-188.71357860766278,-88.67495284609598,0
Non-binary,31,No,-5.51891514158371,B,B,-144.7246741884716,A,D,-88.26165599750016,C,-0.7589175216092968,-89.47838399703068,0
F,91,No,-129.2185454924023,D,E,82.87544361211627,E,C,211.84179386331596,E,-20.327323259585707,78.877133312129,1
Non-binary,36,Veteran,-135.58380459954213,E,A,51.416497080044174,C,D,-226.13839636923845,D,-60.32777421582157,-7.554905279754415,0
M,81,Yes,35.438784098834546,A,E,23.72254236873084,A,C,-153.47606582231262,B,-119.68058389088989,-141.66171048264576,0
Non-binary,33,Non-Veteran,-8.114105512691953,A,C,51.66639816151386,D,B,130.0151212139556,E,126.25089452598355,5.369015244407952,0
Female,20,No,23.978560316929112,A,D,39.9827586404896,D,E,103.40495451614883,E,14.648432917788593,73.52251486719051,1
Non-binary,96,Non-Veteran,-28.078086326750128,D,C,27.575350606727422,B,D,-27.729369940286254,A,99.86273365070777,5.263238253223724,0
Non-binary,79,Yes,-4.838444229530111,E,A,-73.96479726757708,B,D,44.81693408966798,E,-28.769078619579265,179.37519027117241,0
Male,47,Veteran,-137.4528721043661,D,C,-100.60390912735755,B,E,0.04339054175708919,C,-57.90531417364693,-75.54263844318687,1
Non-binary,62,Veteran,85.0171875903978,D,E,-49.864874773928996,B,D,-60.600762994374435,C,76.59262545881778,-32.77025444636009,1
F,64,Veteran,23.683716846110016,E,C,-64.7297044714195,A,A,68.38580953035512,C,218.27255850051964,60.81742417561451,0
Male,41,No,-4.767589571975734,B,D,-23.821479643469097,B,D,47.34978679119264,C,-8.749592293378344,73.64049496260986,0
F,57,No,-198.06367064184553,E,C,-27.277013745494376,C,B,-18.83336660422796,E,59.74968722141119,91.67443601562229,0
M,71,Non-Veteran,-11.247293355475914,E,C,-57.83338114986722,D,E,-72.27394015976174,C,44.26309847478237,-25.591653903700006,0
Male,78,Yes,-202.7859860153325,E,D,-114.74322970743249,A,B,-79.08412692863797,E,-15.966759664730121,139.98062201578958,1
Female,83,Veteran,10.108285138449773,A,C,-31.191551836598936,D,C,-112.69936323964636,A,133.46039557923243,122.34277682182532,1
Other,35,No,-30.33700380174635,C,B,-95.43861471661485,E,A,62.81329512784709,A,-15.266106788640188,-64.13751615743608,0
Male,49,No,73.87591633647209,B,D,169.26050252368782,C,A,-3.597675618647647,C,135.9596732406972,170.53629391987326,1
Other,99,Yes,136.5951524234276,A,A,-171.43670593590824,B,C,121.76008398280507,A,20.661129109270966,56.894067511788414,1
Male,25,Non-Veteran,-60.83676802731629,A,B,0.7888341309549188,A,E,-123.9155239916324,D,178.46872355524198,-25.01878859271925,0
Other,90,Veteran,150.23506491881807,B,D,23.22459160603519,A,B,-12.094701543428698,E,-190.55757826412682,81.7892617990143,0
F,40,No,-96.45120557223954,A,E,-4.503999921155861,A,B,-73.7668438661275,E,-49.92892344782843,196.7965709771467,0
M,70,No,-52.8627356164812,A,B,-37.25094951654412,B,E,26.57163521658156,E,67.85704780394907,-4.935299291612012,0
Female,40,Yes,89.78510548943322,D,A,57.856114667627956,A,C,-64.15635298813336,C,106.42439623251698,-112.57641405935192,1
Female,87,Non-Veteran,-28.306772010648594,E,A,67.80894858031832,B,A,48.99778843107123,E,36.08907247773081,110.96252527463744,1
M,76,Veteran,-213.505047701415,B,C,-109.0746350896548,A,D,82.50964791516161,C,84.86861966118462,53.33855486904018,1
Other,50,Yes,4.336040166070817,C,B,-45.101800426266514,E,A,-84.61900084650394,E,-152.70239681271852,58.39690025378672,0
Other,64,No,-14.733303709473752,E,B,2.9038716183854882,B,A,4.319866484489031,C,-240.93969738101202,-132.2268734613156,1
Female,62,Veteran,-112.04548955077769,B,A,-42.90530113184916,C,C,66.08373221436617,D,100.34775473307727,-45.33763715125726,0
F,70,Yes,123.28282698808482,D,D,15.101934927361265,A,A,4.985718377352893,D,35.658833973997886,-100.05407851061443,0
M,58,Non-Veteran,-139.62177668021835,A,A,32.80202231723751,B,B,-97.12755146570716,E,92.61467423312672,-7.697794337618697,1
Non-binary,67,No,47.231411312609026,C,C,83.68922979650345,E,B,2.7685949462306354,E,-49.03405396075573,-2.5852514546426293,1
Female,30,Yes,-80.75256137090133,D,A,111.70387497623575,D,D,175.058713946825,D,140.73160695468823,-71.44240673157577,1
Female,85,Yes,-90.82662071567233,D,E,16.84625001589451,A,B,-90.26655393181254,B,-78.09048193015902,9.06660157300651,0
Non-binary,70,No,106.76937571890532,C,D,90.98553231986519,B,B,103.04880656323165,E,47.494177939744084,-105.51416039294159,1
Other,82,Yes,-72.74612442530291,D,E,11.211000820943589,B,B,-60.96660308979766,E,191.54590650146255,-155.0896823442748,0
F,33,Non-Veteran,-133.52248794657632,B,D,-126.79516696199723,B,D,-196.9259699291571,B,-152.08325102435964,-81.2658651864467,1
F,30,Non-Veteran,-28.822678142145126,E,E,-94.98964067196448,A,C,34.314037256110005,E,-14.519560778923557,11.79905018464919,1
M,42,Non-Veteran,-183.63757310907502,D,B,13.030725358670777,E,B,163.1564005887846,C,102.97313733874284,38.68027981265535,1
Male,38,Veteran,-74.00398048983526,E,D,-64.1546133357047,E,E,9.886391812218527,B,-75.02317124079289,-88.68623806829208,0
Non-binary,76,Yes,210.32389161025463,A,D,-24.43137313125403,B,E,-78.85088412851488,A,-54.08853077600158,-37.88573655636346,1
M,88,Yes,-103.85300192229127,D,A,-49.04665916272427,E,C,-57.417047978735326,A,-34.816173165724415,-16.178040990971674,0
M,48,No,-161.49472554220364,E,D,-56.94806970183611,C,C,-126.54126477306103,D,22.570336936710728,44.47672773442808,1
Other,83,No,44.23269809900287,A,E,24.255908791777003,A,A,-119.78450434435386,B,153.30165784115087,5.41978508997127,0
Female,69,Veteran,-26.575627137173726,C,A,-151.77549497046036,C,C,-65.87205441759633,D,66.62342577638243,-50.719575154172055,0
Non-binary,22,No,20.03705774428942,A,A,-10.37023796418501,C,A,101.49788480032962,C,-12.951198359594187,-238.4049460844865,0
Other,63,No,-10.503121944533794,D,C,-43.56406452837997,B,B,-92.67670682048245,D,71.0244884790203,29.19955173732353,0
Non-binary,87,No,268.17684529238227,D,E,-160.26534342730272,D,B,38.120984577140376,A,-43.178122939316616,85.7668252981501,1
F,34,No,-60.838708133653554,E,E,-23.569740996720807,C,C,-30.15379098232075,E,42.6613453150766,11.604394325611132,1
Male,91,Non-Veteran,-111.23932197845534,E,E,82.18132289616206,A,A,-171.95958128069094,A,-65.12613199116912,-7.623171769178638,0
Non-binary,30,No,-173.6376497319426,C,C,-159.7641814552386,E,A,144.1052535087701,C,162.91480192464047,-15.116916831413244,1
F,60,Veteran,228.04981364387635,E,C,117.63570717640435,C,B,-158.22318267512802,E,20.46542650501064,-122.03522913047557,1
Female,59,Veteran,-81.81903608372171,D,E,-131.33771790812708,D,E,134.81186576990584,C,-85.41196463168835,19.649581208977782,1
Male,54,No,-26.613540144796747,C,C,-70.10087754129174,C,D,-35.37941335088127,C,-116.61019269171409,-79.68608112521083,0
Non-binary,38,Veteran,-38.83735549667462,C,B,-107.32565923555353,B,A,-45.18949465251035,D,37.60437494299778,111.57829615652768,0
Non-binary,87,Veteran,10.256114064674247,E,D,9.818884388034869,D,C,19.26693524465232,C,221.82236496334258,-70.66052488249203,1
M,30,No,-71.60595739484972,D,C,16.222679914208754,C,E,-63.36798692753584,D,119.21775282683215,70.40828738189514,0
Other,55,No,-13.176967870801965,E,D,-72.67865045545263,D,A,-78.95626271519072,B,-51.99532399607046,-57.23312668611184,1
F,65,Veteran,24.063857895189518,D,B,-31.065336193962473,B,B,0.6022687828367722,A,205.6160753044654,126.86025804491227,0
Female,50,Yes,60.305699863209824,A,B,143.4166575603277,B,A,67.56164624817457,A,15.483640734347551,-188.21757231535904,1
F,55,Yes,129.4269159196494,A,E,40.87387827902032,E,E,-8.13017815427378,E,-30.714701972108926,-26.83222021293031,0
Female,48,Veteran,38.133516825117184,C,C,-31.87538627447728,B,D,40.47608717663945,D,-92.92517509186841,57.269616656656794,1
Other,75,No,-113.9042202192377,E,D,80.41578596276291,D,E,-47.872579923274245,A,125.13217812068693,-73.6583181365227,1
M,79,Yes,-9.733854570783162,B,C,-91.60183195666983,D,E,-176.70521250185865,B,-29.37256513881854,77.57557498020803,0
Non-binary,77,Veteran,182.66785813609005,B,C,-118.81665716304333,A,E,15.74540914229978,C,-52.98893715267149,31.488106990252625,0
Female,99,Veteran,42.2322269396653,A,D,-48.13153775458511,B,C,230.63461120820494,C,27.40988655702853,71.79130279954363,1
Male,57,Non-Veteran,3.1020260639485193,B,A,-16.83532621844786,B,C,99.3348821271664,E,67.75302840814543,76.71570663587988,1
Female,91,Yes,-105.76552796731839,C,D,-69.15725802657364,E,B,-91.68279579195935,B,-127.68524506725932,-139.18828701731138,1
Non-binary,20,Yes,36.079692471168464,C,A,93.71752312795553,C,E,176.6719451188063,C,187.42350923049423,-139.09385620834254,0
Female,21,Yes,95.50645042474302,A,A,-119.53584507559066,A,A,56.816399977612164,C,-133.1600858328284,-139.99093491316864,0
M,47,Yes,151.54319738850316,C,C,-53.143661833595466,A,A,162.759745994629,E,-23.787379752606586,-52.76898832152238,1
Female,74,No,-183.04810646474826,E,B,88.85891408380496,B,C,14.197011595113654,B,21.718911353811706,-103.5245834547293,1
Other,56,Non-Veteran,-35.03754664925708,B,E,20.146026875083738,D,B,58.95365547361746,C,8.959601161747932,-63.084061484451745,0
M,62,Yes,-24.165748884081893,B,B,63.31874191974063,B,E,-55.458961685797725,E,-17.9460463345615,-74.7754676003045,1
Female,41,Yes,-24.196509244234704,B,B,-4.205858360076671,B,C,-16.213692545524133,D,23.762088468851694,-8.649399074430827,0
Other,50,Non-Veteran,-97.17502697096934,E,E,-126.69610514868313,B,E,129.7258459263935,C,-208.82602780510263,65.37622861701908,1
M,68,Yes,-103.09058841487993,D,A,-18.842070663599344,A,D,-27.679902316733372,B,277.215763915234,174.1751154356312,1
F,87,Yes,65.32368273235501,B,B,29.10839441958802,D,D,-12.325884211848576,D,126.41275846573244,-77.80408398477621,0
F,43,Yes,40.56407028142548,E,A,-163.68474474476608,A,E,-113.98355671610834,C,132.42982808435477,-15.44921920863563,0
Other,39,Veteran,-49.47052444212068,E,C,40.63686571730234,A,A,17.773041200691868,E,-34.55906325982188,-54.426094584061744,0
M,28,Non-Veteran,-26.20485827703613,B,B,-24.077691551998537,B,C,-44.22565041118364,A,-9.350571992449764,82.24521544437712,1
Male,99,No,-120.79776334599255,C,A,-110.78948618833056,C,B,-4.261932448900471,E,87.81896327560573,126.79597156630749,1
Non-binary,42,Yes,34.16879226557672,C,D,70.0785096203187,A,D,-17.141555913414706,B,-39.03787251205306,170.11918356176835,1
F,86,Yes,-13.36562372770004,E,C,-8.047205718489863,B,D,99.55634545775463,E,81.56505041829847,208.404282787208,1
M,36,No,-80.91231855509787,A,A,-178.084514223226,E,D,90.64406497328234,D,-129.32129862898663,-2.2854664123851505,0
Female,76,Veteran,97.408046369658,B,B,49.1254363512544,A,D,94.11554388490799,C,192.39357006006225,-84.19026060694212,0
F,40,Yes,109.52585516369882,C,C,22.71328854147184,D,A,-52.98536792780635,C,168.28826073064306,11.296011029770249,1
M,62,No,-107.45365395646111,A,D,44.37347397811314,B,D,5.762285968667066,B,19.51345553973674,74.83592022133246,0
M,28,Veteran,131.60860332198268,C,C,75.45782129728772,B,C,-50.27297420545005,A,-57.53225413760059,-70.933297620052,1
Other,82,No,-68.83285646127693,C,E,-182.3339455498912,D,A,214.9243937116254,B,-13.615772651816856,55.78960785861429,0
M,44,Non-Veteran,213.36028268514394,D,E,57.70746113829367,A,E,-249.53640079550007,C,-1.4423250845894242,-86.8989692462709,0
Other,68,No,147.3017495564482,E,C,-62.571193728483806,A,A,-91.38351415846675,D,-56.60908038909744,156.29686489874365,0
F,34,No,76.97469199685676,B,A,-104.51334231095517,E,E,-110.75483002650274,A,-20.53713530058785,-68.36921614438373,1
Non-binary,34,Non-Veteran,-26.468136522947404,D,B,69.51450124312939,C,B,73.06870802135472,D,34.82770218197687,-85.96656930437364,0
F,89,Non-Veteran,-3.81439686078471,A,E,97.53028842506338,B,B,-24.166905702922342,B,-43.03446435476043,-73.53830909082866,1
Other,63,No,33.67104693413316,D,C,152.79294741059581,C,E,-87.5456559481056,B,-40.84630525077195,173.19487989828025,1
Other,99,Yes,-26.862089201686324,A,E,76.31571884374624,C,A,-134.13797118279183,E,19.444380638367857,119.9665306267762,1
F,96,No,89.73438399412326,A,B,-55.51260206952704,B,E,16.968005556432892,B,101.85771933115191,-39.15364584198829,0
