AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
65+,B,-149.48777914212056,E,-116.8542391618393,C,54.675873413173015,0
26-35,D,87.81556338788373,A,-12.485321244494152,B,-22.751952702071993,1
65+,C,82.78707172610635,E,-94.67499113320594,B,19.647972123884454,1
51-65,D,131.14824540122262,A,-75.45775090679444,E,102.68600618895363,0
26-35,D,-34.98041308944574,E,-190.60322287960744,B,-27.27535068977111,1
51-65,C,44.6308822652332,C,155.14508946252278,B,164.84126015888734,1
65+,C,-142.48593421624872,B,20.122285806207312,C,-0.12632292118063687,0
65+,D,17.628669935561316,E,34.49941158175211,E,-120.85747598200327,0
18-25,D,-128.01066235658055,E,-38.986859427426076,A,-52.30508889715612,1
18-25,B,21.44614153590353,C,-80.10533742354414,B,14.77431003660492,0
65+,B,90.69718397313206,C,93.97495843651565,B,-54.70590093120163,0
18-25,C,-188.15110862003255,A,30.873743274910748,C,38.572167905175384,0
65+,A,19.859542011091907,E,-186.0671485870185,B,-190.2219786278419,1
26-35,D,-44.76458814198539,E,78.4959356004197,B,126.5943597825215,0
36-50,B,-37.61059584980763,C,62.23595716471919,E,-44.07497994478201,1
65+,E,-193.07722350529886,C,-1.9852161416302032,C,111.68335932988695,1
26-35,C,-18.654675443573726,D,-165.97060059663568,E,-0.34974541810669013,1
36-50,E,110.26538589098065,C,-12.897676773042141,C,43.4455069070582,1
36-50,E,95.27642458860203,A,-155.8838124387994,E,-86.18925065532336,1
51-65,B,-144.12979812321908,B,4.200726106536982,C,14.82161392679994,1
18-25,A,-104.44239301011538,B,-100.9977516287411,A,169.051292274627,0
18-25,D,-99.1012071035335,D,131.65445569320053,E,28.94812096010215,0
65+,E,50.813893494351824,C,86.91133696855002,C,9.910026815816357,1
18-25,E,-35.68414160084138,C,-14.33031748153219,B,145.15716672120266,0
51-65,D,-11.071869722372476,A,-64.64165341726684,A,-111.07745411491369,1
36-50,D,138.1362271981234,A,-141.68081070410705,B,202.7143510826528,0
18-25,D,-55.72491164292022,E,-40.9876009005324,E,-12.12527471666644,1
36-50,A,195.82709291922117,E,-58.439754603281116,C,61.87268228248121,0
26-35,E,-167.00222882908903,C,43.96498762447394,A,66.10278500035307,0
51-65,B,-113.83185900461672,A,-109.29336265886913,E,41.03414203061635,1
36-50,D,18.588093960877398,A,-97.51117380152536,D,-140.77336924128045,0
36-50,D,-101.4357499454804,C,40.40396702050705,B,-42.51939990649687,0
26-35,E,124.15660923904441,B,16.6974976066279,B,-12.831684488742487,1
26-35,A,103.27120092959304,E,-103.49856785452589,D,1.1652518616874221,1
26-35,C,9.19377273297379,B,-95.226931709125,A,-152.60019322141684,1
51-65,A,-65.54265679309404,A,16.286653079215345,B,71.92531868964672,1
26-35,E,36.101371325686394,A,-26.12956014111371,E,169.23940966164207,1
26-35,C,-13.253126531560081,D,69.4775067429772,D,13.563953961194686,1
51-65,C,56.78470947222095,E,-133.57539475305765,B,-156.02945501661216,0
65+,E,58.565773618255946,C,-90.74564768731233,A,47.080986178129024,1
36-50,A,-4.210056745330308,D,-55.67216671607355,B,13.525065064210093,1
36-50,B,-95.59497462392847,D,-18.062184336101442,C,41.88332755189651,1
26-35,B,79.85995311750028,D,-71.3236705526641,B,4.616910206735105,0
26-35,C,-40.457507255236806,C,-102.75519129692879,B,-39.853401434264164,1
26-35,C,55.16509764182077,D,30.05313120909697,A,-11.73705011971511,0
26-35,E,-9.02993774974883,D,-39.6127808782852,A,4.176060757677407,0
51-65,B,9.312287412727446,C,117.85206250734971,D,6.49577928752012,1
51-65,B,18.033027586863856,D,-67.9464124498908,A,186.61679611989314,0
65+,E,-12.872334495222463,A,-53.420217038063946,B,-200.66033528369616,1
65+,C,8.829141299856179,E,-27.108447983711216,C,113.21864881575337,1
51-65,C,36.157544770744984,E,12.392996842292629,C,-39.084086214826016,1
18-25,C,39.29169431544263,E,-133.59691699472418,A,-72.64538578168552,0
26-35,E,240.85770758552704,D,165.21069130382836,E,97.41244598435547,1
51-65,E,-11.140726863113128,A,-50.81659418765335,A,2.3064498724330846,0
36-50,D,61.766090165333374,E,-44.404490853438524,C,44.41567443304467,0
65+,D,108.37118881126855,C,-73.5021118705366,B,112.22106835083203,1
36-50,D,-73.06661151794576,B,72.93204408447428,E,-13.262038136334036,1
51-65,D,9.847823710111058,C,-79.30574612579181,B,-26.741519308775867,1
18-25,E,-124.76470191245338,E,190.26695865211695,A,-90.60790206995082,0
36-50,A,12.301497732479467,A,59.293821692436,A,82.85423164515183,1
18-25,B,-35.58415373723022,D,-181.21862533964597,E,-72.08628450566202,1
36-50,A,60.563713148820206,A,84.67289058541382,B,47.259852554191255,1
36-50,A,40.31153751251645,D,33.37507805478231,A,-111.62457053496746,0
18-25,C,137.6633401337113,D,40.447782085504784,A,77.95425144756422,0
65+,A,-26.090925372671375,C,95.72600108806864,E,88.98715610145759,0
26-35,E,101.07190272797935,B,-27.29298103990802,E,-25.82966807397742,1
36-50,A,83.3373767557187,A,-48.190660433044236,A,39.63110863278985,0
26-35,A,-231.76413390791294,E,140.63401818915196,B,111.85105667488165,1
18-25,B,-23.566802830441482,B,41.28854707426427,C,226.6893789969858,1
36-50,C,146.08309320596427,D,25.81117917982556,D,-19.44272902084096,0
65+,C,4.890452436599272,E,-29.17747689182994,A,-25.275975493454055,0
65+,D,-175.08195398166072,A,-60.558041363461534,E,-91.11958297565462,0
36-50,D,-56.13635872829887,A,-167.65380362562738,D,-68.90241293025053,0
36-50,C,-46.282460869142774,E,50.38446547117722,A,-151.24387108071335,1
65+,E,19.04136886702059,E,135.2398530230277,A,69.14817118786979,0
51-65,D,2.8941082269393577,A,-73.94583586574707,D,17.88522671382911,1
51-65,E,-36.28085989544999,B,-78.4777398658126,E,-128.65180485435658,0
18-25,E,-86.72438008169956,D,38.5119356930622,D,72.1977703049698,0
65+,C,-59.19298350940251,C,-142.16975589622265,D,-148.71581545603746,0
36-50,D,-19.18000140737562,B,191.07727404113336,B,-17.947883794681932,1
26-35,B,-24.150814213545193,D,-72.21851744929648,A,95.1135946796638,0
36-50,B,-61.40467288456317,D,-53.16367464817085,D,97.84819958775948,1
51-65,C,-37.099828729980935,B,59.09039769335245,A,65.29782191971461,0
26-35,C,185.15679967511375,C,-40.70654780995003,C,33.62883691304056,0
51-65,B,48.47473166735241,E,13.923429876836973,B,26.71989669257144,1
26-35,D,150.51102688961717,C,15.059421376225696,B,-80.51651642362977,1
18-25,E,-85.07795251214506,A,34.476189768176305,A,3.817406791456393,0
51-65,B,164.04408667221952,B,20.139476125544657,B,205.64183286160463,1
26-35,D,-32.78078050515387,E,-57.392536207888746,D,90.91766477212792,0
51-65,D,43.81571971377048,C,-71.59048887706203,E,35.8149889262171,0
26-35,A,-4.469940801338275,D,183.74584092951594,A,47.167651799005675,0
65+,E,110.28858479127035,D,-30.042860297110114,C,-13.634938693362209,1
18-25,D,5.892933804809361,D,-26.32180277666088,A,-121.72134411918094,1
36-50,A,-83.70053153801473,D,-91.28993980999735,D,-102.66448881730108,1
65+,B,-2.498318117574851,B,88.6247715449269,C,-48.05808642064961,1
36-50,A,139.71131252365237,D,-99.21904005803893,B,-67.72809425535799,1
26-35,D,-43.56761278960325,E,88.69054168515366,C,49.374851811634066,0
36-50,C,106.09677434682965,B,-170.34446350841648,E,-107.10233514893261,0
65+,B,0.45842555854347455,C,181.0789663942281,B,-22.061070159251663,1
65+,B,71.93280199990633,B,-2.4811419576304776,E,38.46355990978899,1
26-35,D,-115.79149169694452,C,55.130955315157514,E,8.019265173968757,0
36-50,A,20.265727418855846,D,277.63744489292594,A,32.626263229671125,0
51-65,E,100.86476582291826,B,-77.38800696511817,A,-79.23704892440759,0
51-65,B,-103.66075692190068,B,-35.6133264327379,A,-241.59449310897392,0
26-35,E,-74.6530135420769,E,-50.10076312476552,C,-102.32980563371252,0
18-25,E,94.0817893995312,E,-75.58488814961666,E,57.126396445275496,0
26-35,A,-159.98872236974887,D,18.099127314286108,B,-25.43240584683802,0
26-35,E,54.213520133571905,B,-71.00916585625126,D,101.24833820456777,0
51-65,C,-159.98149512358938,B,-21.752697518870935,B,-156.36547176878622,0
51-65,C,153.7299678090974,B,-77.9612267076798,B,-118.35214241333341,0
65+,E,-37.078568242154034,B,93.12084914161834,C,-132.59988764677362,1
51-65,A,74.47050479514256,E,-36.95072107364828,A,-110.5637520216479,0
51-65,B,118.54818712106885,A,99.51338038048408,C,41.81991887023062,0
36-50,D,-116.5032540645807,C,-2.7763761282645247,C,-53.61826297576378,1
18-25,A,141.0112796224927,A,81.7910241387549,D,129.0645739312285,0
18-25,E,-160.70039517243754,E,-4.809516185692115,E,11.686759951021152,0
65+,C,6.235506454407269,E,-26.43226342035608,C,90.27638114102238,0
51-65,C,-125.42026100480048,D,-157.3547902758654,D,72.08754120783144,0
65+,C,-159.58143926868206,C,-14.843280327032401,A,-129.50771067160366,0
65+,A,-150.05947987179113,B,-86.32158893434307,E,10.305066532035625,0
51-65,B,-28.834699686822102,B,129.48503109979856,C,-201.07426514682723,0
51-65,A,188.4569986975509,B,76.57019046324565,B,13.971720619819845,0
36-50,D,87.82283929128951,A,293.03594326193496,E,48.994402604989325,1
36-50,D,52.187528812301466,D,57.67066853073517,A,-33.929693487668466,1
26-35,E,12.3835674254361,E,-93.7915747499466,E,196.65277454213316,0
36-50,B,-50.78080608524033,A,-150.7288197603272,D,-52.23901788486634,0
18-25,A,73.79790864623206,E,-26.623427287853964,B,100.98128370288788,1
36-50,E,-114.34299297373131,A,-1.77891663134736,C,-2.5347936903753823,0
18-25,E,6.746522439997292,C,-57.45725266379795,A,21.334330404347504,0
51-65,D,-80.95937415270714,B,100.1560209205774,B,-44.46894732903045,1
51-65,D,-117.53292031055105,E,13.192249723898989,B,-91.01774465351922,1
26-35,E,3.269875391175317,C,55.5256526275584,C,-67.59392920073512,1
65+,E,87.89285648230678,B,-14.0723091813222,A,55.61101044740813,0
26-35,B,129.88553222601004,E,-59.540929193837414,E,42.208172575276166,1
51-65,E,32.87758407476395,D,-10.844745356039432,B,27.147569448902992,1
51-65,D,-27.68312856294301,E,-56.33547867405444,B,12.915089772897137,0
26-35,A,-106.59252732157609,B,-145.87415581846835,E,7.9878930333082065,1
65+,C,-26.526781437126473,E,21.322012631822993,A,-43.39396504832772,1
36-50,A,53.60253574226203,A,105.40703959632087,B,91.85066099566735,1
26-35,D,-159.61117884287924,E,29.506316081387286,A,11.72251442462354,1
65+,D,146.67224930652574,C,-254.30136478205648,A,-7.349378626115266,1
18-25,C,-45.5942597969165,E,7.73602223677462,D,150.77487538187262,0
26-35,C,13.503283775243549,C,244.89766876627627,B,204.8054879745481,1
51-65,B,-77.03104414988597,C,-86.46780841777836,C,65.95802711847702,1
51-65,B,-137.3916786028866,C,-133.79313511814226,C,79.88888225814495,1
65+,C,-59.83436933009795,E,-114.22997241037753,C,-99.34841339571008,0
36-50,D,14.02132867464609,B,86.3367436612526,E,56.13075043422726,0
26-35,D,192.60220716318872,E,-142.022127291675,B,64.7529130161151,0
26-35,A,26.382171412597867,E,22.654932104057863,E,-15.354972141028009,1
51-65,D,120.76783823029582,B,200.22115612161303,B,-237.46240579899754,0
51-65,C,-33.239432963863194,C,-154.01523265357076,E,141.9838015858106,1
51-65,D,96.23286064303343,E,1.0977838999213503,B,-198.33722796977392,1
18-25,E,-90.37867236612172,A,30.51773944236714,D,197.44425669190133,1
36-50,D,-181.13821918274385,E,-161.1084545849033,E,11.098110135899123,0
51-65,C,53.57301594876982,B,-8.56921780899816,C,11.301373195532337,1
18-25,B,-158.62394413536646,D,83.68760355531656,C,143.24059186730324,1
18-25,C,-63.4557062238462,E,23.225857937314938,A,28.171789276311536,1
51-65,E,-25.99056491138073,C,-60.798498579418556,D,83.68857921905138,1
65+,E,-41.89575868153481,A,-90.42998516523346,C,-102.26372997315119,0
36-50,D,-121.14324596562017,A,-151.65093371100693,E,30.775314576087943,0
65+,C,-120.76235145983689,C,-79.92613403444147,D,-4.817760883603624,1
18-25,D,-116.51560501503766,A,-1.510469604376649,A,9.141173240300914,1
51-65,D,-50.859620681740246,E,-7.564721630083102,A,72.38421072768382,0
26-35,B,2.4501141407759426,E,114.5096066430057,B,-13.26645912255259,0
26-35,C,60.04370599796541,A,105.38466810400958,B,35.09689855862093,1
18-25,A,173.11274740306158,E,23.97383534890435,B,-197.50398177067322,1
65+,A,-76.52914105425378,C,44.26457986843778,C,-87.84410947046182,1
36-50,E,-79.10695936296504,A,-3.272360892488748,D,-155.10876496108585,0
51-65,A,-274.656868849245,B,90.0138745820884,C,48.968125937366416,0
18-25,C,43.31204590988317,C,-29.469509367547666,A,151.38007813739802,0
36-50,D,-17.004544967620962,C,2.952346147396941,A,82.21466353841068,0
65+,A,110.7421949481411,C,136.50333769514648,A,-45.723986940967585,1
18-25,C,-60.34560338424262,E,-167.60946616457915,D,-238.67130341738982,0
65+,B,65.74414414546015,A,-51.56810819801392,E,-0.982928286345396,1
65+,A,85.67567571068612,A,48.79077548779483,C,-32.50096781152832,1
51-65,E,29.77614919278254,A,-59.78267484204891,C,48.0555578111264,1
26-35,C,159.83043091331913,D,-38.673615149303274,D,112.24908611699868,0
18-25,D,-149.26692213511842,D,-40.80222656597147,D,63.32669891363929,0
51-65,A,87.22475916617776,D,-97.30146670172577,B,95.03866907210949,1
18-25,A,-126.64995664014569,B,-87.66912421871832,E,-52.249586552398284,0
26-35,E,57.86712431564497,E,-80.12361469446697,C,23.678572788076448,1
51-65,D,-6.124799520059713,E,-227.9551239293819,E,-95.88073962835112,1
18-25,D,-206.3289017007907,D,-131.03238534360176,C,-130.52870559385656,0
18-25,D,106.34681402046245,A,-18.118243113294376,C,36.645874964201404,0
36-50,C,109.59701592037739,B,-84.99715349634691,E,39.24035349854383,1
36-50,A,159.93377129680016,B,4.007710589567038,E,27.101870971621146,1
36-50,D,-53.831354319477356,B,130.8235997345411,C,-32.005325955353,0
18-25,A,57.21338049473206,B,79.76188730417283,A,-171.07408724909587,1
18-25,B,-145.87755718081777,C,13.229150352182122,E,-55.4142153501809,1
26-35,A,-18.010243100131717,B,164.45543539026644,D,-59.9610838348678,0
26-35,B,-7.1225675295666955,B,138.98040559653805,A,-111.07716691056527,0
26-35,C,82.0564808732264,B,-34.67133635583102,D,31.406295585828236,0
36-50,E,-55.540351065563556,E,-66.70496022832526,E,77.73894669464289,0
36-50,D,19.56647660600638,B,-136.3787270337398,C,-161.73104836529092,1
36-50,E,-41.285618652889475,C,154.0943272267744,E,-181.6404173725737,0
18-25,A,-68.45625404566678,C,-10.711462888752497,C,-95.70815742368136,0
51-65,E,98.24473134624895,B,79.94325238076782,A,83.1360042381191,1
65+,A,-29.410900458515325,D,169.46088543998385,A,67.10108109215955,0
51-65,B,105.88037506228115,C,-88.78247630944833,A,-15.519955124889023,1
65+,D,155.9927576963848,A,-47.36973249499616,D,-28.99750233134458,0
26-35,B,191.89105951045582,A,-56.71407915239267,E,209.6593806451492,0
26-35,D,93.07280604264912,A,-146.39802979591857,A,68.81413921645859,1
18-25,A,-32.588610312045105,A,14.990242719554884,A,-180.8808915616833,1
65+,E,-16.223429136502958,A,17.563170202991063,B,44.74590471901039,1
18-25,E,56.2614342382343,D,38.1017192949386,B,-23.785997533182908,0
36-50,D,-34.7165360663703,A,-140.22591740935835,E,-46.37367717505737,0
65+,C,41.90968668662186,E,-194.27822952221422,A,110.05623060513689,1
18-25,D,1.8351370625474515,B,22.547042633584585,A,-22.290167498898203,0
65+,B,3.248733597488028,B,96.18783938993678,A,-90.11888893764524,1
51-65,E,-51.644245989051704,D,-109.61890566777686,D,-130.46932011349145,0
65+,D,-160.9147580812638,C,58.118720641567535,B,46.464723685596994,1
18-25,D,-173.7099809876671,A,-95.22419878048922,E,26.14179304213789,0
36-50,C,48.733942876116025,D,-21.426520252346336,E,244.7240213693701,0
36-50,A,-48.46095948998347,E,252.4697062363579,A,-271.03206864627225,0
65+,C,127.40872031807355,B,-39.24554624695579,E,-71.12770368896581,1
65+,D,-33.55054739647483,E,-4.885585343011442,A,206.20033186502428,0
36-50,A,-14.447153597114742,C,-107.97155574937153,D,-2.803787855784617,0
18-25,D,-165.9309123754827,A,-12.59374529291053,C,-114.99650477460665,1
26-35,E,-114.02496775908972,E,-100.72279963463133,E,-213.75932591714454,1
65+,D,-36.603061903787406,C,23.05971157938763,A,104.1892045466928,1
18-25,D,-52.03583291130324,E,-4.766887011082326,A,172.3449818882385,1
51-65,A,158.55632362682414,B,19.781528772492155,D,-77.41253154129235,1
36-50,D,-137.95569217332528,B,-101.01204973923521,D,-185.08137728112152,1
65+,A,-17.607117771734096,D,140.93502404544472,E,15.678682239651206,0
51-65,D,74.55603309716287,C,12.179298959325866,E,67.42282753115919,1
26-35,C,210.12384280622706,D,-83.56532141102544,B,-36.78421091676529,0
26-35,B,-85.24050666568412,A,51.020910136010286,D,15.670030828802231,0
36-50,E,-83.99707938486523,C,29.31471109221528,C,45.658102169137734,0
26-35,B,-95.88923836115994,B,120.74484277837922,B,-8.045815534081612,1
18-25,A,109.36847146000093,E,200.73981067917543,B,-32.98611747570471,0
18-25,A,-219.86310858509088,E,13.52223730260059,E,84.73402288722828,1
26-35,A,4.4904307809656805,D,-128.84415094988947,E,21.2956157916322,1
65+,B,-92.70922306004236,B,-23.358747737732443,B,5.597857255405756,0
36-50,E,31.879047064861872,A,81.00406653190034,A,8.007491255367604,1
65+,B,86.2805601351611,C,2.423308486943039,D,-84.6600301200163,0
51-65,A,138.89942148667447,A,-320.45914172643575,A,-40.94301320228948,1
18-25,D,-18.183593115227175,B,22.727051447238438,E,25.178200270261915,1
26-35,A,1.9704542163286747,E,-132.62046869234047,C,55.48016579970123,0
51-65,B,-33.291002269867064,B,-12.050832158619174,A,-41.662159084193554,0
26-35,E,37.19702708094415,B,-111.29796572339154,D,-135.7632244905044,1
26-35,A,-58.44065714512623,C,0.17749006083914118,D,-55.697765943235666,1
51-65,C,-34.643146914971034,B,8.69012396862977,C,-107.73872665852534,1
36-50,B,-130.98073756132257,A,66.26560151037522,D,-11.560135980233103,0
18-25,D,-99.83292073720219,B,187.94463352504016,A,0.03410636042817189,1
18-25,A,100.58792856039875,C,-24.530013581648028,A,46.795802442597,1
65+,D,69.98155132385024,E,15.711392848699319,A,-73.20056373669208,1
26-35,A,15.914114235245918,E,-48.78427989813237,B,-134.31304824155688,1
36-50,E,67.42975749398454,E,-61.94780056003161,A,-103.53551203637706,0
65+,E,66.19958239340042,D,29.18007271808606,E,61.33629799809774,1
65+,A,19.59359588609492,B,51.75158211399261,B,-58.33165880587824,1
51-65,B,-134.1182314717583,E,-7.593695599850976,C,185.67306384770188,1
51-65,A,85.10291287046489,C,177.97994185936125,E,0.24107797463986058,0
51-65,B,-180.59240087989258,B,89.1207759252806,B,54.813156033257826,1
51-65,C,45.76981246387881,E,-7.568748734860657,E,-16.76701244088491,0
26-35,E,10.160166966259675,C,43.676084333126504,B,119.9325462083906,1
51-65,A,-154.90078195647934,C,52.4456574014179,A,-39.609529358058474,0
18-25,A,60.24726650022539,C,-75.58161212220207,A,0.30340550936406535,1
18-25,E,-78.75452311121083,C,-78.61731051164743,D,47.21634865147164,0
18-25,C,39.1208211068253,B,-30.929861846979158,C,172.35988449383254,0
65+,A,60.58071413337935,B,-25.11443911538252,A,-55.4464841456432,1
26-35,A,-164.0167019476056,A,-40.01462619055797,A,54.41935551386027,1
51-65,E,-92.32971391557508,D,74.96026324497424,E,-5.585604675002285,1
26-35,B,-140.45924754076125,D,-198.49680089249395,C,-69.25600763334839,0
26-35,E,-203.19531880785638,C,90.59277430768728,E,8.86929617980311,0
65+,D,31.189547516078143,B,-52.63942279965759,B,175.08703237894906,0
26-35,E,-26.961712537322626,D,-68.54437717696827,B,-189.57798028765342,0
18-25,A,67.22197309883778,C,-17.045914989521645,A,203.63039257408798,1
65+,A,45.19514490043824,D,272.73169121085476,B,-4.432725442998035,0
