SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Non-binary,A,20.81747497040262,E,-43.11430121576117,E,E,-183.81119017605397,B,A,1
F,A,31.614652935535208,D,-53.64915274390324,A,E,9.61761215710918,D,A,1
Male,C,-31.40407981894599,E,-147.76210716362115,A,D,106.89162268363017,B,A,0
Female,D,-144.73032382831323,B,12.562545243022619,A,B,-189.34670428147183,B,A,1
Other,B,-38.25013766336278,A,-185.25873708183929,A,C,102.690023119941,B,B,1
M,D,-54.96211162780512,A,12.120522745650135,C,C,-76.8798507468084,D,E,0
F,E,-167.58938978391,A,11.124846563130484,B,C,23.993645370363765,A,D,1
M,B,98.20753173575322,A,-28.90717790444076,D,A,-143.9038436111269,D,A,0
F,D,1.831202641332427,A,-88.27847105074615,D,E,-60.084172800658294,B,B,0
Non-binary,D,15.191110020899728,B,-84.43696941917952,E,E,11.461600519891741,D,E,0
Other,A,-49.73134576851943,D,19.104448483885513,D,D,-152.54926519223224,B,E,1
M,A,-26.92784758647886,B,147.16844295038845,E,D,-124.00746120951712,A,A,1
Male,A,2.527943027575452,A,14.172766827109648,D,C,131.83614211179068,E,B,0
Other,A,163.9004218895538,B,49.894405803236886,D,C,61.13578821514211,A,A,0
Other,B,120.84095549397954,E,-14.817732228528154,B,A,-35.041571394762464,C,B,0
Female,A,-115.80946859640324,A,-48.82021926912929,D,B,-41.0098175198117,A,A,0
M,B,14.159228741787706,E,-145.41973726245638,B,B,121.98079871472804,C,A,1
Male,A,32.70517429098068,C,29.571668872939778,E,A,-128.54530736976747,C,B,1
Non-binary,D,-38.48991280807387,C,-160.03189032413673,E,E,-149.69738857931443,D,B,1
Male,A,42.55666945704159,B,-33.7333986691596,B,E,-79.92309213743619,E,D,0
Non-binary,D,-29.395360323012625,D,64.49025725032116,D,D,30.3532282837151,E,D,1
Other,C,40.12880416509506,A,176.30521031987826,B,D,-104.00521527943218,E,A,0
M,D,6.0486823018358615,A,99.80995303798403,E,E,253.51980748247593,A,A,0
Other,C,-147.1196142705735,D,159.8851984938493,C,A,-123.93942485686435,A,D,0
Male,A,-54.91132958038156,C,16.635906128610493,E,C,-74.21303686264048,A,E,0
F,B,171.56902225541756,A,170.40588777998144,A,E,49.27778846916907,A,D,1
Female,B,-53.30476241769014,A,-92.01347261124748,E,E,7.729725830983404,A,E,1
Other,E,111.68242006347356,A,-58.42369148645891,B,D,32.19032554215928,D,B,1
F,A,-247.2064331050825,B,-8.944953167626135,E,B,-86.20231545636598,B,E,1
Female,B,134.8881161873024,B,-8.224814465878652,B,A,-152.09749952001786,E,E,0
F,E,24.404868388977587,A,36.35181477569781,C,A,86.40144330251064,A,A,1
Female,A,16.86247131168428,D,-64.8922438865783,D,D,-80.29116762322172,A,A,1
Non-binary,E,43.180554862184906,B,16.848074757983785,E,C,59.82343570845503,D,B,0
M,D,80.91628757576107,E,35.00630406683424,E,D,6.012842701418886,D,E,1
Non-binary,A,-51.84260818042471,B,-167.89590553346858,E,D,-36.22026231970227,E,B,1
Female,A,-135.87910293461704,C,-128.77441303543554,E,B,-85.33794026986853,E,B,1
M,D,45.986382894938764,C,-34.51417173448615,C,E,-119.32546133980838,E,D,1
Other,B,42.77264605989585,A,16.56653313713493,D,D,-2.874412954977569,C,E,1
Non-binary,E,-102.0762199550336,C,141.2933507915232,C,A,-4.3978473174544614,C,C,0
Other,A,40.018388201041404,A,-55.3691590965132,A,D,105.71192509029426,C,A,1
Female,A,-5.988243990587297,D,273.09369484629366,B,B,-143.03675177699571,D,B,0
Female,A,-141.105282405513,D,90.3846025241295,D,B,71.78562671320846,B,A,0
F,C,-178.60448594721638,A,47.472950528629205,D,E,-63.155542585697646,C,D,0
M,C,-48.41013820470557,E,48.71211920440355,E,E,58.713521860526896,E,C,1
M,D,108.09219145247806,B,70.69760979001413,D,E,-33.59458161891274,D,C,0
Non-binary,B,-59.739972721304234,E,115.8954616287965,A,C,-31.91907379741286,D,C,0
Other,D,-134.62871792579335,B,-22.604227313659553,B,C,-95.67434962448047,C,C,0
Other,D,-48.89412969128436,C,-113.4679827526251,A,E,-32.53371585436486,E,B,1
Non-binary,A,-70.84260414871189,C,110.99637671689302,A,A,64.77741920865911,E,E,1
M,B,-44.34736564625586,C,163.60095888723225,B,B,219.68310624365174,C,B,1
Other,B,-91.69956008883646,C,204.95497643199266,D,E,-36.058558402746186,A,A,0
F,D,-131.841668318727,D,-6.009065436596366,B,B,-135.13079839233538,A,B,1
Male,B,172.0559206686577,D,4.736585632071792,A,E,-81.85322084161918,D,A,1
Female,A,-109.32350607225294,C,-20.767840437959137,A,D,-1.5330399038150235,D,D,1
Non-binary,E,-44.96758337385097,B,-12.612920098939787,E,A,-37.62503934101949,A,C,0
Non-binary,E,-115.879545711823,E,-8.157646163959253,E,D,-32.705270851677945,D,E,1
Male,A,-130.4704797466817,E,-45.32721112363413,A,D,67.81485919179111,B,E,1
Non-binary,B,57.967727953967774,A,-75.00750831430808,E,D,57.08815454179842,C,A,1
Other,A,24.33276281943548,B,37.207253044271795,C,E,62.182382674703106,D,D,1
Male,E,135.85390498047667,B,-122.55462625867469,E,B,213.01578255853482,E,B,0
Non-binary,B,-68.55186083734716,D,-39.376079029311484,C,D,-31.018513506585727,D,E,0
Other,E,-46.2268986421784,C,57.687351401342426,E,D,50.55779626138518,B,D,1
Male,E,-206.8598367551903,C,-59.81445054473781,C,C,-136.04249194095922,D,B,0
Female,B,38.65020726112295,D,11.23124323336869,A,E,-48.37551304797714,B,A,0
M,E,133.26049227025527,B,81.51589789061039,E,B,143.63759140875786,A,E,0
Non-binary,C,-98.23122571074184,E,-46.20434143535791,D,D,20.71672053144133,A,C,0
M,C,85.48500412073436,A,-53.11988632503868,B,C,145.90816243129925,B,C,0
Other,D,54.472208351159914,C,61.94963942315721,C,D,43.41380558341189,C,E,1
Other,E,10.70311063440326,A,-227.99697208398175,A,E,-136.13954583556213,B,A,0
Other,C,166.03333928558578,E,-6.7489674028564774,E,A,145.42491889053056,B,A,1
Other,D,13.58811622552603,E,54.548544076994396,A,C,167.16328384659474,D,E,0
F,B,-8.945199011477696,B,96.16722172081063,D,C,78.98458795509917,D,A,0
F,B,-25.648739367633144,D,203.5722279100998,D,D,26.666595289181693,C,C,0
Female,D,-14.511250711917887,E,76.68084542983928,E,B,-201.38106481379344,C,D,0
Male,E,-26.902595791641527,D,224.19728390094056,E,D,-132.96038791964855,A,E,1
M,B,102.96888359594402,E,-139.0521984759736,D,B,-19.370792781776792,A,E,0
Male,C,-35.803855532204686,B,49.08113908791199,A,C,-11.701759823433768,B,D,1
Female,A,76.0139830071766,D,-76.32857783786976,E,B,54.15968818046547,E,E,1
Male,B,220.7692812155035,D,-231.17384623516944,C,D,-36.342314877701355,C,C,0
M,B,114.05259510857269,B,232.09805711923778,C,C,-129.38119907265863,A,D,0
Male,A,53.159077579285274,C,53.33197694317594,B,E,131.96863582730182,C,B,1
M,C,-192.74481159834386,B,39.400845271807114,E,D,-142.49585520301727,E,C,0
M,E,-116.35428257122396,C,-98.30688595478564,A,C,-19.0910080361259,E,A,0
Female,B,-50.31419738573971,C,-111.51993021353697,D,B,153.34947870089903,B,A,1
F,A,46.91192141204392,B,114.91773298708469,D,C,-44.90718218865772,A,C,0
Female,A,-32.42010459518856,B,73.83669087295655,E,C,78.98083377581825,B,B,0
Other,B,78.32150349388829,B,-39.6951288887041,C,C,-3.529710837434836,C,E,0
F,A,18.015275845433287,C,-206.63646727679682,D,D,110.04103029979437,E,C,0
Non-binary,E,-27.20390927472545,D,-88.53474191299028,A,B,-110.83224188020964,E,D,0
F,E,35.07004715640491,E,8.915879596079481,B,B,-67.19131392050649,C,A,0
Non-binary,B,130.0009298911216,A,-66.39876201990509,B,D,-18.475973567218883,B,C,0
Non-binary,E,150.21635177992593,C,241.2366421227585,C,A,-24.174349041947508,E,E,1
Male,E,-125.61244272888909,C,-49.363691769777574,E,E,304.58356789907543,B,A,0
Male,D,-98.16726792271018,D,-45.2495930517247,C,B,30.06008279485237,B,D,1
Female,C,-66.1666754193349,D,-50.4270871683713,C,B,151.48632636741183,D,E,0
Male,A,34.66658899851704,C,-137.38409194813318,B,C,-142.15729956097854,A,B,1
Male,C,-40.45994707798134,B,72.81799531209393,D,D,-20.39260469304419,B,B,1
M,D,25.01675665372341,D,-50.35749314702049,A,E,-96.97901890448642,E,B,0
Male,A,-185.8622475921355,A,58.882385293329264,A,D,11.462196821379262,C,A,0
M,D,-36.28690476234696,D,79.08921868195614,C,A,80.61869276374524,A,A,0
F,E,-9.391063360120265,C,-5.92402154928146,C,E,15.311139838841378,E,B,1
Male,A,-63.15136181092782,C,41.72234389637845,E,C,82.61479148394139,D,B,1
Other,A,-62.50234725672447,A,65.34136671673987,A,D,7.125382953818464,C,C,1
F,C,82.77029854015706,C,44.11789956691693,C,A,-86.46002012420495,D,B,1
Non-binary,A,-114.26140294282703,D,-195.5302523954294,E,A,52.19347916797026,E,D,1
M,E,12.705437195466063,A,-221.19427907858037,C,E,-8.722161447651919,A,C,0
Male,A,49.735421620886086,B,-49.312039680475976,E,E,77.74424237302065,E,E,1
Male,E,-16.639514816176142,B,101.42715636164937,E,B,-65.00520120202381,C,C,1
Female,D,19.882206328193032,D,-18.29702966982456,A,B,-78.56978282775289,B,C,1
Female,A,44.56019447236923,A,1.747380185970878,E,A,-153.62008477799375,E,A,1
F,B,-165.8731746802046,E,-40.28531910447003,C,C,-17.06556964708244,D,E,0
M,A,12.544115890952382,C,-47.640614981644696,C,A,83.05518925042011,A,A,1
F,C,-77.59141237838499,C,-204.54547005578152,D,A,262.71782788727523,B,B,0
F,E,-189.21528702792992,C,67.19291197813855,C,A,-55.99626114317766,D,E,0
Male,A,100.96196253676672,E,103.73497036730124,D,D,-125.79257680184679,C,C,0
M,A,55.675954396008066,B,-9.740786264930607,E,B,-44.15615285538389,D,B,1
Male,A,59.67213898018032,E,27.781318184639016,E,B,89.46654801239967,A,E,0
M,E,16.838585490328626,B,-16.134320437802334,A,E,38.79799177122337,B,C,1
Other,D,34.94752585265119,B,-93.38844745957852,A,B,-76.8689894829345,E,D,1
Male,C,-7.43295902770707,E,238.23540088699923,D,D,122.82571940055857,B,A,1
M,B,-44.330685738210335,B,74.8837014334429,A,E,40.38262763766537,D,E,1
Other,E,150.07532978319847,D,-42.34800058638186,D,B,135.8766643458515,D,E,0
F,D,-177.37658239749447,B,-63.819357251075495,A,C,113.6928250308322,E,B,1
Male,B,-25.194913125765993,D,-101.31221694268913,C,C,-96.12668774413808,A,E,1
F,A,20.887167184287552,C,-88.1166595172725,C,C,2.2348986244723124,E,E,0
F,B,73.40829642223864,D,1.1332704061648715,D,E,-117.98076923230826,E,D,0
Male,C,157.1287124191741,D,-63.25469288372313,B,A,31.138585471908065,E,C,1
Other,B,-185.94402064824774,E,-75.59773798605688,D,E,-158.39930214974262,A,D,0
M,D,261.1115560057578,C,-13.41685199287303,B,A,-38.25678798423901,C,C,0
M,E,3.7039399251518375,E,69.78265675282123,B,D,-138.01259409366062,A,E,0
Female,D,21.226513750270023,A,-39.692280835187574,D,E,87.23468998690277,D,A,0
M,E,9.064154073630968,E,18.159492240290067,C,E,-130.14720846605664,E,A,0
F,A,141.51713547118138,A,76.91417361664345,A,B,-140.693314130917,E,A,1
F,C,-41.49102361020477,E,-13.534921171784214,B,C,99.4489478222297,A,D,1
Female,C,82.86210504569004,B,-30.533924625667268,B,C,0.10896349147422094,B,A,0
Male,C,-125.69910590538795,B,157.3583793228103,E,D,20.170691031901153,E,A,0
Male,E,-4.247033430048526,E,-31.98329280487105,E,B,62.60733161144327,E,B,0
M,C,-24.249002362348804,E,69.67323866051042,B,B,163.02400446912887,B,A,1
Non-binary,D,-52.08987562953873,E,-67.85056249379039,B,D,127.51194541839888,B,A,0
Other,C,7.392256809346073,B,140.6847821352619,D,E,12.340532015659758,A,B,0
F,C,-4.091725141114547,A,45.87391761859432,D,A,117.53561190269541,A,E,0
Other,E,225.74591490207814,D,64.32742573060554,A,B,-126.54031077576464,B,D,0
Other,E,84.72783399429223,B,-65.63028696175988,A,B,-81.38344775788914,D,B,1
Other,E,-64.66153946331148,A,-39.78098946547034,A,E,4.266866546040643,D,C,0
Female,A,-114.94771633421064,A,-88.03134927634993,B,D,43.066080625968254,B,D,0
F,D,141.9142686474878,C,-21.098837371864022,B,C,-57.254023217467285,A,B,1
Non-binary,C,-122.17790946745757,C,21.044412718873367,C,D,-66.03984906099069,E,C,0
Non-binary,D,-59.52031961248782,D,23.394857421368165,D,D,-43.22532067591304,A,A,1
Female,D,-21.40233966233832,C,-110.66773027114803,C,D,23.444046923351223,E,D,1
M,E,-17.864048261273567,A,137.3786825319728,D,A,10.481260894807019,A,A,1
Other,A,49.376116723355324,B,68.89978419687299,A,C,-114.68944486170977,B,C,1
Female,A,22.185990798837953,B,38.72526288925748,C,C,127.51342025090449,D,E,0
Other,B,-144.77662970564612,C,196.84748815471718,A,D,-59.72164242226684,C,D,0
F,E,46.10960958972211,B,-14.744862455655985,E,C,-76.8775277507507,C,A,1
Female,C,79.74366613163421,C,-207.5938768852833,B,B,-117.31266567186569,D,C,1
Non-binary,A,-91.97008715193195,D,-93.63958808581368,D,A,19.12623050002073,A,A,0
F,D,-23.315650799526885,D,-6.04570140648497,D,C,-69.63118236422133,D,A,0
F,A,71.97992284389065,A,-139.21377977875412,A,C,24.986076801017813,E,D,0
F,E,-133.79237842670756,B,187.6386680763811,E,E,43.74459164359394,B,C,1
M,C,-154.8927141608277,B,-45.009982037060645,E,D,-68.05666105069326,E,A,1
Non-binary,B,71.43912952772475,A,-56.30963020779056,D,B,-26.888038477128855,E,C,1
Other,E,191.40437329377605,B,-50.66275185534448,A,A,-156.61955946264027,A,A,1
Other,E,60.2816729482049,D,-38.394802037784565,B,E,23.92941358082702,B,B,0
F,A,-106.11117349564853,D,-50.64906434602528,B,D,-73.18248683573738,D,A,1
F,B,-171.97200674996807,E,-19.96956264224329,B,E,23.4894813272022,E,A,0
Male,B,-66.45100431713192,D,117.71846158978174,E,A,9.13313316134247,A,B,0
Male,C,67.44324276460534,B,-51.47670554723454,A,C,42.28413979906803,D,E,0
Female,A,-64.9350209895417,C,16.987899036116303,D,D,-150.33484800899402,E,D,0
Other,E,64.42386382259919,D,22.062971474109315,D,C,75.23366862216977,D,E,0
Non-binary,E,82.79776731683093,D,-59.47831650754137,B,B,-137.71649499475166,E,A,1
M,B,9.190636209467689,C,-96.4338602836404,A,C,-54.95316834949491,C,C,1
F,B,-16.86826540792686,E,-157.6657811382887,A,C,130.90139676750593,C,A,1
Female,E,-51.12528265284896,D,-57.59906258048804,B,D,66.79176161576147,B,A,0
Non-binary,D,110.55223023394178,D,-117.04378543923507,A,B,17.469007702165896,B,E,1
Non-binary,D,-25.18689609585822,A,-34.355353952920424,C,D,-125.96161896507772,C,E,1
Male,E,-9.606800482900539,B,-65.1515135029915,E,B,-102.94548888284609,E,A,1
M,D,16.684436001398907,A,13.21634829609046,C,B,140.55870544552272,A,E,1
Other,C,57.37361729193447,E,162.52996276404428,C,E,-22.222461715305876,B,E,1
Female,B,76.61660803107759,E,-19.129820789020453,E,C,20.09127300196933,B,E,1
F,A,52.869548497920896,C,-48.345420360865674,C,B,-160.96568265016913,E,B,1
Other,C,-110.1749243198232,A,39.51314284502918,E,A,332.4704309510363,C,E,1
F,E,15.866891396113067,C,35.55197959508569,A,B,-114.13528209032202,B,A,0
Female,B,84.107686374018,D,62.67765877699366,E,E,5.120201406864389,A,A,1
F,D,94.4434973666952,B,29.298733820027667,E,D,109.83197065837187,D,B,1
Female,B,-56.57129765298118,D,31.92727977731924,D,B,50.607682485794825,C,B,1
Male,E,7.651010978367194,E,-188.13730574724906,B,A,87.81546533448237,E,D,1
Non-binary,A,-4.223556190368939,B,34.5616522996563,D,C,271.67970799570116,C,D,1
Non-binary,A,-88.21233643245715,D,108.74699810031723,A,A,196.87292767831383,B,D,0
Other,A,-13.488741965069526,B,-149.27676973268714,A,A,16.11922139378269,E,D,0
Male,D,1.0395363288981658,E,-18.092151201917922,E,B,-39.96166897380044,C,E,1
Male,D,79.95932906590333,D,-10.509458847129059,A,D,259.4477685941581,D,D,0
M,C,26.985993212124686,D,-63.882761267566245,A,C,30.48697009849748,E,A,1
Female,E,4.102336859108022,D,31.430942858664636,D,B,95.36478075091071,E,D,1
Male,C,-171.7096521534807,A,-152.634494270322,D,D,-83.18918956641495,B,E,1
Other,E,-146.8860883520148,B,57.51195669480559,B,B,-39.099201974795,B,B,0
Non-binary,E,-28.887121768198288,E,-204.20412347214761,A,C,4.773145137683653,E,B,1
Other,B,11.88327466109545,D,39.710233570918554,C,D,-40.038207788922996,E,A,0
F,A,154.69770051875904,D,225.57043023815586,C,E,-249.15080666639798,E,D,0
Male,B,-169.36586511896047,B,-142.1577368570875,E,C,-134.64371560588924,D,C,0
F,A,-95.30082832361022,D,-36.59404163567021,D,C,-36.9659928226824,E,A,1
F,B,-103.77041295064373,B,-59.51208609990217,C,E,-3.3113249158897884,B,B,0
Female,B,196.0116476383642,A,-117.43366771246066,C,C,-46.621990419789874,C,A,0
Male,C,-3.6635250772405112,C,-76.8021617060152,D,A,-28.53791635181754,E,D,1
Male,E,-22.878977601542417,A,-8.488284157116738,C,A,-81.667192977811,A,A,1
F,D,-20.348461984153616,D,104.58117036285823,D,A,-71.66660999269095,D,C,0
M,A,-50.10387492201854,E,-100.49972920509538,E,D,-264.2066183032202,A,B,1
Male,E,84.23883572784776,B,-28.003665765911002,E,E,10.922695927163382,C,A,0
Female,A,-89.24909148523645,C,-106.59148933014077,C,B,9.992787011026287,B,D,1
Female,B,58.94949081727966,C,-26.922948719996253,A,B,24.25272719803687,E,B,0
F,D,-74.53118821640103,D,14.521249102367529,B,C,-93.91112985551587,C,A,0
Male,C,-10.59554045154762,C,-121.57095711970958,A,A,-107.38076872070495,B,B,1
Female,C,-30.186145356140887,D,47.571376368378594,A,B,-16.063259905096352,B,E,1
Non-binary,B,-34.62960887644252,C,44.823371415509314,D,C,205.94310687887005,D,A,0
Female,D,8.007102830241553,E,-23.219381417314093,D,B,73.06162011331936,C,B,0
Other,E,56.66354144224541,C,-9.14982466795041,D,D,68.61316112757716,E,E,1
F,B,-29.259254752155854,C,178.53977493586518,B,B,24.94141203263219,E,C,1
F,C,102.65572656781508,D,-26.637804339921463,E,A,-29.338624414143876,C,A,0
M,E,-60.26258930493652,E,7.4385863368567655,D,B,235.31584926734092,A,E,0
M,B,-152.0638282332554,E,180.23554839736315,D,D,95.91818142136954,A,D,0
M,B,65.72432423683057,E,10.33989283235753,A,E,-89.65346025598403,E,C,1
M,C,-2.2206680729167836,C,-137.00811211814124,C,E,-137.3756281720019,C,D,1
M,D,-25.052815323456436,A,137.22519582174453,C,E,-0.8745830048209663,B,B,1
Other,D,-58.173720602136825,D,-59.270793176070725,C,B,-24.625696141788147,E,D,0
F,D,-1.9888686674831975,C,-12.846385345761671,B,B,-6.889567303474789,E,A,1
Non-binary,A,-12.600260665982734,C,-10.888007995024624,E,D,72.3851156237519,C,A,0
Female,A,-127.73788489506292,C,-209.8802857204356,D,E,-39.57663399068146,C,E,1
M,D,6.765169993397429,C,-148.60258755881654,A,A,-75.92222388100942,B,E,0
Other,B,-46.00619649987252,D,-63.889832254083046,C,D,-13.85367431025113,B,A,0
F,A,45.764457239213954,C,-147.04939986328844,B,B,38.86553135160604,E,D,1
Other,B,87.67714162882476,E,126.87367806885932,B,C,-6.656979417522899,D,C,1
Female,A,33.58335353686508,D,-15.188197132210679,E,B,-3.719195152305538,D,A,1
F,C,25.179307711760007,E,0.08485381680790174,B,E,16.380336247154226,C,D,1
Male,A,-132.72806295263337,C,82.73139647664563,C,E,13.318724110780808,B,E,1
Other,C,-143.79055769005652,C,32.318820214395735,D,C,-269.86098259858034,C,B,0
Other,D,4.839470720044404,E,11.996594791779584,C,C,18.366533546677363,C,B,0
M,A,-3.5375315995966896,E,-30.049584538291896,A,B,-42.8374428266161,B,D,1
Female,E,-124.62044610465468,A,28.621782080456647,A,E,-64.71015833519286,A,B,0
M,B,-125.85949449984804,B,-239.15631162136486,B,E,-218.73375137081678,E,D,1
F,B,-54.513378789153556,C,73.29694012590157,D,A,43.21828015029649,A,D,0
Other,E,75.61467820599712,D,48.978984977776605,B,B,211.60049245617842,A,E,1
Non-binary,A,-134.863390287605,A,-15.114695984212002,D,D,58.40711093662363,D,A,0
Male,A,106.72054685316556,D,-10.577022151366416,A,C,-30.06800680086498,B,A,1
F,B,-31.832838346696292,E,-85.42683213368791,C,B,8.114605089575374,A,A,1
Female,E,13.750930684336298,D,-25.131367373902286,C,B,8.286878767863186,B,D,1
Male,D,-107.83023638069267,D,46.61994016506558,B,A,-62.88366291367955,A,D,1
Male,B,48.71245834131081,C,23.746456644057947,B,C,-160.51079116171087,E,D,0
Male,A,57.343169831159855,B,238.28561434509803,A,D,96.73202534001724,D,B,0
Male,C,-51.16609320836092,D,-6.450067723539387,C,A,47.09778100604303,A,A,1
Female,A,42.79994467530337,B,-21.908552829623076,D,C,-131.87033482445787,D,C,0
Female,C,-75.58781943315095,D,-179.15163540203213,E,C,110.77710732556261,C,D,1
F,D,-23.710727154073915,E,51.90903420312314,A,C,69.69881287022245,E,D,1
F,D,-180.9264740630505,E,-95.17032603849103,D,B,64.03445210876919,E,E,0
M,A,106.56374408403526,C,36.54546108179086,C,D,7.7093501476927155,C,E,0
M,E,-1.5952377999295924,C,219.95403047409638,D,A,-79.90514633788752,E,C,1
M,B,-35.5333984848913,C,77.68335827162231,B,A,13.317496267688734,E,E,0
F,D,-29.221947555755683,C,-50.62605388657909,E,E,-62.67577468396863,E,C,1
M,C,64.28057906320726,E,-70.0128134566235,E,A,-79.6627252017083,B,C,0
M,B,-42.39013768522101,D,15.6232032800966,C,C,128.18557884534835,A,C,1
Male,C,-47.00161164938245,E,31.332890355221355,A,B,77.21195171918298,B,A,1
Female,C,65.92621069184716,E,99.5871244261738,C,D,61.591010523496195,A,C,1
Other,A,60.94200400839384,A,29.01694376570978,A,B,153.12568598962116,A,B,0
M,D,131.45295567660347,E,-29.978636465742465,B,A,119.94918247482317,B,B,0
Non-binary,B,123.1358389032376,C,-113.66972213566314,C,C,-129.4648703589698,D,C,1
Other,E,91.68059004036834,B,76.30303033705782,C,D,-60.75652190125346,B,D,1
M,D,73.45508628921408,A,59.814385253459804,A,A,107.69716442513793,C,B,0
Female,D,84.13664116716663,B,-16.347325246174417,D,B,-98.13573366081813,A,B,1
