age_range,religious_affiliation,military,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
36-50,Hindu,Veteran,Black,B,A,320.22085479071274,C,C,A,-3.317543590262321,-0.1391318863122827,A,-27.802275645124613,A,D,50.95746592154884,-156.42511796334702,0
65+,Jewish,No,Other,D,D,73.29343967281403,E,B,D,-26.916227276040505,-24.634711498706267,E,-2.7642648423306095,D,E,35.72259520155846,189.6241679294715,0
26-35,Hindu,Yes,Black,D,B,88.06260764662981,A,B,A,-119.68399846294852,114.84820224552233,C,5.083526452532169,D,D,97.61459801621342,-106.79900836508705,0
65+,Other,No,African American,D,A,-148.06954995358666,E,A,C,57.493231833523396,15.061769839658417,B,-208.56192802560517,A,B,28.89544370958562,-29.326293285601242,0
65+,Buddhist,Veteran,African American,A,B,100.28624095032453,C,E,E,20.865658115172014,-46.393446624545795,D,39.9858421965526,C,A,48.99453184327267,65.48481926823597,1
36-50,Other,Veteran,Asian,B,B,-80.9735535101701,C,D,B,8.119039372481499,-55.45976070411452,B,-32.23942726269469,E,B,91.95922001690028,44.618546935562684,1
26-35,Hindu,No,Other,C,D,56.70573999011794,D,C,C,-32.671921291272994,7.97397431044691,A,-16.57197205562381,A,A,-61.15303490078292,-11.037151292343344,0
18-25,Jewish,Non-Veteran,Asian,D,B,-161.7605113539793,C,A,A,63.425625568162026,70.11538874398475,A,76.5883063908484,E,D,-1.4876168628065696,-72.16763398046392,1
65+,Hindu,No,Hispanic,A,E,79.04497907699401,E,B,C,13.240518991398261,67.43066858824676,B,23.997027978711827,C,C,-22.77506957577579,65.30078324983492,1
51-65,Other,Non-Veteran,Hispanic,B,A,190.89884493901013,E,D,A,18.247653830237734,181.83151855752214,A,-164.87977070194432,B,B,-49.45951876804992,89.90675843802086,1
18-25,Buddhist,No,Other,A,D,-12.008035375748491,B,B,A,14.991758505367288,101.98557214141783,E,-33.7522286393973,A,D,-279.78609944166675,-26.393336903049885,0
26-35,Muslim,Yes,Asian,D,A,156.3105796339167,A,E,B,178.37068808705132,7.937013677124301,A,16.33065726029454,A,A,17.884460382293295,-4.164970947437043,1
51-65,Christian,Veteran,Hispanic,D,D,14.951539685369978,C,A,A,-116.80594623844303,153.16480224268642,C,-90.53767256234804,A,D,-71.4822284279226,37.83999317094609,0
36-50,Jewish,Veteran,Black,B,B,4.230330685145063,E,C,C,168.70698979912763,19.039966318242946,E,-51.88777293236241,A,A,-20.02805872220892,64.25487584947922,0
18-25,None,Non-Veteran,Asian,A,A,-148.07290950244158,B,D,A,-8.587302497100726,5.9046426661478,B,53.07125068988249,B,D,30.007427222732098,-89.44259592395079,1
18-25,Jewish,Non-Veteran,White,E,D,106.75494138650107,D,B,B,-57.60631727157075,-17.01460005329386,D,-7.385468954599156,E,D,126.76521331716913,-104.39685570455295,1
26-35,Christian,Yes,Other,E,A,92.77960305653424,A,B,B,-106.40908705218264,-56.86459876270459,D,19.419605299847873,B,A,-107.3929091591546,124.73085110835281,1
36-50,Buddhist,Yes,Asian,C,A,-40.234058487407395,E,C,E,-196.63467870548132,-87.1798432982608,C,-77.5235134009835,C,E,95.32717474407154,-121.39674436998169,0
26-35,Christian,No,Asian,A,B,11.755991809197605,E,D,E,108.4259135797804,70.57276891796485,D,129.88983874200056,B,C,109.57806155049339,-13.560969835246011,0
18-25,Other,Non-Veteran,Hispanic,C,A,52.166718242488926,A,E,B,-130.65980216263105,21.25204239683793,A,-45.945890286927735,A,E,0.4124233916694079,-34.797516093831256,0
65+,None,Yes,Hispanic,D,A,106.386051419439,C,E,E,183.31676907527319,32.39610774003585,A,-52.12214581356109,B,A,55.525795971839386,12.041814477642632,0
26-35,Muslim,Non-Veteran,Asian,B,E,-18.73865558475166,D,D,C,16.036547310628904,184.31304394005807,E,-11.220259665611652,E,E,118.64386491186497,95.58762541048277,0
26-35,Other,Non-Veteran,Black,B,B,-122.68599485479481,E,C,E,207.55177594296677,153.48519457447327,C,38.62235791970712,C,D,37.03223878394491,25.806644861010657,1
26-35,Hindu,Veteran,Black,B,C,272.9149105531416,D,E,C,-18.67445298757735,118.34327354411698,E,6.590290221296194,E,C,29.958433843203803,40.81752842801987,0
18-25,Buddhist,No,White,B,C,-92.54277654396058,E,C,E,3.2050978447993734,85.3111949739901,A,30.80717051272118,C,E,-166.98631548154285,-15.831260974665756,0
26-35,Muslim,Yes,White,A,C,-22.962501429771386,A,A,C,-24.333772665652802,-83.80002926336198,C,-125.4061951734598,A,E,-46.05311471616224,-172.46093571286252,0
26-35,Buddhist,Veteran,Black,E,C,-245.58029722912127,B,C,E,-171.62244889685488,133.5095234146019,C,-141.36715693765453,A,E,15.787525796253698,44.19605415329871,1
36-50,Other,Veteran,Black,D,B,-203.36794354605834,E,E,C,-37.56700333285145,38.9717525042954,E,17.42325256520499,C,C,-103.69702449392875,14.836556988372083,1
26-35,None,Non-Veteran,African American,D,D,155.92628454801485,E,A,B,-119.39959851855895,23.544725344698893,C,10.109666736417878,C,C,36.1806821283352,-150.0206503863519,0
36-50,Other,No,African American,E,D,131.8431602378871,A,D,B,35.46699200550364,-45.817605163333866,B,52.349215984523525,B,E,139.54394725277487,41.82972413769371,1
65+,Christian,No,Hispanic,A,E,9.960542076097004,D,E,E,73.55862777289315,69.25865693715238,B,-77.90015597596327,B,A,-44.07455530612917,-74.30842287335697,1
51-65,Jewish,Yes,Hispanic,D,A,73.64912456614677,D,D,B,34.27035100108655,-36.01381807715044,E,180.32665089164075,D,E,-102.90564786831229,-149.04979343081902,1
26-35,Hindu,Veteran,Other,B,C,-11.119124130482342,E,A,B,244.4106643743019,-106.59447485427127,B,208.61455158536702,D,E,46.88471514241692,132.59089086619142,1
65+,Hindu,Veteran,Black,D,A,118.15810163204696,B,E,A,102.33291927552817,-82.73099189972389,B,4.49760534150925,B,E,-56.13418247754615,24.18698027945553,0
18-25,Christian,Non-Veteran,White,E,E,-124.95030457026743,D,E,D,4.9170275272446755,8.778706627699052,C,-54.158039882208996,D,E,-127.9033115510672,-8.79280425129106,0
65+,Muslim,No,Other,A,B,90.16448585179137,B,D,B,166.98145449514283,-112.51842296068392,A,-21.598379564649644,B,B,74.82863498830766,217.01730021081454,0
65+,Jewish,Non-Veteran,Asian,E,D,-0.9000007757470957,E,E,E,278.39350804603214,18.923171073954762,A,83.34926489372583,B,B,-60.81030549223878,-4.739952915729784,0
65+,Jewish,Non-Veteran,Other,B,D,167.62493536279365,D,E,A,29.24180830540764,64.01544012649136,D,-110.38250236474067,A,E,103.31777793993469,-44.48855982145217,1
18-25,Muslim,Yes,African American,D,B,-56.59427845688841,D,A,C,57.8957987690347,2.0735924160294816,B,-14.052170502097983,D,E,-166.86397190192417,65.90082902722327,1
36-50,Hindu,Yes,Black,A,D,6.202788645927041,E,C,D,-48.448660376681275,-72.07504331046087,D,-96.02253091978147,D,D,-5.438119860481551,-36.8014121796826,0
51-65,Jewish,Veteran,White,C,C,83.72003325434379,E,B,A,-95.91333067492491,-95.10597867227933,C,70.40480612415666,E,A,-81.05427577547738,-11.460110763218404,1
18-25,Christian,Yes,Asian,C,A,55.98837231042234,D,C,E,74.44912100446052,163.52309781759922,E,22.58739690502877,B,C,-176.6561217617651,-38.53986642578944,1
51-65,Jewish,Yes,African American,A,A,90.68478120589394,A,A,B,-29.449625864718897,23.253945363244398,E,99.87391794037642,E,C,-83.64752561196372,-63.52023791399988,0
51-65,Jewish,Non-Veteran,Hispanic,A,B,-103.26235186062833,C,E,B,-29.892818728051278,-47.81979852502333,B,107.07088948305072,C,E,93.28953128610613,-75.75104714661427,1
18-25,Buddhist,Veteran,Black,B,A,-137.07016613474136,B,E,A,-60.78458568738301,10.46827918032529,B,10.319904115280776,C,E,-95.40880641452307,-145.7524134018489,1
65+,Buddhist,Yes,Asian,A,B,-131.352901925409,D,A,B,-4.013096963093814,-227.57634590180166,E,12.920216232071823,E,B,-94.8302056058606,-98.53572253249693,1
36-50,None,Yes,African American,E,A,62.8640470802828,D,D,B,-5.001111507908872,161.50076906259233,A,127.17482495274004,C,B,-5.717577354847313,12.624680375831273,0
36-50,None,Non-Veteran,Asian,A,A,-98.56675859139372,E,E,C,33.10401741993819,116.40766945426017,C,29.736640750282962,A,E,-65.38870530587288,-139.20076954179177,0
18-25,Christian,Non-Veteran,Other,A,B,37.25213681398317,E,C,C,-5.484387451771589,54.71488570688832,A,27.890935058866013,A,B,-39.92709426316591,85.60286578058562,0
18-25,None,Yes,Other,A,B,261.02506838338877,A,C,E,-98.27737515968055,-80.26473867554161,B,-95.27584062269561,B,B,-0.15483473424165078,59.741325233451526,0
51-65,Other,Veteran,Asian,B,D,66.34156492826013,C,A,A,-136.6945782212379,163.0745363955356,B,-20.810105887752826,C,D,34.09220576940665,-199.62909734043546,1
26-35,Christian,Yes,White,E,B,146.7101529853476,C,D,C,-163.83539415133185,45.829745871478394,D,104.32321214792053,E,B,-22.913505595990323,-84.47858379979243,1
51-65,Jewish,Yes,African American,D,A,77.91417368444905,B,C,C,54.71314349986051,37.00486662355907,B,-88.95104590880119,E,C,-209.7917035225851,116.2378045864142,1
18-25,None,Yes,Hispanic,D,C,-14.161945634157,E,A,E,148.79414099963446,81.73815668191077,D,-89.25166149010985,B,B,3.1303175522329996,76.01593692926473,0
36-50,Jewish,Non-Veteran,Asian,D,B,45.471119283315936,B,C,B,46.766333774756866,-158.13334830010868,B,10.990736412340793,A,C,221.5729031827827,52.590368039439504,1
36-50,Christian,Veteran,Hispanic,C,A,-64.57862314921248,C,D,E,2.9655540676706913,65.64251635814142,D,118.55237021033128,E,D,193.50287561307667,14.92408733267077,0
18-25,Muslim,Veteran,Asian,C,C,32.07544421457115,D,C,A,33.74386909662752,23.87218207314597,C,132.72594093785622,C,E,86.99728346183426,-15.490101757428928,0
36-50,Hindu,Veteran,Black,C,A,-139.38311471320316,C,B,C,76.84750419748474,108.05340809747028,E,127.89936476245364,E,E,-133.67576474719948,-5.182788530953475,0
26-35,None,Yes,Other,B,D,61.02090163006224,A,A,E,-71.23612737822197,-80.97028957518785,D,48.52799032795201,D,A,-6.2644268182873235,-52.02986496700003,0
18-25,Jewish,No,African American,A,B,9.872524803709245,E,C,D,57.06039958437357,-112.91972774083699,D,-123.70690301579674,D,D,-6.63185609764581,187.36115266643537,0
51-65,Jewish,Non-Veteran,African American,B,B,-65.41126272108441,D,A,E,-44.59991193425567,-36.805183473433026,C,-82.33700806381356,E,A,-70.4398875771404,93.50575099178484,1
18-25,Christian,Non-Veteran,White,B,A,48.16005031315381,A,A,C,-56.86159333288112,43.54868026685677,D,126.86808491550137,C,B,-11.456712646725624,80.12341899711296,0
18-25,Other,Yes,Black,D,E,7.281713243948047,C,B,D,-109.11402849598204,15.039914268668378,C,-55.29584491806766,C,E,-137.06529684983465,73.09976494347637,0
18-25,Hindu,No,Asian,D,D,52.98775537597851,E,D,D,-9.281482771609106,-24.649346067621938,C,46.89733159506319,D,C,40.715987186834035,3.8332786652626614,0
26-35,Buddhist,No,Asian,A,A,-102.12107030807182,B,B,D,-97.77269823306747,27.75483221838087,C,37.45267507007705,A,A,-143.85303219087726,30.977068799143805,0
51-65,None,No,Other,D,E,-28.556174013446544,A,A,E,-128.89723307074848,106.67292911343056,D,-27.575879829545425,E,C,30.244587075664498,-69.78382505977552,1
51-65,Jewish,Non-Veteran,Asian,E,A,97.02676991258626,E,D,C,-103.89671774853537,-96.39895573215836,C,-77.49859847511455,E,A,29.936990095367396,22.34514478188415,0
36-50,Other,Yes,White,D,D,51.37452208521454,D,C,C,38.98872681450745,-22.666561017269544,E,-127.38196911398443,E,C,5.081524951432345,-3.5547422121034864,0
18-25,Hindu,Yes,Other,D,D,186.73911873063966,A,C,E,64.981832111955,-67.2395274533713,D,154.97552122706978,D,B,-16.343446215763727,115.79467595620653,0
26-35,Buddhist,Non-Veteran,White,E,B,-46.40157342422324,B,E,A,46.15299880362097,-140.5823947202168,A,51.83055852026257,E,B,92.72105505876446,67.84451504742832,1
51-65,Hindu,Veteran,Asian,B,D,-48.62096041225309,A,B,E,-27.241985542074875,186.50957111946082,C,25.26267864727243,D,C,-104.66747108726524,-171.7473469031515,1
65+,Hindu,Yes,Other,C,C,-50.28529925597232,C,A,C,-105.86185366006819,-89.49454149242447,B,-66.91595362527876,D,C,154.93142319728867,-55.65760445704105,1
36-50,Buddhist,Non-Veteran,White,E,B,30.839936512341687,A,E,D,67.52086956712631,109.03769013362081,A,-161.08729062815564,D,A,104.90317403672927,-152.90550169936782,1
65+,Muslim,Yes,White,D,C,251.92822217572447,A,B,E,-5.579742442187415,-66.11373670004723,A,-7.036792101123876,B,C,59.15773345836993,72.00343604285779,0
51-65,Muslim,Veteran,Asian,C,E,57.51472480859356,E,E,C,3.4139833535045065,116.51544925610713,C,19.876720522615702,B,E,-21.11277413809974,58.42121739127389,0
51-65,None,No,Hispanic,B,B,34.98713270547798,D,B,C,3.6346538906380608,7.325945034941666,D,-56.060093691958315,B,B,83.94630015599266,113.63096361117316,0
51-65,Other,Non-Veteran,Hispanic,D,C,-15.522353017736407,B,D,B,-49.57263433624515,-111.19024260816184,D,56.943790576461936,E,E,-52.30854690520533,-102.88754597758354,1
36-50,Muslim,Non-Veteran,Other,D,E,39.09176217520513,E,E,B,-66.04358075424594,84.72973893169933,C,-172.5059239603855,C,D,146.3626096854916,19.10851814749367,0
26-35,Other,Non-Veteran,Hispanic,D,E,45.481868930809135,E,E,A,-13.560345599901623,-49.06514326293744,D,95.13265105545952,C,C,-123.92929388545969,-64.9711485353547,0
65+,Muslim,No,Hispanic,B,D,40.75306007391138,C,B,C,61.88362595482062,154.04361564695822,E,58.75371668446153,C,D,-67.31526395717037,82.33599868948531,0
51-65,Buddhist,Non-Veteran,Other,D,C,113.14445274905316,D,B,D,229.22938844252167,-12.430337753327878,D,66.7078408273501,C,C,-19.920469646462152,35.94871483540286,1
65+,Other,Veteran,Asian,C,D,-52.20834350639495,C,C,A,170.71497726532584,-122.21367053913693,D,-7.424033349940655,C,C,13.371259206032526,87.59838839279405,1
26-35,Hindu,Veteran,Asian,D,C,-18.764266070849896,E,D,A,4.346184118203621,-17.073251747042757,E,53.78972017347235,B,D,-165.1628863796236,42.13442611715611,1
26-35,None,Non-Veteran,Black,B,C,-20.39540275776387,E,B,E,-104.45164824075728,-152.78561276612692,C,-10.706897130581382,E,E,17.123992213184025,19.410967673909603,1
26-35,Jewish,Veteran,Black,B,E,131.8911308070342,E,A,B,-20.8431505134758,38.60569873081295,D,-106.0974302577967,C,C,-97.860661269888,24.397305835057065,0
18-25,Jewish,Non-Veteran,Hispanic,C,D,71.22904717105519,B,C,E,84.47223768052808,53.47781007227071,B,-2.6077958578286564,C,A,-105.86011104827291,-32.1794245825752,1
26-35,Buddhist,Non-Veteran,Other,B,A,-3.6936065093351975,E,B,A,23.473220095735574,12.942110372746818,C,-64.90033954064694,D,D,21.863830746879025,-162.14825054670098,1
36-50,Jewish,Yes,White,B,D,93.4231902711471,B,D,C,-187.42361606398313,-214.25996112711815,E,113.70363280202838,A,B,64.50154170453739,-184.945603274811,0
36-50,Buddhist,Veteran,Asian,A,C,14.867505073826148,E,A,E,36.71645798419417,-43.19678161843341,C,-33.91757736140845,D,B,35.28552889629151,128.3657400891805,1
51-65,None,Yes,Black,B,B,18.9625665455538,D,A,C,-9.029842167396135,18.933596836915765,D,-88.54933305866061,D,A,0.1218131656548305,9.581749768759039,0
51-65,Other,No,Asian,B,A,-27.770261660715533,B,D,E,-256.5604699436173,-40.51319658387001,B,106.20188503315462,C,C,75.46938537959964,57.67642243743904,0
36-50,None,No,Black,A,D,93.91570363864238,B,E,C,-41.62550977222407,-24.8077574410273,D,-8.229608278304779,A,D,83.63186710631379,-103.8835306097327,1
65+,Jewish,Veteran,African American,C,E,171.61926513271504,C,C,D,-40.20336455444217,6.686141655230535,D,-165.24252837799352,C,A,-14.870492878197961,-54.34350065813478,1
26-35,Christian,Yes,Hispanic,C,A,-65.77211803077742,B,D,C,-18.26631990121243,-24.039530363411206,B,72.14383564774872,E,D,61.029022686201465,31.302895027995525,1
26-35,None,Yes,White,A,B,-74.7349692921493,C,B,B,-0.17572771985423413,69.51337948652012,D,99.7342051736975,B,C,-111.03434868205477,9.914147558599709,1
65+,Other,No,Hispanic,E,A,-240.3102648056418,D,B,C,35.7172198267264,15.003810746390252,D,-16.261819362626067,A,B,104.0921906988395,116.97602083053103,0
51-65,Christian,Non-Veteran,Asian,B,A,-23.533062959021834,E,B,A,-41.39906456700365,-90.74290806724744,E,40.722062176798396,D,D,-103.52370316977964,3.893209397804077,1
51-65,Christian,Yes,Other,D,A,21.569384984614732,A,D,C,39.83187383934881,134.196361764635,A,24.38337645618688,E,D,164.80859663620134,-111.37702824467677,1
18-25,Christian,Non-Veteran,Asian,C,B,12.636939571056244,C,B,A,-138.87233382675333,60.8062389966792,D,88.51811405866978,A,D,80.44769123735294,51.000253418764785,1
18-25,Buddhist,Yes,African American,E,B,86.63167326437159,B,E,C,-82.36052912329835,-97.19471683894348,A,91.86161811248682,E,A,-50.7152311609361,-20.140246930953033,0
36-50,None,No,African American,A,C,-112.89926118013483,E,B,A,-85.11603203665227,101.86489757115918,A,-80.04113611934264,A,E,18.682680768773068,215.64950791933398,1
18-25,None,Yes,White,D,B,117.3258498206351,E,A,E,71.65085218274713,180.9004002671998,B,-93.21699750950462,A,B,50.66753344177075,-169.90629349714092,1
65+,Muslim,No,Hispanic,B,D,-53.21220579396629,D,B,B,-110.29097378849492,-49.82515596768119,A,63.02111726797961,E,A,-43.980958395325196,-109.8384995547782,1
26-35,Other,No,Black,B,A,-242.3964600714844,B,D,D,-28.02541704695371,143.6506995229736,C,38.822161558554754,A,D,125.34755953778023,-19.52436653833631,1
18-25,Muslim,No,Black,B,D,-38.58276988260304,E,C,E,55.60442235680208,39.587642864576544,A,-0.9438951589637121,B,E,176.12268421820377,-118.1440830350172,0
65+,Buddhist,Veteran,Other,E,E,-19.966607572334595,A,E,B,165.12712279163893,43.13351863622759,A,-75.80751021138485,A,C,-177.24926274292073,235.2487107395759,1
26-35,Muslim,Veteran,Other,D,B,-92.49945203991194,E,B,A,11.018469044150219,157.53173093082677,B,80.39690347434146,E,D,13.65848258543323,-171.3155277858095,0
51-65,Muslim,Non-Veteran,Other,A,A,-80.99280629354237,B,D,D,-192.16033987829897,18.995513972397614,C,-40.695910943630125,D,B,113.70183649929777,-142.74152073669777,0
36-50,Jewish,Yes,Other,E,D,-78.29916879655198,A,D,A,3.959550236582801,1.363183800678938,A,23.97737458468776,B,D,80.58666231873688,-233.24602787975138,1
51-65,Muslim,Non-Veteran,Other,E,C,-58.438075411153214,C,C,E,-58.20204180226273,-2.8317168576373293,D,20.241442163845154,A,A,46.47401607609043,-0.8589328107815439,0
36-50,Christian,Yes,African American,D,C,138.28276760544412,B,A,C,-25.731709627806797,136.3233985384135,E,102.41900169864245,E,B,-238.0142370763474,-6.494337467322113,1
18-25,Christian,Veteran,Black,C,E,133.26335180423365,B,D,A,157.63614316542515,50.77952322127236,A,43.24596258220825,A,C,-62.499316621939116,-12.46421059728522,1
36-50,Buddhist,Yes,Asian,D,B,48.651260352048155,A,C,D,25.25321925702452,15.177662382391894,C,28.27284939779016,A,B,19.72815619481443,-100.03566280631229,0
36-50,Buddhist,Veteran,African American,E,C,-120.16633185422234,A,B,C,62.70280339550273,-105.54768611610388,C,86.19733117682267,A,E,66.83730202128928,-195.50241527446602,1
18-25,Muslim,No,Black,E,E,-25.680799848045904,D,C,A,-144.5845877708323,-0.7910870527665261,E,-96.68210610277355,E,E,15.59792469423464,27.955645554482118,0
26-35,None,No,Other,E,D,120.1458778826752,D,B,D,178.55116210051344,0.7298532105711164,D,129.60531029918724,E,D,68.91789110339315,4.25947866921985,1
36-50,Hindu,Yes,Black,B,E,-57.64708904307672,B,B,B,-10.751642327820376,-142.98366881024282,E,73.74151120475774,C,B,-46.86081555293298,192.55176782876137,0
51-65,Muslim,Non-Veteran,African American,B,B,-63.477706169182866,E,A,C,-35.756710479652355,-138.28979166290537,D,-19.570838832639105,A,E,116.54894456952675,-37.25176049546323,1
65+,Other,Veteran,Asian,B,E,139.92880542522997,C,E,A,-157.01403020425917,52.43518945009299,B,79.04522669235914,E,E,6.397324823230964,-118.38339226544761,0
51-65,Christian,No,Asian,C,B,45.794674299344734,E,E,E,146.30692854124405,-157.75110910901344,B,130.14388160267595,C,B,74.8553260971788,-11.672962096380934,0
51-65,None,Veteran,Asian,D,A,56.95754243129836,B,D,D,-247.19310388698946,-143.6648859301306,B,-16.9312981599441,A,B,35.86606513513736,-110.34683660845705,1
65+,Hindu,Yes,Hispanic,C,C,267.6403331350658,A,D,D,57.89200391013066,-108.73546711160802,C,44.71457114036584,B,C,70.0380146909696,-23.879944629191684,0
