faith,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Buddhist,Divorced,A,E,C,D,-21.991471240535372,77.61390203767135,-67.26685192464682,A,124.21802746679396,13.208132619594876,B,-37.737351135949055,A,E,D,D,E,B,-167.76715690933636,0
Muslim,Married,C,E,C,B,-202.20687977915387,-127.84322839347206,-9.336242147356256,E,84.63873450642978,18.42084956593249,E,40.6335109755303,A,E,C,E,E,A,-16.788757402913305,0
Jewish,Divorced,C,E,B,E,-54.87300895098376,104.43602318259096,45.596067162796814,A,-81.14245821956449,95.12749109254698,D,158.09544391285982,C,A,C,B,E,D,-153.65756297465376,1
Buddhist,Married,A,A,E,B,-8.135379059593927,268.4950831340077,10.299011966998897,D,-20.767535952992993,106.25901926847312,C,85.88599129345525,B,A,A,A,C,C,78.14255318320772,0
Buddhist,Divorced,C,A,D,D,63.91846701132734,116.76263515380131,73.58088219043518,C,-54.1777724111968,53.210840008770624,B,-66.72626180299149,B,A,E,C,C,E,-106.96020151322799,1
Hindu,Single,E,B,A,D,17.828208547998837,10.779438610799145,-0.7534060312226128,C,89.06030133861876,79.67848928584645,C,-124.46725345973293,D,B,C,D,B,A,-125.61389330423616,1
Muslim,Divorced,E,B,A,A,-12.987625816628196,168.5760156119954,-28.672379257478735,C,60.62157963438973,-51.726892961929686,B,-95.60895435462913,A,A,E,D,E,B,-38.034707489605765,0
Jewish,Widowed,B,C,B,C,-147.88828185992423,-94.03251616240817,1.366863510641021,B,110.07203222470123,141.6047677953786,A,-116.94507653935176,B,A,C,B,E,C,77.15517392093139,1
None,Single,E,A,B,E,-72.3885846437781,79.07179358466571,108.83991611848248,E,42.924379379143915,85.39001071011025,D,-156.10385632240653,A,E,A,D,C,A,-120.6488394737946,1
None,Widowed,C,E,E,E,-59.18776384468728,2.77960067404032,-28.63364041998174,B,6.673772679773419,-34.28720959967183,B,219.4428347123706,C,A,D,D,A,C,18.24964248524075,1
Muslim,Single,C,D,B,C,44.521098129037014,65.79885681557015,109.6790571330738,D,-84.18208912528897,36.56804208541729,C,-100.9227252092312,A,C,A,D,D,C,-87.79297317903026,1
Other,Widowed,D,C,B,D,1.37755864595652,2.097241469512496,20.09922522905851,E,33.68787459782696,-167.70350207805376,A,54.66284283020939,C,B,D,C,E,B,-22.277347070634608,0
Other,Widowed,A,E,C,D,3.3678172316374146,-100.02798090781668,105.65729329560354,D,35.500595606859235,-106.0542640978202,E,-91.02637930581376,E,C,B,B,D,B,-85.16123131622615,0
Hindu,Widowed,D,A,B,C,-87.90616878426484,3.7518804850488627,-10.043291428606501,E,-41.9872246678775,94.41156982683296,A,-6.3746540680841495,A,D,B,E,D,B,-6.733075483152386,1
Jewish,Widowed,C,E,B,B,-27.691858128612807,-110.34453034366341,48.62517334126103,C,-116.56924309937855,81.25892091509283,A,113.22698781725393,A,D,E,C,E,A,-20.295272685272998,0
Hindu,Divorced,A,E,B,E,-75.21433797367513,257.6831459714294,-34.85902754638188,B,-96.77091749579797,28.997169487709918,E,-50.44028828945002,A,D,C,D,A,C,-143.3474928215589,0
Buddhist,Single,B,D,C,D,30.468066918812674,-128.5987838242191,140.1128542228421,E,22.03239975746295,-2.4764788488973193,B,-73.1196015024388,B,E,A,B,D,D,77.00900178322587,0
Muslim,Single,A,C,C,E,66.97498177514805,-147.61894517286305,-23.068550213522823,D,219.5921072062428,-32.7107138648132,B,137.25023267151332,A,E,C,B,D,E,4.185056510771353,0
Muslim,Widowed,A,E,E,E,116.90954412503405,37.800318463444746,-77.07276064678518,B,-11.613431607780916,-118.55966086595393,B,-159.7702612947528,B,A,C,A,E,E,-20.188909384806294,0
Other,Divorced,D,D,B,A,-6.481298217916094,65.74418385187606,-3.745584741339253,E,5.317430247098407,-125.43565017310763,C,-124.98683101554704,D,D,A,C,C,B,-138.39387694293652,0
Hindu,Divorced,E,C,B,C,-104.16688822850028,-94.6961194656232,-143.91208650401344,D,6.988998610241091,-121.30587485910496,D,27.37082336423306,B,A,D,A,A,A,23.972976677131765,1
Buddhist,Married,E,E,B,C,-196.85414821007427,125.48638190513508,-16.139751369108428,D,44.54543142793768,70.25239114722412,C,-27.459183190382184,D,C,C,C,D,D,8.230681098193088,1
None,Divorced,B,C,A,C,-134.29462003396097,3.61369920675517,-69.76199142924622,C,-118.63514676315401,85.74282570044556,A,-1.6653010263679096,B,D,D,E,A,D,-123.89603751887432,1
Jewish,Widowed,C,B,C,D,57.54127986097346,37.13422818912086,-146.44212539358136,C,1.0103109088389413,221.21190947988416,D,53.70299994610017,B,B,B,E,C,B,49.599733325163086,1
Buddhist,Married,D,C,B,C,136.91572634258281,-44.33134300222063,-160.09615109607813,A,136.61066293503688,-31.853503933381255,D,122.9787492038612,C,E,E,C,B,E,-6.386112048269932,0
Christian,Widowed,E,C,C,E,-18.83175964588009,-81.56062951417866,-13.467710353674143,E,43.745682835223285,46.82246557218879,C,-6.077358986032346,C,D,C,C,C,A,-113.06544443553793,1
Jewish,Widowed,D,E,B,B,-69.22340979053435,33.013376451644106,-3.3862130266728485,C,-111.5836324774038,155.53153755770268,A,-44.19130957180186,B,B,C,B,B,D,292.03975179025974,0
Jewish,Single,B,E,B,D,-137.2056158936281,174.85795126312217,-5.544938915673564,A,-76.51909821818131,108.49341673988566,B,-129.16857549378543,B,B,C,E,C,D,-86.82315208202252,0
Other,Married,C,A,C,E,-120.00473903944555,-116.16007257025804,39.199826814698014,D,-19.86207460617738,-33.478126270631805,E,224.7137122324012,A,A,C,B,A,D,-74.07346309443881,0
Jewish,Single,C,E,D,D,144.8048961697072,98.89325219784622,8.892151148356987,A,-27.055705473540797,-218.64744419062743,C,-9.924173044584132,C,C,D,E,A,E,-146.10305072485966,0
Hindu,Widowed,C,C,D,B,29.69705898315202,11.093646085483245,35.87491049274508,C,-23.689759634775307,31.59362714046438,D,-12.194245817184516,A,D,B,B,D,D,-11.26986285979837,1
Muslim,Single,B,E,A,A,-64.22611465078653,235.22284940117245,-37.18281511133617,D,68.04614495402355,-14.243428194611003,B,-41.10370064183797,D,D,E,A,D,B,36.82844737065306,1
Buddhist,Divorced,C,E,B,E,-18.28270493856409,78.77315814512194,-26.92906621029037,D,-48.325037178923914,34.126066771009036,D,47.89153195761057,D,D,D,D,D,E,-28.80973302733622,0
Buddhist,Married,D,C,B,E,-62.029542361266955,86.80819392275451,-128.17501914728064,C,-40.74336655021447,-80.46821281404077,A,-43.9282499225297,A,E,E,A,C,A,237.42702640253168,1
Muslim,Single,A,D,C,E,59.91889327251763,-64.77971360842207,-57.22762157540584,C,46.41967233538209,166.36201366018943,E,47.4140245721192,E,E,E,E,E,C,14.978164635135618,1
None,Widowed,C,A,B,E,-24.774363682243642,61.98687521384413,173.03326164550094,B,-34.51230620688992,-7.145281151157949,E,97.49563285059621,C,A,E,A,E,A,-26.037789383291138,1
Buddhist,Divorced,E,A,A,B,-59.48574429529899,126.95570075806917,187.02995687293622,E,-47.115207294301946,-48.83747707899824,A,12.026782549031763,E,C,E,C,A,D,-29.578222349621612,0
Other,Divorced,B,A,C,B,-236.65394774861602,-28.061049126963876,3.805403840866269,B,142.12163100084067,94.52202647564157,D,-167.9295821657588,C,E,C,C,D,B,-67.30959603544052,0
Muslim,Widowed,A,B,C,B,-38.024440792274994,-84.72889019362886,54.87144840553652,C,48.393108386501524,-12.11426638040322,A,-76.64112804825145,C,E,D,E,A,D,25.677551036688545,1
Other,Widowed,A,D,C,D,-86.36067989607528,120.23333387671622,-30.116642008299067,A,-121.81212488616957,-140.60314957752828,B,108.64575193884956,B,C,B,B,E,C,93.75130652538964,0
Buddhist,Widowed,D,B,A,C,101.12618463232013,75.92481942917257,-177.2184007205223,C,-120.83323038209312,20.712704563349682,C,7.6627645355624345,D,A,C,E,D,A,-98.4636287967536,1
Muslim,Widowed,E,C,E,A,-139.66929947054567,109.87009359413594,97.80260783053124,C,45.804474459584945,93.37509180708781,C,-51.06097488091079,C,B,D,D,A,A,36.8395224711511,1
Hindu,Divorced,B,D,E,A,107.35131741589343,48.23190981844201,89.57775603061171,A,159.44912386863777,11.575516024827943,E,83.93967870680079,D,C,A,D,E,C,-203.3305653829633,1
Muslim,Divorced,E,D,E,E,85.76878645999749,4.22817308496828,-89.52400059352857,A,-0.7629870247522506,-3.9341608359424804,E,55.87757888222714,A,B,A,A,B,C,22.9756118879517,0
Hindu,Married,C,B,B,B,-16.966865215244795,-42.68225611868854,-71.64398434743154,A,12.53649713009201,137.9424611354284,C,137.7572301536876,C,E,A,C,A,A,-137.2889827561511,0
Buddhist,Married,B,A,B,E,38.87495669522977,-151.88728476836292,-122.73978560490349,C,160.749596586392,-0.5221409638366291,D,-26.135774980746007,C,E,C,E,C,C,-83.00274064698125,0
Hindu,Married,E,D,A,D,-104.94535103314868,68.87771851558314,-69.11075544488321,C,-19.539895584835605,78.92427715539613,B,117.08935295528529,C,A,A,B,C,E,-139.3552276329334,1
Muslim,Single,D,B,C,C,-38.69872704323432,-204.39154848697484,-43.76313948484521,B,106.45430952421238,159.9786383007779,C,-206.63051277417125,D,A,A,C,C,D,50.99380838777573,0
Other,Divorced,C,D,A,D,90.18577797111675,-90.77386107208596,-82.77595295626004,E,32.939043631117116,-44.68004110391752,A,-29.49886202170886,E,B,E,A,B,D,-15.039313377970572,1
Other,Married,A,B,C,B,196.3255479158379,-40.21282949646669,25.59104224207993,B,118.45393798576269,-131.4121602581968,B,102.39132624463791,A,D,A,D,D,C,30.003748342953045,0
Muslim,Widowed,B,B,A,B,-78.53681287378237,34.27193403293203,116.65946627058798,A,99.99486985466102,102.70469527986286,C,-88.8502400293339,C,C,D,A,C,E,1.8613585272191417,1
Christian,Divorced,A,A,D,A,-29.504847016332548,-13.895349439671046,181.03694201813565,A,23.859523463222924,98.71728759701294,B,92.40102288993326,B,D,A,A,B,B,-129.3999475446712,1
Christian,Widowed,A,D,C,E,107.82399542446679,184.60323537463134,-50.42992163169917,B,-84.60657275962997,-9.946262559684751,C,-145.13876707655936,D,D,E,B,D,E,36.08963423634377,0
Christian,Widowed,D,D,E,D,-139.22381554439085,9.175837982375699,-43.922923678673634,B,-100.72781044477782,28.118659526761906,A,-89.88920274781059,C,E,A,E,C,A,140.23513932413033,1
Other,Widowed,D,B,C,E,12.650448572017506,-5.505403886117425,135.41442965863067,B,-62.6400182507175,51.43397150248163,A,41.161690502666964,A,B,B,A,A,E,-143.70679238160952,0
None,Widowed,B,C,B,C,-27.145441679681326,46.910515163946364,-132.5603720801002,B,167.36860549652363,72.58314344065802,D,108.32708916440336,E,C,C,A,B,A,15.887758021592088,1
Buddhist,Single,C,B,D,A,-13.19025271036005,-141.68183189864047,17.416040135224183,B,-160.66690673869962,45.35931550245633,C,7.364220743874019,D,A,B,C,B,D,69.20820330851251,1
Other,Divorced,A,B,B,B,59.79047905634104,-196.76173838662814,-96.36226878613044,E,229.81509038158197,-244.66673220058834,B,-162.78810534468352,E,D,B,A,D,B,-137.11639762711246,1
Jewish,Widowed,C,B,E,D,152.50345911511994,30.858167929486886,93.59993930960384,E,-82.05972367506544,-32.02996005816737,B,-85.3784776680794,E,B,E,B,A,A,-71.45839546333457,0
Jewish,Married,A,C,C,A,185.39584932210397,4.356655769796593,-8.801473492549679,B,49.94102708957561,98.51800565572294,A,9.300896195576161,E,E,D,A,D,E,83.86003565563054,0
Hindu,Single,D,E,E,A,-5.992356799202886,33.144152577293426,-179.46296025708082,C,-55.50156266502812,-27.05790063568122,D,307.60851290239304,E,D,A,C,B,D,133.25820882195887,1
Jewish,Married,D,B,D,E,-88.05062016591845,-73.25313614847182,151.64153537009457,C,-102.58893734234358,85.62473729021389,B,-49.40933543931352,E,B,D,D,C,B,-33.66520317490345,0
Other,Widowed,E,B,B,A,-118.17097726028263,43.340004155017944,115.46154272681406,A,-10.130799489342932,62.58027818852783,C,-112.28776268618432,A,B,B,D,D,C,-85.87961895798092,0
Jewish,Single,D,A,D,C,152.370325449998,70.9445819254532,7.782793138871162,D,-16.20134895746865,17.862643475940263,E,-166.9218310234447,A,C,A,C,E,B,13.868329321999001,0
Jewish,Married,A,E,B,A,-17.0126780093746,13.203788442144734,117.30810269809106,A,87.88668250673022,-144.53738565714818,C,51.47942650326788,E,D,D,C,A,E,-42.13716846532706,1
Other,Widowed,D,A,C,A,-29.647857969676256,-90.5750707153935,-92.73590714118521,D,63.407634776296064,-37.34424828090331,D,143.14386808782336,E,D,E,D,E,D,-29.072117933590867,0
Christian,Single,D,A,B,C,103.23758955728022,58.95655005378163,71.32062252189297,D,38.291067728192616,-44.64119859131817,B,-30.006314532794164,C,D,C,A,D,E,-197.63714953653027,0
Other,Married,A,E,A,B,-30.621634151508836,-153.12215517926205,-53.42847588555091,D,-127.75108141570064,-103.19792349497641,C,-178.42920674720526,C,E,B,B,E,B,218.72357651010944,1
Muslim,Widowed,A,E,C,D,-48.09056647960341,-0.7903773722614967,98.67669438613859,C,-98.82687274800134,-30.399207754234176,A,-90.0713220546522,D,C,C,B,A,A,-40.738313759112025,0
Other,Single,D,C,A,E,-101.8185457876584,123.6853718822781,114.2465781277261,A,103.3459315839844,-179.25393799670292,C,-65.31020777632342,D,B,E,C,C,B,-155.80948723019756,0
None,Married,A,E,A,E,-17.637634111700017,142.2218080782476,-259.1510067869518,C,-8.347319716491903,90.82531784602999,D,-37.41553903770125,C,E,D,B,B,A,48.59107141892503,1
Other,Married,A,C,A,B,-122.44924687580223,159.79328027505983,-25.409072422174923,C,20.02377260424458,-28.106369576404834,A,9.812661036741407,A,C,B,E,B,C,32.81488404865628,0
Other,Married,D,A,E,E,-11.129488884251717,77.78840734307069,62.86207940475942,B,-101.7497393843174,-70.93876808372977,C,-69.60522209355538,C,D,D,D,B,D,-46.587691779826315,0
Christian,Widowed,C,E,B,C,-55.73084141059773,-24.76574484114918,56.80242705096741,A,-116.2814803082201,101.18090792758811,B,-109.52888564407614,A,C,B,C,C,A,-105.3067080031281,1
Other,Single,B,E,C,D,-126.52766644897974,94.14574619768786,-125.71584490824922,A,-120.46256059914025,-76.6082284174704,A,102.1776655315691,E,B,A,A,A,C,33.667404581548354,0
Muslim,Single,D,C,C,B,-162.6200313450935,-82.50708190047415,16.536030040294158,A,18.942891227400988,-61.605123462126855,A,-11.10330690468639,B,A,D,C,A,B,173.91334141062512,0
Christian,Single,D,E,A,B,-189.91991167297198,45.46323630706455,94.28783007915177,C,16.501499009513303,-56.05949719310872,A,40.8648657739411,C,E,E,B,D,B,9.437534667518555,0
Buddhist,Single,E,D,E,D,102.53467762803572,21.100352043288503,-41.68286570381505,A,-52.3911035354253,-36.7896839872105,C,-3.3047943800040724,D,B,C,E,B,D,-21.03938520094138,1
None,Divorced,D,A,A,A,25.78780060026447,57.89298760293126,10.901000182622079,D,65.43073718621413,-115.84298736090099,A,137.2034689907835,C,B,C,C,C,A,-169.41474658952015,0
Christian,Widowed,C,D,D,A,-11.198672204981829,-96.07036809236507,7.232290121227609,A,97.68941791609241,194.06905184234287,B,-72.23349271260977,D,A,B,B,E,E,-129.84877298457192,0
Buddhist,Married,A,B,C,C,-20.332451361291977,-77.87549860458999,5.507735460902137,B,-26.544565950206806,62.20996482200055,E,-5.776502751123736,E,B,E,A,D,A,50.1299431451384,1
None,Divorced,B,D,C,B,40.88800838921765,14.545977300644946,112.68968139892934,D,-76.35821446544068,72.75079274361967,B,92.21562968362863,B,B,C,C,B,D,64.33877000145192,0
Muslim,Divorced,B,D,B,E,16.79138558576899,84.47356581427125,17.273348266527268,E,-89.17922923318257,67.8728550459959,D,159.15149209783084,D,C,B,D,C,B,58.678482082056235,1
None,Married,B,C,C,D,74.4307763149561,189.06926684622175,83.38794672655709,B,10.659882297231956,-162.1085026379025,A,79.39165235852002,D,D,E,B,B,D,-58.828108654682765,0
Hindu,Widowed,C,D,D,B,-133.10627208017792,60.05029191943009,30.08386537187401,B,-43.84665427348697,9.359481177014317,A,38.22441437134296,E,C,C,A,C,A,-46.07404620181202,0
None,Single,D,C,B,D,3.7599715880734963,-22.218719765380694,135.751424965326,C,21.71347849593924,-74.51613878649724,C,41.849826135130094,C,A,A,D,B,B,-61.91781164174589,0
Hindu,Single,A,B,C,D,-1.3252664263429565,124.35375644555823,106.12581721186957,D,68.0387477195706,27.78408532360581,D,28.90008155509688,E,A,E,B,A,B,-114.78866177145461,1
Christian,Single,A,D,C,C,40.69791393113424,114.06943954474364,-39.95824936036417,E,-97.54991261756388,35.934069283552894,B,-17.373610519033733,C,A,A,C,A,B,36.97800112198299,0
Christian,Married,A,C,E,E,176.15349479049047,124.18954541082992,-8.139678572689208,E,170.99980113675883,-58.867628674972885,E,74.10848946579232,E,A,B,B,A,B,37.62985378997348,0
Hindu,Widowed,A,B,B,E,167.40188178796154,60.878642126151064,-43.25622284859544,A,70.39237381979582,186.810227103681,C,43.992316947957086,D,D,E,B,E,D,29.491522429870255,0
Jewish,Divorced,D,A,E,B,50.21748980715374,-2.4157711841517195,-116.59215608256686,A,-35.283630199411796,110.80998422462139,B,7.27639766767828,E,A,B,B,E,D,-55.55236357522904,1
Muslim,Divorced,E,A,E,D,-7.233921958172362,-89.97635652722083,44.521537084597675,A,59.66219001558722,44.21473641676519,C,-101.17175634680638,D,C,B,B,C,A,-51.38862556313367,0
Jewish,Divorced,B,C,E,C,-211.85252944498026,-100.09927855444336,65.35000513649578,B,22.487270861921186,-79.47538943750335,C,-0.9418311596474269,D,D,D,E,E,D,-181.37244689891438,0
Other,Divorced,D,E,D,E,-61.1506522594165,60.36377569691918,133.07949373362592,C,-70.06856880174364,1.0897312057030024,D,-129.53654237793126,E,E,B,D,A,C,66.62320044010178,0
Buddhist,Married,B,C,E,A,-5.120293652983244,55.595959443375385,-41.02064057313042,C,-110.00665117849209,-178.557342649804,A,-62.763503232293985,B,E,D,C,B,E,-54.478121174732394,1
Christian,Married,D,D,D,D,-15.534430707377844,3.256760726512267,22.834667520731475,A,17.557535244121237,135.07831174366763,B,100.0978271614,A,E,A,C,A,D,-54.45776703033788,0
Buddhist,Single,C,C,D,D,-138.42648184848483,-197.59903133843304,-54.99369167996574,D,115.66901582215125,231.3990238571499,A,-63.596878843637974,D,B,C,A,E,D,15.871402738051685,1
Other,Married,D,D,E,E,16.83732431064943,-26.357317270120184,110.3472995177482,C,-110.81062077458148,-30.939459088511068,C,83.15452550626534,A,C,B,D,B,A,-115.19098120606274,1
Buddhist,Married,B,A,B,B,-167.7918467933552,87.23721401642364,-118.09570014183844,B,-64.13014709005029,-27.419969174095105,D,-127.87863605933833,C,E,B,B,E,C,-206.87136648667712,0
Buddhist,Single,C,A,A,A,159.198481332182,-63.16888203751358,-237.97926828364044,B,-153.8171771220075,-34.68459885682799,B,117.63052082375138,C,D,D,E,A,E,114.1896997215466,1
Jewish,Widowed,E,E,C,C,132.38522939834198,-25.31956121310759,11.411687678017707,B,34.113321699799016,-73.99891028424314,C,-18.97765439313771,E,B,E,A,B,C,169.39733235697926,0
Muslim,Widowed,B,B,B,C,-9.244552045179894,86.76486983294987,-45.76654584515539,C,-131.7084413147183,50.33178180980508,C,-34.33654560116556,E,D,E,B,C,A,139.08436600299274,1
None,Widowed,B,D,E,C,-34.53377377509283,-72.59705989930926,47.25773939499818,A,15.247964098627229,-44.627796522956196,D,-24.281501705117556,C,E,A,A,A,E,11.707119995219427,0
Muslim,Single,D,B,C,E,65.63691804249609,-53.73530014097295,-206.2398148186211,B,-156.0879035217593,-64.92555029653306,C,112.32178160836813,A,D,A,B,B,B,128.31257107205386,1
Muslim,Widowed,B,A,B,E,-95.40570930496555,-112.75774410599517,83.660096720045,E,52.188322225505445,-161.91792943465813,B,-35.36887603281294,E,B,A,A,C,B,-154.9312325632093,0
Muslim,Married,D,B,B,B,-48.69520158943144,0.26668107792228857,114.76978984875213,E,-135.04411712047877,141.52305531867742,B,-52.48482993479017,E,D,B,B,D,A,-48.58178336570301,1
Other,Single,D,C,A,A,-75.41551026443102,-21.481643653331915,92.68694606068163,C,-12.345300252107187,31.276068497359883,B,-28.641931039855407,D,C,A,B,A,B,95.41360336197148,0
Hindu,Single,B,A,A,B,58.72269957407362,77.12776834928961,-34.202082686613316,E,-57.75177244056101,47.51935491235862,B,-84.9348297039245,E,E,A,D,C,E,-144.7754588168123,1
None,Married,B,A,D,C,30.76887290607916,15.641099445950912,67.74698505465733,D,-172.3791485212959,81.38800153407537,A,-29.02832406101653,A,E,C,B,E,A,82.23380749080945,0
Other,Divorced,D,A,B,A,-95.16749720819399,-62.46785001217048,-4.865544470948048,A,-3.492509102772199,179.04714873391626,D,188.99330401517912,D,C,C,E,D,D,221.46223057532967,0
Hindu,Divorced,A,A,E,E,80.30901352314449,-67.87378144356906,72.61313785746587,A,-0.6829175570175977,83.46991371550962,D,322.38486959414735,C,D,A,D,A,E,-15.911154141184863,1
Muslim,Single,D,D,C,A,-42.666472133139486,-224.93526842520873,19.244137667926452,D,-70.91838352347378,6.5457477754936,D,76.1900412789962,B,B,A,E,B,C,109.1027266368365,1
Christian,Married,E,D,B,B,-77.68492324702328,-30.732983440459023,17.72101760930509,D,96.8692879221955,-18.54169300937206,C,-3.9799162994920025,E,D,D,A,A,E,106.59295821230603,0
