sexual_orientation,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,46,E,E,243.7277197486008,3.4564183545397196,B,C,B,D,A,-92.84400517119211,0
Heterosexual,69,A,B,100.77376114206685,-169.43429246599675,C,C,E,D,B,105.5329225110853,0
Homosexual,67,C,A,62.03287982434868,76.0473617794141,A,A,E,B,B,-40.85773444636614,1
Heterosexual,55,A,A,-11.70777316363424,127.1305135157323,D,D,B,B,B,-33.319586045819136,0
Homosexual,22,E,A,-18.054269685476516,14.144751655178029,C,A,D,D,A,25.26423031377454,0
Homosexual,79,E,B,-80.05661379047912,-65.7566991206188,E,E,C,D,B,116.96326645201552,0
Other,42,A,C,168.85343466824943,-38.70215044704382,E,B,B,B,C,87.87871237252645,0
Other,23,B,B,-27.466048834625806,24.724880296387056,A,D,E,B,C,-88.05048561680219,1
Heterosexual,34,A,A,-164.30551787306825,131.6933151513221,B,A,E,B,E,160.57870384150263,0
Other,79,D,B,-78.3675131312269,-59.20544639285771,E,D,E,D,C,19.34794667648645,0
Homosexual,66,B,B,75.53942461294812,-250.74743836376078,E,A,C,D,C,-54.41804015138364,1
Homosexual,44,A,C,-64.91994684333989,-84.28678861528391,C,C,E,E,E,106.69547375971729,1
Bisexual,76,A,D,-170.19762288336526,0.25069045733125034,E,B,B,E,E,53.15153332785258,1
Other,24,B,E,-25.903725695887452,-132.0808669920022,D,B,B,E,E,-55.49629407627822,1
Homosexual,77,E,A,138.60685819545137,40.3568369202632,D,E,C,A,C,37.20323589184494,0
Other,93,A,E,21.72813127728899,196.67537201836416,A,C,C,B,D,84.77956192787734,0
Other,69,E,B,-77.53079091533934,185.9145077928175,C,D,D,B,A,108.37610903292334,1
Homosexual,64,E,D,-68.39240521781112,-153.39589504775586,E,C,B,B,A,-13.678244499087741,1
Bisexual,19,E,D,12.865482649467044,-70.94644572498439,D,B,E,B,E,-62.44292320839071,1
Bisexual,89,B,C,-55.69802419338687,23.015642208606238,A,B,D,B,D,-30.8419183364768,0
Homosexual,62,A,D,41.44532530257938,-65.58365143223388,B,B,E,E,E,-243.11740270799453,0
Homosexual,30,E,C,39.41157687098877,112.23584946117103,D,B,B,C,C,39.55092702395005,0
Bisexual,71,B,E,9.587396074594851,-55.65475721315464,B,C,D,B,A,49.84142196905926,1
Heterosexual,81,A,E,-25.6764579752558,99.88170284763602,D,A,D,C,B,-6.328279390523665,1
Bisexual,60,E,C,64.43599183542227,-3.924016586670077,D,D,D,B,D,19.52304930218198,0
Bisexual,64,C,E,-79.66945060647448,-152.42057026056807,C,A,A,E,E,-56.07159942495892,0
Bisexual,83,B,D,-54.15410975398493,88.8182672562768,B,E,E,E,E,94.69940044768826,1
Other,25,B,C,-95.58974132939332,104.78470222456428,C,C,B,D,B,-64.89184728358987,0
Other,61,C,C,-5.072990645437597,-25.00765090628956,D,C,A,E,C,101.92921607419325,0
Homosexual,64,D,D,66.20475586909579,218.68803384172077,E,A,D,C,E,150.61668045083587,1
Bisexual,25,A,C,-61.95264796933575,258.36601500227664,E,E,C,A,A,-79.40901916280313,1
Heterosexual,25,A,B,-59.439737097862036,-131.06936645305788,B,D,C,E,B,22.719065928307323,0
Homosexual,23,D,B,149.2122011412869,-137.79157265438684,B,E,E,C,A,-56.9396181774066,1
Bisexual,85,C,E,70.25448104363919,212.31934056055007,D,E,B,A,D,181.7504668860179,1
Homosexual,42,B,A,30.8477082032173,-40.57621224714966,C,E,C,C,A,-0.3176833036865616,0
Bisexual,47,B,D,193.77739577300645,83.38360410198293,E,B,C,D,A,-48.417926533509096,1
Bisexual,33,C,A,124.62632525802341,-91.47087914066663,B,E,E,C,D,78.00471124084105,1
Homosexual,28,A,D,64.1531194961878,-94.05351971603275,B,D,E,E,E,-20.505545747217717,0
Other,48,A,A,-29.123512688203984,-51.55824046788471,E,A,D,D,D,-10.51254935789903,1
Heterosexual,59,E,A,-5.5095375014123,45.44180989766522,B,E,D,C,E,121.18306695841498,0
Heterosexual,81,D,C,66.57745879888307,0.9433098553878089,D,E,E,C,E,-21.541038900141228,1
Homosexual,54,E,C,106.10108193677617,-274.56734804280154,C,E,A,C,B,-30.12384616631102,0
Heterosexual,49,C,A,52.18370031271383,124.02882586298448,B,B,C,D,A,180.7627731003561,0
Bisexual,80,D,A,-61.605226217359146,-31.595535391708296,C,E,E,B,D,-277.03433427802554,1
Bisexual,77,B,E,87.36729590992847,2.194834229103632,A,D,A,B,E,80.41988026140372,1
Bisexual,56,C,E,-49.32126198634622,94.64427132730957,B,E,D,A,D,24.69697180154742,0
Bisexual,41,C,E,34.754350874075804,-76.10189947914421,B,A,C,B,D,46.03684960885951,0
Other,30,B,A,-10.348521487235196,-9.802009930893156,A,D,A,A,B,150.9947662887788,0
Bisexual,64,A,A,-12.695005392968433,47.380963175325185,A,D,C,D,B,-51.42286090146211,1
Heterosexual,24,E,D,160.03443436747054,-17.7390193728514,B,E,D,B,B,-66.31448942627604,0
Bisexual,48,B,E,-24.83011687327574,59.34217273080403,A,C,E,C,A,64.972480563248,1
Heterosexual,32,B,D,-77.67908238371281,0.6387144767363131,A,D,D,A,A,-28.965334696732764,0
Homosexual,33,A,C,-38.514298175632256,27.97759992121621,A,B,A,D,D,155.57494713474455,1
Other,20,E,C,50.97504956454356,86.49268004382948,A,A,E,E,D,15.904806046268996,1
Bisexual,61,D,B,-16.149047976364443,-2.4072760063438023,D,A,E,B,C,119.96409081008157,1
Bisexual,63,E,E,-41.68992463333242,224.6553019709694,A,D,A,E,E,116.78984925465734,1
Heterosexual,78,C,B,-79.306541777791,19.184272049916217,C,C,C,D,C,-27.7059080146134,0
Heterosexual,25,A,E,96.54049451610503,-81.51620137798983,A,A,B,C,C,-208.81595152070136,1
Homosexual,93,A,D,-132.0205317833181,119.87142692501176,A,C,C,A,C,-137.81049680696933,1
Homosexual,40,E,B,63.453782700526716,12.938292031771384,E,B,A,A,B,-15.250876742157615,0
Heterosexual,55,C,A,91.75943922603099,-94.84618184778594,B,A,C,D,B,147.50000824492238,1
Bisexual,66,E,A,-8.486357114887372,-95.11972981980101,C,B,A,C,E,4.541355007111559,0
Heterosexual,80,E,A,-53.34569487083558,14.916279242757986,E,A,E,C,D,-23.561525910819693,0
Bisexual,85,D,A,20.25331171195079,37.59330902582202,B,D,D,B,E,-53.8644265372089,0
Homosexual,72,A,D,69.72411841467068,-120.61728032318304,B,D,D,D,E,-61.9144177567702,0
Other,84,A,D,-84.66345397226365,-41.802940081892594,E,E,D,B,A,-102.38486010828487,0
Homosexual,42,E,D,-70.34266406301218,-3.7777906557725864,B,C,B,E,D,-117.78944360141523,0
Heterosexual,60,D,D,70.3505516384124,-14.69902352056319,D,E,C,A,B,-96.83523141960823,0
Bisexual,27,B,B,-55.77276055840619,0.46162444901679744,C,A,C,D,E,95.43744206432112,0
Bisexual,23,A,D,-79.87254254673101,-60.32772324010739,E,E,B,E,D,144.58206574036896,1
Bisexual,57,E,B,5.144073263466501,-155.66802798607614,A,A,C,E,C,87.52500037440394,0
Bisexual,70,D,D,-152.6325443615246,-47.23214495635082,E,E,D,B,D,217.87964049220227,1
Heterosexual,76,A,D,-112.43357026336369,4.750698219721131,E,D,B,B,B,-99.81918105788412,0
Other,89,C,E,28.53113792005085,7.488084660707335,C,D,D,B,E,-221.78856864687666,1
Bisexual,78,B,D,83.12478144025569,43.567167339619125,E,B,A,C,C,0.8716973847127094,0
Heterosexual,65,B,A,-112.47641586241508,-117.07490321988678,D,E,D,D,A,-139.01882798437626,0
Bisexual,67,B,A,-90.66103469142975,-71.22728420840868,E,E,C,E,C,107.86619198280987,1
Heterosexual,48,C,A,81.35861585933466,105.74351666014704,E,D,B,A,C,-161.30657702387148,0
Homosexual,59,B,D,67.69539726345445,-156.36722552496295,D,B,B,B,A,12.668136235592334,1
Homosexual,36,D,D,32.92493670999219,-75.44963555056151,D,A,E,B,D,131.86230603830887,1
Heterosexual,46,C,B,76.9128588557309,-51.969750272666694,B,E,D,A,B,15.69306081203125,0
Heterosexual,20,E,A,195.92972083590277,-24.713794007998615,C,B,E,C,A,45.35722295323206,0
Heterosexual,45,D,A,-137.53488693445158,99.07822492016064,A,D,D,A,D,-8.331610531096468,0
Other,76,D,D,-162.0253453464612,84.71934006581976,D,D,B,A,B,12.726678096181251,0
Heterosexual,88,D,A,41.22185556621041,53.80409343497886,A,C,D,E,D,-25.48283112070635,1
Bisexual,31,D,C,49.125939052250104,148.89610018826878,C,D,A,A,C,-0.28443500167158414,1
Homosexual,97,A,E,-54.12302602050162,74.24050745051298,A,B,A,E,C,-193.34965717397833,1
Bisexual,20,D,B,19.93911866875345,1.2556770015666392,C,A,E,A,A,171.3424926222278,1
Heterosexual,56,B,E,113.45269146371122,-125.0675451752602,C,B,C,A,A,-2.528656313617342,1
Homosexual,45,C,A,-120.53653460947086,29.060484878640164,C,C,B,E,C,-75.54895986957189,1
Other,62,E,D,-153.63570819500973,21.16329304858645,B,B,D,A,E,213.9274587636406,0
Homosexual,89,D,C,-144.82752289828977,-122.6391465034069,B,E,C,A,E,-58.78698997400743,0
Homosexual,97,A,D,-198.84689703444647,-16.329082557795935,E,C,E,A,B,127.0259498656402,1
Homosexual,85,C,C,122.73817293900709,-137.0084166968241,E,E,E,B,C,68.35607328141869,1
Homosexual,84,E,D,-124.7153697450665,89.37728787172297,E,B,C,C,D,47.86984210395225,0
Other,22,E,B,189.39330444005796,-75.35305741617294,B,B,D,A,D,-61.13636705988243,0
Bisexual,56,C,C,93.46737934976781,179.2297625361047,B,E,A,B,A,-4.686973195167289,0
Bisexual,66,D,E,19.64138519658293,30.525880118484416,B,B,B,E,B,21.53750709074401,0
Heterosexual,28,D,A,54.13131680635902,-47.28539964833484,E,A,D,B,C,-24.20578444440344,1
Homosexual,33,D,B,-76.88238991963489,-44.38458503949962,A,E,E,B,C,92.7885683493119,1
Bisexual,18,D,D,-40.915725148145384,-195.60381959948273,B,C,E,C,A,-191.7488740470317,1
Homosexual,62,C,A,-32.26913544068787,-87.1218156211566,C,E,A,D,C,122.63473250832844,0
Heterosexual,91,B,A,-102.14160177709475,35.313996759426374,D,D,C,D,C,92.85624121236462,1
Heterosexual,86,B,E,20.367754243783473,77.17173547730506,C,D,C,C,D,100.65221954794146,1
Other,73,E,B,312.7456926759106,-81.14385629895243,A,E,A,A,E,-133.422634850904,1
Homosexual,73,C,E,12.27440307761031,137.43585768835632,A,A,D,D,D,-123.1794820631331,1
Heterosexual,65,D,E,-53.857480459109276,-74.72636876771554,E,A,B,D,B,145.0725626516799,0
Homosexual,62,A,D,-7.98401035215964,-7.805039920664049,E,A,A,E,B,42.56562984913606,0
Bisexual,77,C,C,98.32053976965457,43.563240097402144,A,E,C,C,A,-119.59534290948926,1
Other,42,C,E,39.09209423240967,23.322969059750008,E,A,C,D,B,64.18266749999705,0
Other,55,E,C,189.65049126184786,-147.5608330370844,A,C,A,E,D,62.79663381920862,1
Homosexual,64,D,D,35.57971189429092,80.6727124609937,D,A,B,E,C,-26.935619188969735,0
Homosexual,39,A,D,-8.178164643355213,-22.433547479299285,E,A,A,D,A,32.157537751228325,1
Homosexual,47,C,D,-43.03012284057666,88.88262656074237,E,B,E,D,B,-93.57490505269372,0
Other,93,C,A,-54.24020677496033,28.05699682041413,A,B,A,C,D,-85.80545303667598,0
Heterosexual,60,E,E,-97.94194504803363,-18.082304850992095,A,E,D,A,D,81.18202373620898,1
Other,75,D,E,29.743832357731975,-91.35015453524653,C,D,D,C,A,-11.325404114076774,1
Heterosexual,95,E,A,-120.23234462506174,-102.51258041409179,D,C,D,B,D,64.26718488667376,0
Heterosexual,88,B,B,104.52396290942976,130.76357711941014,A,C,A,E,D,152.67070652094557,1
Homosexual,20,C,D,24.250284714150936,155.10313496974604,E,B,C,A,C,-10.305802744313725,0
Homosexual,46,B,B,92.01286807056913,29.361704341012633,C,E,A,E,A,169.26655479115735,1
Bisexual,59,E,C,-69.30359250613996,49.96257436276305,A,C,C,C,C,21.375551098084767,0
Heterosexual,58,C,C,-282.637875864019,181.22139927348047,C,B,E,A,E,-125.71457684514273,0
Heterosexual,39,E,B,25.07158705605782,4.487373774181313,A,D,E,B,B,-143.13787036193924,1
Homosexual,37,D,E,-31.435692258131017,126.66693388708752,E,E,C,A,E,83.02182095967609,1
Bisexual,72,C,D,-22.089889748847117,-20.18644008461203,E,E,E,B,C,-48.50438198872117,0
Bisexual,34,E,A,183.12811491673216,51.83103856413456,B,D,B,B,E,93.00389685295245,0
Other,74,A,E,-22.08643957057008,13.689202035644302,E,C,E,A,E,68.01247571130735,1
Heterosexual,91,A,E,158.70767474072835,-136.32079752629,A,D,D,D,B,-104.95646115215993,1
Bisexual,24,E,B,27.226093363365656,118.76399949021629,B,E,C,B,A,73.90603430175969,0
Homosexual,86,C,A,-0.24517486573660832,-44.202968392754904,B,C,C,E,D,-33.824590907391325,1
Bisexual,82,A,A,83.12742427349457,1.0362595812970905,A,D,B,E,C,148.99271805885812,0
Other,62,A,D,124.48947194428017,97.90644343600987,D,A,A,C,B,-4.080137012760076,1
Homosexual,19,C,E,-100.20600650476543,156.27048388219433,D,C,C,B,A,56.47061432240525,0
Bisexual,40,D,A,-46.97793838779036,-71.0893077938646,B,C,E,C,B,2.976519156987138,1
Other,44,B,A,130.56469471011016,-18.073415003279912,A,B,C,D,C,-37.99843895354165,0
Bisexual,59,B,D,-92.31072296862072,-4.0716354731255775,D,A,E,D,B,-120.13737377449169,1
Other,33,A,D,-91.96821809981644,9.115520587694672,D,B,C,E,C,41.32155086125538,0
Other,35,C,E,40.114237243321085,-276.9780523405059,C,D,D,E,B,160.91389612717626,0
Homosexual,66,D,A,139.8423186762615,-121.2149011679718,A,A,D,E,B,-73.57617040549405,0
Heterosexual,88,E,D,-108.3418865310055,116.73659127974693,C,E,D,A,C,-79.34185917777657,0
Homosexual,24,A,B,-8.831390122306587,2.032353034928156,A,D,B,A,B,-61.591012857681314,0
Heterosexual,89,A,D,12.254711472521587,153.36585079387072,E,B,B,A,B,16.12694297360614,1
Homosexual,95,C,A,-68.9450460194829,57.19978866006201,E,A,C,B,E,43.732662080232,0
Heterosexual,57,D,A,124.13175894516475,63.765416963475964,B,D,D,D,B,-145.8169052748175,0
Homosexual,72,D,A,179.93193980358419,22.772226481311346,D,A,C,C,E,36.613682625421085,0
Homosexual,25,D,E,12.374290195259734,-294.46801791679053,B,D,D,C,E,6.529426905703472,0
Bisexual,78,E,A,83.76975631640309,62.7680542285443,C,E,C,D,A,2.3573232281241725,0
Bisexual,74,B,B,82.24614162184454,-9.010882336710315,E,C,B,C,E,-50.892312933504925,1
Other,87,D,C,-7.951690155899409,18.85742783774734,A,B,B,E,B,7.594931208056761,0
Homosexual,52,D,D,-148.60180739197497,-69.48962899562878,C,D,A,B,C,-21.335323283772485,1
Heterosexual,98,C,E,-133.21777854767996,-35.1999146470895,E,E,B,A,D,-26.695174398297798,0
Bisexual,52,C,C,-75.68036377945144,-45.36101066968679,C,C,A,E,D,40.83902393685918,0
Bisexual,22,B,A,96.44690797254559,-84.73213847802408,C,D,D,E,B,116.88740550840207,0
Bisexual,87,D,D,82.43999371236809,-31.714169776371442,E,B,E,B,C,230.69731732278746,0
Bisexual,50,C,E,10.408122901564608,-114.43596566652916,E,B,B,A,A,202.40933312540537,1
Bisexual,93,D,D,117.644638716669,-99.53695836857322,B,A,D,B,E,126.81948287487772,0
Homosexual,23,A,C,-100.30054922845204,31.38309684610424,D,A,C,C,C,71.31239621890548,1
Bisexual,61,E,E,-76.66782696182487,-0.8297054346295324,B,D,D,C,A,6.748782892714707,0
Heterosexual,85,E,A,-142.40854010146114,-19.130306205838878,A,E,E,C,A,-143.28719941909958,0
Other,83,B,E,-83.22292640293338,-48.529449162636574,B,D,E,A,D,-23.115848413402095,0
Heterosexual,56,E,B,23.514290816600468,153.213377146951,B,E,A,C,E,188.4344376045885,1
Bisexual,83,E,C,-148.10751293855103,-70.31596211395372,C,D,E,B,A,-26.8806007594685,0
Bisexual,57,D,A,-46.15183829927035,-5.183104928575553,D,B,B,A,E,-224.14877578893896,0
Homosexual,37,D,D,-43.28914439986862,129.32321417698537,B,A,D,E,E,131.35404695524662,1
Heterosexual,44,C,D,-16.76653669958729,-66.89949557696266,D,C,D,A,B,253.46901853919667,1
Heterosexual,21,E,D,-85.18998890092122,-96.16973664451905,B,D,C,C,D,105.05556319357765,0
Heterosexual,67,E,C,-154.21475729789555,-258.696100131721,C,E,E,E,A,-105.96731962658068,0
Heterosexual,72,A,D,-24.85256574612289,-10.835356155240756,A,E,D,B,B,-40.47690300165755,0
Bisexual,65,C,B,-101.40977019886111,-26.563159235064422,C,E,B,C,B,161.77650503398485,0
Other,86,B,C,7.980087223244649,52.80558654244037,B,C,C,C,E,-8.34812963377395,1
Homosexual,41,A,C,94.01553995523733,-52.79392366835158,D,C,B,C,B,-69.51976127646763,1
Bisexual,56,C,A,-61.070882298978624,32.059081778406664,A,E,A,E,A,-23.48137709626236,1
Bisexual,22,A,D,-154.71716554184593,-34.11468417670579,A,E,E,A,C,-2.5684235957157737,0
Homosexual,55,B,B,151.09634162861795,-228.72715081402347,D,B,B,A,E,8.304841117953291,1
Bisexual,91,B,B,20.219965205151805,65.02725051776163,E,C,E,D,D,-121.21326223334898,0
Other,69,B,C,-7.570943395536683,-7.249666843908972,C,D,E,A,C,76.13272940853886,0
Other,62,A,E,-0.8186673245092988,-87.7335356995733,B,A,B,E,D,-41.937327550117516,0
Bisexual,39,E,C,1.485279237006879,-60.16865071520407,B,C,C,E,A,-105.61873869451941,0
Heterosexual,26,D,E,3.806062006551198,-48.260591159269225,E,E,B,D,B,84.38867498063323,1
Bisexual,45,E,E,-111.91530554236103,42.44780110503834,C,E,B,C,D,-38.63856912893057,1
Bisexual,84,D,B,-61.302782520262,168.7294799276696,C,E,D,E,D,-135.9761591507579,0
Heterosexual,71,D,B,13.129980598739118,-115.71897259932085,C,A,E,D,A,-103.360951470873,1
Other,51,C,A,-24.77518353681083,-39.31218736792806,B,D,D,B,D,3.226321570599904,0
Homosexual,94,C,A,-174.20711076381843,-85.30235505633448,C,D,C,D,E,-18.110363699390817,0
Homosexual,32,C,B,-38.58411937418153,73.77447228845837,B,D,B,B,D,-71.91151829996537,0
Other,38,C,C,217.0946271159147,46.0236740832717,A,C,C,A,C,99.89887016829442,1
Heterosexual,55,C,D,78.1377908107943,-25.404096026733054,D,A,E,E,C,-126.2834646656602,1
Heterosexual,46,B,E,-80.36929147983277,213.34300175450363,C,E,C,E,E,-88.10749917085113,1
Heterosexual,57,E,D,-35.37863274433742,97.85538314478977,A,D,B,C,D,42.36713008106585,1
Heterosexual,53,E,A,113.26049621896155,24.504164050783697,A,D,E,A,A,87.2369685474592,0
Bisexual,81,C,C,-21.32696206436885,-86.72714590494287,B,B,A,E,A,73.23972152987996,1
Heterosexual,62,A,B,140.49383055157213,85.76203678066926,A,C,A,C,A,185.95871982533058,0
Homosexual,21,E,A,53.97459298243194,-144.8252372648042,C,D,C,C,C,77.98543233544194,0
Homosexual,85,A,B,158.7858014036871,-110.07761837231863,B,C,B,C,C,105.77368428879326,0
Other,42,E,D,-175.9722049840338,97.53509814757084,C,C,D,D,B,-118.68729013808516,0
Heterosexual,88,B,B,75.21083311299448,-23.777311791628865,E,E,B,E,A,57.58496311666222,1
Bisexual,39,E,B,74.68079464612745,-56.64244067603633,E,D,E,A,D,101.10679769467939,0
Homosexual,83,C,B,174.4573192205836,45.10547752669167,B,A,E,A,A,6.968747588968846,1
Homosexual,85,B,B,-91.64606682535357,-89.75597444606419,A,C,D,B,A,99.27831945944318,0
Homosexual,44,C,E,-21.369325133285,-130.14967239880477,C,D,C,C,B,-67.61569652877625,0
Homosexual,60,E,A,183.60678533063975,37.79610618613606,B,D,A,E,A,8.598104531243212,1
Bisexual,95,E,A,69.68510782254181,-47.61056201221036,B,A,E,E,D,103.28425770872033,1
Other,73,D,A,-116.72191470448357,-110.21581339205468,D,B,B,E,D,151.42472960045663,0
Homosexual,57,C,A,-217.15898484540836,68.5495058932712,C,B,B,B,E,248.55644067867183,0
Homosexual,83,B,C,0.14396688045917805,5.370846919285611,E,E,B,A,D,37.318916897972876,0
Homosexual,51,E,E,-91.89693190063906,89.76440351203425,A,E,A,C,A,-81.59471732223331,1
Other,49,B,D,63.318257360143996,156.05197605541898,E,D,E,E,C,-53.87971210950029,1
Homosexual,84,D,E,27.288966002876624,-113.11576310670478,E,C,B,C,B,45.52367740579661,0
Other,66,B,E,56.086911140378824,-81.6652112762888,C,C,A,D,C,-54.90089964251265,1
Bisexual,61,E,A,30.24446516540037,80.77565931854988,A,D,E,E,A,62.34752863810098,0
Homosexual,30,B,B,59.25982371386617,50.570821569305934,B,A,C,B,E,-15.281656754773145,1
Homosexual,96,E,B,-71.1784635654834,12.112406425056793,B,B,D,D,A,38.33292405897378,1
Bisexual,84,B,D,96.97059346218511,131.55875852918396,B,E,B,B,B,1.4675463450542774,1
Heterosexual,99,D,B,-68.49425242026544,-77.3434407909786,A,D,E,C,C,-37.93958365571291,1
Bisexual,51,C,B,-141.78722922314145,-86.18361872190117,D,B,A,C,B,-105.85764882062566,0
Homosexual,37,D,B,46.963353690542384,108.76239978434864,E,D,C,C,D,-50.339360697104006,0
Heterosexual,94,B,E,37.32282197795141,-104.72255360361777,B,C,C,C,A,33.6119882031147,1
Homosexual,58,D,E,-185.28397898500876,70.9776898177735,A,C,B,D,B,-93.8495120006697,1
Heterosexual,32,A,A,107.0445939498009,-9.171056231040902,B,A,D,A,D,-13.352040414489135,0
Heterosexual,44,E,A,-68.75034421021797,-26.036800466493702,B,D,D,E,E,-114.74998704683857,0
Homosexual,52,A,C,-53.42357411731048,2.1270330421073402,C,A,D,A,E,169.58102967125984,0
Heterosexual,63,D,A,53.8010066710479,-129.74607135353793,E,A,D,B,B,-28.031041786558664,1
Bisexual,67,C,C,165.29227500065974,154.40711856301755,D,D,E,D,E,36.97244537118593,1
Heterosexual,69,A,A,-85.6167916040319,201.28519724028214,E,D,C,B,C,-119.51082961286754,1
Bisexual,42,A,C,21.67693210338139,-9.522831676796471,B,D,B,B,E,-149.7786395233096,0
Bisexual,76,E,A,33.94380968997232,199.84850774766383,A,B,A,C,A,-46.966681973909374,1
Homosexual,43,D,E,-66.32154257930216,28.759554954506676,B,E,D,D,E,-125.23169077731266,0
Bisexual,90,B,E,19.941517214185804,86.64723432784754,E,D,C,C,C,-194.3344965359089,1
Other,76,A,B,125.08290443418026,-31.30338637445264,A,D,D,E,E,108.03635624623176,1
Other,58,A,C,-61.039678368589904,25.96288757472392,B,C,D,D,E,72.98368317216425,0
Heterosexual,29,D,D,-11.202125480020884,-71.18764430557106,D,D,E,B,D,-7.385983780040864,1
Bisexual,64,C,C,-14.981988243158407,-16.86902151380271,E,C,E,A,B,173.70442481638835,0
Homosexual,56,E,D,-96.5957890515586,-106.70099089546837,E,C,C,A,E,-29.844580610976085,1
Homosexual,40,E,E,-50.01700207774419,62.504027678488164,A,B,B,D,C,4.841223741813522,0
Heterosexual,73,E,C,8.786815816979827,67.40715041984976,D,B,A,B,C,-158.86297161034017,0
Heterosexual,53,A,B,127.67126351922866,-57.943541855884405,E,E,C,B,D,40.195997495360785,0
Bisexual,89,B,E,27.32430801448994,1.7079150359011979,E,B,E,A,C,-130.98192036457482,0
Heterosexual,69,E,D,-77.53632638818671,-0.15982955586733963,C,B,B,A,D,8.851500019301177,1
Heterosexual,58,B,C,99.71667372659138,35.59988271289818,D,A,C,A,C,24.6823861564841,0
Homosexual,91,C,C,36.0825022533414,155.30902637074706,B,C,E,B,A,7.612330585844129,0
Bisexual,68,E,B,-13.791206372862721,170.2418535060242,B,A,B,C,B,66.22628965054844,0
Bisexual,26,B,B,155.56984296825655,74.1202986094292,C,C,C,E,A,-51.63853685625915,1
