military,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Veteran,51-65,E,-264.67082619052803,D,-77.11836692236879,B,79.36472401265148,-27.705669472821658,64.12121141600518,-11.354385137845522,-50.265935745174296,163.07302705011645,144.88215037135845,E,180.036269808255,123.00224980188155,91.72045022141126,D,D,100.27669121229417,0
No,36-50,B,2.4657319274198946,E,-34.218322830378916,C,-199.68992952796958,135.83315400200004,62.878848286203215,-57.72046355619206,-241.9207206779507,6.216147291527677,22.400918599287102,C,45.79285494871745,134.5464711070202,272.1943599181077,A,A,30.346360203976317,1
Yes,65+,D,6.7832140529456035,A,-197.4048111136229,A,108.59221430217059,-89.67004919683454,-62.42979308341826,62.52104888068799,31.884972528385074,-127.36151359367132,-113.20465961736123,B,142.1486708835848,1.7597678422706775,17.1593381874186,A,B,-147.49081544699948,1
Non-Veteran,65+,A,-43.105727687019154,A,36.402547935496706,D,131.8760986812029,-131.93044349458975,40.09607956181975,-222.0528229477406,-16.213756747360705,-1.2914312442638214,-77.40181184404574,D,79.20067553237142,120.4300938573032,-117.23900608152624,E,E,-10.392705293062619,0
Non-Veteran,65+,C,-173.64355075905095,A,57.366023203723856,D,25.00678157984868,-86.62085409379853,-10.9479129659701,-174.88968123291812,109.419473373771,190.59574348219948,42.310015645285674,C,79.11568808379431,-49.59364824033038,143.8529061038319,E,B,-32.22923470313571,1
Yes,36-50,C,5.003713096694646,C,-79.3587858842795,E,6.604500379337138,-11.49888899342099,-23.126180287659892,-96.68086275538774,108.59249816836349,102.72808925771257,-3.612486757168994,C,-133.7555911821668,49.90488450997114,-121.180390263347,D,E,-93.82303098434514,1
Yes,51-65,C,34.12646503885187,B,66.53250297376593,B,-49.85151452306212,-33.066268970819415,78.69550860105574,34.85654138580917,97.03618715731847,109.04787556683688,51.691065889705015,A,121.24255090292857,-39.47807340517808,-44.88216029222821,B,D,142.07426976397622,1
No,26-35,C,51.48003135464803,C,-17.284716298547913,A,-30.49289323294105,43.656350426833654,-44.696295305963886,-139.7258756231922,-98.15398709147266,-6.420490667130483,89.34578856030701,B,31.09149453351712,-52.27778083180512,-67.99763777867243,D,D,22.274969923096027,0
No,65+,A,38.05111547217712,E,-226.07369788519046,E,-0.5379395888275404,-55.53450289530374,-79.14468585035652,-218.1795024329709,-47.688662783337904,-153.99018900792254,-81.61566890606937,E,101.44194245278094,-9.837469879389381,38.586973751509284,C,E,-2.397702813872657,0
Yes,18-25,C,0.015761346393053897,C,54.863855211226785,A,111.28328306245817,-82.68507014493464,-306.4184082956465,-101.70561409779135,99.35832542231144,44.29109203691692,98.25675934235053,E,-58.39605725936271,-83.24787145535412,-71.61020204313621,C,D,84.21389687638438,1
No,36-50,A,110.44331946352423,A,-42.25266561566515,D,-4.723517715229478,77.3594164762208,144.79122426874937,186.60130299103704,-124.39589867021104,-147.450142566294,-23.55541834919516,B,53.823158431124284,-97.2872049614174,33.18474319714059,B,A,4.7890524217165815,0
No,65+,D,73.51623757293817,A,-37.15996104891833,B,196.33438208474658,13.116813073117296,11.927112205769918,19.700540919334976,80.37001567573114,54.42273702626977,82.36721463870418,A,-71.5852547662786,-57.30493129163177,68.7867673949824,E,A,6.305743524654112,0
Yes,65+,A,-7.183661928081076,E,-146.43817260175166,E,45.42970213090253,17.673590647037763,-17.034200831712333,57.866460354136336,-182.06740042330384,-38.77339946871851,159.67474778766532,C,-2.3007529340320287,111.53724087195307,25.954578849413302,C,A,-85.92700595005263,1
Yes,51-65,D,69.15405756122799,C,188.09723322237252,A,28.563537658263094,38.139850957022766,82.94505988440122,-62.5254857562939,41.06067785168817,-113.79706048639878,154.02611878693082,D,-11.932167152837426,-124.52564548735974,-94.45282427284396,D,B,-160.14701242307444,1
No,18-25,E,-75.42153150344045,E,57.85280406364236,B,-23.764312387145377,33.95877480811016,91.46448902067876,62.25339274221988,-142.1485049605824,24.154199174605786,-29.687431653474043,A,-8.485306831314421,210.21768580037167,-191.44397673638505,E,A,-103.64893286169226,1
No,18-25,E,128.07718618986075,E,79.67364653438437,D,-294.4880510871001,-3.74726491683658,129.61841958398978,165.2256620743819,4.541357351926734,164.4799787744135,69.68520204732246,D,-43.14906124704199,-110.55724558243499,19.023018487034708,C,C,201.15663636137273,0
Non-Veteran,26-35,B,-16.447561967101063,B,103.90233929173998,E,-80.22257965672401,-33.97352004435364,-2.1123578737422366,-21.907778326539084,92.09914374255895,-12.063323727511694,27.82093073027463,D,161.90506752461184,35.72143107593035,111.93993697372721,C,A,-31.03572156836677,0
Veteran,26-35,B,11.502882057537828,A,112.47344185226007,D,-76.85640804032342,-21.601224938711265,19.662040648896863,32.12521979599415,0.12114879633844154,32.69488416773121,146.6135761934961,D,35.04208942258739,-52.042603381839925,-50.46004008549563,D,E,46.25363442573958,1
Non-Veteran,51-65,E,-117.82449965747041,B,241.13239230735414,B,2.8796652821088946,47.525263231293266,33.224861039891785,-51.87554674007618,-11.536833544932351,-97.95631870043695,67.80575461404659,A,54.1736780075116,-47.74397070258663,29.846177938057387,C,C,-126.0442897884309,0
No,65+,B,-30.052995717854504,C,116.86351318769593,B,175.88564628887997,45.91582606254713,-38.97404357315268,94.85886352354737,48.36593099449,24.662804973323478,-39.95974506827916,E,-83.97557031783249,6.6090703329575575,-73.51232661093803,C,A,6.909044273562505,1
Veteran,65+,A,-83.16649881871979,E,-216.83988900340802,C,-98.31804718841965,95.59874814545644,21.296114745787957,53.5964578879642,33.62069720952505,-31.055266944312798,-59.20082537502061,D,74.18075244581458,140.42424986236165,-26.42450311425132,B,D,86.45795873862387,1
No,36-50,B,-112.77307048809459,C,30.129949413205487,E,-78.8909807805237,-75.68743503894773,31.908825765174036,-4.554764655548581,24.699128589986337,-106.77189491694375,-57.42325177631174,D,48.22103002340496,149.21222604764245,-11.17013344368226,A,A,100.2005311918321,1
Veteran,26-35,A,86.91394073744763,C,193.09277781798465,C,102.96968400274761,140.09095348705918,4.272923854027113,129.27745759013288,-53.252148383796126,-14.963930084704563,-35.7598220032477,B,18.381205551976578,-101.34503581173303,-5.3807586371316996,A,A,119.00541279316883,0
Veteran,18-25,E,-151.56975061764203,E,-158.25323319755677,B,115.41014051065308,20.90712299189203,-96.19138223823221,-83.03631369927386,-38.60268234716611,131.29498655633205,-0.7755838554774731,D,47.76178704568726,20.048003612280443,-66.50147570587083,E,A,227.32575948018496,0
Veteran,18-25,A,160.29517861861515,A,-26.77219341057241,E,85.69463167883421,-99.18975264707188,24.987803298648704,22.013347733525816,48.07785282104972,-51.97242555418799,88.16467464142089,B,-112.74177092552759,58.10822062553373,54.85607424918844,C,C,111.83113393866626,0
Veteran,36-50,B,-180.92237852882448,D,-97.0525403171142,E,192.30671468827998,-41.49777108806417,-42.87762750571509,-23.869141339219873,102.27484096659411,-22.25715642150437,22.030028558313887,E,125.26017841282422,-54.25320305234015,-12.16510112413643,B,E,-140.72621451063569,1
Veteran,65+,E,106.32066806561123,C,-81.58408922895816,C,58.09164178711238,162.26008261834707,-1.6835404377195262,9.462992678527087,-91.52212578424911,45.913652601356745,35.90853739854729,C,-28.248751615835005,-59.583793580050106,40.4549030234904,D,E,-77.4499294820852,1
No,36-50,A,218.3867460648868,C,-123.15455860125542,C,11.235520166587246,1.9892266530195317,63.10417956155455,-122.92151170016865,7.145783850558132,-36.416770382781095,-12.162217180842024,E,58.2597309162416,121.91901172317787,110.5513731767552,B,C,-154.30123333743643,1
No,18-25,C,-48.858275387246024,B,19.984864586997066,D,72.84903002899054,51.07995646293399,99.35479259325626,181.9599911103525,-150.82775575403537,83.52798743330158,73.19302701409576,C,55.20897628435307,-163.22796806392094,32.157493254538046,B,B,41.4080277584768,0
Yes,51-65,B,-57.22419149753072,E,-11.2159525412508,E,-68.13329735844715,-106.77428380534646,8.528074253844462,76.61725192654863,-85.64120336235924,-114.6495634517772,13.504108746184942,A,27.90941081807537,229.40493674361693,237.4234747672312,A,A,-57.22837866390936,0
No,65+,C,49.524530431774124,E,134.6893492089256,D,-59.135096081729145,273.20168785877826,184.4519525945185,-23.902620129866282,-165.95328812745362,30.415195954400144,-173.5946164385621,C,122.39223138634165,-69.31696894839217,-67.66356301053791,D,E,13.787280668898024,1
No,26-35,B,-104.44936854599199,B,54.62029782290243,A,9.82546752192702,82.78115328243423,-25.581401932988374,-34.059784508771735,0.6313641389596745,-77.40981809331225,-76.31455041881227,C,-58.19003435816781,-27.92615512668119,-5.265281178471852,D,E,14.78123116140631,1
Veteran,18-25,C,99.561733980288,E,-59.57314743739603,B,102.28569630090627,-53.53492359020101,145.6211731185958,28.49124515427961,6.094712485001622,60.89949647962947,159.2678842752281,A,-133.39344457527818,42.64608000966207,36.698549228186735,B,A,-69.89588378546229,0
No,65+,A,101.01986004438011,A,114.97920923710564,A,-15.803375528762404,75.62654860319505,-25.948636789123196,199.16553706681628,-3.5892175715815844,-35.41159812090078,49.49030583897142,E,-32.39482944657854,19.390462301171233,-10.54571945078243,E,A,-178.73128735318454,1
Non-Veteran,65+,B,-203.83236232709484,E,12.847861322528853,A,-19.885829322711395,11.018662334264667,-112.1738869487474,16.83346243165834,-53.27186745434239,132.73014824204935,-45.42855748333176,D,-38.554108425235015,-187.27829631446633,-88.36662749410739,C,C,-49.439160461252065,1
Yes,26-35,B,139.24615259265082,D,-177.36155864957263,A,29.529047847445987,-98.91162044803939,-297.15260837097924,93.61438335418187,-33.24174089779442,17.142698036753647,5.0435418719157665,D,-109.53608328994713,108.69777546011316,-86.74876691652057,C,E,173.97755071721627,1
Veteran,36-50,E,156.38883323252895,E,-154.79327927357494,A,-1.2437461740085138,-61.004660156134925,107.41502186723311,116.78499465562851,10.328216130882657,38.08127689711079,94.33684678421884,A,-23.46652631016248,99.05510898885925,60.778453792912565,D,C,-4.203439100436063,1
Non-Veteran,26-35,E,-24.387495325818207,E,133.52674428971804,E,74.87900318821008,97.28502179987201,-62.15533322850265,121.71007698975762,-10.194904972473799,152.51852860135637,-229.69872582283085,B,31.381713180444915,19.670978108822613,-107.30504091422195,B,B,-74.35836274983893,0
Yes,36-50,C,198.31020182565712,B,47.89304334832878,E,138.51148083449715,133.0249149965099,-79.10312513860819,14.83472173617806,12.015386799445993,16.222976124088103,-131.1521859627714,E,-204.75968599045044,18.18302754221111,-45.869352714294806,E,D,-10.65535467412025,1
Yes,18-25,A,-122.27092615811065,A,-152.8774995491715,D,82.2921148051201,74.60953686777742,-38.357596112342165,-26.022475713486156,260.5291907261926,-32.075761408909514,-134.95621532988366,E,93.90059743193217,8.180221216617381,-159.26564968840836,A,E,162.6242311578921,0
Veteran,65+,E,-114.02234535349886,A,33.501233734167116,E,-4.7718988361209895,28.52482101228481,-61.85221145688375,-182.89090266890338,107.81665861444108,-129.44171357420498,-138.49817053115635,A,65.50394086369535,215.3669115351093,27.00976604693679,A,B,94.20323380454285,1
Yes,65+,C,-83.93964486520417,A,-10.050707735528826,E,103.00888090149769,49.05556579000005,-43.09273801820218,115.4048672879492,-237.27521235255756,-65.0137446536177,-13.558663497381854,E,-14.385499035747495,-39.335499137392624,-71.05418603846825,E,C,-60.96367250969282,1
No,36-50,D,-55.76416164695489,B,-95.2168792814319,C,-126.67407446023154,-206.51168757696271,-76.38313965958064,-3.5223662345882056,-62.28877990495655,-180.30051477847275,-127.52106629336382,C,81.7238003692794,-141.27636880175623,38.59441879227788,C,D,78.329060537173,0
Non-Veteran,26-35,B,152.5411251117229,C,-30.197515551651875,C,84.52558965359066,37.04957821054209,-6.154566017797629,63.66632088448447,59.11305685092603,104.54238950756938,0.15935570363449592,A,47.448683188006854,64.27605910662044,104.36619244938218,C,E,61.89027604022853,1
No,18-25,C,80.21838424868871,E,-42.12611806306412,B,-0.6712277734615688,40.954354655171564,38.58997738491528,-93.95437202802572,30.736576934654742,144.82115947093337,-113.55805693022573,E,-176.39265214114275,-112.73997650626231,-65.48573526292977,D,E,108.14023914636692,1
Yes,18-25,E,179.18991244945707,C,10.10465079725465,E,41.8613329871534,-74.34095541125365,97.29893763478334,7.06669988946352,-37.61630425697074,65.0243715474457,47.19173463778393,A,98.60703104086305,-124.46942768143812,44.028732105800174,D,E,-54.72439207101563,1
Non-Veteran,51-65,C,84.92318693046627,C,-181.97434580555372,B,144.04772551431574,-6.570103889808955,3.5756056599664006,139.1063615097743,-7.5614383175533835,-7.186940697717226,-53.134306437217205,D,-7.0315235487163275,-121.18327658632863,171.81844464753559,D,C,8.10294836852891,1
Non-Veteran,18-25,C,-30.053168427365534,C,-193.9357194603088,A,73.12333899203463,43.88624901541397,-121.30225720939143,2.720730860893226,-62.54881103950692,-68.70818944313288,29.810695457096394,D,-101.01221448176685,-65.12520357556389,-34.006602100615254,A,A,-44.63884989388529,0
Veteran,65+,C,70.61126241913261,B,43.42865732508887,A,-17.300171739536403,145.36380100518826,139.1864996632866,175.40838051435523,174.57027106239025,-145.72563152927972,-27.18144284410749,D,-111.94070567142282,-90.87445366533858,108.2743063287928,A,B,-158.56799147023517,1
Veteran,36-50,B,-45.882815372019294,E,88.39629711436788,D,-13.48380603341841,69.50317100599938,114.52386963303998,-5.6436719856365665,-144.32990366987238,190.35323663131672,1.042304767674407,B,160.16691272046114,15.438118942242616,104.26627760856093,E,A,-4.605027080132664,1
No,51-65,C,57.63449723120687,E,101.3353046733202,B,88.87206558695152,-210.31811398361992,34.396782546841195,-108.45877283707124,-83.5424718295388,-9.999807273300686,149.89877082062966,A,27.911453701263973,-172.046615085793,89.02407639319154,E,B,17.435173470535297,0
Veteran,18-25,E,68.18175347671978,A,-3.83306151119895,D,-12.280905806668606,142.3366773018545,64.45900214511033,62.78829847099436,83.12406090055126,-164.3736740598897,110.3282712446982,D,89.05394699974475,-154.0118638631134,-13.3990714573793,D,C,-80.45252037989002,1
Non-Veteran,18-25,D,-15.015251489385722,B,-7.614412279546362,E,-156.3625336302647,-242.91759355694828,-47.62771217942126,166.26907174411235,-110.46079717338462,143.77810620614017,-149.55655657339736,D,-75.93363716996323,38.975152502147004,79.26606876485403,B,C,186.49707434574944,0
No,65+,E,37.314424938200936,D,62.19621113950203,A,-46.599064224499124,-76.64290888952901,-43.28074108924385,166.28860564998476,-24.225093897268614,28.371317478238932,2.812064948379276,D,31.86421664566242,39.710925265407205,10.305423401321812,A,D,11.80482032812298,1
No,18-25,C,122.19597937738558,B,77.05605686558337,D,3.3896557766741844,-181.39489750744323,-57.808902099988536,118.32267784718657,19.93867503362606,-22.710919135538834,91.51102024627697,E,-32.17940972262247,-30.219189437739896,106.26257482480486,B,E,-12.074992821603729,0
No,18-25,B,7.986676078560906,D,-25.527709842951964,B,59.40794872232392,72.00834545577459,-192.02048936342723,-58.7015173459152,22.069718604388143,-76.02902666734069,57.664081234878765,D,12.370762440062547,-136.5563695296579,-175.15462524525302,D,A,-95.39314038147661,1
Veteran,65+,A,43.72367848935479,D,11.797659718273595,C,-15.627395777979473,8.407506522234021,147.77606827703792,-162.4636065064164,-39.34658015606474,-18.409114077332195,159.24418735432718,D,105.72685337167817,38.98206743372642,-81.52685817971864,C,A,-107.45936647018605,0
Non-Veteran,65+,B,50.8709317520754,A,-78.17130525753602,B,100.79585328549689,-27.968619167606235,-12.531129938143106,11.695591369069442,59.72785511373365,-33.40734584889054,-28.64356150937162,E,25.091918136960278,51.37779117006368,-9.538305136245029,D,C,100.47490505523413,0
Veteran,51-65,B,82.04614714003758,C,-14.402907713893867,D,141.03896646683725,-86.51659061028079,57.37928692832226,-141.64134939913382,113.7366636407301,-157.77530749669285,-11.826498644318994,B,-34.205141256504746,119.29545455140078,188.24856437839335,D,A,-104.31682908442488,0
No,65+,D,110.65501285400114,D,-148.27223100138121,E,58.15477176019003,-66.29959375996752,125.79403050562121,60.14809508717494,-72.3500384855608,81.34105662841293,32.89054960853181,B,-148.42051038280442,107.13447012567289,25.6583407132729,D,A,58.177182253248674,0
No,18-25,A,-40.11213897699567,D,3.332320887006954,E,-92.59129169135086,12.495310697618082,15.137538025078351,-1.0001786195649247,-52.79641592470659,7.499491780166623,-229.77571330987746,E,-111.71867083803252,144.84399704662272,101.52797838126482,B,E,15.374912486610388,0
Non-Veteran,18-25,D,106.9666003353527,E,46.61356873943986,C,156.1746731665575,-83.85659274877281,25.569528009078123,43.91789599370847,3.2664892244759125,-40.55974723371452,133.72935683982456,C,-78.9709333135738,61.11224071122524,14.050979784100104,B,A,102.3795970590011,0
