veteran,civil_status,age_range,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Yes,Single,26-35,Christian,E,E,-116.71850454666956,-107.67061161963174,C,-48.11523122370716,D,A,D,C,1
No,Divorced,36-50,Christian,A,A,64.23968500224004,1.2928150389946935,B,-162.8278828400443,A,E,E,C,1
Non-Veteran,Widowed,65+,Jewish,E,C,-6.326073796671659,-0.1342153237504388,D,47.17246773002708,B,A,A,A,0
No,Divorced,26-35,Jewish,C,C,-164.26926179218017,-78.59931599880514,A,8.399885102134066,B,D,D,B,0
Non-Veteran,Widowed,18-25,Muslim,B,C,-111.31306027606502,-15.178890741852848,E,-106.3488759157697,B,C,A,A,0
Yes,Single,36-50,Other,E,D,-67.6836991107794,55.99012141968185,B,28.39577297960401,D,D,D,C,1
Yes,Single,18-25,Muslim,E,A,67.9857940336197,101.2358151869685,C,34.23322716256368,E,D,C,D,0
No,Divorced,18-25,None,B,C,-41.81409961742356,106.71084802435786,C,25.19112268549674,B,D,A,E,1
Yes,Divorced,51-65,Jewish,A,A,-220.0961090461846,2.998981442941074,D,-91.86263565396955,E,D,C,D,0
Non-Veteran,Single,51-65,Jewish,C,C,-34.64173580238443,-27.30121716979611,B,79.00190274063418,C,A,D,C,0
No,Widowed,36-50,Hindu,D,C,199.93978452350132,-58.75438180731055,A,-143.6118906444453,C,E,D,C,1
Veteran,Divorced,26-35,Christian,C,E,47.29597286605782,165.1155204243189,E,-201.05022357304162,C,E,D,A,0
Non-Veteran,Single,26-35,Muslim,B,C,3.0811786688771523,-118.73736620136337,E,125.46097770771456,C,D,E,C,0
Yes,Single,18-25,Hindu,A,A,-146.22754693746208,75.15360101966121,D,-88.0655696681857,A,E,E,A,0
Veteran,Divorced,36-50,Other,D,C,-144.95480616721562,-189.28734920935722,E,-38.854339381086234,C,B,B,A,1
No,Divorced,36-50,Other,D,D,-8.308805357928389,-59.075943445322224,A,7.316315993099947,A,D,E,B,1
No,Married,65+,Other,B,B,-113.80136396401059,116.24261677309458,D,-99.11243902530131,A,E,D,B,1
Non-Veteran,Divorced,65+,Other,A,A,-50.52083310840343,44.11720845260256,B,46.75804477914493,C,D,D,E,0
Veteran,Single,65+,Jewish,C,D,10.490125243804385,6.96758127101291,D,-13.041292807406963,B,E,E,A,1
Yes,Married,18-25,Buddhist,A,A,-157.3849279980416,-4.569238266256377,C,-60.01277573260564,D,E,E,A,1
Veteran,Divorced,65+,Buddhist,C,C,-20.82811388527837,171.93242321954472,C,121.05153705393215,C,E,E,D,0
Non-Veteran,Divorced,51-65,Muslim,C,B,18.264107274650385,32.88628999468084,A,20.396367355581507,B,D,E,C,1
No,Divorced,18-25,None,C,D,-144.72246068221756,-31.421282513230498,E,60.70458467435815,E,C,E,D,1
Veteran,Married,51-65,Muslim,B,D,68.70611625295246,14.64091665189342,B,-30.217560966839223,B,E,B,E,1
Non-Veteran,Divorced,26-35,Hindu,A,E,121.08021037550942,54.994339759257386,B,-192.40843795156522,D,E,B,B,1
Veteran,Married,18-25,Buddhist,D,B,-74.50951243564062,26.137494073015866,A,4.947904948421787,A,C,A,A,1
No,Divorced,65+,Hindu,D,C,154.8319536790226,101.40058071671653,E,-87.1393372421163,E,A,A,C,1
Veteran,Married,26-35,None,A,D,90.60376160838594,139.2807922440402,D,10.771770822569856,C,C,B,E,0
No,Single,26-35,Christian,E,B,-58.30008824143705,-90.40765795409513,D,-157.29618902047412,A,A,B,C,1
Non-Veteran,Single,26-35,Christian,E,D,29.235591280565878,-18.834260198171762,C,8.325350539818121,B,B,A,A,1
No,Divorced,18-25,Jewish,D,C,16.270811494480803,-29.467801207135185,C,-24.51928152457617,D,B,D,D,1
Veteran,Single,18-25,None,B,D,-7.053100653696543,67.1625055399024,B,37.16313060172262,E,D,B,D,1
No,Married,18-25,None,C,C,-103.51477682369357,-35.35459370800263,E,-213.8981701787791,B,E,E,E,1
Veteran,Married,26-35,Buddhist,D,B,56.803117407196424,-127.06575625274448,E,15.376686401948605,A,D,C,E,1
Yes,Widowed,36-50,Christian,D,C,32.33273793832465,231.0405093203193,E,-3.0855463085778725,E,B,C,D,1
Yes,Divorced,51-65,Other,C,B,-92.10174708746457,-54.12493559732244,A,-91.46807422322824,A,D,D,B,1
Non-Veteran,Divorced,65+,Buddhist,C,D,60.48330369268693,9.872248895975714,D,66.7994665952601,E,D,D,C,1
Yes,Married,18-25,Christian,B,B,-38.10102951906262,-38.90154481822627,D,-50.27259735295635,C,A,E,C,0
Veteran,Widowed,26-35,Jewish,C,A,83.46421489708253,-45.01048884200963,A,68.74207873296648,C,C,C,D,0
No,Divorced,51-65,Other,D,E,11.770915397751853,-64.45788138114192,A,-45.64658055596406,A,C,A,D,1
Yes,Widowed,36-50,Christian,B,E,-15.04897204722685,124.87089229141448,E,-2.6626514255989653,A,E,A,A,1
Non-Veteran,Single,65+,Jewish,C,A,43.18750086203938,54.878276948036955,C,-204.28080718217436,E,B,E,B,0
No,Married,36-50,Muslim,B,B,-76.53196901077476,-17.68624122711104,B,4.325210961086152,A,E,E,E,1
Non-Veteran,Single,18-25,Christian,D,C,-44.617075344748216,17.106269009397877,E,-244.13016021264139,E,B,D,E,1
Veteran,Divorced,51-65,Christian,D,C,-72.42506218281781,-27.919747111213262,A,52.36873788487437,D,E,D,A,0
Yes,Divorced,18-25,Hindu,A,C,-53.605337665196316,138.7123308997382,C,-86.58535326672914,B,A,C,E,0
Yes,Single,51-65,Buddhist,C,D,100.32917518822934,-35.35273718664971,B,-91.46287299083158,E,D,C,B,1
Non-Veteran,Married,51-65,Buddhist,C,A,-51.95574930956081,-25.184065267426302,B,34.28285732045181,A,D,B,C,0
No,Married,26-35,Jewish,C,C,-137.10565540822267,99.0082644778039,A,5.97477917546243,C,B,C,D,0
Non-Veteran,Single,51-65,Buddhist,C,D,166.0005556672614,-87.01883431025608,E,-2.0094365138973767,C,D,C,C,1
No,Married,51-65,Other,C,B,-2.7858581576052535,158.08738355618885,A,-39.857352853599195,D,E,E,A,1
Non-Veteran,Married,26-35,Muslim,C,C,20.32008821010146,86.10674968175113,D,-68.46374866727936,D,E,E,A,1
No,Single,26-35,Muslim,E,B,-31.342263450882925,18.34148667321328,E,-81.33419679977234,E,C,A,A,0
Veteran,Widowed,36-50,Buddhist,E,C,-11.688571881573855,-268.2825899126666,E,14.93302480084711,A,E,B,D,0
No,Married,51-65,Christian,B,B,72.8509884479167,-2.4524324180311425,C,-178.436364700549,E,E,C,B,0
Yes,Married,51-65,Jewish,E,E,29.55806500000831,13.958210645111519,C,-84.77952330045795,A,A,B,D,1
Non-Veteran,Single,51-65,Muslim,B,E,33.484528527422995,169.68748265343834,B,-143.6281199952705,C,A,A,A,1
Veteran,Widowed,65+,Muslim,A,A,-53.28376429677954,-15.9596080514544,A,64.63743710581366,B,A,D,A,1
No,Widowed,51-65,Buddhist,E,B,41.1354671838059,88.51380364646579,E,-10.108121318277064,C,E,C,A,0
No,Widowed,26-35,Muslim,A,D,-47.049400110794394,102.62250740687413,D,26.636590293553013,D,A,D,D,1
Non-Veteran,Single,26-35,Jewish,B,D,201.32463827843603,36.57084441062658,A,68.2937649873987,D,B,E,C,0
Yes,Single,51-65,Buddhist,A,E,8.652143884119388,-119.41276988974145,C,45.09422962037856,E,D,B,B,1
Yes,Divorced,51-65,Other,A,A,-96.00311413092325,-150.1796848395597,E,-92.03640752981535,B,D,C,E,1
Veteran,Single,18-25,Muslim,C,E,-141.7883216217271,-4.096318610820216,A,-154.59890069103176,B,E,B,D,0
Yes,Married,65+,Muslim,C,D,34.71156547284911,-83.84362165053376,D,-96.12135031158694,D,E,C,C,1
Veteran,Divorced,51-65,Other,E,D,-69.26480738426154,88.57409502916006,A,-49.45579664760103,D,B,C,B,1
Yes,Single,36-50,Other,E,D,96.68787269937134,-12.877861331025912,E,92.33103425766402,C,C,E,C,0
No,Divorced,36-50,Buddhist,C,E,99.27743346691481,54.00733552936766,C,54.78601287167727,D,E,D,D,1
Non-Veteran,Divorced,65+,None,A,B,-97.82660750869582,-150.25564972499626,D,74.10626215892378,C,C,A,E,1
Veteran,Divorced,36-50,Christian,E,D,-76.83512009811064,-88.41227854345777,A,85.48858145619188,E,D,B,E,1
No,Single,65+,Hindu,D,E,-63.378398209218446,3.5807485506998824,A,155.7134326438274,A,A,A,E,0
Veteran,Married,26-35,None,E,B,-174.61731448529335,-23.002562257026725,A,37.592568108892145,B,C,E,B,0
Non-Veteran,Married,36-50,Other,E,E,18.26717341894001,-88.53208546870388,D,-106.62889869653156,C,A,E,A,0
Yes,Widowed,51-65,Hindu,D,D,23.76751737545515,24.035070181438098,A,110.8963545310223,B,E,A,A,1
Yes,Single,18-25,Other,A,B,37.61258374817563,-63.04131542902777,C,-76.91905649970691,C,D,A,D,0
Yes,Widowed,36-50,Christian,C,E,13.062406030382967,-10.221796521438666,C,91.95663137426484,B,A,D,A,0
Non-Veteran,Single,65+,None,B,E,36.61066601742643,14.012668846624637,D,166.5565424773468,C,A,C,C,1
Veteran,Divorced,26-35,Jewish,D,A,-39.20047330659103,-121.9221925920701,E,-91.59560218331342,C,C,E,A,1
No,Married,36-50,Buddhist,A,E,-4.399282007621417,-139.7668948292869,A,-15.481833343042545,B,D,C,E,0
Yes,Divorced,18-25,Jewish,C,C,9.67696247622562,-63.49714923747,B,14.131401679595973,C,E,C,D,0
Non-Veteran,Divorced,51-65,Other,A,D,-19.6601646361694,78.8933188995168,E,-105.20249693580193,E,B,D,B,0
No,Divorced,51-65,None,A,E,-23.268071342105102,-259.4228639175715,B,62.45547994867706,B,E,E,D,0
Veteran,Married,18-25,Other,D,B,-160.63824435323676,16.28379834788298,B,97.5861849630424,E,B,C,B,0
No,Single,51-65,None,E,C,-34.62822958470754,-37.223807658682816,A,114.9973963860768,E,C,D,C,1
Yes,Widowed,26-35,Hindu,E,A,52.569883940438025,-82.87936277863949,A,105.89560556656355,B,C,B,A,1
Yes,Divorced,18-25,Hindu,B,B,47.10284574157746,-44.68000144636303,A,92.2760990869362,B,E,D,D,0
No,Divorced,26-35,Jewish,B,E,0.11985878827691879,-26.071611836059606,D,58.30817674458052,B,E,B,E,0
Veteran,Widowed,65+,Christian,A,D,11.788790023710561,-37.0242188455265,A,70.4568609539738,C,B,A,E,0
Yes,Divorced,36-50,None,D,D,-34.14358119750845,-252.99256930815187,B,-120.85650732176319,A,C,D,A,0
Non-Veteran,Married,18-25,Muslim,C,B,-98.67654974281719,-82.50276378459623,A,-167.79260089278995,E,D,A,B,1
Non-Veteran,Divorced,65+,Christian,E,C,97.54961597848474,-133.03423637056608,E,45.56703032273025,C,D,D,B,1
Yes,Divorced,26-35,Other,A,D,136.03617079752038,46.947523005740585,A,116.03239021912934,A,D,B,C,1
No,Widowed,18-25,Christian,C,E,-169.36983601932673,151.60000124099824,D,100.89532499885495,A,E,E,B,1
No,Divorced,65+,Muslim,E,C,39.94740174994477,86.60378333845193,E,201.31243321660492,E,C,C,D,1
Veteran,Married,36-50,Christian,E,C,5.244018763798122,-12.087187840082612,B,-119.39063940514842,B,D,C,D,1
Non-Veteran,Single,26-35,Hindu,D,D,-94.28564096083313,47.58546944299174,C,4.165373404652758,E,B,A,A,0
No,Single,26-35,Other,B,B,-45.08813818362584,-127.19780717142343,A,56.42212154388282,E,B,A,C,0
Yes,Married,65+,Other,C,E,56.424664778241876,-74.3755153494673,D,-20.933749714430167,E,D,C,E,0
No,Divorced,18-25,Christian,D,D,-42.965902878345915,-15.652367916221161,C,34.416169593794464,A,D,A,B,0
Veteran,Divorced,36-50,None,E,B,-234.28530024648157,-84.74718327357397,A,35.78771575273885,E,B,C,B,1
Non-Veteran,Single,51-65,Buddhist,A,E,-38.04593068747996,141.50678085664157,A,-11.671300541166266,A,D,D,C,0
Non-Veteran,Single,18-25,Other,D,D,-2.3440269552890953,177.9543657088541,D,70.67798546887045,D,A,A,E,1
Non-Veteran,Divorced,36-50,Buddhist,B,C,-87.07151753586186,58.015771750545795,A,74.00199099884726,A,A,B,D,0
No,Divorced,51-65,Hindu,D,C,8.064058509271032,-131.58512648217052,C,-146.18255979077475,E,D,B,C,0
Veteran,Divorced,18-25,Muslim,D,A,-34.22822496715254,-104.23615316894113,C,-134.6614451919359,B,C,A,B,1
No,Married,51-65,Buddhist,C,E,-23.81572346141272,-46.35725857389864,D,99.45859616405183,B,C,D,A,0
Yes,Widowed,18-25,Hindu,C,E,54.99727679732561,27.383818274012917,B,55.411750582428674,D,C,C,C,0
Veteran,Single,26-35,Buddhist,C,D,-73.50992433773939,-66.04711621082511,E,-19.010447759562673,A,D,C,D,0
Yes,Married,18-25,Other,B,E,10.277500202475089,-94.53466755671602,D,-58.54726715785878,E,C,E,B,0
Veteran,Divorced,65+,Other,D,D,-7.761397809831412,39.710127987404086,A,76.8338302049487,D,B,B,D,0
Yes,Widowed,18-25,Christian,A,D,91.9824520149998,77.33351283156485,A,17.27638227597546,B,D,B,A,0
Yes,Widowed,51-65,Buddhist,D,B,-0.21312280324763097,-58.72877271443513,C,231.08224983333798,E,C,A,C,0
Yes,Divorced,36-50,Hindu,C,A,48.45928229116799,-79.5917562758187,E,-75.53920667949998,C,E,D,E,1
Veteran,Divorced,26-35,None,A,D,1.7089511258563288,102.7373723106936,C,150.0789642451071,E,E,B,A,0
No,Widowed,18-25,Buddhist,A,D,-97.57633723411773,112.2859774036955,C,-68.79292558567018,D,B,D,C,0
Yes,Divorced,18-25,Buddhist,B,C,50.51553904310677,4.242117090506569,C,-10.332186751959071,B,D,A,D,0
Non-Veteran,Single,65+,Other,D,A,-83.16691228481075,50.29184681435882,B,236.8400788331364,D,C,C,C,0
Yes,Widowed,51-65,Christian,B,B,-1.9836376321400186,29.2474241474973,C,-195.46381075518644,E,C,D,C,0
Yes,Single,51-65,None,E,A,6.506325310104201,-97.01582897747998,B,-63.04161115797664,E,B,E,D,0
No,Divorced,36-50,Hindu,D,E,2.7303451248162505,-43.65076344466395,E,-74.1018293611213,B,E,B,A,0
Veteran,Widowed,18-25,Other,A,C,-70.42379378596829,-10.381984896601786,D,6.064236575598176,C,A,B,A,1
Veteran,Single,51-65,Muslim,E,D,-124.42837337105168,45.92511064716067,B,205.39200376143424,A,E,A,E,1
No,Married,65+,Jewish,B,A,93.14914370422304,-48.55460266126129,B,-12.568813778725671,B,C,C,C,1
Yes,Married,65+,Other,D,E,98.89160268454985,11.367914343484314,C,50.58677511348695,E,E,B,A,1
Non-Veteran,Divorced,65+,Jewish,B,B,119.41148151833545,17.63648618425313,A,-42.9642381486049,C,A,C,C,0
Yes,Widowed,18-25,Jewish,B,D,-186.78679612278927,62.00504623669132,C,-10.683295556543294,D,A,A,E,1
Yes,Divorced,18-25,Christian,A,B,-34.05023637910953,-4.653370144684507,A,-15.655296514934847,C,E,D,E,1
Veteran,Widowed,36-50,None,A,E,-35.11045750946541,-39.75822428492462,D,-29.741351840513207,B,D,A,C,1
Non-Veteran,Single,26-35,None,D,E,248.50576935133876,131.76869793349536,E,0.5081902471681378,D,B,E,E,1
Non-Veteran,Divorced,65+,Hindu,D,B,-12.764342605392317,3.21487578447512,E,29.429925343242502,E,D,E,C,0
No,Single,18-25,None,E,E,-85.90098267056001,-132.88596584655528,C,-19.209612467498207,A,D,E,C,1
Yes,Divorced,51-65,Other,D,B,-87.47518749279787,28.5784110792778,B,-113.24956663904156,D,A,C,C,0
Non-Veteran,Widowed,26-35,Buddhist,B,B,20.023554620809502,-4.413706683151345,C,-176.06454369669763,A,B,A,D,1
Veteran,Widowed,65+,Other,D,C,-19.438468962745866,-87.39647165381045,B,-16.4225648255668,B,E,D,E,1
Non-Veteran,Married,36-50,Jewish,B,E,-66.14908380803894,79.23487886882641,B,-75.8641923001788,B,D,A,A,0
No,Widowed,36-50,None,C,E,-123.46974559225761,-102.55483923748372,E,-27.101936493041585,E,B,D,E,0
Veteran,Married,26-35,Jewish,B,A,71.00572280483762,51.83814961836515,C,-95.46968735115122,D,C,A,C,0
Veteran,Married,65+,Other,C,C,-8.117861108056928,10.819230550197807,D,-116.28412608806065,B,C,C,E,0
No,Widowed,26-35,Buddhist,A,A,97.74066507530533,46.9739061598184,D,-129.89048887283198,C,D,D,C,1
Yes,Divorced,26-35,Jewish,A,E,-162.42087274323,109.3128692713576,C,32.77747751620543,B,C,B,A,0
Yes,Married,18-25,Muslim,E,A,-29.661371578979633,64.70574425230855,E,76.94515688492973,D,C,B,A,1
Yes,Single,26-35,Buddhist,E,E,-97.6574372773945,172.15911671770232,D,68.29973806696493,B,C,A,A,1
No,Married,36-50,Jewish,C,A,-1.4088998809870987,-153.5486181386825,E,-44.88033110553441,B,E,E,C,1
Yes,Widowed,65+,Buddhist,C,E,23.653348447991,-152.77950446014168,B,-80.51917148014222,A,D,E,B,1
Veteran,Widowed,51-65,Muslim,A,A,-17.623721672306203,67.06065565432759,D,-93.88249953185442,E,E,B,B,0
Non-Veteran,Single,26-35,Hindu,D,D,47.12578448053147,-53.43561749205888,C,-182.51539046156847,D,C,B,C,1
Veteran,Divorced,18-25,Muslim,A,E,-29.423030789208237,-52.503893806202505,C,16.094970602601965,D,A,C,B,0
No,Single,18-25,None,A,D,34.33212784431893,67.04047317027643,B,-56.49708915749368,B,E,E,D,0
Non-Veteran,Divorced,18-25,None,D,A,12.888047069153599,-4.929558513032188,D,315.370506943848,B,E,C,E,1
No,Widowed,26-35,Muslim,C,B,46.17448978829179,16.739023422526213,E,-25.897538338465235,E,D,B,E,1
Non-Veteran,Widowed,26-35,Hindu,C,D,28.462326626076866,-45.84011661313831,B,-46.119297961120296,E,B,C,A,0
Veteran,Divorced,36-50,Jewish,B,E,-186.92487338688156,38.05702024704562,D,100.34466482307778,B,D,E,E,0
Non-Veteran,Widowed,18-25,Other,A,E,-151.06878082128225,-49.81161638662863,D,109.7756976121083,C,B,A,B,1
No,Divorced,18-25,Muslim,E,C,-126.16919053186892,7.893172692535252,D,-25.294045866576433,A,B,B,C,0
Veteran,Married,51-65,Buddhist,E,D,-4.074922307475053,11.146266179883387,D,138.29719519088937,B,D,A,C,0
Non-Veteran,Single,36-50,Buddhist,E,C,116.87781830010742,-1.3298538970735125,C,29.287139549733887,B,D,C,C,0
Yes,Widowed,18-25,None,D,E,-85.74310298572439,-43.52760935232379,C,1.4888623717454263,D,C,E,D,0
Yes,Widowed,51-65,None,D,D,73.06355488215824,30.906113825568397,E,27.3749099726155,E,A,C,C,0
Yes,Divorced,18-25,Hindu,C,B,139.47307459585224,108.23468927723655,A,-22.885938579277905,D,E,D,D,0
No,Single,26-35,Christian,A,C,94.66616987505792,-10.01562512154034,A,-19.247651151645282,D,E,D,C,0
Yes,Married,26-35,Buddhist,A,B,-115.56718090316413,145.7032820026477,A,-100.66013497396726,C,C,D,A,1
No,Married,18-25,Buddhist,A,C,206.6911761354297,41.041559784019206,C,-10.510954812294592,E,A,D,A,0
Non-Veteran,Divorced,26-35,Muslim,D,A,-153.9826459438179,-106.46064824241807,D,7.009396315924456,A,D,A,C,0
No,Divorced,36-50,None,A,A,-182.09223891260152,43.978313948076135,B,-1.4739303586316603,B,E,E,E,0
Yes,Divorced,51-65,None,D,B,26.270580937310505,-50.045462034522046,A,112.0587323801984,A,D,D,B,0
No,Divorced,65+,Hindu,C,E,-183.7350732500273,-10.278393373615115,B,5.445983384118555,C,C,B,B,1
Veteran,Married,36-50,Buddhist,B,E,73.73426473149259,-161.8839232923857,B,13.683018225857847,D,C,D,C,0
Non-Veteran,Single,36-50,Buddhist,E,C,-34.84115450965896,41.54906122707484,D,61.257489877117166,C,C,A,A,1
Non-Veteran,Widowed,65+,Other,D,D,-58.806185141379764,-31.62486380572665,E,-64.50304653771835,E,E,C,B,0
Non-Veteran,Single,51-65,Muslim,E,C,-61.35337466622281,229.44334572707587,A,22.867813447124384,E,D,C,E,0
Non-Veteran,Widowed,65+,Hindu,B,D,-8.937554810055067,76.70967066529121,B,61.302742058697966,A,C,D,E,1
Veteran,Widowed,18-25,Christian,B,D,2.3521693604481078,148.8615982808715,E,-120.79997102996867,D,A,A,D,0
No,Divorced,26-35,Muslim,A,C,-74.39297829118918,72.17952528199075,C,-8.82312960481637,B,C,D,A,1
Veteran,Divorced,36-50,Other,A,E,263.8058842683164,2.3087874711577405,A,-173.93852415758118,D,C,D,D,0
Veteran,Single,26-35,None,E,E,-53.513091485193456,103.09113579365345,A,-96.37752535430381,B,C,B,A,0
Non-Veteran,Married,26-35,Jewish,D,E,-73.01112248244237,-20.40095713850643,B,-31.886970352712723,D,A,C,C,1
Non-Veteran,Widowed,18-25,Christian,E,A,85.79555042622464,-173.66175545165484,E,-30.01805216879032,A,E,E,C,1
Yes,Divorced,51-65,Buddhist,D,A,-35.56429248510754,108.72579874016925,D,-152.77654993740032,D,C,A,D,1
No,Single,65+,Muslim,D,C,-23.22464385736992,18.51211410851751,C,31.846803455789374,E,E,B,C,1
Non-Veteran,Single,36-50,Hindu,D,B,-147.0389074989132,130.53239793100133,E,-3.492102090572348,E,D,C,C,0
Veteran,Widowed,65+,Jewish,C,B,-34.633417118141324,-62.86935347893476,D,-87.00207264967196,C,E,B,B,1
Veteran,Widowed,26-35,Muslim,D,B,11.296020879939913,1.07257546720408,C,-102.93881833693179,B,D,C,E,0
Veteran,Widowed,36-50,Jewish,D,E,-19.437689678980234,125.78881879287502,E,47.27319806519643,B,B,E,B,1
Non-Veteran,Divorced,26-35,Muslim,A,A,-17.66585191084917,83.87929307409195,D,76.03298250075996,A,C,D,C,1
Yes,Married,26-35,Buddhist,E,B,-25.382244014742017,132.92323819268083,D,46.913410692835924,C,C,C,C,1
No,Widowed,26-35,Christian,E,E,-88.55612438070443,-90.19667098276437,C,-9.26508536607584,B,B,C,A,1
Yes,Widowed,26-35,Muslim,C,B,39.827713332697584,112.09048200488468,A,14.554043861963702,C,C,D,E,1
Non-Veteran,Widowed,18-25,Jewish,A,D,-11.076442559996561,73.42939932387978,D,-171.4122799225457,D,B,C,B,0
Veteran,Married,51-65,None,E,D,-100.21644693565774,14.285131043815843,A,173.80688213182265,C,E,D,E,1
Non-Veteran,Divorced,36-50,Jewish,C,E,-19.169272216945483,-7.771382270401976,B,-44.7093194032926,D,D,B,E,0
Veteran,Widowed,65+,Other,D,C,21.058406594973203,-48.67098962091471,D,-14.793544710035528,E,D,C,A,1
Yes,Widowed,65+,Buddhist,C,C,-41.52691345762412,-21.184302121282506,E,-44.12444043344723,C,C,D,B,0
Yes,Divorced,36-50,Jewish,E,D,-90.48076539538395,-17.548936689053267,A,-122.42008314776808,E,B,C,C,0
Yes,Widowed,51-65,None,E,A,143.1234997383942,35.02134274775715,C,-76.77747081397757,B,A,D,B,0
Non-Veteran,Widowed,51-65,Muslim,A,C,-110.19766559048563,195.99289205164868,C,72.82367849650403,B,D,E,A,1
Veteran,Married,18-25,Other,C,D,-30.967234133605288,-91.19333333904123,A,-20.752261969731,B,E,A,B,0
Yes,Widowed,26-35,Buddhist,D,E,148.7908684585645,48.349289703991666,E,-245.49743193589296,E,E,E,A,1
Yes,Widowed,18-25,Muslim,E,C,4.198320095585991,37.860201656876086,C,152.30181658415907,C,A,C,B,0
No,Single,18-25,Muslim,B,A,-32.37073223703506,78.71692052265388,D,-110.00458759267258,C,A,E,D,1
Non-Veteran,Married,36-50,Other,B,E,63.54880089884753,-11.411802793556564,A,102.61330114700485,C,D,D,A,0
Veteran,Married,65+,Hindu,C,D,-73.2299719168743,-102.68988308156288,E,152.9384123725353,D,A,D,B,1
Veteran,Married,65+,Jewish,D,E,12.96796488251207,14.641139272013055,A,38.09023868506568,C,D,B,B,0
No,Widowed,36-50,Hindu,C,A,-75.92888344551385,5.170175716703369,A,114.40160758553723,C,C,A,C,1
No,Single,65+,Christian,A,B,-19.257631654129185,-143.70652576505913,E,-213.34903533488827,A,D,C,A,1
Yes,Widowed,65+,Other,D,A,-78.80866245109523,212.76308333430612,D,112.533151728175,D,E,D,A,1
Non-Veteran,Divorced,18-25,Hindu,B,C,36.982296100920195,-43.671221993795356,B,59.649700566734055,E,E,D,E,1
Non-Veteran,Divorced,18-25,Hindu,B,E,-50.57232819362715,-202.49501366714452,A,161.6130967704953,B,C,D,D,0
Veteran,Divorced,36-50,Buddhist,C,C,93.70219875007867,13.22071201255,C,65.65679940061003,B,B,E,B,0
Non-Veteran,Single,18-25,Christian,A,B,126.57962643122096,7.45238745130765,B,90.58811833023516,A,E,B,A,0
Non-Veteran,Single,36-50,Hindu,D,B,256.75949971650897,48.89835581691082,A,-17.456756268862282,D,A,D,A,0
Non-Veteran,Single,18-25,Hindu,D,D,33.116432959167646,54.20022168034038,E,112.67376458938053,E,C,D,D,1
No,Divorced,26-35,Muslim,C,B,14.008248907828502,68.38485435829097,E,39.0887810555049,B,D,D,A,0
