gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
M,33.348087963434985,-51.13677492107266,-142.02350370071224,C,A,-63.17836571413975,-116.58698423976584,C,27.31900568115139,-32.70707974613699,B,96.84419332042285,76.98482834188025,167.02370198406035,-36.498827751661736,75.53475233880489,D,D,1
Female,42.40890135994512,-62.505820146319216,25.463760361847697,C,A,8.827044631776484,-106.08799360054523,A,-167.07391038077643,65.89467127771674,D,-29.944938179344682,-27.51266929331702,132.40385420040406,71.91884822053959,38.76228399226148,A,A,0
Male,-114.53765717664783,26.319464676051908,92.02875595444604,B,A,-62.16771931784121,57.626760463654236,B,-62.55182551213521,-51.605843839309074,E,-152.77709586153233,39.218404370814426,-170.20315686090723,98.4069509135081,58.73980793078729,B,E,1
M,46.826321833928134,-287.2728054035154,2.556633590895022,D,D,187.69082731055062,-182.2565599904397,D,209.12179330750735,-136.95275298196145,A,-3.41103460666764,81.01826620295257,-16.51640899196095,106.11382029106242,-31.598552956146992,B,B,1
F,146.50553477798206,-14.164287589683381,-162.3784167512284,B,D,-68.31571358729558,73.80009134914937,B,-120.06097441351393,85.48588203772965,E,40.42658097206016,-37.09140398495208,6.382126202211452,-93.01498011311901,-241.24634788617755,E,A,0
F,-44.696708271424576,35.55913852825815,-78.03751190392664,D,B,-76.42090697409857,-24.39604556943433,C,-41.56924057367737,40.81796297035871,A,-27.31564633387047,48.13190635808355,137.94963534021204,-84.21458602812145,70.02084620093227,C,E,0
F,74.70215275854918,-11.557163944203639,-55.77542138987598,E,D,-53.59667808737668,-245.6907538767859,A,-16.098598650493656,-13.569015773996233,D,-36.84411401836382,-224.24665377370846,-35.25573978425693,-23.61318399456618,11.068208294632157,C,E,0
F,-110.16987295701999,64.76131394101382,-27.866803773508213,C,D,91.18310962414037,70.32408269423193,B,-80.78492882515937,-36.583635010870196,C,55.6655506084178,156.85695066332187,-142.7686613000879,64.02288235340605,-47.891146025883565,C,A,1
Female,-52.15426098917104,79.40706295123958,98.40601222448684,E,C,93.37185195920331,-9.885718782888818,C,-4.855999331178031,90.2664812521228,D,40.42147099491324,-36.81860642358074,-83.21208575706251,-29.023337803079396,-183.92704217373125,E,A,1
M,23.560445937524825,-3.4379042560389594,27.412387970375836,D,E,-18.016215934198012,35.47589331168502,B,-33.2146634344942,37.9680481493423,B,48.70588298229305,88.27939006280138,84.31373995516816,37.84125669167249,-17.017702323639337,D,A,0
M,-122.19503344028884,9.284545569159038,-6.19213600762351,A,D,94.83144329398554,-198.45604272983923,E,34.96699913863915,-34.96561577430588,A,39.85255989186809,62.55146719711594,-49.66832879839459,-111.47681113624071,102.02340633920761,C,B,0
Male,148.52717013663775,-71.658948283578,-197.72502641857548,E,B,-60.70023117128366,-122.03131800412265,D,80.93094176024766,-56.045636049924596,E,92.73814011887296,19.025396189565715,-180.08911056774582,182.4455577162398,-27.626340362646584,C,E,1
M,101.47372169169083,212.68309665143823,78.18372288143215,A,A,-60.85194220664184,214.2346822812187,C,-108.35053244231057,1.9313636686831936,D,-81.89724697739264,-44.430704293677806,9.313472939052971,25.25102522137625,125.49919503334175,B,B,0
Non-binary,106.47693868197301,-263.91009759809583,-87.51108648975926,B,D,20.48917396875587,199.7801848075919,E,-118.02685110111457,-87.52721387633503,B,69.69997020915496,-61.98044815868183,-203.0468814000716,-87.83081476552461,21.312906321514802,A,B,0
Male,232.9289786833022,-100.1425153846567,47.963887811213596,E,A,-30.83523438649746,-152.12092335147105,E,-151.70330618783325,-131.74944000967892,E,-298.5364399439069,-25.41449371121699,0.44844308232269753,231.14183363195394,107.64086777794762,B,C,0
Female,-71.31760606164208,231.180464689814,-52.94040688383524,B,C,30.015553231271277,24.07756230188809,B,23.19862950944821,-96.61705372313409,A,121.25354375313697,-59.95294430488417,-24.972850764173405,-109.50781790231852,-3.0879142245546487,B,A,1
M,-167.04321860892895,128.91407040342756,70.43491921210016,C,C,-4.953228845833086,195.84530023648657,D,-69.3149099979792,44.925023761295456,B,65.14648870117966,-140.46420547192506,72.3273550993933,90.30861499817019,-0.7620161543033234,D,B,0
Other,19.650170318980408,258.70114696379466,30.25418953504625,A,E,-21.514774912353,-43.255170814648594,B,84.31701177379642,-102.75251906020357,A,-9.75934691071527,50.641883999749936,81.91388962377863,43.16887831198428,-109.58544811933064,D,C,0
Other,67.59007577234088,-72.33981817466206,79.79276726525258,A,C,-74.7170459924536,-151.46999150435056,B,-147.85521548100834,86.14730762105148,E,47.065847534760664,81.47229590318541,-104.24263675862686,59.44455734641819,-197.59787632694628,B,C,0
Non-binary,-58.1240618560828,-130.92618619568955,-43.590031534512605,A,B,-51.9377754865331,-56.64767738390538,D,-42.52220256692344,181.9604100767709,C,111.54245156146969,-48.510987930576704,-1.552385224938749,-73.30492288883437,-107.95254119607047,C,D,1
Other,19.558133644024462,201.88747814445645,93.15098391451617,B,B,79.40926769872256,-34.046691012581455,B,-50.13008495497612,-135.58736947791266,A,-79.73029726217493,-88.56932951524905,9.822700300200685,-39.460517126452544,64.09420574145526,B,E,0
M,26.97600590791356,-116.18861889520278,111.64702441260093,A,D,15.122414214113705,-38.172498411496846,E,-140.42115372344895,42.7833608684115,B,7.127179261758962,-24.58050069159673,-27.498755587301133,-193.67633665089582,-141.58911399014335,C,C,0
M,-43.03103871719825,70.54316535989479,34.1507459514731,E,C,-65.4532916556669,-52.81976952852777,B,-19.54637100493306,-42.80602868402655,D,78.37994279507583,-18.11126092543479,-87.48206199342067,-126.48265950211356,-41.75070649746895,A,D,0
Non-binary,-152.8628344549387,229.98124475958136,27.055312365357327,C,C,-84.04336876346554,-27.379351198821468,A,111.56667736606096,-65.96665668581001,D,32.29713229301237,-122.7331563582557,-9.694088305159767,-275.37261289116606,-12.926116944442514,D,D,0
Other,82.32378893469775,119.76342086273321,-82.77183818402455,E,A,200.69988281124864,-9.443812375202269,D,-99.92561137720357,-70.39402093947693,C,50.64787408397796,-104.92918470472819,-103.69099871418446,-20.818296361360996,-135.70347654930094,B,A,1
Other,-1.59227187533619,87.91174875036506,7.1489674406631485,E,A,-29.453988604817937,40.66323572549366,D,30.032877329258245,91.80153009859214,B,-98.86205729282548,34.59551640269076,29.577416637491194,108.0301126985657,160.14602839893539,D,C,1
Female,81.67732081307119,-202.5675388108901,-87.17736333702429,E,D,-2.056208805368247,43.73950827464651,D,-60.982224828697476,82.86255959703394,B,-117.12798419174766,88.45728665817192,37.9842246549926,-108.57478942340795,48.23824706087807,D,E,0
Female,139.85580914332368,18.457358284766816,83.16337068974934,C,B,14.970180103830957,-61.621786238239764,A,38.13160113003286,-129.4411645942538,C,110.31088425886553,-30.5852890239111,72.00269927181569,-15.705746941810686,105.70682902811919,C,A,1
Male,-52.71840948816221,171.7554098135656,-53.57904616838902,B,C,-34.30199953641927,51.519923160049075,B,-47.016785556648856,109.12807473123736,D,-96.79148256747993,20.245804510204103,33.05099478304431,-171.43001256798627,68.96092232108862,A,B,0
Female,81.30651778830153,140.95443535266824,-32.15331546291223,A,D,-135.57384451820468,252.91831836924342,C,-343.66935820514806,-57.83241114593033,B,-130.22781452459125,39.57362025937613,14.973690962081845,58.3236197252393,109.98520437934611,B,D,1
F,71.89716411448322,-183.10773090159614,-41.29940143593573,A,A,-128.421980464543,-1.5400459987059705,D,-51.02638461981116,0.8616326933297651,B,49.98226892706536,28.240241647851704,29.185885616969777,-255.99340210939755,77.00833322828245,B,A,0
M,-162.81588104440706,92.15165867202273,47.519018208180015,E,E,11.88238299341401,25.06257659613314,C,136.40164907764927,127.90064066300879,C,34.163113950858126,-21.186839722492547,34.015187834760475,-119.42325761633765,-94.02495719731945,B,E,0
Other,139.12862566024654,54.73027106653793,96.60777099254649,D,A,-43.437307484389834,133.1824226207362,C,0.5051240110881549,0.21072128783816263,E,-5.233395477686382,-41.85107597676035,39.72683097681277,-131.70725814354384,-49.38871252087539,D,A,0
Male,68.43139320138522,17.18641210404207,42.80483587260829,E,D,-156.51490319939882,151.889052054349,B,51.12839104064467,-20.006461163009917,C,182.51894960246258,38.49487156125938,-27.55767058954447,54.28092264284052,-247.94347487577184,B,C,1
F,147.07573542935955,-77.29927033735002,29.467400256686986,E,C,-22.753801341606117,-8.668209211174181,E,157.74580209958302,7.0090696215477015,D,168.63790715113288,48.658701577877714,-3.1182887017439924,-132.2709042224115,38.89848917029453,D,D,1
Non-binary,-30.823920015227518,122.30552931276357,-10.453243429125253,A,E,-9.145893315009285,22.82361607583016,E,111.79538431653245,1.472397379691558,C,-38.928269368975485,98.72162418442855,17.05718410762161,-212.24216509825146,-30.393361901977244,C,E,1
M,-35.79892436877387,-131.33695850841428,-32.08724671040541,C,D,99.91860762778144,150.87463803571592,C,-106.0761664210774,135.8113477158592,D,-78.81745497471688,174.6974511663354,26.672603228425253,8.908579219679352,-161.6007589067016,C,D,1
Male,-7.504834004224195,-96.99242040562862,-171.14544742641039,A,A,-34.21876197756878,99.8604343903652,C,-205.90000407661267,72.74616921285075,D,-178.8381286171276,54.3171045925811,-81.12291082750733,-34.77043484142824,16.696848771779127,E,A,0
Female,158.44405361482958,220.67154132261885,193.86974266772168,D,C,105.48439811259138,-5.602358268293964,B,-46.08511044335321,19.92934200502435,A,126.05943624035486,-17.088851162610073,15.481560107643629,151.762282767806,105.97678483096178,D,D,1
Male,-34.93758774618089,-73.23165507250958,21.775632250187847,A,C,-41.79480464703094,-32.95442682136718,B,-50.110676114666894,110.05977485959573,A,102.18205736673083,34.39608491743256,88.99046119911105,-116.52408307926576,-76.00612088361348,E,A,1
Non-binary,129.47481370694652,255.7850883733181,-39.87672477287062,E,E,-18.995242056483946,148.66290583079837,B,-15.097170679354274,-132.38831807608005,E,-61.88022855000275,21.69016115964241,-172.78916393751703,-114.6987833818601,201.58128622920816,E,E,1
Male,-76.06581778051445,-87.01216038189519,-126.72847278545301,E,A,52.27409515650974,112.80912497819158,B,-140.89312528143188,-184.09671101110743,C,177.18060833573745,4.026590019099998,-31.677800049648784,-30.187416625099,-76.7150984664997,D,A,1
Female,-0.3215610104403345,-26.16326769490885,6.22050741365068,B,D,-199.16130318597382,15.27613804342024,D,49.58982850756454,-39.20450559554628,A,89.8245514460582,20.62702057979322,-123.64745973274249,-77.3106925019473,-52.279780870618545,B,C,1
F,70.47454846799616,76.88796982153761,139.2269411952359,D,E,-18.45299343310568,-13.44443840920755,A,-34.95476883463422,2.6073071150435783,D,-80.5296810579855,4.548969198062847,220.00039636872222,69.3067188657765,22.25627104406697,A,C,1
M,111.77466749864766,-8.909358664243364,-204.01627369158476,B,C,-13.812289199377595,-145.42516556231013,B,-152.2631999079392,101.48096986278745,E,-147.5749191476648,-20.75618620448095,-79.63489684106865,-65.27394784997325,107.68727874219377,D,A,0
Male,-16.973696945427456,-10.600671267567417,17.976517851059086,B,A,-136.30203638907304,93.52165971451024,B,-45.36734785079589,109.81601196733617,A,-100.13397498580028,-29.854266714396683,-100.9501369076909,-0.25278522076739574,-29.444134385547983,B,D,1
F,-8.86159314274311,27.470857381404386,-104.01687459012446,E,D,55.1925910972475,-38.988384235886464,C,-89.71778860208325,20.13387359411285,C,6.133638611180141,97.46721011239943,21.248031272147404,84.95107459157319,13.25486232753452,A,D,0
Non-binary,-99.95994346710334,-147.4797988748741,27.713282700350323,A,D,-39.99459138843226,-68.57185294507279,E,-144.92925920356117,10.997041331214877,E,93.5659455982523,-6.10317448232607,-22.085222053715537,-137.65423307260102,-20.134041881153067,A,B,1
F,97.07548519566677,178.08164494724045,18.4694359553798,C,E,79.53089494238003,-15.463709722757462,A,77.89893107561396,-83.35022561806174,E,-60.94984525966597,-94.84956168825552,270.4674031278659,-87.23820709316428,44.28581493773844,D,E,0
F,-98.04829171426351,-105.05011920489456,-10.630348393824217,C,B,174.43910712407376,-37.90136808126553,B,45.98281281814896,73.07864324526385,D,-51.993211619028656,-200.51717102147012,-76.00913184944955,-6.244849474843118,93.55855824278812,D,B,1
Other,51.71117770040369,-30.435891657590236,122.6674863448476,D,E,-101.13404769516097,199.5830728953389,E,230.82277046069498,-173.96837399280605,D,-134.79845696498222,-110.67242696799,20.504028273407872,74.61442578131154,50.540477796663055,A,C,1
Female,94.1010489914375,-37.177182958492274,-223.861638180079,A,A,-130.22642035261822,22.502935724759787,D,-42.0606527739541,29.504406901587828,C,-213.0543168570847,13.921176635191829,132.25534100792754,181.35676206469068,35.69864623581483,E,E,1
Other,-113.05511635349555,30.224814078047164,67.13522732344043,A,D,75.39805174747639,31.980362368443448,B,-227.55051631126582,-48.085033468189955,E,29.493178878441505,-258.92922654066433,-29.69584486614259,-26.124950975529103,-232.39320396004248,D,A,0
Other,-78.35333519230747,220.71823022924085,-119.0284507559524,A,C,7.0231193099565274,-198.62953576594427,D,98.00904268463967,137.5961973455712,C,-34.541390751193,-61.898865603060585,-4.864061111575083,29.06245442994355,49.099989965271185,A,B,1
F,-1.5906429674120648,-154.15892345514297,-60.11670516014603,A,C,140.4270778096804,105.75866876937012,D,49.53661709661653,8.736299538878521,B,49.146242946345446,-59.96524815137006,138.06795710757888,-50.87416973563952,-34.380708062643635,A,A,0
Female,73.43094364800716,250.0885394274999,-35.82480793253542,B,C,73.37444813786009,-87.30520274081644,C,41.31446348580635,10.266883940522398,E,115.58969129735199,40.88715213986319,-61.59049259843085,-61.620021456315364,-47.9392102226926,A,E,0
F,40.87400207441935,89.53702458969168,-118.91931136365277,A,A,-36.607104786477166,-1.6283391142938437,C,-93.959873333847,0.2912672672245036,E,28.179483378348678,200.24765693346018,37.55108321718419,18.814092416030984,-0.18920805819274278,B,C,0
M,96.1376480530729,29.53232826957002,-23.156410890791363,D,B,-61.35237926351903,-121.67751643070268,E,102.11973863319498,-71.99460057275337,B,0.9482137134920519,-165.5877771131926,-56.45934581503626,18.25525429608233,-66.35468504555834,E,A,0
M,-230.74805595988494,-61.10294849163592,21.08637631970858,C,C,50.08323200491297,14.226058452392982,B,-35.41894229001543,16.775547714438577,B,-16.384844489276027,-70.64978751252026,212.8377871617389,63.59393527321172,-223.7478542681846,A,C,0
Female,5.39018688126934,73.54855049409393,-31.90784212644199,C,D,-143.00859167178658,1.8999939108677821,C,-79.99123778856318,-49.33895509758926,D,-129.93089250322691,43.71410630244897,-85.37776488165164,55.32288123564618,80.02632697731525,D,C,0
F,-111.26036285381042,103.30802059087185,-88.60036308606283,D,E,-53.18058727125962,-8.217953012707786,D,35.55667739609248,69.74092270839729,C,83.47449366427304,39.47770007657752,-59.21259959019396,111.49295579194973,-34.08216976719143,E,E,0
Male,-185.4033820963204,114.67663162251687,-106.44365053219967,C,A,-80.83077619858861,-87.60718207861831,D,15.58073670380032,278.9701845073309,B,91.13901948136306,26.015098646518307,128.5122526714558,210.70452949053632,-24.089997671937034,E,D,0
Other,133.45072184784422,-65.10128348499387,15.395002181498382,C,E,-48.669222546007724,64.28385149557535,A,67.9703559967031,138.42888679215434,D,118.95667937094967,-120.88181921446186,-48.54445412845034,-34.77510806591337,-35.35358444955056,E,C,0
Male,143.92101956169662,72.06831095686039,-184.74332618932903,A,C,121.40575145111472,42.86008732809285,D,23.714778139271285,-11.625172010844251,E,96.33144992653988,-51.310971553081885,27.672763181506205,-150.89382456174255,-47.05405118960868,D,E,0
Female,162.76971940989674,-90.85439078596345,-4.658893919274444,C,D,26.088813582929138,164.564214663296,B,-87.81575567036181,-55.9235568982942,E,-64.46293591974296,201.61301761993312,-94.6883495861908,170.6833078595981,119.66643562059018,E,E,1
F,-80.92457970835794,25.149037752516435,-6.402311085309828,E,B,120.37671818520772,194.1407865706772,D,39.94699354188137,-169.97298017297467,E,9.18745578942465,204.69068376038342,-90.2803911754248,14.58091155578319,-122.78237062829025,A,B,1
M,178.35721076171896,136.87593623591,-84.94783284127337,C,E,175.94907141209083,117.07453497624631,C,76.25849462003737,183.2676736854865,A,83.46779418964213,93.5895536090201,-30.02013315190231,-224.7589416460787,44.112508272011006,D,E,1
M,53.58709808537723,198.39440449545938,73.91021740415326,B,E,147.4446124649766,16.479898762869603,E,198.3920413360522,-25.267622843362204,D,57.35188092210406,89.83014880811427,96.05210742031366,-83.18427496541827,-14.652931089191057,C,B,1
