nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
China,C,B,164.5275048160389,A,173.45761088646273,67.35654439936236,-179.1866204027593,-155.8607764321447,16.520208918089907,D,-43.72948146931051,-11.306720119373637,1
India,C,C,133.14174521891127,A,225.22658519997356,110.616321414333,171.82765700153627,-84.11136770001396,-7.602171039869375,D,138.65224874549918,-31.36125598870572,1
Germany,B,D,-155.77731054273926,D,-22.322538176820345,-66.81781782567212,48.030222360923226,0.10552910032381338,181.9862568956747,B,-123.5349236400583,-10.089895592665888,0
US,D,E,42.11045906678576,C,-218.54510404447777,81.06211943945873,-113.11847871168152,240.04393310432474,-198.77146545793298,E,-123.76851927968613,-148.66003449632157,1
Brazil,C,D,-17.28554599812247,E,-127.01160159934257,11.403826265493237,-137.31402925347382,-35.83796278731749,150.98764566511903,A,188.48770589705822,-107.01916524823507,0
Other,B,A,-58.54575379593404,D,-30.999203715921837,128.7034763363203,-158.57109663312087,-37.80753923252993,-124.8410229424519,A,37.717644664742714,103.02825808301506,1
US,B,D,-164.9111837226393,B,-91.27870268894004,-224.68024179220785,-75.36349376101202,-122.75921771014218,12.129871201460338,B,-37.96026779052906,13.516126364133543,0
UK,B,D,-98.54038367609728,A,295.0859829061244,13.816846204385374,27.365776962195632,-150.0594609783979,-18.651071108680846,B,217.36976138817914,-152.37300593213942,1
India,E,C,-27.1742645739336,C,71.82706778993723,15.974854218006648,-75.67952101233473,-56.13806050083435,-154.34325743431307,B,-29.99540366153166,-123.22810069032451,0
UK,A,D,17.427633856796906,B,0.003402754181909149,116.31634345340676,162.85246300948813,101.38471226230463,192.41313461883107,E,-46.76008380634213,6.5512700423932,0
Germany,B,A,17.786946449275913,A,-64.62681467790101,-130.8184015074633,44.00104558140623,144.99968543035646,59.349424760209125,E,203.59286296167798,-12.41383587841541,0
Germany,B,E,-151.9813404882816,E,-48.32337448445237,-61.643268713836875,-0.4256987263551677,66.74604612974959,155.14327913684727,B,-82.77039217606104,-76.20630815144605,0
Germany,B,C,-124.40654153057939,B,-115.93352494644972,12.320887911161261,-168.4457217486631,29.17504444484355,81.23366937668193,A,-83.6795979359183,-165.3801477359754,0
India,C,E,117.12527746593227,C,10.976843111786906,-6.339244659360387,-15.662231018663158,122.90132070049002,-11.400609060729987,A,149.94783387122533,10.078522022056653,1
UK,B,E,47.835984650218435,D,62.21885599049812,-109.71712640590452,4.006316928661417,199.3398469966504,-107.88784196524333,E,-303.81670854855656,32.917676504614214,0
Other,D,C,-51.57351858838995,C,94.16246966604128,100.9945768675128,-100.25448676879685,-74.99880810195107,230.24457622969882,D,89.44171534501646,32.848274229810805,1
Other,A,C,-128.09979576938048,B,113.27482922706116,93.98648023421462,-62.08522695187529,158.21417545262065,-99.57682649491929,D,67.14590220212938,-68.34894931870046,1
India,D,C,266.7579804872975,A,-1.4069879097140856,-130.9636647302285,22.286628227487256,-72.11244990590949,56.747767600941614,B,194.43093707450825,10.904064236254257,1
Mexico,A,C,100.77583051564407,D,15.106923065159519,23.314815821873903,-22.405759719431863,-46.8620204047869,-15.509291242300622,C,161.3679723628655,25.377101420235515,1
UK,B,A,-120.39227231845324,B,25.176845116394002,6.155493942737807,-96.69728500893339,22.00587125760928,8.129064242352069,B,-21.989063745522138,115.00539436990884,0
India,A,C,37.49698649249274,D,-5.151492609387246,139.13451285709064,-147.7095922385303,87.46850843007927,97.36909233005039,E,74.7175814246983,-40.73294171963975,1
Germany,A,B,-207.82814903677544,D,35.53058697442491,-41.785228435925895,36.011799401381886,11.530173890410955,-10.592583529266266,B,88.01622042401166,-161.5728011549201,0
US,D,A,-245.05798204774152,E,-132.98856681378928,-224.92931457031048,-164.7473452837976,-63.055026159256755,46.954152798891265,E,15.777740780593419,110.07054039127627,0
Germany,D,C,37.521891241584946,E,33.15423340718158,66.13015087652543,44.849846153224895,24.056547395063728,-98.45467614423738,D,112.48195943462409,73.444149836337,0
China,B,A,47.78900396968316,C,-96.18340700373203,74.12137160644295,-6.7451989089584625,31.14148489069456,28.788609652112562,D,-128.48647354241874,-113.2643665975457,0
Germany,E,E,61.12888023813111,C,-99.17820232429659,-14.875822228486951,-58.049845937589915,-143.18669354178414,-23.61735109941239,A,-103.18233571596194,-169.9233221998383,0
Germany,C,C,-20.96763469252678,A,181.28997755529548,157.33760279994056,117.25809975164101,73.01271557939369,28.093605893237466,B,-6.231013471073224,-56.10106876694279,0
Other,A,D,-69.06531692103319,C,-54.934624313361304,131.32499730367206,119.35453220289894,-89.14890268969542,-114.49407080423532,A,60.983038943090094,72.19430698537563,1
Brazil,B,E,-86.0125647522364,C,65.85242776576096,55.68629828050701,-42.310235868886316,49.41933491463839,-39.7922579762355,E,-26.288686951302196,-23.60573292330933,1
Other,D,A,131.4010493497129,E,-251.2319978892972,-98.92781684166623,-31.20318022616387,-39.94909934720315,-161.77872382486927,E,101.49606038458774,-49.26666822459893,0
China,E,C,-8.07648645124327,C,-7.523745193802281,-45.41425429037472,-118.72739437746719,-123.2293620064922,-25.179696831128524,B,-131.4245819797809,-115.8994250322836,1
Germany,E,C,-72.12612105552176,D,40.67190740810772,-63.974659600117626,-94.8173868039704,180.61455732264636,10.034257561491486,E,12.376597760666206,-66.95625776084304,0
Mexico,C,B,105.80206367637528,E,-71.38776804722976,-107.45928893755917,-69.03766221342791,-74.8164164911136,34.088489323253086,B,39.285438999352415,133.29416649740662,0
UK,E,C,103.27875889009641,E,-159.19452509248262,-74.3632274416378,69.15219335328928,-18.503915591434417,77.74333909968809,C,-7.5191318314479645,-82.86678137378819,1
India,A,A,-51.33640273418243,E,188.99987351317142,114.01001986510455,-65.08518791633105,70.57721722516794,-109.50833274478103,E,-151.24753553252324,24.994014173613444,1
UK,A,A,47.57224395785794,D,35.63590954699856,51.94602797638459,116.71240512669416,-0.1733328922798328,21.271230920598047,D,57.13135670663465,-104.12012648122189,0
Brazil,B,B,144.72671762005203,A,4.97352970125721,-10.038627443219521,19.80537501971146,-98.85128675869413,-67.60661074428262,C,-35.50170129195844,-119.1471228425341,0
India,A,A,156.0590566755879,D,-67.36305656734805,-54.679137455720884,45.71552445332496,-90.83044211398776,135.07703034451345,E,227.18353922993876,-59.77918225958765,1
Brazil,D,C,90.69665400547518,A,-149.63998360604919,95.97591584806345,-141.59527346526735,-133.37125131731852,-94.16727823311778,A,-28.266374074539748,69.41759084030875,1
India,C,C,-3.0474399859201773,A,-58.121094124892196,129.86811505326838,8.450127204345465,-120.21830306931744,83.19370349814757,A,78.74181879344717,-124.17031629952176,0
Other,D,B,-200.0268628618433,E,120.95523161750634,-136.38361402412505,-22.88900187000499,93.39030883493075,130.05809709959132,E,78.86990050603279,-73.34822590131853,0
India,D,A,0.32407046239531284,A,0.3801655548594836,-148.99294121232876,194.89828554094905,-112.73813495018226,-77.78551791064797,B,-17.887683457508242,59.78803978314241,0
Mexico,A,D,234.1759340905952,D,-86.46857671571686,63.713305914269505,36.722862019442395,156.14662093852837,239.88471905990804,C,-178.6053535236976,5.8459730206258405,0
Mexico,E,C,31.93962876332124,E,-27.495429114712707,-214.89875453320147,21.58939071662377,205.5305523684111,-54.28032478890725,D,74.49883522898459,143.17471353688518,1
Germany,C,D,26.08564274635066,B,41.08241350905062,-1.5745863246247291,40.59961827110788,23.43211036360745,49.76615982580703,D,-47.17959524670471,-46.04025021896842,0
China,D,C,-78.470897668551,E,-37.104585573705045,88.84839246134982,47.18278592534271,62.919538356392565,290.2973362135463,B,94.55997237717054,92.20386427671431,1
India,E,E,-126.13205491988839,B,-46.400839165711375,99.1934023043893,-173.6035830970098,100.8231089066756,-30.00372270024033,C,68.28027746855088,-64.06526551021679,0
Other,B,E,-20.452783209005425,A,19.85190213131778,3.123453017628084,112.01970480290882,74.37516423233707,11.657437091226134,A,-12.471025419614543,-94.06592292917465,1
Mexico,B,D,141.9351566051953,E,-58.71823246493323,-13.899068257695854,-37.04288106894464,44.81351127722237,-71.2100165013315,E,62.87229390109105,-188.97270331153015,1
China,D,E,-144.03865073509945,A,-112.34554723962844,132.43200160728594,-38.619373123094014,-146.44545164681415,-15.866937460552402,E,58.102481145025706,41.3280155286429,0
Germany,E,D,135.37955318287425,A,-124.24461295209414,24.82110120087846,38.641382492465794,102.6455807031754,-179.3173264329149,E,28.56869148403107,237.98175273317597,0
China,D,B,-0.1848834045752016,E,-65.3493204555823,72.16536996137978,-1.3322300352942238,74.6163296050746,23.016201611567183,E,76.15266773135018,171.35511752654097,1
India,D,B,-125.11635341640202,D,-103.0717822321139,109.03636834874848,112.24820786354044,-44.44584741343347,67.40836963870343,E,-85.44014994757208,56.00584197200039,1
Germany,B,A,-109.5693960646207,E,-92.77424559678322,-155.45634732579487,9.343740001372284,123.16574147310311,-132.84822381032026,C,14.076064715368608,-98.7938312595295,0
UK,D,E,155.58257800844572,B,-69.79336968461747,82.50690174885914,-202.15393052039312,55.10460461825566,-87.76605588516846,B,45.06217016410175,106.72443866167363,0
US,A,E,-108.371257860163,A,10.176563752505947,-6.254261969101395,149.51990368291752,0.29920589315958646,41.485265484591395,A,64.147259018411,71.58488333981427,0
China,C,A,-201.3551808864237,A,-103.59773853176142,57.74714243733272,11.70779627924853,74.26378869354056,-67.62514629237855,D,-115.1295669985317,24.885991759293095,0
Mexico,A,D,43.580774952504576,C,-3.0511682254138393,64.43028561091944,11.401216420941674,184.56211097361393,104.81687621608596,E,34.485419712422946,-42.68289294485011,0
Brazil,D,B,130.3589412838248,B,141.44428038354386,-6.342282955149697,-25.446155773728208,-30.898458433165416,-16.45703515871502,B,6.989510472289161,104.20279116409985,0
US,D,B,-43.77778299441973,B,-82.48405892829165,81.444604095729,190.0170420915557,1.1857091952867376,10.998130219447281,A,-230.59831299522403,-52.2684908298529,1
US,A,E,195.95111109874242,A,-13.030465840661195,86.83606118901247,82.55479340250452,141.4629315770258,5.070689644357297,E,34.53366095338228,156.2205805101816,0
US,E,B,-156.18582255834156,A,169.1051201329969,-154.78010840948684,-30.917263308951043,41.37279473931466,-189.70571152967895,D,87.68515353608225,144.342718633903,0
Germany,C,B,152.47190454844625,A,-73.77537338527819,49.76764739193303,-135.40368854965342,-144.97583044144054,76.43909525277857,C,72.39020991076863,-16.315294982545606,0
Germany,B,D,-17.427589781667447,C,-82.31254540423495,56.64732620628262,-12.16302760018057,-3.841546878537284,50.542102204738256,C,52.80424008811742,-37.00711515072096,0
Mexico,B,C,80.16828240166106,A,235.07438812467728,69.88280011658826,20.71379223775737,55.85592998371713,-88.9599798958088,E,-47.41626633449761,-106.8055885397846,1
UK,D,C,-112.01860935292491,E,-94.88466607950784,-117.60144312863324,120.07243575290896,230.4258245073296,57.54592857676318,E,9.458773251722322,72.41449998056358,1
US,A,D,-112.57869050529665,B,120.91219122825893,-26.515301031214,-99.27513290380566,6.854969900223661,79.98764801328026,A,-241.06553261240538,-68.5584377366253,1
India,C,E,63.18454137326227,C,-42.12164972502912,29.700764933527402,-122.98368144530384,43.47251667534823,51.55286970623879,A,116.44845008418639,-39.33373868959452,0
US,B,A,226.77289340548592,A,194.7245703869048,7.504571260328754,131.21475487215403,-103.98011791608934,-79.909086500097,E,-161.3260200340356,-85.86317309709251,1
China,D,A,5.532095347484442,B,-4.4239411920635945,-67.5355709909676,-81.08888446391884,-37.40442635359148,6.82814816007468,A,-27.6078027058763,-22.654080890864446,1
India,B,A,16.372765980611188,C,163.5201585747615,-191.72162281255757,-170.80442871271393,-118.48987807739233,-11.561748834252079,E,-129.619867826807,-166.13355463751702,0
Germany,D,D,-98.65812759642264,D,40.70159672556803,138.7706280995038,105.87249345556444,-32.035750904569035,-1.7762195558958187,A,-219.24785673972264,-248.96235296157357,0
US,B,E,126.19281902757444,E,59.06892891882942,109.10817537314605,-20.15782574283579,-26.92069400788788,-0.9363573154525631,D,136.67240447945164,21.38548189525625,0
Other,D,A,94.35628606487163,B,-64.16989755565238,23.784226067127477,114.33829970996656,-308.46725455940907,20.976151268647918,E,-31.48777557545564,-38.381160710905604,1
Brazil,B,C,20.381474003148384,E,-3.2427851183555045,-33.88802836438466,-122.5256442459103,-65.75368170045827,-63.389411147900766,E,-54.30110846668682,-150.20212973154824,0
Brazil,C,E,107.74487979944696,D,-59.25681417890385,83.09880584093548,71.84599842707082,11.255881704405676,-76.74061845298655,E,-24.362608324639986,41.913636973536036,0
UK,E,B,-57.14608620301833,B,-185.74087192510063,112.90910213844168,-119.27137827360019,-104.78622576363846,-80.11300930808089,B,-136.10775028368,7.025897888837848,1
China,C,B,23.88856819290766,E,-44.98178417476486,-95.54093339381767,47.924861958927806,107.53380603570524,-60.67357935577725,B,-46.00189578043879,-127.61280626220544,1
US,D,B,44.456189992161995,E,-175.7889189901394,130.8418612228135,-168.51497580061636,108.95238607407032,148.6215137556972,E,-98.68114754675226,-181.73870183238174,1
Other,B,B,80.16464728318525,C,-91.69997637744775,-79.19469185100274,69.02874299963153,191.04135242259187,23.143240838101043,D,-31.132161784049693,-129.36590403427712,1
US,D,B,-136.27888525502348,D,38.04589300851165,-15.060280808166606,104.81544683889052,-97.91909357871955,66.51414545811573,B,58.437977254510024,110.03396860397012,1
Other,A,E,-117.14087618318607,C,125.6689121755332,95.03984507240433,47.98837895835798,38.02473325428518,15.083912758859608,C,-69.53641348578911,-105.84571420588263,0
Brazil,A,A,-170.19232185256757,D,88.4003796587931,-46.5745394070118,16.865416283011314,38.748258693951136,-1.9760425788543385,D,-45.977247332980866,53.266860453808505,1
Other,C,D,17.611869104304446,C,-112.98342398288904,8.21084082368228,-12.082389608651724,103.01825677684167,-100.71385860451608,B,2.3149981078733988,-92.73670511587608,1
China,C,D,11.308501980295409,E,54.43611094449257,-138.6583821786042,7.616209497617602,34.11075281111891,68.70405369002684,E,51.89934750106509,94.49694080867188,1
Brazil,C,E,230.9020098009324,C,-45.41699712442131,-113.90376052204165,115.45418320664425,-41.997599994204634,19.399342750084152,B,124.88217519263209,-48.083543886175114,1
Germany,E,B,100.949031989089,A,-31.16918408679563,-102.53256504041768,289.3842158875967,2.9769442215772592,156.035710659514,D,-156.20553559441342,104.43179578922414,0
China,E,E,-1.6004436460167333,B,60.724566132941035,134.41474183384295,7.176431499386552,15.428909130669686,-3.4013980977763576,C,-13.125547998367676,-125.36223450387966,0
Brazil,D,B,-55.155479430710216,E,29.752982998369014,53.37580636942166,-21.827618172610123,1.8441652243264341,48.04751651578311,A,-82.96582600143046,49.63710998267683,0
India,E,D,127.3809476205213,C,255.82136568445057,-73.1265193410041,111.84042802304168,-55.509706180646155,22.06678703337137,D,9.826672370534476,20.14388968162559,1
Mexico,C,C,78.85884796124812,C,-36.07402394948657,-114.77178073569014,-15.90917777589329,-10.089646532998195,21.644090279912117,E,-32.706835841422496,45.43226354046407,0
India,D,C,133.40132880884053,D,78.26608044211986,48.290821371789825,-117.9929031195857,154.79793366903303,23.71624261573374,B,-6.091722828915489,-66.62457878819036,1
US,E,E,-95.61191512568256,C,41.62479702083375,114.65566967505019,52.66221510305266,-71.9942012908479,-63.48164199666522,C,-32.379551699124576,-54.96842728229101,0
Brazil,A,C,-182.359049655473,C,128.05025871589476,-80.73522629767295,-50.31947845466016,-207.16488249402616,85.5329335244841,A,0.13591445189818185,-7.336400652425203,0
Germany,A,C,-134.53938924832906,E,-20.101920445607224,108.06162585961874,-120.51211624221463,7.704630828121255,50.717337874146274,A,-54.92062979106617,93.64073600042371,0
US,B,A,-183.57380441064245,C,22.156404130341507,289.2136960354471,53.96709431556448,47.54508393749292,-117.77294447998914,A,-110.23691277382595,42.73173048095481,0
China,B,E,40.53312965114556,C,76.91480279043479,75.14195679475456,-65.53797087186415,-49.953793674169525,46.97018890276793,C,69.97332144571169,62.1190180298471,1
Brazil,A,D,-130.6604757810392,A,27.431431598524487,-59.598230803361986,-124.84390062436925,110.24894891059928,63.771720277008825,A,-9.836470148899888,-33.591713686891175,1
Mexico,E,E,102.98107154947988,A,183.60722102073996,172.71387926665554,-91.6020808377417,158.1129719483722,188.9570818180427,E,-72.8149329089661,226.85993829983292,1
