Gender,age,sexuality,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Non-binary,38,Heterosexual,Yes,-36.97128317840505,C,108.36400358732546,215.84695380118362,D,49.89946022442584,C,B,B,E,-103.20628289557247,173.2286074598222,D,1
Non-binary,34,Other,Mental,72.35595163930229,D,-0.18850110974576206,-11.280789952407956,E,63.2024336837545,A,C,D,A,47.18578977134534,1.2675885234703905,A,1
Male,22,Bisexual,Mental,123.58905296021783,D,-50.28681053536851,-102.18987530086645,A,40.478192213885336,A,D,C,C,13.013440687979214,-93.9039755227965,E,1
F,69,Bisexual,Mental,137.7817319637211,A,-273.11730908352405,31.48931182132173,D,-85.61417564519105,A,C,B,D,142.64566642404876,83.19818293374755,B,1
Male,66,Heterosexual,Physical,-46.27967595963892,D,-35.14641447144689,10.583534627194426,E,39.211446195593744,C,B,E,C,71.7410399049017,58.2724241604507,A,0
Non-binary,64,Heterosexual,Both,-76.6318557250099,E,25.826709425200207,175.27622711096757,D,-100.96040511099405,C,A,E,E,-3.5169910795064214,39.78137482924174,D,1
Female,39,Other,Mental,146.56152809228692,C,-49.3600062854782,114.90782334622227,B,45.65109565240764,E,D,C,D,-108.31776498540997,44.27195076902401,C,1
Male,72,Other,Mental,54.25513006840481,E,102.34055791669078,-70.9150207688042,E,62.74539595603122,C,A,B,A,-26.622970984407736,-43.09876641540284,D,0
F,25,Bisexual,Mental,194.70981759746647,C,13.418848664570792,31.218702251527837,D,6.188153939852873,D,A,A,A,-30.688537017150573,-159.96248834829797,D,0
Non-binary,72,Heterosexual,Yes,159.78006679192077,E,-76.24564430383936,17.69705216041151,C,-38.99062637835179,C,B,B,D,-29.980797938705205,-120.69418304824117,B,0
M,55,Bisexual,Mental,-160.3718653208893,B,-44.151447716295316,59.76183471739442,A,-19.612512451177682,C,D,A,D,10.701650979938657,-47.77433264115085,B,0
Male,35,Homosexual,None,62.40714472216842,D,171.76851221496116,-32.004055960633785,A,-8.053183736326103,B,D,D,B,-22.013900740091515,8.78594043019098,A,0
Male,69,Bisexual,Mental,10.08265692462077,A,-194.10343270507013,32.97555392813633,D,65.8142021870578,C,B,D,C,-59.15346841455711,-70.64506959039238,C,0
Non-binary,71,Homosexual,Mental,48.57845665879725,E,166.8235422067032,88.84944245721513,E,-12.884858134617124,B,E,B,C,-192.54569299179525,-58.54516451575843,E,0
M,52,Homosexual,No,82.09488313590676,A,109.36431099607515,97.97911900504074,B,-38.46289238108322,E,E,A,D,-218.21465572916478,17.682874716995485,C,1
Non-binary,30,Homosexual,Both,169.20459824540416,E,25.46205805360729,103.99354980693477,A,-41.729248540169024,D,B,A,A,-8.961916781753601,115.74354961037234,E,1
Female,61,Heterosexual,Both,105.18342456858956,B,126.78299546321401,22.425760030297713,B,-193.05838822045985,A,B,E,B,-1.637565249770479,-11.669581619253364,A,0
Male,21,Heterosexual,Mental,127.73291019265494,E,8.564680319165664,102.24133367651547,C,58.429462953518694,E,A,B,E,124.98688258591373,-149.42577699143303,B,1
F,59,Homosexual,None,14.376147081465366,E,-128.96645759694735,16.984057932884312,B,57.84202111130258,B,D,A,C,-162.25931486143793,-22.717602986541326,A,1
Non-binary,65,Heterosexual,Yes,-24.030559356596942,E,141.06488449300426,112.75230284353866,E,100.74781115758718,A,D,B,E,-7.1328064532139175,-34.44984487401819,C,0
Non-binary,48,Other,No,-8.42597139076849,B,-68.77662118283241,-87.79435619006128,E,-2.061411352826736,B,C,E,D,-40.97655495969177,-89.79122102952917,D,0
Non-binary,44,Homosexual,Both,-22.424319265617836,A,-92.97603832732962,-48.93790451579602,E,1.6269626915485693,E,D,B,E,-104.22724222243845,-77.97303975670286,A,0
Non-binary,51,Other,No,-129.90617898198033,D,109.9441484311592,58.55627029551904,E,19.75220520567755,D,D,E,B,-56.27226256947905,165.83263531518168,C,0
F,69,Bisexual,None,-162.5229614479127,B,142.54652921037405,78.41425183187106,C,-47.081712095938144,C,D,D,A,-114.06508576532532,35.33430422624442,D,1
M,37,Homosexual,No,62.501399041747476,D,-66.40509900562066,-198.11009676666612,A,132.27903743923176,D,C,C,E,-31.826237289804293,-28.7854833516602,E,0
Other,24,Homosexual,Physical,236.69970533034302,B,47.280319242684364,173.68608222026998,A,-205.35892897179798,B,E,D,C,-56.25237054188912,82.19294730308032,C,1
F,43,Homosexual,Physical,-99.77849718231016,D,-12.602277470629797,-18.82671185474325,E,103.77983563802269,D,C,C,A,118.4270877368127,29.195195912850735,E,1
Other,71,Other,No,212.84794833990483,D,-46.783674858886535,99.74215250114177,C,-147.9474388628209,B,A,A,A,49.03429674363585,21.917312052172182,B,0
Female,36,Heterosexual,Both,-24.048222606158042,D,-57.651858388083824,62.5874786249863,E,9.243367881673361,C,B,D,B,107.70158972294301,143.9380039833428,C,0
Female,39,Other,Both,128.64870131988874,B,112.99673751005759,-99.92764085110821,A,-114.32327726472332,D,C,D,C,-201.82038115713752,-76.06706369212813,E,1
F,59,Homosexual,None,37.95099178361332,E,-49.091358841146224,-14.669719879918224,A,-81.99988086799738,E,A,C,A,43.0456949513595,18.194492832525267,D,0
Female,29,Bisexual,No,-60.04532518343589,D,8.408884486410107,-81.08625480300879,E,-82.85231050736826,D,B,C,A,78.62568441656393,-108.83134617489536,A,0
Male,71,Other,Yes,-64.37734951278898,A,103.89968385390682,184.80148649251035,E,-35.57240989994302,E,E,C,C,18.52757074490181,110.22043038948641,C,1
M,22,Bisexual,Yes,38.0438807759632,D,2.7635144625319352,64.35964624088813,C,5.855274560297718,D,D,E,A,89.82138609455636,95.20011537922954,C,1
Female,19,Heterosexual,None,226.40044166428902,D,170.5981483815379,51.99648250790403,E,-5.817691275203597,B,C,C,C,11.913379508743478,-22.3827722820804,A,1
Non-binary,21,Other,Physical,-72.43727569944623,C,-20.224847840233846,-47.93860457700375,C,54.55927242323856,B,A,B,E,54.539721948211415,-54.761297877218794,C,0
Female,24,Heterosexual,Both,243.3525758879985,E,-118.8434896185445,80.59008073150625,D,-105.65449146119403,A,D,E,A,-56.79066264323477,108.98021174281665,E,0
F,31,Homosexual,No,-162.6407526087833,D,-209.83571999822192,-63.77356600727718,E,-23.104956068815827,B,E,B,C,-35.0629208564511,-101.24818679735374,B,0
F,72,Bisexual,No,11.180104653064799,A,41.98169021760095,25.004009952688882,A,6.947408789969152,E,E,E,C,-101.35299334688015,42.65829770383124,D,0
Other,57,Homosexual,Yes,-102.42696644931645,D,-53.85823895735899,26.19169452131963,E,-16.17572841134786,E,C,A,B,17.43742109396307,-68.44025336750605,A,1
F,66,Homosexual,None,78.75712060006128,C,-75.16632692592643,21.040645426377825,A,73.34988659206034,E,A,E,A,65.49844270405464,-8.760609468811701,A,1
Male,27,Bisexual,Yes,-73.0089142157455,A,-144.46292054480529,-205.1666159822143,B,-109.38963818534208,A,D,B,E,101.58385350602639,8.083809244967698,C,1
Male,78,Other,Both,107.68262461650468,A,169.4390831614262,-62.63374599617383,B,62.229222114658235,C,E,C,C,-25.71616469837228,-52.836289825380334,A,1
F,22,Heterosexual,Mental,-162.79083199814943,A,-112.77901838941212,19.12489703383173,D,-101.5186658236718,E,D,D,B,81.30746894501202,-28.16976247171657,D,0
Male,68,Other,None,101.13070483973901,E,-90.80730247693796,-91.9992562638368,E,39.68815664663799,B,E,A,D,-243.99911889551652,10.157884837730307,B,0
Male,51,Other,Mental,-0.6328088207781539,D,-64.22204586936651,-17.052082629490254,B,97.37079706743556,B,A,D,B,-83.08010976929403,2.2011201838166694,C,1
Male,72,Homosexual,No,180.6306225064714,C,79.18741508331507,-8.782916738316986,D,72.02313783629081,A,D,C,D,-211.7374744989094,-9.735873757361084,B,1
Male,22,Homosexual,Mental,86.50733662779001,B,-103.39213454136613,-62.47235938302327,C,33.60534839965113,D,A,D,D,-71.00785688297813,76.11318073096464,C,1
Other,26,Heterosexual,Yes,-94.63138542829745,E,-52.397664288950686,-58.202037654144014,A,-78.75242216674476,D,C,C,E,-172.44896854705127,44.1185268820877,A,1
M,75,Heterosexual,Mental,101.87711238171005,E,131.4938784599462,-114.01364716481588,C,32.6070120635537,D,C,B,D,-215.6812061657139,-39.908767630865114,A,0
Male,53,Heterosexual,No,21.375670810586893,C,-80.39589419804905,-81.57234420850999,E,-26.224012812006958,D,C,B,D,41.05180153876892,127.01069993790969,E,1
Non-binary,65,Homosexual,None,52.93559141922769,A,19.935621593782827,88.69226734468663,B,-66.89160158842759,E,A,A,D,-154.83523024087685,35.73572637589072,A,1
Other,19,Heterosexual,Mental,69.94304420711869,D,-150.685189608935,64.08752317392253,E,-99.9106872367228,D,A,D,B,47.39306872224587,126.01829000794365,E,1
Non-binary,69,Homosexual,Physical,106.79190548594985,A,-40.03561709875709,-104.80894697060033,B,39.5975516020564,C,E,A,E,89.67749403232338,206.6363317431634,E,1
M,51,Homosexual,None,-73.06766051465186,A,46.470156256044085,66.57996077352946,A,88.82670077031162,C,E,B,C,152.22166231773613,96.9748398026228,E,0
Other,56,Homosexual,Mental,93.480287863106,E,-61.02087608579314,-247.8932023501748,E,-176.6776122803464,D,B,E,B,26.10639654288554,-74.47297162748261,A,1
Male,74,Heterosexual,No,2.715349491891646,C,114.83056951468727,-105.27950510568319,D,-197.29175579829595,D,D,B,D,-39.09281766781183,27.16157518513635,C,1
Non-binary,60,Heterosexual,Physical,-8.152058635841534,B,7.7253941027648,172.88618077674064,C,91.1752466724293,B,A,D,E,-3.2952519585776505,145.52627763948422,C,0
Non-binary,57,Heterosexual,No,-133.029212615663,B,4.52832593638892,-105.92449173756222,A,-99.58743663154458,C,B,B,A,1.1225876323125188,26.010990327415474,D,0
F,67,Heterosexual,Physical,51.28636711973332,C,83.681301576338,0.5765348270109314,B,-70.56095460674597,C,A,E,C,-155.57491256559476,-16.784073519476046,E,0
M,66,Heterosexual,Mental,58.2529412700105,B,60.78148563811182,-95.68737751469031,A,200.3275788051837,E,E,C,D,-104.09289716165331,42.439545745878,C,0
Other,58,Other,None,-71.2147456343211,E,55.79341174853337,97.71740837154583,E,71.83229723546299,C,E,A,C,-69.78418853044293,117.49461307155605,D,1
Non-binary,40,Homosexual,Yes,126.43798951813218,E,121.96829122070314,96.91544773669031,A,48.461853649792545,B,E,E,D,130.36184405590853,-36.242635023855776,B,1
Female,71,Other,None,79.44543621652639,D,146.64551734531838,61.60977707239489,C,115.87928277722823,B,C,E,E,55.352846673704704,19.866659369001695,C,1
Other,18,Homosexual,No,16.50127059990228,A,101.42244428496441,47.36119296400087,B,34.31276027638474,A,B,E,E,-103.41921963134844,66.78215411336585,C,0
Other,53,Bisexual,None,69.96587267910637,A,34.528492761901134,-44.16656140496692,B,75.61191938653052,E,A,D,E,-0.7127368931082106,-2.1361710204297832,D,1
Other,68,Bisexual,No,-61.475355617767136,E,-1.0152279914565019,208.55784510655667,E,-120.4830428878115,A,B,D,A,200.11613263029838,178.96856982710923,B,1
Other,54,Bisexual,No,-9.246457633812204,A,146.94419154805882,46.25864946587403,D,-55.71968693817648,D,E,D,C,9.37424423837677,47.85845891977941,E,0
Non-binary,53,Other,None,49.614779084468154,A,-53.062334436157265,74.23231278090255,A,64.53363690417291,C,A,C,B,200.41211125927364,85.37694948212616,E,0
Female,74,Heterosexual,Mental,-16.361938519103,C,51.80269966293698,-104.52971787989362,A,-79.18835468087153,E,E,E,E,-74.96914086887844,172.62934258855717,B,1
Other,61,Homosexual,Physical,-24.751489195713454,A,37.20831741184175,-25.83380963300207,D,-17.37398914258597,D,D,C,B,185.795701820418,114.44141047716533,A,0
Other,57,Other,Both,9.920036227639951,A,45.49856269603038,-38.87994107307876,A,-20.57408983053477,A,C,C,B,-9.613443571745925,-82.1785088532904,A,0
M,58,Other,None,11.174023245101969,B,-36.68559472636549,-127.26925311907632,A,72.9327930775947,B,B,C,B,-5.674204996689924,-14.955998321772404,D,1
Non-binary,72,Other,Physical,-125.42956125267702,B,44.2815209708548,25.423703525641972,A,-81.69457190084282,B,A,D,B,98.66345991476837,40.959701273982105,B,1
F,36,Other,Mental,67.63098045657476,C,21.976926136535546,-34.60189163738319,C,183.37358778769294,C,B,E,B,120.76911926421035,71.7703996870836,E,0
Other,58,Bisexual,Both,-28.870211617651925,C,-135.1626581305834,-147.25337083608014,C,91.43695766831294,E,D,A,C,157.29469532414038,112.64872320901588,D,0
Male,67,Other,Mental,-49.41798133362629,B,-64.96377485636623,212.14133307561843,D,-61.217792681863656,C,D,E,C,45.58495569262142,-52.09311995824678,D,1
Other,50,Other,None,79.47177345145462,C,-99.8703357054354,-119.15742918553538,C,-117.5950853199599,E,D,D,C,-134.41121642740083,83.80339792262207,C,1
Non-binary,79,Bisexual,Physical,10.280346181139235,E,-29.103156692977745,-146.36847046959969,C,-6.612133037718065,A,C,C,A,95.43168236111795,141.17219050069104,E,0
Female,57,Bisexual,None,-117.28067811724063,C,15.4812600737891,-0.8393512634702986,E,68.28998478480175,D,A,C,B,-19.336805520753952,-32.85754082695925,D,1
Female,29,Homosexual,No,43.92487811508047,A,68.97146261095718,51.461976820876764,B,182.72099357731017,C,D,D,C,-41.483655874975526,132.63195218085139,B,1
Female,18,Other,Yes,52.77420054646426,A,-61.98279889142675,63.805006181387625,E,-27.374658856749086,A,C,D,E,-47.091251275602026,-71.10647084418017,B,0
M,74,Heterosexual,Both,-35.49756983191603,D,32.05986756839123,208.4032416380806,D,-29.452520378283104,B,A,B,B,5.1469768653976375,10.66134098489755,A,0
Male,52,Heterosexual,None,67.88258862069303,D,-102.14724807383419,129.14197243938872,E,-56.455164418029334,A,E,B,D,-8.939298598244703,73.96712234062494,E,0
Other,59,Other,No,-107.8920780096912,A,-50.19822917890625,-35.45527279680365,D,-147.80507007692017,D,D,A,E,-40.03925887792491,-33.233357199074185,C,1
Female,61,Heterosexual,Yes,-2.291874696750548,A,43.491150164760924,45.264753023552636,B,-138.59674068607492,D,E,D,E,33.295083398668126,-6.1928566737447515,D,0
F,51,Homosexual,Physical,-82.58809657761739,D,-167.28018091073105,-180.53105973897806,D,6.545275460612094,D,C,B,E,-139.78131355563326,-143.36561251579369,D,0
Non-binary,20,Homosexual,Physical,54.596974269087205,B,23.396977915152995,91.76559792647893,A,205.10326468913993,D,D,D,C,-237.4756715501793,-170.857068127073,C,1
M,59,Homosexual,Mental,-8.020425485011623,B,71.21167950422651,100.33544011067448,D,-43.194708173199345,C,E,D,D,-7.275748425495089,-141.3226386235058,C,1
Other,49,Other,Both,-183.15865244151237,A,-45.06053542257977,-39.18648292903214,E,-6.635462512515289,A,E,A,D,3.50109976746286,-60.26558706333349,A,1
F,45,Other,Mental,85.60609304074464,B,-261.81224570939594,-98.13748900459409,E,17.578983352783446,E,E,B,C,75.35114394705377,23.77469775691105,D,1
Female,64,Bisexual,Mental,48.07546224116983,D,127.55604102248273,-142.0139902918343,B,-99.23414327922386,D,D,A,D,102.88047954030144,-64.3944117795488,A,0
Other,18,Other,Yes,-113.05665805950618,B,218.38862789082185,-88.87538928734371,A,62.72827040324661,B,A,E,C,-62.655195770824726,107.28889848208318,D,1
Female,76,Heterosexual,Yes,138.41120009954372,B,112.32274951058649,191.57564338260258,C,-96.65347361291403,A,C,D,E,214.96543705029433,108.95272007223566,B,1
Male,22,Homosexual,None,-70.7094398381373,B,-45.43061915982046,-26.1568494528762,E,-46.02207037783335,C,D,E,C,-120.71821190229679,-80.64563512821528,A,0
Male,51,Other,Both,-85.21168684751163,A,0.6393661290752114,-48.03305052650064,C,79.12282699541143,A,E,E,E,32.13607259186435,-181.40739106846436,A,0
Female,19,Homosexual,No,-82.50416577364905,E,76.87131557325462,-124.34732451908602,D,-171.16914635128393,E,D,C,A,-204.41787420416463,100.90032372071398,C,0
Non-binary,52,Homosexual,None,40.6418056536422,B,-83.6217678236823,127.76319501884699,B,-145.95300276181197,A,D,A,C,60.1376483158512,-6.869674273276581,D,1
Male,34,Homosexual,Physical,5.604567937883971,D,-123.0976975702872,-120.66243727661383,E,-120.94374921677431,E,B,D,D,-302.9436185835205,-158.60985766529646,C,1
Other,24,Other,Mental,-45.085054278542145,A,-64.00902834743772,-32.53511467845576,A,16.304836728617154,E,C,A,E,-6.109241366438532,128.88217016096232,C,1
Non-binary,22,Heterosexual,Yes,53.696543046009126,D,-72.13552420420592,-8.931504196268733,E,151.68991392490958,D,E,A,B,-46.31230451191636,-99.24009906974293,E,1
Female,30,Bisexual,Mental,64.27510745791528,B,-60.768641073575665,26.706381292490285,B,126.78767617854689,A,C,A,E,117.8760339541913,138.93219852410064,E,0
Female,76,Homosexual,Both,135.40303523411407,D,-80.34408037276167,71.62331875917725,D,18.689710470362932,B,E,A,E,-90.12511386045277,27.367288687364642,A,0
M,26,Other,Mental,-41.224072229153535,E,-1.0764956707013236,-125.87824744088103,A,-19.262545023542202,A,B,C,D,-80.72339259172772,-87.46324302351921,C,1
F,35,Other,None,-23.979722074541773,D,13.054519201467269,75.71149458862749,A,36.67741686864717,A,E,C,D,120.63298467279486,-72.1694593405742,E,1
Other,44,Homosexual,Physical,97.47448029663485,B,6.53149666873799,83.44132900556635,A,-4.408923982629315,A,C,A,B,-114.12130687800075,48.66741709374941,A,1
F,77,Homosexual,None,-6.996269775879531,A,8.25514454543963,-99.57099558622055,D,2.719422779866798,D,E,D,D,-34.19085570745673,-85.54429345431247,D,1
Female,21,Heterosexual,Both,-22.2980069497601,B,74.87697276420855,-25.953136348909066,C,31.875351338445014,B,E,D,B,42.32110812172797,-70.35008586465771,A,0
F,37,Homosexual,No,81.779856261323,E,-37.85618924098596,-7.589029507366318,E,-189.78109395792276,D,B,A,E,71.9209923017287,63.279314907034056,A,1
Female,72,Other,Both,46.50227537928617,D,-68.01918960883467,75.14919104114355,B,-8.636860976729793,D,C,B,E,-27.480533066363027,-104.72806719610273,D,0
M,26,Homosexual,Physical,-109.88991376413426,E,12.119095799663265,8.311828285659416,A,-197.49012368212271,C,B,A,D,-84.97585654307902,208.80739046748826,D,1
Male,33,Heterosexual,None,182.92755484190297,E,-103.67819110506093,46.638084916703214,E,-6.451190925200876,D,B,B,B,32.06336193281673,-195.30287681800522,A,1
Other,21,Other,Mental,-44.383440585093666,C,4.782463425971422,-170.38301217838963,B,-17.52377179966216,B,A,E,B,75.75826416764728,70.5831886725902,B,0
M,57,Heterosexual,No,61.111309267527695,D,59.87276541978714,-114.56932163011419,B,179.69654591345957,C,D,A,A,24.612094144394973,-55.115264213601655,D,1
F,36,Heterosexual,Physical,81.45419404946426,A,105.79069359131135,0.9461395211423995,D,-42.377781562146225,D,E,B,E,62.34265962235895,36.30147305577169,A,1
M,66,Heterosexual,Yes,-34.919760889726604,C,174.24505283138967,127.25744821907858,C,-64.53111289219497,B,C,C,C,-14.467599200785486,34.698712843234155,C,1
Non-binary,48,Bisexual,Yes,-68.9174492636646,C,151.1304629495208,-117.12992698099968,C,-30.489537787087173,D,E,C,A,67.93095468029307,20.611214778320665,E,0
M,70,Bisexual,Mental,-206.30630761059652,D,-35.46946725574243,203.23665248324346,D,-192.71947413623187,A,E,A,E,116.63791533762944,53.93601720178434,E,1
Other,27,Other,None,-45.293392366851094,C,-118.54341918602671,14.168739885741152,D,-39.397179801285795,D,D,B,E,5.145459645371887,85.06593740859874,A,0
F,23,Heterosexual,Physical,-79.31263455194753,E,-91.3424708945736,-169.7143443343136,B,-57.45586988039214,B,E,A,D,-12.80910894148089,-18.91270451385048,A,1
Non-binary,62,Bisexual,Physical,-15.44730887405312,C,-34.62198628490468,94.23985376197692,B,-139.09162444291562,D,A,D,E,72.24186642418393,-24.715369949446337,E,1
F,49,Homosexual,No,-199.08259188806474,A,-96.81445062972912,-70.14513428364678,A,4.59229823125122,D,A,D,A,11.383687403142703,-8.666832356801622,E,1
Non-binary,42,Homosexual,Mental,-34.86736358400463,E,4.53461394641697,-8.166085217731638,E,-157.0069173426975,A,A,C,B,-36.426175807455024,-79.46736244533243,E,1
