ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
African American,18-25,B,E,167.8842858446171,D,-84.68323753573229,38.03719822504875,-63.31821508706498,D,D,4.764497892572253,36.973216331279964,E,D,C,241.35818958121743,227.4054952879355,1
Hispanic,18-25,A,E,37.27120829651192,A,-69.06966120899341,-75.04540575297533,-36.009403877862525,A,D,108.28313223799739,-27.52937727554352,D,A,C,119.28110287468971,-40.97887119211804,0
Black,36-50,D,D,158.1463017214537,B,39.86372622484853,-85.70200986803759,-86.23389445703967,D,D,-2.8154599594076544,-56.17123495641756,B,B,C,-101.1703739116069,-102.74683848622624,1
African American,26-35,B,A,-26.49296746654643,D,49.850723774646646,103.06596160865485,177.6072569886451,C,E,-312.8990130976016,77.02967976050178,A,E,C,92.65538258188232,-58.47675083738234,0
Black,65+,A,C,-4.157965788155103,C,-89.11442277201448,-31.48267629048239,-139.17495248676863,C,E,-38.00458049625965,-67.79741372823828,D,C,C,-42.55959891483187,169.2056553533544,1
Asian,51-65,B,D,154.11515695068456,C,95.7574283717274,-185.0403866913567,41.80873983916011,C,D,183.4848328120431,14.166700977806485,C,C,D,-12.828074358090294,31.458492444099807,1
Black,51-65,D,A,-110.8901118864471,D,-61.648228975050635,-4.290922965758563,131.2517390245236,E,C,-12.149329902272779,-122.14080851382126,A,A,A,8.82575368228553,-55.04333956580734,0
African American,36-50,D,C,74.54284910195165,B,182.41029560409373,37.54754926518943,-86.11089823391532,B,B,67.34854703011094,208.4739178910519,D,B,A,-128.1428175186107,-110.31919604373435,1
Hispanic,65+,E,C,-24.587268535802124,B,47.68553717217567,198.99169488695574,70.88772195321368,A,D,-23.13874806706001,-14.27416527517868,D,C,B,170.16347423851147,-11.252161096646358,0
White,26-35,D,B,-30.549668427327635,D,-123.8292410669064,86.71140798322672,-36.12200723299884,C,E,60.92970865234179,181.72400019874607,B,D,D,36.29935681751959,-318.67906853829084,0
Other,51-65,C,D,79.25239075198391,D,27.984504882237072,184.83330192483245,21.089152247153717,A,B,-181.74111047279268,5.238304765236258,D,E,A,-50.15824121556815,99.19397397691783,1
White,26-35,D,B,62.57834003658499,B,172.81264786860862,-40.86440241874195,-85.9030632022044,B,D,44.719460443852775,-3.765541916773624,B,D,B,-128.9175741785841,68.66381217612879,1
Asian,51-65,A,D,-129.50847588144464,A,15.851800533424814,-98.71449387459546,-36.448132273249875,B,C,217.36850253336146,174.0012144521631,D,E,C,-2.762985337416572,-40.085330147480235,1
Hispanic,26-35,C,E,158.42446752636806,E,131.37941306556183,261.27320139871637,-105.6721362827894,B,E,-177.8737846155275,-22.208653901364272,A,E,B,207.26568280949445,-142.80627226933808,0
Hispanic,51-65,E,D,28.66818329901499,B,-1.954228232259601,67.7646894298902,20.18949624532195,B,E,-28.16272128937205,-114.17961255360511,C,E,D,-36.173903756180195,108.64318630914443,0
White,36-50,B,C,53.8721050478882,E,111.95404699701321,28.82977007590992,52.47073448088735,C,A,-45.47600788740061,113.90922800650797,D,C,C,-16.53796990728069,49.002242656489756,0
Black,18-25,B,E,-42.46274177249183,E,39.0907894153985,8.1364392376256,-76.20897995740695,A,D,-83.73523461684897,64.39822512366042,B,C,C,98.62098406034325,37.6951966381108,1
Other,51-65,B,A,80.60693860891567,C,-185.9210197418441,78.03906168860648,-100.18390938547499,A,C,17.529545810925352,-84.60431560562533,C,B,E,-52.18284132055041,306.847921257081,1
White,36-50,D,B,6.154218759694332,E,-13.313864981060267,68.2113004723808,-96.3326530826624,D,A,-43.9493766386119,-26.162802520837726,D,E,B,117.14468415938643,43.755713927231206,0
Hispanic,65+,D,E,59.8430584029926,D,-27.481714185958577,-109.53887397210093,40.4109475790817,A,C,-85.9909221154546,112.63896784404662,D,B,D,15.74679760907928,-46.019860431548864,0
White,26-35,A,A,-12.715958131797786,A,-199.5847063166605,154.10200240532885,32.879062050251235,B,D,-97.94092153542323,-101.4811168059601,E,C,B,5.773182999314772,167.09296382229445,1
Hispanic,18-25,D,A,175.39436458087513,C,108.06493959885867,-117.4106764565048,150.02001442127082,D,B,-72.85003835706561,-16.104628257510914,B,E,A,-104.52945388866353,-77.43987284298805,0
Asian,65+,B,B,-63.986800856517156,C,-154.6108142468137,-112.76117209860472,-96.54798680835542,E,E,26.953616534349777,-159.6762083049653,A,B,B,-189.76270172695598,193.75434213756859,0
White,36-50,A,C,17.26367103941074,B,30.771140016395755,-155.70369328493427,62.42963198630903,A,C,-128.72274163129504,75.79373628554418,A,D,A,-78.99951222506301,49.49471925869057,1
Black,65+,C,E,-93.21857122499524,B,99.67874257352469,173.93427462449188,-16.360198599155627,E,C,-89.96282704727814,-140.7337539570836,D,D,B,120.95054038589508,175.81620773220484,1
Black,51-65,E,E,-86.2492559867387,E,-6.718086551931276,-16.698221282795075,35.663294973526064,E,A,89.90693164965943,-189.55380952344836,D,C,A,37.2312359625716,-40.40095034339813,0
White,26-35,A,A,-41.608827872902445,C,68.72167125939565,114.90021282320404,-61.64125262331994,C,D,-41.3795204159465,-89.09385753771622,C,B,E,191.87066364246263,-1.6212691280425362,0
Hispanic,18-25,D,A,-94.41634778668728,B,-71.70783906014017,-32.42324089245693,50.057463791663814,A,E,21.82679225335352,3.6893464333181774,C,E,E,-150.14246301786417,-86.59815645907969,0
Other,18-25,C,A,-11.721923188022636,C,-35.55614741382486,28.245842690082668,174.19424939012922,E,A,31.097202879094066,-316.4913864462251,A,B,C,-53.12948067348098,218.06274606325346,0
Asian,36-50,D,E,-27.20719239373531,D,57.39408447934306,51.28279048731,-15.288615595929981,D,B,115.98458731501462,17.825318724735006,C,B,D,137.64528341588775,125.35736917183814,1
Asian,51-65,E,B,20.77205476201241,E,-83.49591859308396,-154.36748302369736,134.76355623858984,C,C,21.078242396089085,-28.11129176929217,E,A,B,-239.32578524865406,135.59968618020935,1
Black,65+,B,C,-131.58961144306966,C,92.43544368657378,104.0922587093012,122.22215376685467,D,C,2.803884681411432,-6.285797086926152,D,E,B,-64.11655594500904,-104.84598701182921,1
Black,26-35,D,A,29.794690589105734,C,42.70580772703437,111.67287228973626,-234.994893632581,C,A,62.99456868730417,-147.01616274421815,A,C,B,105.78003507992788,-100.11174892611858,0
Hispanic,26-35,D,B,23.01497880542185,D,-107.98118993853242,42.87971604379851,108.31845262444044,D,E,-82.39095802938363,-30.846618171060513,B,E,A,-142.78191648117428,-40.63944459049304,1
Hispanic,65+,A,B,45.30852927208261,E,8.722915986737524,-24.22557651493953,-87.72385312631302,A,D,-118.19464959048422,-51.27663584407628,D,B,A,286.700400005801,83.33494795039304,1
Black,18-25,C,B,62.952365850392944,E,173.7628902422623,75.07452420442343,-38.53348174305418,C,B,-26.145451103953683,-92.04516137900708,D,D,E,63.76654906992526,-20.050280226884915,0
White,26-35,D,B,-88.93469161567175,C,210.44934175169462,78.07392264081943,76.74292052954212,B,C,-154.81030594290675,-61.93636178839208,B,D,A,-1.344436981302891,85.03738303225714,0
Asian,51-65,B,E,-12.484470955593208,D,113.72507183159777,98.06374613657124,35.88569154445651,D,D,26.42929537455125,51.81647154646926,A,C,A,-111.00792872183175,167.38657317956228,1
White,26-35,E,E,-90.65517382878772,A,-102.87964694066125,32.18204685290018,-53.51329580210361,D,B,-73.2020257626671,-150.06868067921414,C,D,E,68.68265948201169,77.53647494874008,0
Black,51-65,B,B,55.29004446570486,A,62.90513392492301,-20.349739772564895,43.025117738577826,B,C,23.14719665336103,-105.3245091749611,E,D,E,-134.79080682968177,-177.57781278568402,1
White,26-35,C,B,106.50653087409034,E,-151.20091254651254,-47.42513175387659,-67.42401784416839,B,D,119.29741416090862,37.676077822816794,E,A,C,24.99698136423858,-24.518254160405217,1
White,26-35,B,A,95.14761999839571,B,153.4622715667377,-72.29800924515447,7.517231349033025,D,C,55.87590090151632,76.73466691993205,E,A,C,-21.277647682595862,88.21443335499207,1
Other,51-65,E,C,0.6355274432613028,E,-67.48388653172644,-129.39972265489098,-99.27032614094212,A,C,4.572312703060702,3.942255781873659,A,B,B,13.356179591855174,89.11178454315782,0
Asian,18-25,B,E,91.21776544554506,B,-164.29852505465968,-22.112521155769947,195.67654710863306,E,B,-115.85844918467578,93.65835999246806,A,D,C,-39.37485869801167,-55.44702425184591,0
Hispanic,18-25,E,A,4.009032969686561,B,105.14106991671166,-248.8304547191965,107.16196432332606,E,C,-111.94897988630672,-68.83831477969704,D,D,D,184.18373576059065,154.178590296725,0
Asian,26-35,A,E,-32.023773244130574,B,-204.00916322351526,18.990811358604216,-55.818240950170164,D,D,325.2968674577316,-31.052572331309857,D,B,C,69.11421656451205,-192.09704832307415,0
Asian,51-65,C,C,-96.3038351558982,C,-36.353869312621235,-0.3199270932599185,-146.1667421483039,E,E,35.052986929923456,33.95805829847568,B,E,B,-137.51564369777242,49.45073038671694,0
Asian,26-35,B,B,-166.67097915682726,B,96.03436697191738,-17.348314296495975,26.753783576944564,D,B,-80.6033211250128,33.785524206341684,A,D,A,96.51260025442708,26.401973157560406,1
African American,36-50,A,A,-52.76607324112849,A,-95.62747705925536,185.30032801290784,-88.31266903045322,E,C,90.32480936798034,32.521444563194265,A,A,D,-29.08890540515615,-73.5578938168056,0
Hispanic,26-35,C,E,153.87189178729034,C,36.79319331052362,45.17820747329622,74.80758776388873,B,D,42.753644581603716,29.711211277332467,A,C,B,-132.27835800674453,-52.796558256104476,1
Black,18-25,B,D,91.97366274159712,D,-43.8256294778786,157.2348195876755,92.75278490691842,B,D,-4.3349202257310635,-35.808189023393446,D,E,D,64.52540115619169,9.945649300053848,0
Asian,26-35,B,E,-135.72530349623537,D,-88.19247791194384,-267.82934292882805,-117.83787194008531,D,A,-5.341203239963813,10.22639010523597,D,C,C,-41.33147700150073,-7.509620332471401,1
Other,36-50,B,B,18.475502160035415,A,-183.4932713502216,71.20584710645348,192.75485277518587,C,A,-94.25758741031942,-108.89327736827299,C,D,B,-114.27155573512222,-43.41838826590789,0
Asian,51-65,B,D,39.065314824365004,E,-123.71524950582346,68.15129039824924,-228.75961019920422,C,E,7.307204278564394,88.46243205523109,A,C,E,-248.73235563218336,11.331341438508806,0
African American,18-25,E,E,196.80646655948476,D,331.5530261592447,-145.13164145611924,96.90104780954228,B,C,-81.80168585772698,31.110308280212024,E,B,C,-210.68997009626665,-7.671796269193121,0
White,18-25,E,A,105.50314663652995,D,21.644444595680913,89.63468187353926,73.82431643937056,C,C,-8.183016177559379,40.504156566652696,C,C,A,-34.81855329107166,38.281500704563776,1
Asian,18-25,A,C,-47.429076470926965,E,-34.85735104012127,33.87286502619308,-52.91232837887952,B,A,91.88592007382464,-81.72810922420905,A,A,D,99.97274748340871,-37.01289964249928,0
White,51-65,E,D,61.13108218238722,D,-2.3272260128168125,57.405179734073705,42.023192120820966,D,C,181.9363677284309,-95.95897555071622,B,A,E,-22.635993455126187,-57.48296203762126,0
African American,65+,B,C,-22.496582424342513,E,-151.35861399533397,-32.60731082664101,66.6526190740436,D,D,33.664717107294386,-176.54980588240372,D,E,B,-5.4447990107386355,42.27011755195728,0
White,65+,C,E,-71.48484783538632,C,-25.171583062879044,93.62665682715907,-2.781399405121053,A,D,172.90695153921533,50.3802917596564,B,A,A,1.8447338675320546,15.308392740208992,1
Other,26-35,D,A,13.473499491605216,A,-64.10436344011694,38.63493206575391,-24.77184853579416,B,A,114.43775043954028,-71.90282032023812,B,B,A,-35.93877376686181,21.227335091873524,0
Other,36-50,C,D,20.880890267139957,B,-115.01926119638853,103.46676478788616,-14.764402687816844,B,A,-180.3007407494095,-250.26283184078824,E,B,C,71.2311752556995,32.94099688393747,0
Asian,18-25,C,A,-121.45188849079227,A,-30.820088347111835,55.11928855964802,-81.88421468791235,A,C,79.43316546242829,68.10447357408025,A,A,A,-119.662501621617,120.6361564991206,0
White,65+,E,B,56.967598212754645,C,-154.60685780116467,-44.098741864002776,-87.70274875529154,C,B,-138.97703694629942,123.85795766600516,B,D,C,47.78087680847446,169.35999304011116,0
White,18-25,E,C,-61.0221077978105,C,69.82374490995646,-202.93374463267853,0.06611779351121778,E,B,11.30505974796003,76.94477479357089,E,C,E,-13.734185546881235,137.6215547047544,0
Asian,18-25,A,C,57.44428789228536,C,128.99385869089164,-163.11182018302063,217.2418207055776,E,B,14.287572622094366,106.92173951040868,C,E,E,-31.075191742225343,21.426994647861598,0
African American,26-35,A,D,-4.81936338111888,E,3.462533066989687,127.37906511541503,21.126137171943085,E,D,-19.165668810707114,146.38438364762305,B,B,D,-26.88528394132176,-56.21458318406779,0
White,26-35,A,A,-31.595546480011468,D,86.81036981762125,-8.275324589973986,-223.15005516821972,B,D,184.3644626857215,-43.41556196979451,E,E,E,46.49477124966339,8.464902015546913,0
White,18-25,D,B,-310.623339122131,A,24.16407277717899,-75.7166827232879,-59.30155866111658,D,D,21.341578507324815,-95.1459182880031,A,E,B,64.65310965202,-85.47239657007171,1
Hispanic,36-50,C,D,-4.509701714186697,B,-139.2186736609402,276.2062550427804,117.82785912039992,E,A,109.51733349263102,-86.83030945848729,B,C,B,5.11107581384505,54.48964872136421,0
Asian,18-25,B,E,-44.06546533066334,C,-46.9284958198761,-6.785660697472946,63.6177304504229,A,A,-70.86788919875498,-56.30152209819914,D,E,A,4.999336538095471,-90.51630121561061,0
Hispanic,26-35,D,A,12.190186144815799,C,42.76787635964446,-107.20039851365044,78.46028500412082,E,D,37.01317237326539,72.1506076557892,D,E,B,-43.447412308482555,-58.533165492536824,1
Asian,65+,E,A,48.62568046229578,E,46.21988644779375,-39.82443623805773,-18.191772162308613,D,A,-105.6966304246572,28.49584260931265,C,D,E,-149.0789528557474,-17.4051158108756,0
Asian,51-65,C,E,117.32308160724465,D,20.79478897987549,-26.9161351483984,-79.19190846722624,B,E,-19.614566719076368,-65.21997672681482,B,B,D,97.1652165021677,-97.68556201558934,0
Hispanic,36-50,B,A,-69.55876712544492,D,-37.756883034623854,-38.62424689282217,-91.67776952845144,E,B,-33.071906905381994,37.38953399570009,B,B,D,88.64563797331573,-114.47145571490864,0
African American,26-35,A,C,45.53790823107355,B,31.297121617474104,-21.236454491292353,-180.26465758564595,D,B,-10.354109134842433,8.286616284833384,B,E,D,-45.42587551718706,57.0220097244963,1
White,51-65,A,E,-127.78207018411358,E,65.08573442628763,183.47328427854615,-37.37624553527913,B,D,-101.83090690664662,-116.67273736127824,B,A,B,-95.41078908482365,45.14815851731444,1
White,26-35,C,A,-286.15837556415187,C,48.793818754547495,-20.613914197722387,191.8309047778501,A,C,87.17145992117388,-43.9389866502896,A,B,A,-36.37907097962378,-163.05198590690398,1
Other,65+,A,E,-18.85827275576954,B,-1.5987285423201962,-131.83770046646978,-209.76024578812354,A,E,33.184242511393514,-3.0232459707920647,A,D,B,-109.78498191349442,-6.818890324756555,1
Asian,36-50,A,D,-23.635764425916445,D,63.96508198367062,30.339410407480617,-67.62080646749138,D,A,68.19342254513298,154.86931874685754,C,D,C,27.806442904345246,36.70971677448567,0
White,18-25,C,B,-107.16021536920981,E,-75.59247103642576,-76.6514662744429,-201.14196761886132,C,A,3.67506380675597,99.76178668366032,A,D,C,49.05465941327076,27.94965476804729,1
White,18-25,E,D,-70.13414171877297,D,-95.15237353301329,63.49157513017658,43.99266734517761,D,E,-48.378120697049724,-98.99506135500535,E,C,E,-38.77188448286384,123.56126117647925,0
Other,18-25,E,C,142.11984221825728,D,-71.51687739886438,-4.815964669996729,47.96787410821935,E,C,-115.31804861165715,-19.45373282796753,B,A,C,-85.36638710340551,72.95393242315266,1
African American,36-50,D,B,-16.517564445688386,D,78.59595959979724,-127.35891996963953,-71.61799472021362,E,B,-12.552536973695139,104.1756236657427,A,C,B,147.9762390440794,-5.383997619883209,0
Asian,51-65,A,D,110.04855963239322,A,53.842223752765996,9.704139848919828,-107.68309625712307,C,B,151.58426039903648,-180.75687807838705,B,B,D,-14.589420561838876,-93.38662020770265,0
African American,51-65,E,C,46.53573265438571,E,101.76865594429086,-74.64904425225143,-39.39210249266044,D,C,16.628065588971204,72.8608251438491,D,E,D,19.514579352283036,-35.87170678153547,0
Other,51-65,E,D,-10.67859216911245,C,-162.08629139115845,24.68759736057736,-108.92457004735077,E,C,-117.50314107275513,-56.09506286657605,D,E,E,-51.68935737278186,59.14342793181186,0
White,36-50,C,C,-3.679992984668147,C,-38.218351639100625,-136.879642587613,18.26581695690523,A,B,-40.864418565280616,-51.39688101941003,C,E,C,23.435732741960397,-4.002204188578681,1
Asian,18-25,C,E,96.87517899036969,D,-6.595938573883023,58.76073376682053,26.568916656164543,D,A,8.965239829952235,245.2920429660964,D,D,A,-75.91520433530836,60.542934526687816,1
White,51-65,A,C,6.620009867120569,D,15.947163181929255,173.96473992507683,-77.68756006609023,E,E,-121.82732122494127,-163.67707040147863,D,C,A,-96.49295747974328,-4.280535434227847,0
Hispanic,51-65,B,A,-26.90234518769842,C,101.04086590164391,-106.9456656372967,44.820444895498554,B,C,-189.35983329570067,89.59927438109922,A,E,E,-197.10410846078807,218.693486288238,1
Asian,65+,E,D,-150.70633453005385,A,-205.87599758222996,-37.351764566295984,-136.54924582050083,E,D,-79.7199253900123,0.8845124386313876,D,D,E,90.44597622424779,65.70480974726006,0
Other,36-50,A,E,-105.27050852999014,E,128.89737558035742,100.1733482988157,-171.85739955173113,C,D,-22.607553722139393,219.59973549250486,D,D,B,-166.3170227589713,65.42201034996793,0
White,18-25,C,A,35.03112437485811,B,-19.56975683633109,-27.64497179479517,23.7308270635664,D,E,-69.66099844153386,158.89005778919034,C,B,B,52.79515807176078,-38.28883495540516,1
Asian,65+,D,E,-44.2349188112673,E,-138.45424909277665,-104.55384938910657,37.595569330264084,C,E,-25.120390224488144,50.32310013590791,D,C,C,15.859379266244511,36.41551158239933,1
White,26-35,C,D,-183.57482821399594,E,86.80991181131358,44.49498628930304,112.2062212113251,D,E,38.01968030601318,63.492425120905416,B,B,E,-18.529716323476553,159.73756493799564,1
African American,36-50,C,B,-131.7186999172751,D,43.56780817283487,106.59024367946597,-113.61639215637216,D,A,-233.33699764010203,118.22032211789252,A,C,D,86.65852659916831,99.10335457044695,1
Asian,26-35,B,C,98.72862295853226,D,84.29046523252467,-47.19807483693538,-2.0565983889373167,A,A,62.48075373663844,-156.4821981857377,A,C,D,-151.11340724158046,70.31817362467888,0
Asian,51-65,D,B,22.862588659654275,A,-58.38107217440377,93.24352700790874,64.70630686322164,B,D,-154.79440970225608,91.75087914610359,A,B,D,-96.12022190010505,166.21977427519033,0
