ethnicity,Nationality,age_range,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,Brazil,65+,None,D,-199.14615719510678,E,B,B,22.255594503657537,C,B,58.62380595194694,A,B,1
Asian,UK,51-65,None,D,150.0869561292587,E,A,B,-48.357588613963244,D,C,14.225267490117787,E,B,1
Other,Brazil,51-65,Buddhist,B,50.56436709454605,E,B,A,110.93415624744362,B,A,94.46522146815367,C,C,1
African American,China,26-35,Christian,B,86.93594723050154,A,E,B,51.69856920156446,C,C,92.35656904794693,B,C,1
Other,China,65+,Hindu,C,-152.04866769769018,B,A,A,5.900231680120555,E,B,-62.1993778510929,A,A,0
Black,China,26-35,Jewish,B,-82.20860122792773,C,B,E,-125.86881009511133,E,D,147.92005766915833,C,E,0
African American,China,26-35,Hindu,C,-114.80010261078762,B,A,D,121.55907470742973,E,B,46.83912145431585,D,E,1
Asian,UK,26-35,Muslim,B,93.93083968036264,E,E,C,-0.43386786998908367,C,B,-94.01794035846174,B,B,1
African American,Other,65+,Jewish,D,-49.23417611797132,A,C,B,-21.21270464086627,C,A,-184.60509803808245,E,B,1
Hispanic,US,36-50,Other,D,12.771987040446927,D,D,B,155.51566854720645,B,A,-104.76257137663107,E,D,0
Asian,Other,18-25,Jewish,B,15.487423884385928,C,E,E,-252.81516995247446,A,C,139.36947841933898,A,E,0
White,Germany,51-65,Buddhist,D,100.06336358433173,E,D,E,87.6264116537709,A,A,-64.68363066471686,A,C,0
White,US,36-50,Christian,C,-1.5470724770498991,E,B,E,-95.45167108952388,A,A,37.648155558605964,B,A,1
White,Brazil,26-35,Hindu,E,-121.63161571900373,D,D,C,-75.80156567276583,E,A,46.63080695000226,A,D,1
White,India,18-25,Other,B,-85.26657085924,A,D,E,-2.0919308863411903,C,A,-7.592798816077822,D,D,0
Black,Other,18-25,Hindu,B,7.801487629020756,C,A,A,-25.721216764437628,A,C,-82.90315304757837,B,A,1
Other,Germany,26-35,Other,A,-26.16221070253214,A,C,D,-44.07222409520318,B,D,131.33054682750472,B,C,0
Hispanic,UK,18-25,Christian,D,-44.34203524290848,D,E,B,-168.9185656706845,B,C,90.07088455498314,D,A,0
Asian,China,18-25,Christian,B,33.48933555875065,C,E,D,29.470928300150263,C,C,-59.10295341871933,A,B,1
Hispanic,India,51-65,None,D,65.46873639396729,E,E,B,179.08192428432196,D,E,181.47319540756882,B,C,0
Black,China,51-65,Hindu,D,28.19598085304037,A,C,D,-88.39681565767677,A,E,28.45362449706893,E,C,1
Other,Brazil,26-35,Jewish,B,-46.85460091722747,A,C,C,88.65448671333571,B,B,-74.65191889865304,E,E,1
Black,UK,18-25,Buddhist,C,-65.25358417289088,E,C,C,-160.61786791621645,A,D,-10.324733665970632,C,C,1
Other,Other,65+,Jewish,B,67.9870686724316,D,E,C,-28.333756938072312,E,A,-114.97184895140411,E,C,1
Other,Brazil,18-25,Buddhist,C,61.77798174915669,D,A,A,2.5835235945688173,A,A,-62.09069936191069,B,A,0
Hispanic,US,51-65,Christian,D,125.10771035242183,D,E,A,-32.119522080437726,C,B,124.92273241634162,B,A,1
Asian,Mexico,65+,Buddhist,D,41.989804396275915,B,A,B,35.24907987117152,A,B,129.18406716754097,A,C,0
White,Brazil,18-25,Christian,A,-153.8075615062076,B,A,B,-76.44770994879333,A,E,148.0787761222838,A,E,1
Black,India,51-65,Jewish,E,78.59407960769606,D,C,E,119.74420339387903,B,D,37.00379309429249,C,A,0
Hispanic,India,18-25,Hindu,B,-6.4635821373380615,E,A,B,-11.880870322187272,E,E,-133.1181821082806,D,C,1
Other,Other,65+,Christian,B,27.72658782551927,D,B,B,2.2096741455769555,A,D,117.64403678160585,D,E,0
Other,Brazil,26-35,Christian,A,-31.349647539431135,E,A,E,-28.164257395897696,B,C,-5.990430033491805,B,D,0
Hispanic,Other,18-25,Jewish,A,-97.4365491199774,B,E,A,66.40565912865777,B,D,90.57316393077978,D,A,0
Hispanic,Mexico,18-25,None,E,-0.6694426063387898,C,B,C,-83.7753360651957,A,D,-228.6467609258782,D,C,1
White,US,36-50,Jewish,B,117.76171226788176,D,B,D,-90.46375003613772,C,C,85.52089531755739,C,B,0
Asian,Germany,36-50,Muslim,A,72.95666345713367,E,E,C,-108.77592563270272,D,D,79.88715782436721,D,A,1
White,China,36-50,Buddhist,A,279.6478279196116,C,E,D,-4.696823483307372,A,D,-83.8543483449329,B,B,1
African American,UK,36-50,Muslim,A,31.39118233259197,C,A,A,183.0024670785263,B,C,-4.883830554323538,C,D,1
Hispanic,Germany,65+,Christian,E,-19.54032444319755,A,C,A,49.73671763697367,A,B,172.15469983733888,B,A,0
Hispanic,China,36-50,None,A,102.31680000117728,C,D,D,-141.15935900046307,C,D,-68.38201008022881,C,E,0
White,Brazil,65+,Other,C,-138.3938520810042,E,E,D,-38.53610807268016,C,C,96.32050613176821,B,B,0
Hispanic,India,18-25,Jewish,E,-26.781414315099877,E,D,C,-239.64531868943916,C,B,22.934673074729943,E,B,1
Asian,Other,26-35,Muslim,A,-37.91734465094276,A,C,B,42.12955137279956,C,C,65.59187101470792,D,B,1
Asian,Germany,51-65,Muslim,B,65.63111805850117,D,B,A,-64.75599864967676,C,D,171.3006416266464,D,C,1
Other,India,26-35,Buddhist,A,-56.79730346175056,C,C,E,-61.07811154957466,B,D,21.89214604194058,E,D,1
White,Brazil,36-50,Jewish,B,-88.54992462526465,B,D,C,-166.47101622226316,A,E,-3.4220552023226367,E,A,0
Asian,China,36-50,Muslim,B,25.003877210447694,A,C,C,132.03154272002223,A,A,32.04124410122679,E,D,1
White,Germany,36-50,Jewish,A,-113.77564695863194,D,A,D,119.14467380640312,A,A,55.68973703904441,D,C,1
Black,Germany,51-65,Buddhist,A,120.02873336469824,B,D,C,-38.01221304278079,A,E,91.5102335770588,E,D,1
Hispanic,India,18-25,Muslim,B,81.56715543484309,E,D,C,37.750218626809975,C,C,106.18162729856564,A,B,0
Asian,Mexico,18-25,Jewish,E,99.39009284207026,B,A,D,9.477298438232452,E,B,209.25597322950887,D,B,0
Black,Other,51-65,Jewish,C,22.1299068144759,B,A,D,142.17135946702143,B,A,91.74076384969295,D,A,1
Other,Germany,51-65,None,A,122.1968616430754,B,C,D,14.53023401949613,A,E,-19.23392155765815,E,A,1
Asian,China,65+,Buddhist,A,1.1777868688356758,C,D,B,-77.07489881374818,C,A,52.95118150537228,C,C,0
African American,China,65+,Hindu,E,120.62765465298585,C,A,B,5.300062597499871,C,D,-20.553380238538523,B,B,0
Asian,Brazil,18-25,Buddhist,D,129.7976853285072,C,E,E,144.9917012377932,B,B,-100.76139177159824,A,B,0
White,Other,51-65,Jewish,A,42.011783463070444,C,D,C,-33.60803739420847,E,C,57.147727097666625,C,A,0
Black,India,18-25,Christian,D,-76.4960053105653,B,E,C,44.64704595218246,D,E,41.11063030287767,A,D,1
Other,Germany,51-65,Christian,C,-96.19649869531449,B,C,D,-43.81048099026158,B,D,-113.79934770788323,B,C,0
African American,Mexico,51-65,Jewish,C,67.80431080574829,E,C,D,-90.74411645041667,D,A,-191.8773915719161,B,E,1
African American,Brazil,18-25,Buddhist,A,-60.99740355685977,D,A,C,17.896805858812396,C,A,10.217265121275272,A,C,0
Hispanic,UK,18-25,Jewish,C,83.90905995770966,A,D,B,-33.993497164228955,D,A,-80.76710063772369,C,B,0
Hispanic,Mexico,36-50,Muslim,E,-7.5345257205153295,A,C,A,-286.13955864728183,B,B,-16.717270377367267,E,B,1
African American,Germany,18-25,Christian,C,123.44548423919099,C,E,C,-32.009379402984436,A,C,121.37219635942532,C,C,0
White,India,18-25,Buddhist,D,-10.810481526892934,C,C,A,-19.09306022769465,C,A,-75.73828289664047,C,D,0
White,Brazil,26-35,Christian,D,101.53075191117141,D,E,C,-113.07784480638946,B,D,211.78959458251833,D,C,0
White,India,65+,Other,C,65.26778439607322,D,B,C,13.747691992433332,B,C,18.50371654657777,D,C,1
Hispanic,UK,18-25,Christian,C,-88.28681441691877,B,E,E,-13.365415491089921,A,A,3.832815689795125,A,A,0
Other,China,51-65,Other,E,-41.71344603664202,B,A,D,23.854299256538827,E,C,25.757712778511426,B,B,0
Other,Other,36-50,Other,A,52.52846418538116,C,C,B,60.29599458632047,B,D,-207.675965747491,B,B,1
Asian,Other,18-25,Other,A,-28.28756845125673,A,E,E,-16.784485047280544,C,B,13.389331711142338,B,E,0
Black,Germany,51-65,Jewish,B,104.18472982760059,E,D,E,84.09048733384894,D,C,-146.98465386089893,A,C,0
Asian,Germany,36-50,None,E,94.31143637162221,C,D,B,128.25744178402482,D,B,-92.49848772186881,D,E,0
Other,China,26-35,Buddhist,B,-88.52621491409366,E,D,A,52.54241197178061,B,B,-77.36506812697411,A,D,0
Other,Brazil,18-25,None,C,-23.37653072900614,C,B,B,132.59072378738722,E,C,-22.045244038282654,B,C,0
African American,China,65+,Muslim,C,22.92341946057455,B,C,A,198.92087507855197,E,C,91.17968021414272,A,E,1
Other,Germany,36-50,Buddhist,D,-20.805975461162777,C,D,C,127.77459361201984,E,B,23.65039748770031,C,D,1
White,UK,36-50,None,E,-25.74060717453967,E,D,C,-140.30441977455968,A,B,164.09136576346123,A,B,1
African American,US,36-50,Christian,C,87.53041121211899,C,D,E,23.43822701431186,D,C,-139.99622031822545,A,D,0
Asian,Germany,18-25,Hindu,A,-84.67661572826921,E,A,E,22.835760722318994,A,E,-31.023769658291013,D,B,1
Hispanic,Germany,26-35,None,C,16.573524115229695,E,E,E,-28.27095242126903,C,D,-139.46091151059832,B,E,1
Other,Germany,65+,Jewish,B,-79.19134691551366,C,E,E,-113.51673459010205,C,A,90.53472351424715,B,B,0
Other,UK,65+,Jewish,D,-119.145684768107,B,E,E,-78.49590556505272,A,D,-109.72147164929267,E,B,1
Asian,Mexico,18-25,Buddhist,C,-163.48783764964284,E,D,E,-40.391368964158545,A,C,55.37231917295471,C,D,0
Hispanic,India,26-35,Christian,D,-39.35405848947192,B,D,A,-51.906462721668255,A,D,205.7778591865934,C,A,0
White,India,26-35,None,C,-30.581689401590367,B,B,C,159.136132728879,B,E,-86.861608022349,D,E,1
African American,Other,26-35,Buddhist,C,107.24290373256915,A,D,D,-163.35886752975603,B,C,-30.6863244954789,C,B,1
White,Brazil,65+,Other,A,37.02281598444552,E,A,A,104.65035916282726,B,D,-23.565735867556658,E,D,1
African American,Mexico,51-65,Hindu,D,15.64780684113051,A,D,A,113.41000314537735,B,B,58.91034581552018,E,C,0
Asian,Other,36-50,Muslim,E,84.05969067469286,C,C,E,-39.37546201900473,C,E,-65.15443566609822,E,E,1
Black,Mexico,26-35,Hindu,B,142.15196349207056,B,E,A,-7.193552636177111,D,D,23.621973454643364,B,E,1
Hispanic,US,36-50,Christian,C,-46.01022898146744,D,E,B,-120.61611684382687,B,A,-67.16286861998894,A,A,1
Hispanic,US,51-65,Other,C,55.819565755660925,E,C,A,0.7428977686391012,B,C,-71.17233448275577,C,A,1
African American,India,36-50,Christian,E,128.39901707438923,A,D,D,61.940044236681324,E,D,11.461050379183511,D,D,1
White,Brazil,36-50,Christian,D,9.734044447418082,B,E,D,-75.1144904321215,B,B,-17.868796609874913,E,D,1
White,China,51-65,Christian,A,-35.42811129867895,C,C,E,-98.62518069582319,A,D,44.27579208203863,B,E,1
White,Germany,36-50,Christian,B,-164.58362419058395,C,C,B,138.35393644403518,A,E,21.038452635509977,A,E,0
Asian,Other,18-25,Muslim,E,-22.470016087960367,D,C,B,44.950561697138696,A,B,84.43825514555382,C,B,1
Hispanic,Brazil,26-35,Jewish,D,55.35573117739335,D,C,E,-123.94394251442837,E,C,191.68640449066854,B,E,1
White,Mexico,26-35,Buddhist,B,86.10389819500445,A,D,D,109.93679605072451,C,A,17.541989055232083,E,D,1
Hispanic,US,51-65,Buddhist,B,31.231662773048757,B,E,A,38.12681062545933,B,C,-124.82057217169191,D,A,0
Asian,China,65+,Christian,B,-26.78609834056364,D,A,C,52.38115123271574,D,A,-133.84675970007115,A,E,1
Black,UK,51-65,Buddhist,D,-178.90949476419772,A,C,D,76.27920057637525,B,A,21.10006596012562,B,D,1
African American,Mexico,36-50,Hindu,D,188.71140586571454,E,A,E,73.4334389046855,E,C,-160.35250453742154,D,B,1
White,China,26-35,Christian,B,-11.817698695263736,E,B,B,3.8355732496567763,D,D,11.23722195641474,C,D,1
White,Other,26-35,Other,B,-91.57888956872469,E,C,D,-61.80344693170194,D,B,-49.35633051659517,B,C,1
African American,US,65+,Muslim,A,-63.99583799656791,B,E,B,40.765620264984506,A,B,108.04709564145891,C,A,1
African American,UK,36-50,Hindu,C,162.736635583093,A,B,C,-252.2872061913091,C,C,-49.09643555456835,C,B,0
Black,China,18-25,Other,D,55.583517676270425,E,B,C,94.46204711144684,E,B,2.1964328728639533,C,D,0
Black,Germany,36-50,Muslim,C,8.70405648503769,D,B,C,101.24991987398302,A,E,24.036635869725124,C,A,0
Black,US,65+,Other,D,-8.861659286497858,B,C,B,-56.194142705398654,A,A,61.8745492976028,A,A,1
African American,India,18-25,Buddhist,E,82.80582772216695,B,A,A,-37.446368434000114,A,D,-89.9723464876485,C,A,0
African American,UK,36-50,Hindu,A,58.72748406631152,B,A,C,5.985661809423823,A,B,4.3247378645373535,C,E,1
Asian,India,18-25,Christian,E,44.95163272312239,C,E,D,54.89536740835569,A,E,-137.88664695428568,B,B,1
African American,Mexico,36-50,Hindu,C,97.76001436895012,E,D,A,42.02921562537262,B,D,1.6732979050838865,D,E,0
Asian,UK,18-25,Muslim,C,-28.07559590766052,E,C,E,129.12954685335504,D,B,-214.23550315344445,D,E,1
Hispanic,UK,51-65,None,A,-69.03061708471057,E,E,D,-55.30809965907129,B,A,-3.763411469004785,D,D,0
African American,Germany,51-65,Buddhist,E,122.1073207857263,B,E,B,-208.36592510099368,A,B,124.60516170982669,B,D,1
African American,Other,18-25,Other,D,-29.553391391114765,E,A,B,4.653262638561333,B,B,11.114204056355597,D,A,1
White,Brazil,51-65,Jewish,D,80.26953805945737,B,E,C,192.58945819707998,C,B,-102.23258480445823,C,E,1
African American,Germany,65+,Other,D,-21.85697505184345,B,A,C,79.38620926632463,C,D,-10.305315143500966,E,D,0
Hispanic,China,51-65,Jewish,E,83.06362923520057,E,B,D,31.644771303583735,E,E,112.00163446845069,E,C,1
White,Mexico,51-65,Jewish,B,42.77032730048634,A,D,B,-25.104510920287222,E,D,-38.09238261192186,C,A,1
Hispanic,UK,51-65,Christian,E,0.3711967579795236,A,D,C,-37.04672326719615,E,E,11.896851883535605,E,D,1
Black,US,51-65,Buddhist,E,-141.37459677853178,D,D,E,86.39849119073067,C,E,53.91061241033719,B,A,0
Asian,Other,18-25,Other,A,-254.23684165776987,A,A,D,-53.936449906823334,C,A,93.82688866025242,C,D,0
African American,Mexico,26-35,None,A,149.39464435792772,E,E,D,66.17142368612492,D,B,-189.94464068024695,A,E,1
Black,UK,36-50,None,D,97.0240337337809,A,D,E,94.3762018831448,D,E,-4.601314732866813,E,B,1
African American,India,18-25,Other,B,-46.27653876383568,E,C,B,-6.79158985296292,E,C,1.8821039317738666,E,E,1
Hispanic,China,36-50,Hindu,A,-38.539124459289596,D,C,A,1.3328570028300482,B,C,-87.97797871444158,D,C,0
African American,Mexico,51-65,Other,D,122.07632177205228,C,A,A,132.08996267669448,A,D,-130.5529214576646,B,B,1
Hispanic,UK,36-50,Hindu,E,4.985804711861584,A,B,D,36.34929856955007,E,A,-12.46459706835606,B,A,0
Asian,Brazil,51-65,None,A,105.30618122573914,B,E,E,-4.477138336638292,D,C,-33.18032872135229,C,B,1
Asian,Germany,18-25,Christian,A,-103.27780857162506,A,B,B,-35.514624859852404,D,D,-1.9490691326510448,E,D,1
Hispanic,UK,51-65,Hindu,D,147.8545956533727,D,E,B,117.63023366002766,B,A,-161.79092369278908,E,A,1
Asian,Other,51-65,Buddhist,E,132.82655672221605,C,E,C,114.36601882392057,B,C,55.34253899247771,E,E,1
Asian,Germany,18-25,Buddhist,D,102.5990509230877,E,A,B,-74.29912474929125,C,A,127.28626651499152,B,D,0
Other,China,26-35,Jewish,A,-16.45557873340633,B,D,D,-32.01449726639259,B,E,121.72577284238004,C,E,1
White,China,36-50,Hindu,E,-29.68995070632401,D,B,C,199.6186538488644,E,D,-55.34122747080703,C,B,0
Hispanic,China,26-35,Buddhist,B,157.89152424029237,E,A,A,-74.16203912304299,C,D,121.12962400584009,B,A,0
Other,UK,26-35,Muslim,B,27.69911765405957,C,D,D,47.26346076429702,D,C,25.697500596612855,B,A,0
Asian,Brazil,65+,Hindu,B,90.02507234277283,D,B,E,29.87584584923383,C,C,-101.16486931323652,E,E,1
Asian,China,51-65,Buddhist,C,-42.94618873136237,B,E,D,-111.7523718547383,A,C,104.35471033993538,B,A,1
Other,US,26-35,Hindu,C,5.933314551401722,D,E,C,25.998374218547305,D,D,-6.3510385150427355,B,A,1
Black,Other,26-35,Christian,A,99.22739550504343,A,C,B,-37.89110075674993,E,C,-51.52397862667223,C,C,1
Asian,UK,51-65,Christian,D,-115.87464498660489,C,E,C,-90.91502711073763,D,E,-62.96491887932969,B,B,1
Black,UK,51-65,None,E,-36.25489905919776,D,B,B,10.984843669035053,C,D,13.295110036794227,C,E,1
Hispanic,India,26-35,Other,E,69.59273784579335,E,B,B,85.91511220174021,E,B,148.84798314839983,E,C,0
Hispanic,India,18-25,Jewish,D,51.51276699443292,A,A,E,14.56751874718743,D,D,-38.36843547614294,D,B,1
Asian,Brazil,51-65,Buddhist,B,-34.47017006402741,B,C,A,-110.38057168193147,A,A,140.5731322421931,C,D,1
White,Brazil,65+,Christian,A,51.139971766728806,D,A,A,-48.94806758487988,A,A,-51.98721369922693,C,B,1
White,India,51-65,Other,C,-12.840473004686197,A,D,C,68.83291266525713,A,E,-23.622368467811434,C,C,0
Black,China,36-50,Jewish,E,141.99581540995666,C,E,B,-35.93003309408662,B,B,-96.40617000060946,E,B,0
Black,Germany,18-25,Other,A,-3.384634991743777,B,C,D,-13.0111139061159,D,A,-222.49928934150356,D,E,1
Hispanic,Germany,51-65,Other,C,-99.78901789659903,A,A,C,-106.15030435575696,A,D,50.69991574024577,E,D,1
African American,China,36-50,Muslim,C,-157.03402419093985,C,C,E,-6.360720553468265,C,D,-55.84236600683108,E,E,0
Black,Germany,65+,Hindu,A,237.67150394763897,D,B,B,-352.44933814534596,E,B,-55.10241352164278,B,A,0
Hispanic,US,26-35,Hindu,B,-63.20331687281803,A,E,A,73.173100212329,E,A,-77.73049592179065,D,B,0
Black,UK,18-25,None,A,-75.85351684808447,E,B,C,-100.7938948614923,D,B,-124.90301816648362,B,D,1
Black,Germany,65+,Other,E,-86.52389526743687,A,E,B,-9.046758394878466,A,D,-12.062386783827462,C,E,1
Hispanic,UK,18-25,Buddhist,B,-33.549156450062476,A,A,B,3.447435636563419,D,B,88.22357897843717,B,E,1
African American,Other,18-25,Christian,C,-71.18067688807405,B,C,E,151.9520503044392,B,C,53.387911676386544,B,A,0
Black,US,26-35,Jewish,B,-36.40013808523994,B,D,A,-160.05849285856743,C,A,-24.731339776914826,D,B,1
African American,Brazil,36-50,Christian,B,-36.14413053380848,B,E,C,-55.39006530874941,B,A,113.69162508147248,A,C,1
Asian,US,18-25,Christian,B,-54.554102200558276,C,C,D,26.39217310132555,B,A,146.1007282611344,C,A,0
Black,China,36-50,Christian,E,103.00586679140962,A,B,B,109.01399392929262,A,A,-14.812045297821596,C,B,1
Asian,India,26-35,None,B,-143.33359392396767,E,B,C,-128.0679560197104,C,A,-90.56784569859781,E,E,0
Hispanic,Brazil,65+,Hindu,B,-44.427780991360734,A,A,A,57.38231716113069,B,B,53.74712477830382,B,E,1
Black,Brazil,26-35,Other,C,-42.32318435942743,A,B,A,17.020225015552345,D,A,-230.53771692119923,B,C,1
African American,Other,18-25,Other,C,-81.903970397943,C,D,A,-200.34746659214963,A,E,-54.46895949782857,D,C,0
Black,Mexico,36-50,Other,D,-1.9763462134650862,E,E,E,141.6938194191156,C,C,-61.55598516406323,D,C,1
Asian,US,51-65,Other,A,118.56709041152396,A,C,E,143.82067659383085,A,A,-85.44174752099606,B,B,1
Black,Other,51-65,None,B,-84.52458560260608,C,E,A,-86.88921941907552,D,D,138.05236661296237,E,B,1
Hispanic,Mexico,36-50,None,B,-95.96803755556984,E,C,C,9.114295439034235,A,D,-242.4210299844408,D,E,0
African American,Other,51-65,Other,E,-120.28290205042018,B,A,E,4.232039757644834,D,D,-55.4236387927276,E,E,0
Asian,Brazil,36-50,Hindu,D,46.68190955539865,B,A,B,-42.476681067542636,A,D,39.49147385948904,D,A,0
African American,Brazil,36-50,Christian,E,-87.53625185826081,A,A,C,12.81521471809596,A,B,-76.21077881830007,B,E,0
Black,US,36-50,Christian,E,-56.710991212268915,E,A,B,-44.958709334747226,B,B,-15.878112787117033,E,D,1
Hispanic,Mexico,65+,Hindu,D,-143.70354749724206,A,B,E,-169.9337690834718,E,E,103.57844233890232,D,C,1
Asian,Germany,36-50,Christian,B,143.22371073032426,E,E,C,-72.11418652306608,A,B,24.317296139637882,B,A,1
Other,Germany,26-35,None,A,42.70558875362422,C,E,D,-86.41656368285425,A,D,169.19359239220128,D,E,0
Other,Other,36-50,Hindu,D,109.38811218192053,C,B,D,130.1286862793752,C,B,68.80380902535255,D,D,1
White,UK,18-25,Buddhist,C,54.913216938966634,C,D,E,26.708676341070426,A,E,-307.3529367127502,D,E,0
African American,India,18-25,Jewish,C,-136.39113578353493,A,C,B,-31.86723873587714,D,D,-147.842235245872,D,A,1
Asian,Brazil,18-25,Jewish,E,-94.00062896777122,A,B,E,-27.91918757259068,C,D,-225.27637518973586,C,A,1
White,China,36-50,None,A,-97.48788434076002,A,B,A,96.37735446478177,D,E,-1.5961552041789422,C,C,1
Other,China,65+,Muslim,C,-101.97132350634223,E,B,D,67.94122123403639,E,E,-28.56424105894893,B,B,1
Asian,China,18-25,Muslim,E,75.20393997161018,C,E,C,75.72809608784152,C,E,-206.88493517534638,B,D,0
Black,Mexico,36-50,None,C,-24.730122413754806,C,B,D,53.20965748769254,B,C,13.030363257594956,D,B,0
Black,Germany,65+,Muslim,D,-18.41951991880827,E,E,E,189.44666662862787,D,E,42.383280336386,B,A,0
Black,US,51-65,Jewish,B,43.502066311656726,E,B,B,-172.3756330100419,A,C,37.959481282139265,A,A,1
African American,Germany,18-25,None,D,146.7456843676408,E,C,A,-90.79481266012978,D,E,86.75798957397113,E,A,1
White,UK,36-50,Other,C,20.477284645847174,C,A,C,-146.68978000949198,D,E,-155.5449998269471,D,D,1
Hispanic,China,36-50,Muslim,E,-33.07279816478538,C,C,B,33.69569590047899,D,D,-148.8420520261916,A,D,1
Asian,UK,26-35,Buddhist,B,84.93438798066279,B,A,A,109.26629891753852,C,D,58.638182618204915,D,B,0
Black,UK,65+,Buddhist,D,-100.06959529432753,D,A,A,21.40188907592413,D,D,-48.30418678731418,D,C,0
Asian,UK,51-65,Jewish,C,0.07781461578747134,E,A,C,-16.801276995291033,C,A,8.101184101236353,C,C,1
African American,Germany,26-35,Hindu,A,90.50134390288859,C,E,C,-79.39998476582255,A,C,70.4840419561975,D,B,0
Black,Brazil,26-35,Other,D,-62.634913108331055,C,A,D,13.25838805139922,B,E,-96.22740340017442,D,E,0
African American,China,26-35,Other,E,134.87701107226394,E,E,B,-136.42076903538393,A,E,26.079200223043614,A,B,0
Asian,Brazil,18-25,Buddhist,D,5.007584328330037,B,B,D,-61.35129444713213,E,A,74.41504510574435,A,B,0
Asian,UK,36-50,None,B,101.87502941068472,A,B,E,87.84300596339727,E,C,162.56348840786464,A,C,0
Black,Germany,65+,Other,D,-109.95362394660195,E,B,B,-103.40033733770473,D,B,-22.431195234093813,D,E,0
Asian,Mexico,36-50,Other,C,71.96195731926134,E,A,D,-36.845080825961546,C,B,-64.24893521512996,C,C,1
