faith,Veteran,married,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Jewish,Veteran,Single,Other,E,68.57176166366494,E,C,B,B,D,45.305639998463384,-43.3467913332569,A,A,-82.23280093408479,0
Buddhist,Veteran,Single,M,B,111.13545479751875,E,C,D,C,D,-136.9378803262712,154.35547276490024,C,E,-88.59578921813895,1
None,Non-Veteran,Married,M,A,-13.698761274428081,B,A,D,C,D,-43.41009003219726,-95.30490414077957,B,D,-32.86028748455414,1
Buddhist,Non-Veteran,Widowed,Male,A,70.79364828183627,A,A,E,A,D,-82.57946481036743,83.13799234024434,B,D,-58.11802494059572,0
Christian,Non-Veteran,Single,Non-binary,A,-69.9572017350087,A,C,A,E,A,79.3982155632925,62.73815349687225,B,C,341.3775429080971,1
Muslim,Non-Veteran,Divorced,Non-binary,E,-33.88083487847072,E,B,C,E,E,10.702322409586598,76.59346598064121,E,C,5.529822163265615,1
Christian,Non-Veteran,Widowed,F,C,115.85011909347772,C,D,B,A,E,-111.01468365437354,152.01605019368668,E,C,-145.71115334226408,1
Christian,Yes,Widowed,Other,B,172.4417110733745,D,E,D,A,E,-120.90452182565397,-68.79202235688395,A,D,34.27249039595689,1
Other,No,Widowed,F,A,97.05843692883737,E,A,D,A,A,-220.70584403814325,154.37829421730095,C,E,64.36993460827765,0
Other,Veteran,Single,Male,A,27.273449141693952,C,D,A,A,B,52.04842404586524,105.69762255981188,B,C,101.09805942045868,0
Christian,Yes,Widowed,Non-binary,D,43.89341212765985,E,A,E,C,A,-115.4957256852663,-72.13505935740085,D,A,174.0170949387725,0
None,Yes,Single,Non-binary,D,-85.25072386736781,E,A,C,C,D,118.09291219947022,-27.477480819900062,C,B,169.47363674402325,0
Hindu,Non-Veteran,Single,Non-binary,E,4.664497711564955,E,E,E,C,D,-88.08487567480033,111.03133018076096,E,E,93.24096374711684,1
Muslim,Non-Veteran,Married,Non-binary,D,42.6672369389979,C,A,A,B,B,59.07953210627963,-157.33453688934318,E,B,-46.44249714240624,0
Jewish,Veteran,Widowed,Female,E,-45.73512157944118,B,C,A,D,C,28.047779137946833,14.868273464517484,B,C,63.081652606977954,1
Christian,Non-Veteran,Widowed,F,D,-120.54179473476859,E,D,B,E,C,-27.54687285286923,95.94647868344782,D,E,82.65879646598981,1
Other,Non-Veteran,Married,Male,C,136.20675016612037,C,E,C,C,E,-20.070599986865776,-36.31787211573756,B,E,-95.6340712688869,1
Hindu,Non-Veteran,Married,Other,C,-94.46059589311876,C,D,A,C,C,67.34376155606901,82.04845511279738,E,A,-26.509382079834744,1
None,Veteran,Married,F,A,-97.29528391732714,E,B,B,A,D,-4.388602555241213,-1.166294945315685,B,C,59.54585375508105,0
Other,Non-Veteran,Single,Male,A,-36.4597363092623,D,E,D,B,C,-3.661891008643175,46.50850846435365,E,C,-197.27485555975704,1
Buddhist,No,Single,Other,E,-6.5349421433225725,E,C,A,C,D,117.66564765311036,49.64174452014152,E,C,-263.4603548126097,0
Muslim,Non-Veteran,Married,Female,D,-35.55010384396281,E,C,E,C,A,87.54149167071242,-186.26421841069038,D,A,90.97262606444797,1
Other,No,Married,Female,C,-2.7355682615730395,A,B,D,B,C,-166.69742954206998,-83.4254976008914,E,A,23.55768796854691,1
Christian,Yes,Single,M,E,37.854963339897054,E,D,C,A,B,128.12815765069658,96.52684528768758,C,E,154.69401946397977,1
Muslim,Yes,Married,Other,A,-106.7798209604617,B,E,A,C,C,41.898402108987135,-66.52225120018869,D,B,-30.725203965290472,0
Buddhist,Yes,Single,Female,B,114.86172882201195,E,D,B,C,E,-47.97862318033182,-11.543751226648418,C,C,8.473973787875764,1
Jewish,No,Divorced,Female,E,97.34236559209485,A,D,D,B,E,237.2290436750079,-231.95273199630284,C,C,-89.57758887222481,1
Christian,Non-Veteran,Widowed,M,E,-18.873826602572517,E,C,B,B,B,75.67146079905756,-106.37371201481791,E,D,6.86481607277131,0
Other,Non-Veteran,Married,F,E,70.30934298863943,B,B,B,B,E,35.545675946082035,72.50406219360181,B,B,124.36111664266225,0
None,No,Divorced,Non-binary,A,80.97041479911564,A,C,D,A,E,23.702409959608612,46.59861826671909,A,A,-31.436556440717524,1
Muslim,Yes,Divorced,Female,D,101.97726885792393,D,A,E,E,B,84.8890187392501,15.095003765648752,A,A,69.12319252871974,1
Muslim,Veteran,Married,Other,B,96.39568274700302,B,E,D,A,C,76.15502117558859,14.299820430607813,D,D,122.64477090545387,0
Muslim,Veteran,Single,Female,E,14.245683788062538,D,E,E,A,D,79.77227853574655,74.88395495518692,C,C,158.94585237065323,1
Muslim,No,Widowed,F,C,-39.326080345000136,D,C,B,C,A,-58.11371580709026,221.7223067693204,A,D,89.29089602715801,1
Buddhist,No,Divorced,M,D,-72.45192126249965,E,A,E,A,C,53.98805159565967,116.69209288467685,E,A,-31.470665070996134,1
None,No,Married,Male,B,89.02714677311413,E,C,E,A,A,224.08036474705452,2.7740343121610866,A,E,102.19765500445261,1
Christian,Non-Veteran,Divorced,M,A,-115.94039116779133,E,E,E,C,D,-26.495782613109792,-16.625276577150103,D,B,-21.230144732496235,0
Christian,Non-Veteran,Married,F,D,-123.87577627836468,D,B,C,E,C,5.8335608861382156,-51.555542756165465,D,E,-148.03646634555722,1
Buddhist,Yes,Married,M,C,-202.513210957826,E,C,C,E,A,-129.22695269654426,-196.0532799144737,A,A,-24.781584105212318,0
Hindu,No,Divorced,Other,B,-66.79135467201465,B,E,C,D,B,42.032528270038036,-4.347193983940443,E,C,-24.667430605367542,1
Jewish,Yes,Married,Non-binary,B,-37.814131605056,E,B,C,B,B,159.47760664134697,53.03425962692222,E,D,-51.77079043513883,1
Hindu,No,Married,Non-binary,D,73.54747452785861,A,A,E,E,B,-70.92425127044216,-99.40175711539673,A,A,-117.60664609994349,1
Other,Yes,Widowed,Non-binary,B,-33.63784674732289,B,B,A,A,D,30.491453155160237,-37.438659898543165,B,C,-74.93789766903183,0
Muslim,Non-Veteran,Married,Female,B,82.45342351794001,D,B,C,B,B,-33.46284632393869,120.98343904731732,D,B,-51.476005853058936,0
Buddhist,Veteran,Single,F,A,-71.53209653692893,A,A,E,E,A,67.04887397562615,-39.46735689834404,A,E,232.74917586557802,1
Jewish,Yes,Widowed,Male,E,-161.32034448127152,A,C,D,E,E,-29.31450394482192,140.2142297867552,E,C,-20.247975007469567,1
Hindu,No,Single,Female,E,-107.23638443606964,C,A,C,C,B,-28.08627432397205,-66.14315185015673,A,D,-88.39130401633061,1
Jewish,No,Married,Female,D,78.24486673732513,B,C,C,E,B,-40.746234378801205,60.6050998136201,B,E,-13.495798493130943,1
Muslim,Yes,Married,Other,D,188.06192784156536,B,D,D,B,D,-47.419044913582354,-22.19295764059886,B,C,1.687311592887602,0
Other,Yes,Married,Male,C,-203.89655294601852,A,A,E,A,E,-46.61685696317049,-21.32023556971508,C,D,3.519302309779965,0
Hindu,Non-Veteran,Married,Other,D,76.73033224024289,D,C,C,E,C,153.31891060891064,81.34487547741305,A,E,-25.10972952234488,0
Buddhist,Yes,Widowed,Non-binary,E,-29.81666535432283,C,B,E,E,D,-29.606988031888342,-134.43990251689905,D,B,-7.693420258744505,0
Buddhist,Non-Veteran,Divorced,Non-binary,D,138.04926943712877,A,B,C,E,B,22.243917742347584,149.47713920036307,A,E,125.38423976832466,1
Other,Veteran,Single,Male,B,-69.80981165643455,D,B,E,E,A,-166.74171348283716,93.60588702402104,C,E,9.523401373989252,1
Buddhist,No,Married,Other,B,-21.321129780906876,A,C,B,A,D,-116.85050192222135,-10.848542056775262,C,A,-153.79658884366222,1
Muslim,Non-Veteran,Widowed,M,A,92.26058723832246,B,B,C,E,E,-64.20732065014488,63.33903943036007,C,C,21.515040221509825,1
Other,Veteran,Married,Male,C,-114.2185851464786,B,E,D,B,E,-110.74503673621791,-152.72016265865747,B,E,44.847468561584044,0
Christian,Veteran,Widowed,Other,A,-6.606431160204212,D,E,B,A,D,-140.2220578440049,161.0573182166252,D,A,-17.989131841522127,0
None,Non-Veteran,Widowed,Non-binary,A,16.543771232401877,B,B,C,A,A,-140.55693888115414,20.466792945402222,A,E,-104.39125514238097,0
Hindu,Yes,Single,Male,A,-16.49296396488969,D,A,C,C,A,-98.09365151638471,-283.5571212089878,D,B,-83.08529655522418,0
None,Yes,Divorced,Non-binary,D,11.469327684165851,E,A,E,A,B,130.67649930928843,-99.40620195745164,B,C,-91.8839233188671,0
None,No,Single,Non-binary,A,116.40308397527154,C,A,A,C,C,-205.93019979069953,-91.68012974139657,B,B,56.02896911337032,0
None,No,Widowed,Other,E,170.20101451048072,E,A,A,E,B,-193.2230603195206,68.45247117957751,D,C,-1.6474496782986618,0
Muslim,No,Widowed,Non-binary,B,128.6988442516236,D,C,B,A,C,-137.701217958546,49.48006083360303,C,C,8.358544292635903,0
Muslim,Veteran,Widowed,Female,B,-114.98508651635622,D,C,D,D,D,-156.40299913592128,-8.386201184619805,B,E,-88.75567155176617,0
Muslim,Veteran,Divorced,Female,B,78.17977372448829,A,B,C,C,E,-22.612099487682148,-41.48912489919838,D,D,-170.7517459450694,1
Buddhist,Yes,Widowed,Non-binary,B,6.831512559594126,D,D,C,D,D,-33.121013859915685,-37.78683234267366,B,D,-34.4843006094959,0
None,Yes,Single,Other,C,-47.73730417492964,A,A,C,B,E,32.40169876805406,62.57329363005019,C,D,-32.197579943304014,0
None,Non-Veteran,Single,F,D,-67.89870868465682,E,B,C,E,A,-6.669225885136046,39.86292179137502,B,A,-17.776048723893854,0
Buddhist,No,Divorced,M,A,34.51740121771223,C,D,C,A,C,-9.958231434731585,-66.90407399506468,E,B,-58.524700439039336,1
Christian,Yes,Widowed,M,A,22.016645651002893,A,E,B,A,C,-36.327772935898224,-15.87261207347579,C,D,52.69534599631044,0
Jewish,Yes,Single,Female,A,28.312590391463367,E,B,A,D,D,-117.65762458099832,60.41520791620578,E,B,122.29960950222394,0
Hindu,Veteran,Single,Other,C,217.02915321926787,C,C,E,A,E,-57.700703163312554,-50.45133019825201,D,E,162.15604859924827,1
Christian,Non-Veteran,Married,F,A,-11.075635848825879,A,A,B,C,B,78.37513526321345,127.86607299440209,B,B,-34.515718386278174,0
Jewish,Non-Veteran,Single,Other,A,-65.02629051504871,D,E,B,D,B,35.844228592193886,142.3384766454804,A,E,20.61184385141077,1
None,Veteran,Divorced,M,A,-112.42658306220224,E,D,E,A,C,-8.43774331332515,-174.41033892272202,D,B,-39.75000402664779,0
Muslim,Non-Veteran,Divorced,Male,C,45.95944370224289,B,B,E,E,C,-112.78867167281015,41.69761616442613,A,C,121.53090034911378,1
Hindu,Non-Veteran,Widowed,Non-binary,D,-36.50409334939316,A,D,A,C,D,25.022614210135707,-62.602127088646064,A,C,118.88592541107406,0
Jewish,No,Widowed,Female,E,-171.63865675825426,D,C,A,D,C,-78.36666702732329,-42.47794627556434,A,A,70.51732391471715,1
Christian,Veteran,Married,M,A,-177.04292492991038,E,B,D,A,E,70.79309605501291,-113.51258675493527,E,C,-273.2765480212029,1
Jewish,Veteran,Single,Male,E,130.1452586033736,D,D,B,C,A,-70.45887364303589,129.66771039956316,D,B,123.03743365926354,1
Buddhist,Veteran,Widowed,Other,E,-4.54307215283131,C,B,A,A,B,43.76422565933883,-11.854307623286278,B,B,-69.89506306630486,0
Other,Non-Veteran,Single,Female,D,70.70015893990968,A,C,E,E,D,-38.532015487334654,80.15439018754694,E,A,-11.809380748670748,1
Christian,Non-Veteran,Divorced,M,E,-151.7991071286112,E,D,C,A,D,70.9952948834032,147.62018651461324,D,C,89.99606107994185,0
Other,No,Married,Female,B,5.0936939526221705,E,A,A,D,C,194.723656118362,152.5856800086265,E,D,8.644318138553949,0
Muslim,No,Married,F,E,136.96776489524748,C,B,A,B,C,-24.58062834791713,-69.7239455308004,C,B,38.860697924917226,0
Muslim,Non-Veteran,Single,F,A,-49.394230012223616,E,A,B,E,A,-8.491362019220096,60.9053733781165,C,A,-310.9851894785317,1
Muslim,Veteran,Married,Non-binary,D,-1.5320999186727207,D,E,E,D,B,-84.85896043636879,-5.987210885233216,B,A,3.7174128640985558,0
Muslim,No,Divorced,Non-binary,B,-106.57959801385618,B,C,E,B,C,72.86286365169994,-93.89659361746556,D,E,-3.891892626164707,0
Other,Yes,Divorced,Other,E,-159.95332882118686,E,C,B,A,D,-44.09413460823316,-46.77404790787883,B,A,138.82507873020543,0
None,Non-Veteran,Married,Male,C,17.61278205597032,D,C,D,B,C,-119.54902183732405,48.91908253474967,B,D,-87.52617681007094,0
Buddhist,Non-Veteran,Married,M,B,-84.43324427197857,B,E,A,E,E,29.55221786816956,-94.61705516154385,C,E,-85.51485978542013,1
Hindu,Yes,Single,Female,E,-39.78298106698406,B,B,D,E,A,-241.18692199951153,171.84206210608275,C,C,-63.88947327189759,0
Buddhist,Non-Veteran,Single,Non-binary,B,-52.755691936740455,D,B,B,A,B,-28.124962462563914,-50.69911942739894,D,C,121.56166282521073,1
Buddhist,Non-Veteran,Married,Female,A,-199.18564244699965,C,A,C,D,B,-160.98388653265144,56.900842142568195,C,B,-178.78943902707692,0
Hindu,No,Married,Male,C,103.98333108740371,B,E,A,C,C,52.46677583667269,14.70639908942442,E,B,143.59965439753506,1
Muslim,Veteran,Single,Male,D,151.31323048405233,B,D,B,E,A,-6.916367966040585,-18.436128791705105,B,E,-75.62899865091605,1
Other,No,Single,Male,A,-25.602122448955463,C,E,B,B,E,-62.30319463174537,-13.480858989549802,D,E,-28.541302309361367,0
Other,No,Widowed,Male,D,-126.69603315024209,E,D,D,C,A,58.200365545418634,43.920940528849734,A,A,54.59825657221139,1
Other,Yes,Divorced,M,B,48.18194621898256,C,E,C,E,B,-232.33191781752978,91.50385172780929,B,C,58.219835820519194,0
Muslim,No,Single,M,B,-12.567117907935707,E,C,C,D,A,32.925192680646774,-29.54465919612185,C,C,-153.6533730625446,1
None,Veteran,Widowed,Male,A,58.18276330320832,B,A,C,D,A,94.70978553420312,-17.9269528946315,E,E,-207.13975106689907,0
Christian,Yes,Divorced,Female,A,30.587167368816132,A,D,A,B,E,-55.91460161311311,-101.756306250927,E,A,10.308964758381167,1
Other,Veteran,Married,Non-binary,A,-129.58519708799818,D,E,D,A,C,-136.2720156307985,41.977112199221374,C,E,70.10782850923192,0
Other,Veteran,Widowed,Non-binary,D,19.180063158645996,C,D,A,E,D,-143.58781339018063,-93.48711334128885,E,C,185.4599092252319,0
Christian,No,Widowed,M,E,57.78012068130008,D,B,A,A,B,183.09418359050224,-161.14238799291223,B,B,-98.30480614094859,0
Christian,No,Widowed,Non-binary,A,-300.81030765471735,E,D,C,C,D,-214.84849961261108,26.03614589909465,D,A,115.13531841272453,1
Other,No,Divorced,F,A,-117.29055823333663,A,B,D,E,D,105.8576082656709,21.893508890718824,B,A,28.356474546423698,1
Muslim,Veteran,Single,Non-binary,A,-3.105162361754493,A,D,C,C,A,30.82981570485255,121.38661492397804,B,A,133.8148258721203,1
Buddhist,Non-Veteran,Married,F,D,133.35478095591057,C,D,C,D,C,119.05132375811974,20.311535102709847,E,C,-121.68603029204792,1
Other,Non-Veteran,Married,Non-binary,B,-13.865735483859087,A,E,B,A,D,-94.17951645568455,-120.79439501584856,C,C,-35.4355942439281,0
Other,Veteran,Divorced,Non-binary,C,49.5202957683599,B,B,A,B,E,44.540491922275585,-62.546249382106645,D,E,25.09515179525355,1
Hindu,Veteran,Single,Male,C,83.93600636471665,D,E,A,A,E,-54.68422552297635,-175.10449465539745,E,D,49.59276904848909,0
None,Non-Veteran,Widowed,Other,B,-63.00713575117598,B,A,C,B,B,-9.498748293994872,13.388701887639352,A,B,-20.258926854169516,0
Hindu,Non-Veteran,Widowed,Male,D,-146.1120823436948,D,C,C,C,A,-31.278093475834325,-109.9632977288338,C,D,166.1238756352147,1
Muslim,No,Divorced,M,E,-67.54905756847678,B,B,B,D,B,82.34220801747028,-24.420230913294642,C,B,-43.76273638798702,0
Other,No,Widowed,M,A,67.3608292398176,B,A,D,B,E,-68.97800838957816,-146.1241164329764,A,E,-69.17414752777884,0
Hindu,No,Single,F,C,-56.80237138120611,E,E,C,E,D,-140.41846920293005,-101.71348003393092,A,E,37.707600929900295,1
Buddhist,No,Married,Other,E,-56.829917878601854,E,E,C,B,C,-132.76866371139815,91.56342887360191,B,E,65.89745721623697,0
Other,Veteran,Divorced,Other,C,248.62760441427528,C,B,A,E,C,219.43223823132914,-206.72452103279997,A,E,77.29424757314445,0
Other,Veteran,Widowed,Non-binary,C,50.28568670158422,D,C,D,D,C,191.51201702127483,80.93138940861195,B,D,23.446497075818876,0
Jewish,Yes,Divorced,Male,B,-73.87501727186611,C,A,D,C,B,133.3772463377873,139.016209589799,E,D,-106.00059294022026,0
None,No,Divorced,Female,A,-78.40036548521046,E,A,E,A,C,-53.95530756370198,-20.257122399669512,A,B,66.77560408697862,0
Christian,Non-Veteran,Divorced,F,C,117.75421487563274,D,E,B,C,E,-59.37638276438584,69.76975804676886,A,E,-33.44147281138971,1
Other,No,Single,F,A,50.235883513074775,B,D,B,C,D,-14.46273171192739,147.3462285804636,B,E,149.43298220532571,0
None,Veteran,Divorced,Female,C,-14.652117809292983,D,A,C,A,E,74.68826628398996,171.42656558060943,B,D,66.89511322214797,1
Buddhist,Yes,Widowed,M,C,-232.80639251382348,B,D,A,E,A,15.041994256731247,56.43299362755116,A,B,77.61581047869372,0
Christian,Veteran,Divorced,M,A,-1.026375698377725,B,D,A,C,A,151.44407126589863,-141.70966624595934,D,A,85.11218112644579,1
Christian,Yes,Single,Other,A,17.18525465749908,E,E,A,A,D,44.4105941025375,-215.40091901885296,B,C,25.755153592689773,0
None,Non-Veteran,Widowed,Other,A,-67.88043124148547,D,A,B,D,B,-44.37047829648182,-22.00757914837721,A,A,14.840716537835014,1
Other,Veteran,Widowed,Female,C,71.44805446853465,D,E,A,D,B,151.74675608015266,-36.56344316717063,E,D,-138.4249594974065,0
Christian,No,Married,Male,B,165.57839540414997,A,C,E,A,A,-60.1314139233404,50.41973781688311,A,E,-86.05033031197098,0
Muslim,No,Widowed,Male,C,196.12652480271134,C,C,B,A,E,-143.5570840531006,25.611725663113376,B,E,-81.56361741973498,1
Muslim,Yes,Widowed,F,C,235.9765241869618,A,E,C,B,C,-33.518175267249795,50.56355433453958,C,D,61.90807871410704,0
Jewish,Non-Veteran,Divorced,F,B,-25.2581148154674,C,E,B,C,C,-32.64188499460251,-78.74929917832394,D,B,-101.8302491052073,1
None,Veteran,Widowed,Female,A,160.683784688529,A,B,C,D,A,-14.03192315745849,5.140583202696412,E,B,-13.485790507339182,0
Buddhist,Non-Veteran,Single,Non-binary,B,76.48633890160632,B,D,D,B,A,-193.44612882053102,1.1244691436009961,D,A,-74.69549656806646,0
Buddhist,Yes,Single,Non-binary,D,-9.477606846904274,B,A,E,B,A,-142.7287404493041,72.58011824697559,A,D,79.88269682630346,0
Other,Yes,Married,M,D,121.96579563155142,D,A,A,E,B,-33.29062252861129,132.40634749348425,D,B,62.101957256209694,1
None,Veteran,Widowed,Non-binary,E,64.72831717712535,A,C,C,A,A,-83.6344473471155,85.06487640650222,C,D,37.55773641628485,0
Hindu,Non-Veteran,Married,M,E,-120.14012390035099,C,C,B,D,E,-56.87931181954971,-54.98359282994249,E,C,151.46366462490425,0
Other,Non-Veteran,Divorced,Female,E,135.77943285847945,D,C,C,E,D,-55.05686782974713,95.9576326067342,D,C,-130.97164749424658,0
None,Veteran,Widowed,F,B,57.12500259267262,B,E,D,B,D,172.55592611936228,199.72343629392196,B,A,-31.623063392428634,1
None,Yes,Single,M,C,12.10687178365372,B,B,D,E,C,-78.47571551612904,-80.89593843410753,C,B,57.53387695107916,1
Christian,Non-Veteran,Divorced,Female,E,-65.96021288944797,E,C,E,A,B,-125.35775205632467,-196.8954082059468,D,C,-9.96672806506544,1
Buddhist,Veteran,Widowed,Male,C,-15.61167169741227,E,C,C,D,B,13.358407025023528,76.71958645066766,A,A,60.37449958142557,1
Muslim,Yes,Married,M,C,-119.22467698418527,C,E,C,C,E,6.829121979335925,-32.390091083184245,A,A,23.74185467497672,0
None,Yes,Divorced,Other,A,-13.48905743562292,E,D,A,C,A,25.253000087943043,-10.048697935172491,B,C,-32.98870431940873,1
Muslim,Yes,Married,Other,A,-138.5870598203838,C,E,E,E,C,-14.275257136191783,44.10958852031829,B,A,114.07221299837364,1
Hindu,Non-Veteran,Married,M,E,-173.17224556887356,C,D,E,E,D,52.34871253447728,8.444769732340841,E,A,-261.55628787819654,1
Hindu,Veteran,Married,M,C,-21.297911709284676,A,D,E,E,D,28.021126758098948,45.891833954944545,E,B,-93.35260011428716,1
Other,Yes,Widowed,Female,B,-111.60590942044198,A,B,A,C,E,101.19914050634216,-2.9141390583005484,D,E,-27.853481489800902,1
Jewish,Non-Veteran,Widowed,Other,C,82.30393196307253,D,C,A,D,C,-132.17559191392692,58.78991725431588,E,C,1.1771020072330427,1
Other,No,Married,M,E,-64.5754269151354,A,A,D,B,C,-157.64463043018907,30.003876307197213,D,E,-138.57241952692968,0
Other,Veteran,Married,F,E,-73.3935844869959,C,A,E,E,D,44.88102401787439,64.58106419603614,C,B,-87.98861394899124,1
Other,Veteran,Married,Female,C,-160.15205586194588,A,B,A,A,C,30.32155855980147,-77.22802229192972,E,D,-82.63135364362843,1
Hindu,Non-Veteran,Married,Other,D,29.51281893133763,A,E,C,A,B,142.62195279562982,134.04660182062403,B,B,-150.90772493347802,0
None,Non-Veteran,Single,Female,A,16.898660429337585,E,D,E,C,B,113.66021085126583,-162.39999943196378,B,B,43.030336404726036,1
Hindu,Veteran,Married,F,D,-23.666933424966036,D,A,A,E,B,116.35586709199235,143.60429246567818,A,D,73.54405779315833,1
Christian,Veteran,Married,Female,C,-15.619657946125118,E,D,D,D,E,49.380542752544706,104.8627988750989,B,C,36.51626687504887,0
Hindu,Non-Veteran,Married,Male,B,32.800365132913825,B,B,C,D,B,25.74336024188945,201.8023007681875,C,C,-136.42318733882254,0
Hindu,Veteran,Divorced,Male,D,-71.10845713393486,E,B,A,E,B,-44.276992157695624,62.1211961026937,B,C,-96.26270637168003,0
Other,Non-Veteran,Widowed,M,E,-119.85900235505224,D,B,D,B,A,75.07797267705435,-105.87374682782323,C,E,137.75022896217186,0
Hindu,Veteran,Widowed,F,A,-53.57307338431422,A,E,E,C,D,-39.64193286110766,118.7061355432532,E,D,222.1259518554336,0
None,Yes,Divorced,Other,E,188.65623242079616,C,C,E,B,D,-41.136013217301695,91.86321231405977,B,E,20.468186659197347,1
None,Non-Veteran,Divorced,Other,D,43.216075391423495,A,D,B,D,D,-45.64722880793355,115.2686850573117,B,D,81.53211823361679,1
Muslim,Veteran,Single,M,D,167.3716237308446,B,A,A,B,D,-136.8101610972809,-172.6941738837597,D,A,57.28332774269311,0
Christian,Yes,Single,M,C,-71.64577656530332,A,B,B,B,E,69.02028054785426,136.73228685637343,C,C,-117.01014420104127,1
