religion,Race,disabled,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Jewish,African American,No,18-25,E,B,B,C,75.91239867525945,B,A,-84.61670143666888,73.39441842419515,1
None,Black,Mental,65+,B,C,B,A,29.318127121392912,E,B,-121.12491479071244,108.7294728851131,1
Christian,Asian,Mental,65+,E,E,A,B,-138.29047254584458,D,E,-17.465712861515055,13.331374621601762,1
Christian,Other,No,36-50,B,B,A,D,-53.82285208029934,B,A,-91.7424878837761,12.908227860337188,0
Other,White,Yes,36-50,A,A,D,E,-62.33195083723173,A,B,-59.26136805516703,49.20786773856913,0
Hindu,African American,Physical,26-35,B,C,C,A,132.46517487102662,A,E,77.68403446491233,76.43172918763094,0
Hindu,African American,Both,26-35,B,C,B,C,-130.30699560361302,B,C,128.99829021149748,81.68717760566534,0
Buddhist,Black,Physical,51-65,A,D,B,C,157.92255163041244,C,D,163.87457547397665,112.26946556154549,0
None,Asian,No,18-25,C,C,A,D,101.77362731088384,D,E,-129.0749387469293,-207.8483498128203,0
Hindu,Hispanic,Both,36-50,A,D,E,E,-70.31944446272998,E,D,1.5440366331427753,-53.28614060830312,0
Christian,Asian,None,51-65,D,C,D,C,168.70407746718288,E,A,139.81502479211846,63.71641598899165,0
Christian,White,Mental,36-50,C,C,B,B,-50.25235130164113,B,B,55.68188793988934,-9.707915636273325,1
Jewish,African American,Both,18-25,E,B,A,E,4.3157634943110015,C,B,-65.20575319204558,-144.36431993332235,0
Buddhist,Hispanic,No,65+,A,B,C,C,29.00280089655791,D,B,-103.7157363510524,-50.70803385318475,1
Buddhist,Other,Mental,36-50,E,A,A,B,8.034353397526385,B,A,-23.424035816638003,105.45662887516237,0
Hindu,Hispanic,Both,18-25,B,D,D,E,25.552814742042923,B,E,79.78621512654136,-6.804445707417078,0
None,Other,Yes,36-50,E,D,D,C,-21.52349042359235,B,B,18.87037713535216,-48.91483981973403,0
Jewish,Hispanic,None,26-35,C,C,A,D,-72.66045688639208,D,A,47.730007338538,36.09443851107922,0
Muslim,African American,Mental,18-25,D,C,A,C,44.30524113350912,E,A,-21.12834631314737,132.6329119772434,1
Jewish,Black,No,36-50,E,A,E,A,-68.49122806071712,A,B,-79.07499084485401,-163.59019631216955,0
Buddhist,African American,Mental,51-65,D,D,A,E,121.27838080675741,D,E,46.55447053235278,-134.74258313664592,1
Jewish,Hispanic,Physical,36-50,B,C,D,C,-227.89645364528727,B,A,145.7576303940005,44.60689727172553,0
Other,Asian,Yes,26-35,B,B,D,C,86.51443865836758,C,B,54.18527673868283,53.996481170916596,1
Other,Black,Both,18-25,B,C,D,E,161.46316211375466,E,D,9.438716533946378,-14.588029423205953,0
Hindu,Hispanic,No,36-50,A,B,C,C,45.57113679515533,D,E,-134.86046379470832,-19.155255165596703,0
None,White,None,65+,A,C,B,A,-4.7493238611999,E,C,86.661157066541,-68.66425873714029,1
Hindu,Black,Mental,51-65,B,B,D,A,29.296961132335912,C,A,-62.395380018971515,79.7753071548496,1
Christian,White,Physical,51-65,A,E,D,A,-38.05455329297181,B,A,44.25928459980765,48.48174388530328,1
None,Other,No,51-65,C,B,C,C,9.607236874333095,D,C,94.60772363023455,87.07734175873479,0
Hindu,African American,Yes,65+,B,B,A,B,-114.71575451005675,B,E,-64.76389471310068,203.14604274597534,1
None,African American,None,26-35,B,B,A,A,-87.37724552292889,A,D,13.654808144415579,-34.757839605065115,0
None,White,Mental,65+,C,D,D,B,7.690633690046667,D,B,69.28201240053714,80.37279212391452,1
Hindu,Hispanic,No,18-25,E,C,E,C,-33.935535005191305,A,B,-74.03783607835459,196.31457838259809,1
Buddhist,Other,Both,26-35,C,C,A,B,-21.961044824039043,D,E,23.5390199469119,-96.99938309218766,1
Christian,Asian,Mental,65+,B,D,B,E,19.186430766546568,D,B,99.3593842102022,-38.04536989552123,0
Christian,Hispanic,Mental,51-65,E,C,A,B,6.719011671788709,B,E,-74.91129855331391,27.03369050441249,0
Jewish,Black,Yes,51-65,A,A,A,D,65.13453059044127,C,C,-357.2353244580877,68.90051469084699,1
Jewish,Asian,Mental,36-50,A,D,C,D,-40.60659206683894,D,E,-147.70073637798296,-124.98659078413061,0
Christian,Asian,No,26-35,A,A,D,C,-35.90280899905091,E,D,-160.9066831033716,-30.263191581780646,0
Jewish,Other,Physical,51-65,B,D,D,A,-5.531659583040867,C,A,-186.22734733932847,81.88364638360045,0
Hindu,Other,Both,51-65,D,D,D,D,-27.834645203685614,A,A,153.08549601380233,95.24821864821223,0
Jewish,White,No,51-65,D,C,B,E,193.63697059762362,E,B,-91.42786039570201,-83.7767528541135,0
Hindu,Hispanic,None,36-50,A,C,A,C,23.594301413824716,A,D,14.928230440432957,-54.28860413844898,1
Muslim,White,None,18-25,D,E,B,E,-148.66190254745234,A,E,-35.19608861884256,-54.32601801987174,1
Muslim,Black,No,36-50,A,C,E,D,0.5246883698668631,A,D,50.169974782085994,-189.67180772824344,1
Buddhist,White,Mental,51-65,E,C,E,D,46.338472319278594,D,C,-88.09866866274582,2.5407202316671915,1
None,Other,Both,36-50,A,B,A,B,36.27952307014501,E,B,-78.18698215544153,-4.427812354299915,1
Other,Asian,Yes,26-35,E,E,C,B,52.14158845034077,B,B,-119.9138200495194,-68.85287953351704,1
Buddhist,Hispanic,Yes,18-25,B,D,A,C,-69.38778511851125,C,B,-20.6179809936811,-190.53427662245358,1
Muslim,African American,Physical,26-35,C,C,C,C,104.86346527426207,A,A,-14.554334314488958,110.27812920310713,1
Buddhist,Asian,Mental,51-65,E,A,A,B,-106.51363834992304,E,A,45.42297115000321,-237.92933568049932,1
Muslim,Other,Both,36-50,C,E,C,C,-26.503344661878092,E,A,-100.06547312177523,-81.29338246642774,1
Christian,Hispanic,None,18-25,D,A,B,E,-52.92543983426003,D,B,195.53781959907366,81.80099009889473,0
None,Asian,Mental,36-50,B,E,D,C,-258.40444618607944,C,E,45.71239821135872,123.47085386740308,1
Jewish,Black,Mental,65+,B,C,E,E,-140.06216554014537,C,A,-188.26546618889336,-126.82234893657123,1
None,Other,None,26-35,B,A,D,B,-182.08089379718965,D,E,38.18208280972209,-32.695473334186886,0
Jewish,Hispanic,Physical,51-65,E,D,D,C,-19.257750964499532,C,C,28.082373535580622,80.31431260794757,1
Jewish,White,Yes,65+,C,E,C,E,42.01888338986875,D,D,108.9360771760411,-7.88661340902701,1
None,White,None,18-25,B,A,D,B,32.23781210435015,D,D,-24.384391048347766,-128.83488199544658,1
Other,Hispanic,Both,65+,D,A,D,E,-92.76910482487563,D,B,81.2940148641699,-74.08204461756866,1
Jewish,African American,No,51-65,C,E,B,C,120.03145411791168,D,B,-120.95504136567652,-33.251678349552485,0
Christian,White,Physical,18-25,A,A,B,E,51.693532978327525,A,C,54.49012274192796,-203.0029592258327,0
Other,White,Mental,36-50,B,E,A,E,-12.573906622384637,A,B,224.19243376147423,227.35565001283084,0
Christian,African American,Physical,18-25,E,C,B,A,-44.46458001089724,A,E,-95.62332019104493,-22.099627810440232,0
Jewish,White,Physical,26-35,D,D,C,D,-23.1415767134634,E,D,-75.32052598093087,34.51547935695884,0
Jewish,Asian,Both,18-25,D,E,D,E,-139.7093214837309,B,E,82.05138037560248,-15.29070273596019,0
Buddhist,Hispanic,No,65+,D,E,D,E,5.402414363528147,C,D,69.3694682707635,13.66949078051141,0
None,Other,Mental,26-35,B,A,B,B,149.27394087694216,A,E,-194.6649375333668,7.927085019139965,0
None,Other,Yes,51-65,B,C,E,A,-13.7175450602846,D,B,3.9931532400507965,-3.7856732415331997,1
Jewish,Black,None,26-35,D,E,C,B,12.140343487313428,A,C,68.10931116944772,-82.91863041441584,0
Christian,White,None,18-25,D,C,E,B,248.83368214182738,D,C,138.49001645879554,21.442195967272514,1
None,Asian,Mental,65+,A,E,C,C,-164.4073655229123,A,C,-146.1774027706503,-3.751576806533128,1
None,Other,Mental,51-65,A,E,E,E,-69.3809845480514,D,B,17.089587171118133,-24.272216540783624,1
None,Hispanic,Mental,65+,C,B,D,B,0.48731586176628194,D,B,68.5808376825493,44.570630329348795,1
Jewish,White,None,65+,A,B,E,D,23.81142556923863,D,D,-68.69877937265441,-150.19682990856145,1
None,African American,Physical,36-50,A,C,B,E,180.29061786384526,E,C,-161.055676300831,8.376741530758926,1
Hindu,Black,Physical,65+,C,A,D,E,40.98460284635206,D,B,38.336875712637124,63.33522871606101,0
Buddhist,African American,Yes,51-65,A,B,A,D,-108.23314472033485,B,C,30.13821318018187,44.04052730516405,1
Other,Black,Physical,51-65,E,D,C,D,11.101202953865661,B,E,-24.387481513665396,51.88106299939824,1
Muslim,African American,Physical,36-50,A,D,B,A,178.63457961579022,C,A,93.60897741674141,-106.87777502891788,1
Hindu,African American,Mental,18-25,C,C,E,A,-163.40863601909567,A,E,-68.77721222566352,-224.88745859694882,0
Muslim,Asian,Physical,26-35,A,B,B,E,-85.18486322643757,A,C,-10.27541283996615,-52.687732309772805,1
Jewish,Asian,Physical,65+,C,A,D,C,-37.14134030856318,C,A,-43.23488927980208,-78.16508504880808,0
Muslim,Hispanic,Mental,18-25,A,C,E,C,-56.01409894620652,D,B,14.930478024161726,-0.22968453495075866,1
Hindu,White,Both,18-25,B,E,C,A,45.57493153903247,E,C,-94.29552909543094,-29.660869911589476,1
Other,African American,No,36-50,C,B,E,E,166.62233377981593,E,B,-92.82898886281346,53.82680204121865,1
Muslim,Asian,Physical,36-50,A,E,A,E,-250.01763578084214,B,B,53.333504835367705,32.0410638656854,1
Jewish,Asian,Mental,18-25,B,B,D,D,-103.15667538454952,D,D,-15.55506173504058,-105.66257449052429,1
Jewish,Asian,Both,36-50,C,A,C,C,89.65396932715592,D,B,45.93021931397385,-156.95467945453424,0
Other,Hispanic,None,36-50,A,E,E,A,-50.238028964644975,E,A,81.63975009880765,-206.45312380245514,1
Jewish,African American,No,26-35,B,E,B,A,196.94921876072115,C,C,11.056164553083343,70.4848775561052,0
Other,Hispanic,Both,51-65,C,E,B,B,13.832858075761415,E,D,-120.24969903405275,-38.70636156429342,1
Jewish,Black,Yes,26-35,B,E,E,E,59.256481771322456,C,B,-11.47183068406469,85.26964903398175,1
Muslim,Asian,None,51-65,B,B,D,C,-9.5975004876598,D,C,310.36834825967094,-23.05112973891373,1
Other,White,Mental,26-35,E,E,C,A,-119.9817652265249,A,A,70.72462110518163,-111.2375384320796,0
Other,Other,None,65+,B,D,C,A,-136.31120241715402,D,E,31.79960677414268,38.12963411952257,1
Muslim,Hispanic,Mental,18-25,A,C,D,D,-67.38540785193663,C,D,52.87244976880402,-35.35065475597299,1
Hindu,White,Yes,65+,E,C,D,D,87.22226925709217,B,E,-25.198943681022367,140.51485170136223,0
Christian,White,None,51-65,A,E,A,D,-157.55114711166587,B,D,-116.0455902296019,-72.7823546944224,0
None,Hispanic,None,51-65,E,C,B,B,-38.12471545177215,C,A,201.5644274468198,28.583966585389515,1
Other,African American,Physical,51-65,A,E,E,E,81.75178954083715,C,C,80.84210956198783,-12.315888942328586,0
Hindu,Hispanic,No,26-35,E,C,E,B,-3.9547715261784,A,C,-141.0157930573186,-48.67262112744418,1
Christian,Hispanic,Mental,26-35,B,D,C,C,-65.86995924245097,E,D,-91.90513343272225,86.39873088867294,1
Christian,Asian,Both,65+,A,E,C,A,-12.099939800290631,A,B,19.876567879938996,34.631816135344415,1
Buddhist,Other,No,65+,B,B,D,A,-39.886995264679335,B,E,-20.77634808294563,-198.55597993966563,0
Christian,African American,Both,65+,A,D,C,C,-53.23701809603527,A,A,125.27457725049842,-102.32031449888426,1
Hindu,African American,Both,18-25,A,D,B,B,184.55167593817566,D,A,-219.1263823232034,257.86062038810485,1
Jewish,Asian,Both,26-35,D,B,B,C,109.10593887432798,A,E,69.41259128532269,30.254438906597898,1
Buddhist,Asian,None,65+,D,A,B,B,96.3160126964895,B,E,46.24051606626563,97.94770985017492,1
Christian,Asian,No,65+,C,D,C,E,-134.5645751101926,C,A,145.04814910408797,-35.63020478568192,0
Muslim,African American,None,36-50,D,D,D,D,-42.86257672011069,C,D,-17.703203478298498,-136.56604370351388,0
Christian,Hispanic,None,65+,C,B,E,B,76.49683846176532,B,E,-86.10177072724026,-53.95395664702609,1
Christian,Asian,Both,65+,A,A,A,B,-57.90860341209799,A,C,-18.560151369740808,33.886497412803365,0
Jewish,Black,Mental,65+,D,E,C,A,-150.8730605142261,C,B,-26.538793060588507,-132.68496004728019,1
Other,Asian,Mental,26-35,D,B,B,A,162.29527413939095,A,A,34.989520115809,140.0492573120173,0
Jewish,Hispanic,Yes,36-50,B,A,C,E,-154.5149368452826,C,D,65.70368024312457,32.789592505488564,0
Buddhist,Black,Both,26-35,A,B,E,B,117.87617029347925,E,D,68.19380545224945,100.47847008818296,0
None,Other,Yes,65+,C,E,D,D,36.753609996312925,E,C,-52.34954070258575,214.2767952011499,0
Christian,Black,Mental,36-50,D,D,E,C,37.83628219846601,E,E,-1.7235151587662552,-135.05410177215845,1
Muslim,Black,No,26-35,E,B,C,D,-33.80802471075187,B,E,-70.71496462505122,-213.9668558977372,0
Muslim,Hispanic,Yes,51-65,A,E,C,E,-95.20749455296699,C,E,56.11944684178335,78.17559240025193,1
Hindu,Hispanic,None,18-25,C,C,D,D,30.138177040883257,A,E,56.545215730734085,-77.51967308452812,1
Buddhist,Other,Mental,36-50,D,A,A,D,-98.4536223228124,B,E,156.88119183981365,98.67151670669438,0
Hindu,Hispanic,Yes,18-25,A,A,B,B,-56.853556005190974,C,C,179.62569600049966,-112.25023080643454,1
Jewish,Other,No,51-65,A,B,A,E,98.28867379577963,C,D,82.35092699513461,121.77521929816083,0
None,Other,Both,65+,A,C,D,D,-68.54187899683578,D,C,173.98665513933625,-147.39153288722338,1
Jewish,Hispanic,No,36-50,E,C,A,B,-60.88414252832941,B,C,-174.7929111680496,13.481092337315518,0
Hindu,Black,Yes,18-25,A,A,D,C,176.4679772209742,C,A,-14.874685326244716,205.60137497760934,1
Hindu,Black,No,26-35,E,A,D,C,-41.70622540339627,C,C,-89.7404893432871,125.61795325848692,0
Other,Other,Mental,51-65,C,E,B,C,-84.40177010827487,D,E,-115.81739147302872,133.38216649354194,0
Muslim,African American,Both,51-65,A,B,C,B,-67.9903430074986,D,D,-4.35301593928719,8.558997791348487,0
Jewish,Hispanic,Physical,65+,A,A,E,E,-83.06257064152344,D,C,13.618017561648351,104.73305350152302,1
Buddhist,Black,No,51-65,B,E,E,E,-46.820449801595196,D,A,-55.24872083252189,-191.97691923824564,1
Jewish,Black,Physical,36-50,E,A,A,A,-26.799262563152393,E,E,-22.66872571910587,-17.97498019728277,1
None,Other,Physical,26-35,D,A,E,C,6.276623070001827,E,C,320.3470073058049,11.553032582512138,1
Muslim,White,Both,26-35,E,E,E,A,-5.877627878550867,C,C,20.187291436564553,-52.1576626778419,0
Jewish,Other,Both,26-35,B,D,E,A,128.56385170107376,D,B,-67.67509285271805,-41.445251156330166,0
Jewish,Other,None,51-65,D,A,C,C,21.8914647179333,C,D,106.67017842860173,-8.186348992931515,0
Other,Asian,Both,65+,C,E,E,D,96.42551577770728,E,B,-23.986994055363393,-58.773354430847235,0
Muslim,Other,None,51-65,D,E,E,D,32.20592925815032,E,A,-0.590810115557484,-180.64893151952995,0
None,Other,No,51-65,C,E,B,B,-183.7217641984543,C,E,-14.545756340307383,-62.39552132737802,0
Jewish,Hispanic,None,18-25,E,C,C,D,79.04559937632436,A,D,147.61477058985085,-28.061827052123583,0
Hindu,White,No,26-35,A,E,E,E,-203.7102855211019,C,E,27.150872831141115,-16.679461354750924,1
Muslim,Asian,Mental,65+,B,A,C,C,-115.91879925477717,B,E,254.4891966785753,36.67275780084758,1
Jewish,Asian,None,51-65,A,E,B,D,-88.9748929399475,C,E,-12.352996522777602,-58.74947133720353,1
None,Asian,No,65+,A,C,B,A,148.42175717148035,D,E,-44.67374394072374,70.7561402505635,0
Christian,Black,None,36-50,C,A,D,A,182.99301948309514,B,A,-38.30207552978994,171.0926070630489,0
Buddhist,Asian,No,51-65,B,D,E,D,16.855424785351943,E,E,6.891695339380247,118.4039358243273,0
Other,Asian,No,51-65,C,B,E,C,264.372622126262,C,D,186.5947040581424,-91.5988225595025,0
Hindu,Hispanic,Mental,26-35,B,B,B,A,-97.3851862838991,E,B,162.0987656796192,101.63178604084062,0
Christian,African American,Both,18-25,D,E,A,D,129.92686649117337,A,E,-149.0793796915231,-169.2842735384182,1
Jewish,White,Mental,26-35,A,E,C,A,0.09280950583955502,D,A,-0.9461702100071976,-21.0235363748167,1
Muslim,Other,No,51-65,E,A,A,C,25.93547401207558,E,A,-18.6095120617578,-4.422285147440955,1
None,African American,None,51-65,D,A,E,D,70.16273380188811,E,E,-105.59775757718918,-22.34621410917392,0
Christian,Black,Both,26-35,E,A,A,A,-45.80165338166536,D,A,17.178455379201143,-80.81304908263293,0
Other,Black,Both,51-65,D,B,E,D,-13.28529528602177,D,A,-110.58695116487603,20.82922476285019,0
Muslim,Other,No,18-25,C,C,E,E,-102.25519716863344,B,B,-39.58399403541985,-43.52375492875275,1
Christian,White,Mental,65+,B,C,D,B,74.20874832364446,D,E,71.39790118593604,58.36158721590435,1
Christian,White,Yes,18-25,B,B,B,B,44.17189076277452,A,E,-13.911258643666061,-16.418662618135453,0
Jewish,Hispanic,Physical,18-25,E,A,A,A,-40.7423383395735,C,E,207.8559524233201,-78.76269611399633,0
None,African American,No,51-65,B,E,A,D,-16.125712482846463,C,D,19.683243965349607,-161.66903170820092,0
Buddhist,Other,None,26-35,B,D,E,D,254.98750880180282,D,E,-37.161194296433706,66.67759198432354,1
None,Black,Both,65+,E,C,E,B,-45.625524082186395,C,B,69.79968134738968,26.63916006760299,1
Buddhist,White,Physical,36-50,D,A,A,A,-14.223387927518171,C,B,78.21725569372356,22.014953241269648,1
Muslim,White,Physical,51-65,B,C,C,A,-98.72790699939378,A,B,-53.4063486112498,110.37827767186819,0
Other,Hispanic,Mental,36-50,B,C,A,E,89.85920145115384,B,D,42.52089745912417,-33.48991823552548,0
Other,Black,None,26-35,A,C,A,A,113.8530252373273,A,E,-31.906727125047674,7.659576401580795,0
Muslim,Black,No,36-50,E,E,E,A,112.18492812850171,A,A,10.513522125675193,83.93409260903601,1
Hindu,Black,No,65+,D,A,B,C,142.42384621819602,E,B,111.59061897755471,80.98550572338725,1
Jewish,White,Mental,51-65,C,A,C,D,115.58809472643725,C,C,-4.333402176631501,-151.59092740275278,1
Christian,Black,Mental,65+,C,C,B,C,-51.76957440800609,B,D,-31.16906049006002,-162.4451760175502,0
Other,African American,Yes,65+,B,E,E,E,57.04382285500444,E,A,83.48181896246403,37.355509075058805,1
Muslim,African American,Mental,26-35,A,C,C,D,-65.67432183699155,A,B,144.16353380691785,14.885412303353304,0
Christian,Black,No,26-35,B,B,D,B,82.07622240960937,D,C,131.10426018090138,34.56498671540479,0
Other,Other,Physical,26-35,C,D,D,B,-147.11700986887925,E,E,-33.38350306032839,-88.53074427017579,0
Christian,African American,Physical,65+,A,A,C,D,-159.68101178069708,E,E,-189.67015918030287,-19.380613701288397,1
None,Black,Physical,51-65,E,E,C,C,110.37742325837606,A,E,83.38375873962794,-73.41020562209489,0
Buddhist,Black,Both,51-65,C,E,D,D,-31.0287483344509,D,C,64.36636562813108,36.32584655976962,0
Buddhist,African American,Yes,65+,B,A,B,C,-33.630989404723685,C,A,-13.772053524998624,-98.29813378457301,0
Buddhist,Hispanic,None,36-50,B,A,C,A,-91.02331145589673,E,B,-30.697826190609252,-93.00897760519973,1
Christian,Other,No,51-65,B,C,D,A,51.13242735407459,A,E,94.21249207082974,-120.97957705200417,1
Hindu,Black,Both,26-35,E,E,A,B,-53.62060139908622,D,A,44.01048939506592,161.59067410112436,0
Other,Asian,Both,51-65,D,E,C,C,-55.369386721140124,B,A,3.608520191676048,-101.13320524002167,1
Hindu,White,Yes,26-35,B,E,C,E,128.74483221306818,A,A,-4.643357717790245,136.23807871129225,0
Christian,White,No,65+,A,E,E,A,126.12511454005772,C,D,-81.73027269204482,205.7111574374591,0
Hindu,Asian,Both,36-50,A,D,D,B,-19.094655588822132,C,A,58.89087285216006,-4.463932001985626,1
Jewish,Asian,Physical,65+,D,E,D,C,32.0347978371079,A,E,111.57989360985347,122.0433541897637,0
Christian,African American,No,36-50,E,B,D,D,-43.64252634578906,E,E,201.38585945256438,-64.33449023514189,1
Hindu,Black,Both,18-25,A,C,B,C,117.80402209863806,B,C,-51.833179790490426,1.678200588747101,0
Other,Other,Both,51-65,E,B,E,A,-25.47033275745684,E,A,12.566460249672778,-54.741109119250616,1
Other,Asian,Both,26-35,B,B,D,D,-201.13795511640197,D,D,79.99701858772477,-96.47262632725679,1
Hindu,Black,Yes,18-25,D,D,A,E,-139.07411330899993,C,E,11.357893655304231,37.72590940830458,0
Christian,White,Both,26-35,E,B,B,B,-2.193204802518379,B,E,-203.29518326082137,-13.450130675582091,1
Hindu,Hispanic,None,51-65,A,C,B,B,-64.34858447474235,A,B,134.2563530462564,6.690696106331176,0
Christian,Asian,Physical,36-50,D,B,A,B,74.88905206215787,E,B,85.28422959842929,-109.08148327680482,1
Jewish,Hispanic,Physical,26-35,A,E,C,B,-70.33161799042435,B,B,9.201266440965538,41.692585786722006,1
Hindu,White,Both,18-25,C,E,C,B,8.943024190118704,B,B,17.15601863409006,-30.06777962659828,0
Other,Asian,Physical,65+,A,D,B,A,155.02829061716298,D,C,-26.31120878994166,188.41049840780522,1
Muslim,Hispanic,Both,36-50,B,D,C,B,100.94706024737134,D,D,100.61577124138736,13.989576460058666,0
Jewish,Black,Mental,36-50,B,D,B,D,66.21051442342215,B,B,46.2780077411641,-128.3947519609525,1
Jewish,Hispanic,Both,18-25,B,C,E,D,41.46776909933694,B,D,108.87584892423322,93.06674984682627,1
None,White,No,26-35,C,D,D,A,-117.4001516539342,E,C,-35.118011600574825,-214.5515739705652,1
Buddhist,White,None,36-50,C,A,B,A,-153.91813062188297,E,C,-3.8171593934879686,236.81899683682457,1
Other,White,Both,65+,D,D,B,E,-9.673123571971443,E,E,107.60750961365638,158.91677327085435,0
Christian,Hispanic,Both,26-35,E,A,C,E,33.73977454607509,A,A,55.28045069051623,28.437300205566874,0
Buddhist,Other,None,26-35,A,E,D,E,13.429073277631161,D,A,79.3669429820408,-6.201996831409746,1
