AgeGroup,genero,veteran,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
51-65,Other,Non-Veteran,24,144.56302709636196,-83.70069718240462,-25.433766560102466,E,D,B,-47.13363438586525,C,D,116.48806579474748,B,26.251560759350802,E,182.68073462351217,172.10230310874414,0
18-25,Non-binary,No,94,-27.383104309926676,11.022155999094016,101.04216786641615,E,D,C,94.12403907443284,E,D,14.260327063419965,B,-135.44925041367884,E,21.03731977051389,88.25995857366027,1
65+,F,Veteran,56,-70.72690933034463,3.066345866462983,-60.960297431517006,D,B,E,-14.873685090385994,C,C,170.5134035400959,D,-73.29079639472565,C,-70.72865982053881,48.78973163153027,1
65+,M,Veteran,73,-144.61321540922438,-129.3381289214661,-4.399937647410959,A,D,C,122.3155365679555,A,B,106.51457490192742,C,206.438617301286,B,-112.27752283819616,-3.14158433009963,0
36-50,M,Veteran,64,-195.05396231974026,-53.905948013154415,-23.237760761330406,E,A,B,-87.98700792044271,A,C,7.0083956402283665,B,-82.85471562987978,E,-139.32338550623743,69.22891817697806,1
65+,Non-binary,Yes,48,-214.63533661378332,-163.84402559461822,29.807880598662038,B,A,E,33.31019704549981,A,B,121.55081628535531,E,-81.4413977263038,C,2.6949020511574924,13.263607087799143,1
26-35,Non-binary,Veteran,95,26.682145312323442,-145.8560635371569,-69.48936366618148,E,A,C,88.10743197157517,C,D,-37.780171882792345,C,149.73006585410388,D,-181.67341288809754,71.86381410979628,0
36-50,Male,No,27,20.11095311084029,229.86449138861352,-37.304781146958085,A,B,C,-75.06002593441777,A,D,17.51302592402443,C,234.58780829040467,B,55.332941274203684,18.835175188296052,1
26-35,M,Yes,52,-114.08807303835837,-3.969172227107166,39.362840904934174,E,A,A,-2.431300208220935,C,B,-216.12867535239792,C,-30.089911955686933,C,84.98063095761513,-119.19226142155065,0
26-35,Non-binary,Yes,91,72.67577482791876,-17.251049498744592,1.758763055863107,E,D,E,11.109214873480616,A,C,-100.78667493379454,B,-5.0514195620255276,E,123.00874813978268,99.57045853239109,0
51-65,Non-binary,Non-Veteran,21,-7.480323049663197,200.2392918978471,101.01574010811767,C,C,A,-50.881136756799414,A,E,180.17266840373932,C,-186.2480566561776,A,26.975288794539782,-32.657071810548715,1
65+,Other,Veteran,89,-26.04966520245969,-133.81626639158245,98.60216073590735,C,E,D,120.79571057338487,A,A,-97.15244884538173,E,2.836215951217481,A,-99.26781497680447,146.94377994224615,0
36-50,Female,Non-Veteran,19,-164.25585357310177,99.83016934726986,-99.2679274033502,B,D,B,70.31702235970111,C,A,42.61639743193828,D,-35.302079721881576,D,-118.52484221244765,118.77146634128579,1
18-25,Male,Veteran,61,-130.89928465975115,22.89835961253322,86.53913240950759,B,C,C,11.629257877432417,E,A,-2.0058557158896666,D,224.43844130460695,D,30.53650506017996,-115.54266725888928,0
65+,M,Veteran,24,-83.01901118778972,99.10914474075534,5.775833416912693,A,C,C,75.91073147126446,A,D,-30.287460744121237,E,-0.5425064415209969,A,-189.1100204750122,20.576454093783024,0
65+,Other,Non-Veteran,25,20.292347621328485,42.24853710892085,-60.784494507698184,B,D,A,13.450270979070527,B,C,49.3182297096236,A,-169.20682452828882,A,-2.9944719159098194,-160.38133574460224,0
65+,M,Non-Veteran,40,-41.74717543869548,41.346169309201116,96.76800328937452,C,C,D,-107.19587594382538,E,C,34.46404915052156,C,-11.318008051332454,C,80.20892756859016,-128.48514877902196,0
51-65,F,Veteran,99,-26.171118345461476,87.48745330552478,59.82546700264947,D,C,C,189.5773558161403,A,C,-28.770539994885723,B,-147.81953957890497,C,38.05786561638664,-61.66348204470178,0
65+,F,Veteran,67,-38.626141350613494,18.465288385004598,28.171023992057204,B,E,B,-24.480802134399624,E,D,-63.37258931900208,B,-52.795062294417136,C,-150.0491934647664,-64.93622105240034,1
26-35,Male,No,25,-102.27406332558017,8.907601870345868,110.76501688493192,B,B,A,83.92404178975211,B,E,-6.013910021463578,B,92.72730302274739,A,-39.020508796090894,74.03633503049184,1
51-65,Male,Yes,93,31.420891297851355,-6.709130979528514,-270.15850975895836,B,D,B,-100.91259409012952,D,E,13.591141366769477,B,84.27383533192122,D,-113.69588014648009,120.7197724453278,0
65+,Male,Veteran,43,-63.393628610748785,-22.624271525919927,40.92927875039028,C,B,C,34.409503750587604,B,A,11.35810078294356,D,21.304695505620227,C,-168.16702113650953,74.62097715808231,1
65+,Non-binary,No,73,-136.6355377571384,-9.55697082180498,103.40921293780929,C,A,C,185.309494696011,E,B,220.85516032159487,A,-20.360802719092156,A,153.9847673812222,30.61284747645351,0
36-50,Non-binary,Veteran,59,8.667265777770355,3.2683637906539533,108.9073645251331,C,D,D,-283.8475245274223,B,A,-174.0106958240001,E,93.9882576639125,E,62.940520369402876,-6.492722825212292,0
51-65,Other,Yes,22,53.62210051100935,-18.42495961012493,86.02866626772332,E,E,B,-31.399935376500952,A,A,-181.75170619649407,C,-34.340005655251645,A,-30.246486970796543,-243.39330833605598,1
26-35,Female,Yes,28,-5.153889250110631,141.96679183226374,58.73358121949227,B,A,C,27.278957020766033,A,E,39.46685049139458,B,157.46574991251367,B,-91.78602759485113,71.89429905422523,1
65+,M,Yes,93,-28.638869097209284,118.53842946586859,-20.764010319522566,E,B,C,-71.2866301202155,B,B,-46.60650871500633,B,-9.92766181507789,D,101.58448367389173,-63.006959476515156,0
18-25,M,Yes,53,-7.429469980750792,76.98242421055353,-142.89930107394977,B,A,D,33.334863567841275,C,E,190.39748935228374,A,-45.37269015376549,E,-206.8385953371356,-63.566403126638114,1
26-35,Male,Veteran,43,-48.017508996025434,236.6509826074968,64.15959454090728,B,B,D,-97.88977402902815,A,E,-85.17380597436464,D,-180.58930521733046,B,128.52437539500863,161.44335396675774,1
36-50,F,No,47,-136.29510460721042,-27.060612719456028,172.50087332054372,A,B,D,-93.29294105539395,B,A,-121.73844588986249,E,61.25286900842879,E,106.22037009523788,80.86898250960328,0
18-25,Female,Yes,66,10.544868047054083,-125.12068523099951,-74.961649013349,A,D,C,114.87544298932472,A,C,-33.38808116915152,A,-52.83269889553096,B,-43.19287711852668,-178.14026940170845,1
18-25,M,Veteran,55,-146.55906067131264,-5.149923975422664,-0.604051498944291,C,B,B,186.26921679325693,A,E,49.16969108804475,C,-20.394646615775176,D,57.19358123878882,2.7505211758725427,1
18-25,Male,Yes,90,31.910101341670682,-106.80742396280445,-85.69438427422973,D,B,D,-82.79261448741654,A,E,15.838250386095206,A,-104.9648607795362,D,-61.559079755487275,-48.87199261364084,0
51-65,Male,Yes,69,-3.9097877573504114,200.278338566877,43.17301477211927,C,B,C,72.64538393018924,C,C,118.9702123066864,B,49.911383871388374,E,87.6614877393648,137.2184289147209,0
65+,M,Non-Veteran,28,16.369240114889415,16.042565170118323,-77.96426125124344,D,A,A,34.62219440035544,D,B,-129.5936605170055,D,-55.45184210905476,B,-92.79924400909594,101.67982535707183,0
18-25,Non-binary,Yes,48,202.1587312019486,-67.17544370281573,-161.836685817831,C,D,D,103.88939724749653,D,A,47.09278524024774,B,-165.19748069076473,E,80.83944674830909,-120.5447005089155,1
36-50,Other,Veteran,63,78.1455570194466,18.098229564459036,16.545481873786134,D,C,B,-84.13379007774317,C,A,124.09370269988405,A,-141.2521879360337,C,61.39720306561441,-79.33582913963897,0
18-25,Female,Non-Veteran,48,-141.32624004513457,34.47804399391345,205.30013991104155,E,A,C,-66.89505249465901,D,B,7.734570577615608,B,-117.02444297589156,D,27.525323908740766,-75.67276542103166,1
65+,Female,Veteran,25,-111.98809291123743,74.43165048848694,18.139620460914667,A,D,E,49.944606029552226,A,E,18.543578806125947,A,25.799542214317867,C,66.27344487621349,15.989587573478756,0
18-25,Other,Yes,25,-37.45276970821042,10.77859558589001,-81.37550638088551,C,D,D,-165.24571305248566,D,B,-105.48546005603178,D,85.15433388094966,B,-35.17936262407771,53.650557356610584,0
36-50,Other,No,25,-175.9688478874372,-54.9299266587386,-77.82525719816796,B,E,C,142.440950425561,A,E,-38.486020077824115,C,-76.75750224768571,D,-41.872779226229476,-99.85825495883624,1
36-50,Non-binary,Veteran,90,69.2392100256409,79.00862049007313,91.94924327636144,E,D,C,-130.32318528512786,D,E,25.326573070696895,A,30.381833604512753,E,-198.4667803170816,-70.01537800382141,1
26-35,F,Yes,82,70.91167316249913,21.125489048330163,86.43892029391638,C,D,E,-158.7426627206973,E,D,-153.3460804550831,A,28.59203717818043,E,102.8265560280512,93.30244563870647,0
51-65,Other,No,67,158.91928174748693,75.96128566600655,-0.8453525593156674,B,C,A,88.60023503141934,E,B,74.6303793217153,C,-12.67916724061281,A,59.645482533440465,104.91892158846315,1
26-35,Female,No,57,-168.62005221024108,-112.30236353553016,-117.97930155955613,C,A,E,22.401577129254445,E,D,-16.083999027313574,C,-154.3948244370967,C,65.88164583465861,-73.81810405410127,0
65+,Female,Non-Veteran,77,82.13555181492639,34.16028862651071,-0.5582339263425521,E,B,D,69.28832285042247,D,D,45.424483001725314,A,-76.38475126785913,B,138.20153118158655,-25.762952330153105,1
18-25,Male,Yes,43,5.536108394842773,-97.47325764483257,-87.54554278771286,A,E,C,112.94543926143407,B,E,-8.185566504056215,D,97.84156901939191,D,83.16700931998784,30.99711783800405,1
36-50,F,Yes,30,15.408084626046664,34.26152690656242,18.55531376037419,B,C,A,-14.32146193709842,D,A,116.6921447070123,E,63.64406191002354,B,-253.52138055476075,6.469894044012528,1
51-65,Male,Veteran,70,-46.82173582127499,37.299869163430834,-3.561906846804103,C,D,E,40.45780740595451,B,E,132.2750454921097,B,168.44608633015736,A,-51.16224592228507,108.92870754071824,0
18-25,Male,Non-Veteran,80,-160.9742628958485,104.39731180895888,-14.505374110829642,C,A,A,-3.468277147285163,D,C,196.08427413976213,C,-47.929813793950665,C,56.849937201901255,97.63022130282314,0
65+,F,Yes,58,36.19054108307056,65.45428809270982,-146.24767268778396,E,C,B,71.51423978308806,C,D,60.5329085376764,B,152.2719049660092,E,138.55106846812538,-57.59520811922475,0
18-25,M,Non-Veteran,94,192.40221119445658,-181.1998746136227,-63.81754133212668,C,E,B,49.2731558483332,C,A,-56.99378082957224,C,169.2438184408551,C,-147.20308835486858,45.385882454067136,1
18-25,F,Veteran,31,136.64528089397814,150.58255344732788,-49.99482150547937,B,E,A,-183.9547715589825,A,B,-170.83180912960344,D,150.50153567850202,A,-69.34204599405005,28.194916812116986,1
18-25,Female,Veteran,57,-40.10162852527161,62.04630587410508,-157.96716883975475,B,A,E,-117.03843095980486,B,A,-19.203068499599706,E,-132.33431574634926,C,-26.549905180409983,-73.78130133535932,0
26-35,Non-binary,Non-Veteran,93,-15.007026236684556,-85.5815114876029,-83.56457158134253,E,E,A,51.87647002271203,E,C,1.3792088822494195,A,-120.38501601669618,B,12.403632707676138,221.58379562515634,1
18-25,Male,No,94,31.08190530693138,-201.4431205660092,-79.1279543696827,B,D,D,11.486152316050353,A,C,42.853028617581295,A,-101.35080178958556,A,54.61063257126998,13.662390551939914,0
36-50,F,Yes,39,58.01308247306265,198.01533819348276,19.826553582030442,D,D,E,-60.929585718500554,A,B,-27.13459479744042,E,-67.89473019961991,B,10.334872112726396,46.73064556421954,0
36-50,M,Yes,92,-97.90113179168533,34.72841815935797,-21.400340068269344,E,B,B,3.868557361663214,B,B,21.193264156816554,E,-62.49558183174836,B,15.034591728802244,82.28078040821063,1
51-65,Other,Veteran,50,19.250631996804575,-104.9834117093269,-80.3442162379089,E,D,C,20.053244844101233,E,E,-3.3181559236567395,B,152.3045102023176,A,-126.58235829043099,-42.67347411772644,1
18-25,Female,Yes,31,-139.42968773923462,-85.60125978830136,91.11901206819213,E,C,E,-127.09400318556345,C,A,-108.28708325915231,B,12.354450369501805,E,50.271668805097846,-47.73187538738482,0
36-50,Female,Non-Veteran,68,-28.11139687026842,-67.18130467980122,-185.36669447544372,A,D,A,-82.2639695929857,C,E,84.10305288363291,D,43.245825716892895,D,-74.97162720535502,-85.01871949787379,1
65+,Male,Veteran,34,69.04404716208825,2.5178651915279993,80.22509891262061,B,B,B,12.960999671422424,C,D,-74.65194116058652,C,68.75342856312483,A,37.83576912611698,-160.8268593505762,0
65+,Non-binary,Non-Veteran,55,7.609968970569411,-235.93791311657202,77.28333458230922,B,B,B,-36.6572737117752,D,E,10.315534911573817,B,-20.68389428831573,B,78.14939197092069,-50.8163998939721,1
51-65,M,Yes,32,57.79163536043359,48.372152052606,26.179964988865496,E,B,D,-60.84728097949953,A,B,-82.34141933243279,C,-43.146839545331225,E,-10.134279563621279,-45.77286392260731,1
18-25,Other,Yes,78,271.4970149083251,-134.77436999998392,4.0577253708435945,A,A,C,68.310225163333,C,C,-114.39923684001612,D,-255.73690511130943,E,-70.19946198557365,-172.35965820475423,0
36-50,Female,No,20,125.11044355315435,54.81471383130223,-179.5588315919428,A,D,D,46.989628391598416,A,A,168.14705376446787,A,-3.4981107037179564,E,-40.91702433562318,203.50289591637826,1
65+,Other,Yes,39,257.47204796069923,-2.7499718110256826,-5.5301401334441636,A,A,E,27.3790707072609,B,D,73.0642139757868,C,-99.64196241325216,D,-150.34694542792468,31.689712465064652,0
26-35,Non-binary,Yes,67,63.225162287001965,-29.27913958190389,252.448918314929,E,B,E,-81.67131073371576,A,D,-62.20272526428218,A,137.80133574177142,C,2.9930009354247114,-143.93201116068687,1
65+,F,Non-Veteran,44,166.10695208194016,275.1911487993931,145.95316087157008,B,D,D,-33.27113308242506,B,B,75.47286637056001,C,197.95500343756746,B,138.43928589348934,80.85024603739964,0
36-50,Non-binary,Veteran,34,-241.13721839940675,-89.09034070149305,54.86794765770989,A,D,B,-255.92313751827888,C,C,-3.074779194186539,C,-0.6279063598572158,A,114.88983840938094,-49.79123066764276,0
36-50,Non-binary,Non-Veteran,69,-37.74985062592506,-113.36582058229342,-87.49697913546954,D,A,D,78.57202553783961,B,E,-180.8319226226897,B,110.46280105147743,E,136.45460689160151,42.56148301461776,1
36-50,Other,Non-Veteran,95,-7.154645868927399,45.01671056201175,-5.298621840853798,E,A,E,-72.40344947633815,E,C,-6.421425724313935,E,191.0033117022286,C,239.88331510098834,182.7419607945597,1
65+,Male,No,76,13.833414845653353,130.26202094490338,-110.02899911330672,E,E,C,-34.155320463412885,A,B,-83.32936244488998,A,26.36508710272482,B,-15.409701255584954,-61.1106427658145,0
26-35,F,Yes,64,-16.885488447536012,69.16901117328193,-26.812063734681598,D,D,E,12.125993862109338,D,C,-158.7703621091235,D,-12.046154257933882,A,180.85543036374446,-82.49865679233768,0
26-35,M,No,54,192.53215483716127,-126.31005854028305,90.4266137772007,A,D,C,37.04785742105919,C,D,98.55709396416633,A,130.97775589285607,A,-65.1193176725038,-91.12280895013035,1
51-65,M,No,50,-148.41712770027047,23.69953093843952,23.418556574850065,D,B,B,-119.60179214657649,A,D,-129.10848240440157,C,-44.69749140504367,B,-10.214687502804951,-17.896153797138336,0
51-65,F,Non-Veteran,27,-45.58107491854443,5.686638045194346,-76.25203015891873,D,D,D,10.575104958133007,E,D,78.42396399920518,B,-36.71312829459316,D,117.04583394704638,35.27928970435711,1
36-50,Female,Veteran,40,-112.4057518327781,-203.84859367184137,46.170929804090314,D,E,C,-98.4705730482864,D,D,137.7451942517584,A,57.77036855308503,D,-70.81934199569999,120.64192528346291,1
51-65,Male,Non-Veteran,36,-26.900876929391927,29.446804016674378,-22.688878495050265,A,D,B,92.6286691585973,A,E,1.7501535747463604,D,-75.60487458099807,E,21.08067621512435,-12.334379472461729,1
36-50,F,Yes,74,45.126289328932984,-65.35064096790016,11.703750322366796,B,C,E,127.74594038705386,D,B,33.51323512750595,B,-80.12083193425151,C,178.8575960326536,-49.87199776156784,0
36-50,Male,Veteran,18,0.4108369491986136,219.97694099296353,-124.04292644232345,D,D,B,56.24863060378345,E,A,-50.23242290584188,B,9.887947977712445,E,145.04973758658005,53.85695498499028,0
18-25,F,No,56,309.10885145897396,40.006447985524154,68.2989784109983,E,B,D,90.60839989442512,D,D,65.02154599977102,C,-116.04511642497573,B,-93.44180296914982,-24.220480266926277,0
26-35,M,Veteran,31,67.04102000296184,134.89986964128477,-59.299466333582664,C,D,D,71.9721058779077,C,D,130.8096534467225,D,-53.284409501430204,E,-61.277854797476564,-130.8154644579893,0
18-25,Other,Yes,34,25.904167591315808,253.3444396866814,139.89336640316967,D,A,A,-108.22975314407002,C,C,42.28585278031556,B,0.2943602557439995,C,23.156779187415815,3.291072453134411,0
65+,Male,Veteran,91,-40.40455549213874,124.98003953527268,-36.85580069872692,B,C,A,138.25989680884067,D,C,-204.72818449063297,E,-12.92960300445672,B,-213.47839209934864,-39.52596965551718,0
18-25,M,Non-Veteran,82,-61.389795554872826,-177.93188965700298,-53.41923185609666,A,A,B,19.32847810943258,B,E,64.15933401216061,A,-11.104432292821004,B,68.9958332262709,-93.82497246815402,0
51-65,Female,Non-Veteran,38,42.849551892485344,-142.3732666317973,-22.773121929767616,C,D,C,-85.55031655918728,E,A,121.96875825353975,D,89.01617210540508,B,146.210028131604,-159.4761875929776,1
26-35,Other,Yes,99,164.58519250940213,122.64468292870356,46.082167374558665,B,E,E,-50.8869751765874,B,C,-3.718078281564221,E,-31.82796429051106,E,115.64102861501844,51.929600933086874,1
36-50,F,Veteran,56,-84.26834451613065,74.70716117472892,-47.63129009272891,A,B,D,-178.8535798121525,B,D,-141.216681376168,B,-144.48832191154054,E,95.71646092193389,-160.71060170921496,1
36-50,Female,Non-Veteran,75,34.65210282946613,216.3073920278974,-5.928917090906196,E,B,C,-37.98571826699631,E,D,-96.86956548909741,D,65.47874181489871,E,47.37441360935761,-6.507977851113725,0
18-25,F,Non-Veteran,23,-40.26053029455617,54.33395676886108,-85.21506330584437,A,D,C,-160.793440446215,B,D,-190.49752326391538,E,-42.23017683311725,A,-57.54138574174213,246.4666092529106,1
36-50,F,No,97,39.38624675822497,-21.79185898456035,-18.597473495978942,A,B,E,36.20252450554959,D,A,-194.4304628401426,C,183.81448890690376,E,-122.55449110905717,29.16514506593223,0
26-35,Male,Yes,35,25.896983479221024,-232.1764509555589,41.67850026985412,D,C,E,25.972579056115393,B,A,89.85551553105611,C,-97.48707295573864,E,13.088326494361738,16.09129597673081,0
65+,Non-binary,Yes,28,-89.67350821841147,-17.9125326943974,66.92102890772671,B,C,E,-15.847413285167022,E,C,-193.13800376021317,D,18.78533393663935,A,-56.09088639219784,11.30641806830608,1
18-25,Female,Non-Veteran,81,-207.93360151554015,48.15598776989191,149.41159026552208,B,E,C,-106.71026083599156,D,C,13.763174302076234,A,80.82953119725195,E,2.2656942209062847,100.00148200473377,1
36-50,M,Veteran,42,42.63782455342446,73.04733654738727,184.68614012404245,A,B,E,278.70687180926296,D,E,-100.12081164665713,C,169.01266015123628,C,-75.70462712672023,23.319687563908822,0
36-50,Other,Veteran,32,-162.86250795378268,73.52677782976589,-61.04045944663656,E,E,D,24.43346458046878,A,C,-8.351563713154125,E,-78.9724321875057,B,-34.33932019828666,-32.865760405639044,0
26-35,Female,Yes,40,-8.217168222851951,-170.63058839260117,-35.04293636917558,B,E,A,-26.157336876015165,B,D,-124.2036801953906,A,200.43409608393756,D,27.001481583246722,-21.16985168438147,0
36-50,F,Non-Veteran,87,-4.626370207070687,-156.0909207403601,87.27654546582329,B,B,C,37.9878341352811,B,D,-118.26612267851988,E,-35.549555031008104,C,122.54907414929363,69.44053073637205,0
