military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Yes,C,C,97.5677141326296,-24.30314874463692,B,-207.10466626463867,B,C,C,D,23.072493122224575,0
Veteran,D,C,-167.6962711965798,-48.118559304173694,C,57.92680663112289,A,A,D,E,28.396484913602233,0
Non-Veteran,D,C,104.93275970270584,-17.378078931489853,C,-112.21335464347035,A,A,C,D,214.56321305481768,0
Veteran,C,A,39.44215744404993,124.3223849860736,D,-101.27962477828558,C,A,C,C,131.94030559785452,0
No,E,A,-144.71237714800804,-30.591153651453656,D,-132.5860710789457,D,D,A,D,-26.126593169080675,0
Veteran,D,B,81.15401305215875,-45.94473762489717,C,54.815997041869956,E,A,A,D,190.7129746575502,0
Yes,C,A,-108.29407573640712,57.1416471607758,A,-83.67259869231923,A,A,C,C,11.650531713166076,0
Non-Veteran,C,E,-66.85604755792815,-92.8530207291637,A,-157.70424925000748,A,A,E,D,25.84351802963183,0
Yes,C,C,63.6584458390639,-93.13870350271525,A,36.48553259608232,A,A,E,D,-133.87953928256582,0
Veteran,A,B,111.17583117887051,90.023933926995,A,29.97577113254919,C,C,A,B,-77.54029441962368,1
Yes,C,B,49.758544864274064,-154.19880217584335,E,107.02742575947089,B,D,B,B,-191.97552237842146,0
Veteran,C,E,-52.6985476586972,-235.48091867761718,D,-9.322286871925908,B,E,D,A,-171.0163379628292,0
Yes,A,A,45.35221348595986,129.82849390935934,D,-187.95437677251547,B,E,D,E,-62.62157850464599,1
No,C,A,116.62744788273052,58.046250876632556,B,53.382431223144266,E,D,B,B,9.17659076719236,0
Yes,D,B,40.44618434267093,-89.88225759717984,C,-81.6585003963751,C,E,B,C,-30.547984983776633,1
Non-Veteran,E,D,-13.623478790365267,179.0705012183793,E,30.516226967577065,A,E,E,B,43.821363091052596,1
Non-Veteran,E,A,84.02185418242235,-36.57773568365878,B,78.07094103045648,A,B,C,A,-1.0214044628051064,1
Yes,E,D,48.64605592807237,47.89338291210482,B,49.007955958339764,A,C,A,D,25.973644571527238,0
Veteran,D,B,-73.27675435609557,-78.24738854115894,D,-23.292289198544896,D,D,A,D,-90.35067809598274,0
Non-Veteran,C,D,44.688420164968356,26.51024810458184,D,34.57759646561498,D,C,E,B,39.37940113841872,1
Veteran,D,E,-40.192402045572656,-56.44046094885579,E,-203.686529840693,C,E,B,C,-188.61361779104215,1
Yes,A,B,-100.17957836048208,47.3627734879292,E,98.57941359494679,E,E,A,C,-63.52808119587255,0
Non-Veteran,D,D,40.53199430286264,-86.85699703710117,C,146.22107741226515,D,E,D,E,-61.535588901736894,0
Yes,B,E,34.342845234943525,54.697568526721504,E,28.025055189268773,C,B,B,C,-244.34756407932358,0
Veteran,E,A,134.23998030671606,69.47639143541464,A,-137.57896331070523,C,B,C,A,119.95394342937348,0
No,D,E,2.383376231132021,39.46400666492316,A,-66.01560690637542,E,C,D,C,-150.4094100674926,0
Yes,D,C,32.798778682917,-13.726954838756814,E,202.31917224655,A,A,A,D,-3.426929853456289,0
Non-Veteran,B,D,85.01013473784667,-29.441007799065943,C,-90.41475636749844,E,C,C,E,-46.97816028343204,0
Yes,E,D,123.03779733977291,70.48870903475706,B,-84.51981599012855,A,D,B,C,5.6557165626153685,0
No,B,D,-62.36064342549338,79.23173651771151,A,-118.90138142674778,B,A,D,A,54.62546151862877,0
Veteran,D,B,36.99523035892647,11.15521773655673,B,-69.87694181000272,B,A,D,D,-117.6403834766224,1
Veteran,E,D,-59.43957350934057,-26.050056704623387,B,-182.93665464510994,D,C,A,C,-78.63113102952627,0
No,A,C,-39.48505097484476,39.63486212654577,C,132.04764701825152,A,B,A,B,102.90257191185775,0
Veteran,B,A,-19.10964105720884,201.55142004417215,A,-37.97069429734486,D,D,B,E,-0.7129047979823929,1
Veteran,C,A,-203.9419809262364,9.814500303744847,B,15.480000034153111,C,A,A,A,56.86310569169384,0
Non-Veteran,C,A,-54.659019281986744,106.94019635355052,B,204.08977672235582,C,E,D,D,-22.74822131243971,1
No,C,E,1.0846196339987646,16.240612961553992,B,-29.856419636661087,A,E,C,B,12.200221381916723,0
Non-Veteran,E,C,80.2121961629734,172.94906990632379,D,143.2680187545987,C,E,E,D,-76.69416710587765,1
Veteran,A,E,14.543068301607384,-21.113318180276135,B,-43.372302508543,E,B,D,D,0.7954802670732228,0
Veteran,D,C,111.40960280695838,169.9483313793745,B,3.8391815989219666,B,D,B,A,-53.089266725897765,0
No,A,B,-28.210164781170267,19.5498379628344,E,76.3946018618285,E,B,E,B,-43.18286313318074,1
Yes,C,C,-75.73254080565962,-52.039400704472385,D,95.0207845698572,C,D,A,C,53.51318082542619,0
Non-Veteran,E,C,100.13058026474124,-8.943517744467165,E,-27.722817670112004,A,B,B,D,53.345129227577736,1
Non-Veteran,D,A,-9.43498816607707,-82.33716768626572,A,-91.10809482393721,B,B,D,B,-8.690555481361685,0
Non-Veteran,D,E,-6.512676149632428,-49.771628586532145,E,-92.71833591159132,B,D,B,E,36.67512948107338,1
Veteran,B,B,10.33477880412805,125.56647095996432,B,52.674405490519106,C,A,E,E,-135.22570737997324,0
No,A,E,10.9417635822623,-74.52145554353768,E,80.33843925915673,E,C,C,D,98.71717014331314,0
Yes,D,A,-31.721977621480974,-30.477240813771942,E,85.17533184070173,B,E,D,A,65.82844066277069,1
Veteran,A,B,362.17401503539725,68.61314153865388,D,92.20754655737517,A,C,A,E,-62.237026440445085,1
Yes,D,A,-43.028804010523494,18.171473900042475,E,21.606554464171356,C,B,B,A,-99.01636656804523,1
Non-Veteran,B,C,-13.719513189957594,39.07171127855072,B,-162.4500995055153,A,A,D,C,-5.207843780915551,1
Non-Veteran,B,C,157.31923562191258,-46.47017006955098,A,-9.455645946877535,B,B,C,E,2.9859825223486305,0
Non-Veteran,B,C,-34.49583682041355,-107.97712489545273,E,14.853943417884244,A,D,C,D,57.29705187519899,1
Veteran,B,B,127.61744003089905,-139.34503926516763,B,-95.84097204635142,B,A,E,A,83.32668099254334,0
Veteran,C,D,39.96244139204578,-113.31374011657405,E,129.24171973067396,C,A,E,D,-41.33318046509934,1
Non-Veteran,B,B,-10.160068085177224,14.111092270630662,A,-4.129906580660073,C,C,A,A,-135.29417666424058,0
No,A,D,125.6019844851006,-151.45313534290844,A,-56.29762989195781,D,A,E,E,-81.58778547783383,0
Veteran,E,D,21.487607906191386,-55.29448541554485,D,121.65180670008311,E,E,C,A,209.4273232438245,1
Non-Veteran,C,D,-121.14635267535367,-0.14242834496156406,D,139.54785042833927,A,C,A,B,-77.27294588708301,1
No,C,C,-75.19862283469915,-89.24744957593555,A,-19.265861765700024,E,D,E,A,-1.8810876877490612,1
Veteran,C,C,-35.886110245436505,92.3813141660042,A,236.55048948005523,C,A,E,C,37.5274121385093,1
Veteran,B,A,22.03936700380271,69.88042147294433,B,-26.163400592317227,A,A,D,C,-61.89054299924124,1
Yes,E,D,111.0573453311658,120.62350690259326,D,49.731292798746885,E,B,D,D,-49.85995214190005,1
Veteran,B,B,-39.723940027186714,103.36135344780904,A,-5.368341320260051,D,C,B,B,-12.825240201239582,1
Yes,D,A,88.62251922854514,-92.42409089894248,E,-37.46637383629802,A,C,C,A,148.1948285186038,0
Yes,C,E,-42.6966954107446,143.04528176053657,E,-217.2194122051688,D,D,E,C,-32.864803756050435,0
No,E,B,28.12487173479478,71.07752399768789,E,-4.812373497649022,A,D,E,B,24.369339939559953,0
No,C,D,9.07571292937663,-59.99792131572433,B,-53.22854723048251,B,B,D,B,7.946234611728713,0
Yes,D,C,-81.7584624613935,-90.69968389692113,E,-98.08829624708919,A,C,C,D,-124.66911920474078,0
Non-Veteran,C,E,34.46906600603273,113.0043143701879,B,149.57419254233517,E,D,C,B,104.43319274591447,1
Veteran,C,C,-36.52310897462141,103.83282046509221,E,-152.55155197831456,B,A,B,D,125.70058883758118,1
No,B,C,-42.09189093302075,-52.44223567319211,D,-140.07058992152025,E,B,E,A,-37.34091851827518,0
No,A,A,32.749787913249655,93.70332655103851,A,-143.2644491230655,A,E,A,C,258.9601521357748,1
No,B,A,-23.486060058325865,135.231932118933,E,2.169968779354286,B,B,A,D,50.953025970980256,1
Non-Veteran,C,C,246.28011562195508,44.1927272356759,E,-77.65594901898845,E,A,B,A,-82.86747688912956,1
Veteran,E,A,-29.54727430507399,-43.925933501318994,C,58.300441179847,C,A,B,D,-37.52063769574984,0
Non-Veteran,B,A,0.8588061907218901,18.940333837937583,E,32.12720796299301,B,B,B,D,-63.84837512793193,1
Non-Veteran,E,E,38.46036479155289,42.358578724860855,E,-133.16614420132805,A,A,A,E,2.5717607883152778,0
No,B,C,-92.00589746517518,-57.665819739765524,E,-54.36155629015319,C,C,A,B,-6.801626064241471,1
Veteran,D,E,133.03930679009733,43.90184212245221,B,128.19799707509137,D,D,E,C,40.7241088581013,0
Non-Veteran,D,B,-16.632546069125237,-10.135772084315601,A,-59.28693976970242,B,E,D,E,-192.09295799497002,0
Non-Veteran,B,D,164.8939412727774,-116.05659080343432,A,-191.3121934986211,B,D,E,A,-206.76178841740617,0
Veteran,C,D,-74.34200194751412,-49.07543407780528,D,-219.1301778697641,A,D,B,B,70.13927661731522,1
Yes,B,D,-8.46089414968933,-4.275564304434801,D,-98.83066139969323,D,E,A,A,-106.70016701394232,1
Non-Veteran,C,D,106.56389705003448,-88.80429070872185,D,64.69131593920136,E,C,D,A,-28.124036364875092,1
No,B,B,0.23470595419886686,24.59885797463968,B,63.86091794676839,C,E,C,D,106.59413847946556,0
No,A,A,-6.297350639814954,53.12091723196072,E,-17.307127450724995,A,E,B,C,-8.837456450917754,1
No,C,C,-14.197423787455282,25.049611328982614,B,-51.81804568808216,D,D,D,D,133.11703346154627,1
Yes,E,A,-26.9394381351373,14.349059486082371,B,76.97439806682948,B,E,A,B,-14.71507929625678,1
Veteran,D,B,-176.61366951230434,-1.7154248289960399,E,-195.78520907793043,C,B,A,D,-252.44866368275555,0
No,A,E,61.016844239916814,-119.39393899729703,C,-51.38270538485676,A,E,D,B,-195.28871264309964,0
No,C,C,82.80053049953942,43.81698746582785,A,-8.569082856641867,E,B,C,B,121.05788573013486,0
Veteran,E,D,102.30702319517503,-24.919584030202678,C,192.19989995306977,D,B,C,A,61.98133413375291,1
No,D,D,-33.1068627368749,12.279788046002087,B,-167.553360816591,D,A,A,E,51.21781829111082,1
No,E,B,79.3214509919838,33.37491776015993,D,23.308643308350955,C,A,E,B,-116.21309021250687,0
Veteran,C,D,-148.7858581110883,6.550588788890805,D,146.11776826236303,A,C,D,C,168.88067308611215,1
No,E,B,27.878722158195767,120.81712471176861,E,62.33206369378128,C,A,C,D,-21.479276580111144,1
Yes,D,B,97.98358577899798,-61.07868691069316,E,-36.03102904199398,D,C,C,B,-0.7172628148906625,0
Yes,B,E,29.16867470884975,165.81701493507538,C,87.70752279978636,A,B,D,E,-160.23520491638874,0
Yes,D,C,88.74303974287909,73.68361498198188,D,67.33807473539792,B,D,E,D,-166.78263117001427,0
Non-Veteran,E,C,-5.165785322909064,4.467043881669353,C,61.43988203303201,B,A,A,E,131.31982865082773,0
Veteran,B,E,-1.5420242636312274,11.459584032765337,A,123.15836100086406,D,E,A,B,-148.92914199949303,1
Veteran,B,A,53.6037686104475,-212.48304204248592,D,58.00329738837683,C,A,E,A,84.34786052130444,0
Non-Veteran,A,D,24.178800693471384,-61.25557484582781,E,-240.2080584847146,C,C,A,E,-158.71085770246472,0
Yes,E,A,-58.78280110548647,-153.55778662586664,C,-35.09019104872893,D,D,D,E,90.65841324728028,0
Veteran,A,E,-4.191212172834023,34.50745390811677,E,-10.59801987805933,E,C,E,C,24.882028904482056,0
No,A,C,-123.30960283907338,-246.4399197204384,D,-120.65554135119967,A,E,C,B,-106.25015323266813,0
Yes,E,A,-49.3802682489976,-17.749339391087123,A,34.38384683484513,E,C,E,A,207.37463249088265,0
Veteran,C,D,149.06174243141442,76.95269146744398,B,-20.786774737541414,B,B,D,D,51.00638148142488,0
Non-Veteran,D,E,58.117957813875286,156.56646760761762,A,27.368250757410507,A,C,C,D,-136.91857550460637,0
Veteran,A,C,-129.20594769373085,14.246617027793452,B,-84.98928562168655,C,B,D,D,1.9377662449574093,0
Veteran,E,E,63.884077724320974,-57.283598993504214,B,110.82143311714394,C,E,E,B,-26.511948871804268,1
Veteran,E,B,12.878543921871536,-70.07767937365539,A,-173.32657722551554,A,B,C,A,200.34497063902083,1
No,C,D,-124.26077092453596,-54.16667735523495,E,-19.410456813376456,D,E,E,E,96.18917279310448,1
Non-Veteran,E,C,20.68614657337578,-9.819580851885434,D,-127.4770221459149,A,A,D,C,-16.634536931008988,0
No,B,E,78.40553031954994,5.0596324145976235,E,-185.83554194595945,E,B,E,A,5.792816929446552,1
Veteran,D,E,-3.926559299298418,-15.067020668708938,B,-32.90935316617979,E,D,A,E,-91.69730728020038,1
No,C,A,101.68750434631497,96.62609913608013,B,-150.59983514233437,B,A,E,A,-4.703670965008477,1
Veteran,C,C,-69.5123724813071,-84.60703058069525,C,14.488987453717636,C,A,B,D,-250.96813820774045,1
No,D,D,114.80843230688254,-26.240013841981845,C,-8.494846135448778,C,C,D,A,-23.816319464904705,0
No,C,C,-59.50172376871537,50.39110380238234,B,-36.64826263694147,D,D,A,C,-73.07619893733572,0
Non-Veteran,B,C,-60.44871256295998,99.15030829870585,B,78.8616047903546,A,C,B,C,28.51154005241957,0
Yes,B,E,26.127947606600436,69.92065323293282,E,55.37474490059252,E,B,D,C,-22.91661707402165,0
Veteran,E,D,-186.52969384389954,106.20256450415017,D,116.1296359881171,A,B,D,B,-106.90485478778331,0
Non-Veteran,D,C,-5.191525210947006,-10.469596567492944,E,123.2959471466061,A,A,E,B,-0.38804369272138756,0
Non-Veteran,E,C,-61.290315825773675,61.16413143623921,B,78.45874820673525,C,B,A,C,-109.08636102660117,0
Veteran,A,E,-147.04956084192048,-73.91950112435313,E,200.92830117639645,E,C,E,E,54.93783212576826,0
Yes,B,E,-83.76346976759437,-124.5693829608804,D,23.00493059314347,E,D,B,C,-201.34157969197992,0
Veteran,B,A,32.275959844568824,-207.28712751963045,E,-108.8135476992814,A,C,D,D,-113.66206409956467,0
Veteran,D,D,25.410326613676887,-66.65097974841788,E,-157.00151268476017,C,E,B,A,5.52319601738946,1
Veteran,B,C,247.2680497156507,-105.58515684008466,C,-66.10642304062247,B,C,B,D,-275.57616209874743,1
No,C,D,-125.11108872720335,37.910789288650136,E,-186.9003172887761,B,D,E,E,34.02825369287335,1
No,E,A,-157.08304036056657,-110.49001702133788,C,-62.299824658548175,B,E,A,A,5.110786365058437,1
No,B,A,-21.99791075859316,-21.454505350514648,A,61.3369178711909,D,A,E,B,59.23477960971515,1
No,B,E,78.8803228164903,19.30341498985281,D,6.659718914237467,D,E,A,D,15.44655841836401,0
Veteran,D,C,137.2321522902825,61.2351309551695,D,-163.18773246974644,D,E,B,B,-124.30699595021642,0
Veteran,A,D,-73.0894782008966,-129.52379983527064,C,-77.06921083658328,D,B,D,E,-57.46229238499458,0
Non-Veteran,C,B,27.50557565661301,113.30793522476445,C,-131.65348783135605,A,D,D,A,77.75216372019254,1
No,A,D,41.01535324898256,-8.590593069063262,A,176.2641380259154,C,B,D,A,-19.963875307120503,0
Non-Veteran,D,C,-41.083417582544755,-212.87231731165846,E,-78.781059031226,E,A,C,E,107.70944303541725,0
Yes,B,D,-13.489512521887908,-21.785674795096803,C,147.31284067694108,B,E,E,C,-204.39967763571255,0
Yes,D,C,46.89065767266469,123.91967049762893,C,-96.31328079434928,E,B,D,E,-63.1386282705795,0
Yes,C,D,-119.77086918985876,72.57289844369937,E,-24.360828731787254,E,B,D,B,169.80944518396507,1
No,D,A,-124.18705784872253,-123.45006640717583,E,41.68502905006522,E,D,D,B,103.83328290034248,1
No,A,C,-59.91324669505722,-73.72920811154032,C,-142.37184685450325,C,A,A,C,49.140860145427276,1
No,E,A,113.364887923566,-1.1231126749543618,C,-135.29895895215935,B,D,C,E,13.762074561821905,0
Veteran,C,C,66.02447320279681,11.320963631806276,C,-56.370942876675,C,C,E,B,-33.36945975550101,0
No,C,D,48.02216914933794,89.8245791801577,E,-116.91404602194733,D,C,A,D,-40.67231953390157,1
Yes,D,A,-74.23006069857317,-1.538040309110577,E,134.64080804501288,B,E,C,C,-49.98387867915991,0
Yes,A,D,-208.7423336853986,10.744489641377179,B,122.9527152732681,A,D,D,B,-164.00223249110047,0
Non-Veteran,A,A,0.05496323930192608,104.66001037963126,A,-67.10288375464708,D,A,C,A,10.577442196957076,0
Non-Veteran,A,D,35.18971238127362,66.97480484325975,E,-66.53329756766844,D,B,A,B,-81.35075688212353,1
Yes,D,A,-90.95921039754202,109.73767173571723,D,-13.632982398960767,A,B,D,C,53.49379801692755,0
Veteran,C,C,-10.929941392782432,-73.9247249021767,A,-76.64164932772042,D,C,B,D,-9.524803744214573,0
Non-Veteran,D,E,-61.70774778909512,191.30093102285784,B,-131.4157961151274,A,B,B,A,69.39954063793684,0
Non-Veteran,E,D,-19.233598319697723,-58.33453709979658,C,-14.814373784290408,B,B,E,E,4.51105158833342,1
Yes,D,A,83.78325048080136,74.12028630789528,A,30.98846600876429,C,C,D,A,-99.81841286343656,1
Veteran,E,C,53.20163012366916,-0.9262636435487329,D,183.89755179994904,A,D,D,A,-71.7039030817724,1
Yes,E,D,-166.63163356399468,39.928056759867225,E,-56.714939939076515,A,B,A,D,119.42712773365314,1
No,D,C,51.57468055859832,110.62002880763626,E,99.21462016721362,D,C,B,D,-82.83266220739458,0
Non-Veteran,C,B,42.221854871860636,31.156572719897408,E,40.651101180475074,A,E,B,E,-93.94394132220413,0
Veteran,E,A,-83.63152443345338,99.4979786907151,B,-21.32408721903209,C,A,E,E,132.4418192686157,0
Non-Veteran,B,D,94.01490097186914,6.692506411083434,C,-100.95787063226463,D,E,A,D,123.08360339308263,1
Yes,C,A,111.73964503616433,-79.26020059780785,D,40.210472626717824,B,C,B,C,97.85848746908458,0
Yes,D,B,-60.21213095647672,15.68509614582712,B,-190.13087393530685,C,B,D,D,-23.112658647882288,1
Yes,D,B,-32.25901107340467,45.84082669133407,D,-120.47313138529722,A,A,E,B,119.1740156908418,0
Yes,E,A,50.55385871812431,230.25494288160573,C,-212.22551322676546,D,A,A,E,87.8127050106982,0
Veteran,E,D,161.97164834302532,0.9187296522758258,A,103.27659170283121,C,D,C,C,59.4920095290818,0
Yes,A,B,-134.2868856032553,-62.72514781540322,A,-58.82992885190236,B,A,D,E,126.57455052114935,0
Yes,D,E,-19.436188411342027,16.06029128344693,B,87.14193867451162,E,B,C,B,-118.74585324494929,0
Non-Veteran,E,C,-193.637664649692,-118.97528047712017,C,-152.08972885063002,B,C,D,A,94.31738180884751,1
Veteran,A,A,-185.0633945222069,10.235658503094392,D,-47.834129455502215,D,A,E,C,-15.779792836768808,1
Veteran,A,D,2.54550760999634,27.462560155418725,B,-164.63454011836606,B,C,C,E,-39.11008145893405,0
Non-Veteran,C,B,178.73315833605008,-202.5628979464135,D,62.96228219693827,D,E,E,B,-130.78437202408278,1
Non-Veteran,D,A,77.79367805935969,-133.76564840898365,A,156.788428647235,B,D,D,D,-89.94665553618482,0
Non-Veteran,C,E,68.52732555318737,-70.62790375885544,B,-23.129382819460744,D,C,C,B,154.8922916895217,1
Non-Veteran,E,D,-141.15105003424645,68.93016541572172,C,93.86952602317713,E,C,C,C,-33.73872341345831,1
No,C,E,103.11113602982473,130.9654079119947,A,-107.08880729621828,A,A,A,D,40.862321925326775,0
Veteran,A,A,-15.82627393604939,24.424286045137112,B,85.88617849549549,D,E,B,B,-48.594101365427676,1
Non-Veteran,E,C,-33.813786366853755,152.3825541513127,B,-91.55070320506586,D,A,B,C,-32.73174605649485,0
Yes,D,E,-128.9621568414152,-113.80801133981997,B,80.10092323863614,B,D,D,E,-63.45251384295657,0
No,B,D,-97.4348422565882,90.63907990158174,D,225.4169161473478,D,A,C,D,104.058750982718,0
Non-Veteran,D,A,-70.30428474116732,-12.740445168115208,B,35.9080436182649,A,D,D,B,-25.72843071036442,0
No,D,B,-107.0772842374315,-135.9277821583407,A,-41.8354296764634,A,B,B,D,149.69292177566697,1
Non-Veteran,C,D,120.78971796738549,-136.2014215475721,D,-125.7983984640628,A,B,C,A,3.9734163569766507,1
No,C,C,-4.140175102413121,185.50691887344982,A,193.59197232768602,D,D,A,A,40.18484554040956,0
Yes,A,B,77.41096595741652,-36.90389303222255,D,201.90707406883308,D,A,E,A,-153.8239029789203,0
Yes,A,E,-78.35293788465889,-48.350917784332616,A,-72.78940199085595,C,B,C,D,-144.98410904869525,0
Non-Veteran,C,C,61.83613540599681,-64.18945061869393,C,150.64567926909763,D,B,D,E,56.48255373297274,0
Veteran,A,E,-4.6167052738481855,-160.08396070398524,A,99.46003081896139,B,B,A,A,-51.35340400409434,1
Veteran,C,D,147.48851421230947,47.64443914769457,A,-20.98456236537009,D,C,C,D,-59.8985087743938,1
Yes,E,B,54.245142846809124,68.99449852081273,C,37.171533700881234,A,A,B,B,51.722520950140414,0
No,A,D,60.43009696218028,-19.518237721916737,E,-71.49801326788693,B,A,A,A,35.44803730930427,0
Veteran,D,A,-8.843387049160908,-23.816432896587077,E,-64.38275888818234,B,A,E,D,81.16315896222291,0
Veteran,B,C,11.866198157139388,-8.894088342482334,A,-18.808553892638525,C,A,D,C,22.634985976601694,0
Non-Veteran,B,A,128.9725119683364,-234.57453579562286,C,-178.68679480190798,E,A,A,A,-194.89893986363512,1
No,A,D,20.75433020943955,-99.667879868636,A,83.43712735306924,B,D,D,C,-78.93267406949627,0
Veteran,E,B,-37.47715270209552,-69.25156078724729,E,115.90211603521144,D,E,C,C,-17.61315938603105,0
Non-Veteran,E,E,8.715279609617804,-99.51660074242452,C,20.757357202240577,D,B,C,E,-174.40948486373438,1
Veteran,E,E,-62.469241512934026,25.227583181793374,A,35.449927518297066,A,D,D,A,-52.11898040741442,1
Yes,C,E,-24.399138345390973,53.356871295659744,D,-60.6823455694119,A,D,C,E,-80.81882001785937,1
Non-Veteran,B,E,138.86823503758507,99.8624028237089,E,-81.38980154842099,C,A,D,A,256.30364432687946,1
Non-Veteran,E,E,52.60442453531311,55.6334161076244,C,-32.86092674848466,A,C,D,C,82.70177934109942,1
Yes,B,A,-89.03847480130224,29.25783436987591,A,-10.593273318357035,B,B,C,C,68.73626569248721,1
