marital_status,ethnicity,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Single,Asian,Non-binary,109.46675436982356,C,-58.97692093570777,B,C,1.1798313348068903,A,C,D,-69.41057643445052,0
Single,Other,Female,-92.10211364058624,E,172.6979172520268,A,B,-158.91923926532624,B,C,D,-69.05409364424322,1
Single,Black,Other,-44.7088103112695,A,-205.71109237151225,D,B,-40.68293983349695,D,B,D,20.69831256606357,1
Divorced,African American,Other,-125.6276567138148,D,3.1804871043472653,D,D,134.51039567988659,E,B,B,-63.13291228932171,1
Married,Asian,M,-149.89734429271167,C,62.93273823902133,C,C,-119.18315070003496,E,A,E,-83.95404430553405,1
Married,Black,Non-binary,-44.36080527152095,C,135.37927986700532,B,B,-36.326292446483635,C,A,B,106.8979928670798,0
Single,Hispanic,Other,82.83093852465765,E,-19.087965603790654,C,B,-50.71424574890335,C,B,E,-196.17795884099473,1
Divorced,Black,Male,-87.69277034654507,A,28.78567690708872,B,C,122.3273741083202,B,D,C,-90.55995476576145,1
Divorced,Asian,M,116.08864663172145,A,-6.0079429038823235,B,E,-20.59011629629717,D,B,E,-2.6169420776130043,0
Divorced,African American,Female,-40.916649878725984,D,-139.36050276593775,B,A,-2.712466831846383,E,E,D,63.163505720933344,1
Divorced,Hispanic,F,-49.854187576495214,D,-74.53777244209843,C,E,161.0514524385642,B,A,C,4.178903968707868,0
Widowed,Hispanic,Female,48.26023420539013,E,37.16377321382252,D,E,74.12006092541174,D,E,B,-20.361437549517504,1
Widowed,Other,Male,142.4894758164103,D,61.297361872479925,A,B,117.3811991331164,B,D,E,-110.389029001949,0
Married,Asian,F,-94.83261868092274,A,-44.606496607169326,A,D,81.8275051530734,B,C,D,-150.03512552795283,0
Single,Other,Male,58.461660527981095,E,181.1632890764978,E,E,-108.70961002320354,C,C,D,-62.84716561395545,0
Widowed,White,M,123.92830655822853,E,-21.25207424488004,E,A,49.40778029018877,C,B,C,-120.01282512876865,1
Divorced,White,M,-45.733636236323385,E,200.857073618229,C,E,-143.62040701300094,A,D,D,-78.81246517606668,0
Single,White,M,53.60709820314173,E,-9.69940144330654,E,A,-121.07882762098072,D,D,A,-34.608442798330636,1
Married,Black,Female,4.9298197490906785,A,90.07460727770608,C,C,-83.66936767807013,A,E,D,105.66708893923304,0
Divorced,Hispanic,F,-75.26662074032143,A,-17.538291398194257,D,A,74.46710003570381,A,E,B,63.939056571979116,0
Single,Asian,Female,154.44787871513824,C,-9.3159835592771,E,E,76.06377935166869,B,D,D,37.84605175443658,0
Single,Hispanic,F,-30.7402733369244,B,-179.18549409445717,C,E,187.26208735829346,C,B,B,16.24561303175692,0
Married,White,Female,-63.764936543923014,A,-182.8728585834724,B,A,13.046789676501158,D,B,E,-130.39831627201158,1
Divorced,Hispanic,Male,123.47415111217694,D,154.20033565393635,E,B,104.30927486404507,D,B,D,13.751552929913899,1
Widowed,African American,Other,-71.73150502828743,B,-0.690666034436406,E,C,7.699668583152773,A,B,A,71.72552743533241,0
Divorced,African American,F,-37.48690354254749,C,-120.54762668290277,A,A,47.17060376018923,C,E,B,1.7791082926108117,0
Single,Asian,Other,90.11250690320016,E,-185.58473378197903,B,D,-147.8364202949272,A,B,A,2.938188787392804,1
Widowed,Other,Other,-27.84635132425595,E,-97.17724110884097,B,E,-55.079479972382074,B,C,D,5.9309942556089705,0
Divorced,Hispanic,F,-11.723000522865696,B,92.58748888677191,D,C,-24.971985563844648,B,C,A,190.3986867711206,1
Divorced,White,Other,-269.67723971317344,D,-22.32127723862346,D,E,118.93984229462495,E,E,E,15.872971360693711,0
Widowed,African American,Female,66.67393005899223,A,60.4076230716566,D,D,17.21607965954517,E,C,A,-125.59115873465343,1
Married,Other,M,131.8069556016411,B,8.58080565970161,A,D,21.18333268732857,D,C,A,-118.04486656843503,0
Widowed,Asian,Male,-51.03768791755772,E,74.16783530334267,C,B,51.79341093320531,E,B,B,-221.5736764556941,0
Single,White,Female,253.33754413063647,D,109.50353118585295,C,C,-70.42970856371552,B,D,D,-169.4765638563546,1
Married,Asian,Non-binary,0.9868641250216836,E,-48.30451228245551,B,E,-38.13691255391466,C,C,C,19.550724899848564,0
Widowed,African American,Other,-63.64357990881283,C,-102.93366136058397,E,B,48.468114067954545,A,B,C,-59.259844181942846,1
Divorced,Hispanic,M,-44.826696261453314,D,-15.698500519267927,D,A,130.16105850787596,A,D,C,-125.56563133115151,1
Widowed,African American,Male,99.49592470628698,E,135.46464322964147,B,A,-53.0434978467114,C,A,A,-71.4990674557773,0
Widowed,African American,F,20.23383943364286,A,-60.94094668172556,D,A,112.8527298178229,E,E,B,29.540809303179604,1
Single,Other,Non-binary,225.32653647459276,A,-98.76498856735867,C,C,-46.2150905246463,C,C,A,29.90530991077233,0
Divorced,Other,Other,89.84419434483713,C,-117.18382264162037,E,E,132.7501833148871,A,E,E,-10.485388343575103,0
Widowed,African American,Male,-64.76893095183279,B,-48.79961357971038,D,C,110.51451712949066,B,A,C,33.37495488664043,1
Married,Hispanic,Non-binary,126.44429433304265,C,-111.95742708609886,E,A,-217.5600788326013,A,B,C,38.87009499542681,1
Married,Asian,Female,-72.96218367553068,C,-118.39403688857485,A,E,-132.94089056219943,D,E,E,-25.144791420863083,0
Divorced,African American,Male,86.65399223229551,A,-59.73367658679335,D,B,18.875553238938664,C,D,A,-47.3096498224479,1
Divorced,Other,Other,-0.29973839174602107,E,-101.17945509658786,D,A,209.25380924962735,C,D,B,68.78048423578863,1
Married,African American,Female,-108.27482474601547,C,40.08738356647342,B,D,56.31933131065567,B,B,A,102.91267196586524,0
Widowed,African American,Non-binary,9.414771247719084,D,14.373626899443146,B,D,-73.76922359162342,C,E,D,34.62340928320226,0
Divorced,Other,M,11.23318783321576,D,-93.07737764487402,B,E,-8.753037200912006,B,D,E,5.909799093171576,1
Widowed,Asian,Non-binary,2.628807926715852,D,-9.318673473024862,D,B,113.69175292711704,A,C,D,-85.77280394566647,1
Divorced,African American,Male,-133.3551324268921,D,-19.21382964489449,D,A,-163.35408998212384,B,C,B,-123.11663075230767,1
Single,Hispanic,Non-binary,-204.77434613869875,D,-157.47264316857147,A,B,-44.08695520555919,E,A,D,-156.9928018744416,0
Married,White,M,112.08639656377184,E,42.04282492958011,E,E,-3.9816727096926603,A,E,C,44.29487893093488,0
Single,Asian,F,-47.82893235661111,D,33.50786635669814,D,A,240.29396985492335,A,E,C,-27.79285611406015,0
Married,Other,M,136.3671575855927,D,-101.52018822311398,D,C,91.76706738909924,E,C,E,158.88780974662134,1
Single,White,F,-170.22105683627308,D,-18.758196551825414,E,A,-42.33240910327719,E,A,E,-59.69082364135592,0
Married,Asian,Non-binary,-50.46086172576688,E,119.38573531044123,E,D,-163.70330524452135,D,B,B,-12.677460133575766,1
Married,Black,F,65.32154439692806,D,4.052253701671685,C,A,39.016419110796946,E,D,C,-6.121153832356286,0
Divorced,Asian,F,34.64328924043587,D,-21.84010429240518,A,D,3.1889450946486058,D,A,D,97.33124185385724,0
Widowed,White,Non-binary,-23.577474419918772,A,-52.579132102994365,D,D,27.892395697404243,A,A,C,0.42565335704469376,0
Widowed,African American,F,226.0195819517693,C,93.96337113173709,E,C,-197.86107364046782,D,A,E,89.24327774789295,1
Divorced,White,Non-binary,32.8991332842094,A,-37.26838753309077,D,E,-113.28870484953575,E,B,E,133.28536737513065,0
Divorced,Other,F,-91.56214553909469,E,-125.39798895375674,D,B,-15.794413803927684,D,E,E,3.320662492410632,0
Widowed,Hispanic,F,-20.66630766630719,D,43.437946442835745,D,E,12.739992778983583,B,E,E,-40.37462073217484,1
Married,Hispanic,Female,-71.38311190436355,B,-90.42434603319698,D,E,118.13364385756076,E,A,A,52.0306361216909,1
Single,White,Other,-45.44036471247698,E,147.6333089522829,B,C,-0.28245859440968807,C,A,B,80.75807765267064,0
Single,Black,Other,11.43329793289922,E,-146.6570139770587,A,D,85.85256047336338,A,B,E,-84.8991302340816,1
Divorced,African American,Non-binary,251.77149111414576,D,-164.2717941912792,E,C,-164.218042297191,D,A,E,-118.2105854446456,0
Widowed,Asian,M,-25.98346572853256,B,69.23505461691424,E,D,83.91502151817576,D,C,A,120.03415617223511,0
Single,Asian,Female,21.238358350370394,D,-68.11532480461851,E,C,19.68702262992891,E,D,A,55.12512857872296,1
Divorced,African American,Other,108.50244900834265,E,13.029496857092104,A,A,-94.89650375627636,A,B,C,255.58589264994728,0
Widowed,White,M,51.97952881441458,B,73.53365801824667,C,D,60.095378112946904,A,C,A,-47.068884064326525,0
Widowed,Hispanic,Female,5.316472762781924,A,-96.78639296448537,B,E,-151.09974286123904,D,D,C,40.2573232149088,1
Divorced,Other,M,-29.118026952022497,E,5.410962118778723,E,B,-104.53449917014925,D,D,A,-9.56509059862073,1
Widowed,Hispanic,M,-1.3984874431073293,C,-159.16865429396196,B,D,-27.471579375872153,C,E,B,-99.37574940549025,0
Married,Hispanic,Male,127.95530630181973,D,-39.92455114620238,B,A,-114.29303354721742,D,E,A,62.94395252789954,0
Widowed,Asian,Female,18.051151414865142,B,-172.53331465873543,E,A,2.8431983343161225,B,E,E,-89.59549723439123,0
Single,Black,Other,131.613809596053,D,12.36746263422153,C,A,140.91262469570964,D,D,C,20.965645093166703,0
Single,Black,M,-26.014255301850675,A,-120.1269436275196,B,E,91.42505915642927,A,E,C,99.1484086005789,0
Widowed,African American,Other,24.089238058416715,E,15.6442791887474,E,E,-85.42114050503532,E,E,C,29.408922271662924,0
Divorced,White,Other,-112.36906359133754,D,130.78394770324516,E,E,162.31504910087645,A,E,E,-90.91952090597222,0
Divorced,Black,M,-106.27747190149333,B,-36.480744441163985,A,A,266.4917489658427,C,B,C,21.491908483672425,0
Widowed,Black,Female,-37.067433008487946,E,98.57812793835805,C,C,8.144802241102235,C,A,B,68.10937763321104,1
Divorced,White,Non-binary,-8.420733500803127,D,33.31401302294357,C,B,-50.10808212523934,D,B,B,-24.208732665244828,0
Widowed,White,Male,16.88175566109974,E,67.04413319556461,A,E,59.680088446194205,C,D,B,-29.727385396809357,0
Widowed,Hispanic,Non-binary,38.61415895476967,C,82.23458920027839,A,E,61.915711507282424,A,B,D,-22.57531558410615,0
Widowed,Black,Non-binary,-5.12096322136413,D,-233.66685135926747,C,D,-179.95448012450152,B,B,E,-61.65672318296508,1
Widowed,Asian,M,-221.15480884019888,C,-44.814900311550545,A,D,-174.34187989086766,B,C,A,-84.41079915819705,1
Married,Other,M,-108.04225370942679,D,-160.22339428393855,C,C,52.88521404814948,A,D,C,-25.211895688942704,1
Single,African American,M,3.4496053944124645,A,140.2055166716934,D,B,-103.22556224430966,B,A,E,-106.50247092538237,1
Divorced,African American,Other,91.23293966257906,E,72.78449159182838,B,A,156.63391548896962,B,C,D,-69.97836058560749,1
Married,Black,Male,-54.30920365255382,D,-243.25550234219918,D,D,-118.23509009666438,D,B,A,6.016489198560959,0
Single,Hispanic,Other,125.9669355947119,A,131.6185713456084,A,C,18.687708178127682,D,A,C,76.7577250673656,1
Single,African American,F,233.67786408177543,E,-213.78895677526506,B,D,-13.802152584725109,C,D,A,90.15871547163842,0
Widowed,Other,M,-195.0131519501529,C,-51.82237619838204,E,E,75.92743328953418,E,C,E,-34.32318353291298,0
Divorced,Asian,M,28.54487598568135,C,29.452733093410842,E,B,-48.217445399910346,D,C,C,187.4765510218621,0
Married,African American,Other,126.72200262220824,A,-62.49277877199134,D,A,-10.77809919678718,B,A,C,67.615980351016,1
Single,African American,F,58.43792228184288,A,123.92661106398712,B,B,-52.828710000300546,D,C,C,53.178844017159555,0
Single,African American,Non-binary,-1.1281139623295158,A,-41.46345137214885,E,E,-113.96775438067574,D,C,B,125.0265469431615,0
Widowed,Hispanic,Female,-25.01032362208474,B,-54.91356859925531,A,C,-50.43610100855107,D,D,B,-28.65626026824788,0
Single,Hispanic,Male,96.510892055184,C,-104.20466033957176,E,C,38.27014889653581,E,E,E,-104.26331957756305,1
Widowed,Asian,Other,-30.533221776913365,A,-36.10539722534728,C,D,80.07926426258118,A,C,A,-232.12366915068108,0
Widowed,Asian,F,-209.7234282191545,A,-74.24518160890864,A,A,12.496707193229355,A,E,C,-200.12911637466502,0
Widowed,Other,M,19.49861257430371,E,-100.47068123012208,B,A,-36.07757809292711,D,C,D,-150.926943301328,0
Married,Black,Other,104.49821238498384,D,8.753234795290833,D,B,-57.53682092422525,D,B,B,133.5401465335246,0
Married,Black,Other,177.8116498094609,E,-132.76390660967223,C,E,50.8713685267365,C,C,B,146.76724805024847,1
Widowed,Other,Male,-245.95993481632726,C,-73.69854466046547,E,C,-51.959058255074865,A,C,E,104.49207687094939,0
Divorced,White,M,16.807398339154407,A,49.518787190901705,E,A,63.3833445323601,D,E,A,65.93108438390799,1
Single,African American,Female,-80.46339346749997,B,-25.530294796779806,B,B,103.26485308501813,B,D,C,-266.6202861475811,1
Married,African American,Non-binary,247.66783159678135,D,-65.97265554958909,B,E,-138.08415052125858,A,E,A,-107.59577114625287,0
Divorced,Hispanic,Other,-41.82203228425295,C,-131.1788369330249,B,B,-208.70937393597862,B,D,A,-57.75606577746948,0
Single,African American,Other,-236.70240043761814,E,72.63304900884926,A,B,-73.73326735464241,E,B,D,74.1473712519323,1
Married,Other,F,126.57749958843534,D,-89.78919346309753,E,D,-19.98379178810031,D,A,B,105.48351561190725,1
Single,Asian,Non-binary,8.528840600225436,C,-35.189464633241045,E,B,-7.331380997677737,A,A,E,-44.005582984658446,1
Divorced,Other,F,-104.68881384453606,A,26.096057126530187,A,A,-113.009551542227,C,A,D,-28.37193964156186,1
Married,Hispanic,F,-67.9511802197594,D,-110.98462156399609,E,E,19.120643878932565,E,C,A,120.47016026139849,0
Married,African American,Other,-0.9568997268457122,C,45.05072180959413,E,D,32.09529090884239,E,D,E,-154.88486706550376,1
Widowed,White,Female,104.14939543927382,A,130.39554934710677,E,B,-188.02336478053155,A,C,B,-1.0636922417304087,1
Married,Black,Other,56.086381193391546,C,-160.23298930247762,A,D,-203.19929036638635,E,C,A,39.7907573114137,0
Divorced,Hispanic,Female,24.061065605646437,D,145.20953681977457,D,E,17.089420948347307,D,B,D,10.080063192015055,1
Divorced,Asian,M,188.24872144385282,A,10.87323249750402,A,E,116.72465236320552,C,A,B,189.15013707017775,0
Married,African American,Female,-59.37347362409437,B,-62.108104781794815,E,A,115.22148371402972,D,B,C,-72.19030574893823,1
Single,Other,Non-binary,63.57128403957296,C,-130.94173318922614,A,C,286.58444712889997,E,E,E,-14.100485035664542,1
Divorced,Black,M,120.54718625548992,D,62.38077916034048,C,B,-112.0892394944455,B,E,A,-38.87385033384867,1
Married,Other,M,5.505349918754151,D,20.861292123014234,B,D,71.92783061569887,A,A,E,19.181795479188775,0
Married,Hispanic,M,-147.38640982261484,B,74.76195557665106,E,E,-115.58887648620943,E,D,E,-56.261839599136756,1
Married,Hispanic,Non-binary,-145.01530095201568,D,94.0548281518311,A,D,37.799740680019845,D,E,E,36.61290186870466,1
Widowed,Other,Female,-123.48433437466026,B,44.90725777076198,D,A,12.507674932085514,A,A,A,1.8558988598969766,1
Married,White,Non-binary,-18.486566524820194,B,-61.46896150800111,C,C,-142.81561454947087,B,A,C,-73.66817110762528,0
Married,Black,M,108.09167307780163,B,-19.282755599911514,B,B,86.11529927617217,E,C,A,-188.10401531727763,1
Widowed,Black,M,11.221816401777367,E,42.497290676739034,D,E,113.33557295855246,A,A,A,-30.955988462106866,0
Married,Other,F,93.35595408301482,E,-46.77961062873084,C,A,-119.59918713057725,E,C,B,47.54947081206867,0
Widowed,Black,Female,201.27614896157056,A,25.647075381604832,B,B,-69.93461504278812,C,A,D,-98.65525088803963,0
Widowed,African American,Other,-66.7706108137818,D,30.026835866768437,D,C,208.2809099984603,C,E,B,77.96675632563247,1
Divorced,Hispanic,Non-binary,94.48886662270546,A,-7.381417010711113,B,A,131.58465548426634,C,A,A,110.09576763785154,1
Widowed,Hispanic,Other,88.02093739817978,D,124.5992665194564,B,E,-96.8270721709939,B,B,A,-37.29785482352598,1
Married,Hispanic,M,0.07181105253005703,B,93.11000212554943,A,E,-32.71670694560963,D,E,D,-5.548190678081003,0
Divorced,Black,Other,-31.646861042140824,A,-108.30429428014764,A,D,-84.7362878528882,C,C,C,-36.929891894867026,0
Widowed,Hispanic,Female,-19.729326817157855,B,13.584301117273046,A,B,85.05963419566139,E,B,C,-13.61842339616012,1
Widowed,White,Male,-24.1367759062796,E,2.203939553906773,C,A,-169.96416436674818,E,C,A,83.73174780011395,1
Single,White,Non-binary,51.63656895021891,D,133.3740416616517,C,B,167.27471897064078,E,C,A,60.97184414258449,1
Married,Asian,Non-binary,-111.74592021428462,B,-83.0253358683672,D,B,3.5554111635304837,B,B,A,-22.212715247958904,1
Widowed,Black,Other,9.057596575228448,D,83.89834502929327,E,E,-0.9206619332462227,D,C,E,110.77951956311405,1
Widowed,African American,Female,35.68432252329244,A,107.40804850801086,A,B,90.6536038676386,E,E,D,43.70314115619888,1
Widowed,Black,Male,54.92024676545471,B,20.760334435163003,D,D,-190.27966680285223,B,E,D,90.13783005078281,0
Divorced,Hispanic,Other,95.8340240088415,A,33.80724177974329,E,C,18.664550701793683,A,A,B,-26.126729226268573,0
Single,Black,Other,-149.83827296108194,D,-51.38502618750721,C,C,-101.8660199212268,E,B,C,-13.702418172755165,0
Married,Black,Non-binary,-15.566712042753617,E,-37.24082076382397,E,C,-119.70168044764635,A,E,A,112.29208990597652,1
Widowed,White,Other,-134.34513525196866,C,-1.6884609780218631,C,B,-115.10433671806845,C,E,A,138.8569359101388,0
Single,Asian,Non-binary,-19.4958262842384,B,39.88811376672484,B,C,-87.16450059528637,E,C,E,-73.96952764469322,1
Single,White,Other,121.33853773466244,C,-87.39931207247564,E,B,-245.6455278959966,C,D,B,23.654541278793165,1
Single,Hispanic,M,-0.7472944537048005,A,-64.85423996125195,A,C,67.54768985131061,C,A,B,110.75988414507717,0
Widowed,Hispanic,M,-9.20329769348109,B,148.70810725930397,D,B,2.506490330665134,D,D,B,9.000724595816243,1
Married,Asian,Other,35.37530062668382,B,-40.58174878463987,E,E,-217.54191614626427,C,D,A,19.658490406952513,1
Widowed,Black,Female,-5.413786361955053,D,-108.22203691400236,B,B,-30.385779728268137,E,D,B,116.57643520344602,0
Divorced,Hispanic,M,69.67711352783425,D,11.395506013683892,C,A,-136.24803085812124,E,C,C,-43.025498869542744,1
Divorced,Black,Other,-39.989936495902576,B,3.690606384116598,B,B,-76.5637080149426,B,C,A,53.449844653428194,1
Married,Asian,F,17.575169768929797,B,168.72161783989378,A,C,57.58416808844555,B,B,E,24.503509274119708,1
Married,African American,Other,192.0682674510399,C,-93.94432211414724,B,E,-81.44610935963577,C,C,B,1.183025148842544,1
Widowed,White,Female,90.17750716888166,E,-26.903092759474944,C,C,-27.034192780440303,E,E,E,23.895092835087368,0
Widowed,Asian,M,58.54598091962199,A,188.29107891840587,B,E,-12.799757821682245,D,A,D,96.92787060653865,0
Single,African American,F,-41.966732323939254,D,111.5485127594396,B,C,12.461967245254439,E,E,C,51.910606546214176,1
Divorced,Other,Female,-30.223852744003914,E,21.25915245794375,E,E,57.686242833061655,A,A,B,-14.468384979451196,0
Married,Other,F,4.426594928626882,B,33.516723123481924,E,A,-13.23712192266879,A,A,A,36.79098764754553,1
Divorced,Other,Other,-158.4902537306722,E,-28.097619727949862,A,D,-34.80597913903199,C,A,D,-78.98033055948595,1
Widowed,Black,Non-binary,126.8410205839315,A,11.852710143724112,B,D,9.28273678037958,E,C,A,61.646748149058084,0
Single,Other,F,-105.02738390244268,C,-45.50246729535845,B,E,-261.74294654811547,A,E,C,23.2708914986128,1
