religious_affiliation,Veteran,AgeGroup,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Muslim,Veteran,36-50,Other,78.39486086302043,C,-14.104497805755912,B,98.37738043741004,C,-130.74297897638635,104.3820974332783,B,A,-32.69182071491435,C,C,1
Hindu,Non-Veteran,65+,Homosexual,1.5093004157526184,E,-12.51558279612388,A,149.347283713305,A,-14.02199309010242,-4.354915403063418,E,D,-108.26795939142141,C,A,1
Hindu,Veteran,51-65,Other,-233.25926732601667,D,126.23102634361922,E,-19.22170762785671,E,-15.145624526858995,165.18862989998675,E,A,75.75466530182186,E,A,1
Muslim,Non-Veteran,36-50,Homosexual,-87.64233235713974,D,-89.10725782511895,C,-215.43121834314803,C,-55.723702510902676,152.36942924356413,A,E,-13.729666787524339,C,B,0
Buddhist,No,65+,Bisexual,-39.28103579421951,E,-32.2161352809795,C,132.1771345583975,B,-64.32301014095374,-116.26951716689693,B,E,-134.71828558776505,E,B,1
Other,Yes,36-50,Bisexual,42.33580197910133,A,-136.24941844016973,D,-145.05018226173735,E,81.6350069004779,17.43814467654568,A,B,177.3114326749292,A,C,1
Buddhist,Non-Veteran,51-65,Other,112.41372965270016,D,-10.11429832906289,E,-70.60471823249657,E,-130.22598151227888,11.106082703913692,E,D,163.1666593607077,B,B,0
Christian,Yes,36-50,Heterosexual,164.1988580669342,B,22.049027480694964,B,25.765850020034005,B,-38.9579592396574,-137.5053171581813,D,A,-87.49787695776239,B,C,1
Christian,Veteran,26-35,Bisexual,-136.51842959752705,C,109.02566999604882,B,88.27527698494661,D,67.97056129514341,2.0508890076191206,E,A,85.99798452606414,C,E,0
Hindu,Non-Veteran,18-25,Heterosexual,-25.307133311926584,B,60.08785115147225,C,137.18613946558798,C,-256.38534236001925,-85.50576945701785,D,D,-21.982823958752206,B,E,1
Jewish,Veteran,26-35,Other,-67.87585279377039,B,12.789080882033907,A,19.43834216729017,E,50.7783757098808,18.721426171422383,B,B,150.35019349731485,E,A,0
None,Non-Veteran,65+,Heterosexual,-104.78308635829676,B,108.05435109683914,C,26.78827466827785,D,136.02936341262296,44.15690619865249,B,E,-50.41684155433723,D,D,0
Muslim,Yes,18-25,Other,-48.075000424632286,A,25.707819156524874,A,10.906449247520362,C,218.0027017897646,96.17503700444065,A,D,-147.6097171865853,C,C,1
Muslim,Non-Veteran,18-25,Bisexual,-57.46729198661672,C,10.748548273055643,C,-78.21611954557932,C,156.75746104676247,177.95809363812594,C,B,-49.035714682513806,B,C,0
Buddhist,Non-Veteran,26-35,Bisexual,-88.19870981665264,D,-88.56704507310691,C,-114.51316394093014,A,-41.425520928905094,-119.19201175387515,C,D,-114.63169363351042,E,B,0
None,Non-Veteran,51-65,Homosexual,-54.91529280548322,A,16.54051515039516,E,-76.20912889098518,D,-32.777475399647265,164.5970602300044,A,B,-73.0558842382322,B,B,0
Other,No,36-50,Other,-63.98237707886468,E,21.04521556426859,D,5.890498181687141,B,15.054203834745852,368.68212234916007,C,A,52.29397872435384,B,A,0
Hindu,Non-Veteran,26-35,Homosexual,-29.607866127752796,B,28.264661268639728,D,23.734930272629647,A,-44.68553869272836,-64.00386822171723,A,B,139.55505517267753,B,A,1
Muslim,No,26-35,Homosexual,-49.80293337036276,E,92.50319356480745,E,-12.635822221649192,C,-0.28446149930997455,130.77975665472167,E,E,55.2378321108284,A,C,1
Christian,Yes,18-25,Homosexual,-126.28446855048104,C,-112.80275621917284,B,33.97788849925586,D,107.79996742924251,69.3113702807711,E,B,-0.49822542145292564,C,E,1
None,No,51-65,Heterosexual,-7.6542181619118725,D,-176.10529318572978,E,43.59484963665497,A,8.982991806522636,125.0619638258738,B,A,-61.318831439884406,D,A,1
Other,Yes,18-25,Heterosexual,13.778098346322802,D,-160.08266302457886,E,258.8194311786835,D,-97.9146370431705,-103.20507618411672,B,E,75.21455096295698,A,C,0
None,Non-Veteran,36-50,Bisexual,32.247774357374546,C,-20.074983827369504,B,-70.89620643547256,E,13.857775313949523,-192.06273140924927,B,C,37.98949912754861,A,A,1
Other,Non-Veteran,26-35,Other,-79.58267715304356,D,-112.30344044792395,E,-2.547780400441225,C,-102.02890324762453,127.9579458254799,D,E,96.42513678557762,B,B,1
Buddhist,No,36-50,Homosexual,78.95866065267812,A,80.68390019440783,D,-16.761829242465886,B,-35.35279228723602,57.79753026969069,D,B,-63.02146724997878,E,A,0
Jewish,Yes,36-50,Heterosexual,-160.4097799560544,A,61.994050104973276,C,-51.10252467786779,D,58.4600023344809,-229.0382238805467,C,E,52.75241415458355,E,B,1
Christian,Yes,51-65,Homosexual,-44.538853024264604,C,175.49198797225543,C,117.76996363866536,A,25.280298784841822,30.594853033432457,C,D,55.53149895315796,D,C,1
Other,Veteran,26-35,Heterosexual,75.93511310629462,E,-133.01810392465586,E,-238.06766421485688,A,51.311115965475985,-25.501182994782333,E,A,-48.810378561259924,C,A,1
None,No,65+,Heterosexual,7.066937515066185,C,-124.10214442195469,A,87.22176287327217,C,-9.392039706693168,-18.25277687640708,B,B,-9.886660336241242,E,B,0
Christian,Yes,65+,Other,27.621167520464347,A,-71.7028202023734,B,-118.78317672123708,D,-166.30053743737903,0.6397885295467651,E,B,-146.23017667665897,B,D,1
Other,Veteran,51-65,Bisexual,41.00320018448719,B,-40.80580589905141,A,-201.53333446668506,B,15.085511636206613,7.7153056027740226,B,C,173.02068271156043,B,E,1
Other,No,36-50,Other,0.5326754779370906,C,154.54663846407445,B,94.24711852301677,E,32.07746091037337,20.295306737817832,C,C,132.62225238911523,C,D,0
None,Non-Veteran,18-25,Heterosexual,-83.02755019870474,D,-22.256362766076165,D,31.52992900531269,C,143.64405551845692,25.172215873812466,E,B,107.31821793355552,E,A,0
Buddhist,Non-Veteran,51-65,Other,-160.25132145602748,A,-39.529687876853956,E,-29.788669075329654,B,-38.2371200287166,39.39903171053359,A,A,-128.66403284472227,A,A,0
None,Yes,51-65,Bisexual,-101.51366266711103,A,131.14258308757897,D,-22.27573763152015,E,49.115995364523926,-23.31946531205323,B,A,-43.299274280217844,B,A,1
None,Non-Veteran,26-35,Heterosexual,29.29624594440049,E,42.1812909758726,D,52.3776494292808,A,79.18831083015895,127.33279784818437,A,D,-46.74138862292027,C,A,0
Buddhist,Veteran,51-65,Homosexual,-44.29607316239833,D,162.27446398102745,A,14.62518207349679,B,-27.991659272770402,41.165965418820186,B,C,128.73581466097502,A,E,1
Hindu,Veteran,26-35,Other,-12.889180886487683,B,52.91279109252607,E,101.15622987737976,A,22.38783819383708,-100.69087511346532,C,C,-5.456254949667348,B,B,0
Buddhist,Yes,18-25,Homosexual,141.07999791710603,C,101.1776664103867,E,-1.1844779924096498,B,-188.25098904944764,-35.698650415851695,A,C,-14.89322848899095,C,A,1
Jewish,Non-Veteran,36-50,Bisexual,44.264247055861816,A,120.70814894945737,D,8.65132050167603,C,-84.9431595451004,81.7656799582411,A,A,28.895243111554436,E,E,1
Buddhist,Veteran,18-25,Heterosexual,-64.61676122072116,A,-51.403254860393986,E,-119.63730438888935,E,56.96111729621811,-113.45891095229797,A,A,-108.36194574248532,E,A,1
Muslim,Non-Veteran,65+,Homosexual,21.31926138929926,C,-28.74131652371154,E,42.26526471770243,A,-92.46766889085644,182.7857127411202,E,E,-140.4883008470259,B,D,1
Jewish,No,18-25,Bisexual,231.16973419159535,B,-57.28924843010701,E,20.749079939502558,A,3.029724048944689,55.45060501677091,E,B,-13.503179619655103,B,D,1
Other,Veteran,51-65,Bisexual,-62.71959671931601,B,-60.72219104129047,B,104.39161079806907,A,2.2317310433396726,90.96700296727593,C,C,159.7329746026715,D,E,1
None,Non-Veteran,36-50,Homosexual,-168.70907073639665,A,31.00653195445096,B,-83.39861969409324,E,-169.01716053609798,63.44524989787803,E,C,-36.91812743314832,B,E,0
Other,Yes,26-35,Bisexual,-33.844220599049244,A,161.23897096888206,A,-1.6457103602317995,B,-71.36492096560522,-43.386122753469984,B,B,66.08118815424505,A,B,1
Jewish,Non-Veteran,65+,Other,41.10400280899671,E,-41.580330940219994,C,-27.94139410013554,D,6.470627290661592,40.80321203615967,B,C,0.16361005393918737,C,C,0
Christian,Non-Veteran,51-65,Bisexual,97.76413558149515,E,119.79196191220419,C,135.5768455384706,A,-7.947875214677742,42.660349698059754,C,B,-147.04964278789407,A,B,1
Christian,Veteran,26-35,Heterosexual,66.7731873523915,A,153.01304976617644,C,25.257989163117383,B,175.38648893950528,-24.385156826725098,B,C,33.090593638908885,E,D,1
Buddhist,Non-Veteran,51-65,Homosexual,185.64249806047317,C,91.80931953530423,D,-112.81740046345456,D,4.8123475016225905,-63.426217470405724,E,D,51.677516489412845,A,E,0
Buddhist,No,65+,Bisexual,-21.54808269044444,E,-53.766529028289554,A,3.153256064422491,C,-62.91343541207899,-90.97641280299854,A,D,242.03767721215632,A,C,1
Buddhist,Non-Veteran,26-35,Other,-111.78724540672653,A,95.42025282358728,B,-8.896874081279789,E,-157.28077693181578,196.04400953856796,B,C,-143.1236337515393,A,E,0
Other,Veteran,65+,Other,-37.27163681769323,A,76.26556335363355,D,69.50366567033022,C,33.22045323590909,-1.36559498330875,A,A,-123.93077944617981,A,C,1
Other,Non-Veteran,26-35,Heterosexual,146.99222058284755,D,14.656252105769669,E,-55.36201809801427,E,36.32042604456955,112.32052879389256,A,A,-115.17978429810518,E,B,1
Hindu,Yes,51-65,Bisexual,21.534413966928295,E,196.97840026901133,B,-92.54988540189689,E,-8.382135399719475,-104.94684666348928,A,E,-211.11202479716144,E,E,1
Hindu,Yes,65+,Homosexual,-6.411155610961535,D,116.88971933190344,E,56.000299620537085,B,-197.40875304197706,-52.446063339106885,E,D,-300.3229554017524,B,E,0
Other,No,36-50,Other,53.642587057008086,A,-28.074935433176044,B,-14.879324646127406,B,49.30453980484831,50.775449730003345,A,D,65.8002491017445,C,C,0
Buddhist,Veteran,36-50,Other,-9.205734083018164,C,37.18696538727866,B,137.70151799744949,C,-117.23481816320283,97.48555922033746,C,C,1.6786789446014072,D,D,0
Hindu,Non-Veteran,65+,Homosexual,-39.90633047700583,D,-39.494505286117416,B,65.25214814569588,C,-20.78888280997707,-28.302986618220093,D,B,-63.66480430529954,A,A,0
Hindu,Veteran,65+,Heterosexual,-141.32665544283856,C,4.237417731397482,E,5.667601934206412,D,-12.80830609305379,-5.34392217034312,A,E,114.95417450692693,B,E,1
Buddhist,Yes,51-65,Bisexual,-18.17927193046269,B,-2.9029945730436038,C,-66.44680341312375,D,-99.87668168693389,3.5013003627446664,B,A,62.57539117741211,D,A,1
Muslim,Yes,65+,Homosexual,-14.443747644476874,A,-120.40737712954399,D,-98.64225704328653,E,-47.405699767361924,-76.22754658254564,E,D,128.8972409156387,A,C,0
Hindu,Yes,26-35,Other,-85.93131722593692,A,-181.19152934452467,A,48.58456335931812,B,-207.81194642510874,89.60275532849292,E,E,101.44910761035828,D,B,0
Hindu,Non-Veteran,65+,Homosexual,-39.774310938861504,C,67.05010851875713,E,102.72081289969661,A,107.96004896646593,85.18173250087415,D,A,28.773799139676747,B,D,0
Christian,Non-Veteran,51-65,Homosexual,67.7864528661579,E,-105.57135564047375,A,-64.48070405101844,D,-117.13361388186057,173.34137602017682,E,B,43.61426703632594,B,B,1
Muslim,Yes,36-50,Heterosexual,153.74542161134585,C,188.67637481894235,D,117.83149604056706,B,-43.747228948066855,53.53280205271367,B,E,-129.1271702803524,C,A,0
Muslim,No,65+,Bisexual,-70.47750616776963,D,93.01761569847565,C,-23.222338033797325,D,1.46223775565903,134.45500636453826,E,B,-45.31905397989357,A,D,1
Other,No,26-35,Heterosexual,7.566687846054071,D,56.478689447842655,B,-56.1756527532707,E,-84.55295329682365,-23.137813322327194,A,E,-48.94132881775504,E,D,0
Other,No,65+,Homosexual,-156.46403540300773,D,-73.34472671211277,C,82.08135760762487,D,37.949298587098745,-8.271852896748266,E,B,-86.82987845016193,E,D,0
Buddhist,Non-Veteran,36-50,Bisexual,62.08500311632375,E,-12.080599553841013,C,153.6947095059502,B,-224.19846426558502,3.5192327226837223,D,C,74.58302400446462,D,B,0
None,No,65+,Other,-3.246330273226904,B,31.336520076563453,E,-20.537239435661334,A,147.21042298513308,46.7483825844846,D,D,54.13157637162476,E,D,0
Buddhist,No,18-25,Other,51.49418482935884,D,66.76522239245705,D,-56.2748138243514,A,-47.784079608422765,22.96938508984014,B,B,-79.85968422255442,B,B,0
Hindu,Yes,65+,Bisexual,-18.661650414648598,D,78.35836684780799,C,31.78199207413356,B,55.5146012400075,-192.46224604752516,E,B,-234.37727886798007,E,D,0
Buddhist,Veteran,36-50,Bisexual,-93.57557874617295,D,156.28443825914866,B,-177.98371837414822,C,34.894096448666275,-50.72023996998691,B,D,-67.96100014776844,A,B,0
Buddhist,No,18-25,Homosexual,-144.9817606392056,E,48.26141809856868,E,-55.51974876693756,A,-44.1983560891113,15.59545541547846,A,D,117.96073309211772,E,D,0
Buddhist,Yes,51-65,Homosexual,151.27714437634893,B,9.190102770173885,C,-27.424065911283456,B,133.19117985504616,-161.166917013265,A,D,-1.1928239411227253,C,E,1
Muslim,Veteran,26-35,Other,-84.92097089182147,C,-0.3405411981102237,A,120.6748385109241,C,185.67581656555163,-158.68941916258788,B,A,-114.54494128550546,A,E,1
Jewish,Yes,26-35,Homosexual,-139.79721826228885,A,34.13768634943246,D,100.95268195489527,C,-139.90525520913118,-43.92444987155711,B,D,71.69721082830665,B,B,1
Other,No,26-35,Homosexual,-147.52991250485923,D,51.378139954778824,C,27.436370965308782,B,136.34997681239986,-53.45888171466423,D,D,-64.40598311559287,A,B,1
Muslim,No,51-65,Bisexual,-15.580216531991379,A,-45.59128751983248,B,-230.29789745686037,C,-36.09354069918984,146.97354657740732,A,D,11.694352860981983,E,C,0
None,No,18-25,Heterosexual,-66.74345708714235,E,-40.75617803989903,E,32.76567092223709,B,34.5022133835656,-69.17873525978875,C,B,30.697914690498333,D,E,0
Hindu,Veteran,36-50,Heterosexual,28.174517976198622,A,-6.433652202252227,D,-135.66599121186223,E,-225.8257425751011,59.502094316602935,E,D,-45.29695302189329,C,C,1
Other,Non-Veteran,18-25,Heterosexual,-3.8714901142969973,A,-46.35439486226079,E,-152.69456623500372,A,-36.37779190993463,-22.179681162629887,C,A,127.35328232689938,A,E,1
Hindu,No,36-50,Other,-3.4157354849212944,D,94.80548658287968,B,-0.3683280707362272,B,7.299451751411567,65.63091394130703,B,C,111.3850877269917,D,E,1
Hindu,Yes,65+,Heterosexual,-127.14903087810312,D,79.16547007124441,C,-63.099516726751524,A,89.78323816456567,-58.243967540401506,A,B,131.8003382348362,E,C,0
Buddhist,Veteran,36-50,Other,-113.67672069541533,C,23.909796305281414,C,-30.87699294334306,C,-124.93673002037417,-28.31143115060292,B,E,-16.77591844143457,E,E,0
Hindu,Non-Veteran,26-35,Bisexual,44.611408635737924,C,-106.4650293989265,A,5.88289618835371,C,91.46748550504547,-2.564622519767284,D,A,-29.564862820643413,B,D,0
None,Non-Veteran,65+,Bisexual,-1.0943004421659943,E,84.06129898740554,E,-257.2713779356518,C,0.16913972791945817,100.78930214622592,B,B,-130.1000309756077,B,C,0
Christian,Non-Veteran,51-65,Bisexual,-54.26761919994987,B,63.817328486438726,A,-132.55008794132505,E,-112.37811145397856,-115.46844707428072,E,A,-2.9075272735790656,E,C,0
None,Yes,26-35,Homosexual,-25.365093639646112,E,-0.6130670075396827,C,-3.4694329282201535,C,154.00969278506352,136.56556686277307,A,D,209.448318650752,B,B,0
Other,No,51-65,Homosexual,164.20750739014292,E,-134.48611244496485,A,-20.50975714098388,B,65.83996358958682,-197.97394995095806,D,A,-145.86137857858233,B,C,0
Hindu,Veteran,26-35,Heterosexual,54.0978561199138,D,142.94031605616823,E,-154.4147473469892,E,151.93888449603773,-87.60077150444403,A,D,-3.4921698619498667,C,B,0
Buddhist,Veteran,18-25,Heterosexual,-1.7472437414487916,C,3.3662380502505114,C,-34.30457508100571,D,-215.86125343752602,154.46032772190756,D,D,-264.4916939033915,E,D,0
Other,No,18-25,Other,-75.99166963365012,E,52.34620009399351,C,-35.649909714062275,E,57.636911792105785,-24.80066062781724,D,D,8.09994507218758,E,A,1
None,Yes,26-35,Homosexual,-66.64744537812672,E,-50.65393704858743,D,-90.70768855428254,E,1.1158410990506926,129.67826910194893,C,C,130.76019891288976,B,D,0
Muslim,Veteran,36-50,Homosexual,-17.76664414216236,B,38.06822119027335,B,12.312174595401649,A,-45.21760222977322,64.86276411785342,A,A,50.986457355234826,D,D,0
Muslim,Veteran,65+,Other,-42.14002867803466,D,76.60909666105327,A,-22.194199768510327,B,-116.50752703220877,-107.89859366259506,E,A,0.6595940836887959,A,A,0
Buddhist,Yes,65+,Other,-164.1268117821749,C,228.58694933687923,B,-236.41333439431259,D,-22.84284527912545,-21.929757685617577,C,B,-129.88237588123542,B,A,1
Other,Veteran,51-65,Bisexual,18.73592850264427,E,-24.689089242861613,D,137.03318582012082,A,50.24392106545614,-65.58004339032546,B,D,16.648908875334996,A,A,0
Other,Veteran,18-25,Heterosexual,-78.64825845391915,C,-52.63897306960054,E,-13.83789169885041,D,28.950416871862927,70.60992478847187,A,C,-57.402377335572496,A,D,0
None,Non-Veteran,36-50,Bisexual,-92.89226360738157,B,34.7819571356568,C,36.53459372768966,C,44.39925643785687,136.8084361041339,A,B,2.659289062455325,B,B,1
Christian,No,51-65,Bisexual,116.50858013005796,C,-33.235835753576474,D,34.124981057497266,C,-38.33479660525369,66.8267551544307,B,A,284.0952992980061,A,B,0
Buddhist,No,18-25,Heterosexual,60.1025913109573,D,-18.543826984561328,A,-107.58480815455485,C,-11.275241705664932,-11.153399978528423,C,D,17.281864504923895,A,E,1
Buddhist,Non-Veteran,26-35,Homosexual,79.73118361210588,B,-167.05429644209028,A,-100.60641885388426,E,35.420417913627894,-160.32781031688745,C,D,-44.48064483340322,C,E,0
None,Non-Veteran,18-25,Homosexual,-1.4174332831823455,B,-117.41918238376967,D,-34.78896707405577,E,108.36645798412827,-47.88368679135432,A,B,-43.92930964043248,A,D,1
Christian,No,26-35,Heterosexual,59.536467565304505,C,51.675945880244655,D,-96.23330470860995,E,153.14374706373582,-62.821296899949374,B,B,-36.449791345724805,A,D,0
Muslim,Veteran,26-35,Homosexual,-140.67080844213177,D,62.29679782864533,A,91.27288947919081,A,-112.95922884927465,-198.8957695831014,B,B,91.70599937075129,C,A,0
Jewish,Veteran,65+,Heterosexual,-105.77953959547044,C,-75.16903206688103,A,12.838831181011606,B,280.08490633642066,-129.4834563027607,D,B,-157.38317518588053,D,E,1
Christian,No,65+,Bisexual,6.264139070104379,A,6.7139679340538505,D,82.98331268393069,D,-153.1971352720936,-177.8694239335838,B,C,36.97771961323276,C,A,0
Christian,No,65+,Heterosexual,85.94571063259066,E,-18.32516936905985,A,-51.27390310199762,C,160.91429954887565,7.620583513786102,D,D,-65.03680282328409,D,A,1
Other,No,36-50,Heterosexual,-36.796572133898245,C,-0.8269533918821536,C,15.836027685550608,E,101.89842155040998,-19.956586630856265,D,A,-61.26695767271667,A,B,1
Jewish,Non-Veteran,26-35,Other,275.0466519064581,D,105.59143778421627,C,269.250560969734,E,-15.604991410156982,-8.076767013848945,B,E,-83.99808015162573,C,D,0
Christian,Non-Veteran,26-35,Homosexual,207.4162973495906,C,114.4867415783587,E,-28.88233483982629,C,-7.251768119027678,-149.44552745694364,D,D,54.35300669841473,A,A,1
Muslim,Yes,65+,Bisexual,-168.68470126114437,C,-90.28142268749698,E,-168.07443910203085,D,-62.487906065854304,51.715713531206106,C,A,-169.4529793712589,A,D,0
Jewish,Yes,51-65,Bisexual,-77.39945958193522,B,-18.322401090224982,B,75.12207029369564,C,-114.66988920541503,31.453755878014334,B,E,58.28505449351374,C,C,0
Jewish,Yes,36-50,Other,-115.36574308543489,B,-37.86698890618837,D,89.61939122151855,B,57.68175913865852,20.954932031608134,C,D,1.8142292968634188,E,A,0
Muslim,Non-Veteran,18-25,Bisexual,109.6802474876955,A,2.66521451989095,E,-37.288594042143394,E,-56.110222921410646,-21.61856003543863,A,E,58.07140724799379,E,C,0
Hindu,Yes,26-35,Heterosexual,-124.87880279509014,A,52.244137592043835,A,9.539451724921193,D,-6.554245167982585,-30.57970887875258,E,C,-117.41896176716907,A,C,1
Other,Yes,26-35,Heterosexual,-51.62454904122631,D,75.78847819232584,E,-119.10167884331825,B,-159.19361549478396,21.518076997779122,B,E,-189.4830391148649,D,C,1
Muslim,Non-Veteran,65+,Bisexual,-47.67658990792308,A,-23.537832916687403,C,-34.135600677317676,E,129.62396940011436,13.099935129752485,D,E,-200.253794194763,B,B,0
Other,No,51-65,Other,13.44846401090812,A,-73.16714085265059,D,-19.461588304257564,D,-60.435304986352214,27.23127753546608,B,C,238.4347535977732,D,E,1
Other,Non-Veteran,51-65,Homosexual,76.47660511821482,A,-14.063883267799094,B,-152.5159656548668,E,-68.08184732270276,143.9132119768491,C,D,-195.19697000581453,E,A,0
