civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Single,A,C,-162.06713238956016,43.490589975179276,18.583200264228992,-55.400866255562896,C,E,-57.02410110648225,47.20353822814797,D,C,-92.36293695819431,C,-37.81005699371028,B,0
Widowed,B,A,32.56132557256139,107.04317089475836,-36.735078311322575,251.25879205437954,C,D,-87.44570726165985,6.68485182115774,A,C,-4.79986900485642,C,235.65880747900442,C,0
Divorced,C,A,-105.22498518362006,-133.69241532961468,209.71248036686393,26.75109313435709,D,E,42.414648344432386,150.2030370143875,D,B,132.7641918603038,B,-121.84713043426432,D,0
Single,D,C,101.92115826312191,-194.21061524739332,-182.65501171320253,120.78294937156893,B,D,-135.78353205879844,-52.21737744385432,A,B,-142.57333290790976,E,38.213769734475875,C,1
Married,E,D,-42.19565357034123,10.881043853305474,32.045528972347995,21.70854066370845,B,A,4.162421497821592,-10.250599254038779,A,D,3.052525315369051,D,100.48323396282122,C,0
Widowed,A,E,-99.8314326295025,-62.27126639653682,16.348126355601885,4.5043861355284935,A,D,-116.97261516556298,71.73959289618833,D,C,-19.15769680366378,D,89.79586550494815,A,0
Widowed,D,C,242.85635332205686,53.30066714538467,-105.87703185462449,15.098147092270512,E,A,71.01442596532893,9.51622548671566,D,B,88.50823060124357,A,-102.15281684711057,A,1
Married,D,C,-4.005393962785356,-70.11461678204202,90.68501035882548,21.775161101246546,A,D,75.74447236756777,-72.91310147704345,E,C,90.92904848080282,A,-67.23347094619827,A,1
Divorced,E,B,211.4871595096742,86.66725502364852,107.07709935670866,23.031255691803487,A,D,-135.14942750528414,-101.02789929548777,C,B,-46.714665201913654,E,22.663146623973756,C,0
Widowed,B,E,-89.28698943949752,260.824978366677,172.9399570999353,-43.736133353298065,C,B,-182.87715166746926,-127.0231783514048,D,B,131.2518744817933,E,-85.83711599260693,D,1
Single,A,D,-172.1528960067498,14.59153561796757,-44.22938300873574,142.9858470349658,E,E,145.94527330261295,51.63431091068429,E,C,-60.28127259862109,E,69.35306730555261,B,0
Widowed,D,E,-37.271823005399504,119.55374574381356,-75.39891102234073,-101.30598593848252,C,B,55.71127555242538,-82.14045686274576,B,C,-52.28757765709099,B,-101.80421825762377,E,1
Single,B,C,-175.01537208496757,-192.19785182177418,-117.04753907636109,94.6069034123972,B,B,-176.37961809354186,-89.74872835950839,C,A,-22.635984695490972,A,88.28191979273548,C,1
Divorced,B,B,73.60138984940725,-5.615869905107725,15.774851569915585,89.70416153463776,B,E,41.9685869204948,-54.65222325891098,B,A,-28.829951678530296,E,-273.1094739850343,C,1
Married,E,E,67.2060679780075,82.86366796698277,36.39176987713439,0.5896719152813378,D,A,-115.56067631740312,-44.59879179524685,A,E,94.865772620266,C,-196.46050925463067,D,0
Divorced,A,B,157.04150664741064,113.20814788552947,20.21985781474601,124.35624569901059,D,E,-66.62133376577766,-100.87409929907744,D,D,-23.326569494324104,D,8.145808961772024,B,1
Married,C,C,-106.47400531538065,-79.93392592169542,-90.34641194675177,-81.0171250758678,B,D,-18.251778288290552,178.01047674856642,E,C,91.12477869543379,E,22.439400442858325,C,0
Married,E,C,226.51856587277317,-32.46699673295757,114.67189471341628,-10.551544193382105,A,D,-22.56459983460192,53.1861938120476,A,B,-85.29833609360438,D,170.99810670860344,A,1
Married,B,B,-87.51959610970829,18.7667948366482,-78.9105035314244,-102.84349607136217,D,A,109.37726716418692,-78.1008086012322,E,A,-91.83693895441888,B,-142.36603061357712,E,1
Widowed,E,D,6.043024106296267,144.2977037946863,76.90324804345087,-53.15375841250545,A,A,71.85624903975932,1.702088595123391,D,D,160.28067212466414,A,-28.41441321111986,C,1
Married,A,B,-59.09978231413723,12.49961259419707,108.44446804263829,-164.2950428707438,A,B,104.37922253712175,-140.0784364637651,C,C,11.128717409290756,C,-7.614840511351546,A,1
Widowed,B,A,-40.52401909065226,36.78871044284026,-30.082303427960678,-100.32960654397043,B,B,-82.10401532622457,-59.22562860877267,E,C,57.75597911167946,E,23.719570641008637,B,0
Widowed,E,E,71.00192302546934,-37.590838022035214,-26.805349381396955,-64.7775367930761,D,C,45.17768204574226,174.76353163557013,A,A,39.478117934276305,D,39.91748333141897,E,1
Divorced,B,A,61.79278891255011,104.99256201828469,185.26870056192948,-149.30305840689215,C,B,24.475817142932115,-66.59714607949662,B,C,-165.0563305585814,B,-3.3928004293097587,D,0
Single,D,A,116.18791475403869,-47.21905479753457,57.76398883601559,48.01395000256458,E,B,-210.37504139253213,-68.38276643208651,C,C,-114.3757729225465,D,-45.20469365056453,C,0
Single,D,C,-142.72786655449298,96.81971507386046,1.612861453003457,-88.83464101661629,A,C,-97.39406988461509,14.235399652583794,C,E,71.79120071881285,C,-105.21876664891703,D,0
Divorced,D,D,-14.411239306404788,108.29283187803173,-44.86325254832689,153.51504473751385,A,D,-39.85905121060088,48.855489747868404,D,E,-133.39982611070172,D,-46.775433069412436,E,1
Divorced,B,D,98.89932951510522,-31.493246249386083,36.00038920916888,204.8649545705173,D,E,136.41703520518294,-158.6871861335992,C,B,-12.13363167254715,B,-65.13412279009223,B,0
Married,B,C,101.07773273569802,-185.967500846002,46.866675658087296,24.239210075480404,C,C,-99.13206721552733,-38.21477336653382,B,B,-218.22233184976784,C,-117.50980930377763,B,1
Married,C,B,217.81995758927079,67.17234797217529,-67.76246306111634,13.030992833079788,A,A,-112.7565303890806,-57.11632180529034,B,D,-190.95657449842457,C,88.63580797808883,D,0
Married,D,C,1.4671410091295272,19.16722118265967,59.07773181820545,-23.367644779192325,E,C,33.58139668313185,-103.50411208959243,A,C,94.72170051256008,A,22.60112609990107,C,0
Married,A,E,-93.62992760190946,-27.01708085399429,42.73736852244983,104.68998789966733,D,A,0.1517916689211689,35.38162898452237,C,B,6.99895510061632,B,255.99386005916674,B,1
Single,E,D,90.93815133189901,205.3424681590178,78.69579481559906,-145.3813704653977,A,C,191.83380971436458,26.740617438524428,C,A,-113.20666386429093,D,165.5710856521285,B,1
Widowed,C,C,-20.390689262347447,-152.28711240696856,99.98345607807896,38.5993343838005,A,A,-101.23347972322725,34.72705160000587,C,D,15.893424541326526,C,-37.920286228768525,C,0
Widowed,C,A,-8.44836579294308,-2.4292011486358316,65.15715329871496,106.30071710929762,C,C,16.091686026539474,73.43483194780003,E,C,-20.830846107577823,B,-99.04332476879456,C,1
Single,D,C,-159.1768146646383,-62.75605522152018,-0.20301788592830844,18.2936918311598,D,C,26.474333553874864,-127.44494059005076,D,D,-27.970808268467422,C,-42.76767609181174,E,1
Single,E,D,121.98869902839976,54.23708719498409,9.929967021081984,-78.74684867403747,D,D,131.10802674941837,40.31427735128521,A,A,-32.30365118698564,A,-9.135651507766573,B,1
Married,E,C,213.5648008041409,-2.798151751825631,-121.95393079282717,103.4246922902126,D,C,27.519317228727928,-115.40421620801358,B,C,-106.02701151808209,A,-140.2677895761932,D,1
Divorced,D,C,-21.167836072765763,-50.60317615422127,28.335962245665264,-17.722819289851273,D,D,-144.56022669803582,110.85886600876817,E,C,-35.53323284123,B,69.35962176342417,B,0
Married,D,E,-69.74281587262043,293.75819297975244,-86.1983436513447,-58.578983155845734,D,B,47.82981566977895,34.791308848324206,B,D,-18.79488610317165,E,-238.520993089635,A,1
Single,A,C,92.48946433796502,-25.140189915706802,27.168836440894754,-65.0118816632148,B,B,-61.00769917878657,-92.2803965783427,C,C,117.95099088119167,C,-142.13290285758725,B,1
Divorced,A,D,-27.209896535849197,126.29826690448265,47.81546905963142,-125.91674443197401,D,A,27.687943783874925,-35.87810667656617,E,E,82.37624598613628,E,-86.26959922017022,A,1
Single,E,D,-32.909011761004386,-23.666660140919873,7.608686270068281,21.610915304946506,D,C,100.77946751550131,-113.5893675335018,A,C,5.513559316205597,D,-92.24987192676012,D,0
Single,B,D,-52.12429597990097,-134.89326518371095,-28.166476541881693,-23.422439670119996,E,E,21.863362370050726,36.617308699031895,E,D,145.63472153980558,A,114.80033650439074,E,1
Divorced,E,D,-4.516772464530163,22.263853565519277,-8.936807565510344,25.386797118260006,C,C,34.8751397190278,31.891839418117623,C,B,200.894699730627,B,-75.86617831569389,B,0
Widowed,C,E,-30.04431410711096,110.44377339138514,-172.45333212293892,-138.15262690284408,D,D,-125.58032119225753,-18.041412028304222,B,C,125.65664848798524,A,158.68120993721993,D,0
Divorced,B,A,0.04643966206139068,-89.75908865948857,-52.916604241826505,15.922769596689971,E,B,70.03222545327064,-27.815125628857455,E,B,-49.255372967698726,A,41.95532905612387,B,1
Single,A,D,-99.17584557318519,-59.53043951586841,2.739618594141762,5.730427162570194,C,A,86.58712399442433,43.78520078434358,E,C,-14.520821772016571,C,-43.156072494625754,A,0
Single,B,E,-194.03996146262105,267.33835575290277,-20.862942241646653,-26.92157808396657,C,C,-229.02898894238808,-113.92419417209342,C,E,130.9672969087848,E,-73.9880624293279,D,0
Married,D,A,83.1117836880368,57.356529123971846,47.27691666412329,-38.28619110553036,E,C,43.67327742644921,-3.6808676016555166,C,A,-126.32934595637526,E,96.06174914723823,A,1
Married,C,D,-37.5957354959358,-54.945737988453416,172.16393740224396,-65.08723266916142,E,E,-130.34965768343486,65.94049996138112,B,A,75.03020206455618,A,24.407498808319417,A,1
Single,D,A,-140.93897831802607,-149.87934389122105,-224.13983337718787,12.166354542869682,E,B,3.374647683272654,72.28592754207176,A,E,-45.949093949088684,A,36.733443715432024,B,0
Widowed,C,C,-118.0111930015025,107.20927365446158,28.646845178833637,-53.775966338541025,B,E,-20.252967084790217,160.64978497696686,A,C,-155.08885771613498,B,4.830097871137924,C,0
Single,D,C,-158.21813777698964,-42.12251855487101,102.52397275188135,31.00135650301155,D,D,-3.8561538194064293,138.45646926224578,E,C,195.95468461382376,A,-56.14896452825236,C,0
Widowed,A,D,167.81969218603717,247.9933718193502,-26.039428398184754,-48.01368487079829,A,E,2.9003744628205714,-7.071214804302868,C,E,-48.17074256078807,A,-76.95924476901627,C,0
Single,E,C,-168.81736385835876,44.593603191731674,8.885871450291555,-151.56646239298348,E,B,0.6074450462933724,-43.684284046022164,B,E,-47.83185399891094,C,82.29380151094877,E,1
Married,B,E,-79.87326717526187,18.17225504759157,-63.71330671252756,59.25291370368455,B,D,13.29594124469661,-118.14820874098415,B,C,-67.37797365320243,C,-24.09937695289009,C,1
Single,A,D,-170.50595026432578,-54.90875986828303,8.229268559293072,9.11183578534301,A,D,5.647388583798754,-87.8351678206029,E,C,-115.60287890219956,B,-85.81463249500267,C,0
Married,E,C,-45.94240781659701,80.10395295128563,-56.58059899421446,68.9414197055563,D,C,-150.11474415392578,-37.246463446088434,E,A,-129.16676356034495,E,-15.443367320491392,C,1
Divorced,C,B,35.77754283027604,-182.54580600914528,-83.20591828280638,-81.67069733173753,B,B,171.867146333993,148.55206809874517,A,D,199.5121045377069,C,77.17100136963458,C,0
Widowed,E,A,-47.804548706659986,79.71138971202633,129.33682714583404,108.13585673956523,E,C,55.453816403390164,125.36802981365494,E,B,132.2783491074938,E,47.89232994592099,B,1
Divorced,B,B,-48.82876948082039,24.90671755402175,-58.62910712178421,110.7579328986364,A,D,186.8136203517918,37.36567768601696,E,E,42.12118980992895,C,-129.8012508252853,A,1
Divorced,E,B,-22.822806145305464,65.12052650825618,54.143536672741554,-67.87290059989726,C,B,-11.137686849249935,-60.49147832918669,C,C,-63.886332922301456,A,144.8188968969625,E,1
Divorced,D,A,-25.542847584289014,22.596824645677216,-79.39641861873224,-100.22624387927938,E,C,-33.33860686735034,54.05265809560781,D,C,160.6917801028495,C,-22.7398124376022,E,1
Married,E,A,-18.50661345039848,-13.58603487829044,-73.71232898676587,-44.6820567525985,C,C,43.863783660989384,-57.906722783869846,D,B,-14.48077905443814,D,179.68253745195258,C,1
Married,B,D,-22.137680032425973,47.330307950727644,33.23245748272799,-171.19912123065674,C,A,-110.96449326405737,-99.13991463143549,E,E,146.0676731896264,E,60.273310209064135,D,1
Married,D,D,150.6987358032399,253.24634914854,-44.278699867110724,-66.14376100230113,A,E,89.19725939979519,-144.01851555911188,E,E,-4.016199762242117,C,-176.40320663781443,A,0
Married,A,C,-176.66335190369406,-163.1179356271349,76.25674660753158,103.46980799277145,D,E,-14.616975306572504,-109.41268447164383,D,D,-167.91454152473096,C,10.07912097024116,B,1
Married,D,E,-54.54897716091214,-29.502471416862157,-7.203930262048905,-62.38973385965675,C,E,182.48510485401897,79.51473014581927,C,E,45.76372889880979,D,93.91134284856139,E,0
Single,B,B,78.87239684317679,-48.43792496147105,158.73076291528307,-79.19417768270114,D,A,-67.38259544499702,-237.19542165296886,A,A,52.096804649982964,D,-133.06308483915424,E,1
Divorced,C,B,26.039859507865927,38.8187989516875,-28.977460457711256,-120.42574744349534,D,B,-120.81016742760802,97.26453586556386,E,C,-11.585438933967389,D,97.48900664934335,A,1
Single,C,C,-25.594610273208314,24.69248987205748,27.547640479560748,-196.44510106247185,C,B,-0.4077739720634074,-49.16691579071102,A,D,-18.507830960440863,D,90.95967895185514,E,0
Widowed,E,D,1.6793834277922608,32.387796532150205,191.4148503504667,55.375468605147496,E,C,133.92204418384915,-90.58278434660163,A,E,104.11458657734084,A,146.70393648528133,B,1
Widowed,E,B,49.19740762689502,-170.16188241269597,-163.02969746949705,98.19958486135056,D,A,7.559320697725122,-7.536569688662333,E,D,31.254466010813726,B,49.33657857793182,A,1
Single,B,A,-128.99423923206598,51.07002792233213,-41.14727845441457,-17.684818180882043,D,E,60.832330469185024,-306.3065060294855,B,C,-45.971610848975004,E,-250.22763864047138,C,0
Divorced,B,E,76.32799432184953,75.41734807722555,6.137942138232283,28.330617556851255,B,B,-220.4296364045772,143.86300661131577,C,A,-60.82915884948624,E,-65.06417640366844,A,1
Married,B,A,33.441255236624826,-55.989518414101816,-142.25105661890416,-4.504932052136759,E,E,237.73676312111704,36.568776773380954,B,E,30.317245707932805,E,116.39073934803115,E,0
Divorced,D,B,-91.15854474462138,194.56156808364193,-8.589107028500164,35.957563226593834,A,E,-46.2826353844024,41.89600556732083,E,D,-194.44549083162045,E,-123.38248552042963,D,1
Single,C,C,97.11516522400811,-111.10051033756065,108.66938216745578,110.35640437467526,E,E,-61.49136068188703,-50.142425821915445,C,C,145.53952965555428,E,44.391481032326766,B,1
Single,C,B,2.500089655398607,120.48143356684442,178.0942417067122,51.918534372007755,A,E,140.04782358439556,10.321782390930816,C,C,30.562671442534,C,-156.16817239007307,A,0
Widowed,C,B,-35.572347708858565,15.909812543003982,26.039012404769853,148.45236179728576,E,E,-66.58129658712525,-13.886604292856411,B,A,-43.501538064665276,D,-77.16132600417043,A,0
Divorced,E,D,-57.635366987194935,17.70135013668779,165.20787237121687,-38.52011487497806,B,E,127.33087747959885,-147.7264390832255,E,C,-79.31034479731073,A,-132.9069677216845,C,0
Widowed,E,C,-19.325174838645413,53.20463945747554,33.197258285955044,-262.75551894249173,C,A,-35.86866662475522,-15.378437925823338,B,B,131.16680764498142,D,107.13935379726234,A,1
Single,A,E,16.387818652084704,47.11655845061383,-116.27764359828217,57.305314127143006,D,C,-38.655926848439556,-5.745461607205155,D,A,-50.284020842878775,B,-203.10464935986224,B,1
Single,E,E,88.65967613585934,-57.89115907609226,-13.355745660359137,35.21392161553318,B,D,132.84914664882825,-12.088105205780154,A,D,71.20359457185444,C,-198.60806590872932,A,0
Divorced,E,E,49.642891166791415,18.363325174010882,55.258236716896015,16.580158663549824,B,E,14.717478432099634,51.589445948585166,C,D,54.95492117226506,B,39.178628681634294,A,1
Divorced,C,A,84.47245342116109,97.11860653928859,114.41771848191699,-103.7601459832949,C,E,16.607024852168827,20.05548545419925,C,B,-17.28884740486786,D,3.667619938518589,A,0
Single,D,C,143.07866631787383,119.9153462116029,-39.323123353709335,50.64330011718133,C,D,57.2063464017495,50.48670843891255,A,D,-84.4763804864345,E,98.44543739380215,C,1
Divorced,A,A,81.82173156178769,-149.19977399958938,44.970011391428486,38.670423701967145,E,B,30.56001513461755,36.56521567058464,C,C,-84.0918159837313,B,-78.24674993999018,A,0
Single,D,E,-52.77335984358955,-152.43083903272867,207.92258246417043,-63.72413708827954,C,B,-37.98028120347004,-21.42127344747451,E,B,30.87004755919552,C,61.34401774942474,B,0
Married,A,B,102.20239467816359,-123.32848902732474,-25.967209742808244,-141.1982659247254,E,A,161.83717384850243,-107.82720442333782,B,B,-176.73334967881945,D,23.45260546039664,D,0
Single,C,C,-313.3517351012196,-39.0143592306824,-72.90183046922645,13.221572692759231,D,E,-57.194587094404135,-134.69314569631052,A,E,-57.627525636211665,B,-16.992539229276943,B,0
Single,B,A,160.23561864933313,74.99041911327853,-148.0809630763861,201.16952145144745,D,C,-5.543899046927508,-30.67468140449664,D,E,-67.83033342649234,B,-58.82184299524359,C,1
Single,A,D,-64.18869529043153,-52.69893405229933,-262.3455750769042,37.701873768213204,C,D,-65.52153799588436,294.7746262977492,A,B,-141.15594947184383,B,35.2384738844424,C,1
Divorced,E,B,88.15533686574432,-20.723045933027993,-10.138434836007155,-48.57373063345579,E,C,89.39111932010454,-278.2863246635025,C,C,-80.50222579365199,E,66.30853315390239,C,1
Widowed,D,E,-17.264315672554993,38.58182235260455,11.778978222301111,-76.00941059772009,C,E,261.0354626069753,-116.19144521853599,E,A,243.39485247158638,E,10.185425688224946,C,1
Married,D,A,-85.66006831581076,26.738931714738857,-92.74943291343544,-101.8529499510388,C,D,37.0857353492397,-17.837144212537147,B,B,-201.5797546077031,A,-24.087446471630162,C,1
Single,B,E,141.18458709249768,40.49516115586055,-127.40021868184756,-58.78353694325135,C,C,-104.10251564310957,92.92461046205516,E,D,134.9510719582655,B,-244.32939115325644,D,0
Single,C,A,-148.64230538271693,8.737249419950874,-139.92081220092174,129.4307413120652,D,A,101.74165161615399,25.370272819737146,B,E,-103.14794334492127,A,58.26474869819606,D,0
Widowed,D,A,114.76822351314684,-31.955577460663008,-223.18983378125603,18.814818859043513,D,A,26.13575248243427,176.81596225899193,B,E,5.75130175592178,A,-156.3795310327959,C,1
