disability,birth_year,religious_affiliation,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Yes,50,Other,Yes,-94.7268696054952,158.1558033452918,A,-24.716799293650872,C,-12.883156258215806,E,D,31.945442441479187,-22.751763312955017,-54.200171531991174,A,0
Yes,32,Buddhist,Yes,37.16326992270269,-113.95155144993052,E,112.71230985294305,A,48.49486108228377,D,A,-60.64700998731824,-16.22642497690453,-93.58205991047114,D,1
Yes,77,Hindu,No,166.58040540867927,-29.471727597254095,B,-21.954253892188166,D,133.92950660558793,D,E,-90.79794192974374,73.36872511680946,179.51729389836586,A,1
Both,57,None,Non-Veteran,-128.52522689492227,72.64536880858418,C,39.52844373769287,B,-15.995979557803738,C,E,-10.2901607078811,-196.7065325098079,200.21163406730375,A,1
Yes,78,Buddhist,Non-Veteran,-115.36568099591466,137.94723846882871,E,-37.39824304598438,A,1.6091268661260785,C,D,7.137978667075961,-329.1573390043178,-83.12975313044443,B,0
Physical,81,Christian,No,210.26073568138574,12.662924807938648,C,141.07927276704282,B,-43.17373989891895,C,A,110.30485654039445,-97.60934535371936,327.70702624141,A,1
Yes,73,Jewish,Veteran,-74.25845496974581,-46.333086770197404,E,-10.577573563898037,B,49.31702296056927,A,B,28.419400521144667,6.233474891072893,54.708921133052414,A,1
Mental,83,Hindu,No,-53.12615266385148,-3.4879708435514716,C,-177.69828247523947,B,-18.30648881534607,B,C,76.86012888384074,-21.360707330961485,72.44281532628585,C,0
Physical,23,Buddhist,Non-Veteran,43.88266652640663,-117.23980110336423,E,82.910245605831,C,-80.40539795077075,E,E,-58.074215688271515,3.5502855261672,-107.01759503642675,B,1
Yes,99,Other,Non-Veteran,-1.0468394349763848,37.81358167942903,B,31.254997267472955,A,-264.20720688855766,A,A,-84.54873561786694,59.11275629517524,-44.53344562096215,A,0
No,24,Jewish,No,-11.141510059737078,-139.0635081926963,A,-73.9736199179917,E,45.379152823151614,B,B,124.96623260143342,-69.70578813698175,-109.46363879619683,B,1
No,69,Hindu,Veteran,37.47167191706309,87.83553808264469,D,-11.66510997916661,B,-104.9864008391407,B,E,-9.528958084033777,-54.87751739048472,76.82928787235693,A,0
Yes,85,Muslim,Non-Veteran,106.01264375209789,0.554864296223075,E,-179.98571624237147,B,125.96363856612894,B,E,50.485932840485845,23.98864110205621,-2.294465991105314,D,0
None,70,Other,No,-204.65116965971708,145.25077864996513,D,36.22657916492067,B,-96.55982249288351,A,B,54.921469117512835,-108.89302301782718,-27.31293597374122,A,0
No,37,Christian,Veteran,-27.733880845690546,-149.36945536893663,D,119.2617259475723,C,-177.61288211786322,B,D,-65.05604742405279,49.33937091331836,-117.60420349068848,D,1
Physical,98,Jewish,No,59.287308920796264,-1.122736571255521,A,-61.442579135502505,A,106.21943551868023,B,C,84.87290989165845,-124.87577381526138,-85.19284840259515,B,1
Both,43,Buddhist,No,1.5496788694415369,145.15093235426295,B,-67.68825028898132,A,70.1371535665519,C,B,57.61128665956377,-50.73055410482413,-17.16081195372711,A,1
Mental,64,Buddhist,Non-Veteran,32.73043851421236,80.25185877614558,C,-13.118666916577808,E,-32.046245874396334,D,E,79.06168434699863,33.776731090914616,-26.13771923175548,B,1
Both,70,Christian,No,-81.12234637447972,79.91784369049856,D,-66.87126857385205,B,54.91326297584467,B,B,-7.419594683140339,66.46445821661543,-256.9989783405253,D,1
None,29,Christian,No,45.61689157193983,136.4964898673353,D,-68.57176717057844,B,-44.24052911545922,E,D,-19.159429822683805,168.39712965783795,-115.20275941416314,D,1
No,37,Buddhist,Veteran,36.384918304925,-30.684053177893155,B,-96.11158957757364,B,-109.89383814944458,E,A,-8.743002189166049,-92.44348027141558,-15.071414915116948,B,1
Both,20,Muslim,Yes,-53.61043677588357,18.545115359306045,B,40.03795243689584,D,-31.898258076068064,C,B,5.200999131932039,101.12651888230113,-86.33721763006712,B,1
Yes,95,Muslim,Yes,221.66712539247274,-43.260693300500094,B,51.59493380860523,B,-0.23901920683403158,D,C,-173.12584499820701,125.48259270277778,-93.99010580968408,E,1
Yes,87,Hindu,Yes,-73.59557378674214,71.33389459759331,E,-1.192083074775731,E,111.34326731996624,C,A,-118.4174092059003,-26.459924612985038,-132.61427046157905,A,1
Both,84,Jewish,Yes,-50.766309281933495,112.69850356441884,D,-35.667885297309645,E,129.555003481503,B,D,23.657846320886602,-15.972304920690265,-22.65119717183108,D,1
None,51,Muslim,Veteran,-29.523940009079986,154.08082822461512,E,-15.764816546442612,C,-2.3804983226634437,B,E,42.39257512745415,-132.6563737600904,9.720177997215114,A,0
No,83,Christian,Veteran,-111.00068985029574,-94.15084734507444,B,183.37282356519788,A,-34.15449175010841,E,D,-149.4203321416644,-106.66958146760103,-9.278482334501991,D,1
No,29,None,Yes,43.31309434941305,84.48985901384926,A,-2.8639809255329265,D,25.027124886211176,D,D,-109.58954321581562,2.8727987793736287,-9.415603163331653,E,0
Physical,50,None,Yes,137.43043557687,67.62638154889271,C,-216.24576000678934,B,57.425363529117845,B,B,-19.88720294098463,25.72682240894769,120.44047771969682,A,1
Mental,27,None,No,-100.8627824492601,-10.579998047195957,D,-93.25468268073888,C,-135.11434035185533,B,B,189.0771365891984,112.24622324788638,-35.63995891259956,A,0
Both,52,Christian,No,-82.00171928961979,-46.62656433278389,A,-42.785559318859804,A,124.02587323242417,B,D,68.90908403129347,-4.628554414141404,-44.60351017320745,B,1
No,36,Hindu,Non-Veteran,59.737543343833956,-82.5504137339665,A,26.91945219857439,C,143.98896789505687,D,A,-79.53198455798456,4.21870788739399,-43.739513735211794,B,0
Yes,23,Hindu,Yes,221.08877247355326,-27.540621751973454,C,-14.601930491179091,C,73.38875363928807,C,E,-10.619811077111999,201.69875461371416,70.0254329818271,A,1
None,84,Buddhist,No,-102.65396841193586,-5.539491336869547,B,-64.28996556747907,C,96.09226856921434,C,E,-131.9358250427786,114.47050745613794,-32.257578261171375,C,1
Both,80,Other,No,6.228019092487667,14.144939988413189,D,-53.613577490750764,E,-85.75677885197976,B,E,203.79354803048275,106.23695080761179,-125.43109531263248,A,1
None,82,Muslim,Non-Veteran,104.79393653014866,73.59877656773767,E,-56.8501819312049,C,-55.97317546628348,E,E,-208.788096317187,-75.18791603695027,56.11118392041612,A,0
Both,62,Hindu,Veteran,63.78387197247719,-25.90526649868946,E,-122.41037594545072,E,-88.35945077299095,A,C,-175.50874732945272,-95.75729721930763,8.00986007963942,D,1
None,24,None,No,-114.24657452077311,-123.95347024326371,C,6.587639022020224,B,8.194457475838663,C,B,185.61819721503463,-33.030553159822155,65.00816596063169,C,1
No,63,Other,Veteran,-26.248447703599233,-88.62599769726371,E,119.05263580714585,B,-36.38610640395304,D,B,55.70029949760985,-65.70282454672761,-34.494999634262804,C,0
Physical,90,Christian,Veteran,42.73574976734324,-58.64223737641182,C,-6.713518712438391,D,-27.492690714289335,B,B,-69.3964121128772,-173.64924843463393,92.83024494039212,B,0
Both,71,Other,Non-Veteran,-47.70357893923157,8.771264922993897,A,72.93352975700994,B,39.63048938334502,E,A,-34.699441447557575,163.19031330786322,-7.271174160738926,B,1
Yes,63,Buddhist,Yes,77.45270371680522,18.22516122755669,B,74.66584250933897,C,24.84518397002976,E,A,104.0237406475729,-61.21685317073728,30.290797252198853,D,1
No,47,Muslim,Veteran,120.61953055877804,264.573226303787,E,68.31431401950901,C,44.52821077869301,B,A,122.21624865626306,-193.10024992610005,-100.10022536806451,E,1
Mental,32,Christian,Non-Veteran,180.42320868805973,49.58402053421908,B,-57.440810947382545,A,57.53062182991137,D,B,-24.301432900541727,-90.81131010289343,-15.184829678580464,B,1
Yes,69,Muslim,Veteran,168.1244922141213,29.272896524401386,E,4.308144760269644,D,-118.75437408719579,D,E,117.11836312930572,61.76014545970154,6.348557266323493,E,1
No,33,Other,Yes,-87.40083324585851,139.92275999567246,A,165.80418493066585,E,-5.8619275640925315,E,B,30.58914030871574,-103.33460349343444,-1.575076834940658,E,0
Physical,75,Christian,Veteran,33.33973588795337,137.09200868724287,E,-230.7495695522062,A,32.20987638545951,C,B,-135.38947674332204,8.065117327645407,166.92594073224583,E,0
Physical,52,Muslim,Non-Veteran,2.4790610988780117,-230.116689950406,E,-15.893112929050575,A,151.73129156650305,C,D,23.11659076859007,108.06455931680992,77.21927432389329,C,1
Physical,51,Jewish,No,-15.636217177297768,-108.33769734741476,A,-18.574615841347956,D,-103.90112737345423,D,A,69.8433606516107,-29.422053971050353,40.843477958134976,A,1
Both,99,None,Non-Veteran,28.21184770445005,-51.638393498117566,A,73.74962228968504,E,-39.198518118299894,B,B,12.153537946857327,-98.64904713559989,196.19739437202887,D,0
Physical,80,None,Veteran,23.008888055625558,-39.37678568968361,D,-65.06214655985276,E,106.48962636362936,E,C,-32.607177913599536,-64.67743067879972,-4.800820244835598,D,0
None,85,Jewish,No,98.5371584098072,-60.96001869368789,A,-15.12344668307382,E,44.97540863483697,C,C,67.22631257598111,189.10961633063664,15.9158083748963,D,0
None,30,None,Non-Veteran,-36.596682664695074,76.77738566649383,B,-24.12852723148857,B,125.1369423377876,B,D,105.80681231871998,33.30453527375324,9.207670981318355,B,1
Physical,31,Buddhist,No,-109.82681277950488,70.24015870825902,A,53.09022217220344,B,-26.9424911487806,C,E,0.46289063113343987,-108.86059042583274,-99.37542806445181,E,0
Mental,28,Other,Non-Veteran,24.54357205157061,69.48013256499374,D,-34.36440551787342,D,-70.23509325149126,D,B,-185.7651360678893,-15.398561630471324,-202.17171203408833,B,0
Yes,87,Hindu,Yes,-40.34204066713243,-48.06151367280697,B,8.211944767251234,E,-4.542975118977671,B,D,-78.18288696865085,-37.011017790508674,-10.703306396013556,E,1
Physical,50,Hindu,Yes,-67.15382259583245,-64.9481906870891,C,47.50035007639361,A,41.320672826774874,D,E,31.566029068025962,109.98383634991995,-266.47403206731406,B,1
None,57,Jewish,No,-74.84337891183587,-31.483198402769126,B,243.59219680213252,D,11.66551870163048,A,A,-85.48328383949188,57.46460554825388,-11.609476690150283,D,0
Both,18,Hindu,No,0.3372755505178808,121.27917052038319,B,58.26962141094083,D,21.759678006708846,A,E,-86.11190919080369,77.79272585918986,-68.98512715643905,C,0
No,49,Buddhist,Yes,-150.3876316483468,141.95079037259146,B,108.35824371127818,D,72.66866688605226,A,E,44.98465824378475,-1.3084059445203073,55.337080438470046,C,1
Both,49,None,Yes,42.6749209041259,116.61262684368427,C,19.33485755072585,B,-68.79278197055369,E,E,-0.43666017666995566,-10.178746794931968,-106.41357074025414,C,1
Physical,43,Buddhist,Veteran,22.235552088016853,61.30421077493434,D,91.73797268974346,B,117.61159140205034,C,A,104.40586484683132,66.06008891030302,12.843447915038148,B,0
No,95,Jewish,Veteran,69.90583325524402,-16.248417287984513,E,-50.70916044774193,B,100.65584275163906,D,D,61.99809135465808,86.97967619570647,-34.540067094829396,B,1
Physical,60,Muslim,Veteran,-89.85405865842901,2.7232670593977413,D,117.50554611782043,C,37.35155602488318,D,B,45.110443882288465,-4.701256924450281,-38.00855339127169,E,0
Physical,62,Muslim,Veteran,10.259677098474219,-123.94319712696955,C,166.98945274668307,B,-9.505141314058177,C,A,-87.4540904338909,63.024822025409385,13.841395882800578,E,1
Mental,42,Hindu,Non-Veteran,23.323698241675466,-1.6163275947306661,A,-18.46412562687912,A,-181.77259865809506,E,D,14.33392967758142,-19.487332997808696,255.43831190678253,C,1
No,54,None,Veteran,87.38604298348078,-147.8194048957465,E,-68.51106887015139,D,26.717919564705223,B,E,-47.481542164986614,-25.82165046561835,-15.693602803440834,B,0
Yes,90,Jewish,No,-73.64281221845168,164.31476556913077,A,86.14798588570176,E,7.892704927245886,C,C,-95.33662829835289,-221.45112824947776,-130.85733450164952,E,1
Physical,36,Hindu,Veteran,15.754455676260818,-51.473958494776284,D,-22.909377278619054,D,26.292320865837688,B,C,29.117817961048132,-53.50667113213662,-32.462581326599405,D,0
Mental,35,Muslim,No,-28.431670942687393,-77.82857742922216,E,-66.12735694433367,C,-137.85363222632722,C,C,117.20660692886679,140.52174858772534,-93.5042497019336,A,0
Physical,70,Hindu,Veteran,-6.218011879135246,134.30723495960666,C,-238.81950785764735,D,12.065629306313728,B,C,19.84701959687552,205.3445066012794,-30.856790812689088,D,1
No,36,Hindu,No,26.973187791263246,43.07042530610752,B,-69.6041417035635,C,-92.69067311563153,A,A,-110.8026772213642,-38.68112491241899,-104.52037012052482,A,1
Mental,41,Jewish,Veteran,-201.18252930825133,-69.43379214886603,E,-188.74991479693634,B,-58.58033523907808,B,A,-41.615361078920074,-9.82038058884415,99.55756119954452,A,1
Physical,36,Christian,Yes,100.83208395354109,-25.90771227423339,E,-61.18919545364706,E,-12.96509961213107,E,E,-1.7881418210527382,-65.41354665339605,60.59895194027995,B,0
Physical,41,None,Veteran,86.87451609573779,-12.941651411702596,A,-1.5569761855472113,E,60.58862473300445,B,D,65.78140974302923,93.76051650134698,20.092827194470008,C,0
Yes,21,Hindu,Veteran,4.875970919840484,-88.40997190881728,A,126.46967309128439,B,-210.40173146130078,D,B,-130.22913183505062,-14.740886180121699,3.2012585769890114,B,0
Physical,31,Hindu,Veteran,73.22561590182438,-10.777172645191087,C,25.193480793135198,D,-45.99769296971013,C,C,34.719997045068446,-196.27523407628163,-134.39548240517115,E,1
Physical,54,Christian,Veteran,-100.89912920787958,-105.65368365847279,D,-47.975581442093414,C,106.82765537646645,E,E,4.352596316045519,31.181469786263776,44.270399514386526,B,1
None,46,Muslim,Non-Veteran,-178.2428794117199,126.80578890786889,E,-11.667667047194016,A,20.339962847029756,A,C,-63.22868215422225,91.86635798047894,-65.37428072841362,E,1
Mental,80,Other,Non-Veteran,-72.57847682152543,66.61078476026663,B,-24.55139873461412,A,-169.8654744806513,E,C,-53.54589348394383,-25.60511323111665,173.9841217651394,E,1
Mental,25,Jewish,Yes,34.372688389602054,-1.1632528173565848,A,-99.96791631937624,C,65.16375553360167,A,E,113.84182756833874,-35.25899809946121,-12.799021098700372,D,0
Both,65,Jewish,Yes,166.33449246978063,-16.384667529351262,D,151.66972435245177,C,-22.217190207032502,D,E,20.196870238335844,-34.83050810245052,-36.28969528577651,D,0
Physical,44,Christian,Yes,-114.81179615857953,10.93639498370534,E,46.944798493322835,C,44.871452519789855,C,D,-152.70062315274308,-78.98228695555119,-79.13703742223221,E,1
No,29,Hindu,Yes,21.536828972111923,7.203189483856794,A,61.879710556843015,D,-40.548212342798834,B,B,-97.44789282177977,28.577267599698008,50.0540219795248,E,0
Both,34,Buddhist,Veteran,-4.6587698433917435,121.94010304369674,B,-40.53559603433746,D,30.02095837577608,A,E,-25.784831319378647,33.97268110473384,27.633991342732024,B,0
Both,90,Buddhist,Yes,-6.148740443408753,-62.401103948748585,A,8.888931909403917,B,76.42968125895067,E,B,-67.17218190683224,-57.59692206819508,41.158042390967694,E,0
Yes,62,Buddhist,Non-Veteran,105.22999507293027,10.58113936575458,D,118.0735939615263,E,225.57991180146928,B,C,23.916971022891847,-157.99432410509988,34.21317824531194,C,0
None,31,Hindu,Yes,-179.35702625821108,39.58715561104715,A,92.52691649541809,D,43.10517787671052,D,C,99.07707081231268,92.44904075244429,-160.65819346588742,B,0
Both,30,Jewish,Non-Veteran,101.75543718579208,101.70344738228081,A,-11.523399367960774,A,76.52797132453803,D,E,-120.01448281201081,-49.10740350436612,46.17157338873842,B,0
None,84,Other,Yes,187.88638918106258,-68.69929559572034,D,-61.81487874241783,C,106.04681883691998,C,A,-145.77647642700495,-8.516552813017956,-43.2023578648263,D,1
Physical,25,Muslim,Yes,86.21914915869272,66.87579508738504,C,-187.58028952610698,B,35.39400567371197,C,E,71.48433642902012,116.84974567708136,96.58416657496988,A,0
Mental,30,Christian,No,80.14002276152922,1.4519813761282605,A,-3.0183690539922337,E,40.51631837038134,C,D,-180.66492517429987,-100.34420697330965,-78.90912854808651,E,0
Physical,36,Buddhist,Non-Veteran,11.487696026470413,103.12583415759306,E,-20.166793161223456,D,97.62057473355912,C,C,1.6095544917828726,151.5673632251761,72.94469822175348,C,0
Yes,89,Muslim,Non-Veteran,134.95608402728095,-70.13958540744608,E,34.188980009535676,B,-34.279059265671904,B,D,112.42114142564326,36.444710357139705,135.7368410691575,D,0
Physical,56,Muslim,No,0.9886957012143834,-93.88619500367275,D,-14.795788406507587,E,173.75307646312993,E,B,-0.40702906536924166,-15.784878434706032,-29.691583139819866,C,1
Physical,91,Christian,Veteran,15.638787142163807,-193.73230293502115,B,-36.92592794399847,C,44.48017755413131,D,D,-15.391951627291675,-152.32382068728492,265.8075780741933,C,1
Both,95,None,No,-25.018275032763025,-23.48848446518969,E,-21.853773353111762,A,-0.9477826422923608,E,A,25.723822646237927,43.860988844251864,-125.42221087390676,B,1
Mental,91,Hindu,Yes,-39.00000905713841,-121.6989118768932,A,161.16746605654842,B,-103.84019933765016,A,A,-101.07247733801728,-23.24203995569557,-35.25390403549902,C,1
Yes,73,Christian,No,-10.605529831724276,-9.488642040487056,B,23.325940242388725,D,-55.06293915574286,D,A,14.269766088246492,75.96555373282702,-109.53432734362711,C,0
None,78,Hindu,Veteran,-12.223236007239176,-71.64454886656357,C,65.7450146087349,D,-5.168628581980602,B,A,-195.7353660276023,108.85955412162467,-120.78336323842885,E,0
Yes,55,Other,Veteran,189.72774074660296,-128.26210179542502,C,-234.1484771884744,A,-96.5354702008591,D,E,-168.94867830839146,16.932001267561567,17.9359236407955,E,1
No,89,Christian,Veteran,120.93222581941154,80.32353067108117,D,137.12466481253585,D,-103.32796768954185,D,C,88.7939732863409,50.33518809035389,-203.92273195632518,C,1
No,51,Muslim,Non-Veteran,-82.52153195797575,110.59834395163526,E,-28.3561950192015,D,-71.56088311969938,D,B,8.866461480096902,63.33418762090801,77.86117272867972,C,0
None,72,Other,Non-Veteran,3.109298412337329,-74.4556327090258,C,54.51454717322876,E,15.221504103121832,E,A,-55.06879724947631,-117.94177126530026,-119.28652764287067,C,1
No,37,Muslim,Veteran,62.69909426073384,-1.5972659537687328,C,121.00423119458593,E,-37.80904660839114,E,C,10.114210545826328,-73.29100070097796,9.261866516162904,C,0
No,34,Buddhist,Yes,-0.3800461781231523,20.12828778692921,A,-50.43408530861376,C,95.69364920044788,B,C,-38.96160106598912,-101.48382023721949,-33.728879351228215,B,0
Both,28,Christian,No,12.078820476667328,79.03720910863272,E,14.46131789418754,A,104.28345174066125,A,A,-40.85934368809763,68.5116333416114,226.88122502753006,D,1
Yes,28,Muslim,Non-Veteran,-56.75629566459525,-39.80915750140856,D,-89.83921086809877,C,-69.32030144667823,C,D,6.180274820121583,88.94901716841608,63.66054067515762,C,0
Both,21,Jewish,Yes,94.10659467676639,31.35779435373966,C,-83.64000549419848,B,-78.08531767190088,D,C,20.663838808074104,6.512629839833944,-4.108551171650372,E,1
