military,Disability,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
No,Yes,26-35,B,2.091142474662591,A,-87.95747601969228,-82.72007099013547,86.9195513223533,-50.39549476259971,B,-40.08234454937696,C,1
Yes,Mental,26-35,D,17.969877892914518,E,-9.69155915009623,184.67366112547154,-76.37451594206135,-39.006312397944846,C,-81.52380373359794,E,0
No,None,26-35,A,-9.65845063769589,B,-19.5097910377447,114.38370352448486,-55.81522481586878,-15.66622804006447,E,-120.67262161524287,A,1
Yes,Both,51-65,C,-4.18323691126869,B,-11.895708166911627,92.97717039625667,-99.27940396313814,-86.36078053818653,B,-15.786917370483577,B,1
Yes,Physical,51-65,B,45.40026324934008,C,32.11008762686959,-164.90853318779332,126.19259061592732,-55.55505669910759,B,17.41456874276252,B,1
Yes,None,26-35,D,53.71895346362938,D,-61.41166085805341,-181.02639542892894,179.5179611860324,-87.57431440158815,A,92.85009076822885,E,0
Non-Veteran,No,26-35,E,-27.895318042661366,A,-110.67952945423205,-221.04750876188263,-55.601378572753866,-75.37491340393768,E,-150.0854275986492,E,0
Veteran,Yes,36-50,B,111.33235541477629,C,33.22065841033932,-124.44857060711931,90.18888493615525,-109.29677161569298,C,-81.60857008583163,B,1
No,Yes,26-35,A,18.98585084392585,B,137.5824943096793,76.45823032961184,15.399831714010695,-32.231390816344266,E,-4.828948377786397,D,0
Non-Veteran,No,36-50,C,-73.39579699981147,C,175.2652017122628,-68.01570719994123,-88.66782672707545,89.6839400379041,B,9.941573789144167,C,1
Non-Veteran,Physical,26-35,A,53.866502786058156,A,-25.642365589015583,-26.441600263016884,87.22275565655185,128.7280793939928,C,-55.992687841220764,A,0
Non-Veteran,None,51-65,C,94.21453155730296,B,-36.203888999857256,-24.066903482337505,249.6977712441195,142.08356427813422,A,45.86368122263503,A,1
Veteran,Physical,18-25,D,-57.4267952214095,E,3.47242718674717,-21.355082152087633,107.5103678793249,-91.75325080372721,A,-144.78118065836208,C,1
No,Mental,36-50,E,106.7255585844949,A,37.40028991486559,141.09500239261632,51.533673117886934,-44.6315889663392,A,-41.716462870983584,E,1
Yes,Mental,65+,B,205.39061549386736,A,135.56611175710057,-61.9713192292181,13.986548355391843,123.56371981973888,B,-78.16381131841521,D,0
Veteran,No,65+,A,-57.5730453709201,C,8.261515112336165,-126.59100292139904,-29.12198138810687,-85.21792951102033,B,-4.195724848411736,A,0
Veteran,None,18-25,B,14.998948333788459,D,-87.62235917621996,-84.6211995053115,89.77155643047915,130.92893072368216,C,37.820559218604586,D,1
Veteran,Physical,36-50,B,-113.37878679428259,E,-74.11775091467575,-59.84069571909344,-82.56074553749686,39.83587704912042,C,-92.94917586313089,E,0
No,Both,18-25,D,91.2085952907995,E,79.78143394827299,-17.88720427410834,8.499001422276377,6.284563915929684,A,5.232806280061867,A,0
Yes,Physical,51-65,E,61.09572840227021,C,73.39118472489507,112.87641125996323,-54.04413040173727,-35.7556134682563,C,-69.51798849145374,C,0
Veteran,Yes,51-65,A,143.0456898091738,C,-171.75020658530622,42.019362257444605,6.928605066854657,149.63199853331108,B,-9.713484752609727,B,0
Non-Veteran,None,65+,C,72.45937283883394,A,6.9893022497739405,141.43963034027058,165.15037055410306,183.1489366470825,E,34.719768764200595,D,1
No,Mental,51-65,C,-173.92212664170427,E,-14.25482798287558,18.827908729968833,-53.81785795326457,101.4019168777454,A,-7.906684343815733,E,1
No,Both,36-50,A,194.0165111760979,A,-55.80402875658365,-164.18858963916887,-62.160292606238386,-169.02126959295487,C,-5.0387551832503386,A,1
Yes,Yes,36-50,E,123.70504996813784,E,-60.65852462182689,-15.383051678372336,33.74628116656487,-103.13848120115566,D,88.73533438949696,C,0
Non-Veteran,Both,36-50,A,-98.83214270273305,A,-50.56183189094061,247.94891468074582,-92.98522564496479,87.0350478286904,B,-149.9509654306561,B,0
Non-Veteran,Yes,36-50,B,14.500564927693727,D,214.37576479763175,-141.57533111387278,-30.858884843036794,8.870867384667742,A,137.62639733994234,B,0
Veteran,None,51-65,C,-86.92185669707003,C,-23.333623203048663,-28.299294664241735,25.72752283859718,-216.37380062852918,C,22.565206093800946,C,0
No,Mental,18-25,E,117.67044155824833,B,23.434244418568678,-114.3980597101703,-95.10614245528926,12.30649548845433,C,-205.58968881589612,A,0
Non-Veteran,Mental,18-25,A,124.74478514436966,B,56.13489927963009,-15.41509338980418,101.6733960185672,149.28394725254157,B,-114.73827486356636,E,1
Veteran,Mental,36-50,B,33.5999812289806,C,30.37768263961203,100.73298479655955,-230.06793619448348,-136.2766170463625,D,-217.72734466820478,A,1
Veteran,Yes,26-35,C,-162.72232368097065,E,242.0446938839072,-132.48484110989142,-12.801404325285109,113.64631441966529,D,103.41279850762994,C,1
Yes,Mental,51-65,C,-365.5841253000565,A,7.119874861267363,-94.07004273923366,60.97944452717512,172.79782033346612,A,97.95294072412992,C,1
No,No,36-50,B,9.108612385120383,D,-23.709551053858476,129.20208947661618,-108.59692460409427,-44.907590714681625,C,69.39585993475687,E,0
Non-Veteran,Yes,36-50,A,-151.13363286445562,E,-68.64890658159972,-44.853376006076964,-27.98351809240753,151.39003941929272,A,22.734530507366664,D,0
Veteran,Yes,26-35,D,-84.34143642265562,C,32.04148723335001,16.943592293620412,-50.51160411367659,-23.804317881653677,C,70.63048043076763,A,1
No,Mental,65+,B,-129.31754987583705,A,61.07473818831437,11.80215433647934,-35.432982495134034,152.57222648613364,C,-62.729621045306736,D,0
Non-Veteran,Yes,26-35,A,-80.59864929116516,A,7.029192555504168,-173.5787977592566,-111.7532779084911,-186.38502468692076,E,33.436134925858966,D,0
Yes,Mental,36-50,D,-151.9037747803207,A,-59.59975115257018,-189.9321171256592,1.3842603506992635,-145.97532486190516,D,-65.28885732961503,C,1
Veteran,Yes,51-65,A,63.95781459434404,A,-190.13025347686764,-45.489879413554455,197.98181059787217,24.798912174819236,C,-168.1528743766846,B,0
Yes,No,26-35,B,30.76816809138478,C,29.456316814681077,116.2012955828175,-212.14674834321636,-137.71878194356682,E,97.09078113403754,B,1
Yes,Both,51-65,C,0.27184969170137435,D,-76.36649613624485,-63.505888304676525,-134.54770098394485,-318.0707663426987,D,-114.71033160377308,A,0
Yes,Mental,26-35,E,-59.43643825815088,D,-232.31545379037942,-98.55540579277347,69.85373829086194,-74.9931023215482,C,19.055549734708677,E,0
Veteran,No,65+,B,59.15806135188,A,85.02423468833427,78.44547854277204,-26.8707960096322,78.61514679178269,D,-9.857021522562764,A,0
Veteran,Mental,36-50,B,-100.32030752769828,B,52.17771036786256,91.75210531109221,-37.7044376246523,-35.272546994959065,A,-134.5886225288299,A,1
Veteran,Yes,18-25,B,11.468438350604304,B,257.48774634101665,-139.62396193394022,-12.773972170248385,-92.40909984368673,A,-7.986888118484532,E,0
No,Both,18-25,B,66.36215094416937,C,-2.9277105515961956,-122.57225163808192,8.515997190417801,-120.44367235877287,C,8.040825347241357,E,0
Yes,No,51-65,C,68.65391350460884,C,20.007641321026636,-82.3455637208378,-87.51240118630497,-39.109509507957135,B,-104.7009446645876,B,0
Veteran,No,18-25,E,1.5644803160531222,B,-108.38220835153678,60.691102111943295,-0.9093707531043836,139.5349589600669,A,120.98672054259218,D,1
Yes,Yes,36-50,A,-4.676421675753396,B,-12.843816008645536,-117.74607849948279,26.43365748642838,31.67847074542379,A,-106.97889825556577,D,1
Veteran,Yes,18-25,A,31.59147122513768,C,29.76636152037876,-161.6688185407754,-2.2568204833080823,-0.8235053802522972,D,129.7043374710227,B,0
Yes,None,26-35,A,74.7994920749236,B,50.519461694425715,-50.08345617787866,72.11090171867276,51.78626713194638,D,-6.658559732510443,D,0
Veteran,Physical,26-35,E,-11.99874540649701,C,53.99065656322936,-93.01272129038534,43.82714671298705,-87.26662655915197,E,132.7983238456355,E,1
Yes,No,26-35,E,-27.94447492736081,B,35.14200046357324,-114.52386372080743,26.44528426067695,-82.56728994624144,D,-101.42677007601095,E,0
Non-Veteran,None,26-35,A,114.86963066672877,B,129.3041604950002,-56.257400320682734,-144.43762417087513,-26.67629505358327,E,236.81059690394517,D,0
Yes,Mental,65+,B,-140.00518828839665,A,40.81447689071982,-27.197225307842103,48.85293938784499,2.42028431918142,C,126.67539987808307,E,0
Yes,Yes,65+,B,115.90168101110527,A,-71.61396673015028,26.99315115253696,-152.5710491087196,-129.75836303125445,B,124.09733479654167,E,0
No,Yes,65+,A,163.82940058031917,D,24.605716807608204,31.985494035461077,60.037398713795895,-145.56418244827748,C,-22.27699927191748,A,1
No,None,36-50,E,-166.97000496794197,D,121.09544113424037,-76.98758934678617,100.93566352049517,-132.87706413740273,E,-34.32080598650848,B,0
Yes,No,51-65,C,67.02155697985287,A,84.2397485002887,51.65859743178858,52.83364541234774,-38.32835528288442,E,-50.999925544556866,D,1
No,None,26-35,D,166.03479052346572,E,81.9000251501836,70.73094475517482,61.83192169855758,-87.54032512542797,B,-76.41273472752407,C,1
Yes,Both,26-35,A,90.43588066864825,A,-20.287751450863485,195.8700589300777,-23.186268769287892,39.70260576523636,D,-101.7088966900171,A,1
Veteran,Yes,18-25,A,16.497156917113543,E,-137.82672991963466,17.524527279597905,13.937120086553698,127.94840527828207,C,-176.9532803738442,B,0
Non-Veteran,None,51-65,B,60.13250716621644,E,27.11601371368359,64.52612281873338,167.36812484302627,-44.9572892421889,A,-131.5107845575593,E,0
Yes,Both,65+,E,86.85539131152795,D,-107.69336160541773,-21.534313709605666,118.5325142798305,20.86437270935341,D,50.86733812248016,D,1
No,No,18-25,E,7.965655081419765,C,-108.05334694299138,81.03338257068356,147.8519244139619,94.74906838443576,C,-12.130944801980057,A,1
Yes,Mental,51-65,A,38.64262203589607,A,34.442487550120035,108.76251746076821,-127.9464863641523,-95.46351857006148,D,-36.09772764810667,D,0
Veteran,Yes,65+,D,-112.25502110444509,A,-120.38814663843786,17.84611190055879,75.1947350523167,28.557535876617496,A,-74.96502882396989,B,0
No,Mental,18-25,C,-108.05239437523579,C,47.74053517758651,82.18319918181494,-23.669053871096974,-33.13412448317267,D,-188.0512286242064,D,0
Veteran,None,26-35,E,74.32117719801433,B,150.99043944583093,-250.36307670220305,-240.3424571881891,55.96801134437147,C,-117.98628469467725,B,0
Non-Veteran,Physical,51-65,B,-110.81637458951165,B,228.81176774219344,-7.563460852276487,26.648201494888735,87.54725898073083,E,-98.9409195958877,A,0
Non-Veteran,Both,26-35,C,144.6404691680406,C,53.72427622903142,-151.94984158662058,-58.21758304182724,-56.778759049248464,C,8.939162071861851,C,1
Yes,No,51-65,B,89.23342467389512,A,71.49689244770127,-180.21629505265193,-21.77647806606231,-96.30718382943604,D,179.64827809904003,D,1
Veteran,No,36-50,B,169.83963517186177,E,42.78186637448423,173.30557040176083,-44.58842181127081,148.77299035552392,D,157.38415702204628,B,0
Non-Veteran,None,18-25,E,-102.00597247047895,E,15.623467452817213,-45.19487735659811,-52.56334551144636,53.146957761167776,E,-59.55094392645738,C,1
No,Physical,18-25,D,-138.7050642540302,B,-42.257550679341556,-213.9898775795996,-71.82393184691959,-71.83765555800242,D,-31.212067973809386,C,1
Yes,Both,51-65,D,41.14171435681327,E,24.609244973898864,30.351651149249953,-122.14362527662624,58.31118513479473,E,-34.94653183079756,B,0
Yes,No,26-35,B,94.73785535714737,C,-125.81879463228533,-8.777858146238097,-72.43389764273593,-75.9509724341343,D,-84.90257856212162,A,0
No,Mental,36-50,B,136.33689269458057,C,-172.85952268474412,128.4241060940841,19.409257716865508,-186.09098419455327,D,-167.64339229689776,E,0
Veteran,None,36-50,D,-74.06641658365916,A,-80.30248575159091,-2.8714903870580213,205.87613545925305,118.17825365156463,D,26.42040933267381,A,1
No,No,65+,C,137.83139301259035,E,18.81217650929997,-123.60624808455046,-88.23476887620268,125.58207015420753,C,-50.73722863783689,D,1
Veteran,Physical,65+,E,133.85120415234258,C,-96.26650997973366,-18.807992451732066,-14.716496328482034,44.387559367474005,B,-29.556524963683856,C,0
Non-Veteran,Physical,26-35,A,77.19865776182911,E,45.15029441862799,-11.837221548336672,9.169609231085147,-45.529334276707075,A,-34.08693960548146,A,1
Veteran,None,36-50,C,-38.30265091062899,E,-188.04705930817502,-137.62062747998007,20.333620488788434,-85.8389788982839,B,42.61894014715173,D,0
Veteran,Yes,65+,B,181.2283993536119,A,-3.367213525744351,-51.15029768937273,-87.493458893712,-78.30029311240436,E,-218.73521878682237,A,1
Veteran,No,18-25,B,-26.07924241145562,C,-28.13782559832208,-89.67324124219105,-37.83596885227992,11.381791259498131,E,195.68807315542787,C,0
Yes,None,26-35,A,127.79720669477277,B,104.22626785118676,84.23735891633244,2.5990207628012034,89.48541719071336,C,125.14414833445436,B,1
Veteran,No,36-50,E,-88.12184509403825,A,-121.79944176296998,41.414451875091956,14.964095339232983,67.38480362034286,C,296.4751831412555,D,0
Veteran,No,36-50,C,140.3939987984121,C,59.12033389032868,133.27070933537664,106.4887088780396,-263.67048907106187,E,120.74078664601808,A,0
Non-Veteran,No,65+,C,102.63536977208656,E,-155.44994227846098,39.451751955456984,251.09787010701163,-16.006486921787342,E,-128.65935285417928,E,1
Yes,Yes,18-25,E,-62.3893523680705,D,-116.79088893830706,146.16561541482378,-23.813841015748043,-8.15331340000304,D,-84.0385857510555,B,0
Veteran,Mental,65+,B,33.669855203807195,B,102.18453669502192,-4.084539924865618,-108.12837866062654,164.1752711960283,C,17.951104844306816,C,1
Yes,Physical,26-35,D,155.8802490635222,A,101.21706889302638,0.8353551205528484,-24.22669979973274,31.42436408372343,A,-133.2312888924175,A,0
Veteran,Both,51-65,D,-60.33350361520098,D,-27.42836255513794,-127.4208830953021,-77.14835981135222,48.31027166820405,D,208.65317535568022,C,1
Yes,Yes,65+,C,29.111424661413203,E,35.59248878926421,-190.74139277207954,51.72826356415755,-36.371676641357354,B,-64.33136280607799,C,1
Veteran,Both,18-25,B,157.5472243227501,B,5.194975877316624,-5.349223645380119,-45.39533618222031,89.2890300775493,C,-95.0058195138592,E,1
No,Mental,51-65,C,-34.921937527020866,E,-140.30213001383578,28.96929102229696,-64.25942045657975,64.56041148215901,A,-98.83293166202395,E,0
No,Yes,26-35,B,28.107834797989163,E,5.072939995932596,27.111541098421448,-28.84069435700788,-43.02732872533221,B,-86.68072331954755,C,0
Non-Veteran,Both,18-25,D,54.40552597615523,C,-75.81968571929136,-216.66554948628809,234.03845045017485,-149.9061392155892,A,14.251167781680667,D,1
No,Mental,18-25,B,118.407221561275,C,54.14844772861912,-32.93563906075348,-46.05869640970424,-9.862965926785689,A,-28.702753356477505,A,0
Yes,Yes,51-65,A,-102.67864277248782,E,-148.76649546077746,-15.858508054229468,-188.8758332202024,73.57791016699903,E,-26.603180377325653,C,1
Yes,No,26-35,A,-69.09458053639847,C,-72.92193112704601,-67.85236208309792,-12.791022607509595,56.241677874052385,D,-94.75908640351,C,0
Veteran,Yes,18-25,A,16.353529362500584,B,-22.23380039773509,-20.447849536336697,-92.55411626400577,-137.69731389441796,E,4.324242896316269,D,0
No,None,65+,D,-68.71948880434879,C,27.03867192655755,-6.045910838932869,-94.75217058702287,67.02528663488197,A,-138.1519537005385,B,0
Yes,Both,18-25,C,-6.4582784923727985,C,-60.96800245036914,-26.288946607940893,130.32243871889682,168.46573547587332,A,-69.10440413520398,B,1
Non-Veteran,Both,26-35,C,-140.59401162704287,B,39.450454502556994,16.803502728431027,-7.25291885901092,-3.1802737007249835,E,126.54510058656459,A,1
Non-Veteran,Physical,26-35,E,-69.7340622791703,E,44.867352817565624,-73.51185998743178,132.2134874851408,36.2442148566503,E,-29.955089309934884,B,0
Veteran,Mental,65+,B,-64.47750921043107,A,-135.10224304342228,-53.28234606926115,-16.751729128843287,-24.242662152843195,B,-65.89488476571027,C,1
Non-Veteran,Physical,65+,C,-97.8426715332774,E,61.59094434498509,-152.95719143129375,-33.067661443000574,40.890885798869256,B,179.9119331463899,C,1
Non-Veteran,Physical,51-65,E,93.03271514940566,D,-71.57202718810532,284.4754573190762,-39.86766459288673,99.67317271699733,E,48.04530560647954,B,1
Yes,Both,26-35,B,-8.879967723062451,D,79.95131200920802,85.67657610649108,-88.55175612395382,48.28254863164198,C,-45.08748821026957,E,1
Yes,Physical,65+,E,-50.90173761625279,A,133.19831726929633,-23.766364716355625,-28.101615714858124,16.955017343146274,D,33.159218549839046,A,1
Yes,Mental,36-50,E,143.88371256895803,D,-68.65730866393733,-39.086218209866075,40.5819712297437,118.46409867702774,B,9.833101614388589,A,1
No,Yes,36-50,B,25.694450007065345,C,-13.840721793838748,86.93455222451362,86.42709862014412,-153.83920632325368,C,-54.0952169554058,D,1
No,Both,65+,C,198.7582202883076,E,-25.05321933561639,-146.16682434540314,-116.75165546040192,107.31035895010999,C,26.28092749043188,B,0
No,Yes,26-35,D,27.263315937130265,A,-38.85435804948322,149.97221006790943,-68.92913826272378,-76.92764551678893,B,-39.42474848631553,B,0
Veteran,None,51-65,C,19.75813751328066,E,-58.46943001494983,29.6998819350904,-34.05467933126052,-38.4866142763384,B,28.43518690879487,B,0
Non-Veteran,Both,26-35,D,-140.41943968436968,C,76.47368040082722,96.42966867512894,-67.57441908038132,-103.74838772841264,A,117.11248520851329,E,0
Non-Veteran,No,51-65,B,13.625406279488809,A,54.132434799913085,135.00911102983076,57.653933592833575,139.79538139822932,A,-35.489518134230714,D,0
No,Mental,36-50,E,-26.879072943321606,E,-59.726588211812995,68.99713208718323,-53.479762014943475,-54.16192971924415,D,113.60559012928253,B,0
No,Both,51-65,D,22.219518376480988,E,-24.675647430003316,17.83580549590253,-53.293854375725346,118.03663168178444,B,-179.15118493121733,B,1
Yes,Physical,26-35,C,147.6744706624275,B,-77.74837644215833,204.07915257441653,26.28609490158728,-33.13159527157702,A,130.51001955914134,D,0
Non-Veteran,No,51-65,B,27.206131021988668,B,-86.37971757719359,181.24379291475114,-13.314428141895387,169.63636802716735,C,4.873687696789881,B,1
Yes,Yes,36-50,B,-74.24146148387341,A,-46.39193922555091,138.61365039678793,14.88344145389274,-230.36689731658763,C,127.38695152900543,D,0
Yes,Physical,18-25,C,25.35207181292638,A,-125.89374547736674,-27.813606074461045,-47.54143117430912,-148.57741103148547,C,23.729065897841682,D,1
No,Yes,18-25,D,88.81623412538019,E,-142.15439798418674,-19.8780607098218,4.936471223447226,-162.34893040729492,C,120.51661666862185,B,0
Non-Veteran,Physical,36-50,A,21.791194345301353,E,39.30815392176984,-20.2716150972375,204.44594427161923,147.7567832910881,A,-77.92325507090099,C,0
Yes,Mental,18-25,E,-96.22974587793894,B,-170.71321039277697,7.710770549873431,-8.843629264165967,-91.83636764381141,A,-1.8038022266653069,E,0
Yes,Both,26-35,C,-236.66083194054423,A,-40.06782259892535,-112.44556256833917,-121.74468995567172,-25.360550378084813,D,-13.333959231330422,C,0
