SEX,military,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
M,Veteran,India,C,C,33.338307798997306,52.580471403858986,4.989477745681021,C,C,1.1496277115069575,52.75576042486233,D,4.988705298091932,E,-158.33271615394662,A,-17.255300719402257,-87.52495751234103,41.427625596583965,-32.23178787543704,1
Other,Veteran,Other,D,B,61.961362522640975,-18.356096402289296,-119.30752252943154,D,C,141.70863755877113,97.08313351729987,C,24.323215115030155,D,65.64333387650314,C,76.19245743890907,-66.8884654995003,110.40626961196394,40.91822645291124,0
M,Non-Veteran,China,A,C,155.22336200412877,93.37307912256611,81.12839957809803,D,B,-74.42324568507519,-25.567763542076282,E,36.27792650599413,C,-193.73562284793968,B,-105.2427812844552,-1.39460396400555,141.405814119321,82.64318270991257,0
Non-binary,No,India,C,B,-9.57227847498387,16.809039656458722,35.64909695745012,A,D,145.75656543944646,-104.97222193730182,B,-88.96850389253763,E,-76.79267914702412,B,191.83815921629764,-15.366075799198528,-25.665139319503783,32.297855031253334,1
F,Veteran,UK,B,D,-134.401657409406,-3.9875526532969983,-112.94784681937308,E,D,61.49125346740739,-37.57922103996218,A,-51.56210532423645,B,-18.670473704360703,C,-68.71434772547215,175.9336988580775,-34.23008442880992,-63.102247626242495,0
Non-binary,Yes,India,B,A,37.61754840757645,17.508849120542386,-16.582714640866307,A,C,-141.46520387973516,-67.21792946869894,B,81.5510043122687,C,29.01634336028532,A,103.32451192640836,3.884576575606106,-50.47027822278548,-68.90112639961916,1
Non-binary,Yes,Germany,C,A,-7.922251459363543,62.882772065665705,28.235429105121433,D,B,-36.098896960051306,-160.17085770148142,C,-74.26418822879843,E,-80.32168918642265,A,137.07299304398438,108.0257998441019,-117.8766857080251,-138.92097506998988,1
F,Veteran,Germany,A,D,-31.518112643582093,179.95458872090765,49.56163794406682,E,D,-5.43925022450685,-6.364462305434801,E,-17.54827997308849,D,120.80531571831352,A,47.31305778495811,-30.279864181019818,-53.69644950041518,-9.94810362521421,1
Male,Yes,Mexico,B,A,-64.45719113241951,-142.52489290578808,-62.56802788154108,B,C,123.90121029218028,16.43246724029445,E,-100.9739855194123,A,-101.57742963353394,E,-152.32176083558218,2.7001101889200925,-31.35635512651604,-77.77489131030765,1
F,No,India,D,C,-40.01158188079451,26.317915446307776,-65.3162493486455,D,D,-103.73676309844949,-145.28884538788685,E,-182.29461615268744,A,-56.96123649709318,B,-55.1055644453288,41.43299655167637,-74.52531178349172,13.958458652508485,1
Non-binary,Veteran,Other,B,B,98.3169363992384,29.09388800123776,31.0527839703453,D,A,9.883019883721774,140.1822389437066,C,226.05672935897374,E,5.89597246984946,A,31.94818070321891,29.45177664532878,56.02058168658415,-138.6071867846706,0
M,Non-Veteran,Germany,A,A,207.0109019629634,-141.73673702048305,-85.75571770814459,C,D,39.68239918674566,164.7433434710271,B,25.67119067342356,B,187.78918748978995,D,-17.918381967896558,-133.85797323349183,-10.732393150539558,-1.7687979609298792,1
Non-binary,No,Germany,A,D,153.86230135232023,-177.22534482361084,-72.2885939622921,A,D,-45.91011177026236,-20.689600320597336,A,75.42154114059188,C,88.35380708889656,A,-104.82990230083766,-111.84377270693516,-22.078104597491407,-6.170001493211636,1
M,Veteran,India,C,D,41.015673534764936,-2.6124405858392854,-59.83428511766549,D,A,20.508525707210666,113.41808983653586,B,-69.3340656484714,D,88.89897536652592,D,-68.42157680361187,60.295494057801704,27.236173915520585,162.11243913541298,0
Male,Non-Veteran,US,D,D,-103.47389345699649,-37.629096211764015,56.36694518757799,A,C,-120.2078601922722,-75.27945930698795,A,-105.94131471875947,A,-128.35172085227595,A,167.42421482428495,42.4865061877457,32.53719862243707,100.02235458949538,0
M,Non-Veteran,India,D,E,-111.3730868555758,72.921412389851,51.31706578675259,B,B,2.6399860487430313,62.01288936893301,A,-58.73287853548531,C,38.57317165351352,B,29.30650880253279,-58.42092771489828,70.21774691864178,-136.7741396997945,0
M,Veteran,Brazil,D,D,-1.950311052541519,-51.50087281128014,10.103499253792595,D,A,99.64102880815308,-34.51003434514971,C,67.84107209588423,E,-65.37502072845803,D,-34.9504620390013,-85.54439528855876,138.83126687294632,251.4587139096025,0
Other,No,Other,D,E,-27.514643829479425,120.22773887807605,-67.73057267944411,B,E,8.759582313064985,79.57614321619161,B,-159.83025045612155,D,100.9430226293663,B,188.1289521705644,-32.82022733280924,32.20780162929442,-22.806255714402457,1
M,No,Brazil,C,E,-17.066360320091476,6.384234219036329,-47.55980960606917,E,D,93.85464461715694,50.18247004168006,E,-4.0315466501392585,C,-10.199168085960745,A,10.830232484080465,-94.34486157524809,3.0994243556530536,-68.89471710423142,0
Male,Non-Veteran,Germany,B,A,147.3772444782722,-34.620424692546635,-88.96262813128132,E,D,72.56494189141061,-103.59282251201579,C,94.25183199820603,E,55.72785763139155,E,41.79287096953017,-93.0434139346626,-86.97936270160348,-11.701283765816257,0
Male,Yes,China,D,E,-100.50615745377509,-67.01646948724178,-100.54267804336168,D,B,-38.289772846390306,116.07930034529564,B,100.07116927380034,D,-33.56725473714212,D,-138.7927492181476,-75.55526497308988,-42.51400986999982,-44.45594386769631,1
Other,Yes,Germany,A,C,37.434153137678216,-87.8391382969298,-142.2743896924703,E,E,-19.42217657121844,14.05344442465964,C,-102.25271030613168,E,89.91428332027621,C,120.09165649285218,115.04480241662098,-50.0800794669798,-163.62163318393675,1
Non-binary,Yes,Mexico,D,E,-80.25745326515079,122.11532437719069,-12.004401374173232,C,C,-75.37455466741928,48.472159614862335,C,74.10556134879931,A,46.86897970905019,D,-87.62487855064566,65.17002737713344,0.689303724289575,179.475478848355,0
Non-binary,Yes,Germany,B,A,-28.484673103883722,107.64920080137794,-125.58400418516746,A,C,-102.3733459076612,-151.3407350747726,E,19.090253835546132,C,37.62728062002466,D,3.2588024443205126,-54.32518761703727,-4.904947619288704,-170.72248815419485,0
Male,Yes,India,D,D,-9.272279910193534,-18.548087795461086,13.257358061126965,E,E,-33.839348743940015,18.932894983827335,A,43.714464996990166,B,-69.16288349049562,E,95.42547551040569,136.13412603386328,-47.79914927035395,39.12205689439041,1
F,Yes,UK,D,A,-29.53286212219733,-85.53445268986405,-20.10525365628858,C,A,121.8640618106964,82.77753521119351,D,-4.26099816189265,B,44.34559316662055,D,140.8328561418202,-118.91111955090832,11.455599291191827,-194.6318014497576,0
Other,Non-Veteran,India,A,D,-81.36250355995008,-42.32441241186536,32.10569044015923,B,D,-32.54337200427435,69.48422495582956,C,-87.86484236883312,E,-28.925251594941727,D,-108.97621770434476,4.488289051193304,-18.168870445341668,85.01453612033181,1
Male,No,Mexico,A,C,-115.75702842575579,170.0967562416314,20.526983917441296,D,D,-15.350826494204458,109.24888297172126,D,158.2859149380778,B,-117.65844256303704,E,-57.686580271651,123.72875285731699,-2.0542835541425477,12.035195079324183,0
M,Yes,Brazil,B,C,-91.13881408971352,103.50393127753874,-27.079111241158465,C,D,-8.47392892213125,4.390723122730358,A,-65.22926951081455,A,-131.55313278997244,B,-39.10485914732625,207.1090701528604,39.428297618915806,-42.2463258264577,1
F,No,US,B,D,106.53802905788439,-194.6007486740684,111.61345962067585,C,D,-115.39145440049647,-103.40319757638613,C,-156.68990467436385,E,-30.536299028809438,C,83.37714711943327,-125.38957237560528,-1.4561082578830624,42.07971845228254,0
F,Veteran,Mexico,C,B,-20.230932186327834,-52.36006995337754,111.09654793751686,C,E,-46.537828408352574,108.91711399694239,A,-158.51944892956942,D,-67.99534518131716,D,89.92943919524522,-109.09117855723368,26.939146149370497,-119.28021176579668,0
Other,Non-Veteran,US,E,C,-41.41738081422144,-18.33996564441909,23.368545065759864,E,C,-27.956648786451098,-107.29379827056653,A,-155.81700172975627,D,119.47526223362846,D,-26.51618224344638,-38.98130311545654,0.998995936843212,-10.128356887852293,1
Male,Non-Veteran,China,C,C,98.46668759390693,107.15270206152898,-165.70072123362462,E,D,13.177174569323247,-41.10270503361,E,-4.0044213575423,E,132.94658254925872,B,-155.48720755563198,27.584962522437202,50.999434353065695,78.27525347477665,1
Other,No,India,A,D,4.288994935329351,26.93825273446685,-50.075671565770705,C,D,-87.72447563492707,-82.00765619673267,E,11.569279656607408,A,-29.19275927982709,C,171.39019832161898,21.526663782105786,-80.7316614813456,58.03946736257468,0
M,Veteran,US,C,D,-54.16205695660615,33.32927113689011,-102.27198806201994,D,D,-92.42565381647695,-1.0015092012357494,E,172.28862824170892,E,79.14024679991665,B,-130.62690200200643,43.08659796179462,6.12799580437675,36.29263340592335,0
F,Yes,Germany,D,B,-112.9888823026263,-29.34826144251858,138.9646558999289,C,B,156.4215460915429,85.74909440330698,A,71.25955817033652,C,77.71178172922465,A,-22.50520058080997,-19.689886147843808,-36.600805077718576,228.54776630274932,0
Non-binary,Non-Veteran,UK,A,A,-30.15956228754747,-158.9804392649383,234.79367574886868,C,A,76.83455713340392,336.8061551990027,E,58.08013119418195,E,40.18345726795911,B,17.076395552374038,-14.987910290672021,-119.90999385803774,24.43886369345555,0
F,Non-Veteran,India,A,B,73.72220777367015,23.518672689369893,-209.9556987084086,D,A,-97.99926261540689,157.44643205787125,C,30.74720739174398,E,-156.68626184594075,A,-104.59778052463429,-227.2137907585003,-14.038918182799943,-10.978032715310208,1
F,No,China,E,B,26.36926151129446,53.32362286325455,-186.37842046194993,C,B,36.299112093330535,-79.22524468201907,B,117.18128498356097,B,183.17498203838542,C,-7.493929774712709,40.37124459396286,24.15201112645964,29.04579293835077,0
Other,No,Other,D,A,-120.88805239953449,-55.38374936791146,26.536787588054047,E,B,6.610695654907992,-109.41515384981535,C,-88.70388510933958,A,23.60979038293938,B,72.81760488094696,2.8313312797823,147.76767191266754,36.30002824390595,0
M,Non-Veteran,Germany,E,D,-157.69518361593856,-33.568203559913165,49.273342961408964,C,D,-80.46110472813677,40.863835626768044,E,-59.35133066744721,D,-78.6391874922708,A,157.46857390180566,16.193264914719034,-120.24374154391072,-31.912455760209447,0
Female,Yes,Germany,C,D,52.42418408140858,-69.4876189780483,-11.274296598680209,E,E,27.83289695940298,102.56061783036256,C,122.51045833433842,D,158.1878987050579,B,-21.67862935264497,27.217140017421258,-90.90221135462023,-213.1005745588121,1
F,Non-Veteran,Brazil,A,A,155.00343596744696,-69.952217344649,-66.36660047511815,A,B,121.19207107177145,39.89008227965118,D,11.982625239337333,C,-42.10732633976104,E,2.9333258191142084,31.03311172683869,-28.654931087803924,-24.638550253323995,0
Non-binary,Veteran,US,B,C,-362.3051211005497,172.6490740191853,56.48241945144142,D,A,-58.2844288992496,55.80081037715975,E,-10.43765495874576,D,134.89574700008188,D,164.82231572964037,-33.10275940132431,-57.452812146562614,221.5114127863497,0
Other,Yes,Germany,D,C,19.849916872685395,40.33959229271661,-156.54402156584158,B,A,-93.35077177955601,-76.74572349005359,B,-82.31020974933979,D,130.1893236718947,E,-17.79048069494219,117.03637626915773,-141.0520243573076,11.134819464843506,0
Other,Non-Veteran,China,A,D,139.89801141378499,46.74562129939847,80.22752906837684,D,B,54.52552818672595,36.60066741684542,D,-24.823494411867863,E,44.57787164027208,E,140.09345613031562,-61.50111283456634,-86.56608795321503,40.09833491264335,1
Other,Veteran,Brazil,A,E,93.97611927759527,-225.75526875290777,-38.559924600493204,D,C,-105.0241000046839,-42.189445439058325,C,-155.7000460637288,B,138.72716973957748,B,101.92332161853257,-26.791167270931677,121.4882099298623,106.65075240994489,1
Male,Veteran,Brazil,D,B,-77.1013605892059,-92.3201177185652,98.6268575329559,A,B,33.94315893559132,-102.02123450729704,B,65.11903781011819,B,172.2104586589845,E,23.22980851468849,-21.111969017709946,10.983885390779186,136.51153136337376,0
Non-binary,No,Mexico,B,B,23.54291978151548,-57.543473691540235,-79.56882300869127,C,E,-75.079040948615,-70.34566746511112,B,32.847764114061754,D,178.12175402387064,A,-207.42725137670536,-173.39475579649982,125.7482347842038,23.915049513712496,1
Non-binary,Non-Veteran,Other,A,B,-11.44674192316348,-34.80465470539048,-17.476130282907494,E,C,-29.07399296625267,-188.60691237660006,B,-93.45707637134211,E,39.46265650813639,A,3.0830053794794825,110.01007157602388,-69.66449989673748,-161.59957312116077,1
Other,No,Germany,E,C,133.68354137965684,-141.72078401116303,-15.474508630743422,A,E,44.61323177596251,81.11348457024773,E,-45.58199474770754,B,-1.3952063249323776,A,-85.89830286412705,193.1019616332275,-172.28051646885697,25.410805604259167,1
M,No,Germany,A,A,232.11452116025458,3.7345669602728297,73.15289958580352,E,C,-222.6507677120725,-86.76778682923597,C,64.24683420180666,B,22.933235111229948,A,37.36842964674443,-120.73601439379165,-51.89245696231131,61.53827742746414,1
Non-binary,Yes,US,E,D,14.95569138180071,-12.688633524971277,32.462049863826614,E,C,79.00346389846705,-20.87407222697572,A,-149.61656023015735,C,144.51098227731464,A,57.49039627392754,105.68619393331096,-2.1112477104781133,-78.87429677966502,0
M,No,Mexico,A,C,132.6266732398648,148.04417040867023,80.04761372674226,C,B,-38.04963765928413,-39.0269527135934,C,82.70973232543814,A,-141.3672801498283,C,-22.35108850006004,-75.02799423878905,-58.5675428602379,40.15098534234904,0
Other,No,Mexico,C,E,94.54391124870516,-60.90390439980485,119.28292516841807,C,C,-99.6843809342459,-130.35884811792647,B,-142.43160237222816,D,-160.69035279221308,D,-214.06338999755712,-131.08338884031772,23.587357250267658,142.73994682796922,0
Female,No,Other,E,E,100.80280775231563,47.869677592639334,-187.12200647187623,A,A,87.05714916417875,171.2809521176124,C,68.82217434163616,D,158.0102452183201,E,107.35962695147907,-61.02731096041041,-143.87530334375654,-20.344605048347628,1
Non-binary,No,Other,E,B,-6.125337705372726,-30.51816483948787,-99.6158008379102,A,B,5.4508158517726315,177.00019439235223,C,103.1899468657014,E,30.507862791198914,D,-76.85962500848062,144.019554867267,110.00489264757947,74.624483850462,0
F,Veteran,US,B,A,81.83259855103793,-59.693892374774485,87.16042743290438,C,B,-149.5513144673511,55.98095866541517,B,-52.923469013493786,A,-54.231825610169096,C,66.86051450315131,-161.96919490883843,168.4494175631915,28.574443867276784,1
F,No,US,D,E,17.55904330872348,44.139909246305,21.457139399810053,B,A,-29.84509967688452,-71.85839920156234,B,-174.1356340847658,A,22.585652318131185,A,-21.07371183765176,51.46676817530732,162.06143480346384,17.049437347828885,0
Male,Veteran,Other,B,A,45.534615227802504,66.98715605125524,-45.24525997313917,D,D,225.65903745641106,-109.34407000867792,B,32.63881558598116,E,-75.15704728467514,E,18.154783690504434,107.77244788656782,-98.549848064946,61.685767335953,1
Female,No,China,E,E,-24.788784938921438,-160.93922808105725,-13.423027994694396,D,B,92.52717218938609,-46.33521073710387,B,-99.18867957906353,C,-109.79427968480539,C,-92.11247193064295,143.54997829831487,-69.41049403674347,-24.906875909433563,1
Other,No,UK,B,B,30.729970713188017,28.541723056753522,91.18689665980673,E,E,17.043826600927787,19.5499616034038,A,103.10209244824964,B,13.236828068199106,D,-171.60106339180635,87.20837016965352,-47.46069837947843,-45.711354423228855,0
M,Yes,Other,D,A,-133.05685682987541,-20.14262169942808,21.473974192022986,C,D,160.43240277848773,72.07763941830657,A,20.344305311406902,C,-73.81507721277536,E,-84.42777899699901,34.09572644457959,-50.214245986909624,-5.334088647295431,0
Male,Yes,UK,D,D,85.0395100897898,220.4967441475564,-90.68617965399397,A,D,62.145782282959104,-0.8166255464350122,D,82.45027979789865,D,87.13823662036197,D,117.57905956249066,22.855088509558517,99.51893335545617,-64.6528014181392,0
Non-binary,No,Mexico,D,D,-57.751490294632525,-107.50333595482229,-75.45858940246379,B,A,16.87998324008058,67.41497178923936,A,0.26619725649934506,C,77.63025232172882,D,-80.75733207651275,77.55310140721076,-87.06645010642963,-74.89714194571177,1
Female,Veteran,Germany,C,E,-47.29638528218857,-75.90672513918389,-83.5891558832666,D,D,-4.245624559328984,-20.953036195155075,D,-4.921913256715904,D,11.124742865353305,B,137.21619653387023,20.08884830647414,126.76240937290348,56.52897128561594,1
Non-binary,No,India,B,B,18.357850526252587,139.96507722440825,58.59259262529651,C,C,9.730496712353712,-60.34476500843735,A,-92.33841336546296,A,214.32911887408727,B,180.458231818077,42.927675712626225,-29.565441172600277,-108.25019025173049,1
Male,Non-Veteran,US,C,E,-2.914731283150741,-37.017018055934884,43.37521488253196,E,B,72.92418314641627,72.31748588027577,C,73.18797275625167,B,-211.2108967940842,C,48.94438791058421,72.3470102697552,-188.75099389022333,43.72540291072566,1
Other,Veteran,UK,A,E,88.10507755894133,24.81097236271448,97.13724220443815,A,C,-6.116536160456039,52.2723823540913,E,-22.36308309570513,E,-1.8274513735268405,D,59.293843533114796,-255.4771286066984,-32.903268651743936,134.16282431783105,1
M,Non-Veteran,India,E,E,34.19799274347336,-2.984592326965439,173.01172066748939,E,A,11.858584395417093,-122.77762181553484,D,96.13388099366774,D,-71.91327349296681,B,-88.1792421615666,120.31315862239549,1.613619729655099,-30.34679530778559,1
Other,Non-Veteran,Mexico,E,A,69.73703177667021,-40.301264880765515,-69.04159539306544,E,E,11.904230020406477,-22.182385545352147,A,-82.01496787213762,C,-39.171491015020955,D,107.12551744556154,28.99211775794003,-11.270934065140885,-21.293472108133475,0
Male,No,US,E,B,-91.6665312252002,4.351589911575883,-64.76677416130708,E,C,-163.35092090003224,-158.25929235773629,E,-264.5592757292922,D,7.621790087673587,B,67.68739112743837,80.39264961644581,-198.72875576419338,7.497933456341061,1
