AgeGroup,veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
65+,Yes,Other,D,E,-27.033401914759196,C,-79.90618861554427,-8.553767722480904,187.46655878271568,A,0
36-50,Non-Veteran,Other,C,D,59.04154210622177,E,18.38005849859282,-154.1535350667472,51.88420038687984,A,1
51-65,Yes,Heterosexual,A,B,-14.34731687652994,A,59.7667023707641,-127.14468472532351,-180.50246850649103,E,0
65+,Yes,Bisexual,E,A,-7.416613896856209,C,-45.466365487331494,-60.00626247756591,-158.13085164331326,C,1
18-25,Yes,Homosexual,E,B,-274.989497427342,A,56.47748319705759,-45.1059163872281,-164.8293257398972,A,1
26-35,Yes,Homosexual,A,A,21.672858224454647,E,-43.87163611425096,-188.55097807692738,54.90138477569955,C,1
51-65,Veteran,Other,A,C,70.45831757958778,E,-86.83461762295566,-60.79195522590158,21.321617601275797,D,1
36-50,Yes,Homosexual,E,E,9.89901448127945,C,-101.63607699468598,263.5319950492807,62.861289902294104,A,0
36-50,Yes,Homosexual,A,C,-59.62207685926673,D,-100.8338899411724,-28.17109409760433,-7.46346178899751,A,0
26-35,No,Bisexual,E,A,-53.41233037042505,B,72.22520421107427,59.0582082601907,-93.81879419621792,E,0
26-35,Veteran,Homosexual,D,A,155.7727382973241,B,86.38949055258563,219.59658532505188,-126.32416688394754,E,0
65+,Yes,Bisexual,A,C,54.310376630743995,A,-48.54107246717792,127.92095650843372,-19.128025962941262,D,1
18-25,Non-Veteran,Bisexual,D,E,60.26487056478196,D,-138.7116568896311,147.29380029298133,-90.8934201940495,D,1
51-65,Non-Veteran,Bisexual,C,B,47.44327855861448,C,97.08991084616643,-106.83031045622809,158.969017695838,C,1
26-35,No,Bisexual,E,C,40.072406190902115,C,208.89243347792603,-223.7558773427541,-8.466380411673764,E,0
26-35,Yes,Heterosexual,E,B,145.75614248512744,B,105.10417437529176,52.109521828156545,201.43791622629757,D,1
36-50,Yes,Bisexual,E,B,-87.43376338419226,C,-170.11107237924458,-43.72632953660974,-186.23754515937907,E,1
36-50,Yes,Homosexual,D,E,-64.4998171516626,C,-114.95354347405178,16.39429826812413,13.543774002941866,B,1
65+,No,Homosexual,D,D,107.89070476029119,C,88.80354206065944,-32.091037290193185,-186.79148716585254,D,0
18-25,No,Other,E,C,-103.65137333292363,A,47.78790158218915,-113.84415066411057,64.16207686876004,E,0
51-65,Non-Veteran,Other,C,C,-22.447722660444562,C,137.62584498098582,136.2206962296246,108.1573940821196,B,1
36-50,Veteran,Bisexual,D,D,159.313251912022,A,164.82914659156276,-9.42738227880574,170.5768327723541,C,0
65+,Yes,Other,D,A,111.31961342503018,B,-64.33825107846116,12.873575295183857,-242.57133104122985,A,0
65+,Yes,Heterosexual,C,E,125.4517537305548,D,-84.83144260228288,-10.523200156829008,59.48758143551633,A,1
51-65,Veteran,Other,D,A,-162.78960243132826,D,151.31589625989045,-43.774817790370975,-156.53692950654826,C,0
51-65,Non-Veteran,Other,B,E,-44.01007363873672,E,93.09604439821129,-114.23250900015336,15.503357074437343,D,0
51-65,Yes,Other,E,B,-127.20949441883303,A,-107.6246956580388,70.97105903388133,-1.8733606191045022,D,0
65+,Veteran,Heterosexual,A,D,132.31253821133777,E,-55.98180319719066,-63.58619526246857,-102.14878803072625,B,1
36-50,Non-Veteran,Other,B,C,-39.53402112387867,E,-47.73438045150122,-73.31342419333295,71.74487943490794,D,0
36-50,Yes,Heterosexual,A,C,26.475985216239856,E,-192.0854653649314,23.342625700260566,106.64547858153574,B,1
65+,Yes,Heterosexual,E,C,31.55536316279266,B,91.98804473015679,-106.28183912449059,-40.551365997055086,B,1
36-50,Yes,Heterosexual,B,C,-19.867789996496317,E,-41.14871770684013,67.26574616102174,-103.02290417831313,B,0
65+,Non-Veteran,Other,B,C,22.925159377170782,A,-15.16921472750116,-8.811319689284641,5.242433203830466,C,1
65+,No,Homosexual,E,E,-20.94153242656269,E,27.198671434591965,-72.24375373781852,-72.63010605971611,C,1
36-50,No,Homosexual,E,D,-34.809979232383185,B,53.83345826862846,88.08201725547903,-74.3827538448401,C,0
18-25,Non-Veteran,Homosexual,E,A,-10.018653370147513,C,-48.001406337890906,112.21125546893145,35.75959140221346,E,1
36-50,Yes,Heterosexual,E,C,-13.690072018112694,B,115.6352172967981,-6.9069669567819165,-137.68013780835008,A,1
65+,Yes,Heterosexual,B,B,-105.64786935685568,A,171.03825555597524,7.096463665543216,43.30296002867747,C,0
65+,Yes,Bisexual,B,E,-43.40206343687392,D,-85.01680007807317,13.504014126808189,45.96596633585862,B,0
36-50,No,Heterosexual,B,C,40.77565225547028,A,-71.10866506826743,-24.67854217861465,125.76611403622384,C,1
36-50,No,Homosexual,E,E,38.397804422860396,C,-185.51761922868954,11.394949224886195,23.0165101321725,E,1
26-35,Veteran,Heterosexual,B,D,142.4008654682833,B,33.025327030617746,241.64060221618575,-24.154082067644197,A,1
36-50,No,Homosexual,E,B,-137.92781632648962,B,63.80109188733718,114.27647405799206,179.9242150387211,D,1
26-35,Non-Veteran,Other,A,E,3.86383196044325,B,-114.45117786019385,-110.68672659568206,2.1764481327994765,E,1
51-65,Non-Veteran,Bisexual,B,E,-48.021400687575685,A,-80.8948609298617,25.4870869191844,-94.9431792865528,B,1
65+,Veteran,Heterosexual,A,E,-32.660170698986725,B,-48.652161464393345,-135.42054438606615,61.160319178488805,A,1
36-50,Non-Veteran,Heterosexual,E,E,191.7772005816789,A,-80.64218633953139,11.174772530879402,-18.907202032567724,C,0
26-35,Non-Veteran,Heterosexual,A,E,-148.22665962053756,C,0.9832279874769885,181.6121156513266,152.26966792835827,C,1
26-35,Veteran,Bisexual,C,C,29.161551585706373,C,68.89264522520807,56.5338732902951,0.18902469900592167,A,1
26-35,No,Heterosexual,B,D,-17.173585040398162,C,-79.8357047536605,63.92284494231599,-44.403427109871885,A,0
65+,No,Bisexual,B,A,-71.90364451963525,C,5.20845156999833,30.70370591763641,7.107548498399795,C,1
36-50,Veteran,Other,C,C,97.99536730864766,C,-199.2499010431004,-71.51072577766897,31.487044931102183,A,0
65+,Veteran,Heterosexual,D,D,-103.1497924099266,D,-31.483176608741527,47.311551389215076,-54.23529064928694,E,1
36-50,No,Heterosexual,E,A,110.00109657395079,E,-70.06544964042443,68.58845986003813,58.021030107036786,A,1
18-25,Yes,Heterosexual,D,C,115.97648564842736,E,87.0221063361153,-3.7690029834931837,-114.4288001309131,E,1
65+,Yes,Homosexual,A,D,85.80436521587998,C,-47.56245902616854,80.61763321924307,-140.66303481749412,E,1
26-35,Non-Veteran,Homosexual,D,E,-19.189829748647988,A,-97.97473894133272,-93.69417955645189,-44.87351614631855,D,1
26-35,Veteran,Heterosexual,C,B,-161.0502973072613,B,227.56464701745713,-164.46004201774628,-103.99993271510004,E,0
51-65,Veteran,Homosexual,B,E,-134.2270292518511,D,4.114428788483142,-28.390197492157977,40.49272020396818,B,1
51-65,No,Bisexual,B,E,138.93737623816315,B,69.53327168551728,-64.85475798420288,39.1686824433511,B,1
51-65,Veteran,Other,B,B,82.00617982988379,D,-29.553580368686028,-92.44599142784283,160.00580016453867,B,0
65+,Non-Veteran,Bisexual,E,C,51.63052904692687,A,-81.62108475302146,-236.2269392569036,78.17263495004067,E,0
51-65,No,Heterosexual,B,D,-62.4904129543793,D,-67.1857461657502,175.62141132136787,117.71728049649003,D,0
18-25,No,Bisexual,E,E,-76.15142998487755,C,-16.964986165537514,170.06856618444525,75.09197421732115,A,1
65+,No,Other,C,A,-59.08235659560185,B,-28.921757341493677,-99.87193963712394,1.5101983182290697,D,1
51-65,Veteran,Other,C,B,-52.49926764031848,D,-71.86582218887555,-38.39044742288976,132.17269826902972,D,0
36-50,Non-Veteran,Bisexual,A,C,-175.25164671524328,A,-114.45214614778953,-9.29638727257793,79.8642651802847,A,1
18-25,Non-Veteran,Bisexual,C,D,-14.527439621066648,C,73.53110094673356,-179.763181615583,-114.03588766187085,D,0
65+,No,Other,D,A,75.80270720362061,A,-16.92282152690784,-81.0642614874657,-14.729511250610683,A,0
36-50,Non-Veteran,Homosexual,D,C,84.61545792872427,C,-88.41304182400638,16.42783647588195,199.4003089776035,A,0
18-25,No,Other,D,A,-66.08702017779129,D,139.16061731915005,137.5358618090073,143.23214082076,C,0
36-50,Non-Veteran,Heterosexual,C,C,-42.386031880464074,C,-43.42702624551581,-77.10987899985469,7.748915327397139,B,1
36-50,No,Homosexual,D,C,22.447023796032777,C,-6.819410545501527,-41.47093466726229,-188.76532614078835,C,1
36-50,No,Homosexual,B,E,18.63553504366998,E,1.0532809980134537,-53.432098278549724,257.1395428410987,A,0
26-35,Yes,Homosexual,E,A,118.00453489017097,C,-91.95833863730537,17.927680130415443,106.90197722737717,A,0
36-50,Non-Veteran,Heterosexual,D,D,-100.03350248759386,E,-10.306268557675319,166.9597588171578,243.92616250326301,C,1
51-65,No,Other,E,C,-80.1817733961031,C,69.31645410873865,-37.605011663702555,5.217095109042036,D,1
26-35,No,Bisexual,E,A,3.604865146299275,A,-43.387441267156895,-160.00107010595238,35.88611151755595,D,0
65+,Non-Veteran,Heterosexual,D,A,-38.513443974768556,B,-15.654016137775786,-184.48699776249822,-3.094096705916475,B,1
26-35,Veteran,Bisexual,B,D,-67.76562892076974,B,-81.50995307025362,-30.53541736780798,15.736133286292922,A,1
36-50,Non-Veteran,Homosexual,D,A,56.67558453840664,A,190.15719079546506,111.15013652565011,-32.91831319082525,E,0
51-65,No,Homosexual,C,D,93.97190400524201,B,219.092518105177,-148.87387735892494,-223.05079357522382,E,1
51-65,Non-Veteran,Bisexual,E,C,-161.5825087706003,E,96.3520971978572,68.31257501193133,-47.17549337082231,B,1
65+,Non-Veteran,Bisexual,B,C,75.07274777092294,A,150.29751660934926,38.20125427521668,4.1331964176430915,E,1
65+,No,Homosexual,C,C,148.68622395775935,C,117.73336011751732,27.672224429907523,-45.60241069552214,C,0
18-25,Non-Veteran,Bisexual,D,A,106.75542938633032,A,163.6535032602317,-49.644494518279416,6.973329833983918,D,1
51-65,Yes,Other,D,A,165.33716218652395,B,21.77919535825926,-161.3984858394822,35.048685635371115,D,1
18-25,Yes,Homosexual,D,A,-83.17100492953816,A,-92.68720208394551,-18.076870001453933,-62.97447623450573,A,1
26-35,Yes,Bisexual,E,E,-105.20433344175355,D,20.23732322017122,58.15075211696718,-1.0265518522439123,D,1
65+,No,Bisexual,D,B,111.00182702591303,B,22.32779166139844,64.42318337840877,282.0619841449865,B,0
26-35,No,Bisexual,D,B,4.711189556182067,B,-55.397032136469285,163.31588710133406,44.92463954466416,B,0
51-65,Yes,Homosexual,E,D,26.783676877454138,A,135.0473664325901,-71.89745230303795,6.2358116575779805,E,0
65+,No,Other,B,E,105.51365856191597,B,192.36385412873372,149.18013724977098,-148.19020809236747,A,1
36-50,Yes,Homosexual,C,E,98.53837629885734,C,-58.153171346706536,19.90014307227727,40.52535260652504,E,0
51-65,Yes,Heterosexual,A,C,-140.2071184075015,A,-6.302556850063613,234.25523806829744,-98.35859825737202,E,0
18-25,Non-Veteran,Bisexual,D,A,26.344872777134338,E,14.40542102921601,-194.61881389054895,27.63050197132945,D,0
26-35,Non-Veteran,Homosexual,B,D,79.36176027731018,E,85.94100587240935,147.90168093515618,89.41141190008892,E,0
65+,Veteran,Homosexual,B,E,154.5388279867837,A,-50.62720645047511,-91.34055199370256,175.93963050627943,E,0
18-25,No,Homosexual,C,E,14.972460206098448,C,115.6839490504679,83.65020347377117,-166.55926493089788,C,0
65+,Non-Veteran,Homosexual,E,C,-14.935603389316832,C,89.7287382477259,158.3701228729222,7.818515165432468,C,1
36-50,Veteran,Heterosexual,B,B,118.56859151225156,A,-124.46691446455111,-72.66979609718352,7.857017790761628,D,0
51-65,Yes,Homosexual,C,E,27.323626667517292,C,-165.70815039363842,-48.988182352942836,4.636168111340376,E,1
26-35,Veteran,Homosexual,B,C,63.94085054412055,C,-167.93892380072805,-138.66099123516636,18.522960888685557,D,0
51-65,No,Other,A,B,131.84860658150197,E,38.164496872915926,-52.99679381274359,83.25535664709862,A,1
65+,Yes,Heterosexual,E,A,65.87303287390598,E,-58.90162112974613,73.0043631740165,23.77248481075599,A,0
18-25,Non-Veteran,Heterosexual,D,C,122.7764656993846,E,-108.63685744058404,-52.72488235129996,65.41942660668822,B,1
65+,Yes,Homosexual,A,B,-87.6274201679527,B,-89.03906429430721,33.555100426621074,-104.14892751416727,A,0
65+,Veteran,Other,B,C,217.82254359626188,C,-30.892483483499937,68.45932502718054,-87.90357433082391,D,0
51-65,Yes,Heterosexual,B,D,-116.4660534511529,E,-29.30104358896417,42.277454082264505,59.54045127084145,B,0
36-50,Veteran,Homosexual,B,A,-57.301742797783874,B,-11.575775674769716,-9.912227931494172,4.228933208775054,E,0
65+,Yes,Homosexual,A,C,-133.37229342465585,B,161.96729377721013,-0.008835708756642831,9.786459637706567,B,0
26-35,Non-Veteran,Bisexual,A,C,-104.99465417432062,C,-43.449994312757525,-53.56872080797764,-108.70600628228921,B,0
36-50,Veteran,Homosexual,E,E,-54.35454373951437,B,-44.52080730247241,27.036594570415872,47.23031600536526,B,1
36-50,Yes,Other,B,D,54.007741070637906,D,7.469358391207686,17.06883470843771,62.39447570455477,E,1
36-50,No,Bisexual,B,E,-19.618035576153588,B,23.586936274978136,-59.81027559525658,166.53048592932896,A,0
51-65,No,Bisexual,D,E,-20.17011706310714,D,-12.57310775884115,-50.572528549494855,167.404008208448,E,1
51-65,Non-Veteran,Heterosexual,B,C,-4.749290378843604,D,73.94350745140468,-89.04476353356175,65.34298572054614,D,1
65+,Yes,Heterosexual,D,D,-68.61191235904349,B,-131.81517677858616,28.585612623832418,-80.42131968039705,C,1
26-35,Veteran,Other,D,B,-97.82533640789305,E,44.652732525374375,76.37357401383068,-136.51806549180932,D,1
65+,No,Other,A,C,-212.0897913824016,E,70.8597468730451,-1.4246232361548397,51.063565386354746,B,0
65+,Yes,Homosexual,C,A,-55.380860022642395,D,-109.9597114371531,35.51602430348276,79.78888158311479,E,0
51-65,Veteran,Heterosexual,C,E,-21.886208903205336,D,-118.8173856354467,-219.00388759855716,-131.3500557956993,B,0
65+,Non-Veteran,Other,D,B,-3.0801226115479414,C,89.98724054121834,-10.49220017774848,35.56688162737326,B,0
65+,Veteran,Heterosexual,C,E,60.94667122276518,A,-121.98885932022543,-23.780026223965777,-18.66535723822251,E,0
65+,Yes,Homosexual,A,B,2.0996726333431397,C,-124.90709460610194,74.51203995172804,85.21243829731998,D,0
26-35,Veteran,Homosexual,D,A,-85.21304916193385,E,14.394375277255564,-21.766010172203746,228.3025175340771,A,1
65+,No,Other,A,B,2.4644484693880075,E,-5.452129662629249,-153.88287370510082,120.38906125368936,E,1
51-65,Non-Veteran,Homosexual,E,A,-39.98668988442459,A,-122.70329326297092,92.64920174794115,97.41984330743482,C,1
65+,Yes,Homosexual,D,E,64.67566541209699,C,-175.3637744713686,151.92062072634434,-189.70121684001978,A,1
65+,Non-Veteran,Homosexual,A,A,-9.941168320750599,E,170.89124683336266,-45.81558914875061,-8.275017628220413,B,1
26-35,Veteran,Homosexual,A,B,-152.77268589482762,A,-16.87217574620533,183.78915055886398,145.7045511126418,A,1
36-50,No,Bisexual,C,E,-131.7262739450645,A,0.0070275700151319126,-16.23081807418921,-2.4969083278235624,C,0
36-50,Non-Veteran,Heterosexual,D,D,130.79323853057562,B,165.9724325858581,66.44919053594862,-108.05402737858371,B,1
26-35,Non-Veteran,Heterosexual,E,E,28.191860646093943,E,-32.725047480585204,156.94408042641226,-38.72814619683919,D,1
36-50,Yes,Other,D,A,-28.46539491948575,A,-62.51597540845213,-85.61197292784985,0.7589365933566921,E,0
26-35,No,Heterosexual,D,B,-85.30998036075778,E,-79.72052182472953,-124.33551433915986,-144.55191961980398,C,0
36-50,No,Homosexual,A,A,151.4361060403986,D,92.18308073746051,127.12072250179338,-38.152808709675604,E,0
51-65,Non-Veteran,Homosexual,A,E,-106.42269120120447,A,63.28084840466738,-90.71770679660587,-85.85164089999894,E,0
36-50,Yes,Heterosexual,C,D,-165.22711516752148,B,7.368146925085287,-13.171354299687513,33.85728553964212,A,1
18-25,Yes,Other,B,E,19.90449309731369,E,28.51665308111963,36.70452705190492,131.03988036425318,E,1
18-25,No,Other,D,E,-90.66491906949206,A,66.58759574592912,-56.783413559212725,-109.53939132513992,C,0
51-65,No,Heterosexual,B,C,-10.438457548140901,E,-157.13359362231986,-53.5271848382451,-115.93674971642538,D,1
51-65,Veteran,Other,D,D,-127.10813099967393,B,127.4903811944222,-6.074545511847472,-22.33106576662272,B,0
36-50,Non-Veteran,Heterosexual,D,B,-114.16307701428269,D,-61.44369842509748,98.22840905737077,12.700808758636972,D,1
36-50,Yes,Bisexual,C,C,102.70972595496615,D,-14.517899547776059,-138.63252318919953,-76.12865116102012,B,1
65+,Veteran,Bisexual,A,D,-221.32237427948053,B,-119.23405087710042,-69.33829539396508,194.46681521771478,C,1
26-35,Yes,Homosexual,C,E,-195.33620422804162,B,-48.510770481066004,-70.3836391579843,-20.068333702107903,D,1
36-50,Yes,Other,C,A,113.48848947333504,D,-132.67946209278404,-15.28106048766637,-67.80515419717823,B,1
51-65,Non-Veteran,Heterosexual,D,B,-194.14551130676037,C,-106.92261921757566,9.935533610470404,-139.7520115600631,B,0
65+,Yes,Heterosexual,E,C,217.1286345006644,B,151.0559030650943,4.841469709537137,97.6425396496416,D,1
51-65,Non-Veteran,Homosexual,E,E,43.34118936878212,C,249.9910778459006,-69.2321235067156,-222.75718808491624,A,1
65+,No,Other,B,E,-91.41499126659886,A,109.69226111432803,58.2504813214033,-36.816375078370534,D,1
26-35,Non-Veteran,Homosexual,D,D,-22.453591694370836,B,-155.36055275770948,-118.94290357821527,4.281051813490665,E,1
36-50,Non-Veteran,Heterosexual,E,B,-122.12595204887971,B,-44.3478144043031,-97.04758731199348,-43.491495356881266,B,0
51-65,Yes,Other,E,C,-71.24043110546843,D,49.96326611877958,-38.28779539927773,12.286776497546422,E,0
18-25,Non-Veteran,Homosexual,E,A,-55.590120880918356,B,50.829799156591946,31.907624848042886,42.84044535266549,A,0
65+,Veteran,Bisexual,E,C,94.04123811590874,B,93.44990660372824,1.3030819250511396,-53.100262317791504,D,0
65+,Yes,Bisexual,B,C,-72.22940836635162,E,-23.686574826325995,25.98585615057799,-73.57718176719243,B,0
36-50,Yes,Homosexual,A,E,-56.66469605806246,C,-8.825720828868443,47.29148386964536,-17.999513700851054,A,1
26-35,No,Bisexual,E,A,-142.45625497752414,A,17.77358317008033,-5.9455484662940155,-55.126568219531904,A,1
36-50,No,Bisexual,E,B,113.61415608862156,A,45.21083517221024,60.46598387003591,45.04596948492054,B,0
51-65,Yes,Homosexual,A,C,124.68073417795323,A,135.07345152165107,-82.13586844069272,120.01533943937699,D,0
18-25,Yes,Bisexual,C,C,228.83572470291463,B,-68.98549576997301,-51.400281419263905,-58.58605006221336,D,1
26-35,Yes,Other,E,C,-145.38439633092034,D,169.55550334469825,51.31468838353427,110.65089381204977,A,1
36-50,Yes,Homosexual,E,B,48.89475769201601,E,-4.768231947664595,13.796648326606666,29.351533833210024,D,0
36-50,Veteran,Other,B,A,-135.79808758121692,A,164.92785186692936,-65.25033421321585,-56.5518226133658,E,0
26-35,No,Other,D,E,39.69485503156832,A,1.2407942792744828,149.26754432014727,107.64625082661333,E,1
18-25,Yes,Other,A,E,53.24265324662492,D,-4.187744816375276,67.05897362366395,-75.88128192905013,A,1
18-25,Non-Veteran,Heterosexual,C,E,-156.77274841520378,E,95.53665789716067,-116.92941074899805,-60.60730482385637,E,0
51-65,Yes,Heterosexual,B,D,-12.556503312648937,A,245.55470905660263,-2.804672674573057,-15.368095670038596,A,0
26-35,Veteran,Homosexual,A,A,20.026065828648797,A,-65.69869372160902,58.05586018364244,-34.329176387462226,A,1
36-50,No,Homosexual,C,C,141.36976793756315,B,-28.93930889513518,-164.86922355450645,190.14346457975208,B,0
18-25,Yes,Other,E,B,-183.1164410102406,B,-17.508711784478535,10.326845880960645,107.46608994148306,B,1
36-50,No,Other,B,C,70.26810823586929,D,90.3510452536255,37.86471425852642,140.94342203805653,C,0
65+,Yes,Bisexual,C,E,67.39555584544459,B,-105.20347543901136,44.383135787553066,4.745363779213724,A,0
36-50,No,Bisexual,E,D,32.115687324582396,C,71.70341659328572,90.92895132537299,-19.341734745985317,E,0
65+,Yes,Heterosexual,D,B,-59.35336466265234,D,-76.33584598938586,-18.429746933437883,-174.08138838214623,B,0
51-65,Yes,Bisexual,E,E,220.01382571846005,E,-3.309314124367956,-25.774390892189956,-23.36985077037933,B,0
65+,No,Other,B,D,-127.7425148738082,C,139.39526461603145,-94.9794509882591,189.7237326528625,B,0
51-65,No,Homosexual,A,D,45.527832804971204,B,-89.45837185836287,61.527849934460654,-14.579995918358271,D,0
