age_group,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
65+,M,E,B,A,35.960224535150196,C,B,-81.66105431946605,43.422804613942375,C,0
36-50,Non-binary,C,D,C,-146.58139406278946,E,D,32.18813638028121,-33.14996588426481,B,1
36-50,Female,A,E,B,2.9787150874987964,A,D,-118.76843353309145,-16.32807035500025,B,1
36-50,Female,B,C,E,55.53312806153716,D,A,0.5599526379146779,96.43293764556549,E,1
51-65,Other,A,D,E,-8.59261358359357,A,A,-119.98822322481051,-120.31146187852586,B,1
51-65,Female,B,B,E,78.5363072732537,C,B,75.59154206053232,-156.14262707330394,B,0
36-50,F,A,A,A,-57.77126110418772,E,B,24.115806449520583,30.22083800575364,A,0
51-65,Other,B,A,E,134.37181328300835,B,D,44.519915051046134,25.836701188123325,C,1
51-65,F,C,C,A,-51.33192577061507,D,D,-101.8733010578224,-58.611852698708276,D,1
26-35,Non-binary,A,A,A,90.08698401928751,B,E,85.82339037493864,147.56042764775754,E,1
65+,Non-binary,C,A,D,-40.20059050050374,A,A,-186.59282747778286,196.53479891298832,C,0
18-25,Female,D,E,E,-104.4450291696896,D,C,137.50015727194364,-46.627400689741755,B,1
51-65,Other,C,A,A,37.13389531671003,B,E,140.23053714589227,45.68907512680787,B,1
65+,Male,D,C,D,62.593769979040644,E,E,243.59648062146925,-29.0552955960583,D,1
26-35,Male,D,D,B,-11.820585899771306,E,E,110.75753755322653,-148.02194339219236,B,1
18-25,F,B,E,B,-52.527625955012425,D,D,71.08975773318532,-38.832120671642514,C,1
51-65,Female,C,A,C,22.09845812011991,D,C,-44.74482686497229,81.8611312211853,C,1
18-25,Female,E,A,D,-69.94127164203965,B,A,-9.022589699441582,115.40621519859096,B,0
18-25,Other,B,A,C,-12.757569716400976,E,D,-92.41749553493823,29.888061167566036,C,1
18-25,Male,E,D,E,-39.71464739685152,A,E,61.08157590509956,3.979871842200429,C,0
26-35,Other,D,A,D,84.84316190925828,B,D,127.37526921198807,62.85925475693577,E,1
18-25,M,D,D,D,94.27914003774747,B,D,-49.56937520716384,29.32377895117267,C,0
26-35,Non-binary,A,B,B,44.80624415311025,A,E,-42.92387072419743,-107.75385725927411,E,1
26-35,M,C,E,A,-73.21039434464602,E,E,-69.00511372671166,-48.5781661787707,D,0
26-35,Male,B,C,E,-28.79950589622989,E,E,-101.90708562906524,-70.62017367998324,E,0
36-50,Non-binary,C,B,D,-212.56562966001437,C,A,-64.24574937252552,70.65252644392834,E,1
65+,F,D,D,E,58.00270315460755,C,C,-128.3359042948988,-8.644603044771298,B,0
36-50,Female,C,E,D,44.90998944017811,B,E,38.17070107860601,-63.85606690137233,D,0
36-50,M,A,E,E,2.830809776646014,C,E,-35.121299714544556,-110.0209297013009,E,1
51-65,Non-binary,C,E,E,-50.20482430392717,E,C,-148.93626087780856,-69.81198543513155,B,1
18-25,Female,E,B,B,-76.85678535630377,B,D,9.008895771547337,-115.0446001249686,E,0
18-25,Other,B,A,E,-8.657631816975591,C,E,-52.86972701678225,-38.036541474447894,A,0
51-65,Male,D,E,B,-37.626522021248576,A,C,64.45378602419795,-22.1991897210178,D,1
36-50,Female,E,B,E,146.08678937642958,A,C,51.13050358679355,67.61089786458771,A,1
26-35,M,D,D,D,-76.61562562051002,A,C,-33.983573154996144,-154.96362587683618,A,0
51-65,F,E,C,B,-16.596515330999186,C,E,10.437933150447732,-89.90670316930427,C,0
36-50,Male,C,D,E,-32.15601055401688,A,A,43.22566136805047,-129.24357275758683,D,0
51-65,F,C,A,B,-2.779689473461441,B,E,44.373917805656575,165.29502299280793,E,1
36-50,Female,A,C,A,158.52944910622165,C,D,119.20368121164793,-69.79626127143905,B,0
65+,Female,C,D,E,-0.31821914883790653,B,B,77.54788227763376,-22.59687430500773,C,1
36-50,Female,B,B,B,99.59845898273923,E,E,-43.620651634429656,46.398854130184205,C,1
26-35,Non-binary,B,C,D,-51.763193321997214,D,E,-83.47196961123507,-88.64918183987439,C,1
65+,M,B,C,B,196.83784015908915,C,E,-127.34085619871587,2.0696667368834256,E,0
18-25,Other,C,D,E,-166.7971985748764,E,C,162.0422451569397,-37.14399593182476,E,1
18-25,Other,E,B,A,115.57957471396472,C,A,136.9994284149741,-5.719239784426109,A,1
65+,Female,E,D,E,-22.976091077050896,B,A,65.84909990152318,162.67101676359766,D,1
18-25,F,D,E,B,-40.22030260259977,D,B,60.65414570118626,-84.67892657650769,C,1
65+,M,B,D,D,-43.69658760939587,B,A,-286.8219347185747,46.94001305555789,A,0
36-50,Female,B,E,A,70.14186046740282,C,C,-112.1194446070855,-19.44987747603947,E,0
18-25,Male,D,D,D,67.15333554557637,B,A,20.480531772592162,18.18281213905612,E,0
51-65,Male,E,B,A,-43.19946533819016,A,E,129.69569805845788,120.49728157400727,C,1
18-25,M,D,E,A,115.09349884522766,E,B,81.87799231677087,-14.116761213743844,B,1
36-50,Non-binary,B,B,C,-25.325781347481012,C,D,-65.86667930986778,-130.24023992914525,A,1
36-50,F,A,D,A,150.64771876939383,D,E,-85.03702192825627,-46.21826726788317,D,1
51-65,F,C,A,A,-29.760715352692003,A,E,103.4792417524641,62.43505812859418,D,0
51-65,Other,C,C,D,68.60212694712908,E,A,-72.5072170686843,110.97015268277121,E,0
51-65,Other,D,C,B,-63.00688905816536,B,C,49.28385269372747,51.436556644537866,D,0
51-65,M,C,B,C,133.29397930413745,B,E,21.18424620624702,32.52757036274016,C,0
51-65,Other,D,A,D,-61.94424341165655,A,C,0.01693026726106208,53.43278335561404,B,1
36-50,M,E,A,C,164.14779239444601,B,C,150.12317297933373,80.66569916611947,C,1
36-50,Male,A,A,B,112.1738295421957,D,E,27.11887145175604,-158.55883317979362,D,0
26-35,Male,C,B,E,42.047475398827565,D,C,86.61676023963048,95.2554711681859,D,1
51-65,Other,B,E,E,-18.14879471651281,A,B,-61.22244052653605,8.324017455521767,D,0
65+,Male,C,A,C,-69.5228731739231,E,D,-9.500771681388077,75.34387611076713,E,1
36-50,Non-binary,E,C,B,149.6723479636161,D,A,-95.48952922802717,-85.72067983533725,D,0
65+,F,A,B,C,58.12778352315773,E,A,-88.57444890869817,51.12292078943419,E,0
65+,Male,D,D,D,94.19428160143414,A,E,165.59238041865865,96.77189498139597,A,0
36-50,Non-binary,D,A,C,-128.40013100067046,A,B,-221.50493117535476,-17.23149336801065,B,1
51-65,Other,E,A,E,-49.51681648621609,C,B,-73.14549221586746,87.69825205518215,A,0
36-50,M,C,E,A,-93.6108355870357,B,E,71.29167976901869,-53.94602481725214,B,0
26-35,Non-binary,C,B,D,-74.50203916387306,D,C,67.9576581526067,6.590878807068029,D,0
18-25,F,A,C,B,117.96671610019057,E,C,133.14542773632257,-61.99144986544092,C,1
18-25,F,C,E,B,81.79355733376649,A,C,35.23101735099804,-91.56847135654866,E,0
51-65,Other,C,B,D,-34.48208661126775,D,B,-73.78317239800397,-25.383347496005392,C,0
36-50,Female,C,B,A,-39.78278174003711,B,B,292.67077470804037,21.62414602044134,B,1
36-50,Other,A,D,C,-107.5684675640354,A,D,27.142226845014378,39.39775356878455,B,1
36-50,Female,B,B,B,77.29634051509959,E,A,34.72370759654303,91.72455354173442,D,0
26-35,Other,E,B,C,21.63892892153319,D,D,-211.05317677230482,74.25142937746077,B,0
65+,Non-binary,A,E,C,62.085250105422695,D,A,-11.066311276072472,-73.96295350876689,D,1
51-65,Female,E,B,A,-99.10867532504687,D,C,-26.57213635079334,97.40411035108716,B,1
36-50,M,E,D,E,-50.00604118683243,E,D,117.2863942295004,40.060393033041215,B,0
18-25,Female,C,A,A,-276.87129326862726,B,E,101.60757782987872,88.74308080957967,E,0
51-65,Other,C,A,B,-78.04011690942842,D,D,-53.120707360270266,119.46447452731013,D,0
65+,Non-binary,C,E,C,-77.43373796657326,C,C,71.19642366359825,21.238983025693386,A,0
18-25,Female,A,E,A,33.22302205277378,A,A,-37.80095212363573,-35.45424122217276,B,0
26-35,F,D,D,E,-2.22636110056292,C,E,-94.17769150740048,-103.82395540390719,A,1
26-35,Other,E,A,B,-157.02238009506522,E,B,23.767715298891975,119.36471947139088,C,0
65+,Male,C,D,A,2.4479636094362482,B,D,-63.789465481298215,33.3091561958309,C,0
65+,Non-binary,B,E,E,-125.09135000687219,E,D,149.94325995456188,-8.711894334515442,E,0
51-65,F,D,B,A,104.63932265025994,A,D,-123.78510461549364,-241.74950577215762,B,1
36-50,F,B,B,C,2.598010537816007,C,E,-28.733428255899078,-26.67237638452431,C,1
51-65,Female,C,C,E,-88.27138816250869,A,B,-144.38100798671675,-202.68893374296732,D,0
36-50,Male,E,D,A,-142.18463731140596,A,C,-57.07105602132175,94.43813087754629,C,0
18-25,F,B,E,A,115.2898292014657,A,D,17.593974390759296,286.99706498591297,A,1
51-65,M,D,A,E,-94.62104751969125,A,B,-39.78377961719701,142.02716476381994,D,0
36-50,Male,D,B,C,-190.14421919075528,A,C,-143.98033714398866,150.33021076614602,A,0
65+,Male,D,C,E,88.41436841816036,E,A,-6.707928614596674,-47.80565041605334,E,1
65+,Female,E,E,A,-77.00772235932625,B,C,-67.49824327775548,-139.70658141279972,D,0
65+,F,B,E,B,120.00173439773572,B,C,88.17827614775051,-77.88220330164343,A,0
18-25,Male,D,D,B,-143.590132519178,B,D,365.965529425942,-113.55123667454394,A,0
26-35,Other,B,B,C,69.78059452488465,A,A,-87.39281545785815,-66.15430398624821,A,0
65+,Other,E,C,C,-88.20872560466516,D,A,-137.87857760839327,-34.27252640463629,C,1
36-50,M,E,B,E,59.61926286093471,C,C,139.78050010598716,106.57607546900711,B,0
65+,Other,B,E,C,-210.42630912218598,C,E,49.18065355399914,-89.37547092506394,D,1
26-35,Male,B,B,A,165.85262223948928,C,E,-5.762831180923692,99.24758503628985,E,1
36-50,Other,C,D,E,30.40192730550467,C,D,16.11581848490476,143.41220902600676,E,1
51-65,Other,A,D,A,-157.84104701487618,E,C,71.18664986618744,-81.25969517921446,A,0
26-35,Male,C,E,A,67.34525819925425,C,D,66.5928819969485,-50.464665466717285,D,0
65+,F,C,B,B,100.32601989325923,C,C,-22.804581715042506,-11.762609392092301,A,0
51-65,Non-binary,B,A,D,-93.09716944879736,E,E,4.873958621866123,-16.937912099460608,E,0
51-65,Non-binary,A,A,D,-16.52137542346849,C,E,49.0276642033508,-127.9833643862442,B,1
51-65,Other,E,E,A,-62.65935639190684,A,C,-38.0842581116838,-22.11945946655295,C,0
18-25,M,E,A,E,-140.43278160753417,E,B,152.01935393730187,211.76648848979215,E,0
18-25,F,B,C,B,160.96759615747203,D,A,-5.572934743594618,-27.48150802392777,B,0
18-25,Other,C,C,C,42.48259335881087,D,B,175.99635781133173,60.46553117295321,A,0
36-50,F,B,A,B,46.71467056134737,B,C,68.60504175298259,35.016676374382705,E,0
26-35,Non-binary,A,B,B,39.24039434031229,B,D,-122.14229538333,-120.37046940354756,D,0
65+,Non-binary,A,E,C,171.5464283114242,B,C,160.08384745918946,-83.29670621512199,A,0
51-65,Other,D,E,D,-45.49493567047661,D,A,-58.28449474111428,125.83580829414683,B,0
51-65,Male,C,A,B,-85.31880624917622,B,C,204.10859051407527,-147.69029922397044,A,0
65+,Male,A,E,E,17.747617704820144,A,E,-46.82717574998082,-63.627117639815445,D,1
51-65,Male,A,B,E,-142.31134821917954,B,E,42.89805799573427,155.9739186381584,B,0
51-65,F,E,B,B,155.66420348870028,E,B,-75.91366133967941,-68.19009331802775,C,0
65+,F,C,B,E,-34.35501121811725,C,B,81.71681809644076,-41.82707930268048,A,1
36-50,Male,D,C,B,76.40678942176783,C,D,-12.713458369365787,-81.10564870960705,B,1
26-35,Male,B,C,A,201.17903171982695,E,E,23.61894637471392,70.79277049502637,A,1
18-25,F,C,D,D,-24.81415224307268,A,A,-19.725885163603095,79.74800248807487,C,1
26-35,F,A,C,B,93.30386961967338,C,E,-66.76656695302586,-24.938087709748558,E,0
18-25,F,A,E,B,-102.92867058545892,C,D,7.219262020312807,-28.37544454388958,C,0
65+,Non-binary,D,E,C,-111.02386630792638,D,B,79.71594578242282,78.68380985750959,D,0
51-65,Female,D,D,E,108.15067819042031,C,A,-126.51692386267396,-26.863129483985855,C,1
51-65,Male,B,E,B,-172.9229868196797,A,D,27.571392689786418,64.921479732412,E,0
18-25,Male,B,E,E,-144.71332524985166,D,B,-32.43985590552379,97.19434623805107,A,1
26-35,F,C,D,A,83.07105070662716,C,B,2.049936117863754,4.5357407866844754,D,1
18-25,M,A,E,C,-95.4242469724936,B,B,-28.456092856277554,-23.31155346622999,C,0
18-25,Female,E,A,D,115.90098252437575,C,C,-93.01931304511683,-110.63174348654334,D,1
26-35,Non-binary,B,C,D,-137.8056738829647,E,D,-24.38882990801623,-40.90623496232422,E,0
26-35,F,A,A,E,-183.42095095392528,B,D,-2.9334779559361297,-135.58032648186904,E,0
18-25,F,D,D,E,148.7113970028196,A,A,65.73016226785394,48.425436457143476,A,0
65+,Other,B,A,C,4.073697541131983,C,D,-30.83937494507989,-133.88139374808205,E,0
18-25,Male,C,C,B,-79.22964990253342,C,B,103.38194608123261,192.92154392870623,A,1
36-50,Non-binary,C,B,E,-98.11439163769022,C,D,-34.66637213729427,6.027202342956679,C,0
26-35,F,B,E,B,83.73678653581251,B,C,44.7908669906575,-244.7883122595567,D,1
36-50,Other,D,C,D,84.74172871737592,E,E,85.18088639516999,-185.60440675250567,B,0
36-50,F,A,E,B,53.42700540897343,A,C,-70.01776360079388,-26.67701393004698,A,0
26-35,Male,C,D,B,-6.106413864928861,D,E,-62.58576425448754,71.28676412204645,B,0
26-35,Other,C,E,A,45.26520900975642,A,C,-145.38868968085427,204.71670121563878,A,1
36-50,F,E,C,B,148.34808135721673,C,E,-30.719595747908112,-28.295727560425394,C,0
51-65,Non-binary,E,E,E,127.08606530670082,E,A,1.600780872736126,60.44547685936039,E,0
26-35,Female,B,E,A,35.49946810843398,E,A,-15.519130649435683,-115.66185529980386,B,1
36-50,F,B,B,B,-100.7926894653366,D,E,14.04109568764034,-81.12165105823705,B,1
18-25,M,D,E,A,9.556765757132203,C,B,17.646643931105068,-122.2701477197586,A,1
51-65,Non-binary,B,C,C,294.56956518475914,B,A,76.42347535409264,-178.28481008170692,C,0
36-50,Non-binary,C,A,E,-262.5953028970453,D,B,-199.2040535427119,-131.0774656174323,A,1
36-50,Non-binary,B,D,E,46.16525417930574,A,A,-19.534252633822643,19.222129717742508,E,1
65+,Female,C,B,E,-15.000063956959183,C,B,48.15164368539643,-62.502460085958425,D,0
65+,Other,E,A,E,31.25812321397097,C,B,-11.780687480604037,-55.18859944506177,E,1
26-35,Female,C,D,D,-133.86147751569533,C,A,-134.8161220279322,39.94970891147819,C,0
65+,M,C,E,E,3.670469493321619,D,A,3.1642600221087434,38.316223500126206,B,1
36-50,Other,C,A,C,-174.74230245275072,E,B,-30.85457918169969,136.0586909974743,B,1
36-50,Male,E,C,D,-13.769560263415395,B,A,-123.09279524038381,-28.362084159854806,C,1
65+,Non-binary,E,A,C,-40.060074825592565,A,E,-8.79716706456325,40.68399112312572,C,0
18-25,Female,B,A,B,75.20521207282985,C,E,101.88271096144747,-67.09134237282225,E,1
26-35,M,B,B,D,2.1362770588364746,A,A,-1.3567185631993355,-151.62636315303882,E,1
26-35,Male,E,E,E,169.1010728213422,E,E,15.530553931364391,-67.17713926356143,C,0
65+,M,E,A,E,21.976071876882592,E,E,13.939751046265444,-111.13973304131784,E,1
51-65,Non-binary,A,A,E,-23.59025895992898,D,E,-100.66556812850989,47.61436887845727,E,0
36-50,Other,C,A,A,67.17093480037354,D,C,-8.777250070159793,-39.328878306793705,D,0
51-65,M,E,D,A,-30.269304999882024,B,C,-109.22742665994099,79.19538926805657,C,0
65+,Female,B,C,E,-46.85080024159003,E,D,20.448678591173124,-44.496300044944554,E,1
65+,F,C,D,B,-83.71151404205945,D,C,100.98911168187301,-16.83824178099882,A,1
18-25,Other,C,A,C,-16.682600617247676,B,A,140.68635728742885,126.39814432645449,D,1
65+,Other,E,A,E,-91.03926130459101,B,E,74.99413316184894,-6.893342683115564,D,1
51-65,Male,D,D,C,160.3450538121135,E,D,130.85517019290566,-31.936005574947927,E,1
18-25,M,C,B,E,-110.62792083119038,A,B,115.50776484396454,-131.5808698409521,B,1
26-35,Male,C,A,D,143.97369222547835,C,A,313.18412604077923,-58.79823862416279,E,0
26-35,Other,A,E,E,-103.82772139548457,D,C,69.79595920342373,175.58667452430606,E,0
65+,F,B,A,B,-24.491579523611883,D,E,-8.35679576683665,144.82607988288368,B,1
36-50,Male,D,A,A,37.93119602027173,C,E,-138.53166079048864,-28.203866383354324,E,0
51-65,M,A,E,D,121.30067801197812,C,C,21.920894102465528,19.71555552257085,E,0
65+,Male,E,A,B,170.47743814730921,A,B,144.47568287486524,136.2894421408586,E,1
65+,Female,A,A,E,101.75849231606982,D,C,-99.56643290429004,111.571105480845,A,1
26-35,Male,C,B,D,-73.83286278920251,E,D,156.96279560181253,153.1150021260283,D,0
36-50,Other,B,B,A,35.34169958988057,A,E,-132.7636236648759,-90.89974398878354,B,1
18-25,M,D,A,D,196.54386566469356,E,B,130.71868876132743,-65.06328375413452,C,1
51-65,Male,A,E,D,-45.771788738993635,E,A,-20.751867290623476,-1.5495951027123092,E,1
65+,Non-binary,E,C,C,-9.455339495920722,D,D,-176.51646754451983,67.59592937121333,A,0
65+,F,B,E,B,53.65543104076437,B,A,59.49816885018359,-59.3798668322276,C,0
36-50,F,B,D,A,64.28038646894814,C,E,-156.65554479298538,142.25742968591294,E,1
65+,Female,C,C,D,-110.23302583389744,E,A,-22.432697638914625,171.8073779276835,A,0
65+,M,A,D,A,42.92032312234068,B,C,65.54949585255197,-106.13579810255361,E,0
36-50,Non-binary,D,A,A,-19.515725963437497,E,B,-90.89786231193985,-215.38382612161934,B,0
18-25,Male,A,E,B,38.78007009449383,A,E,142.02333037503473,37.51618910358894,A,1
18-25,M,D,A,D,-53.964824970857094,E,E,-102.23168009932454,-35.93485504757755,C,0
26-35,M,D,D,C,-57.136257614194264,E,B,20.81087719690776,34.30246082006117,A,0
65+,F,C,A,A,179.16950093082,C,D,263.28684533032487,11.59130021721026,A,1
65+,Other,E,B,C,-1.6459143376620164,D,C,34.897910004114415,112.14288352837923,E,1
65+,F,E,B,D,97.86420408892255,D,A,-55.35647798134381,16.763241823060874,D,1
65+,F,E,A,A,124.77586171271082,A,D,8.151914340056233,-152.81534161665675,A,0
18-25,F,D,C,E,-170.06108592023614,C,B,12.396726418932467,8.232758139572304,E,0
36-50,Other,A,E,A,-4.656517379014313,B,B,72.33414080343181,33.077661555419894,C,0
18-25,Male,A,B,D,-103.78016270568935,D,E,29.51656506348653,-117.97460988895013,E,0
65+,M,A,D,E,-64.23472361304493,D,C,54.739919412172114,-221.95666709926329,C,1
26-35,M,C,C,A,-175.2043779803862,D,C,30.82660990120525,122.18531493923601,E,1
18-25,F,A,A,C,20.843439560207162,E,D,-35.765038833416526,-62.56379423178582,D,0
65+,F,E,D,A,28.360107067410624,B,E,-4.017678428700077,-164.39272443652916,E,1
51-65,Other,C,B,D,-100.28738298959921,C,E,-21.56698094813686,-81.60270765446907,D,1
26-35,Other,A,B,C,-136.08656108140548,B,D,-29.61141713181563,79.45518612559194,A,1
51-65,Male,B,E,C,22.604455360054438,B,A,-28.36884279866326,-60.60388948224923,B,0
51-65,Male,C,D,C,-58.34163145487361,B,E,165.58892646709793,40.81910977127167,D,1
26-35,F,C,E,C,5.392016955804458,C,C,-2.9141968148469086,-56.56698174183795,D,0
65+,M,A,B,C,56.993367750320445,E,B,107.13330860131094,-0.07668856355396753,A,1
26-35,Female,B,E,E,17.864781114641684,A,D,-64.08002282692881,73.95751500483867,A,1
65+,Non-binary,D,C,B,-17.638545756880394,A,B,90.89173343695559,128.13681698457663,A,0
36-50,Female,A,B,B,34.057475023617265,A,C,-116.48216425110103,-46.947274966319796,A,1
36-50,F,C,D,D,89.62731109449673,E,E,-15.633199384200502,108.13337810244752,E,0
65+,M,C,C,A,-165.40073706077555,E,A,-124.9824341381736,-30.61125745985364,D,0
51-65,Male,C,C,E,-164.2552437458748,D,A,-106.13734478097247,190.30507604423968,A,1
18-25,F,E,D,B,-10.932655018874806,D,D,122.1529566185342,-50.89417633363015,C,0
51-65,Female,E,E,B,246.38236416353666,B,B,-31.232372394459247,137.22191445761513,A,0
51-65,F,D,E,A,81.64559480479984,E,C,2.763610062669812,34.924372922284476,E,1
26-35,F,D,A,C,201.71141764577425,E,B,-61.91902377953227,10.852093731680727,B,1
18-25,M,B,C,B,-49.15793229263994,B,D,-98.56842551124238,242.70911143188835,D,1
26-35,Other,D,E,A,108.19807218463953,C,B,-3.1555858361608715,16.733240083758176,A,0
18-25,M,A,E,A,102.28950261993779,B,C,-61.24334538053896,-21.705504778129015,B,0
18-25,Male,D,B,C,118.85203633492904,E,A,5.080942949242639,3.430384050817438,E,0
18-25,Female,C,B,D,-134.10762814125235,A,A,-102.85528425900546,11.507317308059267,A,0
65+,Non-binary,D,C,B,9.113130723184954,C,C,-10.201236283567823,-166.15612264500263,C,1
51-65,Female,C,C,E,-217.9451562809681,A,E,52.1354639356315,2.6695036880026417,C,1
26-35,Male,A,E,C,-84.64714672160618,E,A,9.859609815477436,65.32084231766014,A,1
36-50,F,D,A,A,98.87088968099978,C,B,77.60448122032106,82.80761233755084,C,1
65+,Non-binary,C,E,B,30.755717228185375,B,A,-74.3091238867058,110.09419285217675,E,1
36-50,F,E,D,A,83.13819615229316,C,E,-18.964888699216676,-74.73893231462831,C,1
26-35,F,C,A,A,-40.27472983130643,A,C,-125.79976295095064,-90.19255022457706,D,0
51-65,F,E,C,B,-9.83293320276158,E,E,54.282051792097455,-123.77652931529815,C,0
65+,M,C,B,D,-10.928020009960903,C,C,-61.94583391205075,-104.61842398095493,D,0
18-25,Non-binary,D,B,B,264.2486426181871,A,A,89.2989359910221,-181.943559860229,D,1
36-50,Other,E,B,B,130.5210446937264,A,C,26.23859356592399,-154.6961972781831,B,1
26-35,F,C,A,E,-53.96462773416045,D,B,55.272568550959434,-148.86272038152865,D,0
18-25,Other,B,A,E,-49.47653847043665,D,B,-38.39953876300201,-176.756441287476,A,0
36-50,Other,B,E,C,-67.72332687049278,D,C,-171.58503934437888,141.21876751889832,B,0
18-25,Non-binary,E,E,A,20.892956793598252,B,E,97.43651477668851,7.972080469867664,E,0
51-65,F,D,C,A,11.290436242512394,D,D,-87.1191015819066,76.67560246959744,D,1
65+,Other,E,A,E,87.50860291195556,D,C,13.349174034326946,-248.98493833152537,B,1
51-65,Male,C,B,B,-42.099905835682016,D,D,163.43976809235343,-102.02289321533316,D,0
18-25,Non-binary,C,C,C,32.87834292198969,D,B,124.72661896162869,-122.80628457173783,A,1
51-65,Male,D,C,C,-190.9627541707478,B,A,-52.47113567504776,138.07151745212713,D,0
26-35,M,D,E,E,-50.57757287715133,A,D,56.89327355486736,91.4896090564735,C,1
51-65,Other,E,C,A,124.58737746733235,D,E,24.660604074557913,214.53325865337774,C,0
36-50,Other,A,D,C,-149.0990216821595,C,C,103.92964401233064,122.98949486223782,A,1
36-50,M,D,D,B,78.36441080037297,B,B,44.1939801238915,92.14196668593254,D,1
51-65,Male,D,C,E,-222.0222612637666,D,C,54.244040102097514,24.74129970383347,A,0
26-35,Other,B,C,E,-62.31538656757336,C,E,-111.22626726256082,-33.291773410968005,E,1
