SEX,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
M,Homosexual,54.91099334299074,-83.42808398638566,C,B,C,25.103308116007668,-143.5793867281732,C,96.46927545678872,20.235758601311602,19.71354985474701,-4.4245769111472715,-3.704784185534424,B,D,E,134.27094986256753,E,0
Non-binary,Bisexual,-80.47263497423661,165.31126112116877,E,E,C,-179.39074644114612,-38.02888676785702,D,13.025429605964659,222.52710592611095,-88.30077414317373,161.0368787717366,20.580340406985684,E,A,E,-159.3942782009486,E,0
Other,Other,-106.70928078223221,-3.7100683438680537,E,D,B,3.0312482128379075,148.17232776404202,C,95.24353240096148,-74.18152990008305,-121.7718392941888,-22.95284025450827,-75.64663534221171,D,A,C,-43.64629269678428,B,0
F,Bisexual,100.49618608095632,-17.794409548264962,B,D,A,-162.00247208587814,-91.34358123608871,A,51.14046289835211,-214.51053589407354,-25.269888700023095,157.46538251333808,95.09802640293668,E,E,A,13.690475218644629,C,1
Non-binary,Heterosexual,5.865466345810226,63.6521507069296,C,A,D,151.31274673244033,155.09724799863486,B,-77.72721166725019,42.914519036160215,-50.87175528628794,26.386783158371323,-104.52162034986823,D,A,D,-286.96272588099686,A,0
Male,Heterosexual,94.33930515795946,66.2505444828446,D,E,E,117.18569111740507,-59.01374724596239,C,-112.29523670490084,-41.79101265567613,32.284779213675776,-26.84647986692151,0.4033503705252105,E,D,D,-20.98268169392363,B,1
Other,Other,-66.6221542457929,7.378080236227932,A,C,D,-10.40763712367821,37.4669487041053,B,136.68244443657235,-102.35427765801512,104.6106023565326,-172.76460204122986,51.42592238552166,E,C,A,-53.63351641742774,C,1
Other,Other,49.99132578214632,-13.509939070755289,D,E,B,134.51629991964066,134.48895972447372,B,84.83278184405944,2.1348542538120636,3.598527463577048,26.930479791894875,33.16441590974349,B,D,C,122.97217227596045,D,1
Other,Bisexual,-8.695286981928788,112.45343768288805,D,C,B,182.15180745734304,18.67942575602692,E,38.87934731818151,-51.78075369096249,-19.400454448994104,92.50467419601706,69.36068392648144,A,D,C,-125.73977241501339,B,1
Non-binary,Heterosexual,-80.83067247082802,85.22843163867778,D,B,C,-94.6359000128273,68.63703607108306,E,-53.184461507910065,-122.19652439522604,-51.06723643435753,-7.901146770970609,-89.24657618693918,B,E,E,83.7713066272625,C,0
Other,Bisexual,-11.796666516072387,-102.1908650282728,D,E,A,47.92153394611436,66.69848166106915,E,-15.716286058573163,-64.23608988994656,-406.6819535901009,-3.9096328919165075,-114.69965702835535,D,A,C,80.60329813220022,D,1
Male,Heterosexual,61.79980346343626,41.42246040372515,C,B,B,57.150905965981636,16.522143560996682,D,-87.67368079776071,27.455254614973313,-27.018240031483575,6.29913324725197,12.910507419231095,D,B,D,-214.25577052331514,A,1
F,Heterosexual,-102.08287449692325,3.8879551263067462,A,A,C,13.982265067840299,154.6627269224382,C,-18.587479305178658,-11.60656045334493,-91.39552084410929,23.209769639807625,-100.07802098124334,E,E,E,-84.66848974866565,E,1
M,Heterosexual,-78.5443578602273,112.34571409495868,E,B,D,-15.75139893897212,-4.316228697064182,E,-74.718612207845,-83.72782710795279,77.30802911509443,130.7376308195987,103.1568708111742,E,C,C,-8.713172778158006,A,0
F,Heterosexual,97.47893342648094,-117.87781946701044,E,E,D,53.21330432833877,-8.920548254529448,C,142.26779041170715,-48.64916888470774,33.13965750271138,-143.60214049539545,-35.62186365042685,D,C,E,75.62353168394739,B,1
M,Other,-93.92937350970621,-111.55322636608835,D,A,A,62.359753841785306,-7.712719290443827,A,-96.53570216231189,-78.44909116468966,67.91671872625103,40.74374127176285,-12.154658286010509,E,E,C,101.8659517671986,E,0
Male,Other,17.278050025048973,26.323109621013675,D,A,E,-71.23832750624594,-13.646428109359166,C,-124.78212378444391,149.1039949218298,113.51287969181301,130.1486530704129,-104.42991027054826,A,D,C,9.01816758458445,C,0
Other,Heterosexual,-19.49725624251896,-19.85426371065096,C,D,E,85.12402913387345,-173.04176980427053,D,-96.50215206619886,-0.9956499986705695,-91.80295764961409,59.651029676029246,-69.64732083526593,D,D,B,-32.983463592142094,C,1
Other,Homosexual,-78.03654546735632,67.73422335342805,E,D,D,20.61511048824226,-9.757794203431887,A,-105.18265630460905,-23.990699899026545,-116.46943647105437,-164.6510848952934,99.84158371530101,B,C,D,188.29574884187835,D,0
M,Other,86.2022850067018,-41.7500879357172,B,C,C,11.593551465111704,79.28984511108148,A,-58.89976038779046,123.88107585716641,-32.430147806336514,94.28800530038518,-83.2196419607524,D,E,D,-69.4290599718931,B,1
M,Heterosexual,31.054844972670804,-6.239892467515429,C,D,B,-95.46049358725524,-47.532956298643306,C,-43.35096131341779,-59.61544573609044,-28.2875689705821,-39.15339434740669,-107.99124139710834,D,B,B,-154.31098730708746,E,0
M,Homosexual,-149.08535414238733,-162.93691991952363,C,E,D,13.566719842969963,70.24646309257434,A,-5.358109858332987,92.95260230496952,63.142863806224,204.62599053951496,-7.110666891911698,C,C,C,10.997584189411796,A,1
Male,Other,81.42277049057971,-94.74767338188146,A,E,D,-54.99634150287604,81.17850989144138,A,32.60858544290565,-209.99193918445042,51.088781506782055,115.44753614875549,-43.98679973800228,E,C,E,141.64736903665056,B,0
Other,Bisexual,113.89938773051792,7.392709614981779,B,D,A,199.66094042524435,66.19087435824592,A,10.10686860547201,-90.60352057757028,215.67051369363153,89.90014264230086,164.74852423187073,B,B,E,-46.67963597107801,C,0
Male,Homosexual,211.86703631968905,41.00023512564685,C,E,C,175.83734841948603,3.3588837891056307,C,-53.28463094831461,-276.7647750448306,-72.62114939231245,64.91911222529728,-27.314046251562374,C,A,C,-116.32459516289208,A,0
Female,Bisexual,-71.63638886958226,-29.039066515647054,A,E,A,-65.41856061977568,-7.856441861048362,B,257.6665590743923,-145.63323297439868,-169.0129182943213,-30.54928110904719,-92.8854077616325,A,B,D,43.32220558902575,E,1
Female,Bisexual,127.47196356962309,-103.9761224127498,B,E,C,134.28209759760745,-84.37030721863408,C,41.33797264841965,-19.720025099910938,-133.37507785451356,38.00943015620376,40.96290841721204,A,B,E,131.30349619207013,A,1
Female,Other,96.98813071474771,-1.380979250728916,E,B,D,22.75760202117782,-29.41136688552436,C,-120.17196433867218,123.885737182724,91.143564580708,-71.22345557365021,96.7172280382113,E,D,B,26.810776564097367,C,0
M,Bisexual,-85.60413553302492,52.206169591021954,B,A,C,-167.22348889450248,71.86983908189573,A,-35.94514469487831,-108.20077189531155,-162.1785899458825,63.81508398398649,8.45554507021178,E,D,D,110.09771964064751,A,1
M,Bisexual,74.49159612406763,33.793840783705875,C,A,A,239.2111217517876,149.90003193954442,D,50.98848287798881,35.66163964800883,-84.05219307384726,46.7695116204327,32.424652572227494,C,B,C,27.833435300576916,D,0
F,Homosexual,-367.9734049733909,35.7068777126826,D,C,B,-33.88982102395061,4.169032026086843,B,101.50846981652167,9.60972699725576,-56.616784810920606,168.94854860918664,87.50082341522275,D,B,A,-86.1080237619124,E,0
Male,Heterosexual,-90.04840215083419,-20.067159118584385,C,E,A,67.46741545152098,-144.30181481331311,E,-113.24066591470638,102.35949244874925,-31.70176146341052,-95.85298057951569,-75.98720200018431,C,D,E,12.948101590841246,C,1
Male,Homosexual,13.173258577612362,-176.42573455669864,A,D,B,-226.4655926367166,-125.01505387640076,C,27.762925212834784,72.50481591668672,27.898526676239054,37.52833979068503,59.97202883585542,B,A,B,-46.04654291821323,E,1
M,Bisexual,-99.60713563233934,-12.604323908499177,E,C,D,-105.05974791521642,42.67041566062122,E,43.63099439666127,-85.20342637167279,-153.44263749926168,-159.05160580273613,-28.314430757682356,B,E,C,66.80116787246904,C,0
Male,Bisexual,-64.54526296234776,-20.656356215074936,B,B,D,27.318705399545273,-60.525358730278015,C,-30.155086774891014,66.3016619171039,95.19618118138322,72.90256145274512,-4.826034560925644,D,C,B,145.9021761163242,C,0
F,Homosexual,116.41079887456026,3.1538119308495696,B,A,B,43.61053839214661,50.865529432653304,D,69.1610586175487,43.802763545893484,-20.811667444216766,41.364797464270836,-12.714979479663224,E,C,E,139.43114132813326,B,1
Male,Other,137.38482353837554,-3.411282562679375,D,D,D,-12.523575095814085,-6.8197792532858,E,-62.57695862671972,-36.11247916742347,-183.3009000314781,-100.92282087492532,116.22066561495485,B,C,C,5.322242096505668,D,1
Male,Heterosexual,-33.63178403615159,-20.32779198787119,A,D,B,90.86880873734682,-49.81579650597979,E,100.48546589789669,-18.915526567457793,-147.35339920303264,69.19832014995035,77.93040562111511,A,A,A,-19.763868007013603,C,1
Female,Other,254.02234092265545,33.77488529088385,E,C,D,47.33351577297506,2.6108557905838414,A,35.28444311695641,-57.26268375997454,210.70721947991782,-84.4472542053871,94.30275667025501,A,C,D,99.4009710451013,C,0
Non-binary,Heterosexual,11.850637307849404,54.51617560257353,A,D,B,101.17401231500493,-41.04524930274446,C,173.9970978964801,-69.95125654247677,-146.54052968955716,7.614413067397945,-69.41516279732105,D,C,B,-124.26494466967411,B,1
M,Bisexual,-98.40275050175028,-211.35842825046907,E,A,C,114.30945171890666,-212.1360576417581,E,66.66890714722355,-80.17965857762717,214.04736117995475,-123.51517725602505,-58.92747547520052,C,A,E,-53.75701982028316,B,1
F,Heterosexual,-46.377971891667755,-71.87695430981296,A,A,D,-208.68181650752834,-24.193974500293645,A,91.366374555279,25.163322406624843,-48.4031823158259,89.19748502210605,19.23674910458228,A,D,C,42.557954923904845,C,0
F,Other,160.42995163694565,-45.93103437533655,E,B,B,70.95464192772904,-116.86047210835714,A,41.26323015547576,97.35103005791933,-153.92507646723723,238.5536034950902,145.05615438896677,B,E,C,-102.09485648695357,E,1
Female,Bisexual,43.18573853386016,61.02216391935509,C,D,C,-55.89666208589287,-14.133160285231103,A,-42.37972237389,95.44552735495908,78.5286619737507,40.95907657437445,164.5042972272971,B,D,A,-107.18543650390471,D,1
F,Homosexual,86.78188517868205,-51.11066646845299,E,E,B,37.630791707205795,40.06424951013883,D,-71.50773956630874,-195.86884287601805,259.64960274517,7.747904145942934,-127.86189475067462,B,B,C,86.98528172453534,E,1
Female,Homosexual,-108.91460774457128,-75.91255442286538,A,E,E,-81.08427471610787,-152.55792558581214,E,158.2316566353277,-187.71040333729064,50.94086077112849,-75.98557042838218,-133.30813848629174,B,B,B,150.985030198328,C,1
Non-binary,Homosexual,203.56856524047626,-36.8304306321673,A,D,D,-54.35902298398747,117.7085062155838,D,63.75327010988343,35.45518277787457,-38.26609224601927,-70.22730143444679,136.51546601822125,B,C,C,-87.73529245978045,A,0
Other,Bisexual,-63.73798350687393,-5.470897769789675,B,C,B,35.775164905370524,-30.117489803531218,C,51.80612246319459,11.591125798392927,-0.641179024672479,-1.6705835604959172,-85.48381264650841,D,C,E,170.32941605342072,B,0
Non-binary,Other,137.0564359180954,-86.38529465914827,B,D,D,172.18746101440593,-90.19271763275303,E,-40.50983435927258,218.4081987173434,-18.572884529588606,64.18150334210529,31.375967691526874,A,E,A,223.8169409976567,B,0
Male,Homosexual,-8.815719127833912,23.347845549845974,C,A,B,86.71176987658934,143.87154146634737,A,20.358396901388222,-152.02077854968667,51.35109427845015,-104.89590658566243,-44.84929506422796,C,C,D,99.74272078948941,C,0
Male,Other,-210.98884762826376,9.129436648372195,D,D,E,-84.56613953433639,-55.91448114454399,B,121.64504064310313,-108.26368403537437,1.0390936961633983,-41.88193211619616,-146.6750990694422,C,A,D,-2.7202781851690405,B,1
Female,Bisexual,-60.075718426510136,-85.74946723796651,D,C,A,14.87065379695698,75.12073051960311,A,114.39675406828242,-53.18581920382259,-93.71145407580148,240.96166135002082,-77.32082259114166,C,B,B,20.861819688490105,B,1
M,Heterosexual,186.72170937874898,76.75936830474132,C,D,A,26.30819915683052,20.984603814911125,A,-204.44101767721875,60.01662113163676,-51.99942563516129,-24.131198290120125,113.49993040158583,B,D,C,-47.615087429175716,D,0
Female,Homosexual,-3.935712610886254,68.33476253306401,E,E,E,129.8614648300094,88.53535495089893,E,-33.907810214994875,55.476469921195594,-150.76919689128243,-101.5829115127813,-91.18390519016715,D,E,B,-135.9134948506866,D,1
Non-binary,Heterosexual,-164.8852160508406,64.42382373968772,C,B,C,-19.298607334428745,-17.187448157994574,A,89.33138088674843,-53.28758619226582,27.77795744340816,-126.23760374343311,90.50472900369948,A,E,C,78.63157382356054,B,1
Male,Homosexual,78.4487240646646,-50.63204174912913,E,E,D,183.94238323434863,-142.63882826766786,D,86.4870591051404,14.841672387143328,108.53714813105115,-1.5220402063070693,146.9131681723132,D,B,E,-100.01361514415044,E,0
Male,Homosexual,5.049852871830137,25.78244900581191,D,B,E,33.493771796954455,-25.710403713088294,C,-0.1141241988774873,-63.96733571351094,-56.2611893729343,142.22096911121238,207.35194573353186,C,A,A,-33.01844960529182,B,0
F,Bisexual,-29.913726187577282,-59.593931428562584,B,B,D,98.95938528205357,-49.169874307955666,D,-25.342927949250697,247.1808369602129,-51.686319915136295,-2.979615440538611,36.748036980960386,B,B,C,47.57540248686066,B,0
F,Other,96.3373042975603,84.39382563014415,B,E,A,-5.576613476912304,-110.26399349313611,B,158.2256529449732,-54.09935893962351,-67.3692106285959,-129.4266379769286,40.37341309133527,E,A,D,25.46339293364178,E,1
Male,Homosexual,45.85122751483041,114.0842569325057,A,B,E,255.75061148705123,-39.42501684711991,A,-74.57822737025225,1.1733651673641692,69.21125571358726,-10.846029271514045,-92.59621622439712,C,E,D,-52.529705661325785,A,0
Non-binary,Heterosexual,9.58637651427381,18.83098714893155,D,C,D,-1.7693038741651437,-44.67822518994413,C,0.7631861493937282,-96.32221991901639,47.500060129742444,-31.606832449686973,53.83006996857688,E,C,C,-46.70887264958135,D,1
Other,Other,-61.46791271343843,37.20988490708082,A,A,C,-145.96490047137794,34.35933415156423,E,-23.26412513163063,27.34972206090265,10.270057875533862,0.18724876271575436,56.29764878833395,D,E,B,-34.747566543992335,A,1
Other,Other,-52.57354189683391,215.12459331310492,C,E,E,-21.55455541366894,188.69654639329855,E,122.51799986641872,77.56307108586392,252.17972862298882,12.709576688551335,21.896262757738235,B,D,D,-18.580568862662382,C,0
Female,Bisexual,-158.50980604007782,140.81350224848984,B,A,E,15.468352774402364,-68.64439887545053,E,85.48938436954907,71.97056318452213,-70.71791884587893,97.31277158765955,-25.596957668844304,D,E,D,257.127358397894,E,1
M,Bisexual,94.66108145438608,95.3808719086541,B,E,B,-7.434104982135996,7.9974976151746935,C,-87.03259093740975,-152.53953389759866,-9.131983234987063,98.90497307452891,1.7870657784383994,C,E,D,-69.48258064691456,A,1
Male,Heterosexual,-172.02652749097834,-23.80038307158043,C,D,B,-20.32790377589261,-29.160608851386566,A,193.5134775753089,-122.64585177083202,241.78782292635356,40.53330462164597,-105.69686483932318,D,B,E,2.6421615543666226,D,1
Other,Bisexual,-127.0080382226201,-5.333627492298206,A,B,D,-33.708984330545285,59.27540572456832,E,-90.74246499277795,50.673032648644586,-19.375293474082632,-17.1802154448058,31.89478779739407,B,D,C,-26.91537494047513,E,1
Other,Heterosexual,112.36591229905729,142.54616539186122,D,C,D,-70.74453456780242,40.03587929302285,D,-112.17863561834346,149.68418766453667,49.785367767025804,-117.0339875796341,112.17231231899738,D,B,C,-18.963982418385523,A,1
M,Bisexual,-150.86694672347753,-178.6244613669371,A,E,E,70.19030671929653,-10.330800149995435,A,47.60245331228381,68.04395470662752,-126.76656432012778,88.35039357317824,56.43299180098877,D,D,B,140.5130200083816,E,1
M,Other,59.789707152046,59.3175512827517,C,C,D,-2.2533823204179515,57.76360557924099,D,-131.24214500900106,-98.21156152335068,-86.19149200067756,73.17635251745337,37.89318206323404,C,B,A,-153.45571730152045,B,0
F,Homosexual,-60.615947819709326,-52.570641630219825,A,C,A,-47.43690864137763,7.36382109200337,B,-49.83384177000775,-133.98382325160188,-98.21518767439001,36.65626953719638,-91.23829261547786,A,A,E,-22.192633986643617,D,1
Male,Heterosexual,-93.23437463420777,16.827065367669604,E,C,A,-17.306261501321867,-138.97001880643697,E,40.760011950299095,-81.31645267359768,46.53327446477256,-163.7134884258491,-44.98568826244983,B,D,C,5.755495322538758,A,1
Other,Heterosexual,-5.483725946479644,82.80281711100884,E,C,B,-250.61215086945418,-89.64060609270288,E,200.93665193386227,30.027962882413117,-73.96830441337636,-132.06324807653505,-19.32900149793834,E,C,D,-9.488772001513867,D,1
Non-binary,Homosexual,73.4715469323987,-135.14747618599284,C,E,D,-61.82105098206845,-3.0920761727971513,C,-161.98648202116348,-37.249321532350535,-81.99729546015114,87.52825389586071,125.56162711530425,E,C,B,-81.91662825183496,B,1
M,Heterosexual,150.863700810899,-55.391155660057656,E,C,E,87.15427570003123,10.830924812949583,A,-123.06816332852681,-131.4548376763084,26.907139384042082,-9.32694774619175,-56.220119944886406,A,E,C,12.710665036448779,E,1
Male,Homosexual,36.82854522077664,105.67945370959224,D,A,C,-116.97316389123209,-125.26528961127102,A,75.39235875066478,-34.32199278642375,36.85305857652635,116.69796515015614,33.27630790718188,D,A,B,36.698889999391845,C,0
Non-binary,Bisexual,40.90406868825239,-52.29098805065774,A,E,C,-58.52517731536862,-48.62570708091006,E,-181.1196012613711,87.34434914598054,-211.72255986070653,53.94464602112636,95.0516215584724,B,E,E,96.77052603153203,B,1
M,Homosexual,1.0376338525965918,-136.4344200467484,E,C,C,72.47931005929897,158.2161147444848,A,5.05860989844572,-92.93142066616579,43.235072347923385,-52.79107757146541,-94.8504073190844,A,E,A,-51.4011353711391,A,0
Male,Heterosexual,-227.87967295925924,123.55227295409688,E,B,B,63.696697142206595,-74.4846695176999,C,-29.761775954004495,258.83164034902904,-83.98348249307382,-69.67853955807729,-28.277120896554674,B,A,B,-56.65413122374231,A,0
